id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2509864841,4,1,1,0,12,avxknfz4f6ob0rv9dbnxdzde0,1,23.1,84.3,2023-02-19T14:00:52.542Z,2023-02-19T20:59:35Z,4045133975,178,,4043539815,213,4.1,4043539809,141,67.8,4043539811,212,13.8,4043539807,140,15.4,4043539803,56,Back,,,,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864859,5,1,1,0,14,avxknfz4f6ob0rv9dbnxdzde0,1,15.4,67.8,2023-02-19T14:00:54.777Z,2023-02-19T20:59:39Z,4043539903,141,94.5,4043539905,212,37.0,4043539907,213,0.5,4043539901,140,46.1,4045134115,178,,4043539909,1,,4043539899,56,Back,,,,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864883,6,1,1,0,16,avxknfz4f6ob0rv9dbnxdzde0,1,46.1,94.5,2023-02-19T14:00:56.729Z,2023-02-19T20:59:46Z,4045134287,178,,4043540009,212,15.9,4043540003,56,Left,4043540011,213,5.8,4043540005,140,59.4,4043540007,141,83.3,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864947,7,1,1,0,17,avxknfz4f6ob0rv9dbnxdzde0,1,59.4,83.3,2023-02-19T14:00:58.063Z,2023-02-19T20:59:49Z,4043540343,213,2.5,4043540337,140,55.1,4043540333,56,Left,4045134381,178,,4043540341,212,5.5,4043540339,141,87.8,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864951,8,50,1,0,18,avxknfz4f6ob0rv9dbnxdzde0,1,57.1,72.6,2023-02-19T14:00:58.706Z,2023-02-19T20:59:57Z,4043540355,286,,4043540425,233,8,4043540353,56,Center,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864931,8,7,1,0,20,6eqit8ye8aomdsrrq0hk3v7gh,0,42.9,27.4,2023-02-19T14:01:00.535Z,2023-02-19T21:13:13Z,4043540219,56,Back,4045162175,389,,4044517069,383,,4043540221,285,,4043540393,233,8,,,,,,,,,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864963,9,61,1,0,20,avxknfz4f6ob0rv9dbnxdzde0,1,60.3,76.5,2023-02-19T14:01:00.654Z,2023-02-19T21:13:17Z,4045162341,178,,4043540391,56,Center,,,,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864957,9,49,1,0,21,6eqit8ye8aomdsrrq0hk3v7gh,1,44.8,25.1,2023-02-19T14:01:02.189Z,2023-02-19T21:13:22Z,,,,,,,,,,,,,,,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864975,10,1,1,0,21,6eqit8ye8aomdsrrq0hk3v7gh,1,44.9,25.1,2023-02-19T14:01:02.237Z,2023-02-19T21:13:26Z,4043540461,56,Back,4043540469,213,1.8,4045162623,178,,4043540463,140,44.1,4043540465,141,31.9,4043540467,212,4.7,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509864997,11,1,1,0,22,6eqit8ye8aomdsrrq0hk3v7gh,1,44,32.5,2023-02-19T14:01:02.939Z,2023-02-19T21:13:29Z,4043540559,140,40.3,4043540565,213,3.8,4043540563,212,4.9,4045162715,178,,4043540557,56,Back,4043540561,141,28.0,,,,,,,57btqxe5sy3ygzxpp55p4umdx,W. Weghorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865025,12,1,1,0,23,6eqit8ye8aomdsrrq0hk3v7gh,1,40.3,28.3,2023-02-19T14:01:03.593Z,2023-02-19T21:13:32Z,4043540699,141,54.2,4043540701,212,18.1,4045162809,178,,4043540697,140,44.3,4043540695,56,Back,4043540703,213,1.3,,,,,,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865125,13,1,1,0,25,6eqit8ye8aomdsrrq0hk3v7gh,1,44.7,54.5,2023-02-19T14:01:05.977Z,2023-02-19T21:13:35Z,4045162863,178,,4043541157,213,0.8,4043541155,212,35.4,4043541153,141,92.0,4043541149,56,Left,4043541147,155,,4043541159,1,,4043541151,140,68.1,dubi41xs74u89icfnn80vxx3p,Fred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865169,14,1,1,0,31,6eqit8ye8aomdsrrq0hk3v7gh,1,69.2,91.1,2023-02-19T14:01:12.297Z,2023-02-19T21:13:41Z,4045163095,178,,4043541363,212,10.6,4043541357,56,Center,4043541361,141,77.1,4043541359,140,64.7,4043541365,213,4.3,,,,,,,e5eiuko5p1yms97xndrvcr0bu,A. Garnacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865207,15,1,1,0,34,6eqit8ye8aomdsrrq0hk3v7gh,1,63.4,71,2023-02-19T14:01:15.043Z,2023-02-19T21:13:49Z,4045163297,178,,4043541551,140,63.2,4043541559,212,21.5,4043541561,213,4.7,4043541555,141,39.4,4043541549,56,Center,,,,,,,dubi41xs74u89icfnn80vxx3p,Fred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865293,16,1,1,0,37,6eqit8ye8aomdsrrq0hk3v7gh,1,63.2,36.2,2023-02-19T14:01:17.503Z,2023-02-19T21:13:55Z,4043541927,212,26.1,4043541913,56,Right,4043541917,140,78.9,4043541921,141,6.5,4043541931,213,5.4,4045163475,178,,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865299,17,1,1,0,41,6eqit8ye8aomdsrrq0hk3v7gh,0,85.5,3.7,2023-02-19T14:01:22.350Z,2023-02-19T21:14:03Z,4043543575,233,10,4043541953,140,86.7,4043541955,141,8.0,4043541957,212,3.2,4045163879,178,,4043541951,56,Right,4043541959,213,1.2,4043543583,286,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,4043543571,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865315,10,74,1,0,42,avxknfz4f6ob0rv9dbnxdzde0,1,12.1,90.5,2023-02-19T14:01:22.562Z,2023-02-19T21:14:09Z,4043543533,285,,4043542007,56,Back,4043543623,233,17,4045164049,178,,,,,,,,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865329,11,6,1,0,43,avxknfz4f6ob0rv9dbnxdzde0,0,12.7,91.2,2023-02-19T14:01:24.127Z,2023-02-19T21:14:15Z,4043542177,233,18,4043542061,56,Back,4043542063,73,,,,,,,,,,,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865325,18,6,1,0,43,6eqit8ye8aomdsrrq0hk3v7gh,1,87.3,8.8,2023-02-19T14:01:24.127Z,2023-02-19T21:14:15Z,4043542039,56,Right,4043542119,233,11,4043542041,75,,,,,,,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865719,19,1,1,1,8,6eqit8ye8aomdsrrq0hk3v7gh,0,99.5,0.5,2023-02-19T14:01:49.032Z,2023-02-19T21:14:20Z,4043543839,56,Center,4043543831,2,,4043543837,223,,4043543843,141,49.3,4043543835,155,,4044523525,72,,4045164445,178,,4043543841,140,92.5,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,4043543851,1,4043543845,212,34.0,4043543833,6,4043543847,213,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865743,12,12,1,1,10,avxknfz4f6ob0rv9dbnxdzde0,1,7.1,49.7,2023-02-19T14:01:50.553Z,2023-02-19T21:14:25Z,4043543937,213,0.2,4043543935,212,17.8,4043543933,141,54.4,4043543949,15,,4045164529,388,,4043543931,140,23.8,4043543929,56,Back,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865773,20,1,1,1,12,6eqit8ye8aomdsrrq0hk3v7gh,1,75.5,43.1,2023-02-19T14:01:52.734Z,2023-02-19T21:14:28Z,4043544085,140,62.1,4043544087,141,50.3,4043544083,56,Center,4045164661,178,,4043544091,213,2.8,4043544089,212,14.9,,,,,,,e5eiuko5p1yms97xndrvcr0bu,A. Garnacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865825,21,1,1,1,14,6eqit8ye8aomdsrrq0hk3v7gh,1,62.2,50.4,2023-02-19T14:01:55.204Z,2023-02-19T21:14:34Z,4043544299,212,12.3,4043544297,141,66.3,4045164825,178,,4043544295,140,67.8,4043544293,56,Center,4043544301,213,1.1,,,,,,,dubi41xs74u89icfnn80vxx3p,Fred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865861,22,1,1,1,18,6eqit8ye8aomdsrrq0hk3v7gh,1,67.5,71.9,2023-02-19T14:01:59.302Z,2023-02-19T21:14:39Z,4043544469,212,9.4,4043544471,213,4.9,4045164987,178,,4043544467,141,58.4,4043544465,140,69.4,4043544463,56,Center,,,,,,,e5eiuko5p1yms97xndrvcr0bu,A. Garnacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865907,23,1,1,1,21,6eqit8ye8aomdsrrq0hk3v7gh,1,70.9,56,2023-02-19T14:02:01.731Z,2023-02-19T21:14:47Z,4043544691,140,74.8,4043544689,56,Right,4045165289,178,,4043544693,141,19.3,4043544695,212,25.3,4043544697,213,4.9,,,,,,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865949,24,1,1,1,24,6eqit8ye8aomdsrrq0hk3v7gh,1,76,19.9,2023-02-19T14:02:05.422Z,2023-02-19T21:14:56Z,4043544915,213,6.2,4043544909,140,92.6,4045165539,178,,4043544911,141,17.9,4043544907,56,Right,4043544913,212,17.5,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865987,25,1,1,1,27,6eqit8ye8aomdsrrq0hk3v7gh,0,93.3,18.2,2023-02-19T14:02:07.605Z,2023-02-19T21:15:01Z,4043545139,140,93.4,4044525803,224,,4043545141,141,43.6,4044525807,20,,4043545145,213,1.6,4043545133,2,,4043545137,56,Center,4043545143,212,17.3,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,4043545135,155,4045165765,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866009,13,44,1,1,27,avxknfz4f6ob0rv9dbnxdzde0,1,6.5,57,2023-02-19T14:02:08.311Z,2023-02-19T22:16:00Z,4043545261,233,26,4043545237,285,,4043545235,56,Back,,,,,,,,,,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865999,26,44,1,1,27,6eqit8ye8aomdsrrq0hk3v7gh,0,93.5,43,2023-02-19T14:02:08.312Z,2023-02-19T21:15:06Z,4043545199,286,,4043545197,56,Center,4043545333,233,13,,,,,,,,,,,,,,,,57btqxe5sy3ygzxpp55p4umdx,W. Weghorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866039,14,12,1,1,27,avxknfz4f6ob0rv9dbnxdzde0,1,6.4,57.3,2023-02-19T14:02:08.418Z,2023-02-19T22:16:00Z,4043545381,140,40.2,4043545427,15,,4043545383,141,91.5,4045166109,388,,4043545379,56,Back,4043545387,213,0.6,4043545385,212,42.4,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866637,22,61,1,1,32,avxknfz4f6ob0rv9dbnxdzde0,0,38.1,87.6,2023-02-19T14:02:12.910Z,2023-02-19T21:15:20Z,4045166423,178,,4043548229,56,Back,,,,,,,,,,,,,,,,,,,51xwrb0qit04oz9x01p2gghjp,K. Ịheanachọ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866113,27,1,1,1,33,6eqit8ye8aomdsrrq0hk3v7gh,1,53.9,16.9,2023-02-19T14:02:14.131Z,2023-02-19T21:15:28Z,4043545723,213,2.6,4043545711,56,Back,4043545721,212,9.5,4043545717,141,24.4,4045166645,178,,4043545713,140,46.3,,,,,,,a3ms8havadt1y9x381l325txx,V. Lindelöf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866127,28,1,1,1,34,6eqit8ye8aomdsrrq0hk3v7gh,1,46.3,24.4,2023-02-19T14:02:15.293Z,2023-02-19T21:15:32Z,4043545795,140,61.5,4043545797,141,17.6,4045166787,178,,4043545793,56,Right,4043545801,213,6.0,4043545791,155,,4043545799,212,16.6,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866123,15,45,1,1,36,avxknfz4f6ob0rv9dbnxdzde0,0,39,85.7,2023-02-19T14:02:17.154Z,2023-02-19T21:15:37Z,4043545943,233,29,4043545767,285,,4043545765,56,Back,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866151,29,3,1,1,36,6eqit8ye8aomdsrrq0hk3v7gh,1,61,14.3,2023-02-19T14:02:17.154Z,2023-02-19T21:15:37Z,4044528179,465,,4043545931,233,15,4043545917,56,Right,4045166965,178,,4043545919,286,,,,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866163,30,1,1,1,38,6eqit8ye8aomdsrrq0hk3v7gh,1,64.9,17.2,2023-02-19T14:02:19.064Z,2023-02-19T21:15:40Z,4043545987,213,5.4,4045167077,178,,4043545985,212,4.9,4043545983,141,11.6,4043545981,140,67.9,4043545979,56,Right,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866171,31,1,1,1,39,6eqit8ye8aomdsrrq0hk3v7gh,0,67.9,11.8,2023-02-19T14:02:20.071Z,2023-02-19T21:15:43Z,4043546237,286,,4045167211,178,,4043546013,141,13.3,4043546231,236,,4043546233,233,16,4043546007,56,Right,4043546011,140,68.9,4043546017,213,0.8,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,4043546015,212,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866199,16,74,1,1,39,avxknfz4f6ob0rv9dbnxdzde0,1,31.1,90.7,2023-02-19T14:02:20.112Z,2023-02-19T21:15:45Z,4043546243,233,31,4043546199,56,Back,4045167381,178,,4043546201,285,,,,,,,,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866221,32,50,1,1,40,6eqit8ye8aomdsrrq0hk3v7gh,1,64.6,19.4,2023-02-19T14:02:21.434Z,2023-02-19T21:15:52Z,4043554753,286,,4043554851,233,28,4043546267,56,Right,,,,,,,,,,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867541,28,7,1,1,41,avxknfz4f6ob0rv9dbnxdzde0,0,35.4,80.6,2023-02-19T14:02:21.991Z,2023-02-19T21:15:57Z,4044529007,383,,4043552493,56,Back,4045167771,178,,4043552495,285,,4043554817,233,32,,,,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866257,33,1,1,1,43,6eqit8ye8aomdsrrq0hk3v7gh,1,52.7,19,2023-02-19T14:02:24.432Z,2023-02-19T21:16:00Z,4043546449,141,33.6,4045167913,178,,4043546453,213,2.2,4043546447,140,45.3,4043546451,212,12.6,4043546443,56,Back,,,,,,,57btqxe5sy3ygzxpp55p4umdx,W. Weghorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866275,34,1,1,1,46,6eqit8ye8aomdsrrq0hk3v7gh,1,46.2,48.7,2023-02-19T14:02:27.027Z,2023-02-19T21:16:04Z,4043546557,213,0.6,4043546539,56,Center,4045168119,178,,4043546541,140,63.2,4043546545,141,66.6,4043546551,212,21.6,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866285,35,50,1,1,47,6eqit8ye8aomdsrrq0hk3v7gh,1,64.2,66.8,2023-02-19T14:02:28.027Z,2023-02-19T21:16:11Z,4043546733,233,17,4043546587,56,Center,4043546589,286,,,,,,,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866301,17,7,1,1,48,avxknfz4f6ob0rv9dbnxdzde0,0,35.8,33.2,2023-02-19T14:02:28.890Z,2023-02-19T21:16:15Z,4043546651,56,Back,4045168381,178,,4044530803,385,,4043546653,285,,4043546679,233,35,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
