id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/16/value
2527493895,161,1,1,12,27,d5ydtvt96bv7fq04yqm2w2632,1,43.2,35.5,2023-04-02T13:13:27.913Z,2023-04-02T20:35:22Z,4157651569,212,20.2,4157651577,213,4.9,4159574121,178,,4157651553,140,47.2,4157651559,141,6.4,4157651547,56,Back,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527493997,162,1,1,12,30,d5ydtvt96bv7fq04yqm2w2632,1,46.3,5.9,2023-04-02T13:13:31.184Z,2023-04-02T20:35:25Z,4157652149,141,28.5,4157652147,140,45.3,4159574305,178,,4157652151,212,15.4,4157652153,213,1.6,4157652145,56,Back,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527494031,163,1,1,12,34,d5ydtvt96bv7fq04yqm2w2632,1,44.5,31.5,2023-04-02T13:13:35.087Z,2023-04-02T20:35:28Z,4157652353,141,10.9,4157652349,56,Back,4157652357,213,4.8,4157652351,140,45.4,4157652355,212,14.0,4159574595,178,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527494081,164,1,1,12,35,d5ydtvt96bv7fq04yqm2w2632,1,45.4,12.5,2023-04-02T13:13:35.991Z,2023-04-02T20:35:36Z,4157652641,212,15.6,4157652635,56,Right,4157652643,213,0.3,4159575275,178,,4157652637,140,59.5,4157652639,141,19.7,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527494107,165,1,1,12,37,d5ydtvt96bv7fq04yqm2w2632,1,61,16.7,2023-04-02T13:13:38.051Z,2023-04-02T20:35:38Z,4159575487,178,,4157652779,213,4.9,4157652777,212,9.0,4157652771,56,Right,4157652773,140,62.7,4157652775,141,3.8,,,,,,,2oijcg6e36mwy3ie1num5wclx,T. Walcott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527494215,166,1,1,12,38,d5ydtvt96bv7fq04yqm2w2632,1,63.7,4.1,2023-04-02T13:13:38.772Z,2023-04-02T20:35:42Z,4159575885,178,,4157653367,213,3.1,4157653361,140,53.0,4157653363,141,4.1,4157653365,212,11.2,4157653359,56,Right,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527494281,167,1,1,12,41,d5ydtvt96bv7fq04yqm2w2632,1,57.6,10.4,2023-04-02T13:13:41.617Z,2023-04-02T20:35:54Z,4157653733,213,0.2,4157653729,141,18.3,4159576767,178,,4157653721,56,Right,4157653731,212,32.0,4157653725,140,87.6,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527494315,168,1,1,12,44,d5ydtvt96bv7fq04yqm2w2632,0,89.9,16.5,2023-04-02T13:13:45.257Z,2023-04-02T20:35:57Z,4159576955,178,,4157653933,155,,4157653943,141,43.7,4157653939,140,97.2,4157653947,213,1.2,4158819715,224,,4157653945,212,20.0,4157653931,2,,2oijcg6e36mwy3ie1num5wclx,T. Walcott,4158819717,20,,4157653937,56,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527494351,139,52,1,12,46,4txjdaqveermfryvbfrr4taf7,1,2.6,56.4,2023-04-02T13:13:46.581Z,2023-04-02T20:36:01Z,4159577245,178,,4158820043,377,,,,,,,,,,,,,,,,,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527494571,140,1,1,12,51,4txjdaqveermfryvbfrr4taf7,1,13.7,38.9,2023-04-02T13:13:51.824Z,2023-04-02T20:36:04Z,4157655185,213,0.7,4159577523,178,,4157655169,56,Back,4157655167,123,,4157655171,140,25.3,4157655177,141,53.6,4157655181,212,15.8,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527494633,141,1,1,12,55,4txjdaqveermfryvbfrr4taf7,1,36.4,59.9,2023-04-02T13:13:56.200Z,2023-04-02T20:36:06Z,4157655543,213,1.7,4157655539,141,83.9,4157655541,212,16.4,4159577707,178,,4157655533,56,Back,4157655535,140,34.7,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527494675,142,1,1,12,58,4txjdaqveermfryvbfrr4taf7,1,35.1,83.9,2023-04-02T13:13:59.417Z,2023-04-02T20:36:09Z,4159577913,178,,4157655763,213,4.5,4157655757,140,32.7,4157655759,141,69.9,4157655761,212,9.8,4157655755,56,Back,,,,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527494725,143,1,1,12,59,4txjdaqveermfryvbfrr4taf7,1,32.7,69.9,2023-04-02T13:14:00.412Z,2023-04-02T20:36:17Z,4157656073,212,5.6,4157656075,213,6.0,4157656069,140,37.8,4157656071,141,67.7,4157656067,56,Back,4159578017,178,,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527494787,144,1,1,13,2,4txjdaqveermfryvbfrr4taf7,1,37.3,73.4,2023-04-02T13:14:03.003Z,2023-04-02T20:36:20Z,4157656361,212,11.0,4157656355,56,Back,4157656363,213,1.9,4157656359,141,88.5,4159578467,178,,4157656357,140,33.6,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527494875,145,1,1,13,3,4txjdaqveermfryvbfrr4taf7,1,33.1,87.2,2023-04-02T13:14:04.255Z,2023-04-02T20:36:22Z,4159578657,178,,4157656817,213,3.9,4157656811,140,25.0,4157656809,56,Back,4157656815,212,11.5,4157656813,141,75.9,,,,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527494923,146,1,1,13,6,4txjdaqveermfryvbfrr4taf7,1,27.2,79.2,2023-04-02T13:14:07.274Z,2023-04-02T20:36:25Z,4157657005,140,34.0,4157657003,56,Back,4157657011,213,1.0,4159578807,178,,4157657007,141,95.9,4157657009,212,13.4,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527494967,147,1,1,13,9,4txjdaqveermfryvbfrr4taf7,1,34.6,96.2,2023-04-02T13:14:09.694Z,2023-04-02T20:36:31Z,4159579251,178,,4157657217,213,6.3,4157657211,140,44.5,4157657215,212,10.4,4157657209,56,Back,4157657213,141,95.7,,,,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527494969,148,50,1,13,10,4txjdaqveermfryvbfrr4taf7,1,44.6,96.2,2023-04-02T13:14:10.569Z,2023-04-02T20:36:34Z,4157657329,233,170,4157657227,286,,4157657225,56,Back,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527494975,170,7,1,13,10,d5ydtvt96bv7fq04yqm2w2632,0,55.4,3.8,2023-04-02T13:14:10.957Z,2023-04-02T20:36:38Z,4157657257,56,Right,4157657259,285,,4158822359,385,,4157657335,233,148,4159579673,178,,,,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527494987,149,61,1,13,10,4txjdaqveermfryvbfrr4taf7,1,44.5,95.7,2023-04-02T13:14:10.975Z,2023-04-02T20:36:42Z,4157657309,56,Back,4159579883,178,,,,,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527495011,150,5,1,13,12,4txjdaqveermfryvbfrr4taf7,0,38.4,101,2023-04-02T13:14:12.760Z,2023-04-02T20:36:46Z,4157658395,233,171,4157657445,56,Back,4157657447,347,,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527495151,171,5,1,13,12,d5ydtvt96bv7fq04yqm2w2632,1,61.6,-1,2023-04-02T13:14:12.760Z,2023-04-02T20:36:45Z,4157658339,233,150,4157658297,347,,4157658295,56,Right,,,,,,,,,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527495195,172,1,1,13,18,d5ydtvt96bv7fq04yqm2w2632,1,57.8,0,2023-04-02T13:14:18.991Z,2023-04-02T20:36:50Z,4157658507,107,,4157658513,141,9.1,4157658509,56,Right,4157658515,212,17.0,4157658511,140,72.5,4157658517,213,0.4,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527495259,173,1,1,13,19,d5ydtvt96bv7fq04yqm2w2632,1,72,10.6,2023-04-02T13:14:20.081Z,2023-04-02T20:36:53Z,4157658795,141,20.9,4157658793,140,66.0,4159580651,178,,4157658791,56,Right,4157658797,212,9.4,4157658799,213,2.3,,,,,,,2oijcg6e36mwy3ie1num5wclx,T. Walcott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527495265,174,3,1,13,23,d5ydtvt96bv7fq04yqm2w2632,0,81.3,28.7,2023-04-02T13:14:23.861Z,2023-04-02T20:36:58Z,4157659267,233,151,4157658811,56,Center,4159580873,178,,4157658813,286,,4158823987,465,,,,,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527495337,151,7,1,13,23,4txjdaqveermfryvbfrr4taf7,1,18.7,71.3,2023-04-02T13:14:23.985Z,2023-04-02T20:37:00Z,4159581169,178,,4157659227,233,174,4157659167,56,Back,4158824353,383,,4157659169,285,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527495341,152,49,1,13,25,4txjdaqveermfryvbfrr4taf7,1,24.7,78,2023-04-02T13:14:25.859Z,2023-04-02T20:37:05Z,,,,,,,,,,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527495387,153,1,1,13,25,4txjdaqveermfryvbfrr4taf7,1,24.7,78,2023-04-02T13:14:26.038Z,2023-04-02T20:37:10Z,4157659437,56,Back,4157659439,140,24.5,4157659445,212,3.1,4159581733,178,,4157659449,213,4.6,4157659441,141,73.5,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527495429,154,1,1,13,27,4txjdaqveermfryvbfrr4taf7,1,26.3,74.6,2023-04-02T13:14:27.481Z,2023-04-02T20:37:12Z,4157659651,141,88.5,4157659647,56,Back,4157659649,140,32.2,4157659655,213,1.0,4157659653,212,11.3,4159581943,178,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527495551,155,1,1,13,29,4txjdaqveermfryvbfrr4taf7,1,32.4,90.6,2023-04-02T13:14:30.264Z,2023-04-02T20:37:22Z,4157660265,140,24.3,4157660273,213,3.6,4157660263,56,Back,4157660271,212,9.7,4159582553,178,,4157660269,141,83.7,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527495637,156,1,1,13,34,4txjdaqveermfryvbfrr4taf7,0,31.4,93.5,2023-04-02T13:14:34.437Z,2023-04-02T20:40:06Z,4157660699,140,56.0,4159593535,178,,4157660697,56,Center,4157660701,141,61.5,4157660707,1,,4157660695,155,,4157660705,213,5.6,4157660703,212,33.8,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527495659,175,1,1,13,36,d5ydtvt96bv7fq04yqm2w2632,1,44.4,38.6,2023-04-02T13:14:36.848Z,2023-04-02T20:40:22Z,4157660861,212,14.8,4157660855,56,Back,4159594379,388,,4157660853,3,,4157660863,213,4.5,4157660857,140,42.0,4157660859,141,17.1,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527495669,176,49,1,13,37,d5ydtvt96bv7fq04yqm2w2632,1,41.9,17.3,2023-04-02T13:14:38.253Z,2023-04-02T20:40:23Z,,,,,,,,,,,,,,,,,,,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527495685,177,1,1,13,38,d5ydtvt96bv7fq04yqm2w2632,0,41.6,16.7,2023-04-02T13:14:38.778Z,2023-04-02T20:40:27Z,4157660997,141,12.9,4159594715,178,,4157660993,140,46.3,4157661005,213,5.8,4157661001,212,5.6,4157660989,56,Back,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527495715,157,61,1,13,38,4txjdaqveermfryvbfrr4taf7,1,63.8,91.7,2023-04-02T13:14:39.042Z,2023-04-02T20:40:33Z,4159594935,178,,4159594933,21,,4157661153,56,Left,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527495749,158,5,1,13,41,4txjdaqveermfryvbfrr4taf7,0,68.1,101.8,2023-04-02T13:14:41.562Z,2023-04-02T20:40:34Z,4157662455,233,178,4157661347,347,,4157661345,56,Left,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527495935,178,5,1,13,41,d5ydtvt96bv7fq04yqm2w2632,1,31.9,-1.8,2023-04-02T13:14:41.562Z,2023-04-02T20:40:34Z,4157662299,347,,4157662293,56,Back,4157662387,233,158,,,,,,,,,,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527496281,179,1,1,13,58,d5ydtvt96bv7fq04yqm2w2632,1,35.3,0,2023-04-02T13:14:58.901Z,2023-04-02T20:40:53Z,4157664265,213,1.0,4157664263,212,9.0,4157664259,140,40.2,4157664261,141,8.8,4157664255,56,Back,4157664253,107,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527496291,180,3,1,13,59,d5ydtvt96bv7fq04yqm2w2632,0,35.6,9.4,2023-04-02T13:15:00.216Z,2023-04-02T20:41:37Z,4157674495,286,,4157680239,233,159,4157664313,56,Back,4159597355,178,,4158827009,465,,,,,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527496275,159,7,1,14,0,4txjdaqveermfryvbfrr4taf7,0,64.4,90.6,2023-04-02T13:15:00.546Z,2023-04-02T20:41:43Z,4157664221,56,Left,4159599523,21,,4157680189,285,,4157680229,233,180,4158827245,383,,4159597677,178,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527497997,189,1,1,14,0,d5ydtvt96bv7fq04yqm2w2632,0,34.6,11.6,2023-04-02T13:15:01.075Z,2023-04-02T20:41:49Z,4157673363,56,Back,4159599889,178,,4157673365,140,46.5,4157673369,212,13.3,4157673367,141,4.9,4157673371,213,5.9,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527882289,1744,67,1,14,1,d5ydtvt96bv7fq04yqm2w2632,1,44.1,6.9,2023-04-02T13:15:01.896Z,2023-04-02T22:38:28Z,4159709535,233,1325,,,,,,,,,,,,,,,,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527882279,1325,67,1,14,1,4txjdaqveermfryvbfrr4taf7,0,55.9,93.1,2023-04-02T13:15:01.897Z,2023-04-02T21:25:49Z,4159709563,233,1744,,,,,,,,,,,,,,,,,,,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527496333,181,1,1,14,2,d5ydtvt96bv7fq04yqm2w2632,0,39.1,7.6,2023-04-02T13:15:03.330Z,2023-04-02T20:41:55Z,4157664517,56,Back,4157664519,140,32.6,4159600153,178,,4157664521,141,9.2,4157664523,212,6.9,4157664525,213,3.0,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527496335,160,8,1,14,3,4txjdaqveermfryvbfrr4taf7,1,67,94.6,2023-04-02T13:15:03.544Z,2023-04-02T20:42:00Z,4157664527,56,Left,4158831727,383,,4159600443,178,,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527496357,161,49,1,14,4,4txjdaqveermfryvbfrr4taf7,1,68.8,90.9,2023-04-02T13:15:04.812Z,2023-04-02T20:42:04Z,,,,,,,,,,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527496381,162,1,1,14,4,4txjdaqveermfryvbfrr4taf7,1,68.2,90.9,2023-04-02T13:15:04.892Z,2023-04-02T20:42:08Z,4157664789,213,2.8,4157664783,140,61.1,4159600961,178,,4157664787,212,8.0,4157664781,56,Left,4157664785,141,95.0,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527496409,163,1,1,14,5,4txjdaqveermfryvbfrr4taf7,1,61,95,2023-04-02T13:15:06.343Z,2023-04-02T20:42:12Z,4157664949,141,72.0,4157664951,212,15.7,4157664947,140,59.8,4157664953,213,4.6,4157664945,56,Center,4159601223,178,,,,,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527496513,164,1,1,14,8,4txjdaqveermfryvbfrr4taf7,1,59.3,70.1,2023-04-02T13:15:08.524Z,2023-04-02T20:42:15Z,4157665529,213,4.8,4157665521,56,Right,4157665527,212,38.5,4157665531,1,,4157665523,140,62.4,4157665525,141,13.7,4159601403,178,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527496601,165,1,1,14,11,4txjdaqveermfryvbfrr4taf7,1,62.4,13.7,2023-04-02T13:15:12.400Z,2023-04-02T20:42:17Z,4157665999,56,Back,4157666007,213,2.8,4157666001,140,40.5,4159601517,178,,4157666005,212,24.4,4157666003,141,25.9,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527496607,166,1,1,14,15,4txjdaqveermfryvbfrr4taf7,0,41,19.7,2023-04-02T13:15:16.090Z,2023-04-02T20:42:21Z,4157666035,212,4.4,4157666027,155,,4157666309,236,,4157666037,213,0.2,4157666031,140,45.1,4157666311,233,182,4157666317,286,,4157666033,141,20.8,9qdm0nxg1g046olii48z3crf9,K. Zouma,4157666029,56,Back,4159601691,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527496637,182,74,1,14,15,d5ydtvt96bv7fq04yqm2w2632,1,59.3,88.1,2023-04-02T13:15:16.192Z,2023-04-02T20:42:24Z,4157666301,233,166,4157666219,285,,4159601879,178,,4157666215,56,Left,,,,,,,,,,,,,1qcj2upaz0xa98zkc835djo8a,S. Mara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527497029,167,5,1,14,18,4txjdaqveermfryvbfrr4taf7,1,33.6,-1.9,2023-04-02T13:15:18.505Z,2023-04-02T20:42:26Z,4157668183,347,,4157668201,233,183,4157668179,56,Back,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527496679,183,5,1,14,18,d5ydtvt96bv7fq04yqm2w2632,0,66.4,101.9,2023-04-02T13:15:18.505Z,2023-04-02T20:42:26Z,4157668221,233,167,4157666377,56,Left,4157666381,347,,,,,,,,,,,,,,,,,1qcj2upaz0xa98zkc835djo8a,S. Mara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527497073,168,1,1,14,31,4txjdaqveermfryvbfrr4taf7,1,35.8,0,2023-04-02T13:15:31.981Z,2023-04-02T20:42:29Z,4157668457,56,Back,4157668459,140,21.8,4157668465,213,2.7,4157668463,212,16.3,4157668455,107,,4157668461,141,9.4,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527497175,169,1,1,14,33,4txjdaqveermfryvbfrr4taf7,1,21.7,9.5,2023-04-02T13:15:34.376Z,2023-04-02T20:42:33Z,4157668949,140,4.8,4157668947,56,Back,4159602353,178,,4157668951,141,43.7,4157668953,212,29.3,4157668955,213,2.2,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527497287,170,1,1,14,37,4txjdaqveermfryvbfrr4taf7,1,7.5,47.8,2023-04-02T13:15:37.720Z,2023-04-02T20:42:34Z,4157669505,212,21.7,4157669503,141,78.0,4159602477,178,,4157669501,140,14.2,4157669507,213,1.2,4157669499,56,Back,,,,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527497359,171,1,1,14,40,4txjdaqveermfryvbfrr4taf7,0,23.4,85.2,2023-04-02T13:15:41.140Z,2023-04-02T20:42:37Z,4157669865,213,0.2,4157669863,212,39.0,4157669857,56,Left,4159602683,178,,4157669859,140,59.8,4157669861,141,96.3,4157669867,1,,4157669855,155,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527497421,184,1,1,14,43,d5ydtvt96bv7fq04yqm2w2632,1,35.7,9.2,2023-04-02T13:15:43.883Z,2023-04-02T20:42:41Z,4159602945,388,,4157670167,56,Right,4157670171,141,7.7,4157670169,140,59.3,4157670179,213,6.2,4157670175,212,24.8,4157670165,3,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527497425,185,49,1,14,45,d5ydtvt96bv7fq04yqm2w2632,1,59.4,7.7,2023-04-02T13:15:45.997Z,2023-04-02T20:42:44Z,,,,,,,,,,,,,,,,,,,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527497483,186,50,1,14,46,d5ydtvt96bv7fq04yqm2w2632,1,56.2,4.1,2023-04-02T13:15:46.641Z,2023-04-02T20:42:51Z,4157670499,286,,4157670497,56,Right,4157670681,233,172,,,,,,,,,,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527497505,172,7,1,14,47,4txjdaqveermfryvbfrr4taf7,1,43.8,95.9,2023-04-02T13:15:47.516Z,2023-04-02T20:42:58Z,4157670587,56,Back,4159604007,178,,4157670591,285,,4157670757,233,186,4158835561,383,,,,,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527497549,173,1,1,14,48,4txjdaqveermfryvbfrr4taf7,0,54.7,98.6,2023-04-02T13:15:48.816Z,2023-04-02T20:43:02Z,4157670859,56,Left,4157670865,141,96.5,4157670863,140,53.4,4157670873,213,3.9,4157670901,233,187,4157670897,236,,4157670911,286,,4159604285,178,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,4157670869,212,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527497517,187,74,1,14,48,d5ydtvt96bv7fq04yqm2w2632,1,48.9,2.9,2023-04-02T13:15:48.939Z,2023-04-02T20:43:06Z,4157670669,56,Back,4157670939,233,173,4157670671,285,,4159604529,178,,,,,,,,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527497603,174,5,1,14,49,4txjdaqveermfryvbfrr4taf7,1,55.1,101.3,2023-04-02T13:15:50.071Z,2023-04-02T20:43:08Z,4157671173,56,Left,4157671175,347,,4157671225,233,188,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527497545,188,5,1,14,49,d5ydtvt96bv7fq04yqm2w2632,0,44.9,-1.3,2023-04-02T13:15:50.071Z,2023-04-02T20:43:09Z,4157670843,56,Back,4157670845,347,,4157671285,233,174,,,,,,,,,,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
