id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/17/value,assist,qualifier/20/value
2537096289,108,1,1,19,10,1qtaiy11gswx327s0vkibf70n,1,11,4.9,2023-04-22T14:19:27.145Z,2023-04-22T21:32:06Z,4208657271,212,31.9,4208657273,213,0.4,4208657267,140,39.1,4208657263,155,,4210991867,178,,4208657269,141,22.9,4208657265,56,Back,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096317,109,1,1,19,12,1qtaiy11gswx327s0vkibf70n,0,40.9,21.1,2023-04-22T14:19:29.164Z,2023-04-22T21:32:44Z,4208657385,213,4.3,4210993377,388,,4208657377,140,38.9,4208661407,156,,4208657383,212,5.5,4208657381,141,13.6,4208657375,56,Back,,,,55eiicx10oqok1601fqyovt1x,T. Awoniyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096369,229,1,1,19,14,c8h9bw1l82s06h77xxrelzhur,1,62.8,88.6,2023-04-22T14:19:30.734Z,2023-04-22T21:32:50Z,4208657705,56,Center,4208657711,212,12.3,4208657709,141,71.5,4208657713,213,4.4,4210993559,178,,4208657707,140,59.1,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096373,230,49,1,19,15,c8h9bw1l82s06h77xxrelzhur,1,59.6,68.7,2023-04-22T14:19:31.848Z,2023-04-22T21:32:54Z,,,,,,,,,,,,,,,,,,,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096417,231,1,1,19,16,c8h9bw1l82s06h77xxrelzhur,1,59.6,68.7,2023-04-22T14:19:33.536Z,2023-04-22T21:32:58Z,4210993935,178,,4208658005,212,28.3,4208657999,56,Center,4208658001,140,59.0,4208658003,141,27.1,4208658007,213,4.7,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096565,232,1,1,19,19,c8h9bw1l82s06h77xxrelzhur,1,59,27.1,2023-04-22T14:19:35.749Z,2023-04-22T21:33:02Z,4208658843,213,5.3,4208658841,212,16.9,4208658837,140,68.4,4210994099,178,,4208658835,56,Right,4208658839,141,7.0,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096627,233,1,1,19,24,c8h9bw1l82s06h77xxrelzhur,1,80.7,12,2023-04-22T14:19:41.219Z,2023-04-22T21:33:05Z,4208659127,56,Right,4208659131,141,4.6,4208659133,212,8.6,4208659135,213,3.8,4208659129,140,74.0,4210994249,178,,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096701,234,1,1,19,26,c8h9bw1l82s06h77xxrelzhur,1,74.5,4.7,2023-04-22T14:19:43.048Z,2023-04-22T21:33:08Z,4208659555,141,12.8,4208659559,212,15.8,4208659563,213,2.8,4210994315,178,,4208659551,56,Right,4208659553,140,60.4,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096951,235,1,1,19,29,c8h9bw1l82s06h77xxrelzhur,1,60.2,13.8,2023-04-22T14:19:45.789Z,2023-04-22T21:33:13Z,4208660961,56,Back,4208660963,140,44.7,4208660967,212,19.0,4208660965,141,28.2,4208660969,213,2.6,4210994517,178,,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097049,236,1,1,19,35,c8h9bw1l82s06h77xxrelzhur,1,52.6,28.2,2023-04-22T14:19:52.049Z,2023-04-22T21:33:16Z,4208661531,212,12.7,4208661527,140,57.4,4208661533,213,5.1,4208661525,56,Right,4210994633,178,,4208661529,141,11.1,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097253,237,1,1,19,38,c8h9bw1l82s06h77xxrelzhur,1,57.4,10.9,2023-04-22T14:19:54.809Z,2023-04-22T21:33:19Z,4208662559,212,15.7,4208662555,141,28.2,4208662543,56,Back,4210994751,178,,4208662565,213,2.3,4208662549,140,47.5,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097301,238,1,1,19,43,c8h9bw1l82s06h77xxrelzhur,1,60.1,34,2023-04-22T14:20:00.322Z,2023-04-22T21:33:23Z,4208662839,141,19.5,4208662829,56,Right,4210994965,178,,4208662833,140,65.5,4208662843,213,5.2,4208662841,212,11.4,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097385,239,1,1,19,45,c8h9bw1l82s06h77xxrelzhur,1,65.2,20,2023-04-22T14:20:01.905Z,2023-04-22T21:33:26Z,4210995081,178,,4208663271,56,Center,4208663277,212,10.2,4208663273,140,55.8,4208663275,141,24.0,4208663281,213,2.9,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097467,240,1,1,19,47,c8h9bw1l82s06h77xxrelzhur,1,55.7,25.5,2023-04-22T14:20:03.932Z,2023-04-22T21:33:28Z,4208663747,213,2.0,4208663743,212,23.5,4210995157,178,,4208663731,56,Back,4208663739,141,57.6,4208663735,140,47.3,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097559,241,1,1,19,49,c8h9bw1l82s06h77xxrelzhur,1,47.2,57.6,2023-04-22T14:20:06.480Z,2023-04-22T21:33:31Z,4208664205,141,82.9,4208664209,213,0.8,4208664203,140,62.7,4208664207,212,23.7,4208664201,56,Left,4210995241,178,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097647,242,1,1,19,52,c8h9bw1l82s06h77xxrelzhur,1,63.6,82.9,2023-04-22T14:20:09.096Z,2023-04-22T21:33:34Z,4208664699,56,Center,4208664703,140,52.2,4208664707,212,21.8,4210995329,178,,4208664709,213,4.1,4208664705,141,56.1,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097735,243,1,1,19,55,c8h9bw1l82s06h77xxrelzhur,1,51.9,53.6,2023-04-22T14:20:11.817Z,2023-04-22T21:33:37Z,4210995473,178,,4208665201,56,Center,4208665207,212,21.9,4208665203,140,61.3,4208665209,213,5.2,4208665205,141,24.9,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097795,244,1,1,19,57,c8h9bw1l82s06h77xxrelzhur,1,61.4,24,2023-04-22T14:20:14.413Z,2023-04-22T21:33:40Z,4208665541,56,Right,4210995685,178,,4208665543,140,73.2,4208665547,212,17.8,4208665549,213,5.5,4208665545,141,5.3,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097863,245,1,1,19,59,c8h9bw1l82s06h77xxrelzhur,1,75.5,4.1,2023-04-22T14:20:16.514Z,2023-04-22T21:33:46Z,4208665915,212,8.8,4208665913,141,17.0,4208665917,213,1.5,4208665911,140,76.1,4208665909,56,Right,4210995937,178,,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097919,246,1,1,20,2,c8h9bw1l82s06h77xxrelzhur,1,76,15.9,2023-04-22T14:20:18.987Z,2023-04-22T21:33:50Z,4208666235,140,65.7,4208666245,213,3.4,4208666241,212,11.3,4208666233,56,Right,4208666237,141,10.9,4210996059,178,,,,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098031,247,1,1,20,4,c8h9bw1l82s06h77xxrelzhur,1,65.4,8.6,2023-04-22T14:20:20.820Z,2023-04-22T21:33:53Z,4208666831,140,51.2,4208666833,141,18.2,4208666835,212,16.3,4208666839,213,2.7,4208666829,56,Right,4210996217,178,,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098043,110,45,1,20,7,1qtaiy11gswx327s0vkibf70n,0,41.3,86.6,2023-04-22T14:20:23.671Z,2023-04-22T21:33:59Z,4208666889,285,,4208667455,233,248,4208666887,56,Back,,,,,,,,,,,,,,,,55eiicx10oqok1601fqyovt1x,T. Awoniyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098121,248,3,1,20,7,c8h9bw1l82s06h77xxrelzhur,1,58.7,13.4,2023-04-22T14:20:23.671Z,2023-04-22T21:33:59Z,4208667357,286,,4208667353,56,Right,4209813251,465,,4208667413,233,110,4210996401,178,,,,,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098157,249,1,1,20,10,c8h9bw1l82s06h77xxrelzhur,0,62.7,22.7,2023-04-22T14:20:27.118Z,2023-04-22T21:34:04Z,4208667567,141,30.0,4208667563,56,Center,4208667571,213,0.9,4210996563,178,,4208667565,140,66.2,4208667569,212,6.2,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098147,111,61,1,20,10,1qtaiy11gswx327s0vkibf70n,1,30.2,59.4,2023-04-22T14:20:27.319Z,2023-04-22T21:34:09Z,4210996735,178,,4208667543,56,Back,,,,,,,,,,,,,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098289,250,1,1,20,15,c8h9bw1l82s06h77xxrelzhur,0,73.5,71.2,2023-04-22T14:20:31.836Z,2023-04-22T21:34:11Z,4210996897,178,,4208668259,155,,4208668261,56,Center,4208668263,140,88.2,4208668267,212,29.9,4208668269,213,5.3,4208668265,141,33.6,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098325,112,12,1,20,16,1qtaiy11gswx327s0vkibf70n,1,11.4,65.6,2023-04-22T14:20:33.515Z,2023-04-22T21:34:17Z,4208668477,141,93.9,4208668473,56,Back,4208668481,213,0.9,4208668479,212,24.6,4208668475,140,26.0,4208668507,15,,4210997115,178,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098491,113,45,1,20,23,1qtaiy11gswx327s0vkibf70n,0,6.4,92.8,2023-04-22T14:20:39.789Z,2023-04-22T21:34:25Z,4208669479,56,Back,4208669659,233,251,4208669481,285,,,,,,,,,,,,,,,,,95uxoznu15m2xywirv43rcmol,O. Mangala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098487,251,3,1,20,23,c8h9bw1l82s06h77xxrelzhur,1,93.6,7.2,2023-04-22T14:20:39.789Z,2023-04-22T21:34:25Z,4208669461,56,Right,4208669463,286,,4209814609,465,,4210997543,178,,4208669587,233,113,,,,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098575,252,1,1,20,24,c8h9bw1l82s06h77xxrelzhur,0,93.7,7.9,2023-04-22T14:20:41.482Z,2023-04-22T21:34:40Z,4208669939,56,Center,4208669945,212,29.1,4209814755,20,,4208669943,141,50.4,4209814753,224,,4208669933,2,,4210998181,178,,4208670199,233,114,25yu90pekqr1lhs098f3uxy39,J. Henderson,4208669947,213,1.4,4208669941,140,4208669937,155,,,,,,,,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098611,114,11,1,20,27,1qtaiy11gswx327s0vkibf70n,1,3.2,48.8,2023-04-22T14:20:43.683Z,2023-04-22T21:34:42Z,4210998255,388,,4208670275,233,252,4209815047,378,,4208670137,88,,4208670135,56,Back,,,,,,,,,,9sme7jykdv8msgfu0nxx6h39x,K. Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537099297,115,1,1,20,44,1qtaiy11gswx327s0vkibf70n,0,12.5,46.1,2023-04-22T14:21:01.318Z,2023-04-22T21:34:49Z,4208673761,212,70.8,4208673755,56,Center,4208673759,141,62.1,4208673763,213,0.2,4208673765,1,,4208673757,140,79.1,4208673753,199,,,,,9sme7jykdv8msgfu0nxx6h39x,K. Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537099325,253,1,1,20,49,c8h9bw1l82s06h77xxrelzhur,1,25.3,33.6,2023-04-22T14:21:06.115Z,2023-04-22T21:34:57Z,4208673885,212,13.0,4208673881,140,13.5,4208673887,213,2.8,4208673883,141,39.4,4210999013,178,,4208673879,56,Back,4208673875,3,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537099333,254,52,1,20,50,c8h9bw1l82s06h77xxrelzhur,1,13.5,39.4,2023-04-22T14:21:07.540Z,2023-04-22T21:35:01Z,4209815883,376,,4210999195,178,,,,,,,,,,,,,,,,,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537099415,255,1,1,20,51,c8h9bw1l82s06h77xxrelzhur,1,14.9,40,2023-04-22T14:21:08.340Z,2023-04-22T21:35:03Z,4210999355,178,,4208674371,140,31.8,4208674433,287,,4208674377,212,35.4,4208674373,141,85.1,4208674363,123,,4208674367,56,Back,4208674381,1,,53d0pvr7ylvfhp6p749iniqc5,Alisson,4208674379,213,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537099681,256,1,1,20,58,c8h9bw1l82s06h77xxrelzhur,1,59.6,90.9,2023-04-22T14:21:15.384Z,2023-04-22T21:35:06Z,4208675893,140,48.0,4208675889,56,Back,4208675901,213,4.0,4208675895,141,70.6,4208675899,212,18.4,4210999509,178,,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537099757,257,1,1,21,1,c8h9bw1l82s06h77xxrelzhur,1,46.3,77.8,2023-04-22T14:21:17.733Z,2023-04-22T21:35:11Z,4210999693,178,,4208676363,212,15.2,4208676361,141,94.2,4208676359,140,56.1,4208676357,56,Left,4208676365,213,0.8,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537099853,258,1,1,21,4,c8h9bw1l82s06h77xxrelzhur,1,58.5,96.6,2023-04-22T14:21:20.997Z,2023-04-22T21:35:14Z,4208676907,213,4.0,4208676903,141,72.3,4208676901,140,45.6,4208676895,56,Back,4210999841,178,,4208676905,212,21.4,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537099989,259,1,1,21,7,c8h9bw1l82s06h77xxrelzhur,1,44.9,68.1,2023-04-22T14:21:23.740Z,2023-04-22T21:35:17Z,4208677651,56,Center,4208677665,212,26.9,4208677667,213,5.0,4208677661,141,30.6,4208677655,140,53.2,4211000003,178,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100039,260,1,1,21,10,c8h9bw1l82s06h77xxrelzhur,1,54.5,30.1,2023-04-22T14:21:27.126Z,2023-04-22T21:35:19Z,4208677929,56,Center,4208677935,141,38.0,4208677939,213,0.6,4211000083,178,,4208677933,140,61.4,4208677937,212,9.0,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100151,261,1,1,21,11,c8h9bw1l82s06h77xxrelzhur,1,61.4,38,2023-04-22T14:21:27.966Z,2023-04-22T21:35:24Z,4208678527,212,8.8,4208678523,140,55.1,4208678521,56,Center,4208678525,141,29.4,4208678529,213,3.9,4211000293,178,,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100235,262,1,1,21,14,c8h9bw1l82s06h77xxrelzhur,1,55.2,29.2,2023-04-22T14:21:31.226Z,2023-04-22T21:35:27Z,4208678973,140,46.9,4208678977,212,18.1,4208678971,56,Back,4211000423,178,,4208678979,213,2.1,4208678975,141,52.5,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100353,263,1,1,21,17,c8h9bw1l82s06h77xxrelzhur,1,46.8,53.4,2023-04-22T14:21:33.867Z,2023-04-22T21:35:30Z,4211000519,178,,4208679627,141,85.1,4208679623,140,58.4,4208679633,213,1.1,4208679619,56,Left,4208679629,212,24.8,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100393,264,1,1,21,19,c8h9bw1l82s06h77xxrelzhur,1,60.6,87.8,2023-04-22T14:21:36.503Z,2023-04-22T21:35:33Z,4208679845,213,5.9,4208679839,140,68.3,4208679837,56,Left,4208679841,141,83.6,4208679843,212,8.6,4211000653,178,,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100463,265,1,1,21,21,c8h9bw1l82s06h77xxrelzhur,1,69.2,85.3,2023-04-22T14:21:37.909Z,2023-04-22T21:35:36Z,4211000753,178,,4208680149,56,Left,4208680157,213,1.3,4208680153,141,95.9,4208680151,140,71.0,4208680155,212,7.5,,,,,,,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100523,266,1,1,21,23,c8h9bw1l82s06h77xxrelzhur,1,72.8,96.3,2023-04-22T14:21:39.682Z,2023-04-22T21:35:40Z,4208680483,56,Center,4208680487,141,76.9,4211001005,178,,4208680485,140,72.1,4208680489,212,13.2,4208680491,213,4.7,,,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100621,267,1,1,21,24,c8h9bw1l82s06h77xxrelzhur,1,72.4,79.4,2023-04-22T14:21:41.426Z,2023-04-22T21:35:44Z,4211001197,178,,4208681079,56,Left,4208681083,141,81.2,4208681087,213,2.7,4208681081,140,69.8,4208681085,212,3.0,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100691,268,1,1,21,28,c8h9bw1l82s06h77xxrelzhur,1,71.2,65.7,2023-04-22T14:21:44.913Z,2023-04-22T21:35:48Z,4211001383,178,,4208681415,140,80.7,4208681425,213,5.8,4208681417,141,57.8,4208681411,56,Center,4208681421,212,11.3,,,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100757,269,1,1,21,28,c8h9bw1l82s06h77xxrelzhur,1,80.7,57.8,2023-04-22T14:21:45.475Z,2023-04-22T21:35:55Z,4208681775,141,53.1,4208681779,213,5.2,4208681769,168,,4208681777,212,3.7,4208681773,140,82.4,4208681771,56,Center,4211001741,178,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100803,270,1,1,21,29,c8h9bw1l82s06h77xxrelzhur,0,82.4,53.1,2023-04-22T14:21:45.831Z,2023-04-22T21:36:00Z,4208682027,213,3.5,4208682023,212,3.9,4208682009,56,Center,4208688323,156,,4211001973,178,,4208682019,141,51.0,4208682015,140,78.9,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100739,116,49,1,21,30,1qtaiy11gswx327s0vkibf70n,1,22.2,54.6,2023-04-22T14:21:47.435Z,2023-04-22T21:36:04Z,,,,,,,,,,,,,,,,,,,,,,,,,95uxoznu15m2xywirv43rcmol,O. Mangala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100931,117,1,1,21,34,1qtaiy11gswx327s0vkibf70n,0,41.5,69.5,2023-04-22T14:21:51.459Z,2023-04-22T21:36:08Z,4208682715,212,11.4,4208682707,56,Back,4211002241,178,,4208682711,140,48.9,4208682717,213,5.5,4208682713,141,57.3,,,,,,,95uxoznu15m2xywirv43rcmol,O. Mangala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100959,271,49,1,21,35,c8h9bw1l82s06h77xxrelzhur,1,50.2,42.1,2023-04-22T14:21:51.834Z,2023-04-22T21:36:15Z,,,,,,,,,,,,,,,,,,,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537101027,272,1,1,21,37,c8h9bw1l82s06h77xxrelzhur,1,53.2,36,2023-04-22T14:21:53.766Z,2023-04-22T21:36:19Z,4208683245,212,10.6,4208683239,56,Center,4211002747,178,,4208683243,141,32.8,4208683247,213,6.1,4208683241,140,63.1,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537101069,273,1,1,21,37,c8h9bw1l82s06h77xxrelzhur,1,63.3,32.7,2023-04-22T14:21:54.575Z,2023-04-22T21:36:25Z,4208683429,56,Center,4208683435,212,5.8,4208683437,213,3.5,4208683433,141,30.0,4208683431,140,58.1,4211003053,178,,,,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537101255,274,1,1,21,40,c8h9bw1l82s06h77xxrelzhur,1,60.6,26.7,2023-04-22T14:21:56.625Z,2023-04-22T21:36:28Z,4211003141,178,,4208684377,140,78.0,4208684383,213,5.8,4208684381,212,21.0,4208684375,56,Right,4208684379,141,11.4,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537101347,275,1,1,21,45,c8h9bw1l82s06h77xxrelzhur,1,86.2,26.4,2023-04-22T14:22:01.713Z,2023-04-22T21:36:35Z,4211003353,178,,4208684825,141,47.6,4208684829,213,2.0,4208686143,154,,4208684821,56,Center,4208684823,140,80.7,4208684827,212,15.5,4208686137,210,13,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537101351,276,13,1,21,45,c8h9bw1l82s06h77xxrelzhur,1,80.7,47.6,2023-04-22T14:22:02.587Z,2023-04-22T21:36:36Z,4208684847,56,Center,4208686207,55,275,4208685243,20,,4208686219,215,,4208686201,29,,4208686197,74,,4208686221,328,,4208686213,102,46.9,7mms3tmwizhtvzakotl4hv0et,Fabinho,4208686229,231,49.8,4208684843,22,4208686225,230,98.0,4208684845,18,,4208686217,103,83.3,,,4211003465,178,,4208686205,154,,,,,,,,,,,,,,,,,,,,,,
2537101301,118,5,1,21,47,1qtaiy11gswx327s0vkibf70n,1,-0.6,62.8,2023-04-22T14:22:04.580Z,2023-04-22T21:36:38Z,4208684611,56,Back,4208684613,346,,4208685105,233,277,,,,,,,,,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537101365,277,5,1,21,47,c8h9bw1l82s06h77xxrelzhur,0,100.6,37.2,2023-04-22T14:22:04.580Z,2023-04-22T21:36:38Z,4208685121,233,118,4208684975,346,,4208684973,56,Center,,,,,,,,,,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537102503,119,1,1,22,16,1qtaiy11gswx327s0vkibf70n,1,3.4,56.3,2023-04-22T14:22:33.306Z,2023-04-22T21:36:44Z,4208691525,189,,4208691213,212,59.4,4208691221,1,,4208691201,56,Left,4208691197,155,,4208691209,141,81.2,4208691205,140,57.6,4208691217,213,0.3,9sme7jykdv8msgfu0nxx6h39x,K. Navas,4208691223,74,,4208691193,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
