id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/10/value,keyPass,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2469636001,6,1,1,0,10,4txjdaqveermfryvbfrr4taf7,1,21.6,67.5,2022-10-09T13:00:32.572Z,2022-10-09T22:30:41Z,3831505195,212,15.2,3831505191,141,89.7,3831505185,56,Back,3831505187,140,19.9,3831505197,213,1.7,3834008975,178,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636069,7,1,1,0,13,4txjdaqveermfryvbfrr4taf7,0,21,91.4,2022-10-09T13:00:35.579Z,2022-10-09T22:30:46Z,3834009281,178,,3831505549,141,89.3,3831505545,56,Left,3831505553,213,6.3,3831505555,1,,3831505543,155,,3831505547,140,72.9,3831505551,212,54.5,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636107,6,1,1,0,16,hzqh7z0mdl3v7gwete66syxp,1,29.8,14.1,2022-10-09T13:00:38.818Z,2022-10-09T22:30:50Z,3831505759,56,Back,3831505771,141,7.1,3831505755,3,,3834009491,178,,3831505763,140,38.6,3831505775,212,10.4,3831505777,213,5.8,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636119,7,49,1,0,17,hzqh7z0mdl3v7gwete66syxp,1,38.6,7.1,2022-10-09T13:00:39.961Z,2022-10-09T22:30:56Z,,,,,,,,,,,,,,,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636181,8,1,1,0,19,hzqh7z0mdl3v7gwete66syxp,1,38.5,6.2,2022-10-09T13:00:41.465Z,2022-10-09T22:31:00Z,3831506167,141,27.7,3831506163,56,Center,3831506171,213,0.7,3834010079,178,,3831506165,140,54.1,3831506169,212,22.0,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470104811,852,67,1,0,20,hzqh7z0mdl3v7gwete66syxp,1,52,31.5,2022-10-09T13:00:42.538Z,2022-10-09T23:22:43Z,3834076109,233,832,,,,,,,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470104797,832,67,1,0,20,4txjdaqveermfryvbfrr4taf7,0,48,68.5,2022-10-09T13:00:42.539Z,2022-10-09T22:49:31Z,3834076147,233,852,,,,,,,,,,,,,,,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636189,9,1,1,0,20,hzqh7z0mdl3v7gwete66syxp,1,51.7,29.5,2022-10-09T13:00:42.554Z,2022-10-09T23:22:44Z,3831821669,213,3.7,3834010545,178,,3831821665,141,23.5,3831821667,212,7.3,3831821663,140,45.9,3831506191,56,Back,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636217,10,1,1,0,21,hzqh7z0mdl3v7gwete66syxp,0,40,18.9,2022-10-09T13:00:43.553Z,2022-10-09T22:31:12Z,3832449515,157,,3834011035,178,,3831506337,56,Right,3831506343,212,31.4,3831506345,213,0.0,3831506339,140,69.9,3832449517,1,,3831506341,141,19.8,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636167,8,43,1,0,21,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-10-09T13:00:43.615Z,2022-10-09T13:57:31Z,3831506037,56,Back,3831841267,144,8,,,,,,,,,,,,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636269,9,1,1,0,23,4txjdaqveermfryvbfrr4taf7,1,30.6,81.5,2022-10-09T13:00:46.155Z,2022-10-09T22:31:17Z,3831506573,141,86.3,3831506577,213,0.4,3834011397,178,,3831506569,56,Back,3831506579,1,,3831506567,157,,3831506575,212,7.8,3831506571,140,37.3,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636307,10,44,1,0,26,4txjdaqveermfryvbfrr4taf7,1,38,76,2022-10-09T13:00:48.859Z,2022-10-09T23:22:45Z,3831506697,285,,3831506695,56,Back,3831506703,233,11,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636281,11,44,1,0,26,hzqh7z0mdl3v7gwete66syxp,0,62,24,2022-10-09T13:00:48.860Z,2022-10-09T22:31:21Z,3831506773,233,10,3831506613,286,,3831506611,56,Center,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636319,11,1,1,0,26,4txjdaqveermfryvbfrr4taf7,0,37.3,86.3,2022-10-09T13:00:48.927Z,2022-10-09T23:22:46Z,3834011821,388,,3831506795,213,2.4,3831506785,3,,3831506791,141,89.3,3831506789,140,35.0,3831506787,56,Back,3831506793,212,3.2,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636351,12,1,1,0,28,hzqh7z0mdl3v7gwete66syxp,0,63.5,26.1,2022-10-09T13:00:51.202Z,2022-10-09T22:31:28Z,3831506961,212,9.6,3831506953,3,,3831506957,140,70.7,3831506963,213,0.7,3831506955,56,Center,3834012051,388,,3831506959,141,34.9,,,,dkwkmrmpb7rq4e660efcu5hat,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636373,12,1,1,0,30,4txjdaqveermfryvbfrr4taf7,0,30.8,74,2022-10-09T13:00:52.929Z,2022-10-09T22:31:33Z,3831507071,56,Back,3831507077,212,2.3,3831507073,140,28.6,3831507075,141,74.4,3834012365,178,,3831507079,213,3.0,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636387,13,61,1,0,32,hzqh7z0mdl3v7gwete66syxp,0,71,35.4,2022-10-09T13:00:54.538Z,2022-10-09T22:31:39Z,3831507145,56,Center,3834012645,178,,,,,,,,,,,,,,,,,,,,94zmvxw7yw020w43dn0qiclbd,Carlos Vinícius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636457,13,1,1,0,32,4txjdaqveermfryvbfrr4taf7,1,20.9,69.2,2022-10-09T13:00:55.348Z,2022-10-09T22:31:47Z,3831507483,141,63.8,3831507487,213,5.4,3831507479,56,Back,3834013125,178,,3831507481,140,23.5,3831507485,212,4.6,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636467,14,49,1,0,33,4txjdaqveermfryvbfrr4taf7,1,23.3,63.8,2022-10-09T13:00:55.631Z,2022-10-09T22:31:53Z,,,,,,,,,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636491,15,1,1,0,33,4txjdaqveermfryvbfrr4taf7,1,23.3,63.8,2022-10-09T13:00:56.257Z,2022-10-09T22:31:58Z,3834013781,178,,3831507653,140,31.0,3831507657,212,9.0,3831507659,213,0.4,3831507655,141,69.5,3831507651,56,Back,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636515,16,1,1,0,34,4txjdaqveermfryvbfrr4taf7,1,31,69.5,2022-10-09T13:00:57.149Z,2022-10-09T22:32:03Z,3834013973,178,,3831507777,56,Back,3831507795,213,3.2,3831507781,140,13.8,3831507791,212,18.2,3831507785,141,66.8,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636537,17,1,1,0,35,4txjdaqveermfryvbfrr4taf7,0,13.8,66.8,2022-10-09T13:00:58.166Z,2022-10-09T22:32:11Z,3831507889,213,1.1,3831507891,1,,3831507885,141,86.6,3831507875,157,,3831507881,56,Back,3831507887,212,15.4,3831507883,140,20.9,3834014341,178,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636541,14,61,1,0,38,hzqh7z0mdl3v7gwete66syxp,0,75,10,2022-10-09T13:01:01.324Z,2022-10-09T22:32:15Z,3831507897,56,Right,3834014553,178,,,,,,,,,,,,,,,,,,,,dkwkmrmpb7rq4e660efcu5hat,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636637,18,1,1,0,41,4txjdaqveermfryvbfrr4taf7,1,32.9,97.7,2022-10-09T13:01:04.053Z,2022-10-09T22:32:19Z,3831508295,141,94.1,3831508299,213,3.3,3831508291,56,Back,3834014743,178,,3831508293,140,14.4,3831508297,212,19.6,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636699,19,1,1,0,43,4txjdaqveermfryvbfrr4taf7,0,14.8,94.1,2022-10-09T13:01:06.202Z,2022-10-09T22:32:23Z,3831508587,213,6.0,3831508583,212,28.9,3831508571,155,,3834014977,178,,3831508579,140,40.9,3831508581,141,80.4,3831508575,56,Back,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636759,15,1,1,0,45,hzqh7z0mdl3v7gwete66syxp,1,59.5,22.1,2022-10-09T13:01:08.234Z,2022-10-09T22:32:27Z,3831508877,3,,3834015267,388,,3831508883,141,18.9,3831508887,213,6.2,3831508885,212,17.8,3831508881,140,76.3,3831508879,56,Right,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636763,16,49,1,0,49,hzqh7z0mdl3v7gwete66syxp,1,76.3,18.9,2022-10-09T13:01:11.699Z,2022-10-09T22:32:34Z,,,,,,,,,,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470106229,878,67,1,0,49,hzqh7z0mdl3v7gwete66syxp,1,77,20.6,2022-10-09T13:01:11.758Z,2022-10-09T23:22:46Z,3834084115,233,835,,,,,,,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470106223,835,67,1,0,49,4txjdaqveermfryvbfrr4taf7,0,23,79.4,2022-10-09T13:01:11.759Z,2022-10-09T22:51:41Z,3834084145,233,878,,,,,,,,,,,,,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636819,17,1,1,0,49,hzqh7z0mdl3v7gwete66syxp,1,76.3,18.9,2022-10-09T13:01:11.813Z,2022-10-09T23:22:46Z,3831509255,56,Right,3831509259,141,5.5,3831509263,213,4.8,3834016141,178,,3831509261,212,9.1,3831509257,140,77.0,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636847,18,3,1,0,52,hzqh7z0mdl3v7gwete66syxp,1,84.2,8.7,2022-10-09T13:01:14.667Z,2022-10-09T22:32:51Z,3832455099,465,,3831509393,56,Right,3831509395,286,,3831509449,233,20,3834016779,178,,,,,,,,,,,dkwkmrmpb7rq4e660efcu5hat,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636831,20,45,1,0,52,4txjdaqveermfryvbfrr4taf7,0,15.8,91.3,2022-10-09T13:01:14.667Z,2022-10-09T22:32:51Z,3831509311,285,,3831509487,233,18,3831509309,56,Back,,,,,,,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636877,19,1,1,0,54,hzqh7z0mdl3v7gwete66syxp,0,94,8.8,2022-10-09T13:01:17.034Z,2022-10-09T22:32:55Z,3834017007,178,,3831509579,213,1.8,3832455415,20,,3831509575,141,40.4,3831509567,2,,3831509573,140,90.2,3831509577,212,21.9,3832455413,224,,dkwkmrmpb7rq4e660efcu5hat,D. James,3831509571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636925,21,12,1,0,55,4txjdaqveermfryvbfrr4taf7,1,9.4,64.5,2022-10-09T13:01:17.874Z,2022-10-09T22:33:00Z,3831509761,212,30.5,3831509757,140,26.0,3831509763,213,1.0,3831509807,167,,3831509755,56,Back,3834017211,178,,3831509759,141,100.0,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637075,20,5,1,0,58,hzqh7z0mdl3v7gwete66syxp,1,74,-1.4,2022-10-09T13:01:20.955Z,2022-10-09T22:33:03Z,3831510577,233,22,3831510495,347,,3831510493,56,Right,,,,,,,,,,,,,,,,dkwkmrmpb7rq4e660efcu5hat,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636929,22,5,1,0,58,4txjdaqveermfryvbfrr4taf7,0,26,101.4,2022-10-09T13:01:20.955Z,2022-10-09T22:33:03Z,3831509779,347,,3831510587,233,20,3831509777,56,Back,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637337,21,1,1,1,19,hzqh7z0mdl3v7gwete66syxp,1,74.3,0,2022-10-09T13:01:42.131Z,2022-10-09T22:33:06Z,3831511729,140,78.0,3831511731,141,9.2,3831511735,213,1.1,3831511733,212,8.5,3831511727,56,Right,3831511723,107,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470106683,885,67,1,1,20,hzqh7z0mdl3v7gwete66syxp,1,82.2,20.1,2022-10-09T13:01:43.215Z,2022-10-09T23:22:47Z,3834086587,233,837,,,,,,,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470106681,837,67,1,1,20,4txjdaqveermfryvbfrr4taf7,0,17.8,79.9,2022-10-09T13:01:43.216Z,2022-10-09T22:52:13Z,3834086617,233,885,,,,,,,,,,,,,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469700951,389,50,1,1,20,hzqh7z0mdl3v7gwete66syxp,1,81.5,18.4,2022-10-09T13:01:43.244Z,2022-10-09T22:33:17Z,3831845509,233,396,3831845483,56,Right,3831845485,286,,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469700933,396,7,1,1,20,4txjdaqveermfryvbfrr4taf7,0,18.5,81.6,2022-10-09T13:01:43.324Z,2022-10-09T22:33:31Z,3832456581,385,,3831845499,233,389,3831845403,285,,3831845401,56,Back,3834019255,178,,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637343,22,1,1,1,22,hzqh7z0mdl3v7gwete66syxp,0,80.2,20.2,2022-10-09T13:01:44.491Z,2022-10-09T22:33:36Z,3834019443,178,,3831511777,140,83.6,3831511783,213,0.8,3831511775,56,Center,3831511781,212,4.9,3831511779,141,25.2,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637371,23,8,1,1,22,4txjdaqveermfryvbfrr4taf7,1,12.8,80.1,2022-10-09T13:01:44.795Z,2022-10-09T22:33:42Z,3832457037,383,,3834019663,178,,3831511941,56,Back,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470107055,845,67,1,1,23,4txjdaqveermfryvbfrr4taf7,1,20.8,81.5,2022-10-09T13:01:45.417Z,2022-10-09T23:22:48Z,3834088775,233,887,,,,,,,,,,,,,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470107049,887,67,1,1,23,hzqh7z0mdl3v7gwete66syxp,0,79.2,18.5,2022-10-09T13:01:45.418Z,2022-10-09T22:52:49Z,3834088805,233,845,,,,,,,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469701259,397,1,1,1,23,4txjdaqveermfryvbfrr4taf7,1,19,80,2022-10-09T13:01:45.424Z,2022-10-09T23:22:48Z,3831847101,141,76.2,3831847105,213,4.5,3831847097,56,Back,3834020075,178,,3831847103,212,2.7,3831847099,140,18.4,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
