id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/10/value,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist
2497812899,6,43,1,0,8,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2023-01-15T16:30:28.950Z,2023-01-15T16:30:54Z,3980251381,213,1.5,3980251377,141,25.0,3980251373,56,Center,3980251371,3,0,3980252957,144,1,3980251375,140,71.3,3980251379,212,12.2,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497812919,6,1,1,0,9,22doj4sgsocqpxw45h607udje,1,30.4,73.5,2023-01-15T16:30:29.662Z,2023-01-16T01:56:12Z,3980251507,56,Back,3980251523,213,2.3,3980251513,141,80.0,3980922093,178,,3980251519,212,5.9,3980251509,140,26.7,,,,,,,btf0dch35aww78bzillh2jgx6,P. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497812947,7,1,1,0,9,22doj4sgsocqpxw45h607udje,1,26.9,79.7,2023-01-15T16:30:30.034Z,2023-01-16T01:56:21Z,3980251639,56,Back,3980251647,213,6.1,3980922151,178,,3980251645,212,15.0,3980251643,141,75.6,3980251641,140,40.9,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497812985,8,1,1,0,11,22doj4sgsocqpxw45h607udje,1,40.7,75.1,2023-01-15T16:30:31.547Z,2023-01-16T01:56:28Z,3980251837,1,,3980251827,56,Center,3980251835,213,5.1,3980251825,155,,3980251831,141,28.9,3980251833,212,34.0,3980251829,140,53.0,3980922235,178,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497812995,9,1,1,0,15,22doj4sgsocqpxw45h607udje,0,53.2,29.4,2023-01-15T16:30:36.130Z,2023-01-16T01:56:51Z,3980251903,213,0.2,3980251895,56,Center,3980251901,212,11.0,3980251893,3,,3980251899,141,33.1,3980922457,388,,3980251897,140,63.4,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497812999,7,49,1,0,17,4dsgumo7d4zupm2ugsvm4zm4d,1,30.4,65.5,2023-01-15T16:30:38.305Z,2023-01-16T01:57:00Z,,,,,,,,,,,,,,,,,,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813059,8,1,1,0,17,4dsgumo7d4zupm2ugsvm4zm4d,0,30.8,67.6,2023-01-15T16:30:38.309Z,2023-01-16T01:57:07Z,3980252239,140,66.1,3980922625,178,,3980252235,157,,3980252247,1,,3980252243,212,43.8,3980252237,56,Left,3980252241,141,100.0,3980252245,213,0.6,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813061,9,5,1,0,23,4dsgumo7d4zupm2ugsvm4zm4d,0,67,102,2023-01-15T16:30:43.728Z,2023-01-16T01:57:16Z,3980253299,233,10,3980252249,56,Left,3980252251,347,,,,,,,,,,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813257,10,5,1,0,23,22doj4sgsocqpxw45h607udje,1,33,-2,2023-01-15T16:30:43.728Z,2023-01-16T01:57:16Z,3980253269,347,,3980253279,233,9,3980253267,56,Back,,,,,,,,,,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813279,11,1,1,0,40,22doj4sgsocqpxw45h607udje,0,35.9,0,2023-01-15T16:31:01.071Z,2023-01-16T01:57:21Z,3980253439,212,31.0,3980253435,140,65.2,3980253433,56,Right,3980253431,107,,3980253437,141,4.0,3980253443,1,,3980253441,213,0.1,,,,31wf775s975qy3il33oora8k5,M. Doherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813297,10,1,1,0,43,4dsgumo7d4zupm2ugsvm4zm4d,0,26.7,95.7,2023-01-15T16:31:03.677Z,2023-01-16T01:57:28Z,3980253543,157,,3980253545,56,Back,3980922833,178,,3980253549,141,100.0,3980253547,140,45.9,3980253553,213,0.2,3980253551,212,20.6,3980253555,1,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813305,11,5,1,0,44,4dsgumo7d4zupm2ugsvm4zm4d,0,44.4,102,2023-01-15T16:31:05.237Z,2023-01-16T01:57:38Z,3980253905,233,12,3980253605,347,,3980253601,56,Back,,,,,,,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813353,12,5,1,0,44,22doj4sgsocqpxw45h607udje,1,55.6,-2,2023-01-15T16:31:05.237Z,2023-01-16T01:57:37Z,3980253837,56,Right,3980253867,233,11,3980253839,347,,,,,,,,,,,,,,,,,31wf775s975qy3il33oora8k5,M. Doherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813403,13,1,1,0,48,22doj4sgsocqpxw45h607udje,1,58.1,0,2023-01-15T16:31:08.735Z,2023-01-16T01:58:17Z,3980254087,212,21.7,3980254079,107,,3980254083,140,37.8,3980254081,56,Back,3980254085,141,3.7,3980254091,1,,3980254089,213,3.0,,,,31wf775s975qy3il33oora8k5,M. Doherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813443,14,1,1,0,52,22doj4sgsocqpxw45h607udje,1,37.5,9.7,2023-01-15T16:31:13.265Z,2023-01-16T01:58:31Z,3980254309,213,2.3,3980254305,141,42.2,3980254301,56,Back,3980254303,140,20.1,3980254307,212,28.7,3980923553,178,,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813463,15,1,1,0,56,22doj4sgsocqpxw45h607udje,1,15.5,44.7,2023-01-15T16:31:16.575Z,2023-01-16T01:58:37Z,3980254427,212,22.0,3980923639,178,,3980254431,213,1.4,3980254425,141,76.7,3980254421,56,Back,3980254423,140,18.8,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813481,16,1,1,0,57,22doj4sgsocqpxw45h607udje,1,18.8,76.5,2023-01-15T16:31:18.352Z,2023-01-16T01:58:43Z,3980254537,141,95.2,3980254541,213,1.2,3980254535,140,23.9,3980254533,56,Back,3980254539,212,13.8,3980923709,178,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813485,17,1,1,0,59,22doj4sgsocqpxw45h607udje,0,23.3,95.6,2023-01-15T16:31:20.048Z,2023-01-16T01:58:50Z,3980254679,236,,3980923805,178,,3980254685,286,,3980254565,56,Back,3980254681,233,12,3980254573,213,6.2,3980254571,212,3.7,3980254567,140,26.8,cag3gzjcv8erx3zpp2lidzcvd,R. Sessegnon,3980254569,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813489,12,74,1,0,59,4dsgumo7d4zupm2ugsvm4zm4d,1,70.3,7.1,2023-01-15T16:31:20.192Z,2023-01-16T01:58:59Z,3980923843,178,,3980254583,285,,3980254581,56,Right,3980254653,233,17,,,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813503,13,5,1,1,1,4dsgumo7d4zupm2ugsvm4zm4d,0,73.9,-1.8,2023-01-15T16:31:21.863Z,2023-01-16T01:59:05Z,3980254657,56,Right,3980254857,233,18,3980254659,347,,,,,,,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813525,18,5,1,1,1,22doj4sgsocqpxw45h607udje,1,26.1,101.8,2023-01-15T16:31:21.863Z,2023-01-16T01:59:05Z,3980254777,56,Back,3980254779,347,,3980254819,233,13,,,,,,,,,,,,,,,,cag3gzjcv8erx3zpp2lidzcvd,R. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813577,19,1,1,1,4,22doj4sgsocqpxw45h607udje,1,25.7,100,2023-01-15T16:31:24.967Z,2023-01-16T01:59:09Z,3980255031,56,Back,3980255033,140,12.9,3980255035,141,93.0,3980255037,212,14.4,3980255029,107,,3980255039,213,3.5,,,,,,,cag3gzjcv8erx3zpp2lidzcvd,R. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813613,20,1,1,1,7,22doj4sgsocqpxw45h607udje,1,11.2,91.1,2023-01-15T16:31:28.132Z,2023-01-16T01:59:16Z,3980255215,212,25.2,3980255211,140,3.3,3980255213,141,56.1,3980255209,56,Back,3980923991,178,,3980255217,213,4.4,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813665,21,1,1,1,10,22doj4sgsocqpxw45h607udje,1,3.3,56.4,2023-01-15T16:31:31.235Z,2023-01-16T01:59:22Z,3980255461,213,4.8,3980255457,141,33.0,3980255459,212,16.0,3980255453,56,Back,3980255455,140,4.9,3980924061,178,,,,,,,,ombvyo6p3p5khkn91vubvpat,H. Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813705,22,1,1,1,14,22doj4sgsocqpxw45h607udje,1,7.6,36.6,2023-01-15T16:31:34.675Z,2023-01-16T01:59:27Z,3980255673,213,0.9,3980924137,178,,3980255671,212,34.5,3980255667,141,75.4,3980255675,1,,3980255663,140,28.8,3980255661,56,Back,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813783,23,1,1,1,16,22doj4sgsocqpxw45h607udje,1,28.8,75.1,2023-01-15T16:31:37.392Z,2023-01-16T01:59:35Z,3980256087,141,92.6,3980256089,212,21.2,3980256091,213,0.6,3980256085,140,45.5,3980924213,178,,3980256083,56,Back,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813799,24,1,1,1,24,22doj4sgsocqpxw45h607udje,0,77.9,83.5,2023-01-15T16:31:44.506Z,2023-01-16T01:59:40Z,3980664609,72,,3980256307,233,14,3980256149,140,80.8,3980256147,56,Center,3980256151,141,76.7,3980664607,224,,3980256153,212,5.5,3980256155,213,5.3,cag3gzjcv8erx3zpp2lidzcvd,R. Sessegnon,3980256143,2,,3980256145,155,3980256311,286,3980256305,236,3980924247,178,,,,,,,,,,,,,,,,,,,,,,,
2497813805,14,12,1,1,24,4dsgumo7d4zupm2ugsvm4zm4d,1,19.3,17.7,2023-01-15T16:31:44.744Z,2023-01-16T01:59:46Z,3980256179,185,,3980924279,178,,3980256243,233,24,3980256181,56,Back,,,,,,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813827,15,5,1,1,26,4dsgumo7d4zupm2ugsvm4zm4d,0,19.5,-1.6,2023-01-15T16:31:46.501Z,2023-01-16T01:59:51Z,3980256525,233,25,3980256323,347,,3980256319,56,Back,,,,,,,,,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813855,25,5,1,1,26,22doj4sgsocqpxw45h607udje,1,80.5,101.6,2023-01-15T16:31:46.501Z,2023-01-16T01:59:51Z,3980256447,347,,3980256445,56,Left,3980256471,233,15,,,,,,,,,,,,,,,,cag3gzjcv8erx3zpp2lidzcvd,R. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813895,26,1,1,1,28,22doj4sgsocqpxw45h607udje,1,82.1,100,2023-01-15T16:31:49.305Z,2023-01-16T01:59:57Z,3980256657,56,Left,3980256663,212,32.9,3980256661,141,92.6,3980256665,213,3.3,3980256651,107,,3980256659,140,51.3,3980256667,1,,,,,cag3gzjcv8erx3zpp2lidzcvd,R. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813947,27,1,1,1,32,22doj4sgsocqpxw45h607udje,1,51.3,92.6,2023-01-15T16:31:52.735Z,2023-01-16T02:00:03Z,3980256935,212,26.4,3980256933,141,55.2,3980256931,140,44.4,3980256929,56,Back,3980256937,213,4.4,3980924495,178,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497813981,28,1,1,1,36,22doj4sgsocqpxw45h607udje,1,44.7,55.5,2023-01-15T16:31:56.584Z,2023-01-16T02:00:09Z,3980257101,212,23.3,3980257103,213,1.2,3980257095,56,Left,3980257097,140,53.0,3980924535,178,,3980257099,141,87.2,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497814007,29,1,1,1,39,22doj4sgsocqpxw45h607udje,1,56.6,86.8,2023-01-15T16:31:59.953Z,2023-01-16T02:00:14Z,3980257191,56,Left,3980257193,140,60.3,3980257195,141,96.9,3980257199,213,1.1,3980257197,212,7.9,3980924575,178,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497814041,30,1,1,1,40,22doj4sgsocqpxw45h607udje,1,59.4,96.8,2023-01-15T16:32:00.636Z,2023-01-16T02:00:19Z,3980257347,56,Left,3980924605,178,,3980257355,213,3.8,3980257351,141,87.8,3980257353,212,10.4,3980257349,140,51.4,,,,,,,cag3gzjcv8erx3zpp2lidzcvd,R. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497814091,31,1,1,1,43,22doj4sgsocqpxw45h607udje,1,51.3,86.6,2023-01-15T16:32:03.923Z,2023-01-16T02:00:27Z,3980257597,56,Center,3980924637,178,,3980257599,140,53.0,3980257605,213,4.8,3980257601,141,51.6,3980257603,212,23.9,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497814123,32,1,1,1,47,22doj4sgsocqpxw45h607udje,1,59.9,30.6,2023-01-15T16:32:07.728Z,2023-01-16T02:00:32Z,3980257813,56,Right,3980257815,140,65.9,3980257819,212,19.9,3980924673,178,,3980257817,141,2.8,3980257821,213,5.0,,,,,,,btf0dch35aww78bzillh2jgx6,P. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497814181,33,1,1,1,50,22doj4sgsocqpxw45h607udje,1,66.1,3.4,2023-01-15T16:32:11.274Z,2023-01-16T02:00:38Z,3980258145,213,2.8,3980258137,56,Right,3980258143,212,11.8,3980258141,141,9.2,3980924697,178,,3980258139,140,55.5,,,,,,,31wf775s975qy3il33oora8k5,M. Doherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497814217,34,1,1,1,55,22doj4sgsocqpxw45h607udje,1,56.2,22.7,2023-01-15T16:32:15.873Z,2023-01-16T02:00:46Z,3980258327,212,25.8,3980258329,213,1.9,3980924755,178,,3980258325,141,58.2,3980258323,140,47.5,3980258321,56,Back,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497814259,35,1,1,1,59,22doj4sgsocqpxw45h607udje,1,55.7,65.2,2023-01-15T16:32:19.800Z,2023-01-16T02:00:54Z,3980258617,212,19.9,3980924805,178,,3980258619,213,1.6,3980258615,141,94.5,3980258611,56,Left,3980258613,140,56.0,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497814287,36,1,1,2,2,22doj4sgsocqpxw45h607udje,1,58.4,93.3,2023-01-15T16:32:23.017Z,2023-01-16T02:01:00Z,3980258777,212,7.9,3980924853,178,,3980258773,140,55.9,3980258771,56,Left,3980258775,141,82.4,3980258779,213,4.4,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497814319,37,1,1,2,5,22doj4sgsocqpxw45h607udje,0,57,71.5,2023-01-15T16:32:26.422Z,2023-01-16T02:01:07Z,3980258929,140,79.7,3980924891,178,,3980258933,212,38.0,3980258925,155,,3980258931,141,27.9,3980258935,213,5.4,3980258927,56,Center,3980258937,1,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497814327,16,49,1,2,7,4dsgumo7d4zupm2ugsvm4zm4d,1,23.5,68.4,2023-01-15T16:32:28.156Z,2023-01-16T02:01:17Z,,,,,,,,,,,,,,,,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497814361,17,1,1,2,9,4dsgumo7d4zupm2ugsvm4zm4d,1,23.5,70,2023-01-15T16:32:30.419Z,2023-01-16T02:01:24Z,3980259139,140,13.1,3980925013,178,,3980259141,141,60.2,3980259137,56,Back,3980259143,212,12.8,3980259145,213,3.7,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497814377,18,1,1,2,11,4dsgumo7d4zupm2ugsvm4zm4d,1,13.2,60.3,2023-01-15T16:32:31.871Z,2023-01-16T02:01:31Z,3980259227,212,14.1,3980259229,213,0.0,3980925069,178,,3980259225,141,60.5,3980259221,56,Back,3980259223,140,26.6,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497814387,19,1,1,2,12,4dsgumo7d4zupm2ugsvm4zm4d,1,26.2,60.6,2023-01-15T16:32:32.546Z,2023-01-16T02:01:36Z,3980259273,213,2.2,3980259271,212,12.4,3980925105,178,,3980259267,140,18.9,3980259295,156,,3980259269,141,75.0,3980259265,56,Back,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
