id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/14/value,qualifier/15/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value
2537056175,11,1,1,0,21,b496gs285it6bheuikox6z9mj,0,23.4,80.4,2023-04-22T14:00:59.457Z,2023-04-22T23:03:25Z,4208450651,141,85.4,4208450649,140,18.0,4208450653,212,6.6,4208450655,213,2.6,4211115093,178,,4208450647,56,Back,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056157,3,49,1,0,22,7yx5dqhhphyvfisohikodajhv,1,81.1,12.3,2023-04-22T14:01:00.101Z,2023-04-22T22:48:52Z,,,,,,,,,,,,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056235,4,61,1,0,24,7yx5dqhhphyvfisohikodajhv,0,77.7,26.4,2023-04-22T14:01:02.752Z,2023-04-22T22:25:03Z,4211115475,178,,4208450937,56,Center,,,,,,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056261,12,49,1,0,25,b496gs285it6bheuikox6z9mj,1,19.8,74.6,2023-04-22T14:01:03.269Z,2023-04-22T22:25:07Z,,,,,,,,,,,,,,,,,,,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056317,13,1,1,0,26,b496gs285it6bheuikox6z9mj,1,19.8,74.6,2023-04-22T14:01:05.007Z,2023-04-22T22:25:10Z,4208451291,56,Back,4208451299,213,3.4,4211115705,178,,4208451297,212,11.6,4208451293,140,9.2,4208451295,141,69.9,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056371,14,1,1,0,29,b496gs285it6bheuikox6z9mj,0,8.3,72.6,2023-04-22T14:01:07.030Z,2023-04-22T22:25:19Z,4208451503,212,38.6,4208451493,56,Back,4211115943,178,,4208451505,213,0.2,4208451501,141,82.6,4208451489,157,,4208451507,1,,4208451497,140,44.5,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056403,5,61,1,0,30,7yx5dqhhphyvfisohikodajhv,1,54.6,15.5,2023-04-22T14:01:09.003Z,2023-04-22T22:25:45Z,4211116585,178,,4211116581,21,,4208451623,56,Right,,,,,,,,,,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056377,15,43,1,0,32,b496gs285it6bheuikox6z9mj,1,0,0,2023-04-22T14:01:10.924Z,2023-04-22T14:03:05Z,4208451527,56,Back,4208468847,144,61,,,,,,,,,,,,,,,,,,,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056433,6,49,1,0,33,7yx5dqhhphyvfisohikodajhv,1,47.4,9.2,2023-04-22T14:01:11.861Z,2023-04-22T22:25:50Z,,,,,,,,,,,,,,,,,,,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056517,7,1,1,0,33,7yx5dqhhphyvfisohikodajhv,1,46.2,9.7,2023-04-22T14:01:11.956Z,2023-04-22T22:25:55Z,4208452165,212,28.7,4208452163,141,45.4,4208452159,56,Back,4208452167,213,2.1,4211116803,178,,4208452161,140,31.7,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056535,8,1,1,0,38,7yx5dqhhphyvfisohikodajhv,0,33,48.4,2023-04-22T14:01:16.686Z,2023-04-22T22:25:59Z,4208452233,141,56.3,4208452229,56,Center,4208452235,212,39.9,4208452225,155,,4208452231,140,70.7,4208452239,1,,4208452237,213,0.1,4211116943,178,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056581,16,49,1,0,40,b496gs285it6bheuikox6z9mj,1,31.6,35.9,2023-04-22T14:01:18.483Z,2023-04-22T22:26:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056611,17,1,1,0,40,b496gs285it6bheuikox6z9mj,1,31.6,35.9,2023-04-22T14:01:18.550Z,2023-04-22T22:26:08Z,4208452623,141,35.7,4208452619,56,Back,4208452625,212,5.0,4211117313,178,,4208452621,140,36.4,4208452627,213,6.3,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056747,18,1,1,0,44,b496gs285it6bheuikox6z9mj,1,34.1,38.2,2023-04-22T14:01:22.881Z,2023-04-22T22:26:13Z,4208453283,140,20.9,4208453281,56,Back,4208453289,213,2.4,4208453287,212,19.3,4208453285,141,57.9,4211117467,178,,,,,,,,1emj0rlthc8syfleox4c39kut,L. Dendoncker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056789,19,1,1,0,47,b496gs285it6bheuikox6z9mj,1,15,58.5,2023-04-22T14:01:26.016Z,2023-04-22T22:26:16Z,4208453531,212,10.5,4208453525,56,Back,4208453529,141,48.9,4208453527,140,7.2,4211117567,178,,4208453533,213,3.8,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056881,20,1,1,0,49,b496gs285it6bheuikox6z9mj,1,7.2,48.9,2023-04-22T14:01:27.818Z,2023-04-22T22:26:20Z,4208453961,140,9.2,4208453967,213,4.8,4208453959,56,Back,4211117679,178,,4208453963,141,22.5,4208453965,212,18.1,,,,,,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056959,21,1,1,0,53,b496gs285it6bheuikox6z9mj,1,10.7,17.6,2023-04-22T14:01:31.389Z,2023-04-22T22:26:23Z,4208454365,141,4.3,4208454363,140,15.8,4211117801,178,,4208454367,212,10.5,4208454369,213,5.2,4208454361,56,Back,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057061,22,1,1,0,55,b496gs285it6bheuikox6z9mj,1,15.8,4.3,2023-04-22T14:01:33.123Z,2023-04-22T22:26:28Z,4211118077,178,,4208454795,56,Back,4208454803,213,0.0,4208454801,212,22.1,4208454797,140,36.8,4208454799,141,4.9,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057075,23,61,1,0,56,b496gs285it6bheuikox6z9mj,0,36.8,4.9,2023-04-22T14:01:34.630Z,2023-04-22T22:26:32Z,4208454853,56,Back,4211118269,178,,,,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057299,9,5,1,0,59,7yx5dqhhphyvfisohikodajhv,1,60,101.6,2023-04-22T14:01:37.070Z,2023-04-22T22:26:39Z,4208455875,347,,4208455925,233,24,4208455873,56,Left,,,,,,,,,,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057077,24,5,1,0,59,b496gs285it6bheuikox6z9mj,0,40,-1.6,2023-04-22T14:01:37.070Z,2023-04-22T22:26:39Z,4208455999,233,9,4208454863,56,Back,4208454869,347,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057365,10,1,1,1,6,7yx5dqhhphyvfisohikodajhv,1,54.4,100,2023-04-22T14:01:44.616Z,2023-04-22T22:26:43Z,4208456223,141,85.3,4208456217,107,,4208456219,56,Left,4208456225,212,12.8,4208456221,140,60.1,4208456227,213,5.2,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057405,11,1,1,1,7,7yx5dqhhphyvfisohikodajhv,1,60,85.1,2023-04-22T14:01:45.618Z,2023-04-22T22:26:47Z,4211118827,178,,4208456383,213,1.7,4208456375,56,Left,4208456379,141,92.4,4208456381,212,5.0,4208456377,140,59.5,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057441,12,1,1,1,9,7yx5dqhhphyvfisohikodajhv,1,59.5,92.4,2023-04-22T14:01:47.264Z,2023-04-22T22:26:50Z,4208456571,141,85.9,4208456567,56,Left,4208456569,140,61.2,4208456573,212,4.8,4208456575,213,5.1,4211118905,178,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057463,13,1,1,1,9,7yx5dqhhphyvfisohikodajhv,0,61.2,85.9,2023-04-22T14:01:47.711Z,2023-04-22T22:26:54Z,4208456643,213,6.1,4208456637,140,65.0,4208456639,141,84.7,4208456635,56,Left,4211118995,178,,4208456641,212,4.1,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057379,25,61,1,1,9,b496gs285it6bheuikox6z9mj,1,38.2,6.8,2023-04-22T14:01:47.854Z,2023-04-22T22:26:59Z,4211119103,21,,4208456283,56,Back,4211119105,178,,,,,,,,,,,,,,,,,1emj0rlthc8syfleox4c39kut,L. Dendoncker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057507,14,1,1,1,11,7yx5dqhhphyvfisohikodajhv,0,66.3,94.7,2023-04-22T14:01:49.163Z,2023-04-22T22:27:03Z,4211119235,178,,4208456885,141,82.1,4208456883,140,91.4,4208456887,212,27.7,4208456879,3,,4208456881,56,Left,4208456889,213,6.0,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057499,26,49,1,1,14,b496gs285it6bheuikox6z9mj,1,11.9,18,2023-04-22T14:01:52.675Z,2023-04-22T22:27:10Z,,,,,,,,,,,,,,,,,,,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057549,27,1,1,1,14,b496gs285it6bheuikox6z9mj,1,11.9,18,2023-04-22T14:01:52.737Z,2023-04-22T22:27:14Z,4208457035,141,31.8,4208457033,140,4.6,4208457037,212,12.1,4211119353,178,,4208457039,213,2.3,4208457031,56,Back,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057657,28,1,1,1,16,b496gs285it6bheuikox6z9mj,0,4.6,31.8,2023-04-22T14:01:54.342Z,2023-04-22T22:27:17Z,4208457561,212,53.2,4208457557,140,54.4,4208457559,141,17.6,4211119421,178,,4208457555,56,Right,4208457563,213,6.1,4208457565,1,,4208457553,157,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057643,15,44,1,1,19,7yx5dqhhphyvfisohikodajhv,1,45.2,79.8,2023-04-22T14:01:57.739Z,2023-04-22T23:03:25Z,4208457503,56,Back,4208457507,285,,4208457731,233,29,,,,,,,,,,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057669,29,44,1,1,19,b496gs285it6bheuikox6z9mj,0,54.8,20.2,2023-04-22T14:01:57.740Z,2023-04-22T22:27:21Z,4208457607,286,,4208457819,233,15,4208457605,56,Right,,,,,,,,,,,,,,,,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057675,16,1,1,1,19,7yx5dqhhphyvfisohikodajhv,0,44.9,77,2023-04-22T14:01:57.809Z,2023-04-22T23:03:26Z,4208457631,140,57.6,4211119547,178,,4208457637,213,5.8,4208457627,3,,4208457633,141,66.7,4208457635,212,15.1,4208457629,56,Center,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057921,30,1,1,1,21,b496gs285it6bheuikox6z9mj,1,45.2,34,2023-04-22T14:01:59.798Z,2023-04-22T22:27:34Z,4208459911,210,15,4208458831,141,44.7,4211119645,178,,4208458833,212,9.8,4208458827,56,Center,4208458829,140,51.4,4208458835,213,0.8,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057935,31,15,1,1,27,b496gs285it6bheuikox6z9mj,1,81,56.7,2023-04-22T14:02:05.843Z,2023-04-22T22:27:34Z,4211119749,178,,4208459997,146,96.8,4208459979,76,,4208459987,55,30,4208458891,22,,4208459991,102,54.0,4208459995,215,,4208459993,103,3.2,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,4208459983,29,4208458901,56,Center,4208459267,233,17,4208458899,18,4208459225,20,4208459999,147,50.7,,,,,,,,,,,,,,,,,,,
2537058007,17,10,1,1,28,7yx5dqhhphyvfisohikodajhv,1,1.7,46.6,2023-04-22T14:02:06.578Z,2023-04-22T22:27:39Z,4208459309,233,31,4208459163,179,,4208459165,182,,4210007405,376,,4208459161,173,,4208459167,56,Back,,,,,,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058059,18,6,1,1,29,7yx5dqhhphyvfisohikodajhv,0,10,47.3,2023-04-22T14:02:07.601Z,2023-04-22T22:27:41Z,4208459395,56,Back,4208459543,233,32,4208459399,73,,,,,,,,,,,,,,,,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057941,32,6,1,1,29,b496gs285it6bheuikox6z9mj,1,90,52.7,2023-04-22T14:02:07.601Z,2023-04-22T22:27:41Z,4208458915,73,,4208458913,56,Center,4208459483,233,18,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059161,33,1,1,2,3,b496gs285it6bheuikox6z9mj,0,99.5,99.5,2023-04-22T14:02:41.648Z,2023-04-22T22:27:44Z,4208464787,155,,4208464797,212,41.4,4208464791,56,Center,4208464801,1,,4208464799,213,4.6,4208464789,223,,4208464795,141,38.8,4208464785,6,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,4211120043,178,4208464783,2,,4210045181,20,,4208464793,140,,,,,,96.6,,,,,,,,,,,,,,,,,,
2537059191,19,12,1,2,6,7yx5dqhhphyvfisohikodajhv,1,3.5,64.9,2023-04-22T14:02:44.054Z,2023-04-22T22:27:48Z,4208464951,213,6.2,4208464945,212,9.6,4208464995,15,,4208464929,56,Back,4208464941,141,63.1,4208464935,140,12.6,4211120147,388,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059247,34,13,1,2,7,b496gs285it6bheuikox6z9mj,1,85.1,34,2023-04-22T14:02:45.779Z,2023-04-22T22:27:51Z,4208487855,147,44.4,4208487843,103,5.6,4208487859,231,48.0,4208487839,73,,4208487841,102,77.3,4211120195,178,,4208487847,108,,4208465231,56,Center,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,4208469609,20,4208487849,328,,4208487853,146,88.4,4208487845,215,4208469605,25,4208469619,153,,,4208465229,63,4208487851,458,4208487857,230,98.5,,,,,,,,,,,
2537059441,35,2,1,2,8,b496gs285it6bheuikox6z9mj,1,88.4,44.3,2023-04-22T14:02:46.709Z,2023-04-22T22:27:56Z,4208466219,141,32.5,4208466217,140,98.9,4208466213,7,2smmv9hdoiet7necaf00ol51x,4211120303,178,,4208466215,56,Center,,,,,,,,,,1emj0rlthc8syfleox4c39kut,L. Dendoncker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059497,20,55,1,2,8,7yx5dqhhphyvfisohikodajhv,1,6.5,50.3,2023-04-22T14:02:46.710Z,2023-04-22T22:27:56Z,4210088933,189,,,,,,,,,,,,,,,,,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
