id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2509018361,145,5,1,17,50,b496gs285it6bheuikox6z9mj,0,35.4,100.8,2023-02-18T12:48:30.977Z,2023-02-18T18:02:31Z,4039078019,233,185,4039077649,347,,4039077647,56,Back,,,,,,,,,,,,,,,,3vxh219sef8mooilemi8xbs9h,Philippe Coutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018433,185,5,1,17,50,4dsgumo7d4zupm2ugsvm4zm4d,1,64.6,-0.8,2023-02-18T12:48:30.977Z,2023-02-18T18:02:30Z,4039078001,347,,4039078003,233,145,4039077999,56,Right,,,,,,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018447,186,1,1,17,58,4dsgumo7d4zupm2ugsvm4zm4d,1,66.5,0,2023-02-18T12:48:38.937Z,2023-02-18T18:02:39Z,4039078051,56,Right,4039078075,189,,4039078059,213,1.6,4039078049,107,,4039078053,140,66.4,4039078055,141,13.9,4039078057,212,10.1,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018489,187,1,1,18,2,4dsgumo7d4zupm2ugsvm4zm4d,1,69.5,34.6,2023-02-18T12:48:42.696Z,2023-02-18T18:02:52Z,4041054023,178,,4039078311,140,62.6,4039078763,210,15,4039078309,56,Center,4039078317,213,2.0,4039078315,212,19.3,4039078313,141,60.9,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018491,188,15,1,18,6,4dsgumo7d4zupm2ugsvm4zm4d,1,68.2,57.4,2023-02-18T12:48:46.910Z,2023-02-18T18:02:53Z,4041054413,178,,4039078771,79,,4039078783,215,,4039078779,102,49.5,4039078325,18,,4039078327,56,Center,4039078323,22,,4039078787,147,50.4,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,4039078785,146,4039078775,55,187,4039078781,103,23.4,4039078773,29,,4039078485,72,98.0,,,4039078769,122,,4039078501,233,,,,,,,,,,147,,,,,,,,,,,
2509018513,147,10,1,18,7,b496gs285it6bheuikox6z9mj,1,2.6,50.3,2023-02-18T12:48:48.062Z,2023-02-18T18:02:57Z,4040221021,377,,4039078423,182,,4040221015,181,,4039078539,233,188,4039078425,56,Back,4039078419,177,,,,,,,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018509,146,52,1,18,7,b496gs285it6bheuikox6z9mj,1,2.6,50.3,2023-02-18T12:48:48.144Z,2023-02-18T18:03:03Z,4040221473,377,,4041055139,388,,,,,,,,,,,,,,,,,,,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018585,148,80,1,18,18,b496gs285it6bheuikox6z9mj,0,11.1,51.9,2023-02-18T12:48:58.510Z,2023-02-18T18:03:21Z,4041056757,178,,,,,,,,,,,,,,,,,,,,,,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018587,149,1,1,18,20,b496gs285it6bheuikox6z9mj,1,10.5,49.4,2023-02-18T12:49:01.334Z,2023-02-18T18:03:27Z,4039078849,141,39.5,4039078855,213,5.8,4039078851,212,15.3,4041057257,178,,4039078847,140,23.6,4039078845,56,Back,,,,,,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018593,150,1,1,18,22,b496gs285it6bheuikox6z9mj,1,23.6,39.5,2023-02-18T12:49:02.847Z,2023-02-18T18:03:29Z,4039078877,56,Back,4041057543,178,,4039078889,156,,4039078881,141,49.7,4039078885,213,2.8,4039078883,212,22.7,4039078879,140,3.0,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018599,151,1,1,18,25,b496gs285it6bheuikox6z9mj,1,3,49.9,2023-02-18T12:49:05.486Z,2023-02-18T18:03:33Z,4039078903,155,,4039078923,213,1.1,4039078919,212,34.8,4039078907,56,Back,4039078927,1,,4039078911,140,19.2,4039078915,141,94.5,4041057821,178,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018607,153,3,1,18,29,b496gs285it6bheuikox6z9mj,0,17.2,87.4,2023-02-18T12:49:09.493Z,2023-02-18T18:03:38Z,4039078955,211,,4039078953,285,,4039078951,56,Back,4040223747,465,,4041058271,178,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018609,189,49,1,18,29,4dsgumo7d4zupm2ugsvm4zm4d,1,71.7,7.1,2023-02-18T12:49:10.064Z,2023-02-18T18:03:45Z,,,,,,,,,,,,,,,,,,,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018617,190,1,1,18,33,4dsgumo7d4zupm2ugsvm4zm4d,0,71.6,19.4,2023-02-18T12:49:13.532Z,2023-02-18T18:03:54Z,4041059723,178,,4039079019,140,86.5,4039079025,213,0.5,4039079017,56,Center,4039079021,141,32.9,4039079023,212,18.1,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018623,154,61,1,18,33,b496gs285it6bheuikox6z9mj,1,20.5,70.1,2023-02-18T12:49:14.075Z,2023-02-18T18:03:59Z,4041060141,178,,4039079059,56,Back,,,,,,,,,,,,,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018633,155,49,1,18,35,b496gs285it6bheuikox6z9mj,1,22.5,70.1,2023-02-18T12:49:15.435Z,2023-02-18T18:04:05Z,,,,,,,,,,,,,,,,,,,,,,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018645,156,1,1,18,35,b496gs285it6bheuikox6z9mj,1,22.5,69.9,2023-02-18T12:49:15.454Z,2023-02-18T18:04:10Z,4039079165,56,Back,4039079167,140,31.4,4039079173,213,6.3,4041061157,178,,4039079171,212,9.3,4039079169,141,69.8,,,,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018651,157,50,1,18,35,b496gs285it6bheuikox6z9mj,1,31.6,72.3,2023-02-18T12:49:16.159Z,2023-02-18T18:04:15Z,4039082853,233,191,4039082827,56,Back,4039082829,285,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018647,191,7,1,18,36,4dsgumo7d4zupm2ugsvm4zm4d,0,68.4,27.7,2023-02-18T12:49:16.671Z,2023-02-18T18:04:19Z,4041061911,178,,4039082843,233,157,4039079179,286,,4039079177,56,Center,4040225853,383,,,,,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018653,158,44,1,18,37,b496gs285it6bheuikox6z9mj,1,29.8,74,2023-02-18T12:49:17.490Z,2023-02-18T18:48:56Z,4039083083,56,Back,4039084137,233,192,4039083085,285,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018663,192,44,1,18,37,4dsgumo7d4zupm2ugsvm4zm4d,0,70.2,26,2023-02-18T12:49:17.491Z,2023-02-18T18:04:26Z,4039084141,233,158,4039079227,286,,4039079225,56,Center,,,,,,,,,,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018655,159,1,1,18,37,b496gs285it6bheuikox6z9mj,1,30.9,72.1,2023-02-18T12:49:17.550Z,2023-02-18T18:48:57Z,4039085349,213,3.0,4039085341,56,Back,4039085347,212,6.1,4039085345,141,73.0,4039085339,3,,4039085343,140,25.1,4041062875,388,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018665,160,1,1,18,38,b496gs285it6bheuikox6z9mj,1,21.8,71.3,2023-02-18T12:49:18.570Z,2023-02-18T18:04:39Z,4039086409,141,71.7,4039086505,155,,4039086413,213,0.0,4041063683,178,,4039086407,140,41.6,4039086405,56,Back,4039086411,212,20.8,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018717,162,1,1,18,43,b496gs285it6bheuikox6z9mj,1,41.8,64.1,2023-02-18T12:49:23.618Z,2023-02-18T18:04:43Z,4039079511,56,Back,4039079519,213,1.3,4041064077,178,,4039079513,140,46.2,4039079515,141,90.0,4039079517,212,18.2,,,,,,,3vxh219sef8mooilemi8xbs9h,Philippe Coutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018723,163,1,1,18,48,b496gs285it6bheuikox6z9mj,1,65.1,94.2,2023-02-18T12:49:29.263Z,2023-02-18T18:04:49Z,4041064779,178,,4039079559,141,88.2,4039079563,213,4.7,4039079561,212,4.1,4039079555,56,Left,4039079557,140,64.9,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018743,164,1,1,18,49,b496gs285it6bheuikox6z9mj,1,64.9,88.2,2023-02-18T12:49:30.163Z,2023-02-18T18:04:54Z,4039079643,140,63.4,4039079645,141,94.7,4041065155,178,,4039079647,212,4.7,4039079641,56,Left,4039079649,213,1.9,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018751,165,50,1,18,51,b496gs285it6bheuikox6z9mj,1,62,96.3,2023-02-18T12:49:32.176Z,2023-02-18T18:04:59Z,4039079691,56,Left,4039079693,286,,4039079787,233,193,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018769,193,7,1,18,51,4dsgumo7d4zupm2ugsvm4zm4d,1,38,3.7,2023-02-18T12:49:32.263Z,2023-02-18T18:05:03Z,4039079777,285,,4039079775,56,Back,4040228007,384,,4041066019,178,,4039079779,233,165,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018771,194,49,1,18,52,4dsgumo7d4zupm2ugsvm4zm4d,1,33.3,3.2,2023-02-18T12:49:33.315Z,2023-02-18T18:05:07Z,,,,,,,,,,,,,,,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509421635,763,83,1,18,55,b496gs285it6bheuikox6z9mj,1,62.7,97.8,2023-02-18T12:49:35.427Z,2023-02-18T18:33:23Z,4041210361,399,198869,,,,,,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018785,195,1,1,18,55,4dsgumo7d4zupm2ugsvm4zm4d,1,37.4,1.4,2023-02-18T12:49:35.430Z,2023-02-18T18:05:11Z,4039079859,140,44.9,4039079865,213,0.7,4039079863,212,10.3,4039079857,56,Back,4041066791,178,,4039079861,141,11.2,4039079855,155,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018801,196,1,1,18,56,4dsgumo7d4zupm2ugsvm4zm4d,0,44.9,11.2,2023-02-18T12:49:37.288Z,2023-02-18T18:05:16Z,4039079937,140,75.3,4039079935,56,Right,4039079943,213,6.0,4039079933,155,,4039079945,1,,4039079941,212,32.9,4041067163,178,,4039079939,141,0.0,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018925,166,5,1,19,0,b496gs285it6bheuikox6z9mj,1,24.4,101,2023-02-18T12:49:41.147Z,2023-02-18T18:05:19Z,4039080609,233,197,4039080581,347,,4039080579,56,Back,,,,,,,,,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018805,197,5,1,19,0,4dsgumo7d4zupm2ugsvm4zm4d,0,75.6,-1,2023-02-18T12:49:41.147Z,2023-02-18T18:05:20Z,4039079957,56,Right,4039080647,233,166,4039079959,347,,,,,,,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018941,167,1,1,19,21,b496gs285it6bheuikox6z9mj,1,31.1,100,2023-02-18T12:50:01.739Z,2023-02-18T18:05:23Z,4039080681,140,27.5,4039080677,107,,4039080679,56,Back,4039080683,141,90.9,4039080685,212,7.8,4039080687,213,4.2,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018955,168,1,1,19,22,b496gs285it6bheuikox6z9mj,1,27.5,90.9,2023-02-18T12:50:02.361Z,2023-02-18T18:05:26Z,4039080741,56,Back,4039080749,213,0.8,4041068095,178,,4039080745,141,95.4,4039080747,212,4.2,4039080743,140,30.3,,,,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018959,169,1,1,19,23,b496gs285it6bheuikox6z9mj,0,29.9,97.8,2023-02-18T12:50:03.618Z,2023-02-18T18:05:37Z,4039080821,233,198,4039080781,212,0.5,4039080773,56,Back,4041068647,178,,4039080775,140,30.3,4039080777,141,97.4,4039080783,213,5.7,4039080819,236,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,4039080825,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018965,198,74,1,19,23,4dsgumo7d4zupm2ugsvm4zm4d,1,73,1.9,2023-02-18T12:50:03.714Z,2023-02-18T18:05:43Z,4039080813,285,,4041069589,178,,4039080831,233,169,4039080811,56,Right,,,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019013,170,5,1,19,24,b496gs285it6bheuikox6z9mj,1,28.2,101.5,2023-02-18T12:50:04.548Z,2023-02-18T18:05:48Z,4039081129,233,199,4039081097,347,,4039081095,56,Back,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509018967,199,5,1,19,24,4dsgumo7d4zupm2ugsvm4zm4d,0,71.8,-1.5,2023-02-18T12:50:04.548Z,2023-02-18T18:05:48Z,4039080829,347,,4039080827,56,Right,4039081163,233,170,,,,,,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019181,171,1,1,20,0,b496gs285it6bheuikox6z9mj,0,35.4,100,2023-02-18T12:50:40.697Z,2023-02-18T18:05:51Z,4039082045,213,5.9,4039082039,140,46.2,4039082037,56,Back,4039082041,141,94.4,4039082043,212,12.2,4039082035,107,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019209,200,44,1,20,1,4dsgumo7d4zupm2ugsvm4zm4d,1,56.4,5.1,2023-02-18T12:50:42.001Z,2023-02-18T18:48:57Z,4039082161,286,,4039082171,233,172,4039082159,56,Right,,,,,,,,,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019187,172,44,1,20,1,b496gs285it6bheuikox6z9mj,0,43.6,94.9,2023-02-18T12:50:42.002Z,2023-02-18T18:05:56Z,4039082067,285,,4039082065,56,Back,4039082183,233,200,,,,,,,,,,,,,,,,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019221,201,1,1,20,1,4dsgumo7d4zupm2ugsvm4zm4d,1,57.4,4.7,2023-02-18T12:50:42.035Z,2023-02-18T18:48:58Z,4039082235,56,Center,4039082243,212,16.7,4039082245,213,1.5,4039082233,3,,4041071311,388,,4039082241,141,29.2,4039082239,140,58.3,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019225,202,44,1,20,5,4dsgumo7d4zupm2ugsvm4zm4d,1,60.4,25.7,2023-02-18T12:50:45.476Z,2023-02-18T18:48:58Z,4039082253,56,Center,4039082255,286,,4039082261,233,173,,,,,,,,,,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019211,173,44,1,20,5,b496gs285it6bheuikox6z9mj,0,39.6,74.3,2023-02-18T12:50:45.477Z,2023-02-18T18:06:23Z,4039082195,285,,4039082281,233,202,4039082193,56,Back,,,,,,,,,,,,,,,,3vxh219sef8mooilemi8xbs9h,Philippe Coutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019231,203,1,1,20,5,4dsgumo7d4zupm2ugsvm4zm4d,1,57.1,25,2023-02-18T12:50:45.504Z,2023-02-18T18:48:58Z,4039082301,140,65.8,4039082297,3,,4039082299,56,Center,4041073591,388,,4039082303,141,26.8,4039082307,213,0.1,4039082305,212,9.2,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019233,204,49,1,20,6,4dsgumo7d4zupm2ugsvm4zm4d,1,70.9,32.5,2023-02-18T12:50:46.721Z,2023-02-18T18:06:32Z,,,,,,,,,,,,,,,,,,,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019237,205,1,1,20,6,4dsgumo7d4zupm2ugsvm4zm4d,1,70.9,32.5,2023-02-18T12:50:46.743Z,2023-02-18T18:06:36Z,4039082333,213,1.9,4039082327,140,68.3,4039082325,56,Center,4039082331,212,9.0,4039082329,141,45.1,4041074387,178,,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019265,206,1,1,20,8,4dsgumo7d4zupm2ugsvm4zm4d,1,68.1,48.5,2023-02-18T12:50:48.574Z,2023-02-18T18:06:42Z,4039082455,212,22.5,4041074895,178,,4039082445,56,Left,4039082447,140,67.9,4039082459,213,1.6,4039082451,141,81.6,,,,,,,8qwpdf5jof7o6yy47v6iv11hx,L. Trossard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019279,207,1,1,20,13,4dsgumo7d4zupm2ugsvm4zm4d,0,79.5,93.2,2023-02-18T12:50:54.341Z,2023-02-18T18:06:58Z,4039082531,2,,4039082539,141,51.6,4039082543,213,5.4,4039082535,56,Center,4039082537,140,100.0,4040233651,224,,4039082541,212,36.5,4040233653,72,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,4041076307,178,4039082545,1,,4039082533,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019273,174,5,1,20,16,b496gs285it6bheuikox6z9mj,1,-1.2,48.2,2023-02-18T12:50:56.519Z,2023-02-18T18:07:02Z,4039082567,233,208,4039082491,56,Back,4039082493,346,,,,,,,,,,,,,,,,,3vxh219sef8mooilemi8xbs9h,Philippe Coutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019283,208,5,1,20,16,4dsgumo7d4zupm2ugsvm4zm4d,0,101.2,51.8,2023-02-18T12:50:56.519Z,2023-02-18T18:07:02Z,4039082561,346,,4039082559,56,Center,4039082575,233,174,,,,,,,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019431,175,1,1,20,41,b496gs285it6bheuikox6z9mj,0,4.9,50.7,2023-02-18T12:51:21.735Z,2023-02-18T18:07:11Z,4039083499,141,75.8,4039083509,74,,4039083501,212,57.9,4039083497,140,57.6,4039083505,1,,4039083495,56,Center,4039083503,213,0.3,4039083493,124,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,4040234701,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019447,209,44,1,20,44,4dsgumo7d4zupm2ugsvm4zm4d,1,36,25,2023-02-18T12:51:25.082Z,2023-02-18T18:48:59Z,4039083567,285,,4039083565,56,Back,4039083579,233,176,,,,,,,,,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019445,176,44,1,20,44,b496gs285it6bheuikox6z9mj,0,64,75,2023-02-18T12:51:25.083Z,2023-02-18T18:07:20Z,4039083601,233,209,4039083551,56,Center,4039083553,286,,,,,,,,,,,,,,,,,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019457,210,1,1,20,44,4dsgumo7d4zupm2ugsvm4zm4d,1,29.6,25.9,2023-02-18T12:51:25.122Z,2023-02-18T18:48:59Z,4039083611,3,,4039083619,212,31.6,4041078763,388,,4039083615,140,58.9,4039083621,213,6.1,4039083617,141,15.2,4039083613,56,Right,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509423533,1110,67,1,20,46,4dsgumo7d4zupm2ugsvm4zm4d,1,59,14.2,2023-02-18T12:51:27.153Z,2023-02-18T18:48:59Z,4041220599,233,774,,,,,,,,,,,,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509423525,774,67,1,20,46,b496gs285it6bheuikox6z9mj,0,41,85.8,2023-02-18T12:51:27.154Z,2023-02-18T18:35:36Z,4041220637,233,1110,,,,,,,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019467,211,1,1,20,46,4dsgumo7d4zupm2ugsvm4zm4d,0,58.8,15.1,2023-02-18T12:51:27.187Z,2023-02-18T18:49:00Z,4039083677,212,15.3,4039083675,141,13.7,4041079135,178,,4039083673,140,44.3,4039083693,156,,4039083679,213,3.2,4039083671,56,Back,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019491,177,1,1,20,51,b496gs285it6bheuikox6z9mj,1,60.1,95,2023-02-18T12:51:31.981Z,2023-02-18T18:07:32Z,4039083823,56,Center,4039083827,141,71.6,4039083825,140,57.4,4039083829,212,16.2,4039083831,213,4.5,4041079483,178,,,,,,,,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019509,178,1,1,20,53,b496gs285it6bheuikox6z9mj,1,57.4,71.4,2023-02-18T12:51:33.385Z,2023-02-18T18:07:35Z,4039083933,212,7.3,4041079719,178,,4039083927,56,Center,4039083935,213,4.0,4039083929,140,53.1,4039083931,141,62.9,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019535,179,1,1,20,55,b496gs285it6bheuikox6z9mj,1,52.7,63.9,2023-02-18T12:51:36.191Z,2023-02-18T18:07:47Z,4039084105,213,4.2,4039084099,140,44.4,4039084103,212,16.5,4041080827,178,,4039084101,141,43.3,4039084097,56,Back,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509019539,180,1,1,20,59,b496gs285it6bheuikox6z9mj,1,44.9,35.5,2023-02-18T12:51:39.443Z,2023-02-18T18:08:10Z,4039084131,212,20.0,4039084129,141,15.1,4039084365,189,,4039084125,56,Right,4039084127,140,58.6,4041082949,178,,4039084133,213,5.5,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
