id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,assist,qualifier/14/value,qualifier/13/value,qualifier/18/value
2478769617,171,15,1,20,46,9q0arba2kbnywth8bkxlhgmdr,1,88.8,65.6,2022-10-29T14:21:38.517Z,2022-10-30T00:20:08Z,3879923451,146,98.6,3879923453,147,50.9,3879922701,233,160,3879923449,215,,3879922625,72,,3879923447,103,9.5,3879923441,55,170,3879923437,76,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,3879923445,102,52.6,,3882235513,178,3879923439,29,3879921723,64,3879921727,56,3879921721,22,,,,,,,,,,,,,,,,,,,,,,,Center,,,,
2478769595,160,10,1,20,46,e5p0ehyguld7egzhiedpdnc3w,1,1.8,45.7,2022-10-29T14:21:38.963Z,2022-10-30T00:20:13Z,3879922791,233,171,3881423153,376,,3879921609,173,,3879921613,182,,3879922413,179,,3879921615,56,Back,,,,,,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478769627,161,6,1,20,47,e5p0ehyguld7egzhiedpdnc3w,0,6.5,40.8,2022-10-29T14:21:39.906Z,2022-10-30T00:20:16Z,3879921797,73,,3879922123,233,172,3879921795,56,Back,,,,,,,,,,,,,,,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478769645,172,6,1,20,47,9q0arba2kbnywth8bkxlhgmdr,1,93.5,59.2,2022-10-29T14:21:39.906Z,2022-10-30T00:20:16Z,3879922003,233,161,3879921937,56,Center,3879922317,73,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478770881,174,1,1,21,20,9q0arba2kbnywth8bkxlhgmdr,1,99.7,99.5,2022-10-29T14:22:13.255Z,2022-10-30T00:20:20Z,3879928623,56,Center,3879928621,223,,3879928627,141,35.3,3881423375,20,,3879928615,2,,3879928629,212,43.8,3882235753,178,,3879928633,1,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,3879928617,6,,,3879928631,213,3879928625,140,3879928619,155,,,,,,,,,,,,,,,,,,,,,,,,4.6,96.8,,,,,,
2478771011,175,1,1,21,23,9q0arba2kbnywth8bkxlhgmdr,1,97,35.3,2022-10-29T14:22:15.357Z,2022-10-30T00:20:27Z,3879929471,141,49.1,3882235899,388,,3879929465,3,,3879929469,140,90.4,3879929479,213,2.2,3879929475,212,11.7,3879929467,56,Center,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478771029,176,61,1,21,24,9q0arba2kbnywth8bkxlhgmdr,0,89.1,49.9,2022-10-29T14:22:17.325Z,2022-10-30T00:20:55Z,3879929557,56,Center,3882236073,178,,,,,,,,,,,,,,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478771091,163,12,1,21,25,e5p0ehyguld7egzhiedpdnc3w,1,7.4,50.5,2022-10-29T14:22:17.815Z,2022-10-30T00:20:58Z,3879929927,212,6.2,3882236735,178,,3879929921,140,12.7,3879929931,213,0.4,3879929925,141,54.4,3879929919,56,Back,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478771033,177,61,1,21,25,9q0arba2kbnywth8bkxlhgmdr,1,88.5,50.6,2022-10-29T14:22:17.994Z,2022-10-30T00:21:02Z,3882236849,15,,3882236851,178,,3879929573,56,Center,,,,,,,,,,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478771105,164,43,1,21,29,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-10-29T14:22:21.599Z,2022-10-29T14:22:57Z,3879936627,144,61,3879929985,56,Back,,,,,,,,,,,,,,,,,,,f34582vxl4yv5qqudl09a7umt,A. Lallana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478771153,178,3,1,21,30,9q0arba2kbnywth8bkxlhgmdr,0,82.8,80.2,2022-10-29T14:22:22.387Z,2022-10-30T00:21:10Z,3881424177,465,,3879930281,286,,3879930277,56,Left,3879942329,233,171,3882237063,178,,,,,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478773355,171,7,1,21,30,e5p0ehyguld7egzhiedpdnc3w,1,17.2,19.8,2022-10-29T14:22:22.708Z,2022-10-30T00:21:14Z,3879942167,285,,3882237145,178,,3879942165,56,Back,3879942227,233,178,3881424237,384,,,,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478771225,165,49,1,21,31,e5p0ehyguld7egzhiedpdnc3w,1,5.1,16.2,2022-10-29T14:22:24.082Z,2022-10-30T00:21:18Z,,,,,,,,,,,,,,,,,,,,,,,,,8qwpdf5jof7o6yy47v6iv11hx,L. Trossard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478771389,166,1,1,21,34,e5p0ehyguld7egzhiedpdnc3w,1,5.2,11.3,2022-10-29T14:22:27.151Z,2022-10-30T00:21:23Z,3882237305,178,,3879931449,213,6.1,3879931445,141,5.8,3879931441,56,Back,3879931447,212,17.7,3879931443,140,21.7,,,,,,,8qwpdf5jof7o6yy47v6iv11hx,L. Trossard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478771511,167,1,1,21,37,e5p0ehyguld7egzhiedpdnc3w,0,26.4,5.5,2022-10-29T14:22:29.687Z,2022-10-30T00:21:26Z,3879932111,155,,3879932117,140,61.3,3879932127,213,0.7,3879932113,56,Center,3879932123,212,47.5,3882237369,178,,3879932119,141,50.0,3879932129,1,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478771561,179,59,1,21,40,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2022-10-29T14:22:32.416Z,2022-10-30T00:21:29Z,3879932367,56,Back,,,,,,,,,,,,,,,,,,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478771637,180,1,1,21,40,9q0arba2kbnywth8bkxlhgmdr,1,37.8,50,2022-10-29T14:22:32.657Z,2022-10-30T00:21:32Z,3879932845,140,58.6,3879932853,213,0.9,3879932851,212,33.9,3882237471,178,,3879932847,141,88.2,3879932841,56,Left,3879932855,1,,3879932839,157,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478771707,181,1,1,21,42,9q0arba2kbnywth8bkxlhgmdr,0,58.7,92,2022-10-29T14:22:35.118Z,2022-10-30T00:21:38Z,3879933267,3,,3879933275,141,93.6,3879933279,213,0.8,3882237615,388,,3879933269,168,,3879933273,140,59.8,3879933271,56,Left,3879933277,212,1.6,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478771695,168,61,1,21,42,e5p0ehyguld7egzhiedpdnc3w,1,34.9,9.2,2022-10-29T14:22:35.168Z,2022-10-30T00:21:55Z,3882237891,15,,3879933221,56,Back,3882237893,178,,,,,,,,,,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478771719,169,5,1,21,43,e5p0ehyguld7egzhiedpdnc3w,0,38.5,-1.4,2022-10-29T14:22:35.820Z,2022-10-30T00:21:59Z,3879933337,347,,3879933335,56,Back,3879933643,233,182,,,,,,,,,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478771737,182,5,1,21,43,9q0arba2kbnywth8bkxlhgmdr,1,61.5,101.4,2022-10-29T14:22:35.820Z,2022-10-30T00:21:58Z,3879933445,56,Left,3879933541,233,169,3879933447,347,,,,,,,,,,,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478772743,183,1,1,22,13,9q0arba2kbnywth8bkxlhgmdr,1,71.1,100,2022-10-29T14:23:05.669Z,2022-10-30T00:22:09Z,3879938837,56,Left,3879938843,212,17.8,3879938841,141,90.0,3879938847,213,5.9,3879938835,107,,3879938839,140,86.5,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478772825,184,1,1,22,15,9q0arba2kbnywth8bkxlhgmdr,1,80.8,86.1,2022-10-29T14:23:07.721Z,2022-10-30T00:22:22Z,3879939261,212,9.8,3879939249,56,Left,3879939263,213,0.3,3879939253,140,89.6,3882238777,178,,3881537463,168,,3879939257,141,90.7,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479195425,1138,67,1,22,17,9q0arba2kbnywth8bkxlhgmdr,1,89.4,90.6,2022-10-29T14:23:09.646Z,2022-10-30T02:12:44Z,3882266577,233,867,,,,,,,,,,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479195421,867,67,1,22,17,e5p0ehyguld7egzhiedpdnc3w,0,10.6,9.4,2022-10-29T14:23:09.647Z,2022-10-30T00:48:20Z,3882266585,233,1138,,,,,,,,,,,,,,,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479069005,901,61,1,22,17,9q0arba2kbnywth8bkxlhgmdr,1,92,91.6,2022-10-29T14:23:09.653Z,2022-10-30T02:12:44Z,3882239047,178,,3881538871,56,Left,,,,,,,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478772931,185,43,1,22,20,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2022-10-29T14:23:12.639Z,2022-10-29T14:27:48Z,3879990677,144,61,3879939847,56,Left,,,,,,,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478772957,170,5,1,22,20,e5p0ehyguld7egzhiedpdnc3w,1,-1.2,15.4,2022-10-29T14:23:12.854Z,2022-10-30T00:22:34Z,3879940003,346,,3879940001,56,Back,3879951305,233,190,,,,,,,,,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478774483,190,5,1,22,20,9q0arba2kbnywth8bkxlhgmdr,0,101.2,84.6,2022-10-29T14:23:12.854Z,2022-10-30T00:22:33Z,3879951531,233,170,3879951191,346,,3879951187,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478774033,172,1,1,22,45,e5p0ehyguld7egzhiedpdnc3w,1,2.3,49.9,2022-10-29T14:23:37.863Z,2022-10-30T00:22:38Z,3879945911,140,65.1,3879945917,213,0.4,3879945909,56,Left,3879945913,141,90.3,3879945923,74,,3879945919,1,,3879945907,124,,3879945915,212,71.4,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478774115,173,1,1,22,50,e5p0ehyguld7egzhiedpdnc3w,0,53.3,89.8,2022-10-29T14:23:42.902Z,2022-10-30T00:22:43Z,3879946353,140,53.3,3879946363,213,4.7,3882239319,178,,3879946359,212,13.3,3879946355,141,70.3,3879946347,56,Center,,,,,,,aititrd343hal6ount0dp5zze,K. Mitoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478774085,186,49,1,22,52,9q0arba2kbnywth8bkxlhgmdr,1,44.5,35.2,2022-10-29T14:23:45.141Z,2022-10-30T00:22:48Z,,,,,,,,,,,,,,,,,,,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478774263,187,1,1,22,54,9q0arba2kbnywth8bkxlhgmdr,1,46.6,41.3,2022-10-29T14:23:46.593Z,2022-10-30T00:22:52Z,3879947145,212,13.1,3879947139,56,Center,3882239499,178,,3879947143,141,57.5,3879947147,213,1.0,3879947141,140,53.4,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478774413,188,1,1,22,57,9q0arba2kbnywth8bkxlhgmdr,1,52.8,58.1,2022-10-29T14:23:49.614Z,2022-10-30T00:22:57Z,3879948019,141,59.6,3879948015,140,46.1,3879948027,213,3.0,3882239615,178,,3879948013,56,Back,3879948023,212,7.1,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478774477,189,1,1,23,0,9q0arba2kbnywth8bkxlhgmdr,1,44.1,55.1,2022-10-29T14:23:52.685Z,2022-10-30T00:23:02Z,3879948305,140,43.9,3879948311,213,4.7,3882239723,178,,3879948309,212,26.0,3879948303,56,Back,3879948307,141,16.9,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478774839,191,1,1,23,2,9q0arba2kbnywth8bkxlhgmdr,1,46.3,11.6,2022-10-29T14:23:55.075Z,2022-10-30T00:23:05Z,3879950175,56,Right,3882239817,178,,3879950179,141,5.8,3879950181,212,18.7,3879950183,213,6.1,3879950177,140,63.7,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479069433,902,3,1,23,10,9q0arba2kbnywth8bkxlhgmdr,0,72.9,21.9,2022-10-29T14:24:02.372Z,2022-10-30T00:23:18Z,3881541175,467,3uc9z96xvain84leorf4ls962,3882240149,178,,3881541173,464,,3881541171,286,,3881541169,56,Center,,,,,,,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478775087,192,1,1,23,14,9q0arba2kbnywth8bkxlhgmdr,1,76.3,19.4,2022-10-29T14:24:06.989Z,2022-10-30T00:23:33Z,3879951487,140,71.4,3882240259,178,,3879951491,141,35.3,3879951497,213,2.0,3879951493,212,12.0,3879952691,210,15,3879951485,56,Center,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478775113,193,15,1,23,20,9q0arba2kbnywth8bkxlhgmdr,1,80.8,60.2,2022-10-29T14:24:12.817Z,2022-10-30T00:23:33Z,3879952755,231,50,3882240439,178,,3879959609,133,,3879952745,103,19,3879951879,20,,3879952735,78,,3879951689,56,Center,3879952743,102,50.7,ehopba709zukxj4vgcync942d,M. Kovačić,3879952753,230,99.4,,3879951687,18,3879951685,22,3879952739,55,3879952737,29,3879952901,233,3879952747,215,3879952751,147,58.1,3879951887,82,,3879963739,120,,3879952749,146,,,,,,,,,192,,,,174,85.0
2478775169,174,10,1,23,20,e5p0ehyguld7egzhiedpdnc3w,1,11.1,43.9,2022-10-29T14:24:12.992Z,2022-10-30T00:23:40Z,3879951953,94,,3882240651,178,,3879952169,233,193,3879951955,56,Back,,,,,,,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478775267,175,12,1,23,21,e5p0ehyguld7egzhiedpdnc3w,1,16.7,38.3,2022-10-29T14:24:14.016Z,2022-10-30T00:23:47Z,3882240835,178,,3879952475,140,22.7,3879952479,212,27.5,3879952481,213,4.9,3879952627,167,,3879952473,56,Back,3879952477,141,0.0,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478775273,176,5,1,23,25,e5p0ehyguld7egzhiedpdnc3w,0,24.4,-1.2,2022-10-29T14:24:18.125Z,2022-10-30T00:23:51Z,3879952515,56,Back,3879952517,347,,3879953159,233,194,,,,,,,,,,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478775365,194,5,1,23,25,9q0arba2kbnywth8bkxlhgmdr,1,75.6,101.2,2022-10-29T14:24:18.125Z,2022-10-30T00:23:50Z,3879953113,233,176,3879953073,56,Left,3879953075,347,,,,,,,,,,,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478775449,195,1,1,23,27,9q0arba2kbnywth8bkxlhgmdr,1,73.9,100,2022-10-29T14:24:20.229Z,2022-10-30T00:23:59Z,3879953523,56,Left,3879953521,107,,3879953531,213,4.8,3879953527,141,87.0,3879954405,189,,3879953525,140,74.9,3879953529,212,9.8,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478775473,196,1,1,23,30,9q0arba2kbnywth8bkxlhgmdr,0,75.6,85.5,2022-10-29T14:24:23.026Z,2022-10-30T00:24:05Z,3882241205,178,,3879953659,141,78.3,3879953653,56,Center,3879953657,140,80.5,3879953661,212,7.1,3879953663,213,5.5,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478775583,178,1,1,23,31,e5p0ehyguld7egzhiedpdnc3w,1,18.9,30.3,2022-10-29T14:24:23.894Z,2022-10-30T00:24:10Z,3879954277,56,Back,3879954283,212,9.6,3879954281,141,33.4,3879954279,140,27.8,3879954285,213,0.2,3882241281,178,,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478775513,177,49,1,23,31,e5p0ehyguld7egzhiedpdnc3w,1,18.9,30.3,2022-10-29T14:24:23.897Z,2022-10-30T00:24:08Z,,,,,,,,,,,,,,,,,,,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478775659,179,1,1,23,35,e5p0ehyguld7egzhiedpdnc3w,1,29.7,39.8,2022-10-29T14:24:27.747Z,2022-10-30T00:24:17Z,3879954661,212,14.9,3879954663,213,1.5,3879954657,140,30.4,3879954655,56,Back,3882241435,178,,3879954659,141,61.7,,,,,,,8qwpdf5jof7o6yy47v6iv11hx,L. Trossard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478775761,180,1,1,23,36,e5p0ehyguld7egzhiedpdnc3w,1,29.1,61.2,2022-10-29T14:24:28.987Z,2022-10-30T00:24:22Z,3879955159,141,50.0,3879955155,56,Back,3879955165,213,3.7,3879955157,140,17.5,3882241555,178,,3879955161,212,14.4,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478775803,181,1,1,23,38,e5p0ehyguld7egzhiedpdnc3w,1,17,50,2022-10-29T14:24:30.732Z,2022-10-30T00:24:26Z,3879955397,56,Back,3879955407,212,13.2,3879955401,140,13.1,3882241653,178,,3879955405,141,31.5,3879955411,213,4.4,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478775903,182,1,1,23,39,e5p0ehyguld7egzhiedpdnc3w,1,13.1,31.5,2022-10-29T14:24:32.219Z,2022-10-30T00:24:31Z,3879955949,56,Back,3879955957,213,5.4,3879955951,140,24.6,3879955953,141,10.6,3882241759,178,,3879955955,212,18.6,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478775967,183,1,1,23,44,e5p0ehyguld7egzhiedpdnc3w,1,22.4,15,2022-10-29T14:24:37.116Z,2022-10-30T00:24:37Z,3882241879,178,,3879956237,212,15.5,3879956233,140,8.3,3879956229,56,Back,3879956239,213,2.8,3879956235,141,21.6,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478776093,184,1,1,23,47,e5p0ehyguld7egzhiedpdnc3w,1,8.8,12.6,2022-10-29T14:24:39.428Z,2022-10-30T00:24:42Z,3882242059,178,,3879957025,56,Back,3879957029,141,13.7,3879957019,155,,3879957033,213,0.0,3879957037,1,,3879957027,140,40.2,3879957031,212,33.0,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478776103,185,44,1,23,48,e5p0ehyguld7egzhiedpdnc3w,1,42.6,12.8,2022-10-29T14:24:41.149Z,2022-10-30T02:12:44Z,3879957693,233,197,3879957081,56,Back,3879957083,285,,,,,,,,,,,,,,,,,f34582vxl4yv5qqudl09a7umt,A. Lallana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478776075,197,44,1,23,48,9q0arba2kbnywth8bkxlhgmdr,0,57.4,87.2,2022-10-29T14:24:41.150Z,2022-10-30T00:24:47Z,3879956911,56,Left,3879957387,233,185,3879956913,286,,,,,,,,,,,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478780139,203,1,1,23,48,e5p0ehyguld7egzhiedpdnc3w,0,38.5,9.2,2022-10-29T14:24:41.200Z,2022-10-30T02:12:45Z,3879978963,168,,3879978967,140,41.0,3879978959,3,,3879978971,141,9.5,3879978973,212,2.6,3882242343,388,,3879978975,213,0.1,3879978965,56,Back,f34582vxl4yv5qqudl09a7umt,A. Lallana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478776111,198,61,1,23,48,9q0arba2kbnywth8bkxlhgmdr,1,55.5,88.2,2022-10-29T14:24:41.205Z,2022-10-30T00:25:06Z,3882242565,15,,3879957147,56,Left,3882242567,388,,,,,,,,,,,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478776169,199,1,1,23,50,9q0arba2kbnywth8bkxlhgmdr,1,52.4,66.8,2022-10-29T14:24:42.941Z,2022-10-30T00:25:11Z,3879957507,56,Center,3879957515,213,0.1,3882242701,178,,3879957513,212,6.7,3879957509,140,58.8,3879957511,141,67.6,3879957505,3,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478776217,200,49,1,23,52,9q0arba2kbnywth8bkxlhgmdr,1,65,65.4,2022-10-29T14:24:44.392Z,2022-10-30T00:25:22Z,,,,,,,,,,,,,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479196385,1212,67,1,23,52,9q0arba2kbnywth8bkxlhgmdr,1,60.1,67.9,2022-10-29T14:24:44.402Z,2022-10-30T02:12:45Z,3882271207,233,907,,,,,,,,,,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479196381,907,67,1,23,52,e5p0ehyguld7egzhiedpdnc3w,0,39.9,32.1,2022-10-29T14:24:44.403Z,2022-10-30T00:52:41Z,3882271211,233,1212,,,,,,,,,,,,,,,,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478776275,201,1,1,23,53,9q0arba2kbnywth8bkxlhgmdr,1,62.9,70.7,2022-10-29T14:24:45.734Z,2022-10-30T00:25:26Z,3879957995,56,Left,3879957999,141,88.4,3879957997,140,61.5,3882243127,178,,3879958003,213,1.7,3879958001,212,12.1,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478776379,202,1,1,23,55,9q0arba2kbnywth8bkxlhgmdr,1,58.6,92.3,2022-10-29T14:24:47.566Z,2022-10-30T00:25:30Z,3879958593,56,Back,3882243201,178,,3879958597,141,80.7,3879958639,213,3.6,3879958595,140,41.6,3879958599,212,19.5,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478776413,203,1,1,23,58,9q0arba2kbnywth8bkxlhgmdr,1,39.6,80.3,2022-10-29T14:24:50.995Z,2022-10-30T00:25:34Z,3879958815,140,48.9,3882243247,178,,3879958819,212,9.8,3879958813,56,Back,3879958821,213,0.1,3879958817,141,81.2,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
