id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2478578319,7,1,1,0,20,a3nyxabgsqlnqfkeg41m6tnpp,1,53.1,35.7,2022-10-29T11:30:45.935Z,2022-10-29T18:34:53Z,3878916311,141,68.5,3881440971,178,,3878916307,56,Back,3878916313,212,23.9,3878916315,213,1.9,3878916309,140,44.9,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578347,8,1,1,0,26,a3nyxabgsqlnqfkeg41m6tnpp,1,52.5,66.5,2022-10-29T11:30:51.893Z,2022-10-29T18:34:56Z,3878916487,140,55.1,3878916491,141,44.3,3878916483,56,Center,3881441087,178,,3878916495,212,15.3,3878916501,213,4.9,,,,,,,7fmpgkx58o9pivo2bbnxxkt05,Aymeric Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578367,9,1,1,0,30,a3nyxabgsqlnqfkeg41m6tnpp,1,57.8,34.5,2022-10-29T11:30:55.724Z,2022-10-29T18:34:59Z,3881441277,178,,3878916571,140,55.3,3878916577,213,1.8,3878916575,212,12.1,3878916569,56,Center,3878916573,141,51.9,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578383,10,1,1,0,32,a3nyxabgsqlnqfkeg41m6tnpp,1,55.8,52.8,2022-10-29T11:30:57.521Z,2022-10-29T18:48:22Z,3878916685,140,60.5,3878916687,141,79.7,3878916691,213,1.3,3881441353,178,,3878916683,56,Left,3878916689,212,18.9,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578399,11,1,1,0,34,a3nyxabgsqlnqfkeg41m6tnpp,1,62,82.2,2022-10-29T11:30:59.992Z,2022-10-29T18:35:05Z,3878916771,212,11.8,3878916773,213,1.0,3878916769,141,96.9,3878916765,56,Left,3878916767,140,68.0,3881441529,178,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578463,12,1,1,0,36,a3nyxabgsqlnqfkeg41m6tnpp,1,64.9,93.9,2022-10-29T11:31:02.160Z,2022-10-29T18:48:28Z,3878917079,212,13.9,3878917073,56,Left,3878917077,141,89.7,3878917075,140,51.9,3881441701,178,,3878917081,213,3.3,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578505,13,1,1,0,40,a3nyxabgsqlnqfkeg41m6tnpp,1,54,77.3,2022-10-29T11:31:06.233Z,2022-10-29T18:48:33Z,3878917309,213,4.6,3878917303,140,51.2,3878917307,212,22.3,3878917305,141,44.8,3881441813,178,,3878917301,56,Center,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578547,14,1,1,0,45,a3nyxabgsqlnqfkeg41m6tnpp,1,57.4,26.6,2022-10-29T11:31:10.815Z,2022-10-29T18:48:36Z,3878917491,140,67.1,3881442115,178,,3878917489,56,Right,3878917495,212,18.1,3878917497,213,5.3,3878917493,141,4.6,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578553,15,1,1,0,46,a3nyxabgsqlnqfkeg41m6tnpp,1,67.1,4.6,2022-10-29T11:31:12.158Z,2022-10-29T18:48:43Z,3878917509,56,Right,3878917515,212,8.1,3878917517,213,1.0,3878917513,141,14.9,3881442281,178,,3878917511,140,71.0,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578571,16,1,1,0,47,a3nyxabgsqlnqfkeg41m6tnpp,1,71,14.9,2022-10-29T11:31:12.888Z,2022-10-29T18:35:36Z,3881442601,178,,3878917601,141,11.9,3878917599,140,66.5,3878917605,213,3.5,3878917597,56,Right,3878917603,212,5.1,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578609,17,1,1,0,50,a3nyxabgsqlnqfkeg41m6tnpp,0,68.2,18.6,2022-10-29T11:31:15.369Z,2022-10-29T18:48:51Z,3878917791,56,Center,3878917787,155,,3878917793,140,83.7,3878917799,213,1.2,3878917801,1,,3878917797,212,39.9,3881442897,178,,3878917795,141,72.2,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578641,5,1,1,0,51,avxknfz4f6ob0rv9dbnxdzde0,1,21.6,27.4,2022-10-29T11:31:17.336Z,2022-10-29T18:48:54Z,3878917953,141,30.7,3878917949,56,Back,3878917955,212,9.4,3878917947,3,,3878917957,213,0.2,3881443069,388,,3878917951,140,30.3,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578651,7,1,1,0,52,avxknfz4f6ob0rv9dbnxdzde0,0,29.6,33.8,2022-10-29T11:31:18.329Z,2022-10-29T18:49:02Z,3881443339,178,,3878920181,286,,3878917997,56,Back,3878920175,236,,3878920177,233,18,3878919427,213,2.8,3878919419,141,35.5,3878919423,212,3.2,a1yoz8f4985o166nzcyigpj2t,J. Maddison,3878919417,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578623,18,74,1,0,53,a3nyxabgsqlnqfkeg41m6tnpp,1,74.6,68.8,2022-10-29T11:31:18.536Z,2022-10-29T18:36:00Z,3878917857,56,Center,3881443523,178,,3878920201,233,7,3878920173,285,,,,,,,,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578649,6,49,1,0,54,avxknfz4f6ob0rv9dbnxdzde0,1,30.3,31,2022-10-29T11:31:19.948Z,2022-10-29T18:36:03Z,,,,,,,,,,,,,,,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578697,8,1,1,0,54,avxknfz4f6ob0rv9dbnxdzde0,0,26.3,28.6,2022-10-29T11:31:20.049Z,2022-10-29T18:49:12Z,3878918223,213,0.1,3878918217,140,74.3,3878918215,56,Center,3881443923,178,,3878918225,1,,3878918219,141,38.6,3878918213,157,,3878918221,212,50.9,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578739,19,49,1,0,59,a3nyxabgsqlnqfkeg41m6tnpp,1,31.6,54,2022-10-29T11:31:25.153Z,2022-10-29T18:49:15Z,,,,,,,,,,,,,,,,,,,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578785,20,1,1,1,0,a3nyxabgsqlnqfkeg41m6tnpp,1,31.6,54,2022-10-29T11:31:25.988Z,2022-10-29T18:49:21Z,3878918649,213,0.9,3878918643,140,40.1,3878918645,141,71.7,3878918647,212,15.0,3881444475,178,,3878918641,56,Back,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578833,21,1,1,1,3,a3nyxabgsqlnqfkeg41m6tnpp,1,40.1,71.7,2022-10-29T11:31:28.927Z,2022-10-29T18:49:25Z,3881444637,178,,3878918895,141,78.8,3878918897,212,10.3,3878918899,213,0.5,3878918893,140,48.8,3878918891,56,Back,,,,,,,7fmpgkx58o9pivo2bbnxxkt05,Aymeric Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578835,22,1,1,1,7,a3nyxabgsqlnqfkeg41m6tnpp,1,59.2,82,2022-10-29T11:31:32.871Z,2022-10-29T18:49:31Z,3878918921,141,80.4,3878918923,212,5.8,3881445121,178,,3878918917,56,Left,3878918927,213,6.1,3878918919,140,64.6,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578859,23,1,1,1,8,a3nyxabgsqlnqfkeg41m6tnpp,1,64.5,80,2022-10-29T11:31:33.399Z,2022-10-29T18:49:35Z,3881445309,178,,3878919081,213,3.5,3878919075,140,54.3,3878919077,141,74.2,3878919073,56,Center,3878919079,212,11.4,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578903,24,1,1,1,9,a3nyxabgsqlnqfkeg41m6tnpp,1,52.5,71.2,2022-10-29T11:31:35.346Z,2022-10-29T18:36:49Z,3878919319,140,48.7,3881445457,178,,3878919325,213,4.6,3878919317,56,Back,3878919323,212,29.7,3878919321,141,27.9,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578949,25,1,1,1,14,a3nyxabgsqlnqfkeg41m6tnpp,1,55.7,17.6,2022-10-29T11:31:39.358Z,2022-10-29T18:49:40Z,3878919589,56,Right,3881445587,178,,3878919591,140,66.9,3878919593,141,3.1,3878919595,212,15.3,3878919597,213,5.6,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478578991,26,1,1,1,18,a3nyxabgsqlnqfkeg41m6tnpp,1,66.7,2.6,2022-10-29T11:31:43.457Z,2022-10-29T18:37:03Z,3878919807,212,16.0,3878919805,141,22.5,3881445949,178,,3878919809,213,2.1,3878919803,140,58.6,3878919801,56,Center,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478579011,27,1,1,1,21,a3nyxabgsqlnqfkeg41m6tnpp,1,60.4,31.5,2022-10-29T11:31:46.712Z,2022-10-29T18:49:49Z,3878919901,141,61.8,3878919897,56,Center,3878919905,213,1.7,3881446163,178,,3878919899,140,58.1,3878919903,212,20.7,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478579129,28,1,1,1,23,a3nyxabgsqlnqfkeg41m6tnpp,1,58.7,63.4,2022-10-29T11:31:49.310Z,2022-10-29T18:37:11Z,3881446315,178,,3878920371,140,71.6,3878920369,56,Left,3878920373,141,95.7,3878920377,213,1.0,3878920375,212,25.8,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478579143,29,1,1,1,29,a3nyxabgsqlnqfkeg41m6tnpp,1,69.6,88.3,2022-10-29T11:31:54.448Z,2022-10-29T18:37:22Z,3878920471,141,78.2,3878920475,213,4.1,3878920467,56,Center,3878920473,212,8.2,3878920469,140,65.3,3881446801,178,,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478579159,30,1,1,1,31,a3nyxabgsqlnqfkeg41m6tnpp,1,65.4,78.2,2022-10-29T11:31:57.012Z,2022-10-29T18:49:55Z,3878920561,212,25.1,3881447011,178,,3878920559,141,68.3,3878920553,155,,3878920563,213,6.0,3878920555,56,Center,3878920557,140,88.4,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478579179,31,1,1,1,33,a3nyxabgsqlnqfkeg41m6tnpp,0,88.4,68.3,2022-10-29T11:31:58.619Z,2022-10-29T18:50:02Z,3881447195,388,,3878920679,140,86.0,3878920681,141,47.9,3878920675,3,,3878920677,56,Center,3878920683,212,14.1,3878920685,213,4.5,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478579231,9,1,1,1,34,avxknfz4f6ob0rv9dbnxdzde0,0,14.8,60,2022-10-29T11:32:00.302Z,2022-10-29T18:37:36Z,3878920921,140,44.4,3881447341,178,,3878920923,141,43.9,3878920929,1,,3878920917,157,,3878920925,212,33.0,3878920927,213,5.9,3878920919,56,Back,6icypdqtfk2k81ax0i49j5xpl,J. Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478579251,32,1,1,1,38,a3nyxabgsqlnqfkeg41m6tnpp,1,53.7,57.2,2022-10-29T11:32:03.546Z,2022-10-29T18:37:42Z,3878921027,56,Center,3878921025,3,,3878921031,141,28.9,3881447573,388,,3878921029,140,53.2,3878921033,212,19.3,3878921035,213,4.7,,,,7fmpgkx58o9pivo2bbnxxkt05,Aymeric Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478579269,33,1,1,1,40,a3nyxabgsqlnqfkeg41m6tnpp,1,53.2,28.9,2022-10-29T11:32:05.468Z,2022-10-29T18:37:46Z,3881447735,178,,3878921129,155,,3878921131,56,Right,3878921133,140,61.1,3878921139,213,5.1,3878921135,141,2.6,3878921137,212,19.7,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478579299,34,1,1,1,42,a3nyxabgsqlnqfkeg41m6tnpp,1,61.1,2.6,2022-10-29T11:32:07.897Z,2022-10-29T18:37:51Z,3878921271,56,Right,3881447951,388,,3878921269,3,,3878921273,140,56.0,3878921279,213,2.0,3878921277,212,13.6,3878921275,141,21.0,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478579345,35,1,1,1,44,a3nyxabgsqlnqfkeg41m6tnpp,1,56,21,2022-10-29T11:32:09.883Z,2022-10-29T18:50:24Z,3881448109,178,,3878921519,56,Back,3878921525,212,17.4,3878921527,213,3.4,3878921523,141,13.7,3878921521,140,40.1,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478579413,36,1,1,1,48,a3nyxabgsqlnqfkeg41m6tnpp,1,44.1,6.8,2022-10-29T11:32:13.653Z,2022-10-29T18:37:59Z,3878921815,213,1.5,3878921809,140,44.8,3878921807,56,Back,3878921813,212,6.4,3881448199,178,,3878921811,141,16.1,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478579521,37,1,1,1,51,a3nyxabgsqlnqfkeg41m6tnpp,1,41,14.6,2022-10-29T11:32:17.324Z,2022-10-29T18:50:45Z,3881448675,178,,3878922311,56,Back,3878922313,140,38.7,3878922319,213,1.8,3878922315,141,30.0,3878922317,212,10.7,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478579583,38,1,1,1,59,a3nyxabgsqlnqfkeg41m6tnpp,1,48.2,57.2,2022-10-29T11:32:24.777Z,2022-10-29T18:50:48Z,3878922619,141,85.6,3881448855,178,,3878922617,140,58.7,3878922615,56,Left,3878922623,213,1.1,3878922621,212,22.2,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478579641,39,1,1,2,5,a3nyxabgsqlnqfkeg41m6tnpp,1,65.2,69.5,2022-10-29T11:32:31.076Z,2022-10-29T18:50:50Z,3878922857,140,69.6,3878922855,56,Left,3878922863,213,1.1,3881449159,178,,3878922859,141,82.9,3878922861,212,10.2,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478579739,40,1,1,2,9,a3nyxabgsqlnqfkeg41m6tnpp,1,68.7,83.9,2022-10-29T11:32:35.326Z,2022-10-29T18:51:02Z,3878923301,140,77.0,3878923303,141,7.8,3878923309,1,,3878923297,196,,3878923295,155,,3881449243,178,,3878923307,213,4.9,3878923305,212,52.5,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,3878923299,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478579767,41,1,1,2,16,a3nyxabgsqlnqfkeg41m6tnpp,1,81.2,34.4,2022-10-29T11:32:42.232Z,2022-10-29T18:38:26Z,3878923451,140,82.1,3881449483,178,,3878923455,212,8.3,3878923457,213,1.5,3878923453,141,46.5,3878923449,56,Center,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478579809,42,1,1,2,17,a3nyxabgsqlnqfkeg41m6tnpp,0,82.1,46.5,2022-10-29T11:32:42.862Z,2022-10-29T18:38:29Z,3878923687,212,22.7,3878923685,141,61.1,3878923689,213,0.5,3878923683,140,100.0,3881449595,178,,3878923681,56,Center,3878923679,155,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478579833,10,5,1,2,20,avxknfz4f6ob0rv9dbnxdzde0,1,-1.4,39.9,2022-10-29T11:32:45.698Z,2022-10-29T18:38:31Z,3878923827,233,43,3878923813,56,Back,3878923815,346,,,,,,,,,,,,,,,,,6icypdqtfk2k81ax0i49j5xpl,J. Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
