id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/10/value,keyPass,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2531175055,251,1,1,25,37,c8h9bw1l82s06h77xxrelzhur,1,29.4,30.7,2023-04-09T15:56:36.067Z,2023-04-09T22:09:26Z,4178292727,178,,4177147641,213,2.5,4177147635,140,15.3,4177147639,212,18.9,4177147637,141,47.9,4177147633,56,Back,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175177,252,1,1,25,47,c8h9bw1l82s06h77xxrelzhur,1,19.7,36.4,2023-04-09T15:56:45.432Z,2023-04-09T22:09:32Z,4178292917,178,,4177148253,141,9.1,4177148257,213,5.6,4177148249,56,Back,4177148251,140,42.5,4177148255,212,30.3,,,,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175187,253,1,1,25,50,c8h9bw1l82s06h77xxrelzhur,1,42.5,9.1,2023-04-09T15:56:48.571Z,2023-04-09T22:09:37Z,4178293115,178,,4177148307,213,1.3,4177148303,141,19.8,4177148305,212,7.6,4177148301,140,44.6,4177148299,56,Back,,,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175193,254,1,1,25,51,c8h9bw1l82s06h77xxrelzhur,1,44.6,19.8,2023-04-09T15:56:50.185Z,2023-04-09T22:09:43Z,4177148337,213,4.3,4177148333,212,5.6,4177148327,56,Back,4177148329,140,42.3,4178293393,178,,4177148331,141,12.3,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175205,255,1,1,25,53,c8h9bw1l82s06h77xxrelzhur,1,42.3,12.3,2023-04-09T15:56:52.192Z,2023-04-09T22:09:47Z,4178293577,178,,4177148397,212,13.8,4177148393,140,29.7,4177148395,141,18.0,4177148399,213,2.9,4177148391,56,Back,,,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175211,256,1,1,25,56,c8h9bw1l82s06h77xxrelzhur,1,29.7,18,2023-04-09T15:56:54.932Z,2023-04-09T22:09:53Z,4177148427,56,Back,4177148433,212,7.8,4177148435,213,1.2,4177148431,141,28.6,4177148429,140,32.6,4178293767,178,,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175221,257,1,1,25,58,c8h9bw1l82s06h77xxrelzhur,1,32.6,28.6,2023-04-09T15:56:56.429Z,2023-04-09T22:09:58Z,4177148479,212,9.2,4177148475,140,30.9,4178293991,178,,4177148473,56,Back,4177148477,141,15.3,4177148481,213,4.5,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175245,258,1,1,26,0,c8h9bw1l82s06h77xxrelzhur,1,31.8,15.8,2023-04-09T15:56:58.363Z,2023-04-09T22:10:03Z,4178294181,178,,4177148591,213,1.6,4177148585,140,30.9,4177148589,212,14.9,4177148587,141,37.7,4177148583,56,Back,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175265,259,1,1,26,2,c8h9bw1l82s06h77xxrelzhur,1,30.9,40.2,2023-04-09T15:57:00.963Z,2023-04-09T22:10:10Z,4178294389,178,,4177148695,213,1.3,4177148689,140,36.1,4177148691,141,68.3,4177148693,212,19.9,4177148687,56,Back,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175287,260,1,1,26,3,c8h9bw1l82s06h77xxrelzhur,1,36.1,68.7,2023-04-09T15:57:02.076Z,2023-04-09T22:10:15Z,4177148787,56,Back,4178294521,178,,4177148793,212,13.9,4177148791,141,75.7,4177148789,140,23.7,4177148795,213,2.8,,,,,,,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175301,261,1,1,26,5,c8h9bw1l82s06h77xxrelzhur,1,23.7,75.7,2023-04-09T15:57:03.834Z,2023-04-09T22:10:22Z,4177148869,213,1.3,4177148861,56,Back,4177148865,141,87.7,4177148863,140,26.2,4177148867,212,8.6,4178294695,178,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175339,262,1,1,26,7,c8h9bw1l82s06h77xxrelzhur,1,26.2,87.7,2023-04-09T15:57:05.564Z,2023-04-09T22:10:28Z,4178294913,178,,4177149077,213,4.3,4177149073,141,49.3,4177149069,56,Back,4177149075,212,28.9,4177149071,140,14.5,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175357,263,1,1,26,10,c8h9bw1l82s06h77xxrelzhur,1,14.4,47.9,2023-04-09T15:57:08.858Z,2023-04-09T22:10:33Z,4177149159,212,19.8,4177149155,140,19.4,4177149153,56,Back,4177149157,141,19.8,4178295127,178,,4177149161,213,5.0,,,,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175381,264,1,1,26,12,c8h9bw1l82s06h77xxrelzhur,1,19.4,19.8,2023-04-09T15:57:10.835Z,2023-04-09T22:10:41Z,4177149293,213,1.5,4177149287,140,20.3,4177149289,141,36.7,4177149291,212,11.5,4177149285,56,Back,4178295399,178,,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175399,265,1,1,26,15,c8h9bw1l82s06h77xxrelzhur,1,20,39.1,2023-04-09T15:57:13.624Z,2023-04-09T22:10:47Z,4177149389,212,10.5,4177149391,213,1.1,4177149385,140,24.8,4177149383,56,Back,4177149387,141,52.6,4178295585,178,,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175435,266,1,1,26,16,c8h9bw1l82s06h77xxrelzhur,1,24.8,52.6,2023-04-09T15:57:14.796Z,2023-04-09T22:10:52Z,4178295773,178,,4177149613,141,45.5,4177149617,213,3.4,4177149611,140,8.4,4177149615,212,17.9,4177149609,56,Back,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175475,267,1,1,26,20,c8h9bw1l82s06h77xxrelzhur,1,12.8,44.5,2023-04-09T15:57:18.828Z,2023-04-09T22:10:58Z,4177149811,1,,4177149799,155,,4177149807,212,57.6,4177149803,140,65.6,4177149805,141,67.3,4178295907,178,,4177149809,213,0.3,4177149801,56,Center,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175513,268,1,1,26,23,c8h9bw1l82s06h77xxrelzhur,1,65.6,67.3,2023-04-09T15:57:22.162Z,2023-04-09T22:11:04Z,4177149999,56,Left,4178296063,388,,4177149997,3,,4177150007,213,1.0,4177150003,141,89.9,4177150005,212,18.2,4177150001,140,74.9,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175537,269,1,1,26,28,c8h9bw1l82s06h77xxrelzhur,1,71.2,90.1,2023-04-09T15:57:27.011Z,2023-04-09T22:11:10Z,4177150133,212,8.5,4177150127,56,Left,4177150129,140,74.9,4178296235,178,,4177150135,213,5.2,4177150131,141,79.0,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175555,270,1,1,26,30,c8h9bw1l82s06h77xxrelzhur,1,73.4,82.1,2023-04-09T15:57:29.131Z,2023-04-09T22:11:17Z,4177150213,212,5.9,4177150211,141,90.4,4177150215,213,1.9,4177150207,56,Left,4178296431,178,,4177150209,140,71.8,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175583,271,1,1,26,31,c8h9bw1l82s06h77xxrelzhur,1,71.8,90.4,2023-04-09T15:57:30.174Z,2023-04-09T22:11:22Z,4177150345,212,5.7,4177150341,140,76.7,4178296569,178,,4177150347,213,0.5,4177150337,56,Left,4177150343,141,94.1,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175595,272,1,1,26,35,c8h9bw1l82s06h77xxrelzhur,1,82.3,90.4,2023-04-09T15:57:33.532Z,2023-04-09T22:11:27Z,4177150417,212,18.0,4177150413,140,96.9,4178296703,178,,4177150415,141,76.6,4177150419,213,5.7,4177150411,56,Center,,,,,,,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175621,273,1,1,26,37,c8h9bw1l82s06h77xxrelzhur,0,96.9,76.6,2023-04-09T15:57:35.445Z,2023-04-09T22:11:36Z,4177150569,56,Center,4177150573,141,59.5,4177150649,195,,4178296973,178,,4177150577,213,4.0,4177150571,140,87.3,4177150575,212,15.4,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175631,244,49,1,26,38,4dsgumo7d4zupm2ugsvm4zm4d,1,11.4,42.4,2023-04-09T15:57:36.633Z,2023-04-09T22:11:42Z,,,,,,,,,,,,,,,,,,,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175643,245,1,1,26,38,4dsgumo7d4zupm2ugsvm4zm4d,1,11.4,42.4,2023-04-09T15:57:36.689Z,2023-04-09T22:11:46Z,4177150659,140,15.8,4177150657,56,Back,4177150663,212,13.4,4178297451,178,,4177150661,141,23.9,4177150665,213,5.1,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175653,246,1,1,26,39,4dsgumo7d4zupm2ugsvm4zm4d,1,15.9,23.3,2023-04-09T15:57:38.210Z,2023-04-09T22:11:52Z,4178297701,178,,4177150725,56,Back,4177150729,141,10.4,4177150733,212,15.1,4177150737,213,5.7,4177150727,140,27.6,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175661,247,3,1,26,41,4dsgumo7d4zupm2ugsvm4zm4d,0,26.8,16,2023-04-09T15:57:39.387Z,2023-04-09T22:12:00Z,4177150805,285,,4178297933,178,,4177704049,465,,4177150803,56,Back,4177150883,233,274,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175665,274,7,1,26,41,c8h9bw1l82s06h77xxrelzhur,0,73.2,84,2023-04-09T15:57:39.425Z,2023-04-09T22:12:04Z,4177150821,286,,4177150849,233,247,4178298075,178,,4177150819,56,Left,4177703689,383,,,,,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175679,248,61,1,26,41,4dsgumo7d4zupm2ugsvm4zm4d,1,29.1,13.1,2023-04-09T15:57:39.494Z,2023-04-09T22:12:12Z,4178298341,178,,4177150887,56,Back,,,,,,,,,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175723,276,49,1,26,43,c8h9bw1l82s06h77xxrelzhur,1,78.1,57.3,2023-04-09T15:57:41.476Z,2023-04-09T22:12:23Z,,,,,,,,,,,,,,,,,,,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175715,275,1,1,26,44,c8h9bw1l82s06h77xxrelzhur,0,79.2,57.4,2023-04-09T15:57:42.389Z,2023-04-09T22:12:29Z,4177151061,213,5.4,4177151053,56,Center,4177151057,141,49.8,4177151051,155,,4177151059,212,6.7,4177151055,140,83.3,4178298859,178,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175761,249,1,1,26,45,4dsgumo7d4zupm2ugsvm4zm4d,1,17.4,45.4,2023-04-09T15:57:43.321Z,2023-04-09T22:12:34Z,4178298991,178,,4177151289,140,33.3,4177151295,213,0.8,4177151285,3,,4177151291,141,70.7,4177151293,212,24.0,4177151287,56,Back,,,,57gg79gxvcfqtaoi0ruog7wmh,R. Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175765,250,4,1,26,48,4dsgumo7d4zupm2ugsvm4zm4d,1,31,70.6,2023-04-09T15:57:46.951Z,2023-04-09T22:12:40Z,4177151317,152,,4177151313,295,,4177151315,56,Back,4177151311,13,,4177151385,233,277,4177151389,285,,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175775,277,4,1,26,48,c8h9bw1l82s06h77xxrelzhur,0,69,29.4,2023-04-09T15:57:46.952Z,2023-04-09T22:12:40Z,4177151417,233,250,4178299211,178,,4177151353,295,,4177151357,152,,4177151351,13,,4177151359,286,,4177151355,56,Center,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175951,251,1,1,27,13,4dsgumo7d4zupm2ugsvm4zm4d,1,28.5,69.8,2023-04-09T15:58:12.183Z,2023-04-09T22:13:04Z,4177152295,152,,4177152305,213,5.9,4177152299,140,38.6,4177152301,141,63.2,4178300059,178,,4177152297,56,Back,4177152303,212,11.5,4177152293,5,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531175965,252,1,1,27,16,4dsgumo7d4zupm2ugsvm4zm4d,1,37.8,59.7,2023-04-09T15:58:14.539Z,2023-04-09T22:13:24Z,4177152367,140,48.4,4177152371,212,24.4,4177152365,56,Back,4177152373,213,1.1,4177152369,141,91.7,4178300555,178,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531176011,253,1,1,27,18,4dsgumo7d4zupm2ugsvm4zm4d,1,48.2,91.4,2023-04-09T15:58:17.260Z,2023-04-09T22:13:30Z,4177152601,213,6.2,4178300951,178,,4177152603,1,,4177152593,56,Left,4177152597,141,87.8,4177152591,155,,4177152599,212,38.8,4177152595,140,85.1,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531176039,254,1,1,27,24,4dsgumo7d4zupm2ugsvm4zm4d,1,87.5,80.7,2023-04-09T15:58:22.356Z,2023-04-09T22:13:48Z,4177152747,212,23.5,4177152737,2,,4177152739,155,,4177153671,210,16,4177152741,56,Center,4177152749,213,5.0,4177705309,223,,4178301303,178,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,4177153673,154,,4177152743,140,4177152745,141,4177153675,22,,4177705311,20,,,,,,,,,,,,,,,93.7,47.5,,,1,,,,,,,
2531176045,255,16,1,27,26,4dsgumo7d4zupm2ugsvm4zm4d,1,93.7,48.6,2023-04-09T15:58:24.806Z,2023-04-09T22:13:48Z,4178301803,388,,4177153699,29,,4177153707,102,46.1,4177152755,22,,4177153147,328,,4177152759,56,Center,4177153143,15,,4177153153,375,27:25.555,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,4177153715,231,48.9,4177153713,230,4177153701,154,4177153709,103,13.3,4177706263,395,98.6,4177153697,80,,4177706265,396,47.8,4177153711,214,,4177153149,374,4177152757,17,98.5,,,2023-04-09 16:58:23.875,,4177153703,55,254,,,,
2531176663,278,1,1,28,48,c8h9bw1l82s06h77xxrelzhur,1,49.7,49.3,2023-04-09T15:59:47.154Z,2023-04-09T22:14:03Z,4177157041,189,,4177155789,213,2.8,4177155781,56,Back,4177155791,279,G,4177155785,141,59.8,4177155783,140,32.5,4178302235,178,,4177155787,212,19.4,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531176671,279,1,1,28,51,c8h9bw1l82s06h77xxrelzhur,1,34.5,68.4,2023-04-09T15:59:50.143Z,2023-04-09T22:14:09Z,4177155823,140,37.0,4177155827,212,13.4,4178302451,178,,4177157077,189,,4177155829,213,4.9,4177155821,56,Back,4177155825,141,49.1,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531176681,280,1,1,28,53,c8h9bw1l82s06h77xxrelzhur,1,31.1,42.7,2023-04-09T15:59:52.203Z,2023-04-09T22:14:31Z,4177155889,212,13.3,4177155885,140,25.7,4177155891,213,4.3,4177155883,56,Back,4177155887,141,25.0,4178303267,178,,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531176687,281,1,1,28,56,c8h9bw1l82s06h77xxrelzhur,1,25.7,25,2023-04-09T15:59:54.648Z,2023-04-09T22:14:58Z,4177155925,212,22.6,4177155921,140,13.3,4178304487,178,,4177155919,56,Back,4177155927,213,2.2,4177155923,141,52.2,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531176697,282,1,1,28,58,c8h9bw1l82s06h77xxrelzhur,1,13.3,52.2,2023-04-09T15:59:56.547Z,2023-04-09T22:15:08Z,4178304919,178,,4177155975,212,14.4,4177155971,140,19.5,4177155977,213,1.1,4177155969,56,Back,4177155973,141,71.1,,,,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531176705,283,1,1,29,0,c8h9bw1l82s06h77xxrelzhur,1,19.5,71.1,2023-04-09T15:59:58.993Z,2023-04-09T22:15:13Z,4177156019,212,7.7,4177156015,140,26.4,4177156013,56,Back,4177156017,141,67.4,4177156021,213,5.9,4178305057,178,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531176721,284,1,1,29,2,c8h9bw1l82s06h77xxrelzhur,1,26.1,67.4,2023-04-09T16:00:00.673Z,2023-04-09T22:15:20Z,4177156155,141,49.5,4177156159,213,3.8,4177156151,56,Back,4177156157,212,20.7,4177156153,140,10.1,4178305247,178,,,,,,,,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531176731,285,1,1,29,4,c8h9bw1l82s06h77xxrelzhur,1,9.8,49.5,2023-04-09T16:00:02.426Z,2023-04-09T22:15:24Z,4177156237,213,5.5,4177156233,141,15.3,4178305363,178,,4177156227,155,,4177156229,56,Back,4177156235,212,34.7,4177156231,140,34.3,4177156239,1,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531395477,1499,67,1,29,7,c8h9bw1l82s06h77xxrelzhur,1,35.4,16.5,2023-04-09T16:00:05.720Z,2023-04-09T22:59:44Z,4178361293,233,1254,,,,,,,,,,,,,,,,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531395475,1254,67,1,29,7,4dsgumo7d4zupm2ugsvm4zm4d,0,64.6,83.5,2023-04-09T16:00:05.721Z,2023-04-09T22:48:33Z,4178361303,233,1499,,,,,,,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531176773,286,1,1,29,7,c8h9bw1l82s06h77xxrelzhur,1,34.3,15.3,2023-04-09T16:00:05.733Z,2023-04-09T22:59:44Z,4177156489,140,61.3,4177156495,213,6.0,4177156485,157,,4177156491,141,4.2,4177156497,1,,4177156487,56,Right,4177156493,212,29.3,4178306153,178,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531176775,287,50,1,29,11,c8h9bw1l82s06h77xxrelzhur,1,63.1,4.2,2023-04-09T16:00:09.506Z,2023-04-09T22:15:58Z,4177156505,56,Right,4177156507,286,,4177156781,233,257,,,,,,,,,,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531176815,257,7,1,29,12,4dsgumo7d4zupm2ugsvm4zm4d,0,36.9,95.8,2023-04-09T16:00:10.437Z,2023-04-09T22:16:03Z,4177707353,383,,4178306551,178,,4177156725,285,,4177156723,56,Back,4177156757,233,287,,,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531176817,288,4,1,29,13,c8h9bw1l82s06h77xxrelzhur,1,63.1,4.2,2023-04-09T16:00:11.683Z,2023-04-09T22:16:06Z,4177156733,265,,4177156727,13,,4177156729,56,Right,4177156731,152,,4177156751,233,256,4177156735,286,,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531176781,256,4,1,29,13,4dsgumo7d4zupm2ugsvm4zm4d,0,36.9,95.8,2023-04-09T16:00:11.684Z,2023-04-09T22:16:06Z,4177156769,233,288,4178306639,178,,4177156545,152,,4177156541,13,,4177156549,285,,4177156547,265,,4177156543,56,Back,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531176909,289,1,1,29,21,c8h9bw1l82s06h77xxrelzhur,1,62.7,3.4,2023-04-09T16:00:20.301Z,2023-04-09T22:16:24Z,4177157917,189,,4177157273,141,17.3,4177157269,56,Back,4178307245,178,,4177157275,212,26.1,4177157267,152,,4177157265,5,,4177157277,213,2.8,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,4177157271,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531176931,290,1,1,29,24,c8h9bw1l82s06h77xxrelzhur,1,43,4.2,2023-04-09T16:00:22.936Z,2023-04-09T22:16:30Z,4177157955,189,,4177157431,212,25.4,4177157429,141,39.4,4177157425,56,Back,4177157427,140,35.0,4178307493,178,,4177157433,213,1.9,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531176945,291,1,1,29,27,c8h9bw1l82s06h77xxrelzhur,1,37.7,37.3,2023-04-09T16:00:25.531Z,2023-04-09T22:16:33Z,4178307643,178,,4177157971,189,,4177157491,213,1.9,4177157485,140,32.5,4177157489,212,17.0,4177157487,141,61.0,4177157483,56,Back,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531176961,292,1,1,29,29,c8h9bw1l82s06h77xxrelzhur,1,31.1,60.5,2023-04-09T16:00:28.173Z,2023-04-09T22:16:43Z,4178307959,178,,4177157565,140,41.1,4177157569,212,17.0,4177157567,141,80.2,4177157563,56,Back,4177157571,213,0.9,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531176989,293,1,1,29,34,c8h9bw1l82s06h77xxrelzhur,1,41.1,80.2,2023-04-09T16:00:32.483Z,2023-04-09T22:16:50Z,4178308137,178,,4177157741,140,27.6,4177157745,212,15.5,4177157739,56,Back,4177157743,141,71.1,4177157747,213,3.6,,,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531177017,294,1,1,29,37,c8h9bw1l82s06h77xxrelzhur,1,24.1,74.4,2023-04-09T16:00:35.935Z,2023-04-09T22:16:55Z,4177157899,56,Back,4178308319,178,,4177157905,212,15.9,4177157901,140,14.6,4177157907,213,4.0,4177157903,141,56.2,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531177031,295,1,1,29,42,c8h9bw1l82s06h77xxrelzhur,1,14.6,56.2,2023-04-09T16:00:40.499Z,2023-04-09T22:17:00Z,4177158005,56,Back,4177158009,141,83.3,4177158007,140,20.9,4178308485,178,,4177158011,212,19.6,4177158013,213,1.2,,,,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531177043,296,1,1,29,44,c8h9bw1l82s06h77xxrelzhur,1,20.8,83.3,2023-04-09T16:00:42.500Z,2023-04-09T22:17:06Z,4177158063,213,5.9,4178308679,178,,4177158061,212,14.4,4177158055,56,Back,4177158059,141,76.3,4177158057,140,33.7,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
