id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist
2476219145,7,61,1,0,29,hzqh7z0mdl3v7gwete66syxp,1,78,74.6,2022-10-23T13:00:45.368Z,2022-10-23T19:18:44Z,3868310069,178,,3866369635,56,Center,,,,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219185,8,1,1,0,30,hzqh7z0mdl3v7gwete66syxp,0,71.5,76.7,2022-10-23T13:00:46.200Z,2022-10-23T19:18:54Z,3868310775,178,,3866369845,212,21.6,3866369847,213,5.5,3866369831,3,,3866369841,141,55.4,3866369839,140,86.8,3866369833,56,Center,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219195,15,1,1,0,33,48gk2hpqtsl6p9sx9kjhaydq4,1,18.1,41.8,2022-10-23T13:00:49.022Z,2022-10-23T19:18:59Z,3866369911,155,,3866369917,141,7.7,3866369915,140,25.6,3866369923,213,5.0,3866369913,56,Back,3868311091,178,,3866369919,212,24.5,,,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219215,16,1,1,0,35,48gk2hpqtsl6p9sx9kjhaydq4,1,25,7.9,2022-10-23T13:00:50.996Z,2022-10-23T19:19:05Z,3866370003,3,,3866370011,212,9.0,3868311505,178,,3866370009,141,9.5,3866370007,140,33.5,3866370013,213,0.1,3866370005,56,Back,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219227,17,1,1,0,36,48gk2hpqtsl6p9sx9kjhaydq4,1,33.5,9.5,2022-10-23T13:00:51.873Z,2022-10-23T19:19:11Z,3866370065,212,6.6,3866370061,140,31.1,3868311881,178,,3866370067,213,2.0,3866370059,56,Back,3866370063,141,18.5,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219285,18,1,1,0,37,48gk2hpqtsl6p9sx9kjhaydq4,0,31,18.5,2022-10-23T13:00:53.029Z,2022-10-23T19:19:14Z,3866370307,213,5.8,3866370295,56,Right,3866370301,141,0.0,3866370297,140,54.4,3866370305,212,28.0,3868312129,178,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219483,9,5,1,0,39,hzqh7z0mdl3v7gwete66syxp,1,46,101,2022-10-23T13:00:55.270Z,2022-10-23T19:19:18Z,3866371351,56,Back,3866371353,347,,3866371387,233,19,,,,,,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219295,19,5,1,0,39,48gk2hpqtsl6p9sx9kjhaydq4,0,54,-1,2022-10-23T13:00:55.270Z,2022-10-23T19:19:18Z,3866370361,347,,3866371393,233,9,3866370359,56,Right,,,,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219495,10,1,1,0,50,hzqh7z0mdl3v7gwete66syxp,1,43,100,2022-10-23T13:01:06.039Z,2022-10-23T19:19:21Z,3866371431,212,17.5,3866371429,141,90.0,3866371423,107,,3866371465,189,,3866371433,213,3.6,3866371425,56,Back,3866371427,140,27.9,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219547,11,1,1,0,52,hzqh7z0mdl3v7gwete66syxp,1,27.9,89.9,2022-10-23T13:01:08.479Z,2022-10-23T19:19:24Z,3866371723,212,29.4,3866371719,140,27.5,3866371717,56,Back,3868312745,178,,3866371721,141,46.6,3866371725,213,4.7,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219587,12,1,1,0,55,hzqh7z0mdl3v7gwete66syxp,1,26.2,44.2,2022-10-23T13:01:11.462Z,2022-10-23T19:19:27Z,3866371957,56,Back,3866371969,212,26.1,3866371965,141,6.2,3866371959,140,30.0,3868312907,178,,3866371971,213,4.9,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219589,13,1,1,0,58,hzqh7z0mdl3v7gwete66syxp,0,28.4,5.5,2022-10-23T13:01:14.503Z,2022-10-23T19:19:35Z,3866371979,141,5.5,3866372101,236,,3868313579,178,,3866371983,213,0.0,3866371981,212,3.1,3866372107,286,,3866371975,56,Back,3866372103,233,20,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,3866371977,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219603,20,74,1,0,58,48gk2hpqtsl6p9sx9kjhaydq4,1,72.3,94.1,2022-10-23T13:01:14.566Z,2022-10-23T19:19:40Z,3866372145,233,13,3866372047,56,Left,3866372049,285,,3868314005,178,,,,,,,,,,,,,,7xlnqr43lvc8coshx65qd5omh,L. Sinisterra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219681,14,61,1,1,1,hzqh7z0mdl3v7gwete66syxp,0,24.8,5.3,2022-10-23T13:01:16.920Z,2022-10-23T19:19:57Z,3868315075,178,,3866372347,56,Back,,,,,,,,,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219705,21,61,1,1,4,48gk2hpqtsl6p9sx9kjhaydq4,1,78.3,82.6,2022-10-23T13:01:20.496Z,2022-10-23T19:20:09Z,3866372467,56,Left,3868315959,389,,,,,,,,,,,,,,,,,,,,7xlnqr43lvc8coshx65qd5omh,L. Sinisterra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219735,22,49,1,1,5,48gk2hpqtsl6p9sx9kjhaydq4,1,79.8,80.6,2022-10-23T13:01:21.197Z,2022-10-23T19:20:14Z,,,,,,,,,,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219745,15,45,1,1,6,hzqh7z0mdl3v7gwete66syxp,0,18,19.4,2022-10-23T13:01:21.965Z,2022-10-23T19:20:20Z,3866372651,285,,3866372813,233,23,3866372649,56,Back,,,,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219767,23,3,1,1,6,48gk2hpqtsl6p9sx9kjhaydq4,1,82,80.6,2022-10-23T13:01:21.965Z,2022-10-23T19:20:20Z,3866372793,233,15,3866372769,286,,3868316491,178,,3867671887,464,,3866372767,56,Left,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219781,24,1,1,1,6,48gk2hpqtsl6p9sx9kjhaydq4,0,80.8,77.8,2022-10-23T13:01:22.724Z,2022-10-23T19:20:26Z,3866372877,212,16.2,3866372873,140,83.6,3866372871,56,Center,3868317043,178,,3866372879,213,4.9,3866372875,141,54.3,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476287843,381,49,1,1,8,hzqh7z0mdl3v7gwete66syxp,1,14.6,58.7,2022-10-23T13:01:24.611Z,2022-10-23T19:20:31Z,,,,,,,,,,,,,,,,,,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220001,16,1,1,1,8,hzqh7z0mdl3v7gwete66syxp,0,16.7,56.7,2022-10-23T13:01:24.662Z,2022-10-23T19:20:35Z,3866373977,141,26.5,3868317593,178,,3866373975,140,45.9,3866741579,157,,3866373981,213,5.7,3866373973,56,Back,3866741583,1,,3866373979,212,36.9,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476287943,433,49,1,1,11,48gk2hpqtsl6p9sx9kjhaydq4,1,47.3,81.1,2022-10-23T13:01:27.611Z,2022-10-23T19:20:41Z,,,,,,,,,,,,,,,,,,,,,,,,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219925,25,1,1,1,13,48gk2hpqtsl6p9sx9kjhaydq4,1,52.9,83.8,2022-10-23T13:01:29.142Z,2022-10-23T19:20:44Z,3866373549,56,Left,3866373553,141,92.6,3868318331,178,,3866373555,212,8.5,3866373557,213,0.8,3866373551,140,58.6,,,,,,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219981,26,1,1,1,15,48gk2hpqtsl6p9sx9kjhaydq4,1,58.8,94.1,2022-10-23T13:01:31.079Z,2022-10-23T19:20:47Z,3866373853,141,84.5,3868318573,178,,3866373861,213,3.6,3866373849,56,Back,3866373857,212,14.3,3866373851,140,46.7,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220019,27,1,1,1,17,48gk2hpqtsl6p9sx9kjhaydq4,1,43.6,82.1,2022-10-23T13:01:33.372Z,2022-10-23T19:20:52Z,3866374033,56,Back,3866374039,212,30.3,3866374041,213,4.1,3866374037,141,46.4,3866374035,140,26.4,3868318927,178,,,,,,,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220047,28,1,1,1,20,48gk2hpqtsl6p9sx9kjhaydq4,1,26.8,46.4,2022-10-23T13:01:36.087Z,2022-10-23T19:20:57Z,3866374187,56,Back,3866374193,212,18.9,3866374195,213,5.2,3866374191,141,21.3,3868319291,178,,3866374189,140,34.6,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220107,29,1,1,1,23,48gk2hpqtsl6p9sx9kjhaydq4,1,35,19.2,2022-10-23T13:01:38.870Z,2022-10-23T19:21:00Z,3866374545,213,0.1,3866374537,56,Center,3866374541,141,21.3,3866374539,140,53.8,3866374543,212,19.8,3868319533,178,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220137,30,1,1,1,24,48gk2hpqtsl6p9sx9kjhaydq4,1,53.8,21.3,2022-10-23T13:01:40.078Z,2022-10-23T19:21:04Z,3866374709,141,18.9,3866374705,56,Back,3866374711,212,13.9,3866374707,140,40.7,3868319761,178,,3866374713,213,3.3,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220149,31,1,1,1,25,48gk2hpqtsl6p9sx9kjhaydq4,0,40.7,18.9,2022-10-23T13:01:41.051Z,2022-10-23T19:21:10Z,3866374795,140,42.8,3866374801,213,1.2,3866374797,141,27.6,3866374799,212,6.3,3868320197,178,,3866375067,233,18,3866374793,56,Back,,,,7oikovl62nfxs6z54dzd85gx5,S. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220141,17,8,1,1,25,hzqh7z0mdl3v7gwete66syxp,1,58.1,66.2,2022-10-23T13:01:41.511Z,2022-10-23T19:21:14Z,3866374737,56,Center,3868320495,178,,3867673065,385,,,,,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220179,32,1,1,1,27,48gk2hpqtsl6p9sx9kjhaydq4,0,42.5,38.3,2022-10-23T13:01:43.252Z,2022-10-23T19:21:20Z,3866376627,233,18,3866374949,212,3.9,3866374943,56,Back,3868320955,178,,3866376607,286,,3866374945,140,45.8,3866374947,141,35.7,3866374951,213,5.8,4r6jcuotjs6rz8iwu20996z85,Marc Roca,3866376605,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220189,18,74,1,1,27,hzqh7z0mdl3v7gwete66syxp,1,55.6,53,2022-10-23T13:01:43.271Z,2022-10-23T19:21:24Z,3866375105,233,32,3866374997,285,,3868321247,178,,3866374995,56,Center,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220207,33,43,1,1,28,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2022-10-23T13:01:44.321Z,2022-10-23T13:02:15Z,3866378583,144,61,3866375061,56,Back,,,,,,,,,,,,,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220197,19,43,1,1,28,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-10-23T13:01:44.447Z,2022-10-23T13:02:16Z,3866378683,144,61,3866375027,56,Center,,,,,,,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
