id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2484597221,7,1,1,0,21,1c8m2ko0wxq1asfkuykurdr0y,1,67.3,100,2022-11-12T15:01:17.282Z,2022-11-12T21:30:35Z,3910441687,107,,3910441689,56,Left,3910441697,213,5.8,3910441699,1,,3910441695,212,24.2,3910441691,140,88.0,3910441693,141,86.4,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597227,8,61,1,0,23,1c8m2ko0wxq1asfkuykurdr0y,0,88,86.4,2022-11-12T15:01:19.860Z,2022-11-12T21:30:43Z,3910441723,56,Left,3912647507,178,,,,,,,,,,,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597237,5,49,1,0,24,1qtaiy11gswx327s0vkibf70n,1,12.9,8.3,2022-11-12T15:01:20.549Z,2022-11-12T21:30:50Z,,,,,,,,,,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597319,6,1,1,0,25,1qtaiy11gswx327s0vkibf70n,1,13.1,7.7,2022-11-12T15:01:21.055Z,2022-11-12T21:31:03Z,3912648081,178,,3910442043,141,12.1,3910442041,140,11.2,3910442037,56,Back,3910442045,212,3.6,3910442047,213,2.2,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597343,7,1,1,0,26,1qtaiy11gswx327s0vkibf70n,1,11.2,12.1,2022-11-12T15:01:22.160Z,2022-11-12T21:31:09Z,3910442163,155,,3912648225,178,,3910442173,212,27.8,3910442175,213,6.2,3910442169,140,37.6,3910442171,141,9.5,3910442167,56,Back,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597351,8,1,1,0,27,1qtaiy11gswx327s0vkibf70n,0,37.3,9.8,2022-11-12T15:01:23.155Z,2022-11-12T21:31:15Z,3910442203,56,Right,3910442213,212,18.0,3912648405,388,,3910442209,141,13.9,3910442215,213,0.2,3910442205,140,54.2,3910442199,3,,3910442201,168,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597357,9,49,1,0,28,1c8m2ko0wxq1asfkuykurdr0y,1,42.8,82.9,2022-11-12T15:01:24.917Z,2022-11-12T21:31:31Z,,,,,,,,,,,,,,,,,,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597519,10,1,1,0,34,1c8m2ko0wxq1asfkuykurdr0y,1,38.2,70.4,2022-11-12T15:01:30.726Z,2022-11-12T21:31:38Z,3912648831,178,,3910443047,141,57.7,3910443049,212,22.5,3910443053,213,3.5,3910443039,56,Back,3910443043,140,18.4,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597685,11,1,1,0,40,1c8m2ko0wxq1asfkuykurdr0y,1,18.9,59,2022-11-12T15:01:36.945Z,2022-11-12T21:31:46Z,3912649051,178,,3910443729,213,4.9,3910443727,212,21.5,3910443717,56,Back,3910443721,140,23.4,3910443725,141,28.1,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597723,12,1,1,0,45,1c8m2ko0wxq1asfkuykurdr0y,1,26.6,34.6,2022-11-12T15:01:41.508Z,2022-11-12T21:31:52Z,3912649217,178,,3910443933,140,32.4,3910443935,141,54.5,3910443931,56,Back,3910443937,212,14.8,3910443939,213,1.1,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597791,13,1,1,0,46,1c8m2ko0wxq1asfkuykurdr0y,1,32.4,54.5,2022-11-12T15:01:42.718Z,2022-11-12T21:32:06Z,3910444283,141,43.9,3910444279,56,Back,3910444287,213,4.1,3910444285,212,8.6,3910444281,140,28.0,3912649661,178,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597905,14,1,1,0,49,1c8m2ko0wxq1asfkuykurdr0y,0,31,46.1,2022-11-12T15:01:45.315Z,2022-11-12T21:32:14Z,3910444733,140,74.7,3910444737,212,51.6,3910444741,1,,3910444739,213,0.5,3910444727,155,,3912649869,178,,3910444735,141,80.9,3910444731,56,Left,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597911,9,12,1,0,52,1qtaiy11gswx327s0vkibf70n,1,24.7,12.2,2022-11-12T15:01:48.341Z,2022-11-12T21:32:17Z,3910444877,167,,3910444783,213,4.8,3912649971,388,,3910444815,15,,3910444781,212,8.8,3910444775,56,Back,3910444779,141,0.0,3910444777,140,25.1,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597925,10,5,1,0,55,1qtaiy11gswx327s0vkibf70n,0,28,-1.4,2022-11-12T15:01:51.619Z,2022-11-12T21:32:25Z,3910444837,56,Back,3910445249,233,15,3910444841,347,,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597989,15,5,1,0,55,1c8m2ko0wxq1asfkuykurdr0y,1,72,101.4,2022-11-12T15:01:51.619Z,2022-11-12T21:32:25Z,3910445217,233,10,3910445165,56,Left,3910445167,347,,,,,,,,,,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598057,16,1,1,0,55,1c8m2ko0wxq1asfkuykurdr0y,1,69.5,100,2022-11-12T15:01:51.965Z,2022-11-12T21:32:43Z,3910445503,141,97.0,3910445507,213,5.8,3910445501,140,75.2,3910445505,212,6.9,3910445499,56,Left,3910445497,107,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598107,17,1,1,0,59,1c8m2ko0wxq1asfkuykurdr0y,1,72,96.1,2022-11-12T15:01:55.375Z,2022-11-12T21:32:51Z,3910445735,140,53.0,3910445741,213,3.3,3910445739,212,20.3,3910445737,141,90.2,3910445733,56,Left,3912650899,178,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598197,18,1,1,1,1,1c8m2ko0wxq1asfkuykurdr0y,1,53,90.2,2022-11-12T15:01:57.611Z,2022-11-12T21:32:56Z,3910446141,140,42.4,3910446139,56,Back,3910446145,212,20.8,3910446147,213,4.1,3912651139,178,,3910446143,141,64.3,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598245,19,1,1,1,3,1c8m2ko0wxq1asfkuykurdr0y,1,42.4,64.3,2022-11-12T15:01:59.637Z,2022-11-12T21:33:00Z,3910446351,212,24.8,3910446349,141,27.9,3910446353,213,4.7,3910446347,140,42.3,3912651295,178,,3910446345,56,Back,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598409,20,1,1,1,6,1c8m2ko0wxq1asfkuykurdr0y,1,42.3,27.9,2022-11-12T15:02:02.238Z,2022-11-12T21:33:05Z,3910447071,141,6.8,3910447067,56,Right,3910447075,213,5.6,3910447069,140,58.3,3912651367,178,,3910447073,212,22.1,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598423,21,1,1,1,7,1c8m2ko0wxq1asfkuykurdr0y,1,58.3,6.8,2022-11-12T15:02:03.758Z,2022-11-12T21:33:10Z,3910447151,213,3.0,3912651535,178,,3910447143,56,Back,3910447145,140,38.5,3910447149,212,21.1,3910447147,141,12.0,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598495,22,1,1,1,10,1c8m2ko0wxq1asfkuykurdr0y,1,35.7,14.9,2022-11-12T15:02:06.634Z,2022-11-12T21:33:15Z,3910447449,213,1.8,3910447437,56,Back,3910447445,212,24.4,3910447439,140,30.6,3910447441,141,49.9,3912651725,178,,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598531,23,1,1,1,13,1c8m2ko0wxq1asfkuykurdr0y,1,30.3,51.3,2022-11-12T15:02:09.946Z,2022-11-12T21:33:20Z,3910447641,213,1.5,3910447629,141,82.9,3910447615,56,Back,3910447635,212,21.5,3910447621,140,31.1,3912651945,178,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598591,24,1,1,1,15,1c8m2ko0wxq1asfkuykurdr0y,1,31.1,82.9,2022-11-12T15:02:11.861Z,2022-11-12T21:33:24Z,3910447891,213,0.4,3910447885,140,51.8,3910447887,141,96.5,3910447889,212,23.6,3912652119,178,,3910447883,56,Left,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598611,25,1,1,1,18,1c8m2ko0wxq1asfkuykurdr0y,0,51.8,96.5,2022-11-12T15:02:14.716Z,2022-11-12T21:33:31Z,3910448245,286,,3910448239,236,,3910448241,233,11,3910447989,213,6.2,3910447979,140,55.2,3910447975,56,Left,3910447985,212,3.6,3910447983,141,95.9,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,3912652303,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598655,11,74,1,1,18,1qtaiy11gswx327s0vkibf70n,1,40.3,3.2,2022-11-12T15:02:14.758Z,2022-11-12T21:33:38Z,3910448173,56,Back,3912652411,178,,3910448265,233,25,3910448175,285,,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598719,12,49,1,1,23,1qtaiy11gswx327s0vkibf70n,1,9.6,11.8,2022-11-12T15:02:19.386Z,2022-11-12T21:33:45Z,,,,,,,,,,,,,,,,,,,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598785,13,1,1,1,23,1qtaiy11gswx327s0vkibf70n,0,9.6,11.8,2022-11-12T15:02:19.454Z,2022-11-12T21:33:51Z,3910448777,212,29.9,3910448775,141,9.7,3910448781,213,6.2,3910448771,140,38.0,3910448767,56,Back,3910448783,1,,3912652821,178,,3910448763,157,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598815,26,1,1,1,25,1c8m2ko0wxq1asfkuykurdr0y,0,59.7,89.1,2022-11-12T15:02:21.161Z,2022-11-12T21:33:57Z,3910448943,140,73.3,3912653113,388,,3910448947,212,17.8,3910448949,213,5.6,3910448945,141,73.5,3910448941,56,Center,3910448939,3,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598823,14,1,1,1,27,1qtaiy11gswx327s0vkibf70n,0,19.3,30.4,2022-11-12T15:02:23.718Z,2022-11-12T21:34:13Z,3910448979,213,2.3,3910448977,212,7.5,3910448971,56,Back,3910448975,141,38.8,3910448973,140,14.6,3912653741,178,,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598887,27,3,1,1,28,1c8m2ko0wxq1asfkuykurdr0y,0,85.4,64.4,2022-11-12T15:02:24.805Z,2022-11-12T21:34:22Z,3912107757,465,,3910449385,233,15,3910449267,56,Center,3912653987,178,,3910449269,286,,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598857,15,7,1,1,28,1qtaiy11gswx327s0vkibf70n,0,14.6,35.6,2022-11-12T15:02:24.848Z,2022-11-12T21:34:27Z,3912107563,385,,3910449351,233,27,3912654225,178,,3910449147,56,Back,3910449149,285,,,,,,,,,,,cfpqqzqrpzv6dq89yw7nfd1p1,W. Boly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485018837,1348,67,1,1,29,1c8m2ko0wxq1asfkuykurdr0y,1,87.3,60.9,2022-11-12T15:02:25.911Z,2022-11-12T23:27:00Z,3912706667,233,760,,,,,,,,,,,,,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485018835,760,67,1,1,29,1qtaiy11gswx327s0vkibf70n,0,12.7,39.1,2022-11-12T15:02:25.912Z,2022-11-12T22:11:29Z,3912706685,233,1348,,,,,,,,,,,,,,,,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599217,28,13,1,1,29,1c8m2ko0wxq1asfkuykurdr0y,1,87.8,60.8,2022-11-12T15:02:25.946Z,2022-11-12T23:27:01Z,3910452659,108,,3910452655,102,62.4,3910452653,77,,3910452667,231,51.3,3912654449,178,,3910450913,22,,3910451705,20,,3910452657,103,69.4,9ikkppq7uewf36gahgz0kzaol,W. Zaha,3910452665,230,98.8,3910452661,328,3910452663,458,3910451707,17,3910450917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598983,17,5,1,1,30,1qtaiy11gswx327s0vkibf70n,1,-1,39.2,2022-11-12T15:02:26.948Z,2022-11-12T21:34:41Z,3910461501,233,29,3910450935,346,,3910449799,56,Back,,,,,,,,,,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599251,29,5,1,1,30,1c8m2ko0wxq1asfkuykurdr0y,0,101,60.8,2022-11-12T15:02:26.948Z,2022-11-12T21:34:41Z,3910451063,346,,3910461587,233,17,3910451061,56,Center,,,,,,,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598975,16,43,1,1,33,1qtaiy11gswx327s0vkibf70n,1,0,0,2022-11-12T15:02:29.389Z,2022-11-12T15:02:41Z,3910449959,167,0,3910449767,140,0.0,3910449771,212,10.3,3910449769,141,43.1,3910449765,56,Back,3910451411,144,12,3910449773,213,2.9,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599569,18,1,1,1,45,1qtaiy11gswx327s0vkibf70n,1,2.4,50.1,2022-11-12T15:02:41.843Z,2022-11-12T21:34:53Z,3910452539,237,,3910452527,141,74.8,3910452531,212,19.3,3910452521,56,Back,3910452535,213,1.1,3910452517,124,,3910452523,140,11.5,3910454211,189,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484621635,96,1,1,1,48,1qtaiy11gswx327s0vkibf70n,1,12.5,77.8,2022-11-12T15:02:44.394Z,2022-11-12T21:35:00Z,3912655297,178,,3910567335,56,Back,3910567349,213,0.8,3910567345,212,15.9,3910567337,140,23.5,3910567341,141,93.9,3910568135,189,,,,,cfpqqzqrpzv6dq89yw7nfd1p1,W. Boly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599627,19,1,1,1,51,1qtaiy11gswx327s0vkibf70n,1,15.6,91,2022-11-12T15:02:47.124Z,2022-11-12T21:35:16Z,3910452813,213,4.1,3910452805,56,Back,3910452807,140,10.6,3910452811,212,9.3,3910452809,141,79.8,3912655805,178,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599663,20,1,1,1,54,1qtaiy11gswx327s0vkibf70n,1,9.5,82.9,2022-11-12T15:02:50.182Z,2022-11-12T21:35:24Z,3912656187,178,,3910453013,212,8.1,3910453009,140,14.6,3910453015,213,0.9,3910453007,56,Back,3910453011,141,91.9,,,,,,,cfpqqzqrpzv6dq89yw7nfd1p1,W. Boly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599745,21,1,1,1,55,1qtaiy11gswx327s0vkibf70n,1,15.2,91.5,2022-11-12T15:02:51.869Z,2022-11-12T21:35:28Z,3910453437,140,23.6,3910453439,141,89.5,3910453441,212,8.9,3910453435,56,Back,3912656299,178,,3910453443,213,6.1,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599755,22,50,1,1,58,1qtaiy11gswx327s0vkibf70n,1,32.6,94.5,2022-11-12T15:02:54.161Z,2022-11-12T21:35:45Z,3910453803,233,30,3910453483,56,Back,3910453485,285,,,,,,,,,,,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599807,30,7,1,1,58,1c8m2ko0wxq1asfkuykurdr0y,1,67.4,5.5,2022-11-12T15:02:55.035Z,2022-11-12T21:35:51Z,3910453761,56,Right,3910453797,286,,3910453759,167,,3910453793,233,22,3912657057,178,,3912110095,385,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
