id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value
2465805191,8,1,1,0,9,4txjdaqveermfryvbfrr4taf7,0,78.5,34.1,2022-10-01T16:30:41.150Z,2022-10-02T02:20:52Z,3811007007,3,,3811007011,140,87.1,3811007013,141,41.6,3811007009,56,Center,3813093953,388,,3811007017,213,0.5,3811007015,212,10.4,,,,4ml8pyt3rxwxakjxslg0c8kb9,G. Scamacca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465805265,4,12,1,0,10,b9si1jn1lfxfund69e9ogcu2n,1,13.8,51.1,2022-10-01T16:30:42.570Z,2022-10-02T02:21:15Z,3811007339,213,1.9,3811007335,141,73.8,3811007337,212,16.4,3811007333,140,8.5,3811007331,56,Back,3813094773,388,,,,,,,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465805307,6,12,1,0,14,b9si1jn1lfxfund69e9ogcu2n,1,10,74.1,2022-10-01T16:30:46.588Z,2022-10-02T02:21:24Z,3811007597,213,1.7,3811007603,15,,3811007591,141,100.0,3811007587,56,Back,3811007595,212,18.9,3811007589,140,6.8,3813095139,388,,3811007649,167,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465805271,5,43,1,0,15,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-10-01T16:30:47.211Z,2022-10-01T16:31:00Z,3811007367,56,Back,3811007371,285,0,3811008427,144,44,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465805283,9,43,1,0,16,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-10-01T16:30:48.356Z,2022-10-01T16:30:52Z,3811007437,56,Center,3811007781,144,44,3811007439,286,0,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465805319,7,5,1,0,18,b9si1jn1lfxfund69e9ogcu2n,0,5.8,101.2,2022-10-01T16:30:50.730Z,2022-10-02T02:21:27Z,3811007637,56,Back,3811008371,233,10,3811007639,347,,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465805455,10,5,1,0,18,4txjdaqveermfryvbfrr4taf7,1,94.2,-1.2,2022-10-01T16:30:50.730Z,2022-10-02T02:21:27Z,3811008337,347,,3811008363,233,7,3811008335,56,Right,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465805507,11,1,1,0,29,4txjdaqveermfryvbfrr4taf7,1,91.3,0,2022-10-01T16:31:01.221Z,2022-10-02T02:21:33Z,3811008645,212,8.7,3811008647,213,0.6,3811008643,141,7.0,3811008639,56,Right,3811008641,140,98.1,3811008637,107,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465805521,12,1,1,0,31,4txjdaqveermfryvbfrr4taf7,1,97.9,5.5,2022-10-01T16:31:03.514Z,2022-10-02T02:21:37Z,3811008739,212,8.3,3811008735,140,90.2,3811008741,213,3.4,3813095571,178,,3811008737,141,2.9,3811008733,56,Right,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465805545,13,1,1,0,32,4txjdaqveermfryvbfrr4taf7,1,90.2,2.9,2022-10-01T16:31:04.890Z,2022-10-02T02:21:47Z,3811008861,56,Right,3813095583,178,,3811008863,140,86.2,3811008867,212,9.1,3811008869,213,2.0,3811008865,141,14.8,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465805615,14,1,1,0,34,4txjdaqveermfryvbfrr4taf7,1,87.2,13.1,2022-10-01T16:31:06.706Z,2022-10-02T02:21:53Z,3811009235,213,5.7,3811009227,56,Right,3811009233,212,7.0,3813096199,178,,3811009229,140,92.8,3811009231,141,7.4,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465805693,15,1,1,0,38,4txjdaqveermfryvbfrr4taf7,1,81.7,5.5,2022-10-01T16:31:10.811Z,2022-10-02T02:21:59Z,3811009675,212,38.5,3811009679,1,,3811009669,56,Back,3811009677,213,2.9,3813096405,178,,3811009673,141,16.4,3811009671,140,45.7,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465805755,16,1,1,0,44,4txjdaqveermfryvbfrr4taf7,1,46.1,11.6,2022-10-01T16:31:16.219Z,2022-10-02T02:22:06Z,3811009903,155,,3811009915,1,,3813096423,178,,3811009911,212,46.7,3811009907,140,90.5,3811009909,141,8.0,3811009913,213,6.2,3811009905,56,Right,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465805799,17,1,1,0,47,4txjdaqveermfryvbfrr4taf7,1,90.6,8,2022-10-01T16:31:19.160Z,2022-10-02T02:22:17Z,3811010071,212,6.3,3813096983,388,,3811010073,213,2.3,3811010069,141,15.2,3811010065,56,Right,3811010067,140,86.8,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465805805,18,61,1,0,47,4txjdaqveermfryvbfrr4taf7,0,89.8,17.6,2022-10-01T16:31:19.361Z,2022-10-02T02:22:26Z,3813097279,178,,3811010103,56,Right,,,,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466208783,1696,83,1,0,49,b9si1jn1lfxfund69e9ogcu2n,1,12,78.8,2022-10-01T16:31:21.271Z,2022-10-02T03:36:32Z,3813251913,399,178186,,,,,,,,,,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465805847,8,49,1,0,49,b9si1jn1lfxfund69e9ogcu2n,1,3.9,84.4,2022-10-01T16:31:21.730Z,2022-10-02T02:22:33Z,,,,,,,,,,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465805921,9,1,1,0,53,b9si1jn1lfxfund69e9ogcu2n,0,5.8,89.2,2022-10-01T16:31:25.704Z,2022-10-02T02:22:38Z,3811010773,213,6.0,3811010763,157,,3811010771,212,52.4,3811010775,1,,3813097749,178,,3811010767,140,54.0,3811010769,141,69.5,3811010765,56,Center,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465805933,19,49,1,0,57,4txjdaqveermfryvbfrr4taf7,1,43.5,30.7,2022-10-01T16:31:29.520Z,2022-10-02T02:22:44Z,,,,,,,,,,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465805955,20,1,1,0,57,4txjdaqveermfryvbfrr4taf7,1,43.5,30.7,2022-10-01T16:31:29.702Z,2022-10-02T02:22:57Z,3811010967,56,Back,3811010975,213,6.0,3811010969,140,48.5,3811010973,212,5.4,3811010971,141,28.6,3813098431,178,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465805989,21,1,1,0,58,4txjdaqveermfryvbfrr4taf7,1,48.5,28.6,2022-10-01T16:31:30.687Z,2022-10-02T02:23:04Z,3811011151,141,58.1,3813098459,178,,3811011153,212,20.6,3811011149,140,44.0,3811011147,56,Back,3811011155,213,1.8,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806037,22,1,1,1,1,4txjdaqveermfryvbfrr4taf7,1,45.3,61.4,2022-10-01T16:31:34.066Z,2022-10-02T02:23:17Z,3811011383,56,Left,3811011393,1,,3811011385,140,67.7,3813099247,178,,3811011389,212,33.3,3811011391,213,0.8,3811011387,141,96.0,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806093,23,1,1,1,4,4txjdaqveermfryvbfrr4taf7,1,65.8,95.3,2022-10-01T16:31:36.820Z,2022-10-02T02:23:23Z,3813099427,178,,3811011735,212,21.6,3811011727,56,Center,3811011737,213,4.1,3811011733,141,69.3,3811011731,140,54.0,,,,,,,f2pknjv2uohldehbp39j0so2d,M. Cornet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806141,24,1,1,1,6,4txjdaqveermfryvbfrr4taf7,1,58.3,71.4,2022-10-01T16:31:38.829Z,2022-10-02T02:23:30Z,3811011975,213,1.9,3811011967,56,Left,3811011969,140,52.4,3811011973,212,17.2,3813099717,178,,3811011971,141,95.0,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806177,25,1,1,1,9,4txjdaqveermfryvbfrr4taf7,1,55.6,96,2022-10-01T16:31:41.490Z,2022-10-02T02:23:35Z,3813099913,178,,3811012179,56,Left,3811012181,140,67.9,3811012183,141,98.3,3811012187,213,0.1,3811012185,212,13.0,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806195,26,1,1,1,11,4txjdaqveermfryvbfrr4taf7,1,67.9,98.4,2022-10-01T16:31:43.261Z,2022-10-02T02:23:40Z,3811012295,140,53.9,3811012299,212,14.9,3813100101,178,,3811012297,141,94.7,3811012301,213,3.3,3811012293,56,Left,,,,,,,f2pknjv2uohldehbp39j0so2d,M. Cornet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806231,27,1,1,1,12,4txjdaqveermfryvbfrr4taf7,1,53.9,94.7,2022-10-01T16:31:44.357Z,2022-10-02T02:23:47Z,3811012463,141,74.4,3811012461,140,35.7,3811012465,212,23.6,3813100445,178,,3811012467,213,3.8,3811012459,56,Back,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806267,28,1,1,1,14,4txjdaqveermfryvbfrr4taf7,1,35.7,74.4,2022-10-01T16:31:46.655Z,2022-10-02T02:23:52Z,3811012627,213,5.9,3811012619,141,70.4,3811012615,140,42.1,3813100561,178,,3811012623,212,7.2,3811012613,56,Back,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806299,29,1,1,1,16,4txjdaqveermfryvbfrr4taf7,1,42.1,70.4,2022-10-01T16:31:48.262Z,2022-10-02T02:23:52Z,3811012789,140,43.5,3811012795,213,1.5,3813100565,178,,3811012793,212,15.2,3811012791,141,92.6,3811012787,56,Back,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806389,30,1,1,1,18,4txjdaqveermfryvbfrr4taf7,1,42.5,90.9,2022-10-01T16:31:50.900Z,2022-10-02T02:24:30Z,3811013313,141,76.5,3811013309,56,Back,3811013311,140,34.1,3811013315,212,13.2,3813101695,178,,3811013317,213,4.0,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806405,31,1,1,1,21,4txjdaqveermfryvbfrr4taf7,0,34.1,76.5,2022-10-01T16:31:53.901Z,2022-10-02T02:24:38Z,3811013417,1,,3811013415,213,5.1,3811013403,155,,3811013407,56,Right,3811013411,141,7.7,3813101703,178,,3811013405,196,,3811013409,140,52.7,9qdm0nxg1g046olii48z3crf9,K. Zouma,3811013413,212,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806395,10,44,1,1,24,b9si1jn1lfxfund69e9ogcu2n,1,46.6,91.4,2022-10-01T16:31:56.859Z,2022-10-02T03:20:47Z,3811013361,56,Back,3811013483,233,32,3811013363,285,,,,,,,,,,,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806411,32,44,1,1,24,4txjdaqveermfryvbfrr4taf7,0,53.4,8.6,2022-10-01T16:31:56.860Z,2022-10-02T02:24:45Z,3811013431,56,Right,3811013589,233,10,3811013433,286,,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806417,11,1,1,1,24,b9si1jn1lfxfund69e9ogcu2n,0,45.8,90.2,2022-10-01T16:31:56.940Z,2022-10-02T03:20:47Z,3811013463,212,27.4,3813102145,388,,3811013461,141,69.4,3811013465,213,5.7,3811013457,56,Center,3811013459,140,68.2,3811013455,3,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806459,33,1,1,1,27,4txjdaqveermfryvbfrr4taf7,1,36.3,33.1,2022-10-01T16:31:59.441Z,2022-10-02T02:25:00Z,3811013677,56,Back,3811013683,212,17.0,3811013679,140,24.1,3811013681,141,49.6,3811013685,213,2.4,3811017213,155,,3813102775,178,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806529,34,1,1,1,31,4txjdaqveermfryvbfrr4taf7,1,16,43.1,2022-10-01T16:32:03.361Z,2022-10-02T02:25:08Z,3811014041,56,Back,3811014043,140,15.0,3811014047,212,17.8,3813103039,178,,3811014049,213,4.7,3811014045,141,17.0,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806631,35,1,1,1,35,4txjdaqveermfryvbfrr4taf7,1,13.3,6.4,2022-10-01T16:32:07.187Z,2022-10-02T02:25:14Z,3811014597,213,0.2,3811014595,212,56.8,3811014599,1,,3811014591,140,66.7,3813103319,178,,3811014587,155,,3811014589,56,Right,3811014593,141,19.7,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466211313,1752,83,1,1,41,b9si1jn1lfxfund69e9ogcu2n,1,32.9,76.8,2022-10-01T16:32:13.440Z,2022-10-02T03:42:18Z,3813263225,399,195899,,,,,,,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806639,36,61,1,1,42,4txjdaqveermfryvbfrr4taf7,0,70.5,7,2022-10-01T16:32:14.916Z,2022-10-02T02:25:36Z,3811014635,56,Right,3813104113,178,,,,,,,,,,,,,,,,,,,,4ml8pyt3rxwxakjxslg0c8kb9,G. Scamacca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806651,12,49,1,1,43,b9si1jn1lfxfund69e9ogcu2n,1,36.1,95.3,2022-10-01T16:32:15.911Z,2022-10-02T02:25:41Z,,,,,,,,,,,,,,,,,,,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806703,13,1,1,1,45,b9si1jn1lfxfund69e9ogcu2n,1,37.5,94.5,2022-10-01T16:32:17.110Z,2022-10-02T02:25:44Z,3813104497,178,,3811014981,212,8.7,3811014979,141,93.5,3811014975,56,Back,3811014983,213,6.2,3811014977,140,45.8,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806725,14,1,1,1,47,b9si1jn1lfxfund69e9ogcu2n,1,43.8,89.9,2022-10-01T16:32:19.591Z,2022-10-02T02:25:53Z,3811015127,213,3.9,3811015125,212,18.8,3811015119,56,Back,3813104773,178,,3811015121,140,30.8,3811015123,141,70.9,,,,,,,6psklvi66inwws7buzf16yjft,Pedro Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806841,15,1,1,1,49,b9si1jn1lfxfund69e9ogcu2n,1,30.8,70.9,2022-10-01T16:32:21.875Z,2022-10-02T02:25:59Z,3811015787,56,Back,3811015791,141,44.8,3811015793,212,18.6,3813104965,178,,3811015789,140,25.4,3811015795,213,4.4,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465806873,16,1,1,1,57,b9si1jn1lfxfund69e9ogcu2n,1,33.7,36.3,2022-10-01T16:32:29.649Z,2022-10-02T02:26:06Z,3811015947,140,33.8,3813105113,178,,3811015945,56,Back,3811015949,141,24.0,3811015953,213,4.7,3811015951,212,8.4,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
