id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2454928249,188,1,1,13,22,9q0arba2kbnywth8bkxlhgmdr,1,38.9,54,2022-09-03T14:13:32.626Z,2022-09-03T21:16:45Z,3753263631,141,68.1,3753263641,213,2.3,3753263637,212,12.7,3753263623,56,Back,3755685839,178,,3753263627,140,30.9,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454928357,189,1,1,13,24,9q0arba2kbnywth8bkxlhgmdr,1,30,61.5,2022-09-03T14:13:34.359Z,2022-09-03T21:16:48Z,3753264163,212,20.0,3753264157,56,Back,3753264159,140,29.5,3753264165,213,4.7,3755686033,178,,3753264161,141,32.1,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454928593,190,1,1,13,27,9q0arba2kbnywth8bkxlhgmdr,1,26.9,30.1,2022-09-03T14:13:37.768Z,2022-09-03T21:16:51Z,3753265457,140,13.2,3753265459,141,46.7,3755686167,178,,3753265463,213,2.5,3753265461,212,18.3,3753265455,56,Back,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454928635,191,1,1,13,34,9q0arba2kbnywth8bkxlhgmdr,1,13.8,45.1,2022-09-03T14:13:44.655Z,2022-09-03T21:16:53Z,3753265675,56,Back,3753265681,212,17.8,3755686235,178,,3753265677,140,17.6,3753265679,141,70.6,3753265683,213,1.3,,,,,,,22s7hpp9k5ihtc2pwiaytdp05,É. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454928753,192,1,1,13,37,9q0arba2kbnywth8bkxlhgmdr,1,18.1,71.2,2022-09-03T14:13:47.160Z,2022-09-03T21:16:55Z,3753266385,141,51.2,3753266381,140,8.2,3753266379,56,Back,3753266389,212,17.1,3755686311,178,,3753266391,213,4.1,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454928795,193,1,1,13,40,9q0arba2kbnywth8bkxlhgmdr,1,9.1,52.4,2022-09-03T14:13:50.329Z,2022-09-03T21:16:59Z,3755686483,178,,3753266623,212,25.2,3753266621,141,83.8,3753266617,56,Back,3753266625,213,1.0,3753266619,140,21.8,,,,,,,22s7hpp9k5ihtc2pwiaytdp05,É. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454928917,194,1,1,13,42,9q0arba2kbnywth8bkxlhgmdr,1,23.3,84.8,2022-09-03T14:13:52.433Z,2022-09-03T21:17:02Z,3753267235,141,90.9,3753267225,56,Back,3753267243,213,0.4,3753267227,140,33.9,3753267239,212,11.9,3755686605,178,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454929083,195,1,1,13,45,9q0arba2kbnywth8bkxlhgmdr,1,25.4,67.9,2022-09-03T14:13:55.200Z,2022-09-03T21:17:05Z,3753268107,213,4.2,3753268091,140,17.3,3755686765,178,,3753268085,56,Back,3753268097,141,45.5,3753268101,212,17.4,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454929175,196,1,1,13,48,9q0arba2kbnywth8bkxlhgmdr,1,19.8,40.4,2022-09-03T14:13:58.309Z,2022-09-03T21:17:09Z,3753268619,212,25.4,3753268621,213,5.0,3753268613,140,26.3,3753268611,56,Back,3753268615,141,4.4,3755686969,178,,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454929351,197,1,1,13,51,9q0arba2kbnywth8bkxlhgmdr,1,26.3,4.4,2022-09-03T14:14:01.001Z,2022-09-03T21:17:18Z,3753269537,56,Back,3753269547,212,19.3,3755687433,178,,3753269539,140,8.3,3753269543,141,10.3,3753269551,213,2.9,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454929423,198,1,1,13,55,9q0arba2kbnywth8bkxlhgmdr,0,10,6.4,2022-09-03T14:14:05.459Z,2022-09-03T21:17:20Z,3753269919,155,,3753269921,56,Back,3753269935,213,0.1,3753269927,140,36.9,3755687507,178,,3753269929,141,10.7,3753269933,212,28.4,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454929515,100,1,1,13,57,4txjdaqveermfryvbfrr4taf7,1,59.5,92.4,2022-09-03T14:14:07.393Z,2022-09-03T21:17:24Z,3755687723,178,,3753270335,213,0.3,3753270331,141,95.7,3753270325,3,,3753270329,140,65.5,3753270333,212,6.7,3753270327,56,Left,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454929529,101,49,1,13,58,4txjdaqveermfryvbfrr4taf7,1,65.5,95.7,2022-09-03T14:14:08.815Z,2022-09-03T21:17:30Z,,,,,,,,,,,,,,,,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454929591,102,1,1,13,58,4txjdaqveermfryvbfrr4taf7,0,65.5,95.7,2022-09-03T14:14:08.851Z,2022-09-03T21:17:33Z,3753270771,140,91.2,3753270765,56,Center,3753270775,212,34.2,3753270779,1,,3755688131,178,,3753270777,213,5.6,3753270759,155,,3753270773,141,64.9,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454929675,199,52,1,14,2,9q0arba2kbnywth8bkxlhgmdr,1,9.2,44,2022-09-03T14:14:12.411Z,2022-09-03T21:17:36Z,3755688373,178,,3754849677,377,,,,,,,,,,,,,,,,,,,,22s7hpp9k5ihtc2pwiaytdp05,É. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454929851,200,1,1,14,3,9q0arba2kbnywth8bkxlhgmdr,1,9.2,44,2022-09-03T14:14:13.402Z,2022-09-03T21:17:41Z,3753272059,213,0.9,3753272035,56,Back,3753272041,140,22.2,3755688609,178,,3753272029,123,,3753272055,212,21.2,3753272047,141,67.9,,,,22s7hpp9k5ihtc2pwiaytdp05,É. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454929885,201,1,1,14,5,9q0arba2kbnywth8bkxlhgmdr,1,22.9,68.5,2022-09-03T14:14:15.839Z,2022-09-03T21:17:46Z,3753272229,140,28.3,3753272233,212,12.2,3753272227,56,Back,3753272231,141,84.4,3755688889,178,,3753272235,213,1.1,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454929999,202,1,1,14,8,9q0arba2kbnywth8bkxlhgmdr,1,28.3,85,2022-09-03T14:14:18.605Z,2022-09-03T21:17:49Z,3755689043,178,,3753272827,56,Back,3753272839,212,12.6,3753272835,141,66.6,3753272831,140,26.7,3753272841,213,4.6,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930091,203,1,1,14,13,9q0arba2kbnywth8bkxlhgmdr,1,29.8,57.3,2022-09-03T14:14:23.097Z,2022-09-03T21:17:52Z,3753273343,141,35.1,3755689159,178,,3753273339,56,Back,3753273347,213,4.7,3753273345,212,15.1,3753273341,140,29.0,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930275,204,1,1,14,15,9q0arba2kbnywth8bkxlhgmdr,1,31.3,36.7,2022-09-03T14:14:25.033Z,2022-09-03T21:17:55Z,3753274403,213,0.5,3753274395,56,Back,3753274399,141,45.7,3753274401,212,12.2,3755689311,178,,3753274397,140,41.4,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930473,205,1,1,14,21,9q0arba2kbnywth8bkxlhgmdr,1,56.1,40.3,2022-09-03T14:14:31.201Z,2022-09-03T21:18:00Z,3753275407,212,26.2,3753275409,213,5.0,3753275403,140,62.8,3753275401,56,Right,3753275405,141,3.2,3755689535,178,,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930561,206,1,1,14,27,9q0arba2kbnywth8bkxlhgmdr,1,61.3,9.1,2022-09-03T14:14:36.941Z,2022-09-03T21:18:03Z,3753275787,213,1.6,3753275783,141,28.9,3753275779,56,Center,3753275781,140,60.3,3753275785,212,13.5,3755689657,178,,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930623,207,1,1,14,28,9q0arba2kbnywth8bkxlhgmdr,1,60.3,28.9,2022-09-03T14:14:38.021Z,2022-09-03T21:18:06Z,3755689823,178,,3753276057,213,4.3,3753276053,141,11.9,3753276051,140,56.1,3753276049,56,Right,3753276055,212,12.4,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930647,208,1,1,14,30,9q0arba2kbnywth8bkxlhgmdr,1,56.1,11.9,2022-09-03T14:14:40.017Z,2022-09-03T21:18:08Z,3753276139,140,63.2,3755689889,178,,3753276147,212,8.3,3753276149,213,5.8,3753276143,141,6.5,3753276135,56,Right,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930669,209,1,1,14,31,9q0arba2kbnywth8bkxlhgmdr,1,63.2,6.5,2022-09-03T14:14:41.020Z,2022-09-03T21:18:11Z,3753276257,141,13.1,3753276253,140,54.2,3753276337,156,,3753276261,212,10.5,3753276265,213,2.7,3755690041,178,,3753276249,56,Right,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930887,210,1,1,14,33,9q0arba2kbnywth8bkxlhgmdr,1,53.6,14.1,2022-09-03T14:14:43.401Z,2022-09-03T21:18:15Z,3753277375,140,45.8,3753277373,56,Back,3753277381,213,2.0,3753277377,141,42.2,3755690157,178,,3753277379,212,20.8,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454931073,211,1,1,14,37,9q0arba2kbnywth8bkxlhgmdr,1,46.4,43.7,2022-09-03T14:14:47.324Z,2022-09-03T21:18:17Z,3753278259,213,5.4,3753278257,212,20.9,3753278253,140,58.9,3755690245,178,,3753278251,56,Right,3753278255,141,19.8,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454931111,212,1,1,14,41,9q0arba2kbnywth8bkxlhgmdr,1,70.8,17.7,2022-09-03T14:14:51.433Z,2022-09-03T21:18:30Z,3753278505,140,80.2,3755690839,178,,3753278499,56,Right,3753278509,212,10.0,3753278513,213,0.1,3753278507,141,19.7,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455395207,1769,43,1,14,42,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2022-09-03T14:14:52.408Z,2022-09-03T21:54:04Z,3755780743,144,82,3755780619,178,0,,,,,,,,,,,,,,,,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454931223,213,1,1,14,42,9q0arba2kbnywth8bkxlhgmdr,1,80.1,19.8,2022-09-03T14:14:52.419Z,2022-09-03T21:18:35Z,3753279073,212,7.0,3755691193,178,,3753279069,140,75.1,3753279067,56,Center,3753279075,213,2.4,3753279071,141,26.5,,,,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454931315,214,1,1,14,45,9q0arba2kbnywth8bkxlhgmdr,0,75.6,31.5,2022-09-03T14:14:54.987Z,2022-09-03T21:18:40Z,3755691447,178,,3753279631,141,100.0,3753279619,196,,3753279635,213,1.3,3753279623,56,Left,3753279637,1,,3753279615,155,,3753279627,140,87.1,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,3753279633,212,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454931357,103,5,1,14,49,4txjdaqveermfryvbfrr4taf7,1,12.9,-1.4,2022-09-03T14:14:59.027Z,2022-09-03T21:18:46Z,3753279823,347,,3753279819,56,Back,3753279885,233,215,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454931325,215,5,1,14,49,9q0arba2kbnywth8bkxlhgmdr,0,87.1,101.4,2022-09-03T14:14:59.027Z,2022-09-03T21:18:46Z,3753279959,233,103,3753279691,56,Left,3753279693,347,,,,,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454932259,104,1,1,15,11,4txjdaqveermfryvbfrr4taf7,0,14.4,0,2022-09-03T14:15:21.216Z,2022-09-03T20:50:22Z,3753284691,1,,3753284687,212,42.6,3753284689,213,0.2,3753284683,141,9.8,3753284679,56,Right,3753284677,107,,3753284681,140,54.3,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454932265,216,44,1,15,13,9q0arba2kbnywth8bkxlhgmdr,1,44,90.8,2022-09-03T14:15:23.156Z,2022-09-03T22:43:02Z,3753284901,233,105,3753284721,56,Back,3753284723,285,,,,,,,,,,,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454932273,105,44,1,15,13,4txjdaqveermfryvbfrr4taf7,0,56,9.2,2022-09-03T14:15:23.157Z,2022-09-03T20:50:31Z,3753284755,56,Right,3753284757,286,,3753285149,233,216,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454932317,217,1,1,15,13,9q0arba2kbnywth8bkxlhgmdr,0,42.4,91.4,2022-09-03T14:15:23.327Z,2022-09-03T22:43:02Z,3753285001,140,43.9,3753285005,141,100.0,3755609989,388,,3753285013,213,1.4,3753285009,212,7.4,3753284999,56,Back,3753284997,3,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454932349,106,5,1,15,14,4txjdaqveermfryvbfrr4taf7,1,54.2,-1.7,2022-09-03T14:15:24.185Z,2022-09-03T20:50:46Z,3753285273,233,218,3753285167,56,Right,3753285171,347,,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454932353,218,5,1,15,14,9q0arba2kbnywth8bkxlhgmdr,0,45.8,101.7,2022-09-03T14:15:24.185Z,2022-09-03T20:50:45Z,3753285401,233,106,3753285197,347,,3753285195,56,Back,,,,,,,,,,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933085,107,1,1,15,31,4txjdaqveermfryvbfrr4taf7,1,61.7,0,2022-09-03T14:15:41.077Z,2022-09-03T20:50:49Z,3753289093,213,1.3,3753289085,56,Right,3753289083,107,,3753289087,140,64.0,3753289091,212,8.4,3753289089,141,10.6,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933109,108,61,1,15,33,4txjdaqveermfryvbfrr4taf7,0,63.9,10.6,2022-09-03T14:15:43.080Z,2022-09-03T20:50:58Z,3753289183,56,Right,3755611173,178,,,,,,,,,,,,,,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933097,219,49,1,15,34,9q0arba2kbnywth8bkxlhgmdr,1,31.4,85.7,2022-09-03T14:15:44.842Z,2022-09-03T20:51:05Z,,,,,,,,,,,,,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933163,220,1,1,15,35,9q0arba2kbnywth8bkxlhgmdr,1,31.4,85.7,2022-09-03T14:15:44.893Z,2022-09-03T21:34:18Z,3755611895,178,,3753289471,56,Back,3753289473,140,27.5,3753289483,213,3.6,3753289479,212,4.5,3753289477,141,83.0,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933299,221,1,1,15,36,9q0arba2kbnywth8bkxlhgmdr,1,27.5,83,2022-09-03T14:15:45.894Z,2022-09-03T21:34:31Z,3753290141,212,15.3,3755612143,178,,3753290131,56,Back,3753290145,213,5.2,3753290135,140,34.2,3753290137,141,63.0,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455228779,1023,3,1,15,37,9q0arba2kbnywth8bkxlhgmdr,0,35.3,77.2,2022-09-03T14:15:47.180Z,2022-09-03T21:34:35Z,3754853943,286,,3754853945,465,,3755612507,178,,3754853947,467,at7mm2zrj2hjhu4bnq1f9noix,3754853941,56,Back,,,,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455363427,1040,43,1,15,37,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2022-09-03T14:15:47.200Z,2022-09-03T21:35:32Z,3755737271,144,82,3755598489,178,0,,,,,,,,,,,,,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933315,222,4,1,15,38,9q0arba2kbnywth8bkxlhgmdr,1,35.6,72.2,2022-09-03T14:15:48.105Z,2022-09-03T20:51:24Z,3753290227,265,,3753290229,286,,3753290223,56,Back,3753290573,233,109,3753290221,13,,3753290225,152,,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933353,109,4,1,15,38,4txjdaqveermfryvbfrr4taf7,0,64.4,27.8,2022-09-03T14:15:48.106Z,2022-09-03T20:51:24Z,3753290443,152,,3753290439,13,,3755612747,178,,3753290447,285,,3753290445,265,,3753290441,56,Center,3753290619,233,222,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933507,223,1,1,15,41,9q0arba2kbnywth8bkxlhgmdr,1,32,73.8,2022-09-03T14:15:51.654Z,2022-09-03T20:51:27Z,3753291223,213,4.7,3753291191,5,,3753291201,212,32.3,3753291293,189,,3753291195,56,Back,3753291225,1,,3753291199,141,26.4,3753291197,140,30.4,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,3755612893,178,,3753291193,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933957,224,1,1,15,49,9q0arba2kbnywth8bkxlhgmdr,1,57.6,24.6,2022-09-03T14:15:58.886Z,2022-09-03T21:33:51Z,3753293557,56,Center,3753293569,213,0.8,3755613191,178,,3753293559,140,64.0,3753293565,212,9.5,3753293561,141,34.5,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934111,225,1,1,15,56,9q0arba2kbnywth8bkxlhgmdr,1,72.9,19.8,2022-09-03T14:16:06.016Z,2022-09-03T21:33:45Z,3753294365,140,63.9,3753294375,213,3.3,3753294371,212,9.6,3753294363,56,Right,3755613395,178,,3753294367,141,17.1,,,,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934337,226,1,1,16,0,9q0arba2kbnywth8bkxlhgmdr,1,61.9,25.9,2022-09-03T14:16:10.435Z,2022-09-03T21:33:38Z,3753295519,140,52.6,3753295517,56,Center,3753295525,213,2.1,3753295521,141,48.8,3753295523,212,18.4,3755613515,178,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934449,227,1,1,16,6,9q0arba2kbnywth8bkxlhgmdr,1,56.9,52.1,2022-09-03T14:16:15.956Z,2022-09-03T21:33:34Z,3753296111,140,61.1,3755613653,178,,3753296115,212,30.3,3753296117,213,1.4,3753296113,141,96.2,3753296109,56,Left,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934509,228,1,1,16,8,9q0arba2kbnywth8bkxlhgmdr,1,63.3,92.6,2022-09-03T14:16:18.421Z,2022-09-03T20:51:45Z,3753296399,141,96.9,3753296401,212,10.1,3753296397,140,72.5,3753296403,213,0.3,3753296395,56,Left,3755614057,178,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934547,229,1,1,16,9,9q0arba2kbnywth8bkxlhgmdr,1,72.5,96.9,2022-09-03T14:16:19.289Z,2022-09-03T20:51:47Z,3753296547,140,65.3,3753296555,213,3.9,3753296549,141,86.5,3753296553,212,10.4,3755614115,178,,3753296545,56,Left,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934601,230,1,1,16,10,9q0arba2kbnywth8bkxlhgmdr,1,65.3,86.5,2022-09-03T14:16:19.964Z,2022-09-03T21:33:16Z,3753296877,213,2.7,3753296869,56,Left,3753296873,141,92.0,3753296871,140,56.8,3753296875,212,9.7,3755614287,178,,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934665,231,1,1,16,12,9q0arba2kbnywth8bkxlhgmdr,1,56.1,92.4,2022-09-03T14:16:22.316Z,2022-09-03T20:51:54Z,3753297183,140,64.9,3753297187,212,9.3,3753297189,213,0.1,3755614425,178,,3753297185,141,93.9,3753297181,56,Left,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934687,232,1,1,16,13,9q0arba2kbnywth8bkxlhgmdr,1,64.9,93.9,2022-09-03T14:16:23.454Z,2022-09-03T20:51:59Z,3753297309,140,59.9,3753297313,141,89.9,3753297389,156,,3753297319,213,3.6,3753297317,212,5.9,3753297303,56,Left,3755614751,178,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934789,233,1,1,16,14,9q0arba2kbnywth8bkxlhgmdr,0,61.9,89.6,2022-09-03T14:16:23.936Z,2022-09-03T21:22:07Z,3753297795,212,12.4,3753297789,56,Left,3753297791,140,73.7,3753297793,141,89.7,3755614929,178,,3753297797,213,0.0,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934849,110,49,1,16,16,4txjdaqveermfryvbfrr4taf7,1,26.6,11.9,2022-09-03T14:16:26.372Z,2022-09-03T21:22:14Z,,,,,,,,,,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934891,111,1,1,16,16,4txjdaqveermfryvbfrr4taf7,0,26.6,11.9,2022-09-03T14:16:26.437Z,2022-09-03T21:22:23Z,3753298301,213,0.8,3753298295,141,30.4,3753298291,56,Back,3755615389,178,,3753298289,157,,3753298293,140,38.8,3753298297,212,18.0,3753298303,1,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934925,234,49,1,16,17,9q0arba2kbnywth8bkxlhgmdr,1,64,68.2,2022-09-03T14:16:27.774Z,2022-09-03T21:22:30Z,,,,,,,,,,,,,,,,,,,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455388221,1387,43,1,16,17,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2022-09-03T14:16:27.803Z,2022-09-03T21:37:33Z,3755742209,178,0,3755742647,144,82,,,,,,,,,,,,,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454935075,235,1,1,16,20,9q0arba2kbnywth8bkxlhgmdr,1,65.9,70,2022-09-03T14:16:30.396Z,2022-09-03T21:22:41Z,3753299129,56,Center,3753299135,212,3.1,3753299133,141,73.8,3755616049,178,,3753299137,213,1.0,3753299131,140,67.5,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454935097,236,1,1,16,22,9q0arba2kbnywth8bkxlhgmdr,0,68.7,74.7,2022-09-03T14:16:32.307Z,2022-09-03T21:22:49Z,3753299261,140,79.1,3753299265,212,14.6,3753299259,56,Left,3755616309,178,,3753299267,213,0.7,3753299263,141,89.0,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
