id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/13/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2519165027,9,1,1,0,28,b496gs285it6bheuikox6z9mj,1,34.7,7.3,2023-03-12T14:01:37.203Z,2023-03-12T20:39:46Z,4092709657,56,Back,4092709659,140,21.8,4092709663,212,15.3,4094673669,178,,4092709661,141,17.9,4092709665,213,2.7,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165159,10,1,1,0,32,b496gs285it6bheuikox6z9mj,1,20.4,19.7,2023-03-12T14:01:40.520Z,2023-03-12T20:40:26Z,4092710297,212,22.8,4092710295,141,39.1,4092710299,213,2.5,4092710291,56,Back,4092710293,140,2.7,4094675435,178,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165587,11,1,1,0,58,b496gs285it6bheuikox6z9mj,1,18.6,45.5,2023-03-12T14:02:06.558Z,2023-03-12T20:40:29Z,4092712453,56,Back,4092712467,213,5.1,4092712455,140,26.2,4094675529,178,,4092712463,212,20.2,4092712459,141,18.2,,,,,,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165671,12,1,1,1,1,b496gs285it6bheuikox6z9mj,1,25.2,14.6,2023-03-12T14:02:09.722Z,2023-03-12T20:40:32Z,4092712897,212,8.3,4092712895,141,3.7,4092712899,213,5.2,4092712891,56,Back,4092712893,140,28.7,4094675697,178,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165721,13,1,1,1,3,b496gs285it6bheuikox6z9mj,1,27.5,6.4,2023-03-12T14:02:12.042Z,2023-03-12T20:40:34Z,4092713133,141,9.7,4094675761,178,,4092713135,212,14.4,4092713129,56,Back,4092713137,213,3.0,4092713131,140,14.0,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165749,14,1,1,1,4,b496gs285it6bheuikox6z9mj,0,13.8,9.7,2023-03-12T14:02:12.835Z,2023-03-12T20:40:36Z,4092713293,155,,4092713303,213,6.1,4094675869,178,,4092713297,140,34.3,4092713295,56,Back,4092713299,141,4.6,4092713301,212,21.8,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519552263,826,67,1,1,5,4txjdaqveermfryvbfrr4taf7,1,64.3,94,2023-03-12T14:02:13.818Z,2023-03-12T21:42:21Z,4094801687,233,1140,,,,,,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519552259,1140,67,1,1,5,b496gs285it6bheuikox6z9mj,0,35.7,6,2023-03-12T14:02:13.819Z,2023-03-12T21:33:40Z,4094801695,233,826,,,,,,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165735,3,8,1,1,5,4txjdaqveermfryvbfrr4taf7,1,62.7,92.5,2023-03-12T14:02:13.845Z,2023-03-12T21:42:21Z,4093953805,384,,4092713229,56,Left,4094676131,388,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165757,4,5,1,1,6,4txjdaqveermfryvbfrr4taf7,0,73,101,2023-03-12T14:02:14.992Z,2023-03-12T20:40:52Z,4092715241,233,15,4092713345,56,Left,4092713347,347,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166125,15,5,1,1,6,b496gs285it6bheuikox6z9mj,1,27,-1,2023-03-12T14:02:14.992Z,2023-03-12T20:40:51Z,4092715157,56,Back,4092715209,233,4,4092715159,347,,,,,,,,,,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166167,16,1,1,1,23,b496gs285it6bheuikox6z9mj,0,27.6,0,2023-03-12T14:02:31.941Z,2023-03-12T20:40:55Z,4092715373,140,39.5,4092715377,212,13.2,4092715369,107,,4092715375,141,4.4,4092715379,213,0.3,4092715371,56,Back,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166227,5,12,1,1,25,4txjdaqveermfryvbfrr4taf7,1,58.7,95.5,2023-03-12T14:02:33.375Z,2023-03-12T20:41:00Z,4092715653,56,Left,4092715661,213,0.3,4092715655,140,71.4,4092715657,141,100.0,4094676819,178,,4092715705,167,,4092715659,212,14.0,4092715833,15,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166237,6,5,1,1,26,4txjdaqveermfryvbfrr4taf7,0,70.5,101.6,2023-03-12T14:02:35.240Z,2023-03-12T20:41:02Z,4092715699,347,,4092715697,56,Left,4092715761,233,17,,,,,,,,,,,,,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166229,17,5,1,1,26,b496gs285it6bheuikox6z9mj,1,29.5,-1.6,2023-03-12T14:02:35.240Z,2023-03-12T20:41:02Z,4092715751,233,6,4092715665,347,,4092715663,56,Back,,,,,,,,,,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166465,18,1,1,1,38,b496gs285it6bheuikox6z9mj,1,30,0,2023-03-12T14:02:46.394Z,2023-03-12T20:41:04Z,4092716835,140,36.0,4092716829,107,,4092716833,56,Back,4092716841,213,0.5,4092716837,141,3.4,4092716839,212,7.2,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166499,19,1,1,1,38,b496gs285it6bheuikox6z9mj,1,36.6,5,2023-03-12T14:02:47.291Z,2023-03-12T20:41:09Z,4092717033,212,7.4,4094677279,178,,4092717027,56,Back,4092717031,141,3.6,4092717035,213,3.3,4092717029,140,29.6,4092717091,156,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166611,20,1,1,1,40,b496gs285it6bheuikox6z9mj,1,30.6,4,2023-03-12T14:02:48.425Z,2023-03-12T20:41:12Z,4092717629,212,39.0,4094677383,178,,4092717627,141,50.9,4092717631,213,2.2,4092717625,140,9.3,4092717633,1,,4092717623,56,Back,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166701,21,1,1,1,45,b496gs285it6bheuikox6z9mj,1,9.1,52.2,2023-03-12T14:02:54.229Z,2023-03-12T20:41:15Z,4092718091,141,70.7,4094677523,178,,4092718095,213,1.4,4092718089,140,11.4,4092718093,212,12.8,4092718087,56,Back,,,,,,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166755,22,1,1,1,49,b496gs285it6bheuikox6z9mj,1,21.5,77.1,2023-03-12T14:02:58.153Z,2023-03-12T20:41:17Z,4094677615,178,,4092718373,56,Back,4092718383,213,1.2,4092718377,140,25.3,4092718381,212,10.9,4092718379,141,92.0,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166823,23,1,1,1,52,b496gs285it6bheuikox6z9mj,1,21.6,93.3,2023-03-12T14:03:01.016Z,2023-03-12T20:41:20Z,4094677739,178,,4092718723,56,Back,4092718731,213,3.4,4092718727,141,88.4,4092718725,140,7.2,4092718729,212,15.5,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166907,24,1,1,1,55,b496gs285it6bheuikox6z9mj,0,11.5,93.5,2023-03-12T14:03:03.737Z,2023-03-12T20:41:23Z,4092719169,141,96.5,4094677859,178,,4092719173,213,0.1,4092719167,140,38.1,4092719163,155,,4092719165,56,Back,4092719171,212,28.0,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519552829,853,67,1,1,57,4txjdaqveermfryvbfrr4taf7,1,60.6,3.8,2023-03-12T14:03:05.957Z,2023-03-12T21:42:21Z,4094804485,233,1161,,,,,,,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519552827,1161,67,1,1,57,b496gs285it6bheuikox6z9mj,0,39.4,96.2,2023-03-12T14:03:05.958Z,2023-03-12T21:34:53Z,4094804497,233,853,,,,,,,,,,,,,,,,,,,,,,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519166965,7,8,1,1,57,4txjdaqveermfryvbfrr4taf7,1,59,3.6,2023-03-12T14:03:06.012Z,2023-03-12T21:42:22Z,4092719409,56,Right,4094678255,178,,4093959097,383,,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167009,8,61,1,2,0,4txjdaqveermfryvbfrr4taf7,0,62.4,2.3,2023-03-12T14:03:08.586Z,2023-03-12T20:41:33Z,4094678429,178,,4092719573,56,Right,,,,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167015,9,5,1,2,0,4txjdaqveermfryvbfrr4taf7,0,66,-1.1,2023-03-12T14:03:09.136Z,2023-03-12T20:41:35Z,4092719607,347,,4092719605,56,Right,4092719749,233,25,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167017,25,5,1,2,0,b496gs285it6bheuikox6z9mj,1,34,101.1,2023-03-12T14:03:09.136Z,2023-03-12T20:41:35Z,4092719695,233,9,4092719613,56,Back,4092719615,347,,,,,,,,,,,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167329,26,1,1,2,13,b496gs285it6bheuikox6z9mj,1,38.6,100,2023-03-12T14:03:22.295Z,2023-03-13T00:56:23Z,4092721187,140,19.1,4092721185,56,Back,4092721193,213,3.4,4092721189,141,91.8,4092721183,107,,4092721195,1,,4092721191,212,21.4,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519604175,2012,1,1,2,15,b496gs285it6bheuikox6z9mj,1,27.3,95.7,2023-03-12T14:03:23.932Z,2023-03-13T00:56:20Z,4095077179,140,12.1,4095077185,213,3.3,4095077175,56,Back,4095077181,141,91.9,4095077183,212,16.2,4095077407,178,,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167369,27,1,1,2,17,b496gs285it6bheuikox6z9mj,1,10.2,88.7,2023-03-12T14:03:25.982Z,2023-03-12T20:41:42Z,4092721383,141,61.2,4094678769,178,,4092721387,213,4.3,4092721379,56,Back,4092721385,212,20.2,4092721381,140,3.0,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167425,28,1,1,2,20,b496gs285it6bheuikox6z9mj,1,2.5,59.6,2023-03-12T14:03:28.593Z,2023-03-12T20:41:46Z,4092721721,213,5.0,4092721715,141,23.5,4092721717,212,25.5,4092721667,56,Back,4092721671,140,9.2,4094678877,178,,,,,,,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167501,29,1,1,2,22,b496gs285it6bheuikox6z9mj,1,9.4,23.3,2023-03-12T14:03:31.247Z,2023-03-12T20:41:48Z,4092722069,212,30.8,4092722075,213,6.0,4092722061,155,,4092722067,141,11.3,4092722065,140,37.7,4094678955,178,,4092722063,56,Back,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167521,30,1,1,2,24,b496gs285it6bheuikox6z9mj,0,37.7,11.3,2023-03-12T14:03:32.974Z,2023-03-12T20:41:53Z,4092722173,213,6.1,4094679135,178,,4092722169,141,9.4,4092722167,140,43.8,4092722165,56,Back,4092722171,212,6.5,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167529,10,61,1,2,24,4txjdaqveermfryvbfrr4taf7,1,54.7,88.8,2023-03-12T14:03:33.214Z,2023-03-12T20:41:57Z,4094679243,178,,4092722205,56,Left,,,,,,,,,,,,,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167551,11,5,1,2,27,4txjdaqveermfryvbfrr4taf7,0,45,101.7,2023-03-12T14:03:35.985Z,2023-03-12T20:42:01Z,4092722331,347,,4092722329,56,Back,4092722543,233,31,,,,,,,,,,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167571,31,5,1,2,27,b496gs285it6bheuikox6z9mj,1,55,-1.7,2023-03-12T14:03:35.985Z,2023-03-12T20:42:01Z,4092722501,233,11,4092722461,347,,4092722459,56,Right,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167655,32,1,1,2,30,b496gs285it6bheuikox6z9mj,1,55.6,0,2023-03-12T14:03:39.238Z,2023-03-12T20:42:05Z,4092722941,56,Right,4092722949,213,0.8,4092722945,141,4.9,4092722943,140,59.8,4092722939,107,,4092722947,212,6.3,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167677,33,1,1,2,33,b496gs285it6bheuikox6z9mj,1,60,4.9,2023-03-12T14:03:41.463Z,2023-03-12T20:42:19Z,4092723069,213,5.3,4092723061,56,Right,4092723067,212,2.2,4092723065,141,2.2,4094680241,178,,4092723063,140,61.2,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519555273,1257,67,1,2,34,b496gs285it6bheuikox6z9mj,1,62.8,4,2023-03-12T14:03:42.578Z,2023-03-12T21:42:22Z,4094817371,233,904,,,,,,,,,,,,,,,,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519555267,904,67,1,2,34,4txjdaqveermfryvbfrr4taf7,0,37.2,96,2023-03-12T14:03:42.579Z,2023-03-12T21:40:16Z,4094817375,233,1257,,,,,,,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167685,34,50,1,2,34,b496gs285it6bheuikox6z9mj,1,63.8,3.8,2023-03-12T14:03:42.985Z,2023-03-12T20:42:48Z,4092723211,233,12,4092723099,286,,4092723095,56,Right,,,,,,,,,,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167693,12,7,1,2,34,4txjdaqveermfryvbfrr4taf7,0,36.2,96.2,2023-03-12T14:03:43.049Z,2023-03-12T20:42:52Z,4092723129,285,,4093961679,383,,4092723125,56,Back,4094681803,178,,4092723179,233,34,,,,,,,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167729,35,1,1,2,36,b496gs285it6bheuikox6z9mj,1,62.4,3.7,2023-03-12T14:03:44.691Z,2023-03-12T21:40:46Z,4092723299,56,Right,4092723301,140,55.5,4092723307,213,3.1,4092723305,212,7.2,4092723303,141,3.8,4094681887,178,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167741,36,1,1,2,37,b496gs285it6bheuikox6z9mj,1,55.5,3.8,2023-03-12T14:03:45.650Z,2023-03-12T20:42:58Z,4094682001,178,,4092723363,140,57.6,4092723367,212,5.1,4092723365,141,10.6,4092723369,213,1.1,4092723361,56,Right,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519167757,37,1,1,2,38,b496gs285it6bheuikox6z9mj,0,57.6,10.6,2023-03-12T14:03:46.344Z,2023-03-12T20:43:01Z,4092723461,213,6.2,4092723453,56,Right,4092723457,141,10.1,4094682099,178,,4092723455,140,67.3,4092723459,212,10.2,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
