id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,assist
2469815979,864,1,1,15,40,2cjpmotqo8phcqfpgo9xf4gel,1,38.9,41.6,2022-10-09T11:16:06.308Z,2022-10-09T23:03:00Z,3832457877,212,2.7,3833526023,178,,3832457873,140,37.6,3832457875,141,45.0,3832457879,213,2.1,3832457871,56,Back,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470027925,875,43,1,15,41,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-10-09T11:16:07.198Z,2022-10-09T20:38:06Z,3833630177,178,0,3833630307,144,82,,,,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546303,152,49,1,15,41,2cjpmotqo8phcqfpgo9xf4gel,1,40.5,47.3,2022-10-09T11:16:07.203Z,2022-10-09T23:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546329,153,1,1,15,42,2cjpmotqo8phcqfpgo9xf4gel,1,39.4,45.2,2022-10-09T11:16:08.290Z,2022-10-09T23:02:59Z,3833527221,178,,3831073453,141,3.7,3831073457,213,5.3,3831073455,212,34.9,3831073451,140,59.0,3831073459,1,,3831073449,56,Right,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546389,154,1,1,15,46,2cjpmotqo8phcqfpgo9xf4gel,1,61.9,9,2022-10-09T11:16:12.148Z,2022-10-09T23:02:57Z,3833527851,178,,3831073715,213,6.2,3831073711,141,7.9,3831073713,212,18.7,3831073707,56,Right,3831073709,140,79.7,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546401,155,1,1,15,52,2cjpmotqo8phcqfpgo9xf4gel,1,78.2,1,2022-10-09T11:16:17.838Z,2022-10-09T23:02:53Z,3831073799,56,Right,3831073805,212,7.7,3831073801,140,82.3,3831073803,141,10.3,3833528229,178,,3831073807,213,1.0,,,,,,,1k6t5y26ufw2e6gh33tni45ey,E. Tchato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546411,156,1,1,15,53,2cjpmotqo8phcqfpgo9xf4gel,0,82.3,7.1,2022-10-09T11:16:18.630Z,2022-10-09T23:02:51Z,3831073873,140,75.2,3831073877,212,7.8,3831073875,141,10.6,3831073879,213,2.8,3831073871,56,Right,3833528403,178,,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546403,165,49,1,15,54,4t4hod56fsj7utpjdor8so5q6,1,21.6,93.5,2022-10-09T11:16:19.470Z,2022-10-09T23:02:51Z,,,,,,,,,,,,,,,,,,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470028595,859,43,1,15,54,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-10-09T11:16:20.142Z,2022-10-09T20:38:59Z,3833633909,178,0,3833634373,144,82,,,,,,,,,,,,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546429,166,1,1,15,55,4t4hod56fsj7utpjdor8so5q6,1,23.5,88.9,2022-10-09T11:16:20.562Z,2022-10-09T23:02:49Z,3831073995,56,Back,3831073999,141,75.7,3831073997,140,27.9,3831074003,213,5.2,3831074001,212,10.1,3833529225,178,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546451,167,1,1,15,56,4t4hod56fsj7utpjdor8so5q6,1,28.3,77.5,2022-10-09T11:16:22.212Z,2022-10-09T23:02:49Z,3831074121,141,66.3,3831074125,213,4.2,3831074123,212,8.9,3833529961,178,,3831074119,140,23.9,3831074117,56,Back,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546461,168,1,1,15,57,4t4hod56fsj7utpjdor8so5q6,1,25.7,69.5,2022-10-09T11:16:22.896Z,2022-10-09T23:02:48Z,3831074181,141,85.7,3831074185,213,2.3,3831074183,212,14.6,3831074177,56,Back,3831074179,140,16.6,3833530151,178,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546481,169,1,1,15,59,4t4hod56fsj7utpjdor8so5q6,1,20.3,85.6,2022-10-09T11:16:24.706Z,2022-10-09T23:02:47Z,3833530519,178,,3831074307,212,25.1,3831074303,140,5.5,3831074305,141,56.6,3831074301,56,Back,3831074309,213,4.0,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546517,170,1,1,16,2,4t4hod56fsj7utpjdor8so5q6,1,6.7,60.9,2022-10-09T11:16:27.654Z,2022-10-09T23:02:46Z,3831074479,213,5.0,3831074471,56,Back,3831074475,141,28.6,3831074473,140,13.9,3831074477,212,23.2,3833530819,178,,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546533,171,1,1,16,5,4t4hod56fsj7utpjdor8so5q6,1,17.1,25,2022-10-09T11:16:30.868Z,2022-10-09T23:02:46Z,3831074581,56,Back,3831074585,141,3.5,3831074589,213,5.3,3831074583,140,26.4,3831074587,212,17.6,3833531127,178,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546551,172,1,1,16,7,4t4hod56fsj7utpjdor8so5q6,1,26,6.7,2022-10-09T11:16:33.169Z,2022-10-09T23:02:45Z,3831074719,140,44.9,3833531495,178,,3831074717,56,Back,3831074725,213,0.2,3831074721,141,11.6,3831074723,212,20.1,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546557,173,1,1,16,10,4t4hod56fsj7utpjdor8so5q6,1,47.3,10.8,2022-10-09T11:16:35.491Z,2022-10-09T23:02:44Z,3831074759,212,13.4,3831074755,140,35.0,3833531899,178,,3831074757,141,5.8,3831074753,56,Back,3831074761,213,3.4,3831074773,156,,,,,8vhjmcgjbzpzd4vv3zb945p1w,M. Akliouche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546571,174,1,1,16,11,4t4hod56fsj7utpjdor8so5q6,0,43.3,6.6,2022-10-09T11:16:36.458Z,2022-10-09T23:02:44Z,3833532289,178,,3831074853,140,70.5,3831074857,212,31.7,3831074859,213,0.4,3831074851,56,Center,3831074855,141,26.8,3831074849,155,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546573,157,49,1,16,15,2cjpmotqo8phcqfpgo9xf4gel,1,30,71.8,2022-10-09T11:16:40.465Z,2022-10-09T23:02:43Z,,,,,,,,,,,,,,,,,,,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546601,158,1,1,16,15,2cjpmotqo8phcqfpgo9xf4gel,1,29.7,71.3,2022-10-09T11:16:40.561Z,2022-10-09T23:02:43Z,3831075013,140,10.7,3831075017,212,25.4,3831075011,56,Back,3831075019,213,3.8,3831075015,141,48.1,3833533235,178,,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546619,159,1,1,16,19,2cjpmotqo8phcqfpgo9xf4gel,1,15,43.5,2022-10-09T11:16:44.588Z,2022-10-09T23:02:42Z,3833533551,178,,3831075107,140,24.9,3831075109,141,50.1,3831075105,56,Back,3831075111,212,11.3,3831075113,213,0.4,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546651,160,1,1,16,23,2cjpmotqo8phcqfpgo9xf4gel,1,21.2,48.8,2022-10-09T11:16:48.618Z,2022-10-09T23:02:41Z,3831075281,141,80.6,3831075283,212,24.2,3831075287,213,1.1,3833533763,178,,3831075277,56,Back,3831075279,140,31.5,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546685,161,1,1,16,26,2cjpmotqo8phcqfpgo9xf4gel,1,25.2,77.7,2022-10-09T11:16:51.518Z,2022-10-09T23:02:39Z,3831075485,56,Back,3831075489,141,56.7,3831075487,140,13.4,3831075493,213,4.0,3833534111,178,,3831075491,212,18.9,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546719,162,1,1,16,32,2cjpmotqo8phcqfpgo9xf4gel,1,18.6,51.7,2022-10-09T11:16:58.196Z,2022-10-09T23:02:36Z,3831075741,213,1.0,3833534509,178,,3831075739,212,24.7,3831075735,140,31.2,3831075737,141,82.3,3831075733,56,Back,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546731,163,1,1,16,37,2cjpmotqo8phcqfpgo9xf4gel,0,32,84.6,2022-10-09T11:17:02.950Z,2022-10-09T23:02:34Z,3831075817,140,65.6,3831075819,141,75.4,3831075815,56,Center,3833534819,178,,3831075823,213,6.1,3831075821,212,35.8,3831075825,1,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546741,175,49,1,16,39,4t4hod56fsj7utpjdor8so5q6,1,37.4,24.5,2022-10-09T11:17:05Z,2022-10-09T23:02:34Z,,,,,,,,,,,,,,,,,,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546799,176,1,1,16,46,4t4hod56fsj7utpjdor8so5q6,0,42.1,21.7,2022-10-09T11:17:12.029Z,2022-10-09T23:02:32Z,3833536609,178,,3831076191,213,0.2,3831076193,1,,3831076187,141,30.9,3831076183,56,Center,3831076185,140,76.8,3831076189,212,37.0,3831076181,155,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546805,164,59,1,16,49,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-10-09T11:17:14.791Z,2022-10-09T23:02:31Z,3831076211,56,Back,,,,,,,,,,,,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546821,165,1,1,16,49,2cjpmotqo8phcqfpgo9xf4gel,1,21.2,61.8,2022-10-09T11:17:14.809Z,2022-10-09T23:02:31Z,3831076317,213,0.8,3831076313,141,72.7,3831076311,140,27.9,3831076315,212,10.2,3831076309,56,Back,3833538085,178,,3831076307,3,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546823,166,49,1,16,50,2cjpmotqo8phcqfpgo9xf4gel,1,28.4,70.4,2022-10-09T11:17:15.845Z,2022-10-09T23:02:30Z,,,,,,,,,,,,,,,,,,,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470030271,894,43,1,16,50,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-10-09T11:17:15.910Z,2022-10-09T20:40:46Z,3833643073,178,0,3833643221,144,82,,,,,,,,,,,,,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546887,167,1,1,16,51,2cjpmotqo8phcqfpgo9xf4gel,1,27.4,70.2,2022-10-09T11:17:17.199Z,2022-10-09T23:02:30Z,3831076679,141,63.6,3831076675,56,Back,3833539019,178,,3831076677,140,32.2,3831076685,213,5.6,3831076681,212,6.7,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546891,168,50,1,16,58,2cjpmotqo8phcqfpgo9xf4gel,1,42.5,26.5,2022-10-09T11:17:23.552Z,2022-10-09T23:02:28Z,3831077243,286,,3831077255,233,177,3831076707,56,Back,,,,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546919,177,7,1,16,58,4t4hod56fsj7utpjdor8so5q6,1,57.5,73.5,2022-10-09T11:17:23.999Z,2022-10-09T23:02:27Z,3832457913,384,,3831076821,285,,3831077249,233,168,3831076819,56,Center,3833540943,178,,,,,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546921,178,49,1,16,59,4t4hod56fsj7utpjdor8so5q6,1,52.2,74.5,2022-10-09T11:17:25.056Z,2022-10-09T23:02:27Z,,,,,,,,,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546929,179,1,1,17,3,4t4hod56fsj7utpjdor8so5q6,1,72.5,65.5,2022-10-09T11:17:28.603Z,2022-10-09T23:02:25Z,3833541835,178,,3831076907,140,86.9,3831076905,56,Center,3831076909,141,70.8,3831076911,212,15.5,3831076913,213,0.2,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546933,180,1,1,17,4,4t4hod56fsj7utpjdor8so5q6,0,84.4,75.3,2022-10-09T11:17:30.242Z,2022-10-09T23:02:25Z,3831076931,212,9.2,3831076927,140,88.5,3831076933,213,5.2,3831076929,141,63.4,3831076925,56,Center,3833542835,178,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469546947,169,8,1,17,5,2cjpmotqo8phcqfpgo9xf4gel,1,13.6,29.9,2022-10-09T11:17:30.536Z,2022-10-09T23:02:24Z,3833543239,21,,3833543241,178,,3832460325,385,,3831077019,56,Back,,,,,,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547157,181,5,1,17,10,4t4hod56fsj7utpjdor8so5q6,1,91.5,101.5,2022-10-09T11:17:36.071Z,2022-10-09T20:18:22Z,3831078389,56,Left,3831238139,233,406,3831078391,347,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469578473,406,5,1,17,10,2cjpmotqo8phcqfpgo9xf4gel,0,8.5,-1.5,2022-10-09T11:17:36.071Z,2022-10-09T20:18:22Z,3831238099,56,Back,3831238167,233,181,3831238101,347,,,,,,,,,,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547187,182,1,1,17,41,4t4hod56fsj7utpjdor8so5q6,0,92.9,100,2022-10-09T11:18:06.529Z,2022-10-09T23:02:24Z,3831078627,56,Center,3831078635,213,4.9,3831078631,141,61.1,3831078637,1,,3831078633,212,28.5,3831078629,140,98.7,3831078625,107,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547193,171,52,1,17,44,2cjpmotqo8phcqfpgo9xf4gel,1,1.1,37.4,2022-10-09T11:18:10.104Z,2022-10-09T23:02:24Z,3832464009,377,,3833546509,178,,,,,,,,,,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547229,172,1,1,17,48,2cjpmotqo8phcqfpgo9xf4gel,1,11.6,48,2022-10-09T11:18:13.592Z,2022-10-09T23:02:23Z,3833548063,178,,3831078963,56,Back,3831078967,141,68.7,3831078969,212,14.6,3831078961,123,,3831078965,140,15.4,3831078971,213,1.3,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547247,173,1,1,17,51,2cjpmotqo8phcqfpgo9xf4gel,1,21.5,69.9,2022-10-09T11:18:16.761Z,2022-10-09T23:02:23Z,3831079073,212,15.2,3831079075,213,6.1,3831079071,141,65.4,3833548381,178,,3831079069,140,35.7,3831079067,56,Back,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547253,174,1,1,17,52,2cjpmotqo8phcqfpgo9xf4gel,1,31.6,65.1,2022-10-09T11:18:17.835Z,2022-10-09T23:02:22Z,3831079127,140,26.7,3833548587,178,,3831079131,212,8.8,3831079129,141,75.6,3831079125,56,Back,3831079133,213,2.2,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547283,175,1,1,17,54,2cjpmotqo8phcqfpgo9xf4gel,1,22,73.5,2022-10-09T11:18:20.258Z,2022-10-09T23:02:22Z,3833548737,178,,3831079373,140,11.6,3831079377,212,11.9,3831079375,141,66.7,3831079371,56,Back,3831079379,213,3.5,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547311,176,1,1,17,59,2cjpmotqo8phcqfpgo9xf4gel,1,10.3,58.8,2022-10-09T11:18:24.358Z,2022-10-09T23:02:21Z,3833548973,178,,3831079647,141,62.4,3831079641,56,Back,3831079645,140,23.0,3831079649,212,13.6,3831079651,213,0.2,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547367,177,1,1,18,2,2cjpmotqo8phcqfpgo9xf4gel,1,22.5,58.5,2022-10-09T11:18:28.307Z,2022-10-09T23:02:19Z,3833549409,178,,3831080037,56,Back,3831080039,140,24.3,3831080041,141,36.3,3831080043,212,15.2,3831080047,213,4.8,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547409,178,1,1,18,8,2cjpmotqo8phcqfpgo9xf4gel,1,40.1,18.2,2022-10-09T11:18:34.171Z,2022-10-09T23:02:18Z,3831080347,213,0.0,3831080343,141,18.3,3831080345,212,60.7,3831080349,1,,3831080341,140,97.9,3831080339,56,Right,3831080337,155,,3833549721,178,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547421,179,61,1,18,13,2cjpmotqo8phcqfpgo9xf4gel,1,99.9,18.1,2022-10-09T11:18:39.035Z,2022-10-09T23:02:18Z,3833550587,178,,3831080397,56,Right,,,,,,,,,,,,,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547423,180,5,1,18,15,2cjpmotqo8phcqfpgo9xf4gel,0,94.6,-1.4,2022-10-09T11:18:40.740Z,2022-10-09T20:19:47Z,3831080419,56,Right,3831081221,233,183,3831080421,347,,,,,,,,,,,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547559,183,5,1,18,15,4t4hod56fsj7utpjdor8so5q6,1,5.4,101.4,2022-10-09T11:18:40.740Z,2022-10-09T20:19:47Z,3831081185,56,Back,3831081207,233,180,3831081187,347,,,,,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547587,184,1,1,18,34,4t4hod56fsj7utpjdor8so5q6,0,17,100,2022-10-09T11:18:59.355Z,2022-10-09T23:02:17Z,3831081317,56,Back,3831081319,140,39.3,3831081315,107,,3831081327,1,,3831081323,212,26.6,3831081325,213,5.8,3831081321,141,82.1,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547593,181,8,1,18,36,2cjpmotqo8phcqfpgo9xf4gel,1,62.4,23.5,2022-10-09T11:19:01.390Z,2022-10-09T23:02:17Z,3832469855,385,,3831081363,56,Center,3833552711,388,,3831081389,15,,,,,,,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547617,185,3,1,18,38,4t4hod56fsj7utpjdor8so5q6,0,34.5,59.6,2022-10-09T11:19:03.911Z,2022-10-09T23:02:16Z,3831081467,56,Back,3832470081,464,,3833553215,178,,3831082285,233,182,3831081471,286,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547637,182,7,1,18,38,2cjpmotqo8phcqfpgo9xf4gel,0,65.5,40.4,2022-10-09T11:19:04.190Z,2022-10-09T23:02:16Z,3831081567,285,,3831081563,56,Center,3832470493,385,,3833554169,178,,3831081595,233,185,,,,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547661,186,1,1,18,40,4t4hod56fsj7utpjdor8so5q6,1,27.9,62.6,2022-10-09T11:19:05.490Z,2022-10-09T23:02:15Z,3831081711,1,,3831081699,155,,3831081703,140,43.5,3831081707,212,32.2,3831081701,56,Back,3833554477,178,,3831081705,141,21.9,3831081709,213,5.2,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547665,187,1,1,18,46,4t4hod56fsj7utpjdor8so5q6,1,65.3,36.3,2022-10-09T11:19:11.540Z,2022-10-09T23:02:14Z,3831081727,141,13.4,3831081723,56,Right,3831081731,213,5.3,3833554719,178,,3831081729,212,18.8,3831081725,140,75.3,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547673,188,1,1,18,48,4t4hod56fsj7utpjdor8so5q6,0,77.1,19.1,2022-10-09T11:19:13.579Z,2022-10-09T23:02:13Z,3831081813,212,15.4,3831081815,213,0.3,3831081811,141,25.2,3833554985,178,,3831081809,140,91.2,3831081807,56,Center,,,,,,,8vhjmcgjbzpzd4vv3zb945p1w,M. Akliouche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470033269,909,67,1,18,49,2cjpmotqo8phcqfpgo9xf4gel,1,12.1,74.9,2022-10-09T11:19:15.003Z,2022-10-09T23:02:13Z,3833660259,233,879,,,,,,,,,,,,,,,,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470033263,879,67,1,18,49,4t4hod56fsj7utpjdor8so5q6,0,87.9,25.1,2022-10-09T11:19:15.004Z,2022-10-09T23:02:12Z,3833660301,233,909,,,,,,,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547679,183,12,1,18,49,2cjpmotqo8phcqfpgo9xf4gel,1,11,74.8,2022-10-09T11:19:15.066Z,2022-10-09T23:02:12Z,3831081849,213,1.3,3831081841,56,Back,3831081845,141,100.0,3831081843,140,16.2,3831081847,212,18.9,3833555431,178,,3831081875,167,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547685,184,5,1,18,50,2cjpmotqo8phcqfpgo9xf4gel,0,19,101.7,2022-10-09T11:19:16.079Z,2022-10-09T20:20:49Z,3831082277,233,189,3831081867,347,,3831081865,56,Back,,,,,,,,,,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547761,189,5,1,18,50,4t4hod56fsj7utpjdor8so5q6,1,81,-1.7,2022-10-09T11:19:16.079Z,2022-10-09T20:20:48Z,3831082269,233,184,3831082245,347,,3831082243,56,Right,,,,,,,,,,,,,,,,8vhjmcgjbzpzd4vv3zb945p1w,M. Akliouche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547783,190,1,1,19,6,4t4hod56fsj7utpjdor8so5q6,1,81.2,0,2022-10-09T11:19:32.120Z,2022-10-09T23:02:12Z,3831082399,213,2.8,3831082395,141,8.2,3831082391,56,Right,3831082393,140,65.1,3831082397,212,18.3,3831082389,107,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547815,191,1,1,19,9,4t4hod56fsj7utpjdor8so5q6,1,67.9,11.1,2022-10-09T11:19:34.949Z,2022-10-09T23:02:10Z,3833556335,178,,3831082543,56,Center,3831082547,141,37.6,3831082549,212,20.5,3831082545,140,58.6,3831082551,213,2.1,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469547821,192,1,1,19,13,4t4hod56fsj7utpjdor8so5q6,0,61.9,50.9,2022-10-09T11:19:38.870Z,2022-10-09T23:02:09Z,3831082593,213,5.3,3831082587,141,18.6,3831082583,56,Right,3831082589,212,25.9,3831082585,140,74.9,3833556589,178,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
