id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/16/value,assist,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2510130547,90,1,1,8,25,27xvwccz8kpmqsefjv2b2sc0o,1,62,77.3,2023-02-19T19:53:31.050Z,2023-02-20T02:53:06Z,4044945241,141,52.4,4044945239,140,48.4,4045421073,178,,4044945245,213,4.0,4044945237,56,Back,4044945243,212,22.1,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510130569,91,1,1,8,31,27xvwccz8kpmqsefjv2b2sc0o,1,49.9,42.5,2023-02-19T19:53:36.200Z,2023-02-20T02:53:04Z,4044945299,140,53.9,4044945301,141,70.5,4044945297,56,Center,4045421151,178,,4044945303,212,19.5,4044945305,213,1.4,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510130587,92,1,1,8,33,27xvwccz8kpmqsefjv2b2sc0o,1,53,77.9,2023-02-19T19:53:38.904Z,2023-02-20T02:53:03Z,4045421189,178,,4044945391,140,72.9,4044945397,213,0.5,4044945395,212,24.4,4044945389,56,Left,4044945393,141,96.3,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510130609,93,1,1,8,36,27xvwccz8kpmqsefjv2b2sc0o,1,68.8,99.9,2023-02-19T19:53:41.290Z,2023-02-20T02:53:02Z,4044945521,141,90.3,4044945519,140,89.5,4044945517,56,Left,4045421325,178,,4044945523,212,22.7,4044945525,213,6.0,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510130627,94,1,1,8,41,27xvwccz8kpmqsefjv2b2sc0o,1,86.8,84,2023-02-19T19:53:46.900Z,2023-02-20T02:53:01Z,4045421449,178,,4044945641,141,66.2,4044945645,213,4.0,4044945637,56,Center,4044945643,212,15.6,4044945639,140,77.5,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510130641,69,45,1,8,43,4aghw9tyi8ba3ju1ne83gmf9w,0,22.5,41.2,2023-02-19T19:53:48.760Z,2023-02-20T02:53:00Z,4044945713,56,Back,4044945715,285,,4044945741,233,95,,,,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510130645,95,3,1,8,43,27xvwccz8kpmqsefjv2b2sc0o,1,77.5,58.8,2023-02-19T19:53:48.760Z,2023-02-20T02:52:59Z,4044945721,56,Center,4044945729,233,69,4044945723,286,,4045421821,178,,4045322195,465,,,,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510130665,96,1,1,8,46,27xvwccz8kpmqsefjv2b2sc0o,1,85.8,69.5,2023-02-19T19:53:51.219Z,2023-02-20T02:52:58Z,4044945797,141,93.5,4044945799,212,20.9,4045421973,178,,4044945793,56,Left,4044945801,213,0.9,4044945795,140,98.2,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510130701,97,1,1,8,50,27xvwccz8kpmqsefjv2b2sc0o,1,97.4,95,2023-02-19T19:53:55.775Z,2023-02-20T02:52:56Z,4044945977,213,3.2,4044945975,212,23.5,4044945973,141,92.1,4045422057,178,,4044945971,140,75.1,4044945969,56,Left,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510130709,98,1,1,8,53,27xvwccz8kpmqsefjv2b2sc0o,1,75.7,87.3,2023-02-19T19:53:58.275Z,2023-02-20T02:52:55Z,4044946031,141,95.1,4044946027,56,Left,4045422157,178,,4044946029,140,81.8,4044946033,212,8.3,4044946035,213,0.7,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510130721,99,1,1,8,57,27xvwccz8kpmqsefjv2b2sc0o,1,77.3,93.4,2023-02-19T19:54:02.210Z,2023-02-20T02:52:54Z,4044946115,141,81.2,4044946113,140,78.7,4044946119,213,4.9,4045422635,178,,4044946117,212,8.4,4044946111,56,Left,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510130727,100,50,1,8,58,27xvwccz8kpmqsefjv2b2sc0o,1,77.2,79.1,2023-02-19T19:54:03.469Z,2023-02-20T02:52:53Z,4044946151,56,Left,4044946259,233,70,4044946153,286,,,,,,,,,,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510130733,70,7,1,8,59,4aghw9tyi8ba3ju1ne83gmf9w,1,22.8,20.9,2023-02-19T19:54:04.063Z,2023-02-20T02:52:52Z,4044946185,285,,4044946183,56,Back,4045422885,178,,4045323031,384,,4044946237,233,100,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510130739,71,49,1,8,59,4aghw9tyi8ba3ju1ne83gmf9w,1,21.3,11.5,2023-02-19T19:54:04.877Z,2023-02-20T02:52:52Z,,,,,,,,,,,,,,,,,,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510130749,72,1,1,8,59,4aghw9tyi8ba3ju1ne83gmf9w,1,21.4,11.6,2023-02-19T19:54:04.905Z,2023-02-20T02:52:51Z,4044946279,213,0.6,4044946275,141,17.7,4044946277,212,7.5,4044946269,56,Back,4044946271,140,27.4,4045423311,178,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510130763,73,1,1,9,0,4aghw9tyi8ba3ju1ne83gmf9w,1,28.4,17.9,2023-02-19T19:54:05.795Z,2023-02-20T02:52:51Z,4045423449,178,,4044946317,56,Back,4044946331,212,5.3,4044946321,140,25.2,4044946327,141,23.9,4044946333,213,2.3,,,,,,,eswivc2a0iwwdly6ft8eh0ogl,B. Dejaegere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510130797,74,1,1,9,1,4aghw9tyi8ba3ju1ne83gmf9w,0,26,21.4,2023-02-19T19:54:06.325Z,2023-02-20T02:52:50Z,4044946477,140,45.6,4044946479,141,46.1,4044946481,212,26.6,4044946475,56,Back,4045423583,178,,4044946483,213,0.7,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510130793,101,49,1,9,4,27xvwccz8kpmqsefjv2b2sc0o,1,55.2,53.6,2023-02-19T19:54:10.019Z,2023-02-20T02:52:50Z,,,,,,,,,,,,,,,,,,,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510130875,102,1,1,9,7,27xvwccz8kpmqsefjv2b2sc0o,1,60.3,43.2,2023-02-19T19:54:12.382Z,2023-02-20T02:52:49Z,4044947041,140,70.3,4044947043,141,6.4,4044947369,210,15,4044947045,212,27.1,4044947047,213,5.1,4045423991,178,,4044947039,56,Right,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510130877,103,15,1,9,14,27xvwccz8kpmqsefjv2b2sc0o,1,78.8,30.4,2023-02-19T19:54:19.376Z,2023-02-20T02:52:47Z,4044947395,102,47.1,4044947399,215,,4044947387,81,,4044947403,147,48.4,4044947057,22,,4044947391,55,102,4044947173,72,,4045424341,178,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,4044947389,29,4044947059,18,,4044947413,233,4044947397,103,33.5,4044947061,56,4044947401,146,97.6,,,,,,,,,,,,Center,,,,,,,75,,,,,,
2510130885,75,10,1,9,15,4aghw9tyi8ba3ju1ne83gmf9w,1,2.1,52,2023-02-19T19:54:20.289Z,2023-02-20T02:52:46Z,4044947355,233,103,4044947101,56,Back,4044947095,173,,4045323819,378,,4044947099,182,,4045324153,179,,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510130895,76,6,1,9,15,4aghw9tyi8ba3ju1ne83gmf9w,0,12.4,62.8,2023-02-19T19:54:20.734Z,2023-02-19T23:51:34Z,4044947147,73,,4044947165,233,104,4044947145,56,Back,,,,,,,,,,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510130887,104,6,1,9,15,27xvwccz8kpmqsefjv2b2sc0o,1,87.6,37.2,2023-02-19T19:54:20.734Z,2023-02-19T23:51:34Z,4044947107,75,,4044947105,56,Center,4044947161,233,76,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131145,105,1,1,9,56,27xvwccz8kpmqsefjv2b2sc0o,0,99.5,0.5,2023-02-19T19:55:01.123Z,2023-02-19T23:51:36Z,4044948587,223,,4045324553,72,,4044948583,6,,4044948595,212,36.4,4044948599,1,,4044948591,140,92.9,4044948597,213,1.8,4044948589,56,Center,cip5lla8zu8gru2m4popsstlh,C. Ünder,,4044948593,141,4044948585,155,,4045424619,178,4044948581,2,,,,,,,,,,,,,,,53.1,,,,,,,,,,,,,,,,
2510131151,77,12,1,9,57,4aghw9tyi8ba3ju1ne83gmf9w,1,5.6,49.7,2023-02-19T19:55:02.456Z,2023-02-20T02:52:46Z,4045424785,388,,4044948631,212,19.9,4044948643,15,,4044948629,141,28.8,4044948623,56,Back,4044948625,140,18.8,4044948635,213,5.5,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131197,106,1,1,10,2,27xvwccz8kpmqsefjv2b2sc0o,1,77.9,72,2023-02-19T19:55:07.201Z,2023-02-20T02:52:44Z,4044948887,140,54.8,4045424971,178,,4044948893,212,28.2,4044948895,213,3.7,4044948889,141,50.9,4044948883,56,Center,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131221,107,1,1,10,5,27xvwccz8kpmqsefjv2b2sc0o,1,56.7,52.6,2023-02-19T19:55:10.308Z,2023-02-20T02:52:44Z,4044949007,140,63.3,4044949009,141,10.1,4044949013,213,4.9,4044949005,56,Right,4045425075,178,,4044949011,212,29.7,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131245,108,1,1,10,11,27xvwccz8kpmqsefjv2b2sc0o,1,72.4,9.6,2023-02-19T19:55:16.341Z,2023-02-20T02:52:42Z,4044949155,155,,4044949159,140,96.9,4045325103,224,,4044949165,213,1.1,4045425255,178,,4044949161,141,89.6,4044949167,1,,4044949153,2,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,4044949163,212,4044949171,345,,4045325105,20,4044949157,56,Left,,,,,,,,,,,,,,60.2,,,,,,,,,,,,,,,,
2510131257,78,45,1,10,17,4aghw9tyi8ba3ju1ne83gmf9w,0,4.9,17.3,2023-02-19T19:55:22.505Z,2023-02-20T02:52:40Z,4044949219,285,,4044949215,56,Back,4044949251,233,109,,,,,,,,,,,,,,,,8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131255,109,3,1,10,17,27xvwccz8kpmqsefjv2b2sc0o,1,95.1,82.7,2023-02-19T19:55:22.505Z,2023-02-20T02:52:40Z,4044949209,286,,4045325387,464,,4044949231,233,78,4044949207,56,Left,4045425599,178,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131277,110,1,1,10,18,27xvwccz8kpmqsefjv2b2sc0o,1,91.3,80.4,2023-02-19T19:55:23.518Z,2023-02-20T02:52:39Z,4044949347,140,79.0,4044949581,210,15,4045425709,178,,4044949349,141,71.3,4044949353,213,3.6,4044949345,56,Center,4044949583,154,,4044949351,212,14.3,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131281,111,15,1,10,20,27xvwccz8kpmqsefjv2b2sc0o,1,80.3,69.2,2023-02-19T19:55:25.559Z,2023-02-20T02:52:38Z,4044949627,233,79,4044949597,29,,4044949601,55,110,4045425797,178,,4044949385,18,,4044949609,146,97.6,4044950731,215,,4044949605,102,54.6,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,4044949599,154,4044949595,76,,4044949489,20,4044949611,147,53.5,4044949383,22,4044949607,103,8.9,4044949387,56,Center,,,,,,,,,,,,,,,,,,,,,,
2510131293,79,10,1,10,21,4aghw9tyi8ba3ju1ne83gmf9w,1,2.6,45.8,2023-02-19T19:55:26.330Z,2023-02-20T02:52:37Z,4044949665,233,111,4044949453,182,,4044949565,179,,4045326397,377,,4044949449,173,,4044949455,56,Back,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131305,80,6,1,10,23,4aghw9tyi8ba3ju1ne83gmf9w,0,11,38.1,2023-02-19T19:55:28.997Z,2023-02-19T23:52:23Z,4044949503,56,Back,4044949505,73,,4044949523,233,112,,,,,,,,,,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131291,112,6,1,10,23,27xvwccz8kpmqsefjv2b2sc0o,1,89,61.9,2023-02-19T19:55:28.997Z,2023-02-19T23:52:23Z,4044949519,233,80,4044949443,73,,4044949441,56,Center,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131519,113,1,1,10,53,27xvwccz8kpmqsefjv2b2sc0o,1,99.5,99.5,2023-02-19T19:55:59.057Z,2023-02-19T23:52:30Z,4044950809,141,83.7,4044950803,6,,4044950805,56,Left,4044950813,213,3.7,4044950807,140,83.4,4045426357,178,,4044950811,212,20.0,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131553,114,1,1,10,56,27xvwccz8kpmqsefjv2b2sc0o,1,81.9,82.5,2023-02-19T19:56:01.721Z,2023-02-20T02:52:36Z,4044950999,212,21.5,4045426395,178,,4044950993,56,Center,4044950995,140,64.6,4044951001,213,3.7,4044950997,141,65.6,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131557,115,1,1,10,59,27xvwccz8kpmqsefjv2b2sc0o,0,74.4,65.7,2023-02-19T19:56:04.495Z,2023-02-20T02:52:35Z,4045426503,178,,4044951023,212,1.6,4044951025,213,2.5,4044951017,56,Center,4044951021,141,67.2,4044951019,140,73.2,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510230659,1045,67,1,11,0,4aghw9tyi8ba3ju1ne83gmf9w,1,18.1,32.7,2023-02-19T19:56:05.388Z,2023-02-20T02:52:34Z,4045482839,233,1158,,,,,,,,,,,,,,,,,,,,,,eswivc2a0iwwdly6ft8eh0ogl,B. Dejaegere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510230657,1158,67,1,11,0,27xvwccz8kpmqsefjv2b2sc0o,0,81.9,67.3,2023-02-19T19:56:05.389Z,2023-02-20T02:52:34Z,4045482855,233,1045,,,,,,,,,,,,,,,,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131567,81,8,1,11,0,4aghw9tyi8ba3ju1ne83gmf9w,1,19.6,35,2023-02-19T19:56:05.419Z,2023-02-20T02:52:34Z,4045426613,389,,4044951049,56,Back,4045327407,385,,,,,,,,,,,,,,,,,eswivc2a0iwwdly6ft8eh0ogl,B. Dejaegere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131571,116,43,1,11,2,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-02-19T19:56:07.869Z,2023-02-19T19:59:01Z,4044951077,213,3.5,4044951075,212,1.1,4044957455,144,1,4044951071,140,74.0,4044951069,56,Center,4044951073,141,68.4,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131597,118,1,1,11,3,27xvwccz8kpmqsefjv2b2sc0o,1,85,76.1,2023-02-19T19:56:08.652Z,2023-02-20T02:52:31Z,4044951181,213,0.9,4044951175,140,92.4,4044951179,212,12.3,4044951173,56,Left,4044951177,141,90.2,4045426753,178,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131593,117,43,1,11,5,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-02-19T19:56:10.077Z,2023-02-19T19:58:25Z,4044951159,56,Center,4044956261,144,3,4044951161,286,0,,,,,,,,,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131619,119,1,1,11,5,27xvwccz8kpmqsefjv2b2sc0o,1,89.8,92.3,2023-02-19T19:56:10.283Z,2023-02-20T02:52:31Z,4044951337,212,41.6,4044951329,155,,4044951333,140,92.3,4045327735,224,,4045426831,178,,4044951327,2,,4044951335,141,31.3,4044951339,213,4.8,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,4044951341,1,4045327737,72,,4044951331,56,,,,,,,,,,,,,,,,,,,,,,,,,,,Center,,,,,,
2510131633,120,3,1,11,8,27xvwccz8kpmqsefjv2b2sc0o,0,93.3,31.2,2023-02-19T19:56:13.401Z,2023-02-20T02:52:30Z,4044951397,286,,4045349445,233,82,4045328053,465,,4045426955,178,,4044951395,56,Center,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131615,82,7,1,11,8,4aghw9tyi8ba3ju1ne83gmf9w,1,6.7,68.8,2023-02-19T19:56:13.507Z,2023-02-20T02:52:29Z,4045427065,178,,4044951293,285,,4045327965,383,,4044951291,56,Back,4044951423,233,120,,,,,,,,,,8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131631,83,49,1,11,8,4aghw9tyi8ba3ju1ne83gmf9w,1,7.4,68.4,2023-02-19T19:56:13.886Z,2023-02-20T02:52:29Z,,,,,,,,,,,,,,,,,,,,,,,,,8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131649,84,1,1,11,10,4aghw9tyi8ba3ju1ne83gmf9w,1,15.1,66.7,2023-02-19T19:56:15.781Z,2023-02-20T02:52:28Z,4044951517,141,51.6,4044951513,56,Back,4044951519,212,19.8,4044951521,213,5.7,4045427205,178,,4044951515,140,31.2,,,,,,,8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131651,85,3,1,11,13,4aghw9tyi8ba3ju1ne83gmf9w,0,36.4,48.8,2023-02-19T19:56:18.115Z,2023-02-20T02:52:27Z,4045328523,465,,4045427315,178,,4044951535,211,,4044951529,56,Back,4044951531,286,,,,,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131665,121,49,1,11,15,27xvwccz8kpmqsefjv2b2sc0o,1,54,69.7,2023-02-19T19:56:20.361Z,2023-02-20T02:52:26Z,,,,,,,,,,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131669,122,1,1,11,15,27xvwccz8kpmqsefjv2b2sc0o,1,54,70.2,2023-02-19T19:56:20.411Z,2023-02-20T02:52:26Z,4044951637,212,18.3,4044951633,140,68.2,4044951639,213,0.6,4044951635,141,85.8,4045427465,178,,4044951631,56,Left,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131671,123,1,1,11,16,27xvwccz8kpmqsefjv2b2sc0o,0,65.1,82.3,2023-02-19T19:56:21.652Z,2023-02-20T02:52:25Z,4045427539,178,,4045085951,141,91.3,4044951665,56,Left,4045085955,213,1.1,4045085949,140,68.2,4045085953,212,6.9,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131677,86,1,1,11,17,4aghw9tyi8ba3ju1ne83gmf9w,1,35.1,12.1,2023-02-19T19:56:22.643Z,2023-02-20T02:52:25Z,4044951677,140,38.5,4045427655,178,,4044951675,56,Back,4044951681,212,7.6,4044951679,141,21.9,4044951683,213,1.1,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131679,87,49,1,11,18,4aghw9tyi8ba3ju1ne83gmf9w,1,38.7,11.7,2023-02-19T19:56:23.365Z,2023-02-20T02:52:24Z,,,,,,,,,,,,,,,,,,,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131687,88,1,1,11,20,4aghw9tyi8ba3ju1ne83gmf9w,1,43.5,16.7,2023-02-19T19:56:25.501Z,2023-02-20T02:52:23Z,4044951767,213,0.8,4044951759,56,Center,4044951763,141,33.0,4044951765,212,15.4,4045428027,178,,4044951761,140,53.7,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131703,89,1,1,11,21,4aghw9tyi8ba3ju1ne83gmf9w,0,51.9,32.3,2023-02-19T19:56:26.929Z,2023-02-20T02:52:23Z,4045428169,178,,4044951857,213,1.1,4044951849,56,Center,4044951855,212,26.4,4044951851,140,63.6,4044951853,141,66.6,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131721,124,49,1,11,24,27xvwccz8kpmqsefjv2b2sc0o,1,34.2,36.7,2023-02-19T19:56:29.501Z,2023-02-20T02:52:22Z,,,,,,,,,,,,,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131737,125,1,1,11,24,27xvwccz8kpmqsefjv2b2sc0o,1,34.5,36.5,2023-02-19T19:56:29.547Z,2023-02-20T02:52:22Z,4044952021,56,Right,4045428353,178,,4044952027,212,22.7,4044952029,213,5.7,4044952023,140,52.5,4044952025,141,17.9,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131739,126,1,1,11,27,27xvwccz8kpmqsefjv2b2sc0o,0,49.9,23.3,2023-02-19T19:56:32.338Z,2023-02-20T02:52:20Z,4044952049,213,0.2,4044952043,140,69.5,4044952045,141,28.3,4044952047,212,20.9,4044952041,56,Center,4045428411,178,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510131741,90,49,1,11,28,4aghw9tyi8ba3ju1ne83gmf9w,1,31.8,65.1,2023-02-19T19:56:33.823Z,2023-02-20T02:52:20Z,,,,,,,,,,,,,,,,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510231431,1085,67,1,11,28,4aghw9tyi8ba3ju1ne83gmf9w,1,32.4,65.5,2023-02-19T19:56:33.847Z,2023-02-20T02:52:19Z,4045486809,233,1203,,,,,,,,,,,,,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510231427,1203,67,1,11,28,27xvwccz8kpmqsefjv2b2sc0o,0,67.6,34.5,2023-02-19T19:56:33.848Z,2023-02-20T02:52:19Z,4045486815,233,1085,,,,,,,,,,,,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
