id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/20/value
2493761891,109,1,1,17,8,3adj8hkws0z1al232bg2h6tk0,1,22.9,48.6,2022-12-28T20:17:44.764Z,2022-12-29T06:05:43Z,3958884259,56,Back,3958884265,212,26.2,3959120337,178,,3958884267,213,1.4,3958884263,141,86.4,3958884261,140,27.5,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493761911,110,1,1,17,10,3adj8hkws0z1al232bg2h6tk0,1,25.4,85.6,2022-12-28T20:17:47.001Z,2022-12-29T06:05:43Z,3958884421,141,81.0,3958884419,140,34.4,3959120393,178,,3958884423,212,10.0,3958884417,56,Back,3958884425,213,6.0,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493761913,111,1,1,17,14,3adj8hkws0z1al232bg2h6tk0,0,39.3,92.7,2022-12-28T20:17:50.644Z,2022-12-29T06:05:42Z,3958884485,286,,3958884433,141,94.8,3959120643,178,,3958884471,236,,3958884477,233,212,3958884435,212,1.5,3958884437,213,1.8,3958884429,56,Back,3ynh418z6f6bfjz674vs40f6x,Mathias Pereira Lage,3958884431,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493761915,212,74,1,17,14,121le8unjfzug3iu9pgkqa1c7,1,59.3,10.1,2022-12-28T20:17:50.750Z,2022-12-29T06:05:41Z,3958884441,285,,3958884529,233,111,3959120677,178,,3958884439,56,Right,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493761947,112,5,1,17,15,3adj8hkws0z1al232bg2h6tk0,1,38.6,101.8,2022-12-28T20:17:52.058Z,2022-12-29T01:34:08Z,3958884615,56,Back,3958884617,347,,3958884625,233,213,,,,,,,,,,,,,,,,3ynh418z6f6bfjz674vs40f6x,Mathias Pereira Lage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493761933,213,5,1,17,15,121le8unjfzug3iu9pgkqa1c7,0,61.4,-1.8,2022-12-28T20:17:52.058Z,2022-12-29T01:34:09Z,3958884541,347,,3958884539,56,Right,3958884631,233,112,,,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762005,113,1,1,17,27,3adj8hkws0z1al232bg2h6tk0,1,40.6,100,2022-12-28T20:18:04.005Z,2022-12-29T06:05:41Z,3958884921,140,35.4,3958884919,56,Back,3958884927,213,3.9,3958884923,141,93.5,3958884917,107,,3958884925,212,7.8,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762017,114,1,1,17,28,3adj8hkws0z1al232bg2h6tk0,1,36.2,91.4,2022-12-28T20:18:04.845Z,2022-12-29T06:05:40Z,3958884985,213,0.8,3958884979,140,40.4,3959120957,178,,3958884981,141,97.5,3958884977,56,Back,3958884983,212,6.1,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762041,115,1,1,17,28,3adj8hkws0z1al232bg2h6tk0,1,39.9,97.8,2022-12-28T20:18:05.508Z,2022-12-29T06:05:40Z,3959120999,178,,3958885093,56,Back,3958885097,141,59.3,3958885101,213,4.2,3958885095,140,26.1,3958885099,212,29.9,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762059,116,1,1,17,32,3adj8hkws0z1al232bg2h6tk0,1,27.9,53.7,2022-12-28T20:18:09.073Z,2022-12-29T06:05:39Z,3958885203,56,Back,3958885207,141,11.0,3958885211,213,4.7,3959121019,178,,3958885209,212,29.1,3958885205,140,26.8,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762063,117,1,1,17,35,3adj8hkws0z1al232bg2h6tk0,1,33,4.8,2022-12-28T20:18:11.749Z,2022-12-29T06:05:38Z,3959121069,178,,3958885233,212,4.4,3958885231,141,5.5,3958885229,140,37.2,3958885235,213,0.1,3958885227,56,Back,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762093,118,1,1,17,36,3adj8hkws0z1al232bg2h6tk0,1,42.4,0.2,2022-12-28T20:18:12.883Z,2022-12-29T06:05:38Z,3959121125,178,,3958885379,212,10.1,3958885375,140,43.8,3958885381,213,1.4,3958885373,56,Back,3958885377,141,14.9,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493799073,720,3,1,17,37,3adj8hkws0z1al232bg2h6tk0,1,45.9,12.6,2022-12-28T20:18:14.344Z,2022-12-29T06:05:37Z,3959121221,178,,3959082509,56,Back,3959082531,465,,3959089389,233,858,3959082511,286,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493799075,858,45,1,17,37,121le8unjfzug3iu9pgkqa1c7,0,54.1,87.4,2022-12-28T20:18:14.344Z,2022-12-29T06:05:37Z,3959082515,285,,3959082513,56,Left,3959089393,233,720,,,,,,,,,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762095,119,1,1,17,40,3adj8hkws0z1al232bg2h6tk0,0,62,14.7,2022-12-28T20:18:16.970Z,2022-12-29T06:05:35Z,3958885389,141,19.3,3959121287,178,,3958885393,213,0.5,3958886547,236,,3958885385,56,Right,3958886549,233,215,3958886553,286,,3958885387,140,67.1,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,3958885391,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762129,215,74,1,17,40,121le8unjfzug3iu9pgkqa1c7,1,37,85,2022-12-28T20:18:17.010Z,2022-12-29T06:05:35Z,3958886545,285,,3958886653,233,119,3958885529,56,Back,3959121365,389,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762113,214,49,1,17,41,121le8unjfzug3iu9pgkqa1c7,1,36.8,80.9,2022-12-28T20:18:17.704Z,2022-12-29T06:05:34Z,,,,,,,,,,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762143,216,1,1,17,42,121le8unjfzug3iu9pgkqa1c7,1,36.9,79.4,2022-12-28T20:18:18.614Z,2022-12-29T06:05:33Z,3958885625,212,10.3,3958885619,56,Back,3959121519,178,,3958885621,140,42.9,3958885623,141,67.5,3958885627,213,5.4,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762153,217,1,1,17,43,121le8unjfzug3iu9pgkqa1c7,1,40.6,70.9,2022-12-28T20:18:20.269Z,2022-12-29T06:05:32Z,3958885689,212,26.8,3959121539,178,,3958885685,140,62.8,3958885691,213,0.5,3958885687,141,90.3,3958885683,56,Left,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762167,218,1,1,17,48,121le8unjfzug3iu9pgkqa1c7,0,71.4,90.3,2022-12-28T20:18:24.772Z,2022-12-29T06:05:31Z,3958885755,56,Center,3958885759,141,50.6,3958885763,212,27.1,3958885767,213,4.8,3959121575,178,,3958885757,140,73.6,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493807579,758,43,1,17,50,3adj8hkws0z1al232bg2h6tk0,1,0,0,2022-12-28T20:18:26.750Z,2022-12-29T04:01:08Z,3959134663,233,904,3959167263,144,67,,,,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493807577,904,43,1,17,50,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-12-28T20:18:26.751Z,2022-12-29T04:01:08Z,3959167261,144,67,3959134669,233,758,,,,,,,,,,,,,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493799127,721,61,1,17,50,3adj8hkws0z1al232bg2h6tk0,1,25.5,45.7,2022-12-28T20:18:26.802Z,2022-12-29T06:05:30Z,3959121771,178,,3959082683,56,Back,,,,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762175,120,49,1,17,51,3adj8hkws0z1al232bg2h6tk0,1,24.6,54.8,2022-12-28T20:18:28.214Z,2022-12-29T06:05:30Z,,,,,,,,,,,,,,,,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762221,121,1,1,17,51,3adj8hkws0z1al232bg2h6tk0,1,25.6,55.9,2022-12-28T20:18:28.421Z,2022-12-29T06:05:29Z,3958886081,56,Back,3958886083,140,43.6,3958886087,212,20.7,3958886085,141,68.3,3959121825,178,,3958886089,213,0.4,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762247,122,1,1,18,2,3adj8hkws0z1al232bg2h6tk0,1,69.2,78,2022-12-28T20:18:39.192Z,2022-12-29T06:05:25Z,3958886255,212,44.4,3958886247,196,,3958886251,140,82.2,3958886257,213,5.0,3958886249,56,Right,3958886415,210,15,3958886259,1,,3959121869,178,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,3958886253,141,15.8,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762249,123,15,1,18,7,3adj8hkws0z1al232bg2h6tk0,1,83.8,23.3,2022-12-28T20:18:43.861Z,2022-12-29T06:05:23Z,3958886429,76,,3958886453,233,219,3958886445,147,46,3958886267,63,,3958886433,55,122,3959121897,178,,3958886441,215,,3958886265,22,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,3958886439,103,10.8,3958886431,29,,3958886437,102,3958886269,56,Center,,52.7,3958886443,146,97.6,3958886427,121,3958886307,72,,,,,,,,,,,,,,,,,,,,,
2493762259,219,10,1,18,8,121le8unjfzug3iu9pgkqa1c7,1,2.8,51.7,2022-12-28T20:18:44.753Z,2022-12-29T06:05:22Z,3958886327,173,,3958886351,233,123,3959082861,376,,3958886329,179,,3958886331,182,,3958886333,56,Back,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762295,124,5,1,18,12,3adj8hkws0z1al232bg2h6tk0,1,90.2,101.6,2022-12-28T20:18:48.751Z,2022-12-29T01:36:54Z,3958886583,347,,3958886611,233,220,3958886579,56,Left,,,,,,,,,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762267,220,5,1,18,12,121le8unjfzug3iu9pgkqa1c7,0,9.8,-1.6,2022-12-28T20:18:48.751Z,2022-12-29T01:36:54Z,3958886615,233,124,3958886365,56,Back,3958886367,347,,,,,,,,,,,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762443,125,1,1,18,28,3adj8hkws0z1al232bg2h6tk0,0,91.2,100,2022-12-28T20:19:05.429Z,2022-12-29T06:05:21Z,3958887399,213,4.7,3958887395,141,79.7,3958887389,107,,3958887393,140,91.1,3958887397,212,14.9,3958887391,56,Left,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762483,221,4,1,18,29,121le8unjfzug3iu9pgkqa1c7,1,4.6,22.5,2022-12-28T20:19:06.246Z,2022-12-29T06:05:21Z,3958887645,13,,3958889253,233,126,3958887649,56,Back,3958888229,265,,3958887653,285,,3958887651,152,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762445,126,4,1,18,29,3adj8hkws0z1al232bg2h6tk0,0,95.4,77.5,2022-12-28T20:19:06.247Z,2022-12-29T06:05:21Z,3958888131,265,,3958887409,152,,3959122037,178,,3958889257,233,221,3958887403,13,,3958887407,56,Center,3958887411,286,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762767,222,1,1,19,22,121le8unjfzug3iu9pgkqa1c7,0,10.1,28.4,2022-12-28T20:19:59.525Z,2022-12-29T06:05:20Z,3958889167,5,,3958889175,140,61.0,3958889179,212,54.0,3959122089,178,,3958889171,152,,3958889169,157,,3958889187,1,,3958889177,141,39.4,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,3958889173,56,Center,3958889181,213,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762777,127,1,1,19,26,3adj8hkws0z1al232bg2h6tk0,1,42.2,68,2022-12-28T20:20:03.135Z,2022-12-29T06:05:20Z,3959122123,388,,3958889241,56,Back,3958889239,3,,3958889243,140,46.4,3958889247,212,8.7,3958889245,141,57.0,3958889249,213,5.2,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762781,128,1,1,19,27,3adj8hkws0z1al232bg2h6tk0,0,46.5,61,2022-12-28T20:20:04.479Z,2022-12-29T06:05:19Z,3958889267,141,54.2,3958889263,56,Center,3958889261,3,,3958889271,213,6.0,3958889269,212,17.2,3959122145,388,,3958889265,140,62.3,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762799,223,1,1,19,29,121le8unjfzug3iu9pgkqa1c7,1,36.7,46.3,2022-12-28T20:20:06.411Z,2022-12-29T06:05:19Z,3958889387,212,5.9,3958889383,140,41.1,3959122221,388,,3958889381,56,Back,3958889389,213,5.6,3958889385,141,41.0,3958889379,3,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762833,224,1,1,19,31,121le8unjfzug3iu9pgkqa1c7,1,41,41.4,2022-12-28T20:20:07.552Z,2022-12-29T06:05:18Z,3958889569,213,3.3,3958889565,141,36.1,3958889559,3,,3958889563,140,13.1,3958889567,212,29.5,3958889561,56,Back,3959122303,178,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762835,225,52,1,19,34,121le8unjfzug3iu9pgkqa1c7,1,11.4,35.4,2022-12-28T20:20:11.516Z,2022-12-29T06:05:18Z,3959083205,376,,3959122341,178,,,,,,,,,,,,,,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762849,226,1,1,19,36,121le8unjfzug3iu9pgkqa1c7,1,12.7,40.8,2022-12-28T20:20:12.650Z,2022-12-29T06:05:17Z,3958889633,141,90.2,3958889627,123,,3958889657,287,,3958889639,1,,3959122371,178,,3958889631,140,29.8,3958889629,56,Back,3958889637,213,1.1,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,3958889635,212,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762889,227,1,1,19,41,121le8unjfzug3iu9pgkqa1c7,1,30.9,84.9,2022-12-28T20:20:18.432Z,2022-12-29T06:05:16Z,3958889895,141,66.3,3958889899,213,5.0,3959122411,178,,3958889891,56,Back,3958889893,140,35.1,3958889897,212,13.4,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762891,228,4,1,19,45,121le8unjfzug3iu9pgkqa1c7,1,44.6,69,2022-12-28T20:20:22.186Z,2022-12-29T06:05:14Z,3958889911,286,,3958889905,295,,3958889909,152,,3958889975,233,129,3958889907,56,Back,3958889903,13,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762901,129,4,1,19,45,3adj8hkws0z1al232bg2h6tk0,0,55.4,31,2022-12-28T20:20:22.187Z,2022-12-29T06:05:13Z,3958889961,152,,3958889957,295,,3958889963,285,,3959122487,178,,3958889959,56,Center,3958889987,233,228,3958889955,13,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762969,229,1,1,19,54,121le8unjfzug3iu9pgkqa1c7,1,43.9,62.6,2022-12-28T20:20:30.769Z,2022-12-29T06:05:13Z,3958890321,5,,3958890327,140,39.5,3958890323,152,,3958890333,213,4.4,3958890325,56,Back,3958890329,141,37.7,3959122549,178,,3958890331,212,17.6,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493762995,230,1,1,19,59,121le8unjfzug3iu9pgkqa1c7,1,48.4,28.8,2022-12-28T20:20:36.297Z,2022-12-29T06:05:11Z,3958890453,141,19.1,3959122581,178,,3958890457,213,6.0,3958890451,140,69.9,3958890455,212,23.5,3958890449,56,Right,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493808413,924,67,1,20,0,121le8unjfzug3iu9pgkqa1c7,1,65.8,15.5,2022-12-28T20:20:37.351Z,2022-12-29T06:05:10Z,3959137043,233,782,,,,,,,,,,,,,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493808411,782,67,1,20,0,3adj8hkws0z1al232bg2h6tk0,0,34.2,84.5,2022-12-28T20:20:37.352Z,2022-12-29T06:05:10Z,3959137047,233,924,,,,,,,,,,,,,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763181,236,1,1,20,0,121le8unjfzug3iu9pgkqa1c7,0,65.5,16,2022-12-28T20:20:37.408Z,2022-12-29T06:05:09Z,3958891813,56,Right,3958891967,236,,3958891821,213,2.3,3958891819,212,3.3,3958891817,141,19.8,3959122693,178,,3958891973,286,,3958891815,140,63.5,79nno03ww57p02dz5o0g60rqi,Tetê,3958891969,233,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763153,130,74,1,20,0,3adj8hkws0z1al232bg2h6tk0,1,34.6,84.9,2022-12-28T20:20:37.465Z,2022-12-29T06:05:09Z,3959122729,178,,3958891979,233,236,3958891251,56,Back,3958891253,285,,,,,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763011,231,1,1,20,1,121le8unjfzug3iu9pgkqa1c7,1,62.8,18.4,2022-12-28T20:20:38.105Z,2022-12-29T06:05:09Z,3958890539,141,23.7,3958890543,213,3.0,3958890541,212,19.6,3958890535,56,Back,3959122769,389,,3958890537,140,44.5,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763051,232,1,1,20,4,121le8unjfzug3iu9pgkqa1c7,1,44.9,27.5,2022-12-28T20:20:40.976Z,2022-12-29T06:05:08Z,3958890733,212,16.8,3958890731,141,50.9,3958890729,140,39.8,3959122799,178,,3958890735,213,1.9,3958890727,56,Back,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763099,233,1,1,20,9,121le8unjfzug3iu9pgkqa1c7,1,46.2,58.9,2022-12-28T20:20:45.577Z,2022-12-29T06:05:07Z,3958890975,213,5.9,3958890967,56,Center,3958892923,218,,3959122841,178,,3958890971,141,27.3,3958890969,140,96.6,3958890965,155,,3958890973,212,57.1,aaaskdins76bd0368sbpt7wq2,C. Lukeba,3958890977,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763119,234,1,1,20,13,121le8unjfzug3iu9pgkqa1c7,1,95.5,29.7,2022-12-28T20:20:50.305Z,2022-12-29T06:05:07Z,3958891099,212,17.8,3959122861,178,,3958892907,22,,3958891093,56,Center,3958892899,210,16,3958892903,154,,3958891101,213,1.5,3958891095,140,96.4,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,3958891097,141,55.9,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2493763123,235,16,1,20,15,121le8unjfzug3iu9pgkqa1c7,1,95.1,57.2,2022-12-28T20:20:51.768Z,2022-12-29T06:05:06Z,3958892139,375,20:14.875,3958891119,22,,3958892953,214,,3958892959,216,233,3958892941,29,,3958892939,78,,3958892945,55,234,3958892965,231,47.7,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,3959083637,395,1.9,3959122945,178,,3959083639,396,3958892943,154,,,50.5,3958892963,230,97.9,3958892127,72,3958892949,102,51.5,,3958892957,217,3958893613,61,3958892951,103,1.3,3958892135,374,2022-12-28 20:20:51.422,3958891123,56,Center,3958892955,328,,,,
2493763503,131,1,1,21,17,3adj8hkws0z1al232bg2h6tk0,1,50.1,50,2022-12-28T20:21:54.048Z,2022-12-29T05:38:25Z,3958893209,141,56.9,3959122955,178,,3958893205,56,Back,3958893567,189,,3958893215,279,G,3958893207,140,32.2,3958893213,213,2.9,3958893211,212,19.4,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763521,132,1,1,21,20,3adj8hkws0z1al232bg2h6tk0,1,32.4,48.2,2022-12-28T20:21:57.283Z,2022-12-29T06:05:04Z,3958893313,212,43.3,3958893307,56,Left,3958893317,1,,3958893311,141,90.3,3958893309,140,63.3,3959122997,178,,3958893315,213,0.7,3958893305,155,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763531,133,44,1,21,23,3adj8hkws0z1al232bg2h6tk0,1,70.7,89.2,2022-12-28T20:22:00.306Z,2022-12-29T06:05:03Z,3958893369,56,Left,3958893371,286,,3958893373,233,237,,,,,,,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763529,237,44,1,21,23,121le8unjfzug3iu9pgkqa1c7,0,29.3,10.8,2022-12-28T20:22:00.307Z,2022-12-29T06:05:03Z,3958893355,56,Back,3958893383,233,133,3958893357,285,,,,,,,,,,,,,,,,,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763533,134,1,1,21,23,3adj8hkws0z1al232bg2h6tk0,0,70.2,92.8,2022-12-28T20:22:00.498Z,2022-12-29T06:05:03Z,3959123173,388,,3958893399,213,5.6,3958893395,141,87.3,3958893389,3,,3958893393,140,74.6,3958893397,212,5.9,3958893391,56,Left,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763543,238,49,1,21,25,121le8unjfzug3iu9pgkqa1c7,1,18.3,13.9,2022-12-28T20:22:02.373Z,2022-12-29T06:05:02Z,,,,,,,,,,,,,,,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763587,239,1,1,21,26,121le8unjfzug3iu9pgkqa1c7,1,18.4,13.5,2022-12-28T20:22:02.579Z,2022-12-29T06:05:02Z,3958893635,1,,3958893627,140,45.2,3958893623,157,,3959123209,178,,3958893629,141,25.8,3958893631,212,29.4,3958893633,213,0.3,3958893625,56,Back,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763589,240,1,1,21,28,121le8unjfzug3iu9pgkqa1c7,1,45.7,28.1,2022-12-28T20:22:04.713Z,2022-12-29T06:05:01Z,3958893641,140,39.5,3959123263,178,,3958893639,56,Back,3958893643,141,58.4,3958893647,213,1.9,3958893645,212,21.6,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763605,241,1,1,21,30,121le8unjfzug3iu9pgkqa1c7,1,40.5,53.4,2022-12-28T20:22:07.189Z,2022-12-29T06:05:01Z,3958893731,213,0.9,3959202547,1,,3958893729,212,32.5,3958893725,140,60.4,3958893723,56,Left,3958893727,141,90.0,3959123319,178,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
