id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/12/value
2443214589,8,4,1,0,18,bx0cdmzr2gwr70ez72dorx82p,1,47.5,38.3,2022-08-07T11:00:21.709Z,2022-08-08T00:54:54Z,3690909677,265,,3690909671,13,,3690909679,286,,3690909675,152,,3690909737,233,4,3690909673,56,Back,,,,,,,vja0xo3xiuax8eh0b6q3y09,P. Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214595,4,4,1,0,18,4aghw9tyi8ba3ju1ne83gmf9w,0,52.5,61.7,2022-08-07T11:00:21.710Z,2022-08-08T00:54:54Z,3690909699,13,,3692629581,178,,3690909749,233,8,3690909703,152,,3690909705,265,,3690909701,56,Center,3690909707,285,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214609,9,1,1,0,22,bx0cdmzr2gwr70ez72dorx82p,1,40.8,34.7,2022-08-07T11:00:26.118Z,2022-08-08T00:54:53Z,3690909773,140,34.1,3692629877,178,,3690909775,141,56.0,3690909769,152,,3690909779,213,2.0,3690909767,5,,3690909771,56,Back,3690909777,212,16.1,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214617,10,1,1,0,24,bx0cdmzr2gwr70ez72dorx82p,1,39.6,56.8,2022-08-07T11:00:27.661Z,2022-08-08T00:54:53Z,3690909835,141,85.3,3690909839,213,1.3,3690909831,56,Back,3690909837,212,20.1,3692630235,178,,3690909833,140,44.5,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214645,11,1,1,0,26,bx0cdmzr2gwr70ez72dorx82p,1,45.8,94.4,2022-08-07T11:00:29.776Z,2022-08-08T00:54:52Z,3690909973,213,4.5,3692630395,178,,3690909965,56,Back,3690909969,141,78.4,3690909971,212,11.1,3690909967,140,43.6,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214653,12,1,1,0,27,bx0cdmzr2gwr70ez72dorx82p,1,45.7,85.6,2022-08-07T11:00:31.189Z,2022-08-08T00:54:51Z,3690910021,212,16.1,3690910015,56,Back,3690910023,213,3.2,3692631571,178,,3690910019,141,83.9,3690910017,140,30.4,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214671,14,1,1,0,30,bx0cdmzr2gwr70ez72dorx82p,1,32.7,86.4,2022-08-07T11:00:33.513Z,2022-08-08T00:54:51Z,3690910119,141,52.4,3690910117,140,11.9,3690910115,56,Back,3690910123,213,4.0,3692631859,178,,3690910121,212,31.8,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214663,13,43,1,0,31,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-07T11:00:35.263Z,2022-08-07T11:00:40Z,3690910085,285,0,3690910237,144,7,3690910083,56,Back,,,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214701,15,1,1,0,32,bx0cdmzr2gwr70ez72dorx82p,1,13.8,57.4,2022-08-07T11:00:36.088Z,2022-08-08T00:54:50Z,3692632331,178,,3690910257,56,Back,3690910263,212,16.8,3690910259,140,16.5,3690910265,213,4.9,3690910261,141,33.1,,,,,,,8pgocmr00qw7b9919c8zh4bmx,M. Bułka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214709,16,1,1,0,36,bx0cdmzr2gwr70ez72dorx82p,1,19,31.5,2022-08-07T11:00:40.400Z,2022-08-08T00:54:50Z,3692632617,178,,3690910295,141,23.7,3690910291,56,Back,3690910297,212,14.9,3690910299,213,5.9,3690910293,140,32.3,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214721,17,1,1,0,39,bx0cdmzr2gwr70ez72dorx82p,1,25.8,28.6,2022-08-07T11:00:43.061Z,2022-08-08T00:54:48Z,3690910353,140,29.3,3692632737,178,,3690910355,141,6.1,3690910351,56,Back,3690910357,212,15.7,3690910359,213,4.9,,,,,,,2kgvn1lt5yjsixg13fj0cidt6,A. Beka Beka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214733,18,1,1,0,41,bx0cdmzr2gwr70ez72dorx82p,1,21.3,6.3,2022-08-07T11:00:44.670Z,2022-08-08T00:54:48Z,3690910437,212,16.8,3690910431,56,Back,3690910439,213,2.1,3692633161,178,,3690910435,141,27.1,3690910433,140,12.7,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214747,19,1,1,0,43,bx0cdmzr2gwr70ez72dorx82p,1,14.4,25.5,2022-08-07T11:00:46.673Z,2022-08-08T00:54:47Z,3692633249,178,,3690910493,140,6.4,3690910495,141,50.9,3690910499,213,2.0,3690910491,56,Back,3690910497,212,19.2,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214787,20,1,1,0,46,bx0cdmzr2gwr70ez72dorx82p,1,8.5,49.1,2022-08-07T11:00:49.595Z,2022-08-08T00:54:46Z,3692633365,178,,3690910693,213,1.1,3690910685,56,Back,3690910687,140,15.1,3690910689,141,70.6,3690910691,212,16.2,,,,,,,8pgocmr00qw7b9919c8zh4bmx,M. Bułka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214803,21,1,1,0,52,bx0cdmzr2gwr70ez72dorx82p,1,28.9,75.3,2022-08-07T11:00:55.607Z,2022-08-08T00:54:45Z,3690910781,56,Back,3690910787,140,38.1,3690910789,141,71.8,3690910793,212,9.9,3692633797,178,,3690910797,213,6.0,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214819,22,1,1,0,53,bx0cdmzr2gwr70ez72dorx82p,1,38.3,73.6,2022-08-07T11:00:57.171Z,2022-08-08T00:54:44Z,3690910863,56,Back,3690910869,212,15.2,3690910871,213,2.0,3690910867,141,94.1,3690910865,140,32.6,3692633999,178,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214825,23,1,1,0,55,bx0cdmzr2gwr70ez72dorx82p,1,36.1,98.2,2022-08-07T11:00:59.116Z,2022-08-08T00:54:43Z,3690910923,213,6.0,3692634149,178,,3690910915,56,Back,3690910917,140,44.1,3690910919,141,95.0,3690910921,212,8.7,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214827,24,1,1,0,57,bx0cdmzr2gwr70ez72dorx82p,0,47.2,97.7,2022-08-07T11:01:01.152Z,2022-08-08T00:54:42Z,3692634363,178,,3690910927,56,Back,3690911001,236,,3690911007,286,,3690911003,233,5,3690910929,140,45.8,3690910933,212,2.9,3690910935,213,4.2,6u2ob6fv950r1qve8uejkq2uh,A. Gouiri,3690910931,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214835,5,74,1,0,57,4aghw9tyi8ba3ju1ne83gmf9w,1,52.3,2.4,2022-08-07T11:01:01.228Z,2022-08-08T00:54:42Z,3692634567,178,,3690910985,285,,3690911013,233,24,3690910983,56,Right,,,,,,,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214857,25,1,1,0,59,bx0cdmzr2gwr70ez72dorx82p,1,40.2,99.9,2022-08-07T11:01:03.194Z,2022-08-08T00:54:41Z,3692634807,178,,3690911113,213,4.0,3690911109,141,75.1,3690911107,140,27.5,3690911105,56,Back,3690911111,212,21.5,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214863,26,1,1,1,1,bx0cdmzr2gwr70ez72dorx82p,1,26,79.7,2022-08-07T11:01:05.060Z,2022-08-08T00:54:41Z,3690911149,141,75.4,3690911147,140,35.0,3690911145,56,Back,3690911153,213,6.0,3692634955,178,,3690911151,212,9.9,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214887,27,1,1,1,2,bx0cdmzr2gwr70ez72dorx82p,1,36.8,78.1,2022-08-07T11:01:06.207Z,2022-08-08T00:54:40Z,3690911297,213,3.3,3692635129,178,,3690911295,212,12.9,3690911293,141,75.4,3690911285,56,Back,3690911289,140,24.6,,,,,,,vja0xo3xiuax8eh0b6q3y09,P. Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214927,28,1,1,1,6,bx0cdmzr2gwr70ez72dorx82p,1,28.7,67.9,2022-08-07T11:01:10.236Z,2022-08-08T00:54:40Z,3690911475,213,4.7,3690911467,56,Back,3690911471,141,35.8,3690911469,140,28.8,3690911473,212,21.8,3692635287,178,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214959,29,1,1,1,12,bx0cdmzr2gwr70ez72dorx82p,1,31.3,35.2,2022-08-07T11:01:15.485Z,2022-08-08T00:54:38Z,3690911663,141,64.9,3690911659,56,Back,3690911665,212,20.2,3690911667,213,1.5,3692635579,178,,3690911661,140,32.4,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214987,30,1,1,1,16,bx0cdmzr2gwr70ez72dorx82p,1,39.4,70,2022-08-07T11:01:20.408Z,2022-08-08T00:54:37Z,3690911807,212,7.2,3690911801,56,Back,3690911803,140,45.1,3690911809,213,0.6,3690911805,141,75.9,3692635909,178,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443321675,854,45,1,1,18,4aghw9tyi8ba3ju1ne83gmf9w,0,52.4,23.6,2022-08-07T11:01:21.982Z,2022-08-08T00:54:36Z,3691595255,233,935,3691465769,285,,3691465767,56,Center,,,,,,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443321673,935,3,1,1,18,bx0cdmzr2gwr70ez72dorx82p,1,47.6,76.4,2022-08-07T11:01:21.982Z,2022-08-08T00:54:36Z,3691465765,286,,3692636067,178,,3691465763,56,Back,3691595243,233,854,3691466139,464,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214999,31,1,1,1,20,bx0cdmzr2gwr70ez72dorx82p,0,48.5,94.5,2022-08-07T11:01:24.114Z,2022-08-08T00:54:35Z,3690911867,56,Center,3690911871,140,59.0,3690911879,212,15.5,3690911881,213,5.5,3690911875,141,78.5,3692636225,178,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215007,6,8,1,1,21,4aghw9tyi8ba3ju1ne83gmf9w,1,41.3,15.6,2022-08-07T11:01:25.027Z,2022-08-08T00:54:35Z,3692636431,178,,3691466709,384,,3690911913,56,Back,,,,,,,,,,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215011,7,49,1,1,22,4aghw9tyi8ba3ju1ne83gmf9w,1,45,10.5,2022-08-07T11:01:26.066Z,2022-08-08T00:54:35Z,,,,,,,,,,,,,,,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215029,8,1,1,1,23,4aghw9tyi8ba3ju1ne83gmf9w,1,43.5,13.3,2022-08-07T11:01:26.774Z,2022-08-08T00:54:34Z,3690912027,213,2.8,3690912021,141,22.4,3692636855,178,,3690912023,212,21.5,3690912019,140,23.9,3690912017,56,Back,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215039,9,1,1,1,26,4aghw9tyi8ba3ju1ne83gmf9w,1,27.8,21,2022-08-07T11:01:29.642Z,2022-08-08T00:54:33Z,3690912079,213,1.7,3690912077,212,29.2,3690912071,56,Back,3690912075,141,63.5,3692636979,178,,3690912073,140,23.8,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215105,10,1,1,1,27,4aghw9tyi8ba3ju1ne83gmf9w,1,27.2,54.4,2022-08-07T11:01:31.053Z,2022-08-08T00:54:33Z,3690912379,212,17.7,3690912381,213,3.4,3690912377,141,48.5,3690912375,140,10.8,3692637143,178,,3690912373,56,Back,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215137,11,1,1,1,32,4aghw9tyi8ba3ju1ne83gmf9w,1,15.2,38,2022-08-07T11:01:35.630Z,2022-08-08T00:54:32Z,3690912573,141,76.4,3690912575,212,26.8,3690912569,56,Back,3692637387,178,,3690912571,140,20.9,3690912577,213,1.3,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215155,12,1,1,1,37,4aghw9tyi8ba3ju1ne83gmf9w,1,24.6,74.7,2022-08-07T11:01:40.552Z,2022-08-08T00:54:31Z,3690912669,213,4.0,3690912661,56,Back,3690912667,212,18.7,3690912665,141,53.9,3690912663,140,12.9,3692637625,178,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215189,13,1,1,1,40,4aghw9tyi8ba3ju1ne83gmf9w,1,16.4,48.7,2022-08-07T11:01:43.525Z,2022-08-08T00:54:30Z,3690912841,213,5.2,3690912833,56,Back,3692637861,178,,3690912835,140,21.0,3690912837,141,33.8,3690912839,212,11.2,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215197,14,1,1,1,43,4aghw9tyi8ba3ju1ne83gmf9w,1,25.4,24.3,2022-08-07T11:01:47.275Z,2022-08-08T00:54:29Z,3690912865,140,17.9,3690912867,141,50.6,3692638249,178,,3690912871,212,19.5,3690912861,56,Back,3690912873,213,2.0,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215219,15,1,1,1,46,4aghw9tyi8ba3ju1ne83gmf9w,1,20.6,50.5,2022-08-07T11:01:49.799Z,2022-08-08T00:54:29Z,3690913025,213,1.3,3690913021,141,88.9,3690913017,56,Back,3692638589,178,,3690913019,140,28.1,3690913023,212,27.3,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215235,16,1,1,1,50,4aghw9tyi8ba3ju1ne83gmf9w,0,33.2,92.2,2022-08-07T11:01:54.073Z,2022-08-08T00:54:27Z,3690913123,141,92.0,3690913119,56,Left,3690913117,155,,3690913121,140,77.4,3690913127,213,6.3,3690913129,1,,3692638895,178,,3690913125,212,46.4,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215253,32,1,1,1,53,bx0cdmzr2gwr70ez72dorx82p,0,26,11.7,2022-08-07T11:01:56.748Z,2022-08-08T00:54:27Z,3690913227,212,6.4,3690913221,56,Back,3690913229,213,0.6,3690913225,141,17.3,3692639033,388,,3690913223,140,30.9,3690913219,3,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215279,17,1,1,1,56,4aghw9tyi8ba3ju1ne83gmf9w,0,80.8,95.9,2022-08-07T11:02:00.223Z,2022-08-08T00:54:26Z,3690913375,213,3.4,3690913369,140,70.1,3692639615,178,,3690913371,141,91.2,3690913367,56,Left,3690913373,212,11.7,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215287,33,49,1,1,58,bx0cdmzr2gwr70ez72dorx82p,1,21.5,3.5,2022-08-07T11:02:01.864Z,2022-08-08T00:54:26Z,,,,,,,,,,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215303,34,1,1,1,58,bx0cdmzr2gwr70ez72dorx82p,1,21.5,3.5,2022-08-07T11:02:01.925Z,2022-08-08T00:54:26Z,3690913497,213,2.4,3690913483,56,Back,3692640407,178,,3690913493,212,13.5,3690913489,141,16.8,3690913487,140,11.9,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
