id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2502851783,1,34,16,0,0,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2023-02-01T17:27:39.577Z,2023-02-01T18:09:38Z,4006652105,194,6ynchgp6o4tajwvnfdnoo11at,4006652097,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",4006652099,59,"1, 94, 3, 2, 22, 5, 11, 6, 19, 23, 10, 12, 4, 17, 18, 26, 29, 37, 40, 92",4006690245,197,15935,4006652095,30,"cgqunmh8aw465fna15rdve8d1, 9tdb905kq5becch102boicdex, dlzepva4fgihzwx4vfzagiy1h, boa0e436nc3u53cumlao9ulex, 8927ird9ax5sj69nadeqaktlh, cnei0h8qtnmr9n9ojtm029uj9, 2bfbi3t4aufb47wwt56ilzoyc, 6ynchgp6o4tajwvnfdnoo11at, 36ylt0kjn7t0vajmelu4mbazu, bqq4tqw6tp68c1fya04onf6c5, 310zaj8t3k4c8aj54ml0n0kx5, ce5uj6gdi8mallzswuxmbfg4q, 4gsebdl04os3v9mjhhkamnn1m, akczqgcekziai0uuirql1enrp, abv6etsruyybpwgphqek4lbd, qooxolimrpdm50kl9woa6jje, 99yx7t2j59cyia4bkpi59q1as, 4l4hmsih1jyb9jegs60cbn4oa, 2gkxanzyj7yoadakl2j6tfggk, 9vwdme2e657vrezfixnimrv85",4006652107,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4006652103,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4006652101,130,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502852899,1,34,16,0,0,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2023-02-01T17:31:53.178Z,2023-02-01T18:03:18Z,4006693579,197,16000,4006658361,194,d3d1qks236pztzcqp3wdcc0l,4006658363,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4006658355,59,"16, 20, 3, 8, 25, 21, 14, 23, 10, 7, 5, 33, 2, 4, 15, 18, 27, 29, 30, 34",4006658351,30,"8wz2w0267i1845k87hxsgandh, cujgdqrikyjt36scc23zcbkk5, 1e77it93nx78uu157mmksd71l, d3d1qks236pztzcqp3wdcc0l, 70ukveu4kwheeizg6x694krmx, 67q7ve9vse4m2nb82j2z1clhx, 9higgl848a37qflh0sts05tjp, 84ikqi9s3lng1mo4lxwq210wl, dfdq5f5mrzq9zaj1mrfhk5905, 2fa3vmp34mwrthdiehnaxnnqh, 1lbgavu1rxlrfg14062suwyj9, cd236zcrr6fav3n38wd67ko44, 2hujd2bwvb0wtxdna6c0xb2z9, 529k1s89fjg133s8ycjwvgg5x, i0pvdl0hx7idtfi0xymygmp5, 5fvzbq3mstt7eatkjpodbvpm2, bi49lcldxz8jubp72kgeke2y2, 1xawzpx3vp3b7wqx6w5avdb6x, 9bkmr1gybyw8iuliqkxew3e5m, 4ported2opjp4xbp87bpqb6z8",4006658359,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4006658357,130,2,4006658353,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859529,2,32,1,0,0,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2023-02-01T18:00:33.275Z,2023-02-01T23:40:21Z,4006695717,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859521,2,32,1,0,0,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2023-02-01T18:00:33.275Z,2023-02-01T18:00:33Z,4006695685,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859543,3,1,1,0,0,6xjy1q2m55iiwe8g1r1yffbc9,1,50,50,2023-02-01T18:00:33.330Z,2023-02-02T07:09:39Z,4006695795,141,54.6,4006695799,213,2.7,4006695791,56,Back,4006695797,212,7.1,4006695793,140,43.9,4006695801,279,S,4007411401,178,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859553,4,1,1,0,1,6xjy1q2m55iiwe8g1r1yffbc9,0,42.6,54.4,2023-02-01T18:00:34.636Z,2023-02-02T07:49:36Z,4006695849,155,,4006695861,1,,4006695855,141,12.2,4006695851,56,Right,4006695859,213,5.8,4007411425,178,,4006695853,140,89.0,4006695857,212,56.5,84ikqi9s3lng1mo4lxwq210wl,T. Mangani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859557,3,49,1,0,5,75qj99fhg5c0ztj2tva5u4uii,1,14.6,84.6,2023-02-01T18:00:39.261Z,2023-02-02T07:49:36Z,,,,,,,,,,,,,,,,,,,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859567,4,1,1,0,6,75qj99fhg5c0ztj2tva5u4uii,0,14.6,84.8,2023-02-01T18:00:39.306Z,2023-02-02T07:49:35Z,4007499739,178,,4006695925,212,20.1,4006695917,157,,4006695921,140,32.6,4006695929,1,,4006695919,56,Back,4006695923,141,74.6,4006695927,213,5.9,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859569,5,49,1,0,7,6xjy1q2m55iiwe8g1r1yffbc9,1,69.7,26.3,2023-02-01T18:00:40.396Z,2023-02-02T07:49:35Z,,,,,,,,,,,,,,,,,,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859581,6,1,1,0,8,6xjy1q2m55iiwe8g1r1yffbc9,1,68,19.9,2023-02-01T18:00:41.696Z,2023-02-02T07:49:34Z,4006695965,141,5.9,4006695963,140,66.7,4006695967,212,9.6,4007499821,178,,4006695969,213,4.6,4006695961,56,Right,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859591,7,1,1,0,9,6xjy1q2m55iiwe8g1r1yffbc9,0,64.2,5.6,2023-02-01T18:00:42.540Z,2023-02-02T07:49:33Z,4006696015,140,78.0,4006696019,212,16.0,4006696011,155,,4006696013,56,Right,4006696021,213,0.4,4006696017,141,15.5,4007503029,178,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859577,5,49,1,0,10,75qj99fhg5c0ztj2tva5u4uii,1,26.2,89.7,2023-02-01T18:00:43.809Z,2023-02-02T07:49:33Z,,,,,,,,,,,,,,,,,,,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859611,6,1,1,0,14,75qj99fhg5c0ztj2tva5u4uii,0,25.7,91.7,2023-02-01T18:00:47.316Z,2023-02-02T07:49:31Z,4006696121,213,6.2,4006696117,141,90.3,4006696115,140,39.7,4006696113,56,Back,4006696119,212,14.7,4007503179,178,,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859621,8,61,1,0,14,6xjy1q2m55iiwe8g1r1yffbc9,0,57.4,12.4,2023-02-01T18:00:48.257Z,2023-02-02T07:49:31Z,4006696137,56,Right,4007503221,178,,,,,,,,,,,,,,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859639,7,61,1,0,15,75qj99fhg5c0ztj2tva5u4uii,0,39.7,92.5,2023-02-01T18:00:48.973Z,2023-02-02T07:49:30Z,4007503251,178,,4006696227,56,Back,,,,,,,,,,,,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859647,8,5,1,0,17,75qj99fhg5c0ztj2tva5u4uii,0,45.4,100.8,2023-02-01T18:00:50.926Z,2023-02-02T03:21:59Z,4006696259,56,Back,4006696261,347,,4006696551,233,9,,,,,,,,,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859695,9,5,1,0,17,6xjy1q2m55iiwe8g1r1yffbc9,1,54.6,-0.8,2023-02-01T18:00:50.926Z,2023-02-02T03:21:59Z,4006696533,56,Right,4006696535,347,,4006696537,233,8,,,,,,,,,,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859707,10,1,1,0,26,6xjy1q2m55iiwe8g1r1yffbc9,1,51.5,0,2023-02-01T18:00:59.461Z,2023-02-02T07:49:30Z,4006696613,1,,4006696605,140,70.6,4006696611,213,0.5,4006696603,56,Right,4006696607,141,14.8,4006696601,107,,4006696609,212,22.8,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859717,11,1,1,0,27,6xjy1q2m55iiwe8g1r1yffbc9,1,65.1,12.9,2023-02-01T18:01:00.873Z,2023-02-02T07:49:29Z,4006696665,140,70.8,4006696671,213,5.4,4006696663,56,Right,4007503427,178,,4006696667,141,2.5,4006696669,212,9.3,,,,,,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859727,13,1,1,0,28,6xjy1q2m55iiwe8g1r1yffbc9,1,66.2,2.2,2023-02-01T18:01:01.648Z,2023-02-02T07:49:29Z,4006845035,141,7.9,4006699427,56,Right,4007503525,178,,4006845037,212,9.9,4006845033,140,74.9,4006845039,213,0.4,4006845031,3,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859733,14,61,1,0,29,6xjy1q2m55iiwe8g1r1yffbc9,1,72.9,11.2,2023-02-01T18:01:02.542Z,2023-02-02T07:49:28Z,4006699681,56,Right,4007503551,178,,,,,,,,,,,,,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503012145,929,67,1,0,30,6xjy1q2m55iiwe8g1r1yffbc9,1,74.1,7.4,2023-02-01T18:01:03.366Z,2023-02-02T07:49:28Z,4007518095,233,743,,,,,,,,,,,,,,,,,,,,,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503012143,743,67,1,0,30,75qj99fhg5c0ztj2tva5u4uii,0,25.9,92.6,2023-02-01T18:01:03.367Z,2023-02-02T07:49:27Z,4007518099,233,929,,,,,,,,,,,,,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502888107,425,61,1,0,30,6xjy1q2m55iiwe8g1r1yffbc9,0,74.4,5.3,2023-02-01T18:01:03.449Z,2023-02-02T07:49:27Z,4006845681,56,Right,4007503591,388,,,,,,,,,,,,,,,,,,,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859761,9,5,1,0,31,75qj99fhg5c0ztj2tva5u4uii,1,26.6,100.4,2023-02-01T18:01:04.820Z,2023-02-02T03:23:44Z,4006696841,56,Back,4006696843,347,,4006696855,233,12,,,,,,,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859719,12,5,1,0,31,6xjy1q2m55iiwe8g1r1yffbc9,0,73.4,-0.4,2023-02-01T18:01:04.820Z,2023-02-02T03:23:44Z,4006696675,347,,4006696879,233,9,4006696673,56,Right,,,,,,,,,,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
