id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/16/value,qualifier/17/value,qualifier/18/value,keyPass
2504342969,7,1,1,0,13,4t4hod56fsj7utpjdor8so5q6,1,59.4,0,2023-02-05T12:00:20.500Z,2023-02-05T21:26:40Z,4014482059,107,,4014482065,141,19.7,4014482071,213,1.7,4014482063,140,58.2,4014482061,56,Right,4014482067,212,14.4,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343019,8,1,1,0,15,4t4hod56fsj7utpjdor8so5q6,1,55.2,15.9,2023-02-05T12:00:22.450Z,2023-02-05T21:26:39Z,4014482355,141,18.0,4014482351,56,Back,4014482353,140,34.3,4014482357,212,22.0,4016137771,178,,4014482359,213,3.1,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343033,9,1,1,0,18,4t4hod56fsj7utpjdor8so5q6,1,35.6,13.1,2023-02-05T12:00:25.363Z,2023-02-05T21:26:38Z,4014482427,56,Back,4014482429,140,13.1,4014482433,212,31.8,4014482431,141,44.5,4016137963,178,,4014482435,213,2.4,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343057,10,1,1,0,21,4t4hod56fsj7utpjdor8so5q6,1,15.7,41.4,2023-02-05T12:00:28.856Z,2023-02-05T21:26:37Z,4014482601,213,0.9,4014482593,56,Back,4014482595,140,24.2,4014482597,141,58.7,4016138033,178,,4014482599,212,14.8,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343071,11,1,1,0,26,4t4hod56fsj7utpjdor8so5q6,1,19.2,49.3,2023-02-05T12:00:33.647Z,2023-02-05T21:26:35Z,4014482685,213,4.5,4014482681,141,18.5,4014482683,212,21.5,4014482677,56,Back,4016138221,178,,4014482679,140,14.4,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343085,12,1,1,0,28,4t4hod56fsj7utpjdor8so5q6,1,15.6,19.3,2023-02-05T12:00:35.554Z,2023-02-05T21:26:34Z,4014482753,56,Back,4014482755,140,22.9,4014482761,213,5.6,4014482759,212,9.9,4014482757,141,10.1,4016138359,178,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343099,13,1,1,0,30,4t4hod56fsj7utpjdor8so5q6,1,27.2,5.2,2023-02-05T12:00:37.944Z,2023-02-05T21:26:34Z,4016138815,178,,4014482839,141,10.9,4014482837,140,35.1,4014482843,213,0.4,4014482835,56,Back,4014482841,212,9.2,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343105,14,61,1,0,31,4t4hod56fsj7utpjdor8so5q6,0,37,10.1,2023-02-05T12:00:38.981Z,2023-02-05T21:26:33Z,4016139143,178,,4014482863,56,Back,,,,,,,,,,,,,,,,,,,csvqjyuk06gzvjm408513nydx,T. Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343111,5,49,1,0,33,17o35s8assv3kamxowzz77k4r,1,58.2,98.8,2023-02-05T12:00:40.912Z,2023-02-05T21:26:33Z,,,,,,,,,,,,,,,,,,,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343127,6,1,1,0,34,17o35s8assv3kamxowzz77k4r,1,54.8,98.6,2023-02-05T12:00:41.852Z,2023-02-05T21:26:31Z,4016139603,178,,4014482977,140,61.8,4014482979,141,79.0,4014482981,212,15.2,4014482975,56,Left,4014482983,213,5.2,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343129,7,61,1,0,35,17o35s8assv3kamxowzz77k4r,0,58.5,93.2,2023-02-05T12:00:42.411Z,2023-02-05T21:26:31Z,4016143405,178,,4014482989,56,Left,,,,,,,,,,,,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343131,15,49,1,0,36,4t4hod56fsj7utpjdor8so5q6,1,40.6,18.4,2023-02-05T12:00:43.676Z,2023-02-05T21:26:30Z,,,,,,,,,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343151,16,1,1,0,37,4t4hod56fsj7utpjdor8so5q6,1,43.2,14,2023-02-05T12:00:44.963Z,2023-02-05T21:26:29Z,4014483083,212,16.3,4014483081,141,8.6,4016154103,178,,4014483085,213,6.1,4014483079,140,58.3,4014483077,56,Right,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343157,17,1,1,0,39,4t4hod56fsj7utpjdor8so5q6,1,53.9,3.4,2023-02-05T12:00:46.640Z,2023-02-05T21:26:28Z,4014483137,212,16.6,4014483139,213,0.7,4014483131,56,Right,4016154161,178,,4014483133,140,65.8,4014483135,141,19.4,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343165,18,61,1,0,40,4t4hod56fsj7utpjdor8so5q6,0,60.6,19,2023-02-05T12:00:47.498Z,2023-02-05T21:26:28Z,4014483167,56,Right,4016154583,178,,,,,,,,,,,,,,,,,,,,csvqjyuk06gzvjm408513nydx,T. Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343187,8,61,1,0,40,17o35s8assv3kamxowzz77k4r,1,37.2,79.3,2023-02-05T12:00:47.628Z,2023-02-05T21:26:28Z,4014483347,56,Back,4016155571,178,,,,,,,,,,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343195,9,5,1,0,41,17o35s8assv3kamxowzz77k4r,0,29.5,100.8,2023-02-05T12:00:49.216Z,2023-02-05T18:58:26Z,4014483411,233,19,4014483377,56,Back,4014483379,347,,,,,,,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343171,19,5,1,0,41,4t4hod56fsj7utpjdor8so5q6,1,70.5,-0.8,2023-02-05T12:00:49.216Z,2023-02-05T18:58:27Z,4014483405,233,9,4014483235,347,,4014483231,56,Right,,,,,,,,,,,,,,,,csvqjyuk06gzvjm408513nydx,T. Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343275,20,1,1,0,50,4t4hod56fsj7utpjdor8so5q6,1,68.4,0,2023-02-05T12:00:57.842Z,2023-02-05T21:26:27Z,4014483827,107,,4014483839,1,,4014483829,56,Back,4014483837,213,2.9,4014483835,212,24.3,4014483833,141,9.3,4014483831,140,46.2,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343303,21,1,1,0,54,4t4hod56fsj7utpjdor8so5q6,1,45.9,11.4,2023-02-05T12:01:01.500Z,2023-02-05T21:26:26Z,4016155999,178,,4014483989,141,50.4,4014483985,140,36.9,4014483993,213,1.9,4014483983,56,Back,4014483991,212,28.2,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343313,22,1,1,0,56,4t4hod56fsj7utpjdor8so5q6,1,40.1,40.1,2023-02-05T12:01:03.525Z,2023-02-05T21:26:25Z,4014484039,56,Back,4014484047,213,1.6,4014484045,212,24.5,4014484041,140,39.8,4016156121,178,,4014484043,141,76.1,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343335,23,1,1,0,59,4t4hod56fsj7utpjdor8so5q6,1,41,74.6,2023-02-05T12:01:06.436Z,2023-02-05T21:26:25Z,4016156323,178,,4014484167,56,Back,4014484169,140,45.8,4014484171,141,91.7,4014484173,212,12.7,4014484175,213,1.2,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343355,24,1,1,1,0,4t4hod56fsj7utpjdor8so5q6,1,47.6,96.2,2023-02-05T12:01:08.054Z,2023-02-05T21:26:24Z,4014484287,140,59.1,4014484289,141,94.1,4014484285,56,Left,4016156541,178,,4014484293,213,6.2,4014484291,212,12.2,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343373,25,1,1,1,1,4t4hod56fsj7utpjdor8so5q6,1,55.6,94.5,2023-02-05T12:01:09.082Z,2023-02-05T21:26:23Z,4016156725,178,,4014484367,56,Left,4014484369,140,55.1,4014484371,141,88.4,4014484373,212,4.2,4014484375,213,4.6,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343381,26,1,1,1,3,4t4hod56fsj7utpjdor8so5q6,0,54.3,87.5,2023-02-05T12:01:10.334Z,2023-02-05T21:26:22Z,4014484405,212,7.5,4014484403,141,84.3,4014484399,56,Left,4014484401,140,61.1,4016157121,178,,4014484407,213,6.0,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343383,10,1,1,1,3,17o35s8assv3kamxowzz77k4r,1,43.1,18.6,2023-02-05T12:01:10.571Z,2023-02-05T21:26:22Z,4014676709,140,43.4,4014484413,56,Back,4016157691,178,,4014676715,213,4.8,4014676711,141,10.8,4014676713,212,5.3,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343517,12,61,1,1,3,17o35s8assv3kamxowzz77k4r,1,44.4,14.6,2023-02-05T12:01:10.962Z,2023-02-05T21:26:22Z,4016158283,178,,4014485161,56,Back,,,,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343399,27,1,1,1,4,4t4hod56fsj7utpjdor8so5q6,1,54.7,88.9,2023-02-05T12:01:11.934Z,2023-02-05T21:26:21Z,4014484501,140,44.8,4016158621,178,,4014484503,141,68.7,4014484505,212,17.2,4014484499,56,Back,4014484507,213,4.1,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343465,28,1,1,1,7,4t4hod56fsj7utpjdor8so5q6,1,46,75.5,2023-02-05T12:01:14.375Z,2023-02-05T21:26:20Z,4014484867,141,24.6,4016465605,1,,4014484869,212,34.6,4014484863,56,Back,4016158813,178,,4014484871,213,4.7,4014484865,140,44.6,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343491,29,1,1,1,10,4t4hod56fsj7utpjdor8so5q6,1,48.9,22,2023-02-05T12:01:18.214Z,2023-02-05T21:26:19Z,4014485011,56,Right,4014485013,140,65.9,4014485015,141,10.7,4014485017,212,19.4,4014485019,213,5.9,4016160365,178,,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343499,30,4,1,1,15,4t4hod56fsj7utpjdor8so5q6,1,76.3,15.9,2023-02-05T12:01:22.931Z,2023-02-05T21:26:17Z,4014485041,13,,4014485043,56,Right,4014485061,233,11,4014485045,152,,4014485047,265,,4014485049,286,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504343495,11,4,1,1,15,17o35s8assv3kamxowzz77k4r,0,23.7,84.1,2023-02-05T12:01:22.932Z,2023-02-05T21:26:16Z,4014485029,56,Back,4014485027,13,,4016160581,178,,4014485035,285,,4014485031,152,,4014485033,265,,4014485093,233,30,,,,7hn66gfq3xw08afo501l9x5as,A. Maurer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344037,31,1,1,2,19,4t4hod56fsj7utpjdor8so5q6,1,79.8,18,2023-02-05T12:02:26.359Z,2023-02-05T21:48:29Z,4014487969,56,Center,4016160953,178,,4014490329,24,,4014490325,210,16,4014487965,155,,4014487973,141,48.8,4014487971,140,92.0,4014487975,212,24.6,1o7se1aziz6fpes5hey7yijft,Caio Henrique,1,4015206033,72,4014487963,5,4014487961,2,4015206031,223,4014487977,213,1.0,4014487967,152,4014490327,154,,,,,,,,,,,,,,,,,,,
2504345119,44,44,1,2,20,4t4hod56fsj7utpjdor8so5q6,1,93.1,50.9,2023-02-05T12:02:27.667Z,2023-02-05T21:26:16Z,4014493163,233,13,4014492903,56,Center,4014492905,286,,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344073,13,44,1,2,20,17o35s8assv3kamxowzz77k4r,0,6.9,49.1,2023-02-05T12:02:27.668Z,2023-02-05T21:26:16Z,4014488129,56,Back,4014493193,233,44,4014488131,285,,,,,,,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344043,32,16,1,2,21,4t4hod56fsj7utpjdor8so5q6,1,93.7,50.6,2023-02-05T12:02:28.656Z,2023-02-05T21:48:30Z,4014487993,17,,4014490395,102,46.5,4014490401,230,97.9,4014490379,154,,4014490375,29,,4014489737,328,,4014490399,103,15.2,4014489743,375,02:20.344,270djbc9lxhoupmd1djrii191,G. Maripán,,4014489733,15,4015207685,395,4014487995,56,4014489739,374,4014492079,133,,4014490385,55,4014490403,231,99.2,Center,2023-02-05 12:02:27.668,31,49.8,4015207687,396,48.2,4016162315,178,4014490373,80,4014489731,24,,,,,
2504344475,14,1,1,3,10,17o35s8assv3kamxowzz77k4r,1,50.1,49.7,2023-02-05T12:03:18.062Z,2023-02-05T19:01:26Z,4014490081,213,3.4,4014490075,140,43.9,4014490083,279,G,4016162545,178,,4014490073,56,Back,4014490077,141,46.9,4014490079,212,6.8,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344497,15,1,1,3,11,17o35s8assv3kamxowzz77k4r,1,45.6,48.3,2023-02-05T12:03:19.284Z,2023-02-05T21:26:13Z,4014490161,56,Back,4014490163,140,29.7,4016162713,178,,4014490165,141,57.8,4014490167,212,17.9,4014490169,213,2.8,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344577,16,1,1,3,16,17o35s8assv3kamxowzz77k4r,1,29.7,56.2,2023-02-05T12:03:24.165Z,2023-02-05T21:26:12Z,4014490545,213,6.2,4016162783,178,,4014490543,212,28.1,4014490541,141,53.0,4014490539,140,56.4,4014490537,56,Center,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504681393,1325,67,1,3,18,17o35s8assv3kamxowzz77k4r,1,56.5,47.8,2023-02-05T12:03:25.802Z,2023-02-05T21:26:11Z,4016247373,233,1152,,,,,,,,,,,,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504681389,1152,67,1,3,18,4t4hod56fsj7utpjdor8so5q6,0,43.5,52.2,2023-02-05T12:03:25.803Z,2023-02-05T21:26:11Z,4016247377,233,1325,,,,,,,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344583,17,61,1,3,18,17o35s8assv3kamxowzz77k4r,0,57.7,46.6,2023-02-05T12:03:25.811Z,2023-02-05T21:26:10Z,4014490571,56,Center,4016163245,178,,,,,,,,,,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344569,33,49,1,3,19,4t4hod56fsj7utpjdor8so5q6,1,47.8,58.8,2023-02-05T12:03:26.640Z,2023-02-05T21:26:10Z,,,,,,,,,,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344597,34,1,1,3,19,4t4hod56fsj7utpjdor8so5q6,1,47.5,58.6,2023-02-05T12:03:26.690Z,2023-02-05T21:26:09Z,4014490639,212,6.2,4014490637,141,49.7,4014490635,140,48.7,4014490641,213,4.9,4016163411,178,,4014490633,56,Back,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504344611,35,1,1,3,21,4t4hod56fsj7utpjdor8so5q6,1,52.1,48.9,2023-02-05T12:03:28.515Z,2023-02-05T21:26:08Z,4014490681,56,Center,4014490683,140,59.4,4014490691,213,0.2,4016163511,178,,4014490685,141,51.3,4014490687,212,7.8,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504681771,1164,67,1,3,21,4t4hod56fsj7utpjdor8so5q6,1,63.5,50.8,2023-02-05T12:03:29.157Z,2023-02-05T21:26:08Z,4016249583,233,1338,,,,,,,,,,,,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504681765,1338,67,1,3,21,17o35s8assv3kamxowzz77k4r,0,36.5,49.2,2023-02-05T12:03:29.158Z,2023-02-05T21:26:07Z,4016249613,233,1164,,,,,,,,,,,,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
