id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/10/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/20/id,qualifier/20/qualifierId
2522703975,6,1,1,0,7,27xvwccz8kpmqsefjv2b2sc0o,1,59.9,27.8,2023-03-19T19:45:26.329Z,2023-03-20T03:03:57Z,4111462157,56,Center,4111931323,178,,4111462165,213,0.7,4111462161,141,36.7,4111462163,212,9.3,4111462159,140,66.6,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522703991,7,1,1,0,7,27xvwccz8kpmqsefjv2b2sc0o,1,65.3,38.3,2023-03-19T19:45:26.778Z,2023-03-20T03:03:57Z,4111931423,178,,4111462297,155,,4111462303,141,8.8,4111462301,140,72.4,4111462299,56,Right,4111462305,212,21.4,4111462307,213,5.1,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704005,8,1,1,0,10,27xvwccz8kpmqsefjv2b2sc0o,0,75.2,22.4,2023-03-19T19:45:29.725Z,2023-03-20T03:03:56Z,4111462371,56,Center,4111462373,140,78.3,4111462379,213,1.1,4111462375,141,31.3,4111931517,178,,4111462377,212,6.9,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522703997,4,49,1,0,11,3c3jcs7vc1t6vz5lev162jyv7,1,19.5,66.7,2023-03-19T19:45:30.289Z,2023-03-20T03:03:55Z,,,,,,,,,,,,,,,,,,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704041,5,1,1,0,12,3c3jcs7vc1t6vz5lev162jyv7,0,20.8,67.2,2023-03-19T19:45:31.607Z,2023-03-20T03:03:55Z,4111462617,56,Back,4111462623,212,22.4,4111462621,141,92.1,4111462625,213,0.9,4111462613,155,,4111931635,178,,4111462619,140,34.8,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704049,9,44,1,0,15,27xvwccz8kpmqsefjv2b2sc0o,1,59,4,2023-03-19T19:45:34.837Z,2023-03-20T03:03:54Z,4111462671,233,6,4111462653,286,,4111462649,56,Right,,,,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704043,6,44,1,0,15,3c3jcs7vc1t6vz5lev162jyv7,0,41,96,2023-03-19T19:45:34.838Z,2023-03-20T03:03:54Z,4111462865,233,9,4111462631,56,Back,4111462633,285,,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704061,10,1,1,0,15,27xvwccz8kpmqsefjv2b2sc0o,0,59.1,4.1,2023-03-19T19:45:34.960Z,2023-03-20T03:03:53Z,4111931801,388,,4111462731,213,5.9,4111462729,212,10.5,4111462725,140,68.4,4111462727,141,0.0,4111462721,3,,4111462723,56,Right,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704081,7,5,1,0,17,3c3jcs7vc1t6vz5lev162jyv7,1,32.6,101.5,2023-03-19T19:45:36.644Z,2023-03-19T23:44:50Z,4111462877,347,,4111462883,233,11,4111462875,56,Back,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704075,11,5,1,0,17,27xvwccz8kpmqsefjv2b2sc0o,0,67.4,-1.5,2023-03-19T19:45:36.644Z,2023-03-19T23:44:51Z,4111462839,56,Right,4111462891,233,7,4111462841,347,,,,,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704241,8,1,1,0,26,3c3jcs7vc1t6vz5lev162jyv7,1,38.6,100,2023-03-19T19:45:45.674Z,2023-03-20T03:03:53Z,4111463769,107,,4111463773,140,35.0,4111463771,56,Back,4111463777,212,7.2,4111463775,141,92.0,4111463779,213,4.2,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704259,9,1,1,0,29,3c3jcs7vc1t6vz5lev162jyv7,1,39.9,96.5,2023-03-19T19:45:48.411Z,2023-03-20T03:03:51Z,4111463855,140,31.1,4111463857,141,96.6,4111932053,178,,4111463861,213,3.1,4111463853,56,Back,4111463859,212,9.2,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704339,11,1,1,0,30,3c3jcs7vc1t6vz5lev162jyv7,1,37.6,99.6,2023-03-19T19:45:49.482Z,2023-03-20T03:03:51Z,4111464339,212,14.8,4111464341,213,3.9,4111932201,178,,4111464331,56,Back,4111464503,233,12,4111464335,140,27.5,4111464337,141,84.5,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704275,10,1,1,0,31,3c3jcs7vc1t6vz5lev162jyv7,0,35.5,90.2,2023-03-19T19:45:50.881Z,2023-03-20T03:03:50Z,4111463937,56,Back,4111463967,286,,4111463961,236,,4111463941,141,83.3,4111463945,213,3.7,4111932297,178,,4111463963,233,12,4111463943,212,9.1,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,4111463939,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704269,12,74,1,0,31,27xvwccz8kpmqsefjv2b2sc0o,1,64.9,12.9,2023-03-19T19:45:50.964Z,2023-03-20T03:03:49Z,4111463913,56,Right,4111932395,178,,4111463997,233,10,4111463915,285,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704279,13,49,1,0,32,27xvwccz8kpmqsefjv2b2sc0o,1,66.8,11.4,2023-03-19T19:45:51.660Z,2023-03-20T03:03:49Z,,,,,,,,,,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704297,14,1,1,0,33,27xvwccz8kpmqsefjv2b2sc0o,1,68.7,13.3,2023-03-19T19:45:52.297Z,2023-03-20T03:03:48Z,4111464097,140,74.2,4111464095,56,Right,4111932631,178,,4111464099,141,21.1,4111464101,212,7.8,4111464103,213,0.7,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704335,15,1,1,0,36,27xvwccz8kpmqsefjv2b2sc0o,1,66.4,36.4,2023-03-19T19:45:55.776Z,2023-03-20T03:03:46Z,4111932729,178,,4111464309,56,Center,4111464319,212,21.2,4111464315,141,65.4,4111464321,213,1.2,4111464311,140,73.7,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704361,16,1,1,0,40,27xvwccz8kpmqsefjv2b2sc0o,1,68.9,58.3,2023-03-19T19:45:59.415Z,2023-03-20T03:03:45Z,4111932757,178,,4111464459,213,2.1,4111464455,141,66.6,4111464457,212,6.6,4111464453,140,65.6,4111464451,56,Center,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704423,17,2,1,0,43,27xvwccz8kpmqsefjv2b2sc0o,1,60.6,67.2,2023-03-19T19:46:02.286Z,2023-03-20T03:03:44Z,4111464863,56,Right,4111464861,1,,4111464865,140,86.8,4111464867,141,9.2,4111464859,7,cip5lla8zu8gru2m4popsstlh,4111932791,178,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704441,12,55,1,0,43,3c3jcs7vc1t6vz5lev162jyv7,1,22.3,24.8,2023-03-19T19:46:02.287Z,2023-03-20T03:03:44Z,,,,,,,,,,,,,,,,,,,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704601,13,1,1,1,0,3c3jcs7vc1t6vz5lev162jyv7,1,13.3,86.2,2023-03-19T19:46:19.923Z,2023-03-20T03:03:43Z,4111465859,241,,4111465869,213,4.3,4111465865,141,63.9,4111932877,178,,4111465857,5,,4111465867,212,16.5,4111465863,140,7.0,4111466017,189,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,4111465861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704651,14,1,1,1,2,3c3jcs7vc1t6vz5lev162jyv7,1,8.1,67.4,2023-03-19T19:46:21.839Z,2023-03-20T03:03:42Z,4111932999,178,,4111466145,56,Back,4111466147,140,16.4,4111466155,1,,4111466149,141,18.3,4111466151,212,34.5,4111466153,213,5.0,,,,89sv092huj2obzdazmft854a1,Y. Diouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704663,15,1,1,1,5,3c3jcs7vc1t6vz5lev162jyv7,1,18,18.5,2023-03-19T19:46:24.978Z,2023-03-20T03:03:42Z,4111466251,213,5.4,4111933113,178,,4111466249,212,12.7,4111466245,140,26.1,4111466247,141,4.7,4111466243,56,Back,,,,,,,8zo4abj7d3ut3cry9tcsoglw,C. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704689,16,1,1,1,9,3c3jcs7vc1t6vz5lev162jyv7,0,30.1,13.5,2023-03-19T19:46:29.227Z,2023-03-20T03:03:40Z,4111466409,213,1.7,4111466401,56,Back,4111466403,140,27.3,4111466405,141,53.7,4111933285,178,,4111466407,212,27.5,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704741,17,51,1,1,10,3c3jcs7vc1t6vz5lev162jyv7,1,30.1,13.7,2023-03-19T19:46:29.288Z,2023-03-20T03:03:39Z,4111483557,169,,,,,,,,,,,,,,,,,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704691,18,49,1,1,12,27xvwccz8kpmqsefjv2b2sc0o,1,70.6,42.6,2023-03-19T19:46:31.310Z,2023-03-20T03:03:39Z,,,,,,,,,,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704749,19,1,1,1,14,27xvwccz8kpmqsefjv2b2sc0o,1,82.5,40.1,2023-03-19T19:46:34.141Z,2023-03-20T03:03:37Z,4111466715,56,Center,4111471103,210,15,4111933359,178,,4111466717,140,85.7,4111466721,212,11.0,4111466723,213,1.3,4111471105,154,,4111466719,141,55.5,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704755,20,15,1,1,16,27xvwccz8kpmqsefjv2b2sc0o,1,86.7,53.4,2023-03-19T19:46:35.820Z,2023-03-20T03:03:36Z,4111471111,76,,4111471117,55,19,4111466759,56,Center,4111471123,103,19,4111471131,230,96.4,4111933417,178,,4111471129,147,53.6,4111471125,328,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,4111470631,82,,,4111466755,22,4111471115,154,4111470627,20,4111471127,146,88.4,4111471113,29,4111471121,102,53.7,4111466757,17,4111471133,231,49.3,4111471219,233,18,,,,,,,,,,,,,
2522704763,18,10,1,1,16,3c3jcs7vc1t6vz5lev162jyv7,1,12.5,46.9,2023-03-19T19:46:35.852Z,2023-03-20T03:03:35Z,4111470751,233,20,4111466807,56,Back,4111466805,94,,4111933537,178,,,,,,,,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704773,21,3,1,1,18,27xvwccz8kpmqsefjv2b2sc0o,0,81,61.6,2023-03-19T19:46:38.048Z,2023-03-20T03:03:35Z,4111466847,56,Center,4111933747,178,,4111834423,465,,4111466849,286,,4111466929,233,19,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704777,19,7,1,1,19,3c3jcs7vc1t6vz5lev162jyv7,0,19,38.4,2023-03-19T19:46:38.598Z,2023-03-20T03:03:34Z,4111466905,233,21,4111933849,178,,4111834563,385,,4111466867,285,,4111466865,56,Back,,,,,,,,,,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704817,22,1,1,1,21,27xvwccz8kpmqsefjv2b2sc0o,1,79.7,67.9,2023-03-19T19:46:40.652Z,2023-03-20T03:03:33Z,4111467089,212,12.7,4111467091,213,0.8,4111467087,141,81.9,4111933915,178,,4111467085,140,87.7,4111467083,56,Left,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704825,23,1,1,1,23,27xvwccz8kpmqsefjv2b2sc0o,0,87.3,79.4,2023-03-19T19:46:42.404Z,2023-03-20T03:03:32Z,4111467129,141,43.3,4111467131,212,24.6,4111467123,155,,4111834995,224,,4111934003,178,,4111834997,72,,4111467133,213,4.7,4111467121,2,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,4111467127,140,87.6,,4111467125,56,,,,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,,
2522704855,20,12,1,1,24,3c3jcs7vc1t6vz5lev162jyv7,1,9.3,58.6,2023-03-19T19:46:43.970Z,2023-03-20T03:03:32Z,4111467317,213,6.0,4111467309,56,Back,4111467315,212,14.0,4111934147,178,,4111467313,141,52.2,4111467311,140,22.0,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704849,24,61,1,1,25,27xvwccz8kpmqsefjv2b2sc0o,1,82.6,51.7,2023-03-19T19:46:44.366Z,2023-03-20T03:03:31Z,4111934345,21,,4111934347,178,,4111467283,56,Center,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704861,21,49,1,1,28,3c3jcs7vc1t6vz5lev162jyv7,1,33.4,65.7,2023-03-19T19:46:47.539Z,2023-03-20T03:03:31Z,,,,,,,,,,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704951,22,1,1,1,28,3c3jcs7vc1t6vz5lev162jyv7,1,33.6,65.8,2023-03-19T19:46:47.572Z,2023-03-20T03:03:30Z,4111467835,212,39.6,4111467837,213,0.4,4111469107,210,15,4111467833,141,89.2,4111467831,140,68.1,4111467829,56,Left,4111934541,178,,4111467839,1,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704959,23,15,1,1,35,3c3jcs7vc1t6vz5lev162jyv7,1,86.2,64.7,2023-03-19T19:46:54.647Z,2023-03-20T03:03:28Z,4111467865,56,Center,4111469151,78,,4111934619,178,,4111469167,147,54.4,4111469161,103,17.1,4111468831,20,,4111468829,23,,4111469155,55,22,edti8t30h7ukwi3wqlzaczje1,F. Balogun,4111469481,233,25,,4112190259,64,4111469163,215,4111469159,102,4111469165,146,96.6,4111469153,29,,,,,,,,,,,,,48.9,,,,,,,,,,,
2522704977,25,10,1,1,35,27xvwccz8kpmqsefjv2b2sc0o,1,3.9,46.1,2023-03-19T19:46:55.195Z,2023-03-20T03:03:27Z,4111467989,182,,4111467991,56,Back,4111836771,377,,4111469509,233,23,4111467983,173,,4111467985,178,,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522704987,24,43,1,1,39,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2023-03-19T19:46:58.515Z,2023-03-19T19:47:02Z,4111468181,144,6,4111468051,56,Center,4111468053,75,0,,,,,,,,,,,,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522705009,26,43,1,1,40,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-03-19T19:46:59.566Z,2023-03-19T22:31:58Z,4111468195,56,Back,4111468197,140,6.6,4111478859,189,0,4111468201,212,9.0,4111468203,213,1.0,4111837375,144,12,4111468199,141,70.8,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522705055,27,12,1,1,41,27xvwccz8kpmqsefjv2b2sc0o,1,2,72.3,2023-03-19T19:47:01.247Z,2023-03-20T03:03:26Z,4111468457,141,59.9,4111468455,140,16.2,4111468453,56,Back,4111468461,213,5.8,4111468459,212,17.1,4111935365,388,,4111478559,15,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522705021,25,61,1,1,43,3c3jcs7vc1t6vz5lev162jyv7,0,83.1,36.1,2023-03-19T19:47:03.241Z,2023-03-20T02:22:07Z,4111935447,178,,4111468267,56,Center,,,,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
