id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/23/id,qualifier/23/qualifierId
2502859559,5,1,1,0,19,3c3jcs7vc1t6vz5lev162jyv7,1,29,90.3,2023-02-01T18:00:33.883Z,2023-02-02T08:12:59Z,4007522229,178,,4006695885,141,38.6,4006695883,140,16.5,4006695879,155,,4006695889,213,4.4,4006695887,212,37.5,4006695881,56,Back,4006695891,1,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859573,6,1,1,0,23,3c3jcs7vc1t6vz5lev162jyv7,1,17.2,40.2,2023-02-01T18:00:37.953Z,2023-02-02T08:12:59Z,4006695953,213,5.4,4007522261,178,,4006695947,140,35.9,4006695949,141,7.4,4006695951,212,29.7,4006695945,56,Back,,,,,,,89sv092huj2obzdazmft854a1,Y. Diouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859589,7,1,1,0,27,3c3jcs7vc1t6vz5lev162jyv7,1,40.1,6.2,2023-02-01T18:00:42.064Z,2023-02-02T08:12:58Z,4007522303,178,,4006695997,56,Back,4006696005,212,7.4,4006695999,140,36.1,4006696007,213,2.2,4006696003,141,15.2,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859603,8,1,1,0,29,3c3jcs7vc1t6vz5lev162jyv7,1,39.9,18.4,2023-02-01T18:00:43.126Z,2023-02-02T08:12:57Z,4006696077,140,23.3,4006696081,212,18.3,4006696083,213,2.8,4006696079,141,26.7,4006696075,56,Back,4007522333,178,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859635,9,1,1,0,32,3c3jcs7vc1t6vz5lev162jyv7,0,28.6,25.2,2023-02-01T18:00:46.588Z,2023-02-02T08:12:56Z,4006696201,212,60.2,4006696195,56,Center,4007522367,178,,4006696203,213,0.5,4006696205,1,,4006696197,140,78.9,4006696199,141,67.6,4006696193,155,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859649,7,12,1,0,36,70nn27vgkt6l48lvv5e66q7ww,1,21.4,37.2,2023-02-01T18:00:50.514Z,2023-02-02T08:12:55Z,4006696295,212,26.3,4006696297,213,4.6,4006696335,167,,4006696291,140,19.6,4007522409,389,,4006696293,141,0.0,4006696289,56,Back,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859653,8,5,1,0,39,70nn27vgkt6l48lvv5e66q7ww,0,17.2,-1.5,2023-02-01T18:00:53.388Z,2023-02-02T04:06:11Z,4006696309,347,,4006696577,233,10,4006696305,56,Back,,,,,,,,,,,,,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859699,10,5,1,0,39,3c3jcs7vc1t6vz5lev162jyv7,1,82.8,101.5,2023-02-01T18:00:53.388Z,2023-02-02T04:06:10Z,4006696559,347,,4006696557,56,Left,4006696561,233,8,,,,,,,,,,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859709,11,1,1,0,43,3c3jcs7vc1t6vz5lev162jyv7,1,84.6,100,2023-02-01T18:00:58.028Z,2023-02-02T08:12:55Z,4006696627,213,3.4,4006696621,140,70.7,4006696623,141,96.6,4006696619,56,Left,4006696625,212,15.0,4006696617,107,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859729,12,1,1,0,46,3c3jcs7vc1t6vz5lev162jyv7,1,62.9,95.7,2023-02-01T18:01:00.875Z,2023-02-02T08:12:54Z,4006696715,212,25.2,4006696709,56,Back,4007522617,178,,4006696713,141,89.1,4006696711,140,39.3,4006696717,213,3.3,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859735,13,61,1,0,48,3c3jcs7vc1t6vz5lev162jyv7,0,39.6,85.2,2023-02-01T18:01:02.968Z,2023-02-02T08:12:54Z,4007522685,178,,4006696731,56,Back,,,,,,,,,,,,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859759,9,5,1,0,50,70nn27vgkt6l48lvv5e66q7ww,1,62.7,-1.4,2023-02-01T18:01:04.952Z,2023-02-02T04:06:32Z,4006696849,233,14,4006696837,56,Right,4006696839,347,,,,,,,,,,,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859741,14,5,1,0,50,3c3jcs7vc1t6vz5lev162jyv7,0,37.3,101.4,2023-02-01T18:01:04.952Z,2023-02-02T04:06:32Z,4006696863,233,9,4006696765,347,,4006696763,56,Back,,,,,,,,,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859789,10,1,1,0,53,70nn27vgkt6l48lvv5e66q7ww,1,57.2,0,2023-02-01T18:01:07.179Z,2023-02-02T08:12:54Z,4006697011,1,,4006697005,141,7.0,4006697009,213,3.0,4006697003,140,25.5,4006697001,56,Back,4006697007,212,33.7,4006696999,107,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859823,11,1,1,0,57,70nn27vgkt6l48lvv5e66q7ww,1,30.9,7.3,2023-02-01T18:01:11.261Z,2023-02-02T08:12:53Z,4007522801,178,,4006697207,141,43.6,4006697203,56,Back,4006697209,212,34.8,4006697205,140,7.5,4007670341,1,,4006697211,213,2.4,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859891,12,1,1,1,1,70nn27vgkt6l48lvv5e66q7ww,1,7.9,43.2,2023-02-01T18:01:15.197Z,2023-02-02T08:12:52Z,4006697519,140,15.0,4006697525,213,1.3,4006697517,56,Back,4006697521,141,86.9,4006697523,212,30.6,4007523165,178,,,,,,,,6oi4a3g56xe76g0gg38knmzmd,V. Mannone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859911,13,1,1,1,8,70nn27vgkt6l48lvv5e66q7ww,1,27.1,83.1,2023-02-01T18:01:22.419Z,2023-02-02T08:12:49Z,4006697637,56,Back,4006697643,212,12.1,4006697641,141,69.7,4006697639,140,34.7,4007523205,178,,4006697645,213,5.4,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859913,14,50,1,1,10,70nn27vgkt6l48lvv5e66q7ww,1,35.4,69.1,2023-02-01T18:01:24.346Z,2023-02-02T08:12:48Z,4006697649,56,Back,4006697651,286,,4006697693,233,15,,,,,,,,,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859909,15,7,1,1,10,3c3jcs7vc1t6vz5lev162jyv7,0,64.6,30.9,2023-02-01T18:01:24.429Z,2023-02-02T08:12:48Z,4007523323,178,,4007179889,385,,4006697631,285,,4006697677,233,14,4006697629,56,Center,,,,,,,,,,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859941,15,1,1,1,11,70nn27vgkt6l48lvv5e66q7ww,1,34.1,56.9,2023-02-01T18:01:25.930Z,2023-02-02T08:12:47Z,4006697807,140,31.3,4006697809,141,23.9,4006697805,56,Back,4007523365,178,,4006697813,213,4.6,4006697811,212,22.6,,,,,,,7cty3nkd7c84e16537v6y1djp,B. Innocent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859969,16,1,1,1,14,70nn27vgkt6l48lvv5e66q7ww,1,35.2,13.8,2023-02-01T18:01:29.025Z,2023-02-02T08:12:46Z,4006697973,213,5.8,4006697965,56,Back,4007523385,178,,4006697971,212,9.5,4006697969,141,6.7,4006697967,140,43.0,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502859989,17,1,1,1,17,70nn27vgkt6l48lvv5e66q7ww,1,45.8,3,2023-02-01T18:01:31.937Z,2023-02-02T08:12:45Z,4006698083,141,11.1,4006698079,56,Back,4006698087,213,2.6,4006698081,140,37.7,4007523429,178,,4006698085,212,10.1,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502860017,18,1,1,1,19,70nn27vgkt6l48lvv5e66q7ww,1,41.2,7.7,2023-02-01T18:01:33.959Z,2023-02-02T08:12:44Z,4006698185,140,45.6,4006698187,141,13.4,4006698191,213,0.7,4006698183,56,Back,4006698189,212,6.0,4007523693,178,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502860023,19,1,1,1,20,70nn27vgkt6l48lvv5e66q7ww,0,48.6,14,2023-02-01T18:01:34.491Z,2023-02-02T08:12:43Z,4006698219,56,Back,4006698225,212,11.1,4006698223,141,5.5,4006698227,213,3.7,4007523763,178,,4006698221,140,39.6,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502860037,20,1,1,1,22,70nn27vgkt6l48lvv5e66q7ww,0,41.7,4.6,2023-02-01T18:01:37.030Z,2023-02-02T08:12:42Z,4006698299,213,6.1,4006698293,140,48.8,4006698291,56,Back,4006698297,212,7.5,4006698295,141,2.9,4006698469,155,,4007523799,178,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502860039,16,61,1,1,23,3c3jcs7vc1t6vz5lev162jyv7,1,51.5,95.4,2023-02-01T18:01:37.282Z,2023-02-02T08:12:42Z,4007523859,178,,4007523857,21,,4006698305,56,Left,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502860053,17,5,1,1,24,3c3jcs7vc1t6vz5lev162jyv7,0,50.8,101,2023-02-01T18:01:38.746Z,2023-02-02T04:08:19Z,4006698373,56,Left,4006698445,233,21,4006698375,347,,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502860059,21,5,1,1,24,70nn27vgkt6l48lvv5e66q7ww,1,49.2,-1,2023-02-01T18:01:38.746Z,2023-02-02T04:08:18Z,4006698429,233,17,4006698405,56,Back,4006698407,347,,,,,,,,,,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502860137,22,1,1,1,35,70nn27vgkt6l48lvv5e66q7ww,0,52.7,0,2023-02-01T18:01:49.859Z,2023-02-02T08:12:42Z,4006698817,107,,4006698819,56,Right,4006698825,212,43.1,4006698823,141,7.1,4006698829,1,,4006698827,213,0.1,4006698821,140,93.4,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502860129,18,49,1,1,40,3c3jcs7vc1t6vz5lev162jyv7,1,13.7,89.4,2023-02-01T18:01:54.847Z,2023-02-02T08:12:41Z,,,,,,,,,,,,,,,,,,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502860141,19,1,1,1,42,3c3jcs7vc1t6vz5lev162jyv7,0,8.5,95.1,2023-02-01T18:01:56.411Z,2023-02-02T08:12:40Z,4006698851,212,1.6,4006698871,236,,4006698873,233,23,4006698853,213,5.5,4006698847,140,9.6,4006698877,286,,4006698849,141,93.5,4006698843,157,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,4006698845,56,Back,4007524199,178,4006698855,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502860143,23,74,1,1,42,70nn27vgkt6l48lvv5e66q7ww,1,90.6,5.2,2023-02-01T18:01:56.431Z,2023-02-02T08:12:40Z,4006698859,56,Right,4006698861,285,,4007524331,178,,4006698897,233,19,,,,,,,,,,,,,466ev7tumk8flx0gz9d0h15d6,I. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502860179,20,1,1,1,44,3c3jcs7vc1t6vz5lev162jyv7,1,6.6,94,2023-02-01T18:01:58.322Z,2023-02-02T08:12:39Z,4006699055,140,6.0,4006699061,213,4.7,4006699057,141,57.5,4007524433,178,,4006699059,212,24.8,4006699053,56,Back,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502860205,21,1,1,1,49,3c3jcs7vc1t6vz5lev162jyv7,1,11,41.2,2023-02-01T18:02:03.796Z,2023-02-02T08:12:38Z,4006699195,213,4.9,4006699191,141,8.5,4006699187,56,Back,4007524531,178,,4006699189,140,16.0,4006699193,212,22.8,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502860229,22,1,1,1,54,3c3jcs7vc1t6vz5lev162jyv7,1,11.7,14.1,2023-02-01T18:02:08.581Z,2023-02-02T08:12:36Z,4006699361,213,1.3,4006699355,140,15.3,4006699357,141,31.8,4007524573,178,,4006699353,56,Back,4006699359,212,12.6,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502860243,23,1,1,1,57,3c3jcs7vc1t6vz5lev162jyv7,1,19.6,36.8,2023-02-01T18:02:11.353Z,2023-02-02T08:12:35Z,4006699495,213,0.2,4007524599,178,,4006699491,141,41.2,4006699487,56,Back,4006699489,140,37.0,4006699493,212,18.5,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502860257,24,1,1,2,0,3c3jcs7vc1t6vz5lev162jyv7,1,39.1,48.8,2023-02-01T18:02:14.877Z,2023-02-02T08:12:33Z,4006699593,141,30.3,4007670227,1,,4006699589,56,Center,4006699597,213,5.9,4006699591,140,67.6,4006699595,212,32.5,4007524629,178,,,,,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502860269,25,1,1,2,4,3c3jcs7vc1t6vz5lev162jyv7,0,70,30.2,2023-02-01T18:02:18.597Z,2023-02-02T08:12:31Z,4006699687,141,66.3,4007524643,178,,4006699691,213,0.9,4006699683,56,Center,4006699689,212,30.7,4006699717,4,,4006699685,140,87.5,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502860277,24,49,1,2,7,70nn27vgkt6l48lvv5e66q7ww,1,10.1,38.7,2023-02-01T18:02:21.418Z,2023-02-02T08:12:31Z,,,,,,,,,,,,,,,,,,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502860291,25,1,1,2,9,70nn27vgkt6l48lvv5e66q7ww,1,12.6,36.2,2023-02-01T18:02:23.623Z,2023-02-02T08:12:30Z,4006699833,140,3.1,4007524727,178,,4006699839,213,2.4,4006699837,212,13.0,4006699831,56,Back,4006699835,141,48.5,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502860319,26,1,1,2,10,70nn27vgkt6l48lvv5e66q7ww,1,3.2,47.7,2023-02-01T18:02:25.027Z,2023-02-02T08:12:29Z,4007524755,178,,4006700055,213,1.3,4006700053,212,24.6,4006700047,56,Back,4006700049,140,8.5,4006700051,141,83.0,,,,,,,6oi4a3g56xe76g0gg38knmzmd,V. Mannone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
