id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2496566767,1,34,16,0,0,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-01-11T17:22:03.273Z,2023-01-11T18:04:39Z,3973650317,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3973650313,59,"40, 27, 2, 20, 5, 23, 45, 7, 15, 9, 29, 1, 3, 4, 8, 11, 13, 22, 97, 99",3973650315,130,4,3973650319,194,7xd54eb65lg7zldvnyd58bq39,3973650309,30,"7h2icfuwy00ilm14dw5xyl5g5, ef2n7d6rysar49toiz2k3obth, bl4lretp33t0jj3icujkf45p1, dl4e5ojyhccj6w0vgksfzvmxh, 7xd54eb65lg7zldvnyd58bq39, 3zyw4328iilwrttjoww1wctlh, 36yupk7p1vks4dbguw53xhucp, dom1dzrvk7y4sd8puf8iztn11, 5yg9ljo5pf1lo2xk74d0k240l, e0hk5aepnpo7cne006zwahfx1, 3ynh418z6f6bfjz674vs40f6x, 1ixibe50te4j2gjhbufm72aui, 7mn6lue4zatldcxp0gd7kt8mh, c4yip4bf8il4gnxnhcb381b3e, 5lfki1zoxd4l96hjbr2rw3d2h, e6se9kft2lf9hs92rof2pnn6c, 9jiectkc8rk0ivxn80l87ic45, 3imcuejzt9r6zvvv1xbn5jbl6, 7nlijkywjl13h3ks132026iok, 3r04y1fejoh9e8qbge3exy3u1",3973650311,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",3973650321,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3973670521,197,4735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496566769,1,34,16,0,0,be2k34rut1lz79jxenabttqlc,1,0,0,2023-01-11T17:22:06.006Z,2023-01-11T17:59:30Z,3973650331,59,"30, 18, 31, 21, 15, 3, 11, 35, 9, 20, 10, 38, 1, 4, 16, 22, 23, 26, 27, 28",3973672951,197,15943,3973650327,30,"8h5jl1u3p8sr2pwdmyxl14416, 7c0b5fz3m1uw0fwpm051e6rfu, 5ixupu8etas04im7097qhb1ed, 31sljkjull0n7082fed26stzp, 6q793p9lurdevqmetgoke54wk, 8jjep8bx1jpjuf8firxccc549, 4zg62bpjlxntoruzlk4qnzumt, bt40tdni85hiz1gtkw0b6qmfo, b8dd5q3n5irlkcv0ekzqhzc2x, 7nivkfkngr374fx5totgektm1, 3pz4ro9b1u6u45gs7d6apmo5x, 5z9c9rjwtlrl0skjpt08n9gfe, 2ols4tslj83nkbztgkx9s92hh, avk0vktquq3oum9w6dyodlz6y, c1fcxha3l058brl1925muv2l1, e5xxqwz0sdlwkkmp8bgs1k6w9, 4st4hurqbtyzw1tbkzuuk78fe, 1zx0huwj0czivtoq6kvfb5roq, efcz85z2tvggsucnvivkmsxyh, bfdco9clf3dwltaogfhv5v0et",3973650333,130,8,3973650337,194,31sljkjull0n7082fed26stzp,3973650329,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3973650339,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3973650335,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571053,2,32,1,0,0,be2k34rut1lz79jxenabttqlc,1,0,0,2023-01-11T18:00:17.784Z,2023-01-11T18:00:20Z,3973674071,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571047,2,32,1,0,0,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-01-11T18:00:17.784Z,2023-01-12T02:04:06Z,3973674051,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571063,3,1,1,0,0,3adj8hkws0z1al232bg2h6tk0,1,50,50,2023-01-11T18:00:17.791Z,2023-01-12T04:18:53Z,3973674131,212,20.5,3973674125,56,Back,3973674135,279,S,3973674129,141,51.5,3973674127,140,30.5,3974297597,178,,3973674133,213,3.1,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571089,4,1,1,0,2,3adj8hkws0z1al232bg2h6tk0,0,30.1,54.4,2023-01-11T18:00:20.609Z,2023-01-12T07:42:11Z,3973674263,140,62.6,3973674267,212,37.8,3974297611,178,,3973674265,141,78.4,3973674271,1,,3973674269,213,0.4,3973674261,56,Center,3973674259,155,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571083,3,44,1,0,5,be2k34rut1lz79jxenabttqlc,1,30.8,17.6,2023-01-11T18:00:23.379Z,2023-01-12T08:26:37Z,3973674231,56,Back,3973674233,285,,3973674321,233,5,,,,,,,,,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571091,5,44,1,0,5,3adj8hkws0z1al232bg2h6tk0,0,69.2,82.4,2023-01-11T18:00:23.380Z,2023-01-12T08:26:37Z,3973676379,233,3,3973674275,56,Left,3973674277,286,,,,,,,,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571087,4,1,1,0,5,be2k34rut1lz79jxenabttqlc,0,31,22.2,2023-01-11T18:00:23.462Z,2023-01-12T07:42:10Z,3973674247,3,,3973674255,212,15.2,3973674257,213,6.2,3973674253,141,19.4,3973674249,56,Back,3974297679,388,,3973674251,140,45.4,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571109,6,1,1,0,7,3adj8hkws0z1al232bg2h6tk0,1,60.6,73.8,2023-01-11T18:00:24.978Z,2023-01-12T07:42:10Z,3973674355,140,42.2,3974297717,178,,3973674359,212,19.5,3973674361,213,3.0,3973674357,141,77.9,3973674353,56,Back,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571113,7,1,1,0,9,3adj8hkws0z1al232bg2h6tk0,0,47.5,76.7,2023-01-11T18:00:27.169Z,2023-01-12T07:42:09Z,3974297745,178,,3973674371,56,Back,3973674369,155,,3973674379,213,1.9,3973674375,141,78.7,3973674377,212,1.4,3973674373,140,47.1,,,,3zyw4328iilwrttjoww1wctlh,C. Hérelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571107,5,61,1,0,9,be2k34rut1lz79jxenabttqlc,1,48.6,23.3,2023-01-11T18:00:27.324Z,2023-01-12T07:42:09Z,3973674351,56,Back,3974297773,178,,3974297771,21,,,,,,,,,,,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571127,6,1,1,0,11,be2k34rut1lz79jxenabttqlc,0,39,10.6,2023-01-11T18:00:29.451Z,2023-01-12T07:42:08Z,3973674477,213,0.3,3973674473,141,17.4,3974297883,178,,3973674475,212,18.2,3973674471,140,55.8,3973674469,56,Right,3973674467,3,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571137,8,44,1,0,14,3adj8hkws0z1al232bg2h6tk0,1,44,77,2023-01-11T18:00:31.784Z,2023-01-12T07:42:08Z,3973674503,56,Back,3973674507,233,7,3973674505,285,,,,,,,,,,,,,,,,,3zyw4328iilwrttjoww1wctlh,C. Hérelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571129,7,44,1,0,14,be2k34rut1lz79jxenabttqlc,0,56,23,2023-01-11T18:00:31.785Z,2023-01-12T07:42:07Z,3973674483,56,Center,3973674527,233,8,3973674485,286,,,,,,,,,,,,,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571151,9,1,1,0,14,3adj8hkws0z1al232bg2h6tk0,1,43.4,77,2023-01-11T18:00:31.801Z,2023-01-12T07:42:07Z,3973674573,212,13.1,3974297925,388,,3973674561,56,Center,3973674557,3,,3973674575,213,5.6,3973674569,141,65.5,3973674565,140,53.4,,,,3zyw4328iilwrttjoww1wctlh,C. Hérelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571163,10,1,1,0,14,3adj8hkws0z1al232bg2h6tk0,0,49.6,72.1,2023-01-11T18:00:32.409Z,2023-01-12T07:42:06Z,3973674637,212,22.3,3973674633,140,64.9,3973674639,213,5.5,3973674635,141,49.4,3973674631,56,Center,3974297969,178,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571153,8,49,1,0,16,be2k34rut1lz79jxenabttqlc,1,37.7,47.4,2023-01-11T18:00:34.769Z,2023-01-12T07:42:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571177,9,1,1,0,19,be2k34rut1lz79jxenabttqlc,1,36.2,56.5,2023-01-11T18:00:37.719Z,2023-01-12T07:42:05Z,3973674699,56,Back,3973674705,212,31.1,3973674707,213,4.9,3973674703,141,11.3,3973674701,140,40.6,3974297997,178,,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571187,10,1,1,0,22,be2k34rut1lz79jxenabttqlc,1,37.6,8.9,2023-01-11T18:00:40.510Z,2023-01-12T07:42:03Z,3973674759,212,17.4,3973674755,140,53.8,3974298019,178,,3973674761,213,6.1,3973674757,141,3.8,3973674753,56,Right,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571199,11,1,1,0,25,be2k34rut1lz79jxenabttqlc,1,52.6,7,2023-01-11T18:00:43.428Z,2023-01-12T07:42:02Z,3973674827,141,11.3,3973674829,212,8.0,3973674817,56,Back,3973674825,140,45.5,3973674831,213,2.8,3974298051,178,,,,,,,,4zg62bpjlxntoruzlk4qnzumt,A. Ounas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571213,12,1,1,0,28,be2k34rut1lz79jxenabttqlc,1,45.2,12.7,2023-01-11T18:00:45.897Z,2023-01-12T07:42:01Z,3973674889,141,30.4,3973674885,56,Back,3973674887,140,33.4,3973674893,213,2.4,3974298063,178,,3973674891,212,17.3,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571233,13,1,1,0,32,be2k34rut1lz79jxenabttqlc,1,36.8,45.5,2023-01-11T18:00:50.025Z,2023-01-12T07:42:00Z,3973675025,141,72.9,3973675029,213,1.5,3973675023,140,38.3,3973675027,212,18.7,3974298087,178,,3973675021,56,Back,,,,,,,6q793p9lurdevqmetgoke54wk,L. Yoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571255,14,1,1,0,38,be2k34rut1lz79jxenabttqlc,1,45.1,72.8,2023-01-11T18:00:55.818Z,2023-01-12T07:41:58Z,3973675119,212,19.6,3973675121,213,4.2,3973675115,140,35.2,3973675117,141,48.4,3973675113,56,Back,3974298143,178,,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571271,15,1,1,0,42,be2k34rut1lz79jxenabttqlc,1,39.9,45.3,2023-01-11T18:01:00.311Z,2023-01-12T07:41:56Z,3974298179,178,,3973675213,141,94.5,3973675217,213,1.0,3973675219,1,,3973675215,212,39.0,3973675211,140,58.9,3973675209,56,Left,,,,6q793p9lurdevqmetgoke54wk,L. Yoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571279,16,1,1,0,46,be2k34rut1lz79jxenabttqlc,1,60.2,95.4,2023-01-11T18:01:03.921Z,2023-01-12T07:41:55Z,3973675267,212,6.7,3973675263,140,65.8,3973675265,141,90.6,3974298213,178,,3973675269,213,5.8,3973675261,56,Left,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571283,17,1,1,0,47,be2k34rut1lz79jxenabttqlc,1,69.4,93.1,2023-01-11T18:01:05.020Z,2023-01-12T07:41:55Z,3973675281,56,Left,3973675287,212,7.8,3974298237,178,,3973675293,156,,3973675283,140,64.6,3973675285,141,84.4,3973675289,213,4.0,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571291,18,50,1,0,48,be2k34rut1lz79jxenabttqlc,1,73.3,82.1,2023-01-11T18:01:06.343Z,2023-01-12T08:26:34Z,3973675333,56,Left,3973675369,233,11,3973675335,286,,,,,,,,,,,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571293,11,7,1,0,49,3adj8hkws0z1al232bg2h6tk0,1,26.7,17.9,2023-01-11T18:01:07.172Z,2023-01-12T08:26:34Z,3973675339,285,,3973675353,233,18,3974033783,383,,3973675337,56,Back,3974298337,178,,,,,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571297,12,49,1,0,50,3adj8hkws0z1al232bg2h6tk0,1,20.2,20.3,2023-01-11T18:01:08.354Z,2023-01-12T07:41:54Z,,,,,,,,,,,,,,,,,,,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571301,13,1,1,0,50,3adj8hkws0z1al232bg2h6tk0,1,20.2,20.3,2023-01-11T18:01:08.382Z,2023-01-12T07:41:53Z,3973675375,140,4.3,3974298375,178,,3973675379,212,22.6,3973675381,213,2.4,3973675373,56,Back,3973675377,141,42.8,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571317,14,1,1,0,52,3adj8hkws0z1al232bg2h6tk0,0,3.6,41.7,2023-01-11T18:01:10.170Z,2023-01-12T07:41:53Z,3973675457,157,,3973675461,140,55.1,3973675459,56,Center,3974298427,178,,3973675463,141,26.1,3973675467,213,6.1,3973675465,212,55.1,3973675471,1,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571313,19,8,1,0,55,be2k34rut1lz79jxenabttqlc,1,44.6,76.2,2023-01-11T18:01:13.696Z,2023-01-12T07:41:52Z,3973675443,56,Back,3974034073,384,,3974298453,178,,,,,,,,,,,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571323,20,49,1,0,57,be2k34rut1lz79jxenabttqlc,1,47.2,65.6,2023-01-11T18:01:15.044Z,2023-01-12T07:41:52Z,,,,,,,,,,,,,,,,,,,,,,,,,bt40tdni85hiz1gtkw0b6qmfo,C. Baleba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571335,21,1,1,0,58,be2k34rut1lz79jxenabttqlc,1,43.9,66.1,2023-01-11T18:01:16.149Z,2023-01-12T07:41:51Z,3974298477,178,,3973675563,212,19.9,3973675565,213,4.5,3973675561,141,37.6,3973675557,56,Back,3973675559,140,39.4,,,,,,,bt40tdni85hiz1gtkw0b6qmfo,C. Baleba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571339,22,1,1,1,0,be2k34rut1lz79jxenabttqlc,1,41.2,37.9,2023-01-11T18:01:18.660Z,2023-01-12T07:41:50Z,3973675583,140,53.1,3973675587,212,15.9,3973675585,141,23.4,3973675589,213,5.6,3973675581,56,Center,3974298505,178,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571343,23,1,1,1,2,be2k34rut1lz79jxenabttqlc,1,52.4,21.7,2023-01-11T18:01:19.923Z,2023-01-12T07:41:50Z,3973675605,56,Back,3973675611,212,9.4,3973675609,141,25.0,3973675607,140,43.7,3973675613,213,2.9,3974298523,178,,,,,,,,4zg62bpjlxntoruzlk4qnzumt,A. Ounas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571347,24,1,1,1,4,be2k34rut1lz79jxenabttqlc,1,44,27.8,2023-01-11T18:01:21.826Z,2023-01-12T07:41:49Z,3973675637,213,0.9,3973675633,141,33.6,3973675631,140,46.8,3973675635,212,4.9,3974298545,178,,3973675629,56,Back,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571355,25,1,1,1,4,be2k34rut1lz79jxenabttqlc,1,48.9,37.5,2023-01-11T18:01:22.719Z,2023-01-12T07:41:48Z,3973675685,141,25.0,3973675689,213,4.1,3974298571,178,,3973675687,212,10.2,3973675683,140,43.6,3973675681,56,Back,,,,,,,bt40tdni85hiz1gtkw0b6qmfo,C. Baleba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571393,26,1,1,1,6,be2k34rut1lz79jxenabttqlc,1,44.8,25,2023-01-11T18:01:24.686Z,2023-01-12T07:41:47Z,3973675885,212,20.2,3974298585,178,,3973675887,213,5.6,3973675883,141,6.1,3973675879,56,Right,3973675881,140,59.6,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
