id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2451859485,5,1,1,0,6,3xedluek08t2ka7oypwuullcn,0,21.2,96.2,2022-08-27T19:00:14.565Z,2022-08-28T03:07:57Z,3736857323,141,73.0,3736857317,157,,3736857329,1,,3736857321,140,50.3,3736857325,212,34.4,3738061579,178,,3736857327,213,5.8,3736857319,56,Center,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451859545,7,1,1,0,10,z1wbqtd0fz5t5eezjvrbld3h,1,50,23.4,2022-08-27T19:00:18.333Z,2022-08-28T03:07:57Z,3736857605,3,,3736857607,56,Center,3736857611,141,33.8,3736857613,212,9.5,3736857615,213,0.8,3736857609,140,56.0,3738062365,388,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451859565,8,1,1,0,12,z1wbqtd0fz5t5eezjvrbld3h,0,52.9,28.9,2022-08-27T19:00:20.454Z,2022-08-28T03:07:56Z,3738062761,388,,3736857701,3,,3736857709,212,17.8,3736857703,56,Center,3736857705,140,69.8,3736857707,141,31.7,3736857711,213,0.1,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451859583,6,44,1,0,13,3xedluek08t2ka7oypwuullcn,1,37.9,72.2,2022-08-27T19:00:21.789Z,2022-08-28T03:07:56Z,3736857809,285,,3736857807,56,Back,3736857835,233,9,,,,,,,,,,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451859567,9,44,1,0,13,z1wbqtd0fz5t5eezjvrbld3h,0,62.1,27.8,2022-08-27T19:00:21.790Z,2022-08-28T03:07:56Z,3736857855,233,6,3736857717,286,,3736857715,56,Center,,,,,,,,,,,,,,,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451859623,7,1,1,0,14,3xedluek08t2ka7oypwuullcn,1,37.3,71.7,2022-08-27T19:00:21.891Z,2022-08-28T03:07:55Z,3738063437,388,,3736858037,140,30.4,3736858041,141,48.8,3736858049,213,4.3,3736858031,3,,3736858045,212,17.2,3736858033,56,Back,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451859659,8,1,1,0,16,3xedluek08t2ka7oypwuullcn,1,30.4,54.4,2022-08-27T19:00:24.075Z,2022-08-28T03:07:55Z,3736858183,212,28.6,3736858175,157,,3736858181,141,55.1,3736858177,56,Center,3736858187,1,,3736858185,213,0.0,3738063723,178,,3736858179,140,57.6,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451859761,9,1,1,0,18,3xedluek08t2ka7oypwuullcn,1,51.5,61.5,2022-08-27T19:00:26.493Z,2022-08-28T03:07:55Z,3736858735,213,6.1,3736858725,168,,3736858727,56,Center,3736858731,141,58.1,3736858729,140,61.9,3738063953,388,,3736858723,3,,3736858733,212,11.2,64ubq0xra74xaunooi8knyajt,L. Openda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452126603,1306,43,1,0,23,3xedluek08t2ka7oypwuullcn,1,0,0,2022-08-27T19:00:31.102Z,2022-08-28T01:32:58Z,3738353307,178,0,3738353437,144,82,,,,,,,,,,,,,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451859791,10,1,1,0,26,3xedluek08t2ka7oypwuullcn,1,79,24.4,2022-08-27T19:00:34.125Z,2022-08-28T03:07:53Z,3738064397,178,,3736858945,213,5.6,3736858939,140,89.8,3736858943,212,14.2,3736858941,141,11.9,3736858937,56,Right,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451859821,11,1,1,0,27,3xedluek08t2ka7oypwuullcn,0,90,13,2022-08-27T19:00:35.608Z,2022-08-28T03:07:53Z,3736859129,141,65.4,3736859131,212,35.6,3736859121,2,,3736859133,213,1.6,3736859123,155,,3736859135,1,,3737572417,20,,3736859125,56,Center,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,3738064753,178,3736859127,140,89.5,3737572415,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451859847,10,12,1,0,29,z1wbqtd0fz5t5eezjvrbld3h,1,9.5,40.1,2022-08-27T19:00:37.523Z,2022-08-28T03:07:52Z,3736859261,140,14.5,3736859263,141,16.0,3738065447,388,,3736859259,56,Back,3736859267,213,5.0,3736859291,15,,3736859265,212,17.2,,,,85gmjxvy1g5aj1lcizegwuaui,J. Doku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451859911,12,1,1,0,32,3xedluek08t2ka7oypwuullcn,1,86.5,86.9,2022-08-27T19:00:40.717Z,2022-08-28T03:07:52Z,3736859677,213,3.1,3736859675,212,6.8,3736859669,56,Left,3738065801,178,,3736859673,141,87.1,3736859671,140,80.0,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451859943,13,1,1,0,35,3xedluek08t2ka7oypwuullcn,1,80.4,88.3,2022-08-27T19:00:42.987Z,2022-08-28T03:07:50Z,3736859813,141,96.0,3736859811,140,80.9,3736859817,213,1.5,3736859809,56,Left,3738066033,178,,3736859815,212,5.3,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451859993,14,1,1,0,36,3xedluek08t2ka7oypwuullcn,1,79.2,97.7,2022-08-27T19:00:44.479Z,2022-08-28T03:07:49Z,3736860073,56,Left,3736860079,212,14.2,3738066443,178,,3736860077,141,95.1,3736860075,140,65.8,3736860081,213,3.3,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451860023,15,1,1,0,39,3xedluek08t2ka7oypwuullcn,1,60.1,91.7,2022-08-27T19:00:47.241Z,2022-08-28T03:07:48Z,3736860231,140,71.7,3736860229,56,Left,3736860233,141,92.7,3736860235,212,12.2,3736860237,213,0.1,3738066773,178,,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451860081,16,1,1,0,41,3xedluek08t2ka7oypwuullcn,1,62.7,92.2,2022-08-27T19:00:49.487Z,2022-08-28T03:07:46Z,3736860549,56,Left,3736860557,213,3.5,3736860555,212,4.3,3736860553,141,90.0,3736860551,140,58.9,3738067183,178,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451860107,17,1,1,0,44,3xedluek08t2ka7oypwuullcn,1,54.2,85.1,2022-08-27T19:00:52.270Z,2022-08-28T03:07:45Z,3736860669,212,10.6,3736860663,56,Left,3738067393,178,,3736860667,141,97.1,3736860665,140,60.6,3736860671,213,0.9,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451860143,18,1,1,0,45,3xedluek08t2ka7oypwuullcn,1,56.2,97.8,2022-08-27T19:00:53.606Z,2022-08-28T03:07:42Z,3736860865,212,20.0,3736860859,140,44.2,3736860867,213,4.0,3738067679,178,,3736860857,56,Back,3736860863,141,75.0,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451860191,19,1,1,0,47,3xedluek08t2ka7oypwuullcn,1,43.8,87.7,2022-08-27T19:00:55.790Z,2022-08-28T03:07:41Z,3736861141,140,34.9,3738067939,178,,3736861143,141,46.7,3736861139,56,Back,3736861145,212,29.4,3736861147,213,4.4,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451860225,20,1,1,0,51,3xedluek08t2ka7oypwuullcn,1,30.4,45.6,2022-08-27T19:00:59.399Z,2022-08-28T03:07:40Z,3736861369,213,4.9,3736861361,56,Back,3736861363,140,33.3,3736861365,141,16.8,3738068185,178,,3736861367,212,19.8,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451860241,21,1,1,0,53,3xedluek08t2ka7oypwuullcn,1,30.3,14.8,2022-08-27T19:01:01.679Z,2022-08-28T03:07:40Z,3736861469,212,11.9,3736861463,56,Back,3736861467,141,4.9,3738068343,178,,3736861465,140,39.6,3736861471,213,5.7,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451860257,22,1,1,0,55,3xedluek08t2ka7oypwuullcn,1,41.4,2.8,2022-08-27T19:01:02.909Z,2022-08-28T03:07:39Z,3736861569,141,13.4,3738068691,178,,3736861567,140,36.4,3736861573,213,2.2,3736861571,212,8.9,3736861565,56,Back,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451860267,23,1,1,0,56,3xedluek08t2ka7oypwuullcn,1,38,9.3,2022-08-27T19:01:04.793Z,2022-08-28T03:07:38Z,3738069033,178,,3736861627,56,Back,3736861635,213,3.8,3736861633,212,5.9,3736861631,141,3.8,3736861629,140,33.6,,,,,,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451860281,24,1,1,0,57,3xedluek08t2ka7oypwuullcn,1,33.9,1.9,2022-08-27T19:01:05.358Z,2022-08-28T03:07:38Z,3736861695,213,2.2,3736861683,140,28.0,3736861679,56,Back,3736861691,212,10.0,3738069327,178,,3736861687,141,13.5,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451860327,25,1,1,0,58,3xedluek08t2ka7oypwuullcn,1,26.1,9.9,2022-08-27T19:01:06.445Z,2022-08-28T03:07:38Z,3736861933,140,34.3,3736861939,213,1.0,3736861931,56,Back,3736861937,212,16.5,3738069607,178,,3736861935,141,30.6,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452127913,1440,83,1,1,0,z1wbqtd0fz5t5eezjvrbld3h,1,64.5,73.8,2022-08-27T19:01:08.601Z,2022-08-28T03:07:37Z,3738359943,399,488284,,,,,,,,,,,,,,,,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451860359,26,1,1,1,0,3xedluek08t2ka7oypwuullcn,1,35.5,26.4,2022-08-27T19:01:08.640Z,2022-08-28T03:07:36Z,3736862141,212,26.4,3736862135,56,Back,3736862143,213,1.9,3736862137,140,27.6,3736862139,141,63.3,3738070119,178,,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451860461,27,1,1,1,3,3xedluek08t2ka7oypwuullcn,1,31.2,61.6,2022-08-27T19:01:11.411Z,2022-08-28T03:07:35Z,3736862645,1,,3738070619,178,,3736862633,141,87.2,3736862629,140,58.7,3736862625,56,Left,3736862641,213,0.5,3736862637,212,33.7,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451860467,28,1,1,1,10,3xedluek08t2ka7oypwuullcn,0,65.7,68.7,2022-08-27T19:01:18.105Z,2022-08-28T03:07:33Z,3736862693,140,68.4,3736862691,56,Center,3738071123,178,,3736862699,213,4.9,3736862697,212,12.4,3736862695,141,51.0,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451860477,11,49,1,1,11,z1wbqtd0fz5t5eezjvrbld3h,1,29.8,46.5,2022-08-27T19:01:18.893Z,2022-08-28T03:07:33Z,,,,,,,,,,,,,,,,,,,,,,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451860555,12,4,1,1,13,z1wbqtd0fz5t5eezjvrbld3h,1,33,33.2,2022-08-27T19:01:21.456Z,2022-08-28T03:07:32Z,3736863127,13,,3736863135,285,,3736863131,152,,3736863129,56,Back,3736863133,265,,3736863191,233,29,,,,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451860541,29,4,1,1,13,3xedluek08t2ka7oypwuullcn,0,67,66.8,2022-08-27T19:01:21.457Z,2022-08-28T03:07:31Z,3736863045,152,,3736863225,233,12,3738071883,178,,3736863047,265,,3736863049,286,,3736863041,13,,3736863043,56,Center,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451861089,13,1,1,1,44,z1wbqtd0fz5t5eezjvrbld3h,0,31.9,29.4,2022-08-27T19:01:52.689Z,2022-08-28T03:07:31Z,3736865949,212,43.4,3736865953,1,,3736865951,213,6.1,3736865947,141,17.8,3738072313,178,,3736865941,152,,3736865943,56,Right,3736865937,5,,3o70kdbjt6w1aw7rkq3a4fecq,D. Alemdar,3736865939,157,3736865945,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451861101,30,44,1,1,48,3xedluek08t2ka7oypwuullcn,1,22.9,82.2,2022-08-27T19:01:55.976Z,2022-08-28T03:07:31Z,3736866013,56,Back,3736866051,233,14,3736866015,285,,,,,,,,,,,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451861095,14,44,1,1,48,z1wbqtd0fz5t5eezjvrbld3h,0,77.1,17.8,2022-08-27T19:01:55.977Z,2022-08-28T03:07:30Z,3736865983,286,,3736865981,56,Right,3736866059,233,30,,,,,,,,,,,,,,,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451861115,31,1,1,1,48,3xedluek08t2ka7oypwuullcn,1,22.1,81.7,2022-08-27T19:01:56.064Z,2022-08-28T03:07:30Z,3736866101,213,0.2,3736866097,141,85.1,3736866099,212,10.6,3736866095,140,32.0,3738072793,388,,3736866093,56,Back,3736866091,3,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451861137,32,1,1,1,49,3xedluek08t2ka7oypwuullcn,0,29.8,84.2,2022-08-27T19:01:57.570Z,2022-08-28T03:07:30Z,3736866221,140,40.6,3736866217,3,,3736866223,141,100.0,3738073033,388,,3736866219,56,Back,3736866227,213,0.8,3736866225,212,16.4,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451861185,15,5,1,1,52,z1wbqtd0fz5t5eezjvrbld3h,1,60.9,-1.2,2022-08-27T19:02:00.432Z,2022-08-28T00:27:26Z,3736866469,56,Right,3736866471,347,,3736866497,233,33,,,,,,,,,,,,,,,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451861149,33,5,1,1,52,3xedluek08t2ka7oypwuullcn,0,39.1,101.2,2022-08-27T19:02:00.432Z,2022-08-28T00:27:26Z,3736866271,347,,3736866503,233,15,3736866269,56,Back,,,,,,,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451861365,16,1,1,2,3,z1wbqtd0fz5t5eezjvrbld3h,0,64.7,0,2022-08-27T19:02:11.241Z,2022-08-28T03:07:29Z,3736867461,140,74.4,3736867457,107,,3736867463,141,10.0,3736867471,213,0.6,3736867459,56,Right,3736867467,212,12.8,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451861397,34,8,1,2,4,3xedluek08t2ka7oypwuullcn,1,23,94.3,2022-08-27T19:02:12.675Z,2022-08-28T03:07:29Z,3738074059,178,,3736867645,56,Back,3737576835,385,,,,,,,,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451861531,17,1,1,2,10,z1wbqtd0fz5t5eezjvrbld3h,1,77.7,38.5,2022-08-27T19:02:18.448Z,2022-08-28T03:07:27Z,3736868381,213,1.7,3736868375,141,59.0,3736868379,212,14.1,3736868371,56,Center,3738074289,178,,3736868373,140,75.9,,,,,,,85gmjxvy1g5aj1lcizegwuaui,J. Doku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451861587,18,1,1,2,13,z1wbqtd0fz5t5eezjvrbld3h,0,74.4,54.7,2022-08-27T19:02:21.487Z,2022-08-28T03:07:26Z,3736868655,56,Center,3736868661,212,12.2,3736868663,213,5.0,3736868657,140,77.3,3738074665,178,,3736868659,141,37.3,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
