id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/19/value
2469635717,4,49,1,0,7,3adj8hkws0z1al232bg2h6tk0,1,21,81,2022-10-09T13:00:17.952Z,2022-10-10T05:40:45Z,,,,,,,,,,,,,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469635735,5,1,1,0,7,3adj8hkws0z1al232bg2h6tk0,0,21,81,2022-10-09T13:00:17.967Z,2022-10-10T05:40:45Z,3834294833,178,,3831503891,56,Back,3831503897,212,8.7,3831503969,286,,3831503895,141,86.0,3831503963,236,,3831503965,233,8,3831503899,213,0.4,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,3831503893,140,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469635753,8,74,1,0,7,70nn27vgkt6l48lvv5e66q7ww,1,76.8,19.7,2022-10-09T13:00:18.069Z,2022-10-10T05:40:45Z,3831503945,56,Right,3831504037,233,5,3834295145,388,,3831503947,285,,,,,,,,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469635779,6,1,1,0,10,3adj8hkws0z1al232bg2h6tk0,0,13.4,94.7,2022-10-09T13:00:21.087Z,2022-10-10T05:40:44Z,3831574971,233,9,3831504071,141,98.5,3831504069,140,15.8,3831574933,1,,3834295373,178,,3831574969,236,,3831504067,56,Back,3831574931,157,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,3831574975,286,,3831504073,212,3.6,3831504075,213,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469635797,9,74,1,0,10,70nn27vgkt6l48lvv5e66q7ww,1,86,2.3,2022-10-09T13:00:21.152Z,2022-10-10T05:40:44Z,3831504117,56,Right,3831504119,285,,3831504205,233,6,3834295423,178,,,,,,,,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469635839,7,5,1,0,11,3adj8hkws0z1al232bg2h6tk0,1,17.4,101.6,2022-10-09T13:00:22.106Z,2022-10-10T01:17:26Z,3831504373,56,Back,3831504377,347,,3831504449,233,10,,,,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469635811,10,5,1,0,11,70nn27vgkt6l48lvv5e66q7ww,0,82.6,-1.6,2022-10-09T13:00:22.106Z,2022-10-10T01:17:26Z,3831504485,233,7,3831504209,56,Right,3831504211,347,,,,,,,,,,,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469635985,8,1,1,0,21,3adj8hkws0z1al232bg2h6tk0,0,19.2,100,2022-10-09T13:00:32.341Z,2022-10-10T05:40:43Z,3831505075,140,40.6,3831505081,213,6.1,3831505079,212,23.0,3831505073,56,Back,3831505071,107,,3831505083,1,,3831505077,141,94.8,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636023,11,1,1,0,23,70nn27vgkt6l48lvv5e66q7ww,0,62.5,4.1,2022-10-09T13:00:33.828Z,2022-10-10T05:40:43Z,3831505315,56,Right,3831505323,213,0.6,3831505319,141,17.3,3834296513,388,,3831505313,3,,3831505321,212,16.4,3831505317,140,75.6,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636035,9,61,1,0,25,3adj8hkws0z1al232bg2h6tk0,0,22.9,89,2022-10-09T13:00:36Z,2022-10-10T05:40:42Z,3834296607,178,,3831505387,56,Back,,,,,,,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470149079,923,43,1,0,26,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-10-09T13:00:37.011Z,2022-10-10T01:58:08Z,3834331111,178,0,3834331143,144,82,,,,,,,,,,,,,,,,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636063,12,49,1,0,26,70nn27vgkt6l48lvv5e66q7ww,1,79.1,18.1,2022-10-09T13:00:37.068Z,2022-10-10T05:40:42Z,,,,,,,,,,,,,,,,,,,,,,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470149091,924,43,1,0,26,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-10-09T13:00:37.161Z,2022-10-10T01:58:20Z,3834331195,178,0,3834331325,144,82,,,,,,,,,,,,,,,,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636111,13,1,1,0,27,70nn27vgkt6l48lvv5e66q7ww,1,78.9,20.7,2022-10-09T13:00:37.580Z,2022-10-10T05:40:41Z,3834296975,178,,3831505781,56,Center,3831505791,213,1.8,3831505787,212,15.1,3831505785,141,42.4,3831506797,210,15,3831505783,140,76.0,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636117,14,15,1,0,28,70nn27vgkt6l48lvv5e66q7ww,1,79.2,35.9,2022-10-09T13:00:39.420Z,2022-10-10T05:40:39Z,3831505835,56,Center,3831505833,18,,3834297077,178,,3831506289,20,,3831506851,231,49.1,3831506831,80,,3831506293,82,,3831506841,103,19,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,3831506845,146,80.5,3831506843,215,,3831506849,230,96.5,,3831506839,102,47.2,3831506311,233,10,3831506833,29,3831506835,55,13,3831505831,22,3831506847,147,34.7,,,,,,,,,,,,,,
2469636161,10,10,1,0,28,3adj8hkws0z1al232bg2h6tk0,1,19.1,61,2022-10-09T13:00:39.472Z,2022-10-10T05:40:39Z,3831506021,94,,3831506331,233,14,3831506023,56,Back,3834297179,178,,,,,,,,,,,,,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636185,11,6,1,0,30,3adj8hkws0z1al232bg2h6tk0,0,12.6,58.8,2022-10-09T13:00:41.062Z,2022-10-10T01:19:00Z,3831506257,233,15,3831506179,56,Back,3831506181,73,,,,,,,,,,,,,,,,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636155,15,6,1,0,30,70nn27vgkt6l48lvv5e66q7ww,1,87.4,41.2,2022-10-09T13:00:41.062Z,2022-10-10T01:19:00Z,3831506009,75,,3831506195,233,11,3831506005,56,Center,,,,,,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636789,16,1,1,1,0,70nn27vgkt6l48lvv5e66q7ww,0,99.5,0.5,2022-10-09T13:01:11.049Z,2022-10-10T01:19:20Z,3831509029,212,29.6,3831509015,2,,3831509023,56,Center,3831509019,155,,3831509025,140,94.9,3832470001,20,,3831509027,141,43.4,3831509021,224,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,3831509031,213,1.7,3834297523,178,,3831509017,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636997,12,4,1,1,1,3adj8hkws0z1al232bg2h6tk0,1,7.4,54.7,2022-10-09T13:01:11.639Z,2022-10-10T05:40:38Z,3831510087,56,Back,3831510083,13,,3831510089,152,,3831510095,285,,3831510121,233,17,3831510085,294,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636869,17,4,1,1,1,70nn27vgkt6l48lvv5e66q7ww,0,92.6,45.3,2022-10-09T13:01:11.640Z,2022-10-10T05:40:38Z,3831509507,13,,3834297687,388,,3831509523,286,,3831509515,152,,3831510141,233,12,3831509509,294,,3831509511,56,Center,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637151,13,1,1,1,18,3adj8hkws0z1al232bg2h6tk0,1,12.9,65.6,2022-10-09T13:01:29.489Z,2022-10-10T05:40:38Z,3831510891,152,,3831510897,141,25.3,3831510921,189,,3831510901,213,4.8,3831510889,5,,3831510895,140,14.7,3831510893,56,Back,3831510899,212,27.5,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,3834298673,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637173,14,1,1,1,22,3adj8hkws0z1al232bg2h6tk0,1,13.2,24.6,2022-10-09T13:01:32.657Z,2022-10-10T05:40:37Z,3831511011,140,23.5,3831511009,56,Back,3831511017,213,5.5,3831511015,212,16.1,3834298719,178,,3831511013,141,7.1,,,,,,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637197,15,1,1,1,24,3adj8hkws0z1al232bg2h6tk0,1,25.1,8.8,2022-10-09T13:01:35.151Z,2022-10-10T05:40:36Z,3831511109,56,Back,3831511117,213,2.7,3831511111,140,10.8,3834298825,178,,3831511113,141,18.7,3831511115,212,16.5,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637299,16,1,1,1,26,3adj8hkws0z1al232bg2h6tk0,1,9.6,19.5,2022-10-09T13:01:37.391Z,2022-10-10T05:40:35Z,3831511581,141,50.0,3831511585,213,1.9,3834298993,178,,3831511577,56,Back,3831511579,140,2.6,3831511583,212,22.0,,,,,,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637367,17,1,1,1,32,3adj8hkws0z1al232bg2h6tk0,0,3.4,43.1,2022-10-09T13:01:42.838Z,2022-10-10T05:40:34Z,3834299081,178,,3831511917,213,6.1,3831511909,56,Back,3831511911,140,48.3,3831511907,155,,3831511913,141,29.6,3831511919,1,,3831511915,212,48.0,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637397,18,44,1,1,34,70nn27vgkt6l48lvv5e66q7ww,1,50.7,73.6,2022-10-09T13:01:45.412Z,2022-10-10T05:40:34Z,3831512127,286,,3831512063,233,18,3831512049,56,Center,,,,,,,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637379,18,44,1,1,34,3adj8hkws0z1al232bg2h6tk0,0,49.3,26.4,2022-10-09T13:01:45.413Z,2022-10-10T05:40:33Z,3831512155,233,18,3831511973,56,Back,3831512181,285,,,,,,,,,,,,,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637423,19,1,1,1,34,70nn27vgkt6l48lvv5e66q7ww,1,50.1,73.9,2022-10-09T13:01:45.502Z,2022-10-10T05:40:33Z,3831512217,213,4.9,3831512203,56,Center,3831512211,141,40.2,3831512199,3,,3831512207,140,55.0,3834299263,388,,3831512215,212,23.5,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637427,20,49,1,1,37,70nn27vgkt6l48lvv5e66q7ww,1,55.2,46.9,2022-10-09T13:01:47.682Z,2022-10-10T05:40:33Z,,,,,,,,,,,,,,,,,,,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637471,21,1,1,1,37,70nn27vgkt6l48lvv5e66q7ww,1,55,47.4,2022-10-09T13:01:47.802Z,2022-10-10T05:40:32Z,3831512415,212,9.7,3831512413,141,52.8,3831512411,140,46.4,3834299493,178,,3831512409,56,Back,3831512417,213,2.8,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637489,22,1,1,1,39,70nn27vgkt6l48lvv5e66q7ww,0,49.3,57.4,2022-10-09T13:01:50.121Z,2022-10-10T05:40:32Z,3834299925,178,,3831512501,140,47.3,3831512507,213,4.1,3831512505,212,3.6,3831512503,141,53.1,3831512739,286,,3831512733,236,,3831512735,233,19,44o5mjglkzqxctz07ust9bcru,E. Le Fée,3831512499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637519,19,74,1,1,39,3adj8hkws0z1al232bg2h6tk0,1,50.3,42.1,2022-10-09T13:01:50.239Z,2022-10-10T05:40:31Z,3831512649,285,,3831512799,233,22,3834300013,178,,3831512645,56,Center,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637505,23,61,1,1,40,70nn27vgkt6l48lvv5e66q7ww,1,49.3,59.8,2022-10-09T13:01:50.609Z,2022-10-10T05:40:31Z,3831512571,56,Back,3834300135,178,,,,,,,,,,,,,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637535,20,49,1,1,40,3adj8hkws0z1al232bg2h6tk0,1,50.2,38.3,2022-10-09T13:01:51.525Z,2022-10-10T05:40:30Z,,,,,,,,,,,,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470155483,1246,67,1,1,40,3adj8hkws0z1al232bg2h6tk0,1,50.2,38.1,2022-10-09T13:01:51.536Z,2022-10-10T05:40:30Z,3834372937,233,1294,,,,,,,,,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470155481,1294,67,1,1,40,70nn27vgkt6l48lvv5e66q7ww,0,49.8,61.9,2022-10-09T13:01:51.537Z,2022-10-10T05:40:30Z,3834372945,233,1246,,,,,,,,,,,,,,,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637633,21,1,1,1,41,3adj8hkws0z1al232bg2h6tk0,1,49.9,38.5,2022-10-09T13:01:51.720Z,2022-10-10T05:40:29Z,3834300375,178,,3831513137,213,3.7,3831513131,140,39.7,3831513133,141,29.5,3831513129,56,Back,3831513135,212,12.3,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637761,22,1,1,1,44,3adj8hkws0z1al232bg2h6tk0,1,41.6,21.3,2022-10-09T13:01:55.014Z,2022-10-10T05:40:28Z,3831513681,212,16.0,3831513675,56,Right,3831513679,141,3.1,3834300509,178,,3831513677,140,51.3,3831513683,213,5.4,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637771,23,1,1,1,47,3adj8hkws0z1al232bg2h6tk0,1,50.9,1.8,2022-10-09T13:01:57.927Z,2022-10-10T05:40:27Z,3831513749,213,2.8,3831513743,140,39.0,3834300621,178,,3831513745,141,8.1,3831513747,212,13.2,3831513741,56,Back,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637827,24,1,1,1,49,3adj8hkws0z1al232bg2h6tk0,1,37.5,6,2022-10-09T13:02:00.172Z,2022-10-10T05:40:27Z,3831514001,141,52.4,3831514003,212,32.2,3834300787,178,,3831513995,56,Back,3834493533,1,,3831514005,213,1.8,3831513999,140,31.4,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637857,25,1,1,1,52,3adj8hkws0z1al232bg2h6tk0,1,31.6,48.7,2022-10-09T13:02:03.512Z,2022-10-10T05:40:26Z,3831514153,140,27.6,3831514159,213,4.4,3831514155,141,26.2,3834300873,178,,3831514157,212,15.9,3831514151,56,Back,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637907,26,1,1,1,54,3adj8hkws0z1al232bg2h6tk0,1,29.6,29.6,2022-10-09T13:02:05.499Z,2022-10-10T05:40:25Z,3834300995,178,,3831514371,140,38.7,3831514377,213,5.2,3831514375,212,19.9,3831514365,56,Back,3831514373,141,4.0,,,,,,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637921,27,1,1,1,57,3adj8hkws0z1al232bg2h6tk0,0,38.9,3,2022-10-09T13:02:07.572Z,2022-10-10T05:40:24Z,3834301443,178,,3831514443,212,5.0,3831514437,56,Back,3831514441,141,2.6,3831514445,213,6.2,3831514439,140,43.7,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637913,24,8,1,1,57,70nn27vgkt6l48lvv5e66q7ww,1,58.2,99,2022-10-09T13:02:07.781Z,2022-10-10T05:40:24Z,3834301497,178,,3832479791,385,,3831514401,56,Left,,,,,,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
