id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2484336897,9,1,1,0,15,bx0cdmzr2gwr70ez72dorx82p,1,41.5,93.8,2022-11-11T20:00:50.581Z,2022-11-12T03:57:53Z,3909098873,212,28.6,3909098871,141,68.7,3909098867,56,Back,3909098875,213,3.8,3909359421,178,,3909098869,140,19.7,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484336915,10,1,1,0,18,bx0cdmzr2gwr70ez72dorx82p,1,23.1,74.6,2022-11-11T20:00:52.954Z,2022-11-12T03:57:53Z,3909359425,178,,3909098965,140,7.1,3909098967,141,44.5,3909098969,212,26.5,3909098971,213,4.0,3909098963,56,Back,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484336931,11,1,1,0,21,bx0cdmzr2gwr70ez72dorx82p,1,9.1,40.8,2022-11-11T20:00:56.644Z,2022-11-12T03:57:52Z,3909099073,140,14.1,3909099071,56,Back,3909359429,178,,3909099077,212,16.0,3909099075,141,18.6,3909099079,213,5.0,,,,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484336953,12,1,1,0,24,bx0cdmzr2gwr70ez72dorx82p,1,19.8,19.7,2022-11-11T20:00:59.443Z,2022-11-12T03:57:52Z,3909099191,140,32.9,3909099193,141,2.0,3909099189,56,Back,3909359433,178,,3909099195,212,18.3,3909099197,213,5.6,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484336973,13,1,1,0,27,bx0cdmzr2gwr70ez72dorx82p,1,32.3,6.6,2022-11-11T20:01:02.736Z,2022-11-12T03:57:50Z,3909359437,178,,3909099291,141,13.7,3909099293,212,14.4,3909099287,56,Back,3909099289,140,19.4,3909099295,213,2.8,,,,,,,99f4n1ws494k96r9ewdcrecbt,Y. Atal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484336987,14,1,1,0,30,bx0cdmzr2gwr70ez72dorx82p,1,18.8,14.7,2022-11-11T20:01:04.874Z,2022-11-12T03:57:49Z,3909099353,213,0.4,3909099349,141,18.0,3909099351,212,5.7,3909099345,56,Back,3909099347,140,23.8,3909359441,178,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337029,15,1,1,0,31,bx0cdmzr2gwr70ez72dorx82p,1,24.2,22.8,2022-11-11T20:01:06.500Z,2022-11-12T03:57:49Z,3909099549,213,4.9,3909099547,212,14.5,3909099545,141,2.0,3909099543,140,27.3,3909359445,178,,3909099541,56,Back,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337473,27,1,1,0,33,bx0cdmzr2gwr70ez72dorx82p,0,25.3,8.9,2022-11-11T20:01:08.689Z,2022-11-12T03:57:48Z,3909102141,213,5.7,3909179041,286,,3909102133,56,Back,3909102135,140,28.3,3909102137,141,5.6,3909359449,178,,3909179035,236,,3909102139,212,3.9,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,3909179037,233,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484351919,295,74,1,0,34,121le8unjfzug3iu9pgkqa1c7,1,74.3,95.5,2022-11-11T20:01:08.828Z,2022-11-12T03:57:47Z,3909178837,285,,3909178835,56,Left,3909179055,233,27,3909359453,178,,,,,,,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484336997,3,49,1,0,35,121le8unjfzug3iu9pgkqa1c7,1,77.3,94.4,2022-11-11T20:01:09.781Z,2022-11-12T03:57:47Z,,,,,,,,,,,,,,,,,,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337027,4,1,1,0,36,121le8unjfzug3iu9pgkqa1c7,0,83.6,93.6,2022-11-11T20:01:11.134Z,2022-11-12T03:57:46Z,3909099527,2,,3909099533,140,85.9,3909099529,155,,3909359459,178,,3909357191,72,,3909357189,224,,3909099531,56,Left,3909100253,233,16,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,3909099539,213,5.4,3909099537,212,3.9,3909099535,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337053,16,61,1,0,36,bx0cdmzr2gwr70ez72dorx82p,1,15.1,10.6,2022-11-11T20:01:11.325Z,2022-11-12T03:57:45Z,3909359463,21,,3909099701,56,Back,3909359465,178,,,,,,,,,,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337063,5,1,1,0,39,121le8unjfzug3iu9pgkqa1c7,1,88,97.1,2022-11-11T20:01:14.313Z,2022-11-12T03:57:45Z,3909359471,178,,3909099729,141,85.3,3909099727,140,73.4,3909099725,56,Left,3909099733,213,3.6,3909099731,212,17.3,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337071,17,43,1,0,40,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-11-11T20:01:15.184Z,2022-11-11T20:02:58Z,3909103465,144,61,3909099757,56,Back,,,,,,,,,,,,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337101,6,1,1,0,42,121le8unjfzug3iu9pgkqa1c7,1,75.3,84.6,2022-11-11T20:01:17.274Z,2022-11-12T03:57:43Z,3909099929,140,85.3,3909099935,213,0.5,3909099927,56,Left,3909099933,212,11.7,3909359475,178,,3909099931,141,92.1,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337105,7,1,1,0,47,121le8unjfzug3iu9pgkqa1c7,0,77.7,87,2022-11-11T20:01:21.964Z,2022-11-12T03:57:41Z,3909099951,56,Center,3909099953,140,70.1,3909099959,213,3.9,3909099999,233,18,3909099955,141,75.3,3909099957,212,11.3,3909359481,178,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337107,18,61,1,0,47,bx0cdmzr2gwr70ez72dorx82p,1,25.9,19.8,2022-11-11T20:01:22.199Z,2022-11-12T03:57:41Z,3909099961,56,Back,3909359485,178,,,,,,,,,,,,,,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337117,19,49,1,0,49,bx0cdmzr2gwr70ez72dorx82p,1,20.5,35.7,2022-11-11T20:01:23.995Z,2022-11-12T03:57:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337133,20,1,1,0,49,bx0cdmzr2gwr70ez72dorx82p,1,17.8,35.6,2022-11-11T20:01:24.661Z,2022-11-12T03:57:40Z,3909359491,178,,3909100151,56,Back,3909100153,140,4.5,3909100157,212,16.0,3909100155,141,47.0,3909100159,213,2.6,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337141,21,1,1,0,51,bx0cdmzr2gwr70ez72dorx82p,0,4.1,47.7,2022-11-11T20:01:25.998Z,2022-11-12T03:57:40Z,3909100205,1,,3909100199,141,0.0,3909100201,212,34.5,3909359497,178,,3909100203,213,5.0,3909100195,56,Back,3909100197,140,12.3,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337201,8,5,1,0,53,121le8unjfzug3iu9pgkqa1c7,1,87.8,101.4,2022-11-11T20:01:28.251Z,2022-11-12T01:15:09Z,3909100515,347,,3909100517,233,22,3909100513,56,Left,,,,,,,,,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337145,22,5,1,0,53,bx0cdmzr2gwr70ez72dorx82p,0,12.2,-1.4,2022-11-11T20:01:28.251Z,2022-11-12T01:15:10Z,3909100219,56,Back,3909100559,233,8,3909100221,347,,,,,,,,,,,,,,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337217,9,1,1,0,58,121le8unjfzug3iu9pgkqa1c7,1,91.3,100,2022-11-11T20:01:33.217Z,2022-11-12T03:57:39Z,3909100597,107,,3909100605,212,19.1,3909100599,56,Left,3909100607,213,3.6,3909100603,141,89.6,3909100601,140,74.8,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337229,10,1,1,1,3,121le8unjfzug3iu9pgkqa1c7,1,75.5,86.3,2022-11-11T20:01:38.430Z,2022-11-12T03:57:37Z,3909100651,140,60.7,3909100653,141,72.0,3909100649,56,Center,3909359515,178,,3909100657,213,3.7,3909100655,212,18.3,,,,,,,412hlm2edd05jd1ad597brcvd,H. Aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337247,11,1,1,1,5,121le8unjfzug3iu9pgkqa1c7,1,62.4,73.3,2022-11-11T20:01:40.770Z,2022-11-12T03:57:37Z,3909100769,212,29.2,3909100767,141,32.2,3909100765,140,54.2,3909100763,56,Center,3909100771,213,4.4,3909359519,178,,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337253,12,1,1,1,9,121le8unjfzug3iu9pgkqa1c7,1,52.8,26.2,2022-11-11T20:01:43.855Z,2022-11-12T03:57:36Z,3909100803,56,Right,3909100811,213,5.6,3909100809,212,20.4,3909359527,178,,3909100807,141,6.2,3909100805,140,67.3,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337287,13,1,1,1,10,121le8unjfzug3iu9pgkqa1c7,1,59.7,6.5,2022-11-11T20:01:45.618Z,2022-11-12T03:57:35Z,3909101019,213,2.8,3909101001,56,Back,3909101017,212,19.1,3909101011,141,15.5,3909359535,178,,3909101007,140,42.5,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337301,14,1,1,1,13,121le8unjfzug3iu9pgkqa1c7,1,42,12,2022-11-11T20:01:48.411Z,2022-11-12T03:57:34Z,3909101111,212,34.8,3909101109,141,46.0,3909101113,213,2.4,3909101107,140,17.2,3909101105,56,Back,3909359543,178,,3909391161,1,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337317,15,1,1,1,18,121le8unjfzug3iu9pgkqa1c7,1,17,43.3,2022-11-11T20:01:52.874Z,2022-11-12T03:57:34Z,3909101213,141,80.6,3909101209,56,Back,3909101211,140,31.7,3909359551,178,,3909101217,213,1.0,3909101215,212,29.7,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337323,16,1,1,1,20,121le8unjfzug3iu9pgkqa1c7,1,27.5,76,2022-11-11T20:01:55.716Z,2022-11-12T03:57:33Z,3909101249,56,Back,3909101253,141,77.3,3909101251,140,41.6,3909359559,178,,3909101257,213,0.1,3909101255,212,14.8,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337355,17,1,1,1,22,121le8unjfzug3iu9pgkqa1c7,1,42.1,76.7,2022-11-11T20:01:56.938Z,2022-11-12T03:57:33Z,3909359567,178,,3909101405,213,3.6,3909101409,156,,3909101397,56,Back,3909101401,141,68.4,3909101403,212,13.4,3909101399,140,30.5,,,,412hlm2edd05jd1ad597brcvd,H. Aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337361,18,1,1,1,25,121le8unjfzug3iu9pgkqa1c7,1,29.9,66.5,2022-11-11T20:01:59.809Z,2022-11-12T03:57:32Z,3909101457,213,4.3,3909101455,212,13.9,3909101451,140,24.5,3909359579,178,,3909101453,141,47.9,3909101449,56,Back,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337369,19,1,1,1,27,121le8unjfzug3iu9pgkqa1c7,1,25.9,42.6,2022-11-11T20:02:02.166Z,2022-11-12T03:57:32Z,3909101505,213,4.7,3909359587,178,,3909101499,140,25.9,3909101501,141,15.8,3909101503,212,18.2,3909101497,56,Back,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337373,20,1,1,1,30,121le8unjfzug3iu9pgkqa1c7,1,26,14.7,2022-11-11T20:02:04.873Z,2022-11-12T03:57:30Z,3909101533,56,Back,3909101541,213,6.3,3909101539,212,13.7,3909359599,178,,3909101535,140,39.0,3909101537,141,14.3,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337389,21,1,1,1,31,121le8unjfzug3iu9pgkqa1c7,1,41.7,13.1,2022-11-11T20:02:06.160Z,2022-11-12T03:57:30Z,3909101613,140,33.0,3909101611,56,Back,3909101617,212,9.4,3909101615,141,16.2,3909359607,178,,3909101619,213,2.9,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337415,22,1,1,1,34,121le8unjfzug3iu9pgkqa1c7,1,38.8,24.4,2022-11-11T20:02:08.963Z,2022-11-12T03:57:29Z,3909101775,140,52.0,3909359619,178,,3909101777,141,84.5,3909101781,213,1.2,3909101779,212,43.2,3909391111,1,,3909101773,56,Left,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337423,23,1,1,1,39,121le8unjfzug3iu9pgkqa1c7,1,49.8,65.3,2022-11-11T20:02:14.537Z,2022-11-12T03:57:28Z,3909101841,56,Center,3909101843,140,52.9,3909101849,213,5.2,3909359623,178,,3909101845,141,55.2,3909101847,212,7.6,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337429,24,1,1,1,42,121le8unjfzug3iu9pgkqa1c7,0,54.8,53.9,2022-11-11T20:02:17.061Z,2022-11-12T03:57:26Z,3909101871,155,,3909101873,56,Center,3909101877,141,50.7,3909101875,140,73.8,3909359627,178,,3909101881,213,6.2,3909101879,212,20.1,3909101935,4,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337441,23,1,1,1,43,bx0cdmzr2gwr70ez72dorx82p,1,26.5,54,2022-11-11T20:02:18.216Z,2022-11-12T03:57:26Z,3909359631,388,,3909101949,3,,3909101953,140,27.8,3909101951,56,Back,3909101957,212,1.7,3909101955,141,52.5,3909101959,213,5.6,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337443,24,49,1,1,44,bx0cdmzr2gwr70ez72dorx82p,1,33.1,53.4,2022-11-11T20:02:19.390Z,2022-11-12T03:57:26Z,,,,,,,,,,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337451,25,50,1,1,45,bx0cdmzr2gwr70ez72dorx82p,1,34.5,47.5,2022-11-11T20:02:20.171Z,2022-11-12T03:57:25Z,3909102021,56,Back,3909102023,286,,3909102119,233,25,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337465,25,7,1,1,46,121le8unjfzug3iu9pgkqa1c7,0,65.5,52.5,2022-11-11T20:02:20.811Z,2022-11-12T03:57:25Z,3909102089,285,,3909357225,385,,3909102087,56,Center,3909359643,178,,3909102091,233,25,,,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337457,26,50,1,1,47,bx0cdmzr2gwr70ez72dorx82p,1,40.9,45,2022-11-11T20:02:22.001Z,2022-11-12T03:37:40Z,3909102051,56,Back,3909102053,286,,3909102227,233,26,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337481,26,7,1,1,47,121le8unjfzug3iu9pgkqa1c7,1,59.1,55,2022-11-11T20:02:22.125Z,2022-11-12T03:37:41Z,3909102173,56,Center,3909359649,178,,3909102175,285,,3909102205,233,26,3909357227,384,,,,,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484337485,27,49,1,1,49,121le8unjfzug3iu9pgkqa1c7,1,51.9,73,2022-11-11T20:02:24.085Z,2022-11-12T03:57:24Z,,,,,,,,,,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
