id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2502916187,7,1,1,0,24,3adj8hkws0z1al232bg2h6tk0,0,53.2,95,2023-02-01T20:00:38.273Z,2023-02-02T04:20:11Z,4007005051,56,Center,4007005059,213,5.2,4007005057,212,39.0,4007005061,1,,4007005049,157,,4007005053,140,69.9,4007005055,141,43.8,4007413243,178,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916205,5,1,1,0,27,121le8unjfzug3iu9pgkqa1c7,0,29.6,56.5,2023-02-01T20:00:41.184Z,2023-02-02T04:20:10Z,4007413299,388,,4007005167,140,25.5,4007005169,141,92.6,4007005171,212,24.9,4007005173,213,1.7,4007005165,56,Back,4007005163,3,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916261,8,1,1,0,33,3adj8hkws0z1al232bg2h6tk0,1,76.8,6.4,2023-02-01T20:00:46.762Z,2023-02-02T04:20:09Z,4007381707,224,,4007381709,20,,4007005521,1,,4007007003,154,,4007005511,56,Center,4007005517,212,34.3,4007005519,213,1.2,4007005507,2,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,1,4007005509,155,4007005513,140,89.5,4007007001,210,13,4007413337,178,4007005515,141,52.9,,,,,,,,,,,,,,,,,,,
2502916281,9,44,1,0,34,3adj8hkws0z1al232bg2h6tk0,1,90,48.2,2023-02-01T20:00:48.313Z,2023-02-02T04:20:09Z,4007152113,233,6,4007005597,286,,4007005595,56,Center,,,,,,,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916211,6,44,1,0,34,121le8unjfzug3iu9pgkqa1c7,0,10,51.8,2023-02-01T20:00:48.314Z,2023-02-02T04:20:08Z,4007005183,56,Back,4007005185,285,,4007005739,233,9,,,,,,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916287,10,13,1,0,34,3adj8hkws0z1al232bg2h6tk0,1,89.3,48.5,2023-02-01T20:00:48.333Z,2023-02-02T04:20:08Z,4007007025,29,,4007007023,73,,4007007037,328,,4007007029,55,8,4007007021,15,,4007007041,147,81.6,4007006245,153,,4007005625,56,Center,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,4007007035,103,4007413455,388,,4007007043,230,98.8,4007005623,17,4007007033,102,90.4,5.6,4007007039,146,94.0,4007007045,231,49,4007007027,154,4007005621,22,,,,,,,,
2502916253,7,43,1,0,36,121le8unjfzug3iu9pgkqa1c7,1,0,0,2023-02-01T20:00:50.379Z,2023-02-01T20:39:56Z,4007152083,144,44,4007005669,233,9,4007005463,56,Back,4007005465,285,0,,,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916285,8,49,1,0,39,121le8unjfzug3iu9pgkqa1c7,1,1,14.7,2023-02-01T20:00:52.925Z,2023-02-02T04:20:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916343,9,1,1,0,39,121le8unjfzug3iu9pgkqa1c7,0,1,14.1,2023-02-01T20:00:52.992Z,2023-02-02T04:20:06Z,4007006463,286,,4007005933,213,5.1,4007005925,56,Back,4007005929,141,9.5,4007006459,233,11,4007005927,140,2.3,4007006457,236,,4007413553,178,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,4007005931,212,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,
2502916371,11,74,1,0,39,3adj8hkws0z1al232bg2h6tk0,1,97.6,86.4,2023-02-01T20:00:53.062Z,2023-02-02T04:20:06Z,4007413603,389,,4007006485,233,9,4007006097,56,Left,4007006099,285,,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916387,10,5,1,0,42,121le8unjfzug3iu9pgkqa1c7,1,17.2,-1,2023-02-01T20:00:56.340Z,2023-02-02T00:56:37Z,4007006171,56,Back,4007006185,233,12,4007006173,347,,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916379,12,5,1,0,42,3adj8hkws0z1al232bg2h6tk0,0,82.8,101,2023-02-01T20:00:56.340Z,2023-02-02T00:56:38Z,4007006135,347,,4007006203,233,10,4007006133,56,Left,,,,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916401,11,1,1,0,47,121le8unjfzug3iu9pgkqa1c7,1,15.1,0,2023-02-01T20:01:00.831Z,2023-02-02T04:20:05Z,4007006263,140,12.1,4007006265,141,15.5,4007006269,213,1.8,4007006267,212,11.5,4007006261,56,Back,4007006259,107,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916405,12,1,1,0,47,121le8unjfzug3iu9pgkqa1c7,1,13.9,10.5,2023-02-01T20:01:01.658Z,2023-02-02T04:20:05Z,4007413869,388,,4007006293,140,12.3,4007006295,141,4.7,4007006291,56,Back,4007006299,213,4.3,4007006297,212,4.3,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916421,13,1,1,0,49,121le8unjfzug3iu9pgkqa1c7,1,13.8,0.1,2023-02-01T20:01:03.363Z,2023-02-02T04:20:04Z,4007413913,178,,4007006363,56,Back,4007006365,140,7.8,4007006369,212,8.6,4007006367,141,8.8,4007006371,213,2.4,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916453,14,1,1,0,50,121le8unjfzug3iu9pgkqa1c7,0,10,5.3,2023-02-01T20:01:04.391Z,2023-02-02T04:20:03Z,4007006523,157,,4007006525,56,Back,4007006535,1,,4007006533,213,0.1,4007006531,212,22.5,4007413975,178,,4007006529,141,9.4,4007006527,140,31.3,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916449,13,8,1,0,52,3adj8hkws0z1al232bg2h6tk0,1,64.5,89.3,2023-02-01T20:01:06.299Z,2023-02-02T04:20:03Z,4007381923,385,,4007006537,15,,4007006511,56,Left,4007414049,388,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916461,14,5,1,0,53,3adj8hkws0z1al232bg2h6tk0,0,69.6,101.8,2023-02-01T20:01:07.159Z,2023-02-02T00:57:13Z,4007006567,56,Left,4007006569,347,,4007006635,233,15,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916471,15,5,1,0,53,121le8unjfzug3iu9pgkqa1c7,1,30.4,-1.8,2023-02-01T20:01:07.159Z,2023-02-02T00:57:13Z,4007006605,347,,4007006603,56,Back,4007006631,233,14,,,,,,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916569,16,1,1,0,59,121le8unjfzug3iu9pgkqa1c7,1,23.3,0,2023-02-01T20:01:12.860Z,2023-02-02T04:20:03Z,4007007143,141,11.6,4007007145,212,10.2,4007007137,107,,4007007139,56,Back,4007007147,213,1.1,4007007569,189,,4007007141,140,27.4,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916587,17,1,1,1,0,121le8unjfzug3iu9pgkqa1c7,1,24.9,12.5,2023-02-01T20:01:13.861Z,2023-02-02T04:20:02Z,4007007241,56,Back,4007007247,212,31.2,4007007249,213,2.3,4007414151,178,,4007007245,141,46.4,4007007243,140,4.9,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916629,18,1,1,1,3,121le8unjfzug3iu9pgkqa1c7,1,5.9,46.1,2023-02-01T20:01:17.182Z,2023-02-02T04:20:01Z,4007007519,212,23.0,4007007517,141,73.9,4007007521,213,1.0,4007414173,178,,4007007513,56,Back,4007007515,140,18.3,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916687,19,1,1,1,10,121le8unjfzug3iu9pgkqa1c7,1,31.2,70,2023-02-01T20:01:24.457Z,2023-02-02T04:19:59Z,4007007801,140,37.5,4007007807,213,6.2,4007414209,178,,4007007799,56,Back,4007007805,212,6.6,4007007803,141,69.0,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916743,20,1,1,1,11,121le8unjfzug3iu9pgkqa1c7,1,39.3,63.5,2023-02-01T20:01:25.328Z,2023-02-02T04:19:59Z,4007008121,56,Back,4007008127,212,14.6,4007008129,213,2.1,4007414291,178,,4007008125,141,82.3,4007008123,140,32.6,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916759,21,1,1,1,17,121le8unjfzug3iu9pgkqa1c7,1,45.4,85.2,2023-02-01T20:01:31.583Z,2023-02-02T04:19:57Z,4007008211,56,Left,4007008217,212,15.9,4007008219,213,0.5,4007414333,178,,4007008215,141,96.3,4007008213,140,58.7,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916763,22,1,1,1,19,121le8unjfzug3iu9pgkqa1c7,0,57.5,98,2023-02-01T20:01:33.298Z,2023-02-02T04:19:56Z,4007414689,178,,4007008241,141,88.0,4007008243,212,11.1,4007008245,213,5.6,4007008237,56,Left,4007008239,140,65.8,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916785,15,8,1,1,19,3adj8hkws0z1al232bg2h6tk0,1,36.9,10.1,2023-02-01T20:01:33.694Z,2023-02-02T04:19:56Z,4007382065,385,,4007008329,56,Back,4007414715,178,,,,,,,,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916831,16,5,1,1,20,3adj8hkws0z1al232bg2h6tk0,0,37.2,-1.6,2023-02-01T20:01:34.666Z,2023-02-02T00:58:34Z,4007008467,347,,4007008887,233,23,4007008465,56,Back,,,,,,,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916879,23,5,1,1,20,121le8unjfzug3iu9pgkqa1c7,1,62.8,101.6,2023-02-01T20:01:34.666Z,2023-02-02T00:58:34Z,4007008773,56,Left,4007008775,347,,4007008861,233,16,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916923,24,1,1,1,25,121le8unjfzug3iu9pgkqa1c7,1,64.1,100,2023-02-01T20:01:39.339Z,2023-02-02T04:19:55Z,4007008989,213,3.4,4007531207,1,,4007008987,212,21.5,4007008981,56,Back,4007008983,140,44.5,4007008985,141,92.1,4007008979,107,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916947,25,1,1,1,29,121le8unjfzug3iu9pgkqa1c7,1,44.7,84.2,2023-02-01T20:01:42.891Z,2023-02-02T04:19:54Z,4007009139,56,Back,4007414859,178,,4007009145,212,26.0,4007009143,141,46.0,4007009141,140,44.0,4007009147,213,4.7,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916989,26,1,1,1,33,121le8unjfzug3iu9pgkqa1c7,1,46.8,35.8,2023-02-01T20:01:46.793Z,2023-02-02T04:19:53Z,4007009373,141,5.2,4007009381,213,5.3,4007009365,56,Right,4007414903,178,,4007009369,140,58.7,4007009377,212,24.3,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917007,27,1,1,1,36,121le8unjfzug3iu9pgkqa1c7,1,58.4,1.5,2023-02-01T20:01:49.919Z,2023-02-02T04:19:52Z,4007009515,213,2.9,4007009513,212,18.2,4007009507,56,Back,4007009509,140,41.6,4007009511,141,7.9,4007414945,178,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917021,28,1,1,1,37,121le8unjfzug3iu9pgkqa1c7,1,42.9,9.5,2023-02-01T20:01:51.481Z,2023-02-02T04:19:51Z,4007009597,213,0.9,4007009591,140,48.1,4007414995,178,,4007009593,141,19.7,4007009595,212,8.8,4007009589,56,Back,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917055,29,1,1,1,38,121le8unjfzug3iu9pgkqa1c7,1,49.7,19.5,2023-02-01T20:01:52.422Z,2023-02-02T04:19:51Z,4007009789,212,27.8,4007009807,156,,4007009787,141,35.5,4007415057,178,,4007009783,56,Back,4007009785,140,25.3,4007009791,213,2.7,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917073,30,1,1,1,41,121le8unjfzug3iu9pgkqa1c7,1,26,38.7,2023-02-01T20:01:55.101Z,2023-02-02T04:19:51Z,4007009881,141,61.5,4007415125,178,,4007009877,56,Back,4007009879,140,35.2,4007009885,213,1.0,4007009883,212,18.3,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917153,31,1,1,1,45,121le8unjfzug3iu9pgkqa1c7,1,35.7,60.2,2023-02-01T20:01:59.050Z,2023-02-02T04:19:50Z,4007415207,178,,4007010349,56,Back,4007010353,141,64.5,4007010355,212,10.1,4007010359,213,0.3,4007010351,140,44.9,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917193,32,1,1,1,49,121le8unjfzug3iu9pgkqa1c7,1,53.6,77.1,2023-02-01T20:02:03.291Z,2023-02-02T04:19:47Z,4007010595,212,19.6,4007010587,56,Left,4007010593,141,96.5,4007010591,140,67.4,4007415247,178,,4007010597,213,0.7,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917227,33,1,1,1,52,121le8unjfzug3iu9pgkqa1c7,1,67.6,97.2,2023-02-01T20:02:06.202Z,2023-02-02T04:19:46Z,4007010755,56,Left,4007010763,213,3.6,4007415307,178,,4007010761,212,7.9,4007010757,140,60.8,4007010759,141,92.4,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917265,34,1,1,1,54,121le8unjfzug3iu9pgkqa1c7,1,59.8,88.7,2023-02-01T20:02:08.056Z,2023-02-02T04:19:45Z,4007010983,213,4.2,4007415391,178,,4007010971,56,Center,4007010979,212,12.6,4007010973,140,54.1,4007010975,141,72.4,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917289,35,1,1,1,56,121le8unjfzug3iu9pgkqa1c7,1,55,74.6,2023-02-01T20:02:10.470Z,2023-02-02T04:19:44Z,4007011073,141,85.0,4007011075,212,7.5,4007011065,56,Left,4007011077,213,1.2,4007415455,178,,4007011071,140,57.4,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917323,36,1,1,1,57,121le8unjfzug3iu9pgkqa1c7,1,58.2,85.4,2023-02-01T20:02:11.389Z,2023-02-02T04:19:43Z,4007011255,140,45.6,4007011261,213,3.6,4007011251,56,Back,4007415535,178,,4007011257,141,76.1,4007011259,212,14.7,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917389,37,1,1,1,59,121le8unjfzug3iu9pgkqa1c7,1,47.1,76.5,2023-02-01T20:02:13.457Z,2023-02-02T04:19:42Z,4007011591,213,4.5,4007011585,140,43.5,4007011583,56,Back,4007011587,141,44.9,4007011589,212,21.8,4007415581,178,,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917423,38,1,1,2,3,121le8unjfzug3iu9pgkqa1c7,0,51.3,37.2,2023-02-01T20:02:17.230Z,2023-02-02T04:19:41Z,4007011775,213,0.0,4007011773,212,40.2,4007011769,140,89.6,4007011767,56,Center,4007415619,178,,4007011771,141,39.2,4007011777,1,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917449,17,49,1,2,6,3adj8hkws0z1al232bg2h6tk0,1,9.6,60,2023-02-01T20:02:20.280Z,2023-02-02T04:19:40Z,,,,,,,,,,,,,,,,,,,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917619,19,1,1,2,20,3adj8hkws0z1al232bg2h6tk0,1,13.1,48.4,2023-02-01T20:02:34.190Z,2023-02-02T04:19:38Z,4007415765,178,,4007012881,1,,4007012875,141,76.4,4007012873,140,59.7,4007012871,56,Center,4007012877,212,52.5,4007012879,213,0.4,4007012869,155,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917585,18,43,1,2,20,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-02-01T20:02:34.583Z,2023-02-01T20:03:17Z,4007015301,144,80,,,,,,,,,,,,,,,,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
