id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2449272103,9,1,1,0,18,2cjpmotqo8phcqfpgo9xf4gel,1,40.2,15,2022-08-21T13:00:34.784Z,2022-08-22T03:37:09Z,3724984707,178,,3723103349,213,1.8,3723103347,212,31.9,3723103341,56,Back,3723103345,141,60.5,3723103343,140,33.0,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272129,10,1,1,0,22,2cjpmotqo8phcqfpgo9xf4gel,1,37.9,63.7,2022-08-21T13:00:38.563Z,2022-08-22T03:37:07Z,3723103451,213,1.3,3723103447,141,94.1,3723103449,212,21.5,3723103443,56,Back,3723103445,140,43.4,3724984825,178,,,,,,,,f2wjw84p0ztxt636u2ibnoxxx,M. Sakho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272159,11,1,1,0,25,2cjpmotqo8phcqfpgo9xf4gel,1,43.2,91,2022-08-21T13:00:41.537Z,2022-08-22T03:37:07Z,3723103595,213,4.4,3723103589,140,39.3,3723103593,212,13.4,3723103587,56,Back,3723103591,141,72.3,3724985295,178,,,,,,,,b92hwrzx6l5wdf3z9g7dxo4bt,T. Sainte-Luce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272221,12,1,1,0,28,2cjpmotqo8phcqfpgo9xf4gel,1,37.2,69.4,2022-08-21T13:00:44.485Z,2022-08-22T03:37:05Z,3724985533,178,,3723103875,213,3.7,3723103873,212,24.8,3723103869,140,16.8,3723103867,56,Back,3723103871,141,50.9,,,,,,,cr1n1i96xlepbvk90nl87o4yc,K. Fayad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272249,13,1,1,0,31,2cjpmotqo8phcqfpgo9xf4gel,1,17.4,51.3,2022-08-21T13:00:47.366Z,2022-08-22T03:37:04Z,3723103979,56,Back,3723103985,212,16.0,3723103983,141,31.7,3724985835,178,,3723103987,213,5.3,3723103981,140,25.9,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272343,14,1,1,0,33,2cjpmotqo8phcqfpgo9xf4gel,1,29.6,32.3,2022-08-21T13:00:49.488Z,2022-08-22T03:37:03Z,3723104469,213,1.3,3724986029,178,,3723104467,212,21.4,3723104463,140,34.1,3723104465,141,63.0,3723104461,56,Back,,,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272369,15,1,1,0,36,2cjpmotqo8phcqfpgo9xf4gel,1,34.9,59.8,2022-08-21T13:00:52.665Z,2022-08-22T03:37:02Z,3723104571,141,85.7,3723104567,56,Back,3724986359,178,,3723104569,140,47.4,3723104575,213,0.9,3723104573,212,22.0,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272395,16,1,1,0,40,2cjpmotqo8phcqfpgo9xf4gel,1,53.4,83.9,2022-08-21T13:00:57.145Z,2022-08-22T03:37:01Z,3723104691,212,10.4,3723104685,56,Center,3723104689,141,70.2,3723104693,213,5.2,3724986841,178,,3723104687,140,57.7,,,,,,,f2wjw84p0ztxt636u2ibnoxxx,M. Sakho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272455,17,1,1,0,42,2cjpmotqo8phcqfpgo9xf4gel,1,57.5,76.3,2022-08-21T13:00:59.021Z,2022-08-22T03:37:00Z,3724987339,178,,3723105031,213,1.1,3723105023,56,Left,3723105025,140,61.1,3723105029,212,8.3,3723105027,141,87.2,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272489,18,1,1,0,46,2cjpmotqo8phcqfpgo9xf4gel,1,61.2,84.8,2022-08-21T13:01:02.611Z,2022-08-22T03:36:59Z,3723105189,213,4.5,3723105175,56,Center,3723105181,141,69.0,3724987627,178,,3723105185,212,10.9,3723105179,140,59.4,,,,,,,d8m8y59eum57eu7kiat38rkk5,W. Khazri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272505,19,1,1,0,46,2cjpmotqo8phcqfpgo9xf4gel,1,61,75.9,2022-08-21T13:01:03.249Z,2022-08-22T03:36:59Z,3723105237,56,Back,3723105243,212,19.5,3723105245,213,3.1,3724987821,178,,3723105239,140,42.5,3723105241,141,77.9,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272559,20,1,1,0,48,2cjpmotqo8phcqfpgo9xf4gel,1,48.6,78.9,2022-08-21T13:01:04.992Z,2022-08-22T03:36:58Z,3723105481,1,,3723105475,141,31.0,3723105473,140,33.3,3724988257,178,,3723105479,213,4.3,3723105477,212,36.3,3723105471,56,Back,,,,f2wjw84p0ztxt636u2ibnoxxx,M. Sakho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272599,21,1,1,0,52,2cjpmotqo8phcqfpgo9xf4gel,1,41.7,28.4,2022-08-21T13:01:09.230Z,2022-08-22T03:36:58Z,3723105591,141,7.4,3723105595,213,5.4,3723105593,212,18.6,3723105589,140,53.0,3724988551,178,,3723105587,56,Right,,,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272655,22,1,1,0,56,2cjpmotqo8phcqfpgo9xf4gel,1,44.8,12.5,2022-08-21T13:01:12.412Z,2022-08-22T03:36:57Z,3723105861,140,32.2,3723105867,213,2.1,3723105859,56,Back,3724989003,178,,3723105865,212,25.3,3723105863,141,44.2,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272673,23,1,1,0,57,2cjpmotqo8phcqfpgo9xf4gel,1,37.4,45.8,2022-08-21T13:01:14.262Z,2022-08-22T03:36:57Z,3723105935,141,35.3,3723105933,140,27.1,3723105931,56,Back,3724989247,178,,3723105937,212,13.0,3723105939,213,3.7,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272709,24,1,1,1,0,2cjpmotqo8phcqfpgo9xf4gel,1,26.2,28.1,2022-08-21T13:01:17.191Z,2022-08-22T03:36:56Z,3725639931,1,,3723106139,56,Back,3723106143,141,77.6,3723106145,212,34.4,3723106147,213,1.4,3724989463,178,,3723106141,140,32.8,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272775,25,1,1,1,3,2cjpmotqo8phcqfpgo9xf4gel,1,36.6,75.8,2022-08-21T13:01:19.922Z,2022-08-22T03:36:55Z,3724989815,178,,3723106553,140,36.3,3723106555,141,63.6,3723106559,213,4.7,3723106557,212,8.3,3723106551,56,Back,,,,,,,f2wjw84p0ztxt636u2ibnoxxx,M. Sakho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272807,26,1,1,1,6,2cjpmotqo8phcqfpgo9xf4gel,1,41.2,59,2022-08-21T13:01:22.342Z,2022-08-22T03:36:55Z,3723106687,140,77.8,3723106695,1,,3723106693,213,0.4,3723106689,141,79.7,3723106683,155,,3723106685,56,Left,3724990287,178,,3723106691,212,40.9,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449706845,1090,83,1,1,10,9bxav814mkuhueiyivyive82d,1,13.8,12.7,2022-08-21T13:01:26.673Z,2022-08-22T03:36:54Z,3725496367,399,477724,,,,,,,,,,,,,,,,,,,,,,81yqeo02okqakoiura0wnxv1m,P. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272811,27,61,1,1,10,2cjpmotqo8phcqfpgo9xf4gel,0,87.8,88.5,2022-08-21T13:01:27.002Z,2022-08-22T03:36:53Z,3723106701,56,Left,3724991157,178,,,,,,,,,,,,,,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272819,3,5,1,1,12,9bxav814mkuhueiyivyive82d,1,-1.4,11.8,2022-08-21T13:01:28.431Z,2022-08-21T21:47:42Z,3723106857,233,28,3723106767,56,Back,3723106769,346,,,,,,,,,,,,,,,,,81yqeo02okqakoiura0wnxv1m,P. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272823,28,5,1,1,12,2cjpmotqo8phcqfpgo9xf4gel,0,101.4,88.2,2022-08-21T13:01:28.431Z,2022-08-21T21:47:42Z,3723106775,56,Left,3723106777,346,,3723106865,233,3,,,,,,,,,,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273331,4,1,1,1,36,9bxav814mkuhueiyivyive82d,0,5.7,41.6,2022-08-21T13:01:52.862Z,2022-08-22T03:36:53Z,3723109207,74,,3723110257,1,,3723109191,56,Right,3723109197,212,58.5,3723109203,213,5.9,3723109189,124,,3723109195,141,13.2,3723109193,140,58.3,2t05pfvho7i9w9w01zcz3gz4l,B. Costil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273367,29,44,1,1,39,2cjpmotqo8phcqfpgo9xf4gel,1,43.8,85.4,2022-08-21T13:01:56.154Z,2022-08-22T03:36:52Z,3723109359,56,Back,3723110483,285,,3723109435,233,5,,,,,,,,,,,,,,,,b92hwrzx6l5wdf3z9g7dxo4bt,T. Sainte-Luce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273337,5,44,1,1,39,9bxav814mkuhueiyivyive82d,0,56.2,14.6,2022-08-21T13:01:56.155Z,2022-08-22T03:36:52Z,3723109455,233,29,3723109217,56,Right,3723110451,286,,,,,,,,,,,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273375,30,61,1,1,39,2cjpmotqo8phcqfpgo9xf4gel,0,43.1,84.8,2022-08-21T13:01:56.209Z,2022-08-22T03:36:52Z,3723109391,56,Back,3724992639,15,,3724992641,388,,,,,,,,,,,,,,,,,b92hwrzx6l5wdf3z9g7dxo4bt,T. Sainte-Luce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449276675,28,1,1,1,40,9bxav814mkuhueiyivyive82d,1,57,14.1,2022-08-21T13:01:57.142Z,2022-08-22T03:36:51Z,3723124499,140,62.5,3723124505,213,5.6,3723124503,212,7.7,3723124497,56,Right,3723124501,141,6.6,3724995847,178,,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273487,6,3,1,1,41,9bxav814mkuhueiyivyive82d,0,62.3,8.7,2022-08-21T13:01:58.101Z,2022-08-22T03:36:51Z,3723125723,233,31,3724994857,178,,3723109881,56,Right,3723735569,464,,3723125385,286,,,,,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273457,31,7,1,1,42,2cjpmotqo8phcqfpgo9xf4gel,1,37.7,91.3,2022-08-21T13:01:58.821Z,2022-08-22T03:36:51Z,3723109753,285,,3723109751,56,Back,3723735771,384,,3723125681,233,6,3724995289,178,,,,,,,,,,,b92hwrzx6l5wdf3z9g7dxo4bt,T. Sainte-Luce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273463,32,49,1,1,43,2cjpmotqo8phcqfpgo9xf4gel,1,43,90.1,2022-08-21T13:01:59.831Z,2022-08-22T03:36:50Z,,,,,,,,,,,,,,,,,,,,,,,,,d8m8y59eum57eu7kiat38rkk5,W. Khazri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273483,33,4,1,1,45,2cjpmotqo8phcqfpgo9xf4gel,1,42.7,85.9,2022-08-21T13:02:01.362Z,2022-08-22T03:36:49Z,3723109957,233,7,3723109853,13,,3723109863,265,,3723109857,56,Back,3723109867,286,,3723109861,152,,,,,,,,d8m8y59eum57eu7kiat38rkk5,W. Khazri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273493,7,4,1,1,45,9bxav814mkuhueiyivyive82d,0,57.3,14.1,2022-08-21T13:02:01.363Z,2022-08-22T03:36:49Z,3723109913,56,Right,3723109915,152,,3723109981,233,33,3723109919,285,,3723109911,13,,3723109917,265,,3724993649,178,,,,,9br3ebcuzl5b755kwuxgey3md,H. Sakhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273723,34,1,1,1,55,2cjpmotqo8phcqfpgo9xf4gel,1,37.6,88.4,2022-08-21T13:02:11.660Z,2022-08-22T03:36:48Z,3723110891,5,,3723110897,140,41.4,3723110903,213,5.3,3723110899,141,80.1,3724996323,178,,3723110893,152,,3723110895,56,Back,3723110901,212,6.9,f2wjw84p0ztxt636u2ibnoxxx,M. Sakho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273749,35,1,1,1,57,2cjpmotqo8phcqfpgo9xf4gel,1,43.7,79,2022-08-21T13:02:13.704Z,2022-08-22T03:36:48Z,3723110985,56,Back,3723110991,212,11.7,3723110987,140,35.8,3724996579,178,,3723110995,213,2.4,3723110989,141,91.2,,,,,,,cr1n1i96xlepbvk90nl87o4yc,K. Fayad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273819,36,1,1,1,58,2cjpmotqo8phcqfpgo9xf4gel,1,39.2,88.2,2022-08-21T13:02:15.281Z,2022-08-22T03:36:47Z,3723111263,140,41.7,3723111277,213,1.1,3724997195,178,,3723111267,141,95.9,3723111273,212,5.9,3723111259,56,Back,,,,,,,f2wjw84p0ztxt636u2ibnoxxx,M. Sakho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273877,37,1,1,2,1,2cjpmotqo8phcqfpgo9xf4gel,1,44.3,95.4,2022-08-21T13:02:17.861Z,2022-08-22T03:36:47Z,3724997655,178,,3723111499,212,9.8,3723111497,141,81.5,3723111501,213,4.5,3723111493,56,Back,3723111495,140,42.0,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273907,38,1,1,2,2,2cjpmotqo8phcqfpgo9xf4gel,1,42.5,81.3,2022-08-21T13:02:18.952Z,2022-08-22T03:36:46Z,3723111621,141,90.8,3723111615,56,Back,3723111633,213,1.7,3724997859,178,,3723111625,212,6.6,3723111619,140,41.4,,,,,,,cr1n1i96xlepbvk90nl87o4yc,K. Fayad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274029,39,1,1,2,7,2cjpmotqo8phcqfpgo9xf4gel,1,44.2,73,2022-08-21T13:02:24.043Z,2022-08-22T03:36:45Z,3723112201,56,Center,3724998073,178,,3723112199,155,,3723112209,212,40.9,3723112203,140,72.5,3723112205,141,31.7,3723112215,1,,3723112213,213,5.5,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274085,40,1,1,2,9,2cjpmotqo8phcqfpgo9xf4gel,1,70.5,36.7,2022-08-21T13:02:25.613Z,2022-08-22T03:36:44Z,3723112433,212,21.5,3723112435,213,5.7,3723112429,140,87.8,3723112427,56,Right,3724998637,388,,3723112431,141,19.9,3723112425,168,,3723112423,3,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274107,41,1,1,2,14,2cjpmotqo8phcqfpgo9xf4gel,0,95.4,28.1,2022-08-21T13:02:31.231Z,2022-08-22T03:36:43Z,3723112497,212,9.8,3724998795,178,,3723112491,56,Center,3723112499,213,1.6,3723112493,140,95.4,3723112495,141,42.5,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274177,8,12,1,2,15,9bxav814mkuhueiyivyive82d,1,4.7,60.5,2022-08-21T13:02:31.581Z,2022-08-22T03:36:42Z,3724999335,178,,3723112903,167,,3723112839,212,6.2,3723112837,141,58.8,3723112841,213,3.3,3723112835,140,0.0,3723112833,56,Back,,,,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274191,9,6,1,2,15,9bxav814mkuhueiyivyive82d,0,1.8,58.2,2022-08-21T13:02:31.839Z,2022-08-21T21:50:54Z,3723112875,73,,3723112997,233,42,3723112871,56,Back,,,,,,,,,,,,,,,,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274211,42,6,1,2,15,2cjpmotqo8phcqfpgo9xf4gel,1,98.2,41.8,2022-08-21T13:02:31.839Z,2022-08-21T21:50:54Z,3723112987,233,9,3723112943,56,Center,3723112945,75,,,,,,,,,,,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
