id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2537980585,23,1,1,0,9,3adj8hkws0z1al232bg2h6tk0,0,77,83.2,2023-04-23T13:00:17.488Z,2023-04-24T07:09:10Z,4213384751,3,,4213384761,212,2.1,4216446529,178,,4213384755,56,Left,4213384759,141,84.2,4213384763,213,0.3,4213384753,168,,4213384757,140,78.9,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537977397,4,61,1,0,9,6xjy1q2m55iiwe8g1r1yffbc9,1,23.4,17.7,2023-04-23T13:00:17.502Z,2023-04-24T07:09:10Z,4216446793,178,,4216446791,15,,4213368549,56,Back,,,,,,,,,,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537977411,6,1,1,0,13,3adj8hkws0z1al232bg2h6tk0,0,49.5,98,2023-04-23T13:00:21.447Z,2023-04-24T07:09:10Z,4216446963,388,,4213368631,56,Left,4213368639,212,24.0,4213368635,140,72.3,4213368641,213,0.1,4213368637,141,100.0,4213368629,3,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537977477,5,5,1,0,14,6xjy1q2m55iiwe8g1r1yffbc9,1,34.4,-1.3,2023-04-23T13:00:22.094Z,2023-04-24T01:50:03Z,4213368991,56,Back,4213368995,347,,4213369013,233,7,,,,,,,,,,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537977417,7,5,1,0,14,3adj8hkws0z1al232bg2h6tk0,0,65.6,101.3,2023-04-23T13:00:22.094Z,2023-04-24T01:50:03Z,4213368659,347,,4213369051,233,5,4213368655,56,Left,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537977603,7,1,1,0,25,6xjy1q2m55iiwe8g1r1yffbc9,1,46.1,0,2023-04-23T13:00:33.077Z,2023-04-24T07:09:09Z,4213369685,212,19.7,4213369673,56,Right,4213369671,107,,4213369679,141,8.5,4213369689,213,0.4,4213369675,140,63.6,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537977611,8,1,1,0,27,6xjy1q2m55iiwe8g1r1yffbc9,0,64.9,10.1,2023-04-23T13:00:34.960Z,2023-04-24T07:09:09Z,4216447553,21,,4213369711,141,5.1,4213369775,156,,4213369707,56,Right,4213369713,212,5.4,4213369709,140,60.9,4216447461,178,,4213369715,213,3.8,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538557545,905,67,1,0,28,3adj8hkws0z1al232bg2h6tk0,1,38.7,93.5,2023-04-23T13:00:35.973Z,2023-04-24T07:09:09Z,4216481539,233,809,,,,,,,,,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538557541,809,67,1,0,28,6xjy1q2m55iiwe8g1r1yffbc9,0,61.3,6.5,2023-04-23T13:00:35.974Z,2023-04-24T07:09:08Z,4216481549,233,905,,,,,,,,,,,,,,,,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537977935,9,8,1,0,28,3adj8hkws0z1al232bg2h6tk0,1,38,90.6,2023-04-23T13:00:35.987Z,2023-04-24T07:09:08Z,4216447719,178,,4214381555,385,,4213371417,56,Back,,,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537977679,9,4,1,0,28,6xjy1q2m55iiwe8g1r1yffbc9,1,64.3,8.7,2023-04-23T13:00:36.639Z,2023-04-24T07:09:08Z,4213370051,13,,4213370059,286,,4213370157,233,8,4213370053,295,,4213370057,152,,4213370055,56,Right,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537977693,8,4,1,0,28,3adj8hkws0z1al232bg2h6tk0,0,35.7,91.3,2023-04-23T13:00:36.640Z,2023-04-24T07:09:07Z,4213370129,152,,4213370169,233,9,4213370125,295,,4216448149,178,,4213370131,285,,4213370123,13,,4213370127,56,Back,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978243,10,1,1,1,1,6xjy1q2m55iiwe8g1r1yffbc9,0,68.6,10.1,2023-04-23T13:01:09.533Z,2023-04-24T07:09:07Z,4213372935,2,,4213372951,213,0.8,4213372949,212,25.2,4216448267,178,,4214382925,223,,4213372947,141,36.8,4213372943,56,Center,4213372941,152,,84ikqi9s3lng1mo4lxwq210wl,T. Mangani,4213372937,5,4213372945,140,85.3,4214382927,72,4213372939,155,,,,,,,,,,,,,,,,,,,,,,,
2537978289,10,12,1,1,2,3adj8hkws0z1al232bg2h6tk0,1,14.1,56.6,2023-04-23T13:01:10.851Z,2023-04-24T07:09:07Z,4216448359,388,,4213373167,141,71.1,4213373173,213,0.9,4213373159,56,Back,4213374895,15,,4213373163,140,22.3,4213373171,212,13.1,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978297,11,49,1,1,4,3adj8hkws0z1al232bg2h6tk0,1,23.7,78.9,2023-04-23T13:01:12.611Z,2023-04-24T07:09:06Z,,,,,,,,,,,,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978349,12,1,1,1,4,3adj8hkws0z1al232bg2h6tk0,0,23.5,78.7,2023-04-23T13:01:12.663Z,2023-04-24T07:09:06Z,4213373449,56,Back,4213373451,140,36.1,4213373459,1,,4213373447,157,,4216448617,178,,4213373455,212,24.9,4213373453,141,47.6,4213373457,213,5.3,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978383,11,50,1,1,9,6xjy1q2m55iiwe8g1r1yffbc9,1,54.9,55.9,2023-04-23T13:01:16.941Z,2023-04-24T07:09:05Z,4213373635,286,,4213373851,233,13,4213373633,56,Center,,,,,,,,,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978421,13,7,1,1,9,3adj8hkws0z1al232bg2h6tk0,0,45.1,44.1,2023-04-23T13:01:16.979Z,2023-04-24T07:09:05Z,4213373777,285,,4216449169,178,,4213373775,56,Back,4213373817,233,11,4214387651,385,,,,,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978521,12,4,1,1,10,6xjy1q2m55iiwe8g1r1yffbc9,1,46.7,42.8,2023-04-23T13:01:18.811Z,2023-04-24T07:09:04Z,4213374227,233,14,4213374209,286,,4213374201,13,,4213374203,56,Back,4213374207,265,,4213374205,152,,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978503,14,4,1,1,10,3adj8hkws0z1al232bg2h6tk0,0,53.3,57.2,2023-04-23T13:01:18.812Z,2023-04-24T07:09:04Z,4213374309,233,12,4213374159,265,,4213374155,56,Center,4216449335,388,,4213374157,152,,4213374161,285,,4213374153,13,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979069,13,1,1,1,34,6xjy1q2m55iiwe8g1r1yffbc9,1,49.5,43.5,2023-04-23T13:01:42.230Z,2023-04-24T07:09:03Z,4213376987,5,,4213376995,141,75.2,4216449683,178,,4213376993,140,37.8,4213376997,212,24.8,4213376989,152,,4213377001,213,2.1,4213737797,189,,84ikqi9s3lng1mo4lxwq210wl,T. Mangani,4213376991,56,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,
2537979089,14,1,1,1,36,6xjy1q2m55iiwe8g1r1yffbc9,1,43.5,72.7,2023-04-23T13:01:44.714Z,2023-04-24T07:09:03Z,4213377065,56,Left,4213377071,212,11.2,4216449775,178,,4213377069,141,81.8,4213377073,213,0.6,4213377067,140,52.4,,,,,,,3qcyotm0vljybir8poi67stsl,Y. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979109,15,1,1,1,38,6xjy1q2m55iiwe8g1r1yffbc9,1,48.8,84.9,2023-04-23T13:01:46.515Z,2023-04-24T07:09:02Z,4216449877,178,,4213377157,56,Back,4213377161,141,85.6,4213377165,213,3.1,4213377159,140,35.2,4213377163,212,14.3,,,,,,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979217,16,1,1,1,42,6xjy1q2m55iiwe8g1r1yffbc9,1,36.7,87.3,2023-04-23T13:01:50.620Z,2023-04-24T07:09:01Z,4213377711,140,62.4,4213377703,155,,4213377707,56,Left,4213377717,213,6.1,4213377713,141,79.4,4216449939,178,,4213377715,212,27.5,,,,3qcyotm0vljybir8poi67stsl,Y. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979229,17,1,1,1,47,6xjy1q2m55iiwe8g1r1yffbc9,0,66.8,98.2,2023-04-23T13:01:55.706Z,2023-04-24T07:09:00Z,4213377805,213,4.7,4213739187,236,,4216450335,178,,4213377803,212,4.1,4213377799,140,66.8,4213739193,286,,4213739189,233,406,4213377801,141,92.2,d040o5igq61iizexn1v2a5t5h,R. Hamouma,4213377797,56,,,,,,,,Left,,,,,,,,,,,,,,,,,,,,,,
2538049643,406,74,1,1,47,3adj8hkws0z1al232bg2h6tk0,1,33,1.4,2023-04-23T13:01:55.805Z,2023-04-24T07:08:59Z,4213739199,233,17,4213739167,56,Back,4213739169,285,,4216450625,178,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538049807,408,61,1,1,48,3adj8hkws0z1al232bg2h6tk0,1,31.5,0.3,2023-04-23T13:01:56.134Z,2023-04-24T07:08:59Z,4216451591,178,,4213740063,56,Back,,,,,,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538049711,407,61,1,1,48,3adj8hkws0z1al232bg2h6tk0,1,32,4.1,2023-04-23T13:01:56.174Z,2023-04-24T07:08:59Z,4216451051,178,,4213739567,56,Back,,,,,,,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979259,15,49,1,1,48,3adj8hkws0z1al232bg2h6tk0,1,32.2,2,2023-04-23T13:01:56.798Z,2023-04-24T07:08:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979273,16,43,1,1,49,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-04-23T13:01:57.416Z,2023-04-23T13:02:03Z,4213378613,144,1,4213377981,212,2.1,4213377975,56,Back,4213377983,213,2.2,4213377977,140,32.8,4213377979,141,6.8,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538049981,409,1,1,1,50,3adj8hkws0z1al232bg2h6tk0,0,32.4,4,2023-04-23T13:01:58.286Z,2023-04-24T07:08:58Z,4213741025,212,23.4,4213741017,140,54.6,4213741027,213,0.1,4213741015,56,Right,4216451945,178,,4213741021,141,6.5,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979407,18,49,1,1,52,6xjy1q2m55iiwe8g1r1yffbc9,1,44,85.3,2023-04-23T13:02:00.182Z,2023-04-24T07:08:57Z,,,,,,,,,,,,,,,,,,,,,,,,,i0pvdl0hx7idtfi0xymygmp5,C. Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979485,19,1,1,1,53,6xjy1q2m55iiwe8g1r1yffbc9,1,41.5,98.5,2023-04-23T13:02:01.487Z,2023-04-24T07:08:56Z,4213378937,140,20.0,4213378941,212,29.1,4213378935,56,Back,4213378943,213,3.8,4213378939,141,71.6,4216452229,178,,,,,,,,i0pvdl0hx7idtfi0xymygmp5,C. Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979537,20,1,1,1,57,6xjy1q2m55iiwe8g1r1yffbc9,1,19.2,72.9,2023-04-23T13:02:05.085Z,2023-04-24T07:08:56Z,4213379217,56,Back,4213379227,213,4.9,4213379223,212,24.9,4216452325,178,,4213379219,140,23.3,4213379221,141,36.8,,,,,,,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979669,21,1,1,2,3,6xjy1q2m55iiwe8g1r1yffbc9,0,36.4,25.6,2023-04-23T13:02:10.970Z,2023-04-24T07:08:55Z,4213379907,155,,4213379921,213,0.3,4213379919,212,38.0,4216452389,178,,4213379909,56,Center,4213379947,1,,4213379913,140,71.4,4213379917,141,39.9,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979721,17,1,1,2,5,3adj8hkws0z1al232bg2h6tk0,1,28,63.4,2023-04-23T13:02:13.016Z,2023-04-24T07:08:54Z,4213380205,213,5.1,4213380199,140,34.0,4213380203,212,18.3,4213380197,56,Back,4216452475,388,,4213380195,3,,4213380201,141,38.2,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979725,18,49,1,2,6,3adj8hkws0z1al232bg2h6tk0,1,32.6,40.1,2023-04-23T13:02:14.852Z,2023-04-24T07:08:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979811,19,1,1,2,9,3adj8hkws0z1al232bg2h6tk0,1,30.5,34,2023-04-23T13:02:17.114Z,2023-04-24T07:08:53Z,4216452693,178,,4213380715,213,3.6,4213380707,56,Back,4213380709,140,22.3,4213380711,141,28.0,4213380713,212,9.5,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979863,20,1,1,2,12,3adj8hkws0z1al232bg2h6tk0,0,20.2,16.8,2023-04-23T13:02:20.116Z,2023-04-24T07:08:52Z,4213380995,140,71.1,4213381007,1,,4213380987,155,,4213381003,212,53.8,4213381005,213,6.2,4213381001,141,7.7,4216452867,178,,4213380991,56,Right,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979893,22,49,1,2,15,6xjy1q2m55iiwe8g1r1yffbc9,1,34.2,88,2023-04-23T13:02:23.618Z,2023-04-24T07:08:51Z,,,,,,,,,,,,,,,,,,,,,,,,,3qcyotm0vljybir8poi67stsl,Y. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979961,23,1,1,2,17,6xjy1q2m55iiwe8g1r1yffbc9,1,33.1,86.3,2023-04-23T13:02:25.125Z,2023-04-24T07:08:51Z,4213381499,212,14.3,4216453091,178,,4213381501,213,4.1,4213381495,140,25.3,4213381497,141,69.1,4213381493,56,Back,,,,,,,3qcyotm0vljybir8poi67stsl,Y. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979981,24,1,1,2,19,6xjy1q2m55iiwe8g1r1yffbc9,1,29.8,59.1,2023-04-23T13:02:27.808Z,2023-04-24T07:08:50Z,4213381619,140,34.5,4213381621,141,68.6,4213381625,213,0.9,4216453155,178,,4213381617,56,Back,4213381623,212,8.1,,,,,,,i0pvdl0hx7idtfi0xymygmp5,C. Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980013,25,1,1,2,20,6xjy1q2m55iiwe8g1r1yffbc9,1,37.5,62.6,2023-04-23T13:02:28.701Z,2023-04-24T07:08:50Z,4213381789,212,12.4,4213381791,213,2.9,4213381783,56,Back,4213381787,141,67.4,4216453249,178,,4213381785,140,26.1,4213381827,156,,,,,84ikqi9s3lng1mo4lxwq210wl,T. Mangani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980161,26,1,1,2,25,6xjy1q2m55iiwe8g1r1yffbc9,1,37.4,63,2023-04-23T13:02:33.025Z,2023-04-24T07:08:48Z,4213382517,212,32.0,4213382513,140,63.0,4213382515,141,88.5,4213382509,155,,4216453349,178,,4213382511,56,Left,4213382519,213,0.6,,,,i0pvdl0hx7idtfi0xymygmp5,C. Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980177,27,1,1,2,31,6xjy1q2m55iiwe8g1r1yffbc9,0,81.9,93.4,2023-04-23T13:02:39.688Z,2023-04-24T07:08:46Z,4214398421,72,,4213382593,141,58.8,4213382597,213,5.0,4213382595,212,24.8,4213382583,2,,4214398419,224,,4216453525,178,,4213382591,140,89.3,d040o5igq61iizexn1v2a5t5h,R. Hamouma,4213382589,56,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,
2537980261,21,4,1,2,33,3adj8hkws0z1al232bg2h6tk0,1,11.3,40.2,2023-04-23T13:02:41.214Z,2023-04-24T07:08:46Z,4213383093,56,Back,4213383095,152,,4213383115,233,28,4213383099,285,,4213383091,13,,4214400263,294,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537980227,28,4,1,2,33,6xjy1q2m55iiwe8g1r1yffbc9,0,88.7,59.8,2023-04-23T13:02:41.215Z,2023-04-24T07:08:45Z,4213382891,13,,4214400045,294,,4213383373,233,21,4213382893,56,Center,4216453733,178,,4213382895,152,,4213382903,286,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
