id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,assist
2493719697,201,1,1,16,0,4t4hod56fsj7utpjdor8so5q6,1,20.1,48.6,2022-12-28T16:16:09.583Z,2022-12-29T06:28:53Z,3958648323,141,20.6,3958648325,212,20.6,3958648319,56,Back,3958648321,140,27.6,3959066107,178,,3958648327,213,5.1,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719701,202,1,1,16,4,4t4hod56fsj7utpjdor8so5q6,1,25.7,18.8,2022-12-28T16:16:13.030Z,2022-12-29T06:28:52Z,3958648349,212,12.9,3958648343,56,Back,3959066119,178,,3958648345,140,29.0,3958648351,213,1.3,3958648347,141,37.0,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719711,203,1,1,16,6,4t4hod56fsj7utpjdor8so5q6,1,29.3,40.1,2022-12-28T16:16:15.572Z,2022-12-29T06:28:51Z,3958648387,213,4.3,3958648379,56,Back,3958648381,140,24.0,3959066135,178,,3958648385,212,14.4,3958648383,141,20.6,,,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719715,204,1,1,16,7,4t4hod56fsj7utpjdor8so5q6,1,21.7,18.4,2022-12-28T16:16:16.501Z,2022-12-29T06:28:50Z,3958648409,140,6.6,3958648413,212,20.9,3958648411,141,38.5,3958648415,213,2.4,3958648407,56,Back,3959066147,178,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719721,205,1,1,16,11,4t4hod56fsj7utpjdor8so5q6,1,7.3,42.7,2022-12-28T16:16:20.610Z,2022-12-29T06:28:49Z,3958648477,212,43.3,3958648471,56,Back,3958648475,141,59.6,3958648473,140,47.1,3959066165,178,,3958648479,213,0.3,3958648469,155,,3958648481,1,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719725,206,1,1,16,14,4t4hod56fsj7utpjdor8so5q6,1,46.3,61.5,2022-12-28T16:16:23.380Z,2022-12-29T06:28:49Z,3958648527,141,53.0,3958648521,3,,3958648525,140,38.8,3959066191,388,,3958648523,56,Back,3958648531,213,3.8,3958648529,212,9.8,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719729,208,61,1,16,17,4t4hod56fsj7utpjdor8so5q6,1,42.8,47.8,2022-12-28T16:16:25.996Z,2022-12-29T06:28:48Z,3958648543,56,Back,3959066227,178,,,,,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719727,207,43,1,16,19,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-12-28T16:16:28.111Z,2022-12-28T16:16:47Z,3958648535,56,Back,3958648775,144,61,,,,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719737,209,1,1,16,21,4t4hod56fsj7utpjdor8so5q6,1,55.8,37.2,2022-12-28T16:16:30.358Z,2022-12-29T06:28:46Z,3958648589,141,46.6,3958648591,212,11.8,3958648593,213,2.6,3958648585,56,Back,3958648587,140,46.4,3959066281,178,,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719747,210,1,1,16,25,4t4hod56fsj7utpjdor8so5q6,1,51.5,65.5,2022-12-28T16:16:34.432Z,2022-12-29T06:28:44Z,3958648635,213,0.2,3958648629,140,61.5,3959066337,178,,3958648631,141,68.7,3958648633,212,10.7,3958648627,56,Center,,,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719751,211,1,1,16,27,4t4hod56fsj7utpjdor8so5q6,1,60.6,70.4,2022-12-28T16:16:36.636Z,2022-12-29T06:28:43Z,3958648663,213,5.4,3958648657,140,66.6,3959066381,178,,3958648655,56,Center,3958648661,212,10.1,3958648659,141,58.8,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719755,212,1,1,16,28,4t4hod56fsj7utpjdor8so5q6,1,66,65.3,2022-12-28T16:16:37.417Z,2022-12-29T06:28:43Z,3958648687,141,66.8,3958648685,140,62.8,3959066415,178,,3958648683,56,Center,3958648689,212,3.5,3958648691,213,2.8,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719759,213,1,1,16,29,4t4hod56fsj7utpjdor8so5q6,1,63.6,69.6,2022-12-28T16:16:38.802Z,2022-12-29T06:28:42Z,3958648713,140,76.2,3958648719,213,0.9,3958648711,56,Left,3959066449,178,,3958648717,212,21.0,3958648715,141,93.5,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719765,214,1,1,16,32,4t4hod56fsj7utpjdor8so5q6,0,75.2,94,2022-12-28T16:16:41.312Z,2022-12-29T06:28:41Z,3958648747,213,6.1,3959066511,178,,3958648741,140,100.0,3958648739,56,Left,3958648745,212,27.7,3958648743,141,85.4,,,,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719763,144,5,1,16,35,9bxav814mkuhueiyivyive82d,1,-1.2,14.2,2022-12-28T16:16:44.550Z,2022-12-28T22:50:33Z,3958648753,233,215,3958648735,56,Back,3958648737,346,,,,,,,,,,,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719767,215,5,1,16,35,4t4hod56fsj7utpjdor8so5q6,0,101.2,85.8,2022-12-28T16:16:44.550Z,2022-12-28T22:50:32Z,3958648757,233,144,3958648751,346,,3958648749,56,Left,,,,,,,,,,,,,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719849,145,1,1,17,11,9bxav814mkuhueiyivyive82d,1,1.5,47.4,2022-12-28T16:17:19.816Z,2022-12-29T06:28:41Z,3958649185,213,6.1,3958649181,141,34.3,3958649187,1,,3958649179,140,59.0,3958649191,74,,3958649177,56,Center,3958649175,124,,3958649183,212,61.0,2t05pfvho7i9w9w01zcz3gz4l,B. Costil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719855,146,44,1,17,14,9bxav814mkuhueiyivyive82d,1,55.9,27,2022-12-28T16:17:23.330Z,2022-12-29T06:28:40Z,3958649211,56,Center,3958649215,233,217,3958649213,286,,,,,,,,,,,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719851,217,44,1,17,14,4t4hod56fsj7utpjdor8so5q6,0,44.1,73,2022-12-28T16:17:23.331Z,2022-12-29T06:28:40Z,3958649197,285,,3958649195,56,Back,3958901803,233,146,,,,,,,,,,,,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719863,147,1,1,17,14,9bxav814mkuhueiyivyive82d,1,55.5,27.1,2022-12-28T16:17:23.382Z,2022-12-29T06:28:39Z,3958649243,213,0.8,3958649237,140,70.4,3958649235,56,Center,3958649233,3,,3958649241,212,22.7,3959066649,388,,3958649239,141,51.3,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719867,148,44,1,17,16,9bxav814mkuhueiyivyive82d,1,65.7,46.4,2022-12-28T16:17:25.502Z,2022-12-29T06:28:39Z,3958649247,56,Center,3958649249,286,,3958649267,233,218,,,,,,,,,,,,,,,,6gdoxudvl1rgcn7d19e89p9ed,G. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719873,218,44,1,17,16,4t4hod56fsj7utpjdor8so5q6,0,34.3,53.6,2022-12-28T16:17:25.503Z,2022-12-29T06:28:38Z,3958649287,233,148,3958649265,285,,3958649263,56,Back,,,,,,,,,,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719875,149,1,1,17,16,9bxav814mkuhueiyivyive82d,0,65.3,43.1,2022-12-28T16:17:25.594Z,2022-12-29T06:28:38Z,3958649285,213,5.2,3958649279,140,73.6,3959066711,388,,3958649281,141,19.5,3958649277,56,Right,3958649275,3,,3958649283,212,18.3,,,,6gdoxudvl1rgcn7d19e89p9ed,G. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719879,219,49,1,17,19,4t4hod56fsj7utpjdor8so5q6,1,30.2,83,2022-12-28T16:17:27.860Z,2022-12-29T06:28:37Z,,,,,,,,,,,,,,,,,,,,,,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719883,220,1,1,17,19,4t4hod56fsj7utpjdor8so5q6,0,30.2,83.6,2022-12-28T16:17:27.908Z,2022-12-29T06:28:37Z,3958649309,141,80.4,3958649313,213,6.0,3959066785,178,,3958649307,140,37.5,3958649311,212,8.0,3958649305,56,Back,,,,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719887,150,1,1,17,19,9bxav814mkuhueiyivyive82d,1,61.8,14.4,2022-12-28T16:17:28.543Z,2022-12-29T06:28:37Z,3958649327,3,,3958649333,141,22.4,3959066869,178,,3958649329,56,Center,3958649335,212,15.5,3958649331,140,75.6,3958649337,213,0.4,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719889,151,49,1,17,21,9bxav814mkuhueiyivyive82d,1,71.4,20.3,2022-12-28T16:17:30.094Z,2022-12-29T06:28:36Z,,,,,,,,,,,,,,,,,,,,,,,,,6gdoxudvl1rgcn7d19e89p9ed,G. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719901,152,1,1,17,21,9bxav814mkuhueiyivyive82d,1,71.9,20.1,2022-12-28T16:17:30.187Z,2022-12-29T06:28:36Z,3958649405,213,2.1,3958649397,56,Center,3958649401,141,21.6,3959066959,178,,3958649403,212,1.2,3958649399,140,71.3,,,,,,,6gdoxudvl1rgcn7d19e89p9ed,G. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719909,153,1,1,17,22,9bxav814mkuhueiyivyive82d,1,72.8,20,2022-12-28T16:17:31.523Z,2022-12-29T06:28:35Z,3959067009,178,,3958649449,141,16.4,3958649453,212,11.6,3958649441,56,Right,3958649445,140,83.6,3958649457,213,6.1,,,,,,,aujgya83jg4eylvm7hjjbbasq,L. Sinayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719921,154,1,1,17,25,9bxav814mkuhueiyivyive82d,1,85.9,17.3,2022-12-28T16:17:34.018Z,2022-12-29T06:28:34Z,3958649529,212,42.0,3959067035,178,,3958649523,56,Center,3958649531,213,1.4,3958649525,140,91.7,3958649527,141,78.4,3958649533,1,,3958649521,155,,6gdoxudvl1rgcn7d19e89p9ed,G. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719927,155,1,1,17,29,9bxav814mkuhueiyivyive82d,0,95.8,82.6,2022-12-28T16:17:38.389Z,2022-12-29T06:28:33Z,3959067073,178,,3958649563,2,,3958649573,212,21.8,3958649619,233,221,3958649569,140,97.5,3958649571,141,50.6,3958824805,224,,3958649567,56,Center,doc6xdg2vumiyoamostngr36d,M. Autret,3958824807,72,,3958649575,213,4.8,3958649565,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719931,221,11,1,17,31,4t4hod56fsj7utpjdor8so5q6,1,2.8,48.4,2022-12-28T16:17:39.871Z,2022-12-29T06:28:33Z,3959067121,388,,3958649623,233,155,3958824829,378,,3958649591,88,,3958649589,56,Back,,,,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719959,222,1,1,17,40,4t4hod56fsj7utpjdor8so5q6,1,7.7,52.2,2022-12-28T16:17:49.224Z,2022-12-29T06:28:32Z,3958649755,189,,3958649747,212,29.5,3958649743,140,23.7,3958649739,123,,3958649745,141,87.8,3958649741,56,Back,3959067163,178,,3958649753,287,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,3958649749,213,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719961,223,1,1,17,40,4t4hod56fsj7utpjdor8so5q6,1,21.6,87.1,2022-12-28T16:17:49.362Z,2022-12-29T06:28:32Z,3958649759,56,Back,3958649765,212,14.2,3958649767,213,3.9,3959067211,178,,3958649761,140,12.1,3958649763,141,72.2,,,,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719973,224,1,1,17,46,4t4hod56fsj7utpjdor8so5q6,1,23,61.6,2022-12-28T16:17:55.750Z,2022-12-29T06:28:30Z,3958649817,140,21.5,3958649815,56,Back,3958649823,213,4.6,3958649821,212,19.9,3959067233,178,,3958649819,141,32.5,,,,,,,2axi9gr1lhuewlt06emrk44q1,M. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719987,225,1,1,17,54,4t4hod56fsj7utpjdor8so5q6,1,30.7,26.8,2022-12-28T16:18:03.301Z,2022-12-29T06:28:28Z,3958649907,141,55.4,3959067275,178,,3958649911,213,1.7,3958649905,140,27.4,3958649903,56,Back,3958649909,212,19.8,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493719993,226,1,1,17,57,4t4hod56fsj7utpjdor8so5q6,1,29.2,56.8,2022-12-28T16:18:06.223Z,2022-12-29T06:28:26Z,3958649941,141,46.4,3959067287,178,,3958649945,213,5.6,3958649939,140,37.6,3958649937,56,Back,3958649943,212,11.3,,,,,,,2axi9gr1lhuewlt06emrk44q1,M. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720005,227,1,1,17,59,4t4hod56fsj7utpjdor8so5q6,1,39.2,47.8,2022-12-28T16:18:08Z,2022-12-29T06:28:26Z,3958649983,140,29.4,3959067317,178,,3958649989,213,2.4,3958649987,212,14.4,3958649981,56,Back,3958649985,141,62.7,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720015,228,1,1,18,2,4t4hod56fsj7utpjdor8so5q6,1,32.9,71.6,2022-12-28T16:18:11.364Z,2022-12-29T06:28:25Z,3958650051,213,1.2,3958650045,140,39.0,3958650047,141,94.7,3959067349,178,,3958650049,212,17.0,3958650043,56,Back,,,,,,,2axi9gr1lhuewlt06emrk44q1,M. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720021,229,1,1,18,5,4t4hod56fsj7utpjdor8so5q6,1,43.1,96.7,2022-12-28T16:18:13.895Z,2022-12-29T06:28:23Z,3958650069,141,78.8,3958650073,213,4.0,3958650065,56,Back,3959067383,178,,3958650067,140,32.1,3958650071,212,16.8,,,,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720023,230,1,1,18,7,4t4hod56fsj7utpjdor8so5q6,1,33,80.9,2022-12-28T16:18:15.893Z,2022-12-29T06:28:22Z,3958650083,212,12.3,3958650077,56,Back,3958650081,141,63.5,3959067433,178,,3958650079,140,36.2,3958650085,213,5.0,,,,,,,2axi9gr1lhuewlt06emrk44q1,M. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720031,231,1,1,18,9,4t4hod56fsj7utpjdor8so5q6,0,38.4,68.2,2022-12-28T16:18:18.386Z,2022-12-29T06:28:21Z,3958650131,213,0.1,3958650123,56,Left,3958650129,212,66.2,3959067443,178,,3958650121,155,,3958650127,141,80.1,3958650133,1,,3958650125,140,100.0,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720029,156,5,1,18,14,9bxav814mkuhueiyivyive82d,1,-1.4,21.4,2022-12-28T16:18:23.667Z,2022-12-28T22:52:23Z,3958650107,346,,3958650105,56,Back,3958650153,233,232,,,,,,,,,,,,,,,,doc6xdg2vumiyoamostngr36d,M. Autret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720033,232,5,1,18,14,4t4hod56fsj7utpjdor8so5q6,0,101.4,78.6,2022-12-28T16:18:23.667Z,2022-12-28T22:52:23Z,3958650185,233,156,3958650135,56,Center,3958650137,346,,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720121,157,1,1,18,49,9bxav814mkuhueiyivyive82d,0,3,46.2,2022-12-28T16:18:58.091Z,2022-12-29T06:28:21Z,3958650633,213,6.2,3958650627,140,66.0,3958650625,56,Center,3958650639,74,,3958650623,124,,3958650631,212,66.4,3958650635,1,,3958650629,141,37.6,2t05pfvho7i9w9w01zcz3gz4l,B. Costil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720125,233,44,1,18,52,4t4hod56fsj7utpjdor8so5q6,1,35.9,70.6,2022-12-28T16:19:01.728Z,2022-12-29T06:28:20Z,3958650649,233,158,3958650645,56,Back,3958650647,285,,,,,,,,,,,,,,,,,2axi9gr1lhuewlt06emrk44q1,M. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720123,158,44,1,18,52,9bxav814mkuhueiyivyive82d,0,64.1,29.4,2022-12-28T16:19:01.729Z,2022-12-29T06:28:20Z,3958650641,56,Center,3958650643,286,,3958650685,233,233,,,,,,,,,,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720129,234,61,1,18,52,4t4hod56fsj7utpjdor8so5q6,1,35,69.5,2022-12-28T16:19:01.756Z,2022-12-29T06:28:19Z,3958650667,56,Back,3959067593,15,,3959067595,388,,,,,,,,,,,,,,,,,2axi9gr1lhuewlt06emrk44q1,M. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720131,159,43,1,18,53,9bxav814mkuhueiyivyive82d,1,0,0,2022-12-28T16:19:02.647Z,2022-12-28T19:46:31Z,3958826033,144,61,3958650679,56,Center,,,,,,,,,,,,,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720133,235,1,1,18,54,4t4hod56fsj7utpjdor8so5q6,0,36.8,77.3,2022-12-28T16:19:03.017Z,2022-12-29T06:28:19Z,3959067637,178,,3958650695,213,0.4,3958650689,140,40.3,3958650691,141,79.8,3958650687,56,Back,3958650693,212,4.0,,,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720135,160,61,1,18,54,9bxav814mkuhueiyivyive82d,0,58,19.8,2022-12-28T16:19:03.478Z,2022-12-29T06:28:18Z,3959067659,178,,3958650697,56,Right,,,,,,,,,,,,,,,,,,,9br3ebcuzl5b755kwuxgey3md,H. Sakhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720141,236,1,1,18,55,4t4hod56fsj7utpjdor8so5q6,0,39.7,83.7,2022-12-28T16:19:04.159Z,2022-12-29T06:28:18Z,3958650711,3,,3958650717,141,78.3,3959067667,388,,3958650715,140,44.5,3958650713,56,Back,3958650721,213,5.7,3958650719,212,6.2,,,,csvqjyuk06gzvjm408513nydx,T. Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720145,162,1,1,18,57,9bxav814mkuhueiyivyive82d,1,53.5,17.7,2022-12-28T16:19:06.186Z,2022-12-29T06:28:17Z,3958650743,141,7.1,3958650747,213,5.3,3958650741,140,58.2,3958650739,56,Right,3958650745,212,8.7,3959067693,178,,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720139,161,43,1,18,57,9bxav814mkuhueiyivyive82d,1,0,0,2022-12-28T16:19:06.318Z,2022-12-28T19:46:40Z,3958826257,144,49,,,,,,,,,,,,,,,,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720153,163,1,1,18,58,9bxav814mkuhueiyivyive82d,1,55.8,11.5,2022-12-28T16:19:07.148Z,2022-12-29T06:28:16Z,3958650789,141,2.9,3958650791,212,12.3,3959067731,178,,3958650793,213,5.8,3958650785,56,Right,3958650787,140,66.1,,,,,,,9br3ebcuzl5b755kwuxgey3md,H. Sakhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720155,164,61,1,18,59,9bxav814mkuhueiyivyive82d,0,60.8,6.3,2022-12-28T16:19:07.935Z,2022-12-29T06:28:16Z,3958650797,56,Right,3959067799,178,,,,,,,,,,,,,,,,,,,,aujgya83jg4eylvm7hjjbbasq,L. Sinayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720163,237,1,1,18,59,4t4hod56fsj7utpjdor8so5q6,0,37.4,94.4,2022-12-28T16:19:08.788Z,2022-12-29T06:28:15Z,3958650829,141,94.5,3958650825,56,Back,3958650893,236,,3958650833,213,3.1,3958650895,233,165,3959067823,178,,3958650831,212,2.5,3958650827,140,35.0,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,3958650899,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720161,165,74,1,19,0,9bxav814mkuhueiyivyive82d,1,61.3,5.2,2022-12-28T16:19:08.908Z,2022-12-29T06:28:15Z,3958650901,233,237,3958650891,285,,3958650815,56,Right,3959067837,178,,,,,,,,,,,,,,aujgya83jg4eylvm7hjjbbasq,L. Sinayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720165,166,5,1,19,0,9bxav814mkuhueiyivyive82d,0,64.4,-1.4,2022-12-28T16:19:09.718Z,2022-12-28T22:53:34Z,3958650841,347,,3958650839,56,Right,3958650947,233,238,,,,,,,,,,,,,,,,aujgya83jg4eylvm7hjjbbasq,L. Sinayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720181,238,5,1,19,0,4t4hod56fsj7utpjdor8so5q6,1,35.6,101.4,2022-12-28T16:19:09.718Z,2022-12-28T22:53:34Z,3958650929,347,,3958650931,233,166,3958650927,56,Back,,,,,,,,,,,,,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720191,239,1,1,19,4,4t4hod56fsj7utpjdor8so5q6,1,38.9,100,2022-12-28T16:19:13.619Z,2022-12-29T06:28:15Z,3958650987,107,,3958650993,141,85.5,3958650995,212,11.0,3958650991,140,36.0,3958650989,56,Back,3958650997,213,4.4,,,,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720195,240,3,1,19,7,4t4hod56fsj7utpjdor8so5q6,0,46.2,86.6,2022-12-28T16:19:16.409Z,2022-12-29T06:28:14Z,3958651001,56,Back,3958826645,464,,3958651003,286,,3959068513,178,,3958901555,233,167,,,,,,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720203,167,7,1,19,7,9bxav814mkuhueiyivyive82d,1,53.8,13.4,2022-12-28T16:19:16.591Z,2022-12-29T06:28:13Z,3958651053,233,240,3958651043,285,,3958826799,384,,3959068531,178,,3958651041,56,Right,,,,,,,,,,9br3ebcuzl5b755kwuxgey3md,H. Sakhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493720205,168,49,1,19,9,9bxav814mkuhueiyivyive82d,1,59.2,9.9,2022-12-28T16:19:18.581Z,2022-12-29T06:28:13Z,,,,,,,,,,,,,,,,,,,,,,,,,9br3ebcuzl5b755kwuxgey3md,H. Sakhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
