id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2465658913,6,49,1,0,17,z1wbqtd0fz5t5eezjvrbld3h,1,66.2,68.6,2022-10-01T15:00:55.381Z,2022-10-02T01:33:04Z,,,,,,,,,,,,,,,,,,,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658951,7,1,1,0,18,z1wbqtd0fz5t5eezjvrbld3h,1,63.4,68.8,2022-10-01T15:00:56.216Z,2022-10-02T01:33:04Z,3810225547,141,64.7,3810225545,140,42.3,3810225551,213,3.3,3810225543,56,Back,3812244805,178,,3810225549,212,22.3,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658979,8,1,1,0,21,z1wbqtd0fz5t5eezjvrbld3h,1,44,70,2022-10-01T15:00:58.676Z,2022-10-02T01:33:03Z,3810225731,212,11.5,3810225729,141,86.1,3810225733,213,1.3,3810225727,140,47.4,3810225725,56,Back,3812245219,178,,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659001,9,1,1,0,23,z1wbqtd0fz5t5eezjvrbld3h,1,48.3,89.6,2022-10-01T15:01:00.843Z,2022-10-02T01:33:02Z,3810225815,213,0.3,3810225803,56,Left,3812245629,178,,3810225811,141,95.1,3810225807,140,59.1,3810225813,212,11.9,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659047,10,1,1,0,25,z1wbqtd0fz5t5eezjvrbld3h,1,55.1,97.3,2022-10-01T15:01:03.416Z,2022-10-02T01:33:01Z,3810226025,213,3.7,3810226017,140,43.4,3810226015,56,Back,3812245891,178,,3810226019,141,87.2,3810226021,212,14.1,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659093,11,1,1,0,29,z1wbqtd0fz5t5eezjvrbld3h,1,38.5,83,2022-10-01T15:01:06.520Z,2022-10-02T01:33:00Z,3810226225,213,4.5,3810226217,56,Back,3810226221,141,54.3,3810226223,212,20.0,3812245991,178,,3810226219,140,34.3,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659135,12,1,1,0,31,z1wbqtd0fz5t5eezjvrbld3h,1,30.1,51.9,2022-10-01T15:01:09.172Z,2022-10-02T01:33:00Z,3810226421,212,27.3,3812246177,178,,3810226419,141,14.9,3810226415,56,Back,3810226425,213,5.1,3810226417,140,40.3,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659185,13,1,1,0,34,z1wbqtd0fz5t5eezjvrbld3h,1,36.1,22.2,2022-10-01T15:01:11.712Z,2022-10-02T01:32:59Z,3810226679,140,35.1,3810226683,212,9.5,3810226681,141,36.1,3810226677,56,Back,3810226685,213,1.7,3812246271,178,,,,,,,,49vfeofafswzu1f6rekqjbjhm,L. Ugochukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659211,14,1,1,0,36,z1wbqtd0fz5t5eezjvrbld3h,1,31.3,40.4,2022-10-01T15:01:13.636Z,2022-10-02T01:32:58Z,3810226855,141,77.7,3812246503,178,,3810226863,213,1.3,3810226859,212,26.1,3810226853,140,37.0,3810226851,56,Back,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659339,15,1,1,0,40,z1wbqtd0fz5t5eezjvrbld3h,1,41.6,81,2022-10-01T15:01:17.837Z,2022-10-02T01:32:57Z,3812246651,178,,3810227395,56,Back,3810227405,213,3.9,3810227401,141,54.8,3810227399,140,24.8,3810227403,212,25.1,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659379,16,1,1,0,46,z1wbqtd0fz5t5eezjvrbld3h,1,23.3,52.8,2022-10-01T15:01:24.103Z,2022-10-02T01:32:56Z,3812247313,178,,3810227611,140,29.8,3810227613,141,33.2,3810227617,213,5.2,3810227615,212,15.0,3810227609,56,Back,,,,,,,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659457,17,1,1,0,48,z1wbqtd0fz5t5eezjvrbld3h,1,25.9,33.1,2022-10-01T15:01:26.338Z,2022-10-02T01:32:55Z,3810227997,213,5.0,3810227995,212,20.2,3812247431,178,,3810227989,56,Back,3810227991,140,31.7,3810227993,141,4.7,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659495,18,1,1,0,51,z1wbqtd0fz5t5eezjvrbld3h,0,28.9,4,2022-10-01T15:01:29.286Z,2022-10-02T01:32:54Z,3810228181,212,28.9,3810228173,56,Right,3810228171,155,,3810228183,213,0.3,3810228179,141,16.6,3812247563,178,,3810228177,140,55.2,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659587,6,1,1,0,53,71ajatxnuhc5cnm3xvgdky49w,1,45.1,78.7,2022-10-01T15:01:31.015Z,2022-10-02T01:32:54Z,3810228641,56,Center,3810228651,213,6.1,3812247671,388,,3810228643,140,50.7,3810228639,3,,3810228647,212,5.9,3810228645,141,77.5,,,,42vsnv2j6emkbynforgon4n2t,S. Prcić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659591,7,49,1,0,54,71ajatxnuhc5cnm3xvgdky49w,1,50.9,79.7,2022-10-01T15:01:31.827Z,2022-10-02T01:32:54Z,,,,,,,,,,,,,,,,,,,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466044437,1028,83,1,0,55,z1wbqtd0fz5t5eezjvrbld3h,1,49.5,17.8,2022-10-01T15:01:32.828Z,2022-10-02T01:32:53Z,3812340559,399,231057,,,,,,,,,,,,,,,,,,,,,,49vfeofafswzu1f6rekqjbjhm,L. Ugochukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659607,8,61,1,0,55,71ajatxnuhc5cnm3xvgdky49w,0,50.4,83.1,2022-10-01T15:01:33.036Z,2022-10-02T01:32:52Z,3810228751,56,Left,3812248277,178,,,,,,,,,,,,,,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659611,19,43,1,0,55,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-10-01T15:01:33.186Z,2022-10-01T15:03:10Z,3810239161,144,7,3810228845,233,8,3810228773,285,0,3810228771,56,Right,,,,,,,,,,,,,49vfeofafswzu1f6rekqjbjhm,L. Ugochukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659631,20,1,1,0,56,z1wbqtd0fz5t5eezjvrbld3h,1,52.7,4.9,2022-10-01T15:01:33.795Z,2022-10-02T01:32:52Z,3810228903,213,1.0,3810228895,56,Right,3810228899,141,16.4,3810228897,140,57.4,3810228901,212,9.2,3812248565,178,,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659637,21,49,1,0,56,z1wbqtd0fz5t5eezjvrbld3h,1,56.8,18.3,2022-10-01T15:01:34.297Z,2022-10-02T01:32:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6u2ob6fv950r1qve8uejkq2uh,A. Gouiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659651,22,1,1,0,57,z1wbqtd0fz5t5eezjvrbld3h,1,56.5,18.7,2022-10-01T15:01:34.641Z,2022-10-02T01:32:51Z,3810228999,140,51.4,3810229003,212,6.3,3810229001,141,13.9,3810228997,56,Right,3810229005,213,3.7,3812249015,178,,,,,,,,6u2ob6fv950r1qve8uejkq2uh,A. Gouiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659689,23,1,1,0,58,z1wbqtd0fz5t5eezjvrbld3h,1,52.7,21.8,2022-10-01T15:01:36.401Z,2022-10-02T01:32:50Z,3810229235,140,36.7,3810229245,212,17.0,3812249317,178,,3810229249,213,3.3,3810229241,141,18.1,3810229233,56,Back,,,,,,,49vfeofafswzu1f6rekqjbjhm,L. Ugochukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659733,24,1,1,1,0,z1wbqtd0fz5t5eezjvrbld3h,1,40.8,24,2022-10-01T15:01:38.257Z,2022-10-02T01:32:50Z,3810229443,140,48.5,3810229447,212,16.0,3810229439,56,Back,3812249661,178,,3810229449,213,1.0,3810229445,141,44.3,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659783,25,1,1,1,1,z1wbqtd0fz5t5eezjvrbld3h,1,48.2,45.6,2022-10-01T15:01:39.283Z,2022-10-02T01:32:49Z,3810229717,140,38.8,3810229715,56,Back,3812249753,178,,3810229729,213,2.2,3810229723,212,16.7,3810229721,141,65.4,,,,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659833,26,1,1,1,4,z1wbqtd0fz5t5eezjvrbld3h,1,43.2,65.6,2022-10-01T15:01:41.748Z,2022-10-02T01:32:49Z,3810229965,56,Back,3810229967,140,47.8,3810229971,212,16.1,3810229973,213,1.3,3810229969,141,88.2,3812250053,178,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466044539,1038,43,1,1,4,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-10-01T15:01:41.808Z,2022-10-01T21:59:33Z,3812341157,178,0,3812341207,144,82,,,,,,,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659849,27,1,1,1,7,z1wbqtd0fz5t5eezjvrbld3h,1,46.8,84.6,2022-10-01T15:01:45.176Z,2022-10-02T01:32:47Z,3810230069,212,17.8,3810230065,140,62.4,3810230067,141,94.7,3810230071,213,0.4,3810230063,56,Left,3812250327,178,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659855,28,1,1,1,8,z1wbqtd0fz5t5eezjvrbld3h,0,59.1,96.5,2022-10-01T15:01:46.196Z,2022-10-02T01:32:47Z,3810230093,56,Left,3810230099,212,6.0,3810230333,286,,3810230329,233,9,3810230095,140,64.0,3812250611,178,,3810230327,236,,3810230101,213,5.8,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,3810230097,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659895,9,74,1,1,8,71ajatxnuhc5cnm3xvgdky49w,1,39.5,6.2,2022-10-01T15:01:46.313Z,2022-10-02T01:32:47Z,3812250783,178,,3810230351,233,28,3810230255,56,Back,3810230257,285,,,,,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659899,29,61,1,1,10,z1wbqtd0fz5t5eezjvrbld3h,0,54.5,91.3,2022-10-01T15:01:47.773Z,2022-10-02T01:32:46Z,3810230299,56,Left,3812251195,178,,,,,,,,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659921,10,1,1,1,11,71ajatxnuhc5cnm3xvgdky49w,0,43.9,3.2,2022-10-01T15:01:48.420Z,2022-10-02T01:32:46Z,3810230413,213,3.1,3810230407,140,36.0,3810230457,233,30,3810230465,286,,3810230405,56,Back,3810230411,212,8.3,3810230453,236,,3810230409,141,3.5,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,3812251301,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659913,30,74,1,1,11,z1wbqtd0fz5t5eezjvrbld3h,1,55.4,98.2,2022-10-01T15:01:48.630Z,2022-10-02T01:32:46Z,3812251467,178,,3810230385,56,Left,3810230509,233,10,3810230387,285,,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659971,11,5,1,1,11,71ajatxnuhc5cnm3xvgdky49w,1,44.6,-0.6,2022-10-01T15:01:49.388Z,2022-10-01T21:19:05Z,3810230669,233,31,3810230609,56,Back,3810230611,347,,,,,,,,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659931,31,5,1,1,11,z1wbqtd0fz5t5eezjvrbld3h,0,55.4,100.6,2022-10-01T15:01:49.388Z,2022-10-01T21:19:05Z,3810230471,347,,3810230469,56,Left,3810230689,233,11,,,,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465660123,12,1,1,1,20,71ajatxnuhc5cnm3xvgdky49w,1,46.3,0,2022-10-01T15:01:57.761Z,2022-10-02T01:32:45Z,3810231421,213,2.0,3810231413,56,Back,3810231411,107,,3810231419,212,10.2,3810231641,189,,3810231415,140,42.2,3810231417,141,12.2,,,,1y5p476l4ihjndiyvfsmcg82x,C. Dagba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465660139,13,1,1,1,21,71ajatxnuhc5cnm3xvgdky49w,0,48.6,8.4,2022-10-01T15:01:58.921Z,2022-10-02T01:32:45Z,3810231505,56,Right,3810231509,141,5.6,3810231513,213,6.2,3810231511,212,17.5,3810231507,140,65.2,3810231503,155,,3812252327,178,,,,,42vsnv2j6emkbynforgon4n2t,S. Prcić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465660151,32,49,1,1,24,z1wbqtd0fz5t5eezjvrbld3h,1,30.7,96.1,2022-10-01T15:02:01.453Z,2022-10-02T01:32:45Z,,,,,,,,,,,,,,,,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465660255,33,1,1,1,27,z1wbqtd0fz5t5eezjvrbld3h,0,15.8,97,2022-10-01T15:02:05.132Z,2022-10-02T01:32:43Z,3810232029,213,5.7,3812252885,178,,3810232023,140,17.5,3810232025,141,95.3,3810232223,286,,3810232215,233,14,3810232021,56,Back,3810232027,212,2.1,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,3810232213,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465660293,14,74,1,1,27,71ajatxnuhc5cnm3xvgdky49w,1,84.1,2.5,2022-10-01T15:02:05.264Z,2022-10-02T01:32:43Z,3810232263,233,33,3812253073,178,,3810232161,56,Right,3810232163,285,,,,,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465660319,15,5,1,1,29,71ajatxnuhc5cnm3xvgdky49w,0,83.2,-1.2,2022-10-01T15:02:06.685Z,2022-10-01T21:19:37Z,3810232287,347,,3810232283,56,Right,3810233307,233,34,,,,,,,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465660517,34,5,1,1,29,z1wbqtd0fz5t5eezjvrbld3h,1,16.8,101.2,2022-10-01T15:02:06.685Z,2022-10-01T21:19:37Z,3810233275,347,,3810233287,233,15,3810233273,56,Back,,,,,,,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465660537,35,1,1,1,38,z1wbqtd0fz5t5eezjvrbld3h,1,21.2,100,2022-10-01T15:02:15.995Z,2022-10-02T01:32:42Z,3810233369,141,95.3,3810233377,213,6.0,3810233363,107,,3810233367,140,34.7,3810233365,56,Back,3810233373,212,14.7,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465660543,36,44,1,1,39,z1wbqtd0fz5t5eezjvrbld3h,1,38.1,98.2,2022-10-01T15:02:17.386Z,2022-10-02T01:32:42Z,3810233395,56,Back,3810233397,285,,3810233479,233,16,,,,,,,,,,,,,,,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465660553,16,44,1,1,39,71ajatxnuhc5cnm3xvgdky49w,0,61.9,1.8,2022-10-01T15:02:17.387Z,2022-10-02T01:32:42Z,3810233437,56,Right,3810233439,286,,3810233563,233,36,,,,,,,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
