id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,assist,qualifier/18/value
2494440465,6,3,1,0,9,9bxav814mkuhueiyivyive82d,1,40.6,91.7,2023-01-01T14:00:37.475Z,2023-01-02T04:27:20Z,3962457887,56,Back,3962859113,464,,3962457913,233,5,3962457889,286,,3962997517,178,,,,,,,,,,,6gdoxudvl1rgcn7d19e89p9ed,G. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494541871,866,43,1,0,9,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2023-01-01T14:00:37.489Z,2023-01-01T20:49:21Z,3963008619,144,83,3963008587,399,220560,,,,,,,,,,,,,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440495,7,1,1,0,11,9bxav814mkuhueiyivyive82d,1,40.6,79.8,2023-01-01T14:00:39.286Z,2023-01-02T04:27:19Z,3962458017,56,Left,3962458023,212,45.7,3962458025,213,0.2,3962458021,141,95.6,3962458019,140,82.9,3962458027,1,,3962458015,155,,3962997541,178,,6gdoxudvl1rgcn7d19e89p9ed,G. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440493,6,45,1,0,20,750ustvk4jfqmo8q4gnrcxy7z,0,11.5,11.2,2023-01-01T14:00:48.205Z,2023-01-02T04:27:15Z,3962458011,56,Back,3962458013,285,,3962458111,233,8,,,,,,,,,,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440507,8,3,1,0,20,9bxav814mkuhueiyivyive82d,1,88.5,88.8,2023-01-01T14:00:48.205Z,2023-01-02T04:27:15Z,3962997585,178,,3962860867,464,,3962458097,286,,3962458099,233,6,3962458095,56,Left,,,,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440509,9,3,1,0,22,9bxav814mkuhueiyivyive82d,0,86.8,80.7,2023-01-01T14:00:49.916Z,2023-01-02T04:27:14Z,3962861177,464,,3962997605,178,,3962458221,233,7,3962458113,56,Left,3962458115,286,,,,,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440529,7,7,1,0,22,750ustvk4jfqmo8q4gnrcxy7z,0,13.2,19.3,2023-01-01T14:00:50.007Z,2023-01-02T04:27:13Z,3962458211,285,,3962458213,233,9,3962458209,56,Back,3962997621,178,,3962861537,385,,,,,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494548357,1494,67,1,0,24,9bxav814mkuhueiyivyive82d,1,76.2,80.3,2023-01-01T14:00:52.197Z,2023-01-02T04:27:13Z,3963040841,233,1470,,,,,,,,,,,,,,,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494548355,1470,67,1,0,24,750ustvk4jfqmo8q4gnrcxy7z,0,23.8,19.7,2023-01-01T14:00:52.198Z,2023-01-02T04:27:12Z,3963040845,233,1494,,,,,,,,,,,,,,,,,,,,,,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440517,10,1,1,0,24,9bxav814mkuhueiyivyive82d,0,74.1,82,2023-01-01T14:00:52.214Z,2023-01-02T04:27:12Z,3962461771,213,2.8,3962458147,56,Left,3962461767,141,82.4,3962461769,212,0.8,3962997717,178,,3962461765,140,73.4,3962461781,233,8,3962461779,236,,512mx8ixg85cbefyan94g82y1,G. Mensah,3962461785,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440537,8,74,1,0,24,750ustvk4jfqmo8q4gnrcxy7z,1,24.3,19.6,2023-01-01T14:00:52.315Z,2023-01-02T04:27:11Z,3962458253,285,,3962458251,56,Back,3962997753,178,,3962461787,233,10,,,,,,,,,,,,,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440539,11,1,1,0,26,9bxav814mkuhueiyivyive82d,0,69,72.5,2023-01-01T14:00:54.652Z,2023-01-02T04:27:11Z,3962458261,140,67.0,3962458265,212,22.3,3962997781,178,,3962458263,141,39.8,3962458267,213,4.6,3962458259,56,Center,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440577,9,49,1,0,28,750ustvk4jfqmo8q4gnrcxy7z,1,30.5,57.6,2023-01-01T14:00:56.067Z,2023-01-02T04:27:10Z,,,,,,,,,,,,,,,,,,,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440591,10,3,1,0,32,750ustvk4jfqmo8q4gnrcxy7z,1,45.5,82.2,2023-01-01T14:01:00.038Z,2023-01-02T04:27:08Z,3962458497,286,,3962997923,178,,3962862265,464,,3962458499,233,12,3962458495,56,Back,,,,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440571,12,45,1,0,32,9bxav814mkuhueiyivyive82d,0,54.5,17.8,2023-01-01T14:01:00.038Z,2023-01-02T04:27:08Z,3962458413,56,Right,3962458529,233,10,3962458415,285,,,,,,,,,,,,,,,,,9br3ebcuzl5b755kwuxgey3md,H. Sakhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440605,11,1,1,0,35,750ustvk4jfqmo8q4gnrcxy7z,1,44.9,72.6,2023-01-01T14:01:03.643Z,2023-01-02T04:27:06Z,3962458567,213,1.8,3962997957,178,,3962458559,56,Back,3962458563,141,94.6,3962458565,212,15.4,3962458561,140,41.6,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440609,12,1,1,0,37,750ustvk4jfqmo8q4gnrcxy7z,1,43.4,98.8,2023-01-01T14:01:05.702Z,2023-01-02T04:27:05Z,3962458593,212,18.4,3962458587,56,Back,3962458591,141,75.0,3962458595,213,4.2,3962998009,178,,3962458589,140,35.0,,,,,,,6i3zlo12dwcjy0tcnls1e35k9,C. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440625,13,1,1,0,40,750ustvk4jfqmo8q4gnrcxy7z,1,35.8,74,2023-01-01T14:01:08.320Z,2023-01-02T04:27:04Z,3962458663,56,Back,3962458665,140,34.2,3962458677,213,4.7,3962998037,178,,3962458667,141,30.1,3962458673,212,29.9,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440633,14,1,1,0,43,750ustvk4jfqmo8q4gnrcxy7z,1,36.9,31.8,2023-01-01T14:01:11.426Z,2023-01-02T04:27:03Z,3962458719,141,3.1,3962998093,178,,3962458721,212,22.6,3962458723,213,5.2,3962458717,140,47.8,3962458715,56,Back,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440643,15,1,1,0,46,750ustvk4jfqmo8q4gnrcxy7z,1,46.6,10.1,2023-01-01T14:01:14.014Z,2023-01-02T04:27:02Z,3962458783,140,32.4,3962458785,141,18.6,3962458781,56,Back,3962458787,212,16.0,3962998119,178,,3962458789,213,2.8,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440651,16,1,1,0,48,750ustvk4jfqmo8q4gnrcxy7z,1,31.1,21.5,2023-01-01T14:01:16.755Z,2023-01-02T04:27:01Z,3962458837,141,49.7,3962458839,212,19.3,3962458841,213,1.7,3962458833,56,Back,3962458835,140,29.3,3962998149,178,,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440663,17,1,1,0,52,750ustvk4jfqmo8q4gnrcxy7z,1,29.3,57.6,2023-01-01T14:01:19.876Z,2023-01-02T04:27:00Z,3962458863,140,36.6,3962458861,56,Back,3962458865,141,96.2,3962458867,212,27.3,3962998169,178,,3962458869,213,1.3,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440679,18,1,1,0,54,750ustvk4jfqmo8q4gnrcxy7z,1,38.3,95.6,2023-01-01T14:01:21.916Z,2023-01-02T04:27:00Z,3962458947,212,12.6,3962458949,213,5.0,3962458941,56,Back,3962458945,141,77.6,3962458943,140,41.2,3962998219,178,,,,,,,,6i3zlo12dwcjy0tcnls1e35k9,C. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440681,19,1,1,0,58,750ustvk4jfqmo8q4gnrcxy7z,0,52.1,88.7,2023-01-01T14:01:26.039Z,2023-01-02T04:26:58Z,3962458957,56,Left,3962458989,236,,3962998285,178,,3962458991,233,13,3962458995,286,,3962458959,140,55.8,3962458965,213,6.1,3962458961,141,87.4,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,3962458963,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440683,13,74,1,0,58,9bxav814mkuhueiyivyive82d,1,46.8,12.1,2023-01-01T14:01:26.091Z,2023-01-02T04:26:58Z,3962458969,285,,3962458967,56,Back,3962458997,233,19,3962998313,178,,,,,,,,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440699,14,49,1,0,59,9bxav814mkuhueiyivyive82d,1,48.5,8.3,2023-01-01T14:01:27.035Z,2023-01-02T04:26:57Z,,,,,,,,,,,,,,,,,,,,,,,,,aujgya83jg4eylvm7hjjbbasq,L. Sinayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440703,15,1,1,1,0,9bxav814mkuhueiyivyive82d,1,47.9,3.1,2023-01-01T14:01:28.115Z,2023-01-02T04:26:57Z,3962459073,212,12.2,3962998407,178,,3962459067,56,Back,3962459075,213,3.0,3962459071,141,5.5,3962459069,140,36.4,,,,,,,aujgya83jg4eylvm7hjjbbasq,L. Sinayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440707,16,1,1,1,2,9bxav814mkuhueiyivyive82d,0,44.6,1.8,2023-01-01T14:01:29.993Z,2023-01-02T04:26:56Z,3962459083,140,71.9,3962459081,56,Right,3962459085,141,7.4,3962459079,155,,3962998461,178,,3962459087,212,28.9,3962459089,213,0.1,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440705,20,49,1,1,4,750ustvk4jfqmo8q4gnrcxy7z,1,32,88.4,2023-01-01T14:01:32.083Z,2023-01-02T04:26:55Z,,,,,,,,,,,,,,,,,,,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440715,21,1,1,1,4,750ustvk4jfqmo8q4gnrcxy7z,0,31.8,88.6,2023-01-01T14:01:32.182Z,2023-01-02T04:26:55Z,3962459137,140,64.4,3962459143,213,0.1,3962998545,178,,3962459141,212,34.5,3962459145,1,,3962459139,141,94.8,3962459133,157,,3962459135,56,Left,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440735,17,1,1,1,7,9bxav814mkuhueiyivyive82d,1,33.4,4.5,2023-01-01T14:01:34.950Z,2023-01-02T04:26:54Z,3962459239,213,0.9,3962459229,3,,3962459237,212,5.2,3962459233,140,36.5,3962459235,141,10.4,3962459231,56,Back,3962998587,388,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440741,18,1,1,1,8,9bxav814mkuhueiyivyive82d,0,41.1,10.1,2023-01-01T14:01:36.138Z,2023-01-02T04:26:54Z,3962459265,56,Right,3962998615,178,,3962459263,3,,3962459273,213,0.2,3962459271,212,13.1,3962459267,140,53.3,3962459269,141,14.3,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494542117,882,83,1,1,12,9bxav814mkuhueiyivyive82d,1,52.5,19.1,2023-01-01T14:01:40.393Z,2023-01-02T04:26:53Z,3963009475,399,170409,,,,,,,,,,,,,,,,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440761,22,1,1,1,12,750ustvk4jfqmo8q4gnrcxy7z,1,47.2,80.4,2023-01-01T14:01:40.457Z,2023-01-02T04:26:52Z,3962459401,141,84.4,3962459405,213,3.0,3962459403,212,24.7,3962998637,178,,3962459397,56,Back,3962459399,140,23.8,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494542201,883,67,1,1,16,750ustvk4jfqmo8q4gnrcxy7z,1,25.7,86.3,2023-01-01T14:01:44.367Z,2023-01-02T04:26:52Z,3963009897,233,883,,,,,,,,,,,,,,,,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494542199,883,67,1,1,16,9bxav814mkuhueiyivyive82d,0,74.3,13.7,2023-01-01T14:01:44.368Z,2023-01-02T04:26:52Z,3963009901,233,883,,,,,,,,,,,,,,,,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440775,23,1,1,1,16,750ustvk4jfqmo8q4gnrcxy7z,0,24.8,86.7,2023-01-01T14:01:44.393Z,2023-01-02T04:26:51Z,3962459473,141,59.9,3962998667,178,,3962459477,213,5.7,3962459479,1,,3962459471,140,51.2,3962459467,157,,3962459475,212,33.2,3962459469,56,Center,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494542241,884,67,1,1,21,9bxav814mkuhueiyivyive82d,1,47.8,36.6,2023-01-01T14:01:49.243Z,2023-01-02T04:26:51Z,3963010065,233,884,,,,,,,,,,,,,,,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494542237,884,67,1,1,21,750ustvk4jfqmo8q4gnrcxy7z,0,52.2,63.4,2023-01-01T14:01:49.244Z,2023-01-02T04:26:50Z,3963010069,233,884,,,,,,,,,,,,,,,,,,,,,,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440777,19,61,1,1,21,9bxav814mkuhueiyivyive82d,0,46.5,37.6,2023-01-01T14:01:49.361Z,2023-01-02T04:26:50Z,3962459481,56,Back,3962998929,178,,,,,,,,,,,,,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440779,24,61,1,1,21,750ustvk4jfqmo8q4gnrcxy7z,1,52.9,62.8,2023-01-01T14:01:49.574Z,2023-01-02T04:26:49Z,3962998953,178,,3962998951,21,,3962459483,56,Center,,,,,,,,,,,,,,,,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440785,25,1,1,1,22,750ustvk4jfqmo8q4gnrcxy7z,1,55.6,66.7,2023-01-01T14:01:50.665Z,2023-01-02T04:26:49Z,3962459517,213,3.6,3962999035,178,,3962459515,212,7.5,3962459511,140,49.3,3962459513,141,61.5,3962459509,56,Back,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440815,26,1,1,1,23,750ustvk4jfqmo8q4gnrcxy7z,1,49.5,62,2023-01-01T14:01:51.837Z,2023-01-02T04:26:48Z,3962459669,56,Left,3962459671,140,56.3,3962459675,212,23.6,3962459673,141,95.1,3962999067,178,,3962459677,213,1.3,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440825,27,1,1,1,33,750ustvk4jfqmo8q4gnrcxy7z,0,84.7,99.6,2023-01-01T14:02:00.960Z,2023-01-02T04:26:44Z,3962459735,213,4.8,3962459731,141,27.1,3962459725,155,,3962459733,212,49.5,3962459723,2,,3962862849,224,,3962862851,72,,3962459727,56,Center,6tedvat245ajkir9c4035i0np,M. Simon,3962459737,1,,3962999097,178,3962459729,140,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440835,20,49,1,1,35,9bxav814mkuhueiyivyive82d,1,9,60.3,2023-01-01T14:02:03.757Z,2023-01-02T04:26:44Z,,,,,,,,,,,,,,,,,,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440853,21,1,1,1,46,9bxav814mkuhueiyivyive82d,1,29,82.4,2023-01-01T14:02:14.134Z,2023-01-02T04:26:41Z,3962459869,213,3.1,3962459867,212,19.8,3962999151,178,,3962459863,140,10.2,3962459861,56,Back,3962459865,141,83.8,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440869,22,1,1,1,48,9bxav814mkuhueiyivyive82d,1,10.7,83.5,2023-01-01T14:02:16.539Z,2023-01-02T04:26:40Z,3962459947,141,89.0,3962459951,213,0.4,3962459949,212,10.7,3962999193,178,,3962459945,140,20.2,3962459943,56,Back,,,,,,,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
