id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,assist,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/17/value
2502933123,221,1,1,23,18,9bxav814mkuhueiyivyive82d,1,19.9,62.2,2023-02-01T20:23:30.097Z,2023-02-02T05:09:30Z,4007095939,212,17.9,4007095935,140,8.3,4007095941,213,4.0,4007439871,178,,4007095933,56,Back,4007095937,141,43.0,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933157,222,1,1,23,21,9bxav814mkuhueiyivyive82d,1,12.3,38.7,2023-02-01T20:23:32.965Z,2023-02-02T05:09:29Z,4007096133,141,73.9,4007096129,56,Back,4007439899,178,,4007096137,213,1.4,4007096131,140,16.4,4007096135,212,24.3,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933183,223,1,1,23,24,9bxav814mkuhueiyivyive82d,0,18,76.3,2023-02-01T20:23:36.134Z,2023-02-02T05:09:28Z,4007096305,213,0.1,4007439919,178,,4007096299,140,32.7,4007096297,56,Back,4007096303,212,15.6,4007096301,141,79.1,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502999321,936,67,1,23,25,4t4hod56fsj7utpjdor8so5q6,1,60.8,18.3,2023-02-01T20:23:37.300Z,2023-02-02T05:09:28Z,4007460407,233,1103,,,,,,,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502999319,1103,67,1,23,25,9bxav814mkuhueiyivyive82d,0,39.2,81.7,2023-02-01T20:23:37.301Z,2023-02-02T05:09:27Z,4007460417,233,936,,,,,,,,,,,,,,,,,,,,,,aujgya83jg4eylvm7hjjbbasq,L. Sinayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933209,239,8,1,23,25,4t4hod56fsj7utpjdor8so5q6,1,60.8,18.1,2023-02-01T20:23:37.358Z,2023-02-02T05:09:27Z,4007096467,56,Right,4007439979,178,,4007396627,385,,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502999349,1107,67,1,23,26,9bxav814mkuhueiyivyive82d,1,37.7,86.4,2023-02-01T20:23:38.239Z,2023-02-02T05:09:26Z,4007460539,233,938,,,,,,,,,,,,,,,,,,,,,,aujgya83jg4eylvm7hjjbbasq,L. Sinayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502999345,938,67,1,23,26,4t4hod56fsj7utpjdor8so5q6,0,62.3,13.6,2023-02-01T20:23:38.240Z,2023-02-02T05:09:26Z,4007460543,233,1107,,,,,,,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933219,224,1,1,23,26,9bxav814mkuhueiyivyive82d,0,38,83.2,2023-02-01T20:23:38.342Z,2023-02-02T05:09:25Z,4007096503,140,37.1,4007096501,56,Back,4007096507,212,2.3,4007096505,141,80.1,4007096509,213,4.3,4007440065,178,,,,,,,,aujgya83jg4eylvm7hjjbbasq,L. Sinayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933243,240,49,1,23,27,4t4hod56fsj7utpjdor8so5q6,1,57.7,11.2,2023-02-01T20:23:39.120Z,2023-02-02T05:09:25Z,,,,,,,,,,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933257,241,1,1,23,27,4t4hod56fsj7utpjdor8so5q6,1,57.2,11.5,2023-02-01T20:23:39.183Z,2023-02-02T05:09:25Z,4007096727,140,41.1,4007096731,212,17.7,4007096725,56,Back,4007096729,141,19.0,4007096733,213,2.8,4007440199,178,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933269,242,1,1,23,30,4t4hod56fsj7utpjdor8so5q6,1,41.8,27.1,2023-02-01T20:23:42.179Z,2023-02-02T05:09:24Z,4007440231,178,,4007096797,140,46.6,4007096795,56,Back,4007096799,141,9.8,4007096803,213,5.1,4007096801,212,12.8,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933297,243,1,1,23,31,4t4hod56fsj7utpjdor8so5q6,0,46.9,5.9,2023-02-01T20:23:43.546Z,2023-02-02T05:09:23Z,4007097009,140,38.9,4007097015,213,2.0,4007440255,178,,4007097011,141,33.4,4007097007,56,Back,4007097013,212,20.5,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933327,225,3,1,23,34,9bxav814mkuhueiyivyive82d,1,62.7,58.6,2023-02-01T20:23:46.072Z,2023-02-02T05:09:22Z,4007097167,286,,4007097163,56,Center,4007440323,178,,4007097183,233,244,4007396707,465,,,,,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933317,244,45,1,23,34,4t4hod56fsj7utpjdor8so5q6,0,37.3,41.4,2023-02-01T20:23:46.072Z,2023-02-02T05:09:23Z,4007097109,285,,4007097203,233,225,4007097107,56,Back,,,,,,,,,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933331,226,49,1,23,35,9bxav814mkuhueiyivyive82d,1,64.2,63.2,2023-02-01T20:23:46.992Z,2023-02-02T05:09:22Z,,,,,,,,,,,,,,,,,,,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933391,227,1,1,23,36,9bxav814mkuhueiyivyive82d,1,68.3,64.3,2023-02-01T20:23:48.314Z,2023-02-02T05:09:21Z,4007097511,213,0.7,4007097507,141,89.0,4007097501,56,Left,4007097505,140,86.9,4007097509,212,25.8,4007440443,178,,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933397,228,1,1,23,42,9bxav814mkuhueiyivyive82d,0,88.5,87.7,2023-02-01T20:23:54.202Z,2023-02-02T05:09:19Z,4007396765,20,,4007097539,2,,4007097551,213,4.8,4007097549,212,25.1,4007097545,140,91.4,4007097541,155,,4007097547,141,51.0,4007396763,223,,aujgya83jg4eylvm7hjjbbasq,L. Sinayoko,,4007097543,56,4007440467,178,,,,,,,,,,,,,,,,,,,,,Center,,,,,,,,,
2502933455,245,12,1,23,43,4t4hod56fsj7utpjdor8so5q6,1,8.1,43.1,2023-02-01T20:23:55.222Z,2023-02-02T05:09:19Z,4007097825,141,0.0,4007440731,388,,4007097829,213,5.2,4007097849,167,,4007097823,140,24.2,4007097821,56,Back,4007097827,212,34.4,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933477,229,5,1,23,48,9bxav814mkuhueiyivyive82d,1,74.8,101.5,2023-02-01T20:23:59.968Z,2023-02-02T02:06:16Z,4007097921,347,,4007097947,233,246,4007097919,56,Left,,,,,,,,,,,,,,,,aujgya83jg4eylvm7hjjbbasq,L. Sinayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933459,246,5,1,23,48,4t4hod56fsj7utpjdor8so5q6,0,25.2,-1.5,2023-02-01T20:23:59.968Z,2023-02-02T02:06:16Z,4007097835,347,,4007097973,233,229,4007097833,56,Back,,,,,,,,,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933513,230,1,1,23,49,9bxav814mkuhueiyivyive82d,1,76.3,100,2023-02-01T20:24:01.743Z,2023-02-02T05:09:18Z,4007098149,141,92.8,4007098145,56,Left,4007098151,212,13.8,4007098153,213,3.6,4007098143,107,,4007098147,140,64.6,,,,,,,aujgya83jg4eylvm7hjjbbasq,L. Sinayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933523,231,1,1,23,52,9bxav814mkuhueiyivyive82d,1,70.2,90.4,2023-02-01T20:24:04.263Z,2023-02-02T05:09:17Z,4007098235,213,4.2,4007098227,56,Center,4007098233,212,15.5,4007440965,178,,4007098231,141,70.3,4007098225,155,,4007098229,140,63.3,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933565,232,1,1,23,53,9bxav814mkuhueiyivyive82d,1,66.2,75.8,2023-02-01T20:24:05.416Z,2023-02-02T05:09:17Z,4007098451,213,2.1,4007098445,140,62.0,4007098449,212,9.2,4007098443,56,Left,4007441025,178,,4007098447,141,87.7,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933607,233,1,1,23,56,9bxav814mkuhueiyivyive82d,1,55.5,88.7,2023-02-01T20:24:08.467Z,2023-02-02T05:09:15Z,4007441199,178,,4007098637,140,42.6,4007098643,213,3.4,4007098635,56,Back,4007098641,212,14.1,4007098639,141,82.8,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933665,234,1,1,23,59,9bxav814mkuhueiyivyive82d,1,40.2,71.2,2023-02-01T20:24:11.664Z,2023-02-02T05:09:14Z,4007098971,212,25.9,4007441263,178,,4007098973,213,4.5,4007098969,141,33.8,4007098965,56,Back,4007098967,140,35.5,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933679,235,1,1,24,1,9bxav814mkuhueiyivyive82d,0,34.9,38.5,2023-02-01T20:24:13.384Z,2023-02-02T05:09:14Z,4007099057,140,68.3,4007099051,157,,4007099065,1,,4007099061,212,41.9,4007441315,178,,4007099063,213,0.6,4007099055,56,Center,4007099059,141,72.1,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933709,247,49,1,24,4,4t4hod56fsj7utpjdor8so5q6,1,32.3,31.7,2023-02-01T20:24:15.970Z,2023-02-02T05:09:14Z,,,,,,,,,,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933849,248,1,1,24,13,4t4hod56fsj7utpjdor8so5q6,1,37.7,20.2,2023-02-01T20:24:25.442Z,2023-02-02T05:09:09Z,4007099825,56,Back,4007099829,141,33.4,4007099831,212,10.4,4007441621,178,,4007099833,213,1.0,4007099827,140,42.7,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933885,249,1,1,24,14,4t4hod56fsj7utpjdor8so5q6,1,42.4,36.9,2023-02-01T20:24:26.492Z,2023-02-02T05:09:09Z,4007099983,141,15.2,4007099987,213,4.4,4007099981,140,38.1,4007099985,212,15.4,4007099979,56,Back,4007441655,178,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933907,250,1,1,24,17,4t4hod56fsj7utpjdor8so5q6,1,37.5,19.4,2023-02-01T20:24:28.822Z,2023-02-02T05:09:08Z,4007441701,178,,4007100093,213,5.3,4007100087,140,43.8,4007100091,212,11.2,4007100085,56,Back,4007100089,141,6.2,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933935,251,1,1,24,19,4t4hod56fsj7utpjdor8so5q6,1,48,4.6,2023-02-01T20:24:31.098Z,2023-02-02T05:09:07Z,4007100211,213,2.5,4007100203,56,Back,4007100207,141,14.8,4007100205,140,39.2,4007100209,212,11.6,4007441757,178,,,,,,,,72m5u1rlgh6e229zpfvp7f5jp,Gelson Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933949,252,1,1,24,21,4t4hod56fsj7utpjdor8so5q6,1,41,15.8,2023-02-01T20:24:33.793Z,2023-02-02T05:09:06Z,4007100259,56,Back,4007100263,141,25.4,4007441793,178,,4007100261,140,37.2,4007100267,213,2.1,4007100265,212,7.7,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502933961,253,1,1,24,23,4t4hod56fsj7utpjdor8so5q6,1,40.2,32.1,2023-02-01T20:24:34.876Z,2023-02-02T05:09:06Z,4007100335,140,40.9,4007100339,212,8.7,4007100333,56,Back,4007441825,178,,4007100341,213,4.8,4007100337,141,19.4,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934015,254,1,1,24,24,4t4hod56fsj7utpjdor8so5q6,1,40.4,22.3,2023-02-01T20:24:36.642Z,2023-02-02T05:09:05Z,4007100619,140,34.0,4007100615,56,Back,4007100631,213,1.8,4007100623,141,64.2,4007441863,178,,4007100627,212,29.3,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934033,255,1,1,24,29,4t4hod56fsj7utpjdor8so5q6,1,30.2,71,2023-02-01T20:24:40.930Z,2023-02-02T05:09:03Z,4007100721,212,21.7,4007100717,140,14.2,4007441891,178,,4007100723,213,3.8,4007100715,56,Back,4007100719,141,50.8,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934047,256,1,1,24,31,4t4hod56fsj7utpjdor8so5q6,1,13.9,53.5,2023-02-01T20:24:43.262Z,2023-02-02T05:09:03Z,4007100797,140,23.8,4007100803,213,5.4,4007100799,141,35.8,4007441921,178,,4007100795,56,Back,4007100801,212,15.9,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934085,257,1,1,24,32,4t4hod56fsj7utpjdor8so5q6,1,21,35.3,2023-02-01T20:24:44.547Z,2023-02-02T05:09:02Z,4007100999,56,Back,4007441987,178,,4007101001,140,11.0,4007101007,213,2.2,4007101003,141,55.0,4007101005,212,17.0,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934125,258,1,1,24,36,4t4hod56fsj7utpjdor8so5q6,0,9,51.9,2023-02-01T20:24:48.211Z,2023-02-02T05:09:02Z,4007101219,1,,4007101215,213,5.6,4007101209,141,5.8,4007101205,56,Back,4007101207,140,47.6,4007101213,212,51.2,4007442043,178,,4007101203,155,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934129,236,44,1,24,39,9bxav814mkuhueiyivyive82d,1,50.1,92.1,2023-02-01T20:24:51.248Z,2023-02-02T05:09:01Z,4007101247,56,Left,4007101321,286,,4007101317,233,259,,,,,,,,,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934133,259,44,1,24,39,4t4hod56fsj7utpjdor8so5q6,0,49.9,7.9,2023-02-01T20:24:51.249Z,2023-02-02T05:09:01Z,4007101261,285,,4007101333,233,236,4007101259,56,Back,,,,,,,,,,,,,,,,72m5u1rlgh6e229zpfvp7f5jp,Gelson Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934135,237,1,1,24,39,9bxav814mkuhueiyivyive82d,0,50.4,95.3,2023-02-01T20:24:51.284Z,2023-02-02T05:09:00Z,4007101275,56,Center,4007101279,141,78.0,4007442149,388,,4007101273,3,,4007101281,212,15.4,4007101277,140,59.9,4007101283,213,5.4,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934183,260,1,1,24,41,4t4hod56fsj7utpjdor8so5q6,1,39,27.6,2023-02-01T20:24:52.870Z,2023-02-02T05:09:00Z,4007101509,213,5.5,4007101505,141,16.8,4007442211,178,,4007101503,140,46.0,4007101501,56,Back,4007101507,212,10.4,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934185,261,61,1,24,43,4t4hod56fsj7utpjdor8so5q6,0,47.3,15.4,2023-02-01T20:24:55.301Z,2023-02-02T05:08:59Z,4007442333,178,,4007101513,56,Back,,,,,,,,,,,,,,,,,,,72m5u1rlgh6e229zpfvp7f5jp,Gelson Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934315,238,5,1,24,45,9bxav814mkuhueiyivyive82d,1,54,101.4,2023-02-01T20:24:57.140Z,2023-02-02T01:40:23Z,4007102181,233,262,4007102139,56,Left,4007102143,347,,,,,,,,,,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934217,262,5,1,24,45,4t4hod56fsj7utpjdor8so5q6,0,46,-1.4,2023-02-01T20:24:57.140Z,2023-02-02T01:40:24Z,4007102227,233,238,4007101661,56,Back,4007101663,347,,,,,,,,,,,,,,,,,72m5u1rlgh6e229zpfvp7f5jp,Gelson Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934359,239,1,1,24,53,9bxav814mkuhueiyivyive82d,1,52.8,100,2023-02-01T20:25:05.074Z,2023-02-02T05:08:58Z,4007102347,213,4.4,4007102341,140,50.4,4007102339,56,Left,4007102345,212,8.8,4007102337,107,,4007102343,141,89.3,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934365,240,1,1,24,54,9bxav814mkuhueiyivyive82d,0,51.2,91.6,2023-02-01T20:25:06.479Z,2023-02-02T05:08:57Z,4007102381,212,4.7,4007102379,141,96.9,4007102375,56,Left,4007442537,178,,4007102383,213,0.9,4007102377,140,54.1,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934395,263,49,1,24,55,4t4hod56fsj7utpjdor8so5q6,1,46.4,4.5,2023-02-01T20:25:07.075Z,2023-02-02T05:08:57Z,,,,,,,,,,,,,,,,,,,,,,,,,72m5u1rlgh6e229zpfvp7f5jp,Gelson Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934447,264,1,1,24,55,4t4hod56fsj7utpjdor8so5q6,1,46.8,4.4,2023-02-01T20:25:07.147Z,2023-02-02T05:08:56Z,4007442741,178,,4007102809,140,62.4,4007102815,213,0.0,4007102811,141,5.0,4007102813,212,16.4,4007102807,56,Right,,,,,,,72m5u1rlgh6e229zpfvp7f5jp,Gelson Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503000517,1204,83,1,25,2,9bxav814mkuhueiyivyive82d,1,17.5,69.9,2023-02-01T20:25:14.256Z,2023-02-02T05:08:54Z,4007465763,399,83912,,,,,,,,,,,,,,,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934455,265,1,1,25,5,4t4hod56fsj7utpjdor8so5q6,0,91.1,23.4,2023-02-01T20:25:16.827Z,2023-02-02T05:08:52Z,4007103009,233,241,4007102849,212,9.1,4007103013,286,,4007442845,178,,4007102843,56,Right,4007102847,141,14.8,4007102851,213,3.8,4007102845,140,84.4,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,4007103007,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934477,241,74,1,25,5,9bxav814mkuhueiyivyive82d,1,10.7,77.6,2023-02-01T20:25:17.004Z,2023-02-02T05:08:51Z,4007442919,178,,4007103041,233,265,4007102961,56,Back,4007102963,285,,,,,,,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934489,242,49,1,25,7,9bxav814mkuhueiyivyive82d,1,6.6,97.1,2023-02-01T20:25:19.688Z,2023-02-02T05:08:51Z,,,,,,,,,,,,,,,,,,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934499,243,1,1,25,7,9bxav814mkuhueiyivyive82d,0,6.6,97.3,2023-02-01T20:25:19.758Z,2023-02-02T05:08:51Z,4007103059,141,85.2,4007443069,178,,4007103055,56,Back,4007103063,213,5.6,4007103061,212,13.4,4007103065,1,,4007103053,157,,4007103057,140,16.7,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934497,266,49,1,25,8,4t4hod56fsj7utpjdor8so5q6,1,86.6,16.1,2023-02-01T20:25:20.431Z,2023-02-02T05:08:50Z,,,,,,,,,,,,,,,,,,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934535,267,1,1,25,11,4t4hod56fsj7utpjdor8so5q6,1,81.9,23.5,2023-02-01T20:25:23.573Z,2023-02-02T05:08:47Z,4007443183,178,,4007103269,213,2.1,4007103265,141,47.0,4007103263,140,73.0,4007103261,56,Center,4007103267,212,18.5,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934559,268,1,1,25,13,4t4hod56fsj7utpjdor8so5q6,0,75.2,45.2,2023-02-01T20:25:24.841Z,2023-02-02T05:08:47Z,4007443283,178,,4007103395,212,20.7,4007103389,56,Center,4007103393,141,66.6,4007103391,140,89.2,4007103397,213,0.8,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934563,244,52,1,25,15,9bxav814mkuhueiyivyive82d,1,8.1,39.3,2023-02-01T20:25:27.179Z,2023-02-02T05:08:46Z,4007397225,376,,4007443389,389,,,,,,,,,,,,,,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934665,245,1,1,25,22,9bxav814mkuhueiyivyive82d,1,16.4,32.2,2023-02-01T20:25:34.086Z,2023-02-02T05:08:46Z,4007103951,213,0.3,4007103949,212,18.8,4007103945,140,33.7,4007103941,123,,4007443417,178,,4007103947,141,39.1,4007103943,56,Back,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934721,246,1,1,25,23,9bxav814mkuhueiyivyive82d,1,30.2,33.4,2023-02-01T20:25:35.094Z,2023-02-02T05:08:45Z,4007104243,56,Back,4007104247,141,33.0,4007104251,213,3.2,4007104245,140,15.2,4007104249,212,15.8,4007443531,178,,,,,,,,9br3ebcuzl5b755kwuxgey3md,H. Sakhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934739,247,1,1,25,27,9bxav814mkuhueiyivyive82d,0,18,27.5,2023-02-01T20:25:39.379Z,2023-02-02T05:08:45Z,4007104331,141,20.9,4007104337,1,,4007104329,140,70.3,4007104325,56,Right,4007104333,212,55.1,4007104321,155,,4007443595,178,,4007104335,213,6.2,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934769,269,1,1,25,30,4t4hod56fsj7utpjdor8so5q6,1,33.5,77.6,2023-02-01T20:25:42.534Z,2023-02-02T05:08:44Z,4007104489,212,13.2,4007104485,140,42.4,4007104483,56,Back,4007104491,213,0.8,4007104481,3,,4007443637,388,,4007104487,141,91.4,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934791,270,1,1,25,32,4t4hod56fsj7utpjdor8so5q6,1,43.6,91.9,2023-02-01T20:25:44.125Z,2023-02-02T05:08:44Z,4007104595,141,77.8,4007104599,213,5.8,4007104589,3,,4007104593,140,60.4,4007444213,178,,4007104597,212,20.1,4007104591,56,Center,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934797,271,1,1,25,33,4t4hod56fsj7utpjdor8so5q6,0,54.3,84.8,2023-02-01T20:25:45.472Z,2023-02-02T05:08:43Z,4007104645,141,74.2,4007104649,213,5.5,4007444303,21,,4007444301,388,,4007104643,140,61.0,4007104641,56,Center,4007104647,212,10.1,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502934803,248,1,1,25,34,9bxav814mkuhueiyivyive82d,1,45,23.8,2023-02-01T20:25:46.093Z,2023-02-02T05:08:43Z,4007104687,213,6.2,4007444335,178,,4007104683,212,12.3,4007104677,140,56.7,4007104679,141,23.1,4007104675,56,Center,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503000711,1209,43,1,25,34,9bxav814mkuhueiyivyive82d,1,0,0,2023-02-01T20:25:46.103Z,2023-02-02T02:11:31Z,4007466597,233,1040,4007466841,144,67,,,,,,,,,,,,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
