id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2522399345,9,1,1,0,11,17o35s8assv3kamxowzz77k4r,1,15.3,52.3,2023-03-19T14:00:21.351Z,2023-03-20T06:40:02Z,4109821837,140,14.6,4112048995,178,,4109821841,212,15.2,4109821845,213,4.7,4109821839,141,30.0,4109821835,56,Back,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399395,10,1,1,0,14,17o35s8assv3kamxowzz77k4r,1,17.1,26,2023-03-19T14:00:24.105Z,2023-03-20T06:40:02Z,4109822079,212,14.4,4112049129,178,,4109822081,213,5.2,4109822073,56,Back,4109822077,141,7.4,4109822075,140,23.7,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399399,11,1,1,0,16,17o35s8assv3kamxowzz77k4r,0,23.9,4.3,2023-03-19T14:00:26.527Z,2023-03-20T06:40:01Z,4112049235,178,,4109822097,212,2.7,4109822093,140,26.4,4109822099,213,0.3,4109822223,233,3,4109822091,56,Back,4109822095,141,5.5,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399415,3,61,1,0,16,2cjpmotqo8phcqfpgo9xf4gel,1,73.4,95,2023-03-19T14:00:26.685Z,2023-03-20T06:40:00Z,4109822183,56,Left,4112049589,21,,4112049591,178,,,,,,,,,,,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399429,4,5,1,0,19,2cjpmotqo8phcqfpgo9xf4gel,0,71,101.8,2023-03-19T14:00:28.821Z,2023-03-20T01:07:02Z,4109822247,56,Left,4109822419,233,12,4109822249,347,,,,,,,,,,,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399453,12,5,1,0,19,17o35s8assv3kamxowzz77k4r,1,29,-1.8,2023-03-19T14:00:28.821Z,2023-03-20T01:07:02Z,4109822353,56,Back,4109822387,233,4,4109822355,347,,,,,,,,,,,,,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399619,13,1,1,0,30,17o35s8assv3kamxowzz77k4r,1,28.3,0,2023-03-19T14:00:39.903Z,2023-03-20T06:40:00Z,4109823177,213,1.4,4109823173,141,15.2,4109823169,56,Back,4109823167,107,,4109823171,140,30.5,4109823175,212,11.7,,,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399645,14,1,1,0,30,17o35s8assv3kamxowzz77k4r,0,28.2,13.8,2023-03-19T14:00:40.644Z,2023-03-20T06:39:59Z,4109823289,1,,4109823285,212,39.4,4109823281,140,64.3,4109823279,56,Right,4112050093,178,,4109823283,141,0.0,4109823287,213,6.0,4110165967,157,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399755,5,5,1,0,33,2cjpmotqo8phcqfpgo9xf4gel,1,40.1,101.5,2023-03-19T14:00:42.812Z,2023-03-20T01:07:40Z,4109823869,233,15,4109823829,347,,4109823827,56,Back,,,,,,,,,,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399657,15,5,1,0,33,17o35s8assv3kamxowzz77k4r,0,59.9,-1.5,2023-03-19T14:00:42.812Z,2023-03-20T01:07:40Z,4109823883,233,5,4109823353,347,,4109823349,56,Right,,,,,,,,,,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399781,6,1,1,0,41,2cjpmotqo8phcqfpgo9xf4gel,1,58.6,100,2023-03-19T14:00:50.946Z,2023-03-20T06:39:59Z,4109823929,56,Left,4109823935,212,6.1,4109823931,140,60.4,4109823927,107,,4109823933,141,93.2,4109823937,213,5.0,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399825,7,1,1,0,41,2cjpmotqo8phcqfpgo9xf4gel,1,62.1,91.3,2023-03-19T14:00:51.709Z,2023-03-20T06:39:58Z,4109824185,141,98.6,4109824181,56,Left,4109824189,213,2.6,4112052067,178,,4111232247,156,,4109824183,140,53.9,4109824187,212,9.9,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399891,8,1,1,0,44,2cjpmotqo8phcqfpgo9xf4gel,1,48.9,91.6,2023-03-19T14:00:54.621Z,2023-03-20T06:39:57Z,4112053109,178,,4109824557,213,4.2,4109824553,141,59.6,4109824551,140,36.3,4109824555,212,25.5,4109824549,56,Back,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399933,9,1,1,0,48,2cjpmotqo8phcqfpgo9xf4gel,1,40.7,46.2,2023-03-19T14:00:58.758Z,2023-03-20T06:39:56Z,4109824735,213,5.0,4109824731,141,14.2,4109824729,140,46.7,4112053197,178,,4109824727,56,Back,4109824733,212,22.7,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399957,10,1,1,0,51,2cjpmotqo8phcqfpgo9xf4gel,0,49.5,12.6,2023-03-19T14:01:01.103Z,2023-03-20T06:39:55Z,4112053281,178,,4109824791,140,64.9,4109824795,212,16.6,4109824789,56,Right,4109824793,141,6.8,4109824797,213,6.0,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399975,16,8,1,0,52,17o35s8assv3kamxowzz77k4r,1,35,90.8,2023-03-19T14:01:02.214Z,2023-03-20T06:39:55Z,4109824881,56,Back,4111234347,385,,4112053479,388,,,,,,,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400151,11,5,1,0,53,2cjpmotqo8phcqfpgo9xf4gel,1,65,-1.1,2023-03-19T14:01:03.395Z,2023-03-20T01:09:10Z,4109825669,233,17,4109825663,56,Right,4109825665,347,,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399983,17,5,1,0,53,17o35s8assv3kamxowzz77k4r,0,35,101.1,2023-03-19T14:01:03.395Z,2023-03-20T01:09:10Z,4109824889,347,,4109824887,56,Back,4109825697,233,11,,,,,,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400195,12,1,1,1,5,2cjpmotqo8phcqfpgo9xf4gel,1,71.8,0,2023-03-19T14:01:15.026Z,2023-03-20T06:39:54Z,4109825861,1,,4109825857,212,24.2,4109825853,140,90.4,4109825851,56,Right,4109825855,141,20.5,4109825859,213,0.6,4109825849,107,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400251,13,1,1,1,6,2cjpmotqo8phcqfpgo9xf4gel,1,87.8,16.8,2023-03-19T14:01:16.687Z,2023-03-20T06:39:54Z,4109826131,141,26.9,4109826135,213,2.4,4109826129,140,80.2,4109826125,3,,4109826127,56,Center,4109826133,212,10.5,4112053947,388,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400255,14,50,1,1,7,2cjpmotqo8phcqfpgo9xf4gel,1,83.1,24.3,2023-03-19T14:01:17.526Z,2023-03-20T06:39:53Z,4109826151,56,Center,4109826335,233,18,4109826153,286,,,,,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400283,18,7,1,1,8,17o35s8assv3kamxowzz77k4r,1,16.9,75.7,2023-03-19T14:01:18.040Z,2023-03-20T06:39:53Z,4109826323,233,14,4111236537,384,,4109826297,56,Back,4112054345,178,,4109826299,285,,,,,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400371,19,12,1,1,8,17o35s8assv3kamxowzz77k4r,1,12,76.9,2023-03-19T14:01:18.782Z,2023-03-20T06:39:53Z,4109826699,140,36.4,4109826703,212,28.2,4112054455,178,,4109826697,56,Back,4109826705,213,5.8,4109826701,141,59.4,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400331,15,1,1,1,11,2cjpmotqo8phcqfpgo9xf4gel,1,64.5,31.9,2023-03-19T14:01:20.826Z,2023-03-20T06:39:52Z,4109826489,140,67.6,4109826491,141,24.1,4109826495,213,5.3,4109826485,3,,4109826493,212,6.2,4109826487,56,Center,4112054637,388,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400375,16,1,1,1,11,2cjpmotqo8phcqfpgo9xf4gel,1,67.7,18.6,2023-03-19T14:01:21.779Z,2023-03-20T06:39:52Z,4109826717,141,59.9,4109826713,56,Center,4109826721,213,1.7,4109826719,212,28.5,4109826715,140,62.9,4112054955,178,,4109826711,155,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400409,17,1,1,1,15,2cjpmotqo8phcqfpgo9xf4gel,1,59.3,59.3,2023-03-19T14:01:25.743Z,2023-03-20T06:39:51Z,4112055243,178,,4109826909,141,80.7,4109826905,56,Left,4109826913,213,1.0,4109826911,212,17.6,4109826907,140,68.8,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400509,18,1,1,1,18,2cjpmotqo8phcqfpgo9xf4gel,1,65.2,87,2023-03-19T14:01:28.387Z,2023-03-20T06:39:50Z,4109827395,213,3.0,4109827391,141,91.7,4109827389,140,36.7,4112055491,178,,4109827387,56,Back,4109827393,212,30.1,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400601,19,1,1,1,22,2cjpmotqo8phcqfpgo9xf4gel,1,39.1,83.9,2023-03-19T14:01:32.079Z,2023-03-20T06:39:49Z,4109827817,140,31.4,4109827823,213,3.5,4109827821,212,8.6,4109827819,141,79.7,4109827815,56,Back,4112055619,178,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400647,20,1,1,1,28,2cjpmotqo8phcqfpgo9xf4gel,1,32.6,70,2023-03-19T14:01:38.041Z,2023-03-20T06:39:47Z,4109828055,212,12.4,4112055815,178,,4109828049,140,27.3,4109828053,141,53.7,4109828057,213,4.2,4109828047,56,Back,,,,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400741,21,1,1,1,30,2cjpmotqo8phcqfpgo9xf4gel,1,24.6,51.3,2023-03-19T14:01:40.618Z,2023-03-20T06:39:46Z,4109828453,56,Back,4109828465,213,5.0,4109828461,212,14.6,4112056167,178,,4109828459,141,30.7,4109828455,140,28.4,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400791,22,1,1,1,33,2cjpmotqo8phcqfpgo9xf4gel,1,22.7,27,2023-03-19T14:01:43.579Z,2023-03-20T06:39:45Z,4109828673,212,25.3,4109828669,140,3.4,4109828667,56,Back,4109828675,213,2.5,4109828671,141,49.3,4112056409,178,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400871,23,1,1,1,37,2cjpmotqo8phcqfpgo9xf4gel,0,3.8,52.9,2023-03-19T14:01:47.481Z,2023-03-20T06:39:44Z,4109829083,140,48.9,4109829087,212,53.1,4109829089,213,0.5,4112056685,178,,4109829079,155,,4109829081,56,Back,4109829091,1,,4109829085,141,88.1,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400869,20,44,1,1,40,17o35s8assv3kamxowzz77k4r,1,51.4,15.1,2023-03-19T14:01:50.561Z,2023-03-20T06:39:44Z,4109829077,286,,4109829205,233,24,4109829075,56,Right,,,,,,,,,,,,,,,,1jdd1cmzaqalgkkl9vj4dcy51,M. Zeffane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400885,24,44,1,1,40,2cjpmotqo8phcqfpgo9xf4gel,0,48.6,84.9,2023-03-19T14:01:50.562Z,2023-03-20T06:39:43Z,4109829161,56,Back,4109829163,285,,4109829219,233,20,,,,,,,,,,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400881,21,61,1,1,40,17o35s8assv3kamxowzz77k4r,1,52.1,16.5,2023-03-19T14:01:50.606Z,2023-03-20T06:39:43Z,4112057385,388,,4109829145,56,Right,4112057383,15,,,,,,,,,,,,,,,,,1jdd1cmzaqalgkkl9vj4dcy51,M. Zeffane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400907,22,49,1,1,43,17o35s8assv3kamxowzz77k4r,1,38.6,16.7,2023-03-19T14:01:52.976Z,2023-03-20T06:39:42Z,,,,,,,,,,,,,,,,,,,,,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400987,23,1,1,1,43,17o35s8assv3kamxowzz77k4r,1,38.4,16.7,2023-03-19T14:01:53.005Z,2023-03-20T06:39:42Z,4109829613,56,Back,4109829617,141,34.8,4112057749,178,,4109829621,213,2.7,4109829619,212,30.6,4109829615,140,11.7,,,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401047,24,1,1,1,47,17o35s8assv3kamxowzz77k4r,1,8.3,42,2023-03-19T14:01:57.489Z,2023-03-20T06:39:41Z,4109829881,140,20.8,4109829885,212,20.7,4112058053,178,,4109829879,56,Back,4109829887,213,5.4,4109829883,141,18.5,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401171,25,1,1,1,51,17o35s8assv3kamxowzz77k4r,1,24,14.4,2023-03-19T14:02:01.140Z,2023-03-20T06:39:40Z,4109830537,140,40.7,4109830533,196,,4112058219,178,,4109830543,213,1.2,4109830539,141,91.5,4109830545,1,,4109830541,212,55.3,4109830531,155,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,4109830535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401223,26,1,1,1,59,17o35s8assv3kamxowzz77k4r,1,52.5,96,2023-03-19T14:02:08.956Z,2023-03-20T06:39:37Z,4109830839,140,37.4,4109830845,213,3.8,4109830841,141,79.6,4109830837,56,Back,4112058395,178,,4109830843,212,19.4,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401291,27,1,1,2,1,17o35s8assv3kamxowzz77k4r,1,39.6,83.5,2023-03-19T14:02:11.456Z,2023-03-20T06:39:36Z,4109831193,56,Back,4109831197,141,69.7,4109831201,213,5.1,4109831199,212,10.3,4109831195,140,43.7,4112058651,178,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401297,28,4,1,2,3,17o35s8assv3kamxowzz77k4r,1,47.7,69.6,2023-03-19T14:02:13.130Z,2023-03-20T06:39:35Z,4109831241,56,Back,4109831245,265,,4109831239,13,,4109831521,233,25,4109831243,152,,4109831247,286,,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401315,25,4,1,2,3,2cjpmotqo8phcqfpgo9xf4gel,0,52.3,30.4,2023-03-19T14:02:13.131Z,2023-03-20T06:39:35Z,4109831333,265,,4109831405,233,28,4109831327,13,,4109831329,56,Center,4112058819,178,,4109831331,152,,4109831335,285,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401585,29,1,1,2,18,17o35s8assv3kamxowzz77k4r,1,52.2,69.7,2023-03-19T14:02:27.912Z,2023-03-20T06:39:34Z,4109832701,152,,4112059855,178,,4109832705,140,59.1,4109832709,212,17.6,4109832703,56,Left,4109832711,213,1.1,4109832707,141,93.3,4109832699,5,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401659,30,1,1,2,21,17o35s8assv3kamxowzz77k4r,1,59.2,93.3,2023-03-19T14:02:31.623Z,2023-03-20T06:39:32Z,4109833121,213,3.5,4109833111,56,Back,4109833115,141,80.3,4112060025,178,,4109833113,140,38.6,4109833117,212,23.4,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
