id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/16/value,assist,qualifier/18/value
2476160671,1,34,16,0,0,9bxav814mkuhueiyivyive82d,1,0,0,2022-10-23T12:04:27.863Z,2022-10-23T12:04:28Z,3866069725,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3866069717,59,"23, 26, 3, 97, 4, 27, 17, 12, 11, 22, 9, 7, 10, 16, 19, 20, 21, 24, 32, 35",3866069729,194,7jj9gwpuk49bsm2ru06qb44wl,3866069721,130,8,3866069731,197,6351,3866069705,30,"2t05pfvho7i9w9w01zcz3gz4l, 81yqeo02okqakoiura0wnxv1m, ea2tv9xaerk3oy6dr45ff3kd1, baogzi00mwdclwbvkd618evv9, 6ypo3vp0zupq6s1jbk8rbmq51, 8tesu8352jvqfvclei8hykjbp, aujgya83jg4eylvm7hjjbbasq, 7jj9gwpuk49bsm2ru06qb44wl, 9qk1hoxri8dee6yat0cateqxh, 9br3ebcuzl5b755kwuxgey3md, 7pv3n0vj8243p1di16regotsl, co59rv08x22hk5itwibbwq191, 6gdoxudvl1rgcn7d19e89p9ed, cglp4k40r1t672m7j0eb5ktsl, 7aa3k7b1yol8sn30xcl138i51, 54juxpmaqnby6kht5j87caoyd, dhk8g3ptwjf297ix0rcvgydhx, dac9zcryfwbq3xdik69gkpadx, 38cux1onwt3bxppreaklir7it, 4sjs5ktvkun9g96w6h5a39puc",3866069711,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3866069733,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476175479,1,34,16,0,0,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2022-10-23T12:16:23.615Z,2022-10-23T12:54:55Z,3866348225,197,662,3866143267,30,"89sv092huj2obzdazmft854a1, ccu7hw3wrcspl1a18g2ldnsh5, 2ds26ub6ho0baamsjcmh7mmfo, fvd7y3f6948713acbas7w3u2, 8zo4abj7d3ut3cry9tcsoglw, 976riwm0dz0e74d4l28y3ttcl, cmrdm4nnd62inlvsnc52vkicp, 96wcx761pzv5ub4sfwsynp51x, edti8t30h7ukwi3wqlzaczje1, 8gkexxgf3pypshhqwg6ibp7o4, agwvouyocx93y39g7tmwaojx1, bapdoe78rj82j550otb5zemwa, 4ilnnpfgjfz35lni9ppzd93v9, 2lvit204llltk13iglsa2tjah, 3jqxaa2l6gqwxl2mr8w0yiiy2, dlybxu0l5r7yi8i11myd7ldgq, 7ty1wdxxnusgkl34k5raipbl5, e1gq9zfwrm446r2tzmeiw6jmx, 41gpjj5od0ww4rnopzgp1oetw, 34qnp7hi8hr2xtmxnxyv6hxjo",3866143271,59,"94, 70, 28, 17, 43, 5, 39, 21, 29, 3, 10, 7, 1, 8, 11, 18, 19, 25, 41, 48",3866143269,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3866143277,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3866143287,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3866143283,194,976riwm0dz0e74d4l28y3ttcl,3866143273,130,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476218559,2,32,1,0,0,9bxav814mkuhueiyivyive82d,1,0,0,2022-10-23T13:00:10.019Z,2022-10-23T13:00:11Z,3866366509,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476218549,2,32,1,0,0,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2022-10-23T13:00:10.019Z,2022-10-23T19:56:32Z,3866366483,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476218637,3,1,1,0,0,3c3jcs7vc1t6vz5lev162jyv7,1,50.1,50.1,2022-10-23T13:00:10.118Z,2022-10-23T20:24:43Z,3866366915,212,4.9,3866366909,56,Back,3866366913,141,55.4,3868533485,178,,3866366911,140,46.9,3866366919,279,S,3866366917,213,2.3,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476218697,5,4,1,0,5,3c3jcs7vc1t6vz5lev162jyv7,1,67.6,53.9,2022-10-23T13:00:15.521Z,2022-10-23T23:48:52Z,3866367197,286,,3866367211,233,3,3866367193,152,,3866367195,265,,3866367189,13,,3866367191,56,Center,,,,,,,agwvouyocx93y39g7tmwaojx1,A. Zeneli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476218695,3,4,1,0,5,9bxav814mkuhueiyivyive82d,0,32.4,46.1,2022-10-23T13:00:15.522Z,2022-10-23T23:48:51Z,3866367187,285,,3866367179,13,,3866367185,265,,3866367183,152,,3866367225,233,5,3868533809,178,,3866367181,56,Back,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476218691,4,43,1,0,5,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2022-10-23T13:00:15.600Z,2022-10-23T13:00:21Z,3866367147,56,Center,3866367153,212,7.6,3866367155,213,5.7,3866367267,144,1,3866367151,141,42.7,3866367149,140,75.6,,,,,,,agwvouyocx93y39g7tmwaojx1,A. Zeneli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219387,6,1,1,0,48,3c3jcs7vc1t6vz5lev162jyv7,0,66.4,60.1,2022-10-23T13:00:58.552Z,2022-10-23T23:48:51Z,3866370915,152,,3866370913,155,,3866370911,5,,3866370919,140,89.7,3866370921,141,57.5,3866370917,56,Center,3866370923,212,24.5,3868533943,178,,agwvouyocx93y39g7tmwaojx1,A. Zeneli,3866370925,213,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476219413,4,8,1,0,49,9bxav814mkuhueiyivyive82d,1,11.6,42,2022-10-23T13:00:59.959Z,2022-10-23T23:48:51Z,3867638935,385,,3866372255,15,,3866371037,56,Back,3868534183,388,,,,,,,,,,,,,,aujgya83jg4eylvm7hjjbbasq,L. Sinayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
