id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2519163675,6,43,1,0,17,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2023-03-12T14:00:15.702Z,2023-03-12T14:52:29Z,4093050903,144,61,4092703139,56,Back,,,,,,,,,,,,,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163783,7,1,1,0,22,75qj99fhg5c0ztj2tva5u4uii,1,76.7,14.6,2023-03-12T14:00:19.802Z,2023-03-13T05:52:17Z,4092703687,140,89.5,4092703693,213,5.9,4095039549,178,,4092703689,141,5.9,4092703685,56,Right,4092703691,212,14.7,,,,,,,36ylt0kjn7t0vajmelu4mbazu,A. Sima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163789,8,1,1,0,23,75qj99fhg5c0ztj2tva5u4uii,0,88.6,5.6,2023-03-12T14:00:21.107Z,2023-03-13T05:52:17Z,4092703735,212,4.5,4092703729,56,Right,4094205563,20,,4092703731,140,89.5,4092703725,2,,4092703737,213,1.4,4092703733,141,12.0,4094205561,224,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,4092703769,233,14,4095039603,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163775,14,8,1,0,23,4aghw9tyi8ba3ju1ne83gmf9w,1,12.1,83.5,2023-03-12T14:00:21.237Z,2023-03-13T05:52:16Z,4094206335,385,,4095039717,178,,4092703643,56,Back,,,,,,,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164071,9,6,1,0,26,75qj99fhg5c0ztj2tva5u4uii,1,91.9,9.8,2023-03-12T14:00:24.445Z,2023-03-13T00:23:05Z,4092705103,56,Right,4092705117,233,15,4092705105,75,,,,,,,,,,,,,,,,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163795,15,6,1,0,26,4aghw9tyi8ba3ju1ne83gmf9w,0,8.1,90.2,2023-03-12T14:00:24.445Z,2023-03-13T00:23:05Z,4092703749,56,Back,4092703751,73,,4092705139,233,9,,,,,,,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164389,11,1,1,1,5,75qj99fhg5c0ztj2tva5u4uii,0,99.7,0.2,2023-03-12T14:01:03.485Z,2023-03-13T00:23:08Z,4092706689,155,,4092706701,213,1.7,4094207287,72,,4092706687,6,,4092706697,141,46.7,4092706691,223,,4095039767,178,,4092706699,212,31.9,dvtd4xsoihe7srn69irnng5w5,P. Capelle,4092706685,2,,4092706693,56,Center,4092706855,233,16,4092706695,140,95.8,,,,,,,,,,,,,,,,,,,,,,,
2519164421,16,11,1,1,7,4aghw9tyi8ba3ju1ne83gmf9w,0,4.1,48.8,2023-03-12T14:01:05.256Z,2023-03-13T05:52:16Z,4094207419,378,,4092706807,56,Back,4092706873,233,11,4095039867,388,,4092706811,88,,,,,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164441,17,52,1,1,8,4aghw9tyi8ba3ju1ne83gmf9w,1,6.6,51.1,2023-03-12T14:01:06.052Z,2023-03-13T05:52:16Z,4094207483,377,,4095039921,178,,,,,,,,,,,,,,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164509,18,1,1,1,9,4aghw9tyi8ba3ju1ne83gmf9w,1,12.9,58.2,2023-03-12T14:01:07.203Z,2023-03-13T05:52:15Z,4092707195,213,0.4,4095039963,178,,4092707191,141,70.6,4092707187,56,Back,4092707193,212,20.1,4092707189,140,30.3,4092707185,123,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164547,19,1,1,1,11,4aghw9tyi8ba3ju1ne83gmf9w,1,26.1,66,2023-03-12T14:01:08.935Z,2023-03-13T05:52:15Z,4092707313,212,21.2,4092707307,56,Back,4092707309,140,33.3,4092707315,213,1.2,4092707311,141,95.1,4095040055,178,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164565,20,1,1,1,15,4aghw9tyi8ba3ju1ne83gmf9w,1,33.3,90.3,2023-03-12T14:01:13.070Z,2023-03-13T05:52:13Z,4092707425,56,Back,4092707437,141,80.9,4092707441,212,9.6,4095040103,178,,4092707433,140,26.5,4092707445,213,3.9,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164599,21,1,1,1,16,4aghw9tyi8ba3ju1ne83gmf9w,1,25.9,75.1,2023-03-12T14:01:14.354Z,2023-03-13T05:52:13Z,4092707593,140,21.5,4095040185,178,,4092707595,141,90.6,4092707599,213,2.0,4092707591,56,Back,4092707597,212,11.5,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164663,22,1,1,1,17,4aghw9tyi8ba3ju1ne83gmf9w,1,20.6,83.3,2023-03-12T14:01:15.457Z,2023-03-13T05:52:12Z,4092707885,213,5.5,4092707881,141,77.9,4092707883,212,5.3,4092707877,56,Back,4095040287,178,,4092707879,140,24.3,,,,,,,8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164705,23,1,1,1,21,4aghw9tyi8ba3ju1ne83gmf9w,1,28.7,73.5,2023-03-12T14:01:19.243Z,2023-03-13T05:52:11Z,4095040327,178,,4092708111,141,97.1,4092708115,213,0.9,4092708109,140,39.8,4092708105,56,Back,4092708113,212,19.8,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164715,24,1,1,1,22,4aghw9tyi8ba3ju1ne83gmf9w,0,45.2,96.6,2023-03-12T14:01:20.481Z,2023-03-13T05:52:10Z,4095040363,178,,4092708171,212,8.6,4092708165,140,51.3,4092708169,141,88.1,4092708173,213,5.5,4092708163,56,Left,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519232171,338,49,1,1,23,75qj99fhg5c0ztj2tva5u4uii,1,48.4,19.9,2023-03-12T14:01:21.307Z,2023-03-13T05:52:10Z,,,,,,,,,,,,,,,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164807,12,1,1,1,24,75qj99fhg5c0ztj2tva5u4uii,1,47.7,14.1,2023-03-12T14:01:22.119Z,2023-03-13T05:52:09Z,4092708561,56,Back,4092708577,213,4.8,4092708565,140,48.4,4095040519,178,,4092708569,141,3.2,4092708573,212,7.4,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164821,13,3,1,1,25,75qj99fhg5c0ztj2tva5u4uii,1,48.1,1.2,2023-03-12T14:01:23.313Z,2023-03-13T05:26:18Z,4092708617,56,Back,4094208997,465,,4092708671,233,25,4092708621,286,,4095040583,178,,,,,,,,,,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164765,25,45,1,1,25,4aghw9tyi8ba3ju1ne83gmf9w,0,51.9,98.8,2023-03-12T14:01:23.313Z,2023-03-13T05:26:17Z,4092708373,285,,4092708697,233,13,4092708371,56,Left,,,,,,,,,,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164833,14,3,1,1,27,75qj99fhg5c0ztj2tva5u4uii,1,53.1,5.7,2023-03-12T14:01:24.863Z,2023-03-13T05:26:02Z,4094209401,465,,4092708743,233,26,4092708713,286,,4092708711,56,Right,4095040667,178,,,,,,,,,,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164797,26,45,1,1,27,4aghw9tyi8ba3ju1ne83gmf9w,0,46.9,94.3,2023-03-12T14:01:24.863Z,2023-03-13T05:26:02Z,4092708763,233,14,4092708545,285,,4092708543,56,Back,,,,,,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164865,15,3,1,1,28,75qj99fhg5c0ztj2tva5u4uii,1,59.3,5.5,2023-03-12T14:01:26.210Z,2023-03-13T05:24:08Z,4092708893,286,,4092708913,233,27,4092708891,56,Right,4095040703,178,,4094209729,465,,,,,,,,,,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164839,27,45,1,1,28,4aghw9tyi8ba3ju1ne83gmf9w,0,40.7,94.5,2023-03-12T14:01:26.210Z,2023-03-13T05:24:08Z,4092708969,233,15,4092708749,56,Back,4092708751,285,,,,,,,,,,,,,,,,,8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164891,16,1,1,1,31,75qj99fhg5c0ztj2tva5u4uii,0,76.9,10.8,2023-03-12T14:01:29.532Z,2023-03-13T05:52:07Z,4092709009,141,43.4,4092709001,2,,4092709007,140,96.0,4092709013,213,0.8,4092709011,212,29.9,4092709003,155,,4094210233,224,,4095040855,178,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,4092709005,56,Center,4094210235,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164913,28,52,1,1,33,4aghw9tyi8ba3ju1ne83gmf9w,1,4.1,54.1,2023-03-12T14:01:31.289Z,2023-03-13T05:52:07Z,4094210361,377,,4095040907,178,,,,,,,,,,,,,,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165145,29,1,1,1,41,4aghw9tyi8ba3ju1ne83gmf9w,1,15.4,50.1,2023-03-12T14:01:39.471Z,2023-03-13T05:52:06Z,4092710253,212,23.3,4095040945,178,,4092710255,213,5.0,4092710249,140,21.2,4092710245,123,,4092710247,56,Back,4092710251,141,17.0,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165203,30,1,1,1,47,4aghw9tyi8ba3ju1ne83gmf9w,1,30.7,15,2023-03-12T14:01:45.551Z,2023-03-13T05:52:04Z,4092710511,212,18.6,4095040983,178,,4092710505,56,Back,4092710509,141,41.8,4092710507,140,27.0,4092710513,213,1.8,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165301,31,1,1,1,51,4aghw9tyi8ba3ju1ne83gmf9w,1,31.7,46.6,2023-03-12T14:01:49.313Z,2023-03-13T05:52:03Z,4092710985,56,Back,4092710989,140,36.7,4092710993,212,31.8,4095041019,178,,4092710991,141,92.7,4092710995,213,1.4,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165387,32,1,1,1,56,4aghw9tyi8ba3ju1ne83gmf9w,1,44.8,87.2,2023-03-12T14:01:54.346Z,2023-03-13T05:52:02Z,4092711423,212,18.5,4092711417,140,28.6,4095041119,178,,4092711419,141,76.6,4092711415,56,Back,4092711427,213,3.5,,,,,,,8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165491,33,1,1,1,59,4aghw9tyi8ba3ju1ne83gmf9w,1,34.4,69,2023-03-12T14:01:57.459Z,2023-03-13T05:52:01Z,4092711927,141,37.6,4095041215,178,,4092711925,140,32.6,4092711931,213,4.6,4092711929,212,21.4,4092711923,56,Back,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165569,34,1,1,2,5,4aghw9tyi8ba3ju1ne83gmf9w,1,38.1,38.8,2023-03-12T14:02:03.206Z,2023-03-13T05:51:59Z,4092712345,213,1.5,4095041407,178,,4092712341,141,67.3,4092712343,212,19.4,4092712339,140,39.6,4092712337,56,Back,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165649,35,1,1,2,9,4aghw9tyi8ba3ju1ne83gmf9w,1,40.3,71.7,2023-03-12T14:02:06.838Z,2023-03-13T05:51:59Z,4092712775,141,93.5,4092712779,213,1.6,4095041457,178,,4092712771,56,Back,4092712777,212,14.8,4092712773,140,39.9,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165695,36,1,1,2,11,4aghw9tyi8ba3ju1ne83gmf9w,1,39.9,87.8,2023-03-12T14:02:09.103Z,2023-03-13T05:51:58Z,4092713013,140,26.6,4095041521,178,,4092713011,56,Back,4092713017,212,21.3,4092713015,141,64.2,4092713019,213,4.0,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519165729,37,1,1,2,14,4aghw9tyi8ba3ju1ne83gmf9w,1,29.3,50.2,2023-03-12T14:02:12.589Z,2023-03-13T05:51:57Z,4095042029,178,,4092713199,56,Back,4092713203,141,33.0,4092713205,212,11.7,4092713207,213,4.7,4092713201,140,28.7,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
