id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/11/value,qualifier/8/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/19/value
2455013811,6,1,1,0,15,27xvwccz8kpmqsefjv2b2sc0o,1,37.3,5.9,2022-09-03T15:00:20.930Z,2022-09-04T02:27:42Z,3753715311,213,3.1,3753715309,212,11.3,3753715307,141,6.8,3755956273,178,,3753715303,56,Back,3753715305,140,26.6,,,,,,,2p70qo9oxplufwnhlrl2b8v3e,I. Kaboré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455013807,6,45,1,0,17,9bxav814mkuhueiyivyive82d,0,72.1,88.1,2022-09-03T15:00:22.598Z,2022-09-04T02:27:41Z,3753715301,286,,3753715299,56,Left,3753715393,233,7,,,,,,,,,,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455013815,7,3,1,0,17,27xvwccz8kpmqsefjv2b2sc0o,1,27.9,11.9,2022-09-03T15:00:22.598Z,2022-09-04T02:27:40Z,3755956623,178,,3753715323,285,,3754847299,465,,3753715319,56,Back,3753715385,233,6,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455013841,8,1,1,0,18,27xvwccz8kpmqsefjv2b2sc0o,1,30,13.6,2022-09-03T15:00:23.959Z,2022-09-04T02:27:39Z,3753715445,141,26.8,3753715443,140,26.4,3753715441,56,Back,3753715449,213,2.0,3753715447,212,9.7,3755956837,178,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455013911,9,1,1,0,21,27xvwccz8kpmqsefjv2b2sc0o,1,25.7,25.7,2022-09-03T15:00:26.264Z,2022-09-04T02:27:39Z,3753715803,212,23.0,3753715805,213,2.5,3753715801,141,45.5,3755956915,178,,3753715799,140,7.9,3753715797,56,Back,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455013939,10,1,1,0,26,27xvwccz8kpmqsefjv2b2sc0o,1,9.6,46.4,2022-09-03T15:00:31.774Z,2022-09-04T02:27:38Z,3755957113,178,,3753715961,140,8.0,3753715963,141,65.6,3753715965,212,13.2,3753715959,56,Back,3753715967,213,1.7,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455013987,11,1,1,0,29,27xvwccz8kpmqsefjv2b2sc0o,1,7.9,68.9,2022-09-03T15:00:34.152Z,2022-09-04T02:27:37Z,3753716159,213,1.0,3753716157,212,22.7,3753716151,56,Back,3753716155,141,97.1,3753716153,140,19.4,3755957271,178,,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014017,12,1,1,0,30,27xvwccz8kpmqsefjv2b2sc0o,1,21.3,99.9,2022-09-03T15:00:36.006Z,2022-09-04T02:27:37Z,3753716309,140,29.0,3753716307,56,Back,3755957457,178,,3753716317,213,5.7,3753716311,141,91.5,3753716313,212,9.9,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014033,13,3,1,0,32,27xvwccz8kpmqsefjv2b2sc0o,0,31.5,92.7,2022-09-03T15:00:37.753Z,2022-09-04T02:27:36Z,3754851591,465,,3753716469,233,7,3753716373,56,Back,3755957901,178,,3753716377,285,,,,,,,,,,,290xjx3h327rl40wbn7hzrtg5,Gerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014029,7,7,1,0,32,9bxav814mkuhueiyivyive82d,0,68.5,7.3,2022-09-03T15:00:37.918Z,2022-09-04T02:27:35Z,3753716427,286,,3753716363,56,Right,3753716421,233,13,3754851643,385,,3755958081,178,,,,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014111,14,1,1,0,34,27xvwccz8kpmqsefjv2b2sc0o,1,33.5,99.6,2022-09-03T15:00:39.497Z,2022-09-04T02:27:35Z,3753716739,56,Back,3753716747,213,4.6,3753716741,140,32.7,3753716743,141,80.1,3753716745,212,13.3,3755958459,178,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014133,15,1,1,0,37,27xvwccz8kpmqsefjv2b2sc0o,1,40.4,86.4,2022-09-03T15:00:42.250Z,2022-09-04T02:27:34Z,3753716827,213,4.5,3753716819,140,37.3,3753716817,56,Back,3753716821,141,65.0,3753716825,212,14.9,3755958927,178,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014153,16,1,1,0,38,27xvwccz8kpmqsefjv2b2sc0o,0,40.5,71.9,2022-09-03T15:00:43.747Z,2022-09-04T02:27:34Z,3755959809,178,,3753716941,212,17.5,3753716943,213,5.7,3753716935,56,Center,3753716937,140,54.0,3753716939,141,56.9,,,,,,,290xjx3h327rl40wbn7hzrtg5,Gerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014167,9,1,1,0,40,9bxav814mkuhueiyivyive82d,0,45.1,41.7,2022-09-03T15:00:45.088Z,2022-09-04T02:27:33Z,3753716989,140,54.5,3753716987,56,Center,3753716995,213,0.3,3753716991,141,46.7,3753716993,212,10.4,3755960155,178,,,,,,,,54juxpmaqnby6kht5j87caoyd,A. Coeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014165,8,49,1,0,40,9bxav814mkuhueiyivyive82d,1,45.1,41.7,2022-09-03T15:00:45.093Z,2022-09-04T02:27:33Z,,,,,,,,,,,,,,,,,,,,,,,,,54juxpmaqnby6kht5j87caoyd,A. Coeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014175,17,61,1,0,40,27xvwccz8kpmqsefjv2b2sc0o,0,45.9,61,2022-09-03T15:00:45.689Z,2022-09-04T02:27:33Z,3755960435,178,,3753717009,56,Back,,,,,,,,,,,,,,,,,,,290xjx3h327rl40wbn7hzrtg5,Gerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014225,10,61,1,0,41,9bxav814mkuhueiyivyive82d,0,51.3,42.5,2022-09-03T15:00:46.359Z,2022-09-04T02:27:32Z,3753717265,56,Center,3755960627,178,,,,,,,,,,,,,,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014211,18,1,1,0,42,27xvwccz8kpmqsefjv2b2sc0o,1,45.5,56.6,2022-09-03T15:00:47.098Z,2022-09-04T02:27:32Z,3755961065,178,,3753717195,56,Center,3753717199,141,59.9,3753717197,140,53.2,3753717203,213,0.3,3753717201,212,8.4,,,,,,,290xjx3h327rl40wbn7hzrtg5,Gerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014349,19,1,1,0,43,27xvwccz8kpmqsefjv2b2sc0o,1,52.9,58.7,2022-09-03T15:00:48.884Z,2022-09-04T02:27:31Z,3755961859,178,,3753717789,213,4.9,3753717779,56,Center,3753717787,212,16.3,3753718663,210,15,3753717783,140,55.8,3753717785,141,35.2,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014353,20,15,1,0,51,27xvwccz8kpmqsefjv2b2sc0o,1,90.1,34.3,2022-09-03T15:00:56.613Z,2022-09-04T02:27:28Z,3753718683,100,,3753718667,29,,3753718669,55,19,3753718689,146,95.6,3753718701,231,46.3,3753718673,102,50.2,3753718693,147,38.4,3753718697,230,96.5,cip5lla8zu8gru2m4popsstlh,C. Ünder,,3753717813,63,3753718677,215,3753718665,78,3753718351,82,3753717811,22,3755962403,178,3753718343,20,3753718675,103,19,3753718375,233,11,3753717815,56,Center,,,,,,,,,,,,,,,,
2455014363,11,10,1,0,51,9bxav814mkuhueiyivyive82d,1,7.5,62.6,2022-09-03T15:00:56.929Z,2022-09-04T02:27:28Z,3755962545,178,,3753717871,94,,3753717873,56,Back,3753718415,233,20,,,,,,,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014385,12,49,1,0,53,9bxav814mkuhueiyivyive82d,1,9.9,58.3,2022-09-03T15:00:58.363Z,2022-09-04T02:27:27Z,,,,,,,,,,,,,,,,,,,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014465,15,1,1,0,54,9bxav814mkuhueiyivyive82d,1,9.3,74.5,2022-09-03T15:00:59.508Z,2022-09-04T02:27:26Z,3755963881,178,,3753718289,140,42.5,3753718297,213,6.2,3753718299,1,,3753718287,56,Back,3753718285,155,,3753718293,212,35.0,3753718291,141,69.6,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014403,13,1,1,0,54,9bxav814mkuhueiyivyive82d,1,14.3,64.1,2022-09-03T15:00:59.527Z,2022-09-04T02:27:26Z,3753718035,56,Back,3753718041,212,25.0,3753718043,213,0.9,3753718037,140,30.0,3753718039,141,91.8,3755963049,178,,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014429,14,1,1,0,55,9bxav814mkuhueiyivyive82d,1,31.1,79.7,2022-09-03T15:01:00.965Z,2022-09-04T02:27:25Z,3753718145,56,Back,3753718151,212,18.8,3753718153,213,2.7,3755963515,178,,3753718147,140,15.1,3753718149,141,92.2,,,,,,,doc6xdg2vumiyoamostngr36d,M. Autret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014509,16,1,1,0,59,9bxav814mkuhueiyivyive82d,1,41.7,67.9,2022-09-03T15:01:04.373Z,2022-09-04T02:27:25Z,3755964099,178,,3753718497,212,10.9,3753718499,213,1.4,3753718491,56,Back,3753718495,141,83.6,3753718493,140,43.7,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455450295,845,67,1,1,1,9bxav814mkuhueiyivyive82d,1,41.1,79.9,2022-09-03T15:01:06.236Z,2022-09-04T02:31:58Z,3756096027,233,917,,,,,,,,,,,,,,,,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455450285,917,67,1,1,1,27xvwccz8kpmqsefjv2b2sc0o,0,58.9,20.1,2022-09-03T15:01:06.237Z,2022-09-04T02:27:24Z,3756096053,233,845,,,,,,,,,,,,,,,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014519,17,1,1,1,1,9bxav814mkuhueiyivyive82d,0,41,81.7,2022-09-03T15:01:06.302Z,2022-09-04T02:31:58Z,3755964397,178,,3753718527,141,100.0,3753718529,212,19.3,3753718531,213,0.7,3753718525,140,54.7,3753718523,56,Left,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014523,18,5,1,1,4,9bxav814mkuhueiyivyive82d,0,58,101.4,2022-09-03T15:01:09.423Z,2022-09-03T23:13:26Z,3753718547,56,Left,3753718551,347,,3753718857,233,21,,,,,,,,,,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014571,21,5,1,1,4,27xvwccz8kpmqsefjv2b2sc0o,1,42,-1.4,2022-09-03T15:01:09.423Z,2022-09-03T23:13:26Z,3753718823,347,,3753718821,56,Back,3753718841,233,18,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014773,22,1,1,1,18,27xvwccz8kpmqsefjv2b2sc0o,1,23.2,0,2022-09-03T15:01:23.520Z,2022-09-04T02:27:23Z,3753719825,212,12.8,3753719823,141,16.1,3753719821,140,18.6,3753719817,107,,3753719819,56,Back,3753719827,213,2.0,,,,,,,2p70qo9oxplufwnhlrl2b8v3e,I. Kaboré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014849,23,1,1,1,21,27xvwccz8kpmqsefjv2b2sc0o,1,18.1,18.1,2022-09-03T15:01:26.623Z,2022-09-04T02:27:22Z,3753720143,212,19.5,3753720145,213,1.6,3753720133,56,Back,3753720141,141,46.7,3755964855,178,,3753720137,140,17.1,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014935,24,1,1,1,25,27xvwccz8kpmqsefjv2b2sc0o,1,26,53.3,2022-09-03T15:01:30.665Z,2022-09-04T02:27:21Z,3755964923,178,,3753720565,140,27.4,3753720563,56,Back,3753720571,213,1.5,3753720567,141,76.5,3753720569,212,15.8,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014951,25,1,1,1,30,27xvwccz8kpmqsefjv2b2sc0o,1,39.1,74.2,2022-09-03T15:01:35.673Z,2022-09-04T02:27:19Z,3755965177,178,,3753720649,140,31.8,3753720647,56,Back,3753720651,141,52.7,3753720655,213,4.2,3753720653,212,16.5,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455014979,26,1,1,1,32,27xvwccz8kpmqsefjv2b2sc0o,1,32.9,53.5,2022-09-03T15:01:37.392Z,2022-09-04T02:27:19Z,3755965467,178,,3753720823,213,5.1,3753720819,212,16.5,3753720817,141,31.1,3753720813,56,Back,3753720815,140,38.9,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455015051,27,1,1,1,34,27xvwccz8kpmqsefjv2b2sc0o,1,42.6,27.8,2022-09-03T15:01:39.928Z,2022-09-04T02:27:18Z,3753721177,140,61.7,3753721189,213,5.6,3755965643,178,,3753721173,56,Right,3753721181,141,3.5,3753721185,212,26.0,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455015097,28,1,1,1,39,27xvwccz8kpmqsefjv2b2sc0o,1,66.1,9.3,2022-09-03T15:01:44.552Z,2022-09-04T02:27:17Z,3753721367,213,1.1,3753721359,56,Right,3753721365,212,4.6,3753721363,141,15.4,3753721361,140,68.1,3755965853,178,,,,,,,,2p70qo9oxplufwnhlrl2b8v3e,I. Kaboré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455015131,29,1,1,1,42,27xvwccz8kpmqsefjv2b2sc0o,1,63.5,10.9,2022-09-03T15:01:47.976Z,2022-09-04T02:27:16Z,3753721547,141,8.5,3753721549,212,7.6,3753721543,56,Right,3753721551,213,3.4,3753721545,140,56.4,3755965937,178,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455015213,30,1,1,1,44,27xvwccz8kpmqsefjv2b2sc0o,1,52.8,11.5,2022-09-03T15:01:50.007Z,2022-09-04T02:27:15Z,3753721933,212,23.1,3753721931,141,39.2,3753721935,213,2.2,3753721929,140,40.1,3753721927,56,Back,3755966073,178,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455015273,31,1,1,1,48,27xvwccz8kpmqsefjv2b2sc0o,1,46.6,54.6,2022-09-03T15:01:53.960Z,2022-09-04T02:27:14Z,3753722225,212,15.5,3753722221,141,77.4,3753722217,140,45.6,3753722227,213,1.6,3755966171,178,,3753722211,56,Back,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455015327,32,1,1,1,52,27xvwccz8kpmqsefjv2b2sc0o,1,52.7,84,2022-09-03T15:01:57.094Z,2022-09-04T02:27:13Z,3753722439,141,90.8,3753722447,213,0.4,3753722435,140,64.4,3753722443,212,13.1,3753722431,56,Left,3755966317,178,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455015339,33,1,1,1,53,27xvwccz8kpmqsefjv2b2sc0o,0,61.9,88.8,2022-09-03T15:01:58.373Z,2022-09-04T02:27:12Z,3753722481,56,Left,3753722485,141,90.1,3753722483,140,69.8,3755966767,178,,3753722489,213,0.1,3753722487,212,8.3,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455493413,1645,67,1,1,54,27xvwccz8kpmqsefjv2b2sc0o,1,67.5,94.2,2022-09-03T15:01:59.402Z,2022-09-04T02:27:12Z,3756331813,233,1472,,,,,,,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
