id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value,qualifier/17/value
2526832187,1,34,16,0,0,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2023-04-01T18:20:15.261Z,2023-04-01T19:27:15Z,4154120627,130,11,4154120629,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4154120621,30,"cym4wbw14zw1jh4jsp3sbyk0l, xrh2szvp5808no7zm1et2zf9, 2ubad2kxha6n1c8c8sr2ogmad, 8qlz4omhgfnzyb2cgeou7xn56, ayx2iydekv69471d92zmpbbze, bamobogg0wjnxd43nxunt3h4a, dzv5f93w5fsnfzohaev6e3rx0, draibw1vui84ciizu30az81jp, dw9fzixumboknmucqgqffurmy, 49vfeofafswzu1f6rekqjbjhm, 9mory3y7p8aku035r2kxtvz6d, 3o70kdbjt6w1aw7rkq3a4fecq, otan631zzfnq2sektkl3ywo9, 9br2z5cf6stmnidehwo5a8afp, 85gmjxvy1g5aj1lcizegwuaui, 47bjfjrtjv3uv5lnguc2ycg0k, 6u2ob6fv950r1qve8uejkq2uh, crn7i9243dnczl74jti8i5pzp, 3hd9nxdb54zn4fhbf7qa7x0q1, 9irgn82qm11logbhup51rg5wp",4154120631,194,xrh2szvp5808no7zm1et2zf9,4154312919,197,665,4154120625,59,"30, 27, 25, 5, 15, 23, 33, 14, 9, 6, 17, 1, 2, 8, 10, 18, 19, 20, 21, 90",4154120633,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4154120623,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526833591,1,34,16,0,0,3xedluek08t2ka7oypwuullcn,1,0,0,2023-04-01T18:21:34.960Z,2023-04-01T19:05:22Z,4154128467,130,13,4154128473,197,16137,4154128469,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4154128461,30,"25cggz2egeqce47yijxadsslx, 7izciy79i6d6h7usfr8mcmh91, bt4yy465bb33u7phdhnlr6pcl, br7zigajqee6fms35zhm1sb8p, 4ezld812zytvbokz97jwycgkp, 4t4u4725escxjm2gwz5e7lpsl, 5jrt4as7f9xt1i1enj2dxx65m, 3h62hv3ksrnl7n7di2b080y51, 64ubq0xra74xaunooi8knyajt, c8u45gxriyq1rup5fpr30xrdh, d9q12xp4h8nhtjxl5il3vufh1, 1ad3itgiwcnyw3o9wplhah2hh, b4lc7czw7al6g7a7qzcqzya22, bzmxjsk1tr4p2n7hwakvfomei, d49iskrm33kt3vlxy4q85m0ru, 3ngai7brgwxmnx3c7dmmed5ud, eolso19u03zxw2pca2i95v4dl, qt2jl9zxkj4lxqzeydbb6hg5, 7h28voyog9dhvitn6hj1omhh, d9pacjyllv546b9qe0arx2nvu",4154128475,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4154128463,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4154128465,59,"30, 7, 29, 14, 4, 24, 26, 8, 11, 28, 20, 3, 6, 10, 13, 16, 18, 21, 22, 23",4154128471,194,3h62hv3ksrnl7n7di2b080y51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526866977,2,32,1,0,0,3xedluek08t2ka7oypwuullcn,1,0,0,2023-04-01T19:00:48.867Z,2023-04-01T19:00:52Z,4154318573,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526866975,2,32,1,0,0,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2023-04-01T19:00:48.867Z,2023-04-02T00:19:23Z,4154318561,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526867033,3,1,1,0,0,z1wbqtd0fz5t5eezjvrbld3h,1,50.2,49.7,2023-04-01T19:00:48.888Z,2023-04-02T00:30:21Z,4154318925,56,Back,4154318933,213,2.9,4154318935,279,S,4155485107,178,,4154318927,140,35.2,4154318929,141,54.3,4154318931,212,16.1,,,,dw9fzixumboknmucqgqffurmy,A. Kalimuendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526867055,4,1,1,0,2,z1wbqtd0fz5t5eezjvrbld3h,0,37.1,52.9,2023-04-01T19:00:51.800Z,2023-04-02T02:51:23Z,4154319041,56,Center,4154319049,213,0.4,4154319047,212,45.8,4154319045,141,78.5,4154319051,1,,4155485411,178,,4154319043,140,77.4,4154319039,155,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526867117,3,1,1,0,6,3xedluek08t2ka7oypwuullcn,1,17.2,18.9,2023-04-01T19:00:55.215Z,2023-04-02T02:51:22Z,4154319277,140,38.7,4154319281,212,22.9,4154319279,141,24.4,4155485539,388,,4154319275,56,Back,4154319273,3,,4154319283,213,0.2,,,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526867149,4,1,1,0,9,3xedluek08t2ka7oypwuullcn,1,30.9,27.5,2023-04-01T19:00:57.940Z,2023-04-02T02:51:22Z,4154319455,56,Center,4155486259,388,,4154319453,3,,4154319463,213,6.2,4154319459,141,24.7,4154319457,140,53.9,4154319461,212,24.2,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526867161,6,3,1,0,12,3xedluek08t2ka7oypwuullcn,0,48.3,26.5,2023-04-01T19:01:00.940Z,2023-04-02T02:51:21Z,4154319515,286,,4155017229,464,,4154319513,56,Back,4155486953,178,,4154644981,233,5,,,,,,,,,,64ubq0xra74xaunooi8knyajt,L. Openda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526867173,5,7,1,0,12,z1wbqtd0fz5t5eezjvrbld3h,0,51.7,73.5,2023-04-01T19:01:01.123Z,2023-04-02T02:51:21Z,4154319599,56,Center,4154319601,285,,4154319611,233,6,4155017087,384,,4155487749,389,,,,,,,,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
