id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist
2504557383,12,1,1,1,9,3xedluek08t2ka7oypwuullcn,1,16.6,92.7,2023-02-05T16:06:12.951Z,2023-02-06T08:11:29Z,4015578595,212,16.3,4016899465,178,,4015578591,140,30.4,4015578593,141,81.7,4015578597,213,5.8,4015578589,56,Back,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557423,13,1,1,1,12,3xedluek08t2ka7oypwuullcn,1,29.3,86.5,2023-02-05T16:06:15.914Z,2023-02-06T08:11:27Z,4015578799,212,9.3,4015578801,213,3.2,4015578795,140,20.4,4016899485,178,,4015578793,56,Back,4015578797,141,86.2,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557463,14,1,1,1,18,3xedluek08t2ka7oypwuullcn,1,25,76.7,2023-02-05T16:06:21.761Z,2023-02-06T08:11:24Z,4015579055,56,Back,4015579063,212,18.5,4015579067,213,0.7,4016899511,178,,4015579059,141,93.5,4015579057,140,38.8,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557473,15,1,1,1,22,3xedluek08t2ka7oypwuullcn,1,49.3,92,2023-02-05T16:06:26.413Z,2023-02-06T08:11:22Z,4015579123,141,77.5,4015579119,56,Back,4015579127,213,4.4,4016899575,178,,4015579121,140,46.4,4015579125,212,10.3,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557513,16,1,1,1,23,3xedluek08t2ka7oypwuullcn,1,49.9,77.6,2023-02-05T16:06:27.148Z,2023-02-06T08:11:22Z,4015579305,212,14.8,4016899613,178,,4015579301,140,36.1,4015579307,213,2.9,4015579303,141,81.8,4015579299,56,Back,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557543,17,1,1,1,27,3xedluek08t2ka7oypwuullcn,1,45.6,71.8,2023-02-05T16:06:31.382Z,2023-02-06T08:11:19Z,4015579463,140,53.9,4015579467,212,15.6,4016899627,178,,4015579461,56,Left,4015579469,213,1.0,4015579465,141,90.9,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557585,18,1,1,1,31,3xedluek08t2ka7oypwuullcn,1,62.5,85.3,2023-02-05T16:06:34.633Z,2023-02-06T08:11:19Z,4015579731,141,97.1,4015579727,56,Left,4015579735,213,0.6,4015579729,140,74.9,4016899657,178,,4015579733,212,15.3,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557591,19,1,1,1,34,3xedluek08t2ka7oypwuullcn,0,82.8,96.7,2023-02-05T16:06:37.667Z,2023-02-06T08:11:17Z,4015579773,155,,4015579831,236,,4015579775,56,Left,4015579779,140,85.5,4016341847,72,,4015579789,213,5.7,4016899683,178,,4016341845,224,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,4015579787,212,4015579783,141,3.3,94.2,4015579771,2,4015579833,233,13,4015579837,286,,,,,,,,,,,,,,,,,,,,,
2504557587,13,12,1,1,34,3adj8hkws0z1al232bg2h6tk0,1,16.8,6,2023-02-05T16:06:37.679Z,2023-02-06T08:11:17Z,4015579747,56,Back,4015579815,233,19,4015579745,185,,4016899709,178,,,,,,,,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557609,14,5,1,1,36,3adj8hkws0z1al232bg2h6tk0,0,19.8,-1.2,2023-02-05T16:06:39.517Z,2023-02-06T04:43:13Z,4015580011,233,20,4015579887,347,,4015579885,56,Back,,,,,,,,,,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557631,20,5,1,1,36,3xedluek08t2ka7oypwuullcn,1,80.2,101.2,2023-02-05T16:06:39.517Z,2023-02-06T04:43:13Z,4015579959,56,Left,4015579981,233,14,4015579961,347,,,,,,,,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557673,21,1,1,1,38,3xedluek08t2ka7oypwuullcn,1,77.6,100,2023-02-05T16:06:41.592Z,2023-02-06T08:11:16Z,4015580191,140,59.8,4015580187,107,,4015580195,212,19.1,4015580189,56,Left,4015580193,141,95.7,4015580197,213,3.3,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557697,22,1,1,1,41,3xedluek08t2ka7oypwuullcn,1,62.4,91.7,2023-02-05T16:06:44.927Z,2023-02-06T08:11:15Z,4015580331,141,81.5,4015580327,140,65.3,4015580335,213,5.1,4015580325,56,Left,4016899781,178,,4015580333,212,7.6,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557727,23,1,1,1,43,3xedluek08t2ka7oypwuullcn,1,66.7,77.6,2023-02-05T16:06:46.523Z,2023-02-06T08:11:14Z,4016899821,178,,4015580459,140,80.5,4015580463,212,18.1,4015580461,141,93.5,4015580457,56,Left,4015580465,213,0.6,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557739,24,1,1,1,45,3xedluek08t2ka7oypwuullcn,0,82.4,92.8,2023-02-05T16:06:49.023Z,2023-02-06T08:11:13Z,4015580543,213,4.0,4015580535,56,Left,4015580537,140,79.9,4015580541,212,4.0,4015580539,141,88.4,4016899857,178,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557743,15,8,1,1,45,3adj8hkws0z1al232bg2h6tk0,1,21,16.5,2023-02-05T16:06:49.439Z,2023-02-06T08:11:12Z,4016899889,178,,4016343191,385,,4015580567,56,Back,,,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504558927,53,3,1,1,46,3xedluek08t2ka7oypwuullcn,0,83.2,86.7,2023-02-05T16:06:50.182Z,2023-02-06T08:11:12Z,4015586365,286,,4015586565,233,16,4015586363,56,Left,4016343309,465,,4016899935,178,,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557759,16,7,1,1,46,3adj8hkws0z1al232bg2h6tk0,0,16.8,13.3,2023-02-05T16:06:50.248Z,2023-02-06T08:11:11Z,4015586545,233,53,4016343403,385,,4016899965,178,,4015584431,285,,4015580633,56,Back,,,,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557787,25,1,1,1,48,3xedluek08t2ka7oypwuullcn,1,78.9,87.1,2023-02-05T16:06:52.022Z,2023-02-06T08:11:10Z,4015580779,213,3.0,4015580771,56,Left,4015580775,141,90.0,4016899991,178,,4015580777,212,12.2,4015580773,140,67.4,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557803,26,1,1,1,49,3xedluek08t2ka7oypwuullcn,1,70.1,89.7,2023-02-05T16:06:53.193Z,2023-02-06T08:11:10Z,4015580855,56,Left,4015580859,141,82.1,4015580863,213,4.7,4015580857,140,70.0,4015580861,212,5.2,4016900031,178,,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557831,27,1,1,1,51,3xedluek08t2ka7oypwuullcn,1,70.1,80.9,2023-02-05T16:06:54.761Z,2023-02-06T08:11:09Z,4015580995,56,Left,4015580999,141,90.9,4015581003,213,2.2,4016900065,178,,4015581001,212,8.6,4015580997,140,65.1,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557855,28,1,1,1,53,3xedluek08t2ka7oypwuullcn,1,67.5,92.4,2023-02-05T16:06:57.483Z,2023-02-06T08:11:08Z,4015581139,56,Left,4016900083,178,,4015581143,141,84.8,4015581147,213,6.0,4015581141,140,86.2,4015581137,155,,4015581145,212,20.3,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557913,29,1,1,1,56,3xedluek08t2ka7oypwuullcn,1,88,85.4,2023-02-05T16:06:59.989Z,2023-02-06T08:11:07Z,4015581393,141,93.6,4015581397,213,2.4,4015581389,56,Left,4015581395,212,8.3,4016900111,178,,4015581391,140,82.2,,,,,,,64ubq0xra74xaunooi8knyajt,L. Openda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557933,30,1,1,2,1,3xedluek08t2ka7oypwuullcn,1,82,92.2,2023-02-05T16:07:05.040Z,2023-02-06T08:11:06Z,4015581495,140,90.8,4015581503,212,9.3,4015581499,141,93.5,4015581491,56,Left,4015581505,213,0.1,4016900173,178,,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504557943,31,1,1,2,4,3xedluek08t2ka7oypwuullcn,0,93.8,94,2023-02-05T16:07:07.487Z,2023-02-06T08:11:05Z,4015581565,140,91.2,4016344437,72,,4016900195,178,,4015581569,212,22.9,4015581563,56,Center,4015581567,141,60.5,4015581559,2,,4015581571,213,4.6,64ubq0xra74xaunooi8knyajt,L. Openda,4016344435,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504558025,17,12,1,2,5,3adj8hkws0z1al232bg2h6tk0,1,8.6,39.3,2023-02-05T16:07:08.575Z,2023-02-06T08:11:05Z,4015581871,141,6.6,4015581867,56,Back,4015581875,213,5.6,4015581873,212,37.5,4015581869,140,37.4,4016900207,178,,,,,,,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504558029,32,50,1,2,8,3xedluek08t2ka7oypwuullcn,1,67.7,85.6,2023-02-05T16:07:11.744Z,2023-02-06T08:11:04Z,4015581899,56,Left,4015581937,233,18,4015581901,286,,,,,,,,,,,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504558033,18,7,1,2,9,3adj8hkws0z1al232bg2h6tk0,0,32.3,14.4,2023-02-05T16:07:12.688Z,2023-02-06T08:11:03Z,4015581913,285,,4016900287,178,,4015581931,233,32,4016344899,385,,4015581911,56,Back,,,,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504558093,33,1,1,2,10,3xedluek08t2ka7oypwuullcn,1,61.4,94.9,2023-02-05T16:07:14.415Z,2023-02-06T08:11:03Z,4015582237,212,18.2,4016900309,178,,4015582233,140,44.8,4015582231,56,Back,4015582239,213,3.4,4015582235,141,87.2,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504558151,19,45,1,2,14,3adj8hkws0z1al232bg2h6tk0,0,60.1,22.9,2023-02-05T16:07:17.776Z,2023-02-06T08:11:02Z,4015582639,233,34,4015582525,56,Center,4015582527,285,,,,,,,,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504558137,34,3,1,2,14,3xedluek08t2ka7oypwuullcn,1,39.9,77.1,2023-02-05T16:07:17.776Z,2023-02-06T08:11:01Z,4015582471,56,Back,4015582581,233,19,4016900449,178,,4015582473,286,,4016345193,465,,,,,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
