id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2494440395,8,44,1,0,6,75qj99fhg5c0ztj2tva5u4uii,0,77,1.1,2023-01-01T14:00:10.805Z,2023-01-02T04:26:45Z,3962457579,56,Right,3962457581,286,,3962458793,233,3,,,,,,,,,,,,,,,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440391,4,1,1,0,6,70nn27vgkt6l48lvv5e66q7ww,0,22.7,99.9,2023-01-01T14:00:10.833Z,2023-01-02T04:26:45Z,3962457555,141,95.6,3962457559,213,6.1,3962457553,140,37.4,3962457549,3,,3962457551,56,Back,3963044211,388,,3962457557,212,15.7,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440399,9,61,1,0,7,75qj99fhg5c0ztj2tva5u4uii,0,67.7,6.5,2023-01-01T14:00:11.985Z,2023-01-02T04:26:44Z,3963044267,178,,3962457593,56,Right,,,,,,,,,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440397,5,61,1,0,7,70nn27vgkt6l48lvv5e66q7ww,1,30.3,93.9,2023-01-01T14:00:12.354Z,2023-01-02T04:26:44Z,3963044299,178,,3962457591,56,Back,,,,,,,,,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494441933,89,61,1,0,8,75qj99fhg5c0ztj2tva5u4uii,1,68.7,7.1,2023-01-01T14:00:12.566Z,2023-01-02T04:26:43Z,3963044323,178,,3962465867,56,Right,,,,,,,,,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494554141,1140,67,1,0,8,70nn27vgkt6l48lvv5e66q7ww,1,31.2,92.8,2023-01-01T14:00:12.603Z,2023-01-02T04:26:43Z,3963067815,233,907,,,,,,,,,,,,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494554135,907,67,1,0,8,75qj99fhg5c0ztj2tva5u4uii,0,68.8,7.2,2023-01-01T14:00:12.604Z,2023-01-02T04:26:42Z,3963067823,233,1140,,,,,,,,,,,,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440403,6,61,1,0,8,70nn27vgkt6l48lvv5e66q7ww,1,30.7,92.8,2023-01-01T14:00:12.623Z,2023-01-02T04:26:42Z,3963044401,178,,3962457611,56,Back,,,,,,,,,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440409,10,1,1,0,12,75qj99fhg5c0ztj2tva5u4uii,1,63,1.6,2023-01-01T14:00:16.608Z,2023-01-02T04:26:40Z,3962457635,212,23.1,3962457633,141,9.3,3962457631,140,41.6,3963044469,178,,3962457629,56,Back,3962457637,213,2.9,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440413,11,1,1,0,16,75qj99fhg5c0ztj2tva5u4uii,1,39.3,21.9,2023-01-01T14:00:20.876Z,2023-01-02T04:26:39Z,3962457657,141,51.8,3963044559,178,,3962457661,213,1.7,3962457655,140,36.5,3962457659,212,20.5,3962457653,56,Back,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440417,12,1,1,0,19,75qj99fhg5c0ztj2tva5u4uii,1,38.4,60.4,2023-01-01T14:00:24.109Z,2023-01-02T04:26:39Z,3962457667,56,Back,3962457673,212,13.2,3962457675,213,1.7,3962457671,141,79.6,3962457669,140,36.4,3963044579,178,,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440427,13,1,1,0,21,75qj99fhg5c0ztj2tva5u4uii,1,37,83.6,2023-01-01T14:00:26.213Z,2023-01-02T04:26:38Z,3962457711,56,Back,3962457717,212,16.6,3963044599,178,,3962457715,141,61.4,3962457713,140,30.4,3962457719,213,4.3,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440437,14,1,1,0,25,75qj99fhg5c0ztj2tva5u4uii,1,34.1,66.3,2023-01-01T14:00:30.052Z,2023-01-02T04:26:36Z,3963189973,1,,3963044629,178,,3962457767,141,17.4,3962457769,212,33.7,3962457763,56,Back,3962457765,140,39.1,3962457771,213,4.9,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440457,15,1,1,0,30,75qj99fhg5c0ztj2tva5u4uii,0,40.9,13.9,2023-01-01T14:00:35.045Z,2023-01-02T04:26:35Z,3962457849,141,5.5,3962457845,140,78.7,3962457861,1,,3962457855,212,40.1,3962457837,155,,3962457859,213,6.1,3962457841,56,Right,3963044671,178,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440475,7,44,1,0,33,70nn27vgkt6l48lvv5e66q7ww,1,20.4,85.3,2023-01-01T14:00:37.785Z,2023-01-02T04:26:35Z,3962457935,233,16,3962457933,285,,3962457931,56,Back,,,,,,,,,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440459,16,44,1,0,33,75qj99fhg5c0ztj2tva5u4uii,0,79.6,14.7,2023-01-01T14:00:37.786Z,2023-01-02T04:26:34Z,3962457941,233,7,3962457867,286,,3962457865,56,Right,,,,,,,,,,,,,,,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440477,8,12,1,0,33,70nn27vgkt6l48lvv5e66q7ww,1,19.3,86.6,2023-01-01T14:00:37.868Z,2023-01-02T04:26:34Z,3962457957,15,,3962457947,56,Back,3962457951,141,100.0,3962457949,140,21.5,3962457955,213,1.4,3962457953,212,10.7,3963044727,388,,3962457975,167,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440479,9,5,1,0,35,70nn27vgkt6l48lvv5e66q7ww,0,16.9,102,2023-01-01T14:00:40.349Z,2023-01-01T22:31:31Z,3962458055,233,17,3962457961,347,,3962457959,56,Back,,,,,,,,,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440497,17,5,1,0,35,75qj99fhg5c0ztj2tva5u4uii,1,83.1,-2,2023-01-01T14:00:40.349Z,2023-01-01T22:31:31Z,3962458031,56,Right,3962458033,347,,3962458035,233,9,,,,,,,,,,,,,,,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440541,18,1,1,0,44,75qj99fhg5c0ztj2tva5u4uii,1,89.5,0,2023-01-01T14:00:49.077Z,2023-01-02T04:26:34Z,3962458269,107,,3962458271,56,Right,3962458277,212,14.5,3962458275,141,12.0,3962458273,140,79.1,3962458279,213,2.4,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440547,19,1,1,0,49,75qj99fhg5c0ztj2tva5u4uii,1,80.2,12.7,2023-01-01T14:00:53.646Z,2023-01-02T04:26:31Z,3962458309,141,21.0,3962458305,56,Right,3963044891,178,,3962458313,213,2.2,3962458311,212,7.2,3962458307,140,76.0,,,,,,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440551,20,1,1,0,49,75qj99fhg5c0ztj2tva5u4uii,0,81.2,23.6,2023-01-01T14:00:54.309Z,2023-01-02T04:26:31Z,3962458327,213,5.1,3963044929,178,,3962458319,56,Right,3962458321,140,85.3,3962458323,141,7.5,3962458325,212,11.8,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440543,10,49,1,0,50,70nn27vgkt6l48lvv5e66q7ww,1,14.8,88.1,2023-01-01T14:00:54.753Z,2023-01-02T04:26:30Z,,,,,,,,,,,,,,,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440559,11,1,1,0,51,70nn27vgkt6l48lvv5e66q7ww,0,15.4,89.7,2023-01-01T14:00:55.832Z,2023-01-02T04:26:29Z,3963044981,178,,3962458363,141,80.7,3962458365,212,17.6,3962458357,155,,3962458367,213,5.9,3962458359,56,Back,3962458361,140,31.1,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440563,21,49,1,0,52,75qj99fhg5c0ztj2tva5u4uii,1,71.3,22.4,2023-01-01T14:00:57.132Z,2023-01-02T04:26:29Z,,,,,,,,,,,,,,,,,,,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440587,22,1,1,0,54,75qj99fhg5c0ztj2tva5u4uii,1,68.2,16.8,2023-01-01T14:00:59.037Z,2023-01-02T04:26:28Z,3962458487,141,36.7,3962458491,213,2.5,3963045135,178,,3962458485,140,50.9,3962458489,212,22.7,3962458483,56,Center,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440599,23,1,1,0,56,75qj99fhg5c0ztj2tva5u4uii,1,50.8,36.4,2023-01-01T14:01:01.406Z,2023-01-02T04:26:27Z,3962458539,212,18.3,3962458533,56,Center,3962458535,140,50.9,3962458541,213,1.6,3963045165,178,,3962458537,141,63.3,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440611,24,1,1,0,59,75qj99fhg5c0ztj2tva5u4uii,1,48.9,65.5,2023-01-01T14:01:04.324Z,2023-01-02T04:26:26Z,3962458601,56,Right,3962458611,1,,3962458607,212,46.4,3963045211,178,,3962458599,155,,3962458605,141,5.5,3962458609,213,5.2,3962458603,140,70.0,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440615,25,61,1,1,2,75qj99fhg5c0ztj2tva5u4uii,1,73.1,15.7,2023-01-01T14:01:06.527Z,2023-01-02T04:26:25Z,3962458627,56,Right,3963045275,21,,3963045277,178,,,,,,,,,,,,,,,,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440623,26,50,1,1,3,75qj99fhg5c0ztj2tva5u4uii,1,75.5,3.9,2023-01-01T14:01:08.167Z,2023-01-02T04:04:02Z,3962885251,233,12,3962458653,286,,3962458651,56,Right,,,,,,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440619,12,7,1,1,4,70nn27vgkt6l48lvv5e66q7ww,1,24.5,96.1,2023-01-01T14:01:09.273Z,2023-01-02T04:04:02Z,3963045385,178,,3962458655,233,26,3962458645,285,,3962458643,56,Back,3962458641,167,,3962879081,385,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440621,13,5,1,1,5,70nn27vgkt6l48lvv5e66q7ww,0,26,102,2023-01-01T14:01:09.923Z,2023-01-01T22:33:57Z,3962458747,233,27,3962458649,347,,3962458647,56,Back,,,,,,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440635,27,5,1,1,5,75qj99fhg5c0ztj2tva5u4uii,1,74,-2,2023-01-01T14:01:09.923Z,2023-01-01T22:33:56Z,3962458727,56,Right,3962458729,347,,3962458731,233,13,,,,,,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440641,28,1,1,1,9,75qj99fhg5c0ztj2tva5u4uii,1,83.3,0,2023-01-01T14:01:14.260Z,2023-01-02T04:26:25Z,3962458767,107,,3962458775,212,9.7,3962458773,141,6.5,3962458771,140,90.7,3962458769,56,Right,3962458777,213,0.6,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440649,29,1,1,1,11,75qj99fhg5c0ztj2tva5u4uii,1,95.8,1.6,2023-01-01T14:01:16.461Z,2023-01-02T04:26:24Z,3962458825,141,3.5,3962458829,213,3.0,3962458823,140,88.1,3962458827,212,8.2,3962458821,56,Right,3963045565,178,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440653,30,61,1,1,12,75qj99fhg5c0ztj2tva5u4uii,0,91.5,3.2,2023-01-01T14:01:17.436Z,2023-01-02T04:26:23Z,3963045637,178,,3962458845,56,Right,,,,,,,,,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440659,14,49,1,1,14,70nn27vgkt6l48lvv5e66q7ww,1,4.6,85.4,2023-01-01T14:01:19.120Z,2023-01-02T04:26:23Z,,,,,,,,,,,,,,,,,,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440667,15,1,1,1,14,70nn27vgkt6l48lvv5e66q7ww,1,4.6,85.4,2023-01-01T14:01:19.125Z,2023-01-02T04:26:22Z,3962458879,140,22.7,3962458881,141,95.3,3962458877,56,Back,3963045695,178,,3962458883,212,20.2,3962458885,213,0.3,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440671,16,3,1,1,16,70nn27vgkt6l48lvv5e66q7ww,0,25.6,96.9,2023-01-01T14:01:21.380Z,2023-01-02T04:03:56Z,3962458901,285,,3962459023,233,31,3962458899,56,Back,3963045791,178,,3962879869,465,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440689,31,7,1,1,17,75qj99fhg5c0ztj2tva5u4uii,1,74.4,3.1,2023-01-01T14:01:22.216Z,2023-01-02T04:03:56Z,3962879939,385,,3962459001,167,,3962459011,233,16,3963045821,178,,3962459005,286,,3962459003,56,Right,,,,,,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440687,17,5,1,1,18,70nn27vgkt6l48lvv5e66q7ww,1,33.2,101.8,2023-01-01T14:01:22.656Z,2023-01-01T22:35:22Z,3962458987,347,,3962459015,233,32,3962458985,56,Back,,,,,,,,,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440691,32,5,1,1,18,75qj99fhg5c0ztj2tva5u4uii,0,66.8,-1.8,2023-01-01T14:01:22.656Z,2023-01-01T22:35:21Z,3962459007,56,Right,3962459009,347,,3962459027,233,17,,,,,,,,,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440713,18,1,1,1,28,70nn27vgkt6l48lvv5e66q7ww,1,32.6,100,2023-01-01T14:01:33.237Z,2023-01-02T04:26:22Z,3962459117,107,,3962459131,189,,3962459125,212,18.4,3962459123,141,85.3,3962459121,140,18.8,3962459119,56,Back,3962459127,213,3.8,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440747,19,1,1,1,31,70nn27vgkt6l48lvv5e66q7ww,1,21.1,78.2,2023-01-01T14:01:36.435Z,2023-01-02T04:26:21Z,3963045991,178,,3962459309,140,22.0,3962459315,212,27.4,3962459319,213,4.7,3962459307,56,Back,3962459311,141,38.0,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440757,20,1,1,1,36,70nn27vgkt6l48lvv5e66q7ww,1,24.9,30.7,2023-01-01T14:01:40.818Z,2023-01-02T04:26:20Z,3963046021,178,,3962459367,141,65.3,3962459371,213,1.7,3962459365,140,21.5,3962459363,56,Back,3962459369,212,23.8,,,,,,,cyz9jisw86vjjf85xxgbae0yy,C. Matsima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440765,21,1,1,1,39,70nn27vgkt6l48lvv5e66q7ww,1,22.5,61.1,2023-01-01T14:01:43.586Z,2023-01-02T04:26:19Z,3962459425,212,20.9,3962459423,141,90.7,3962459427,213,1.3,3963046049,178,,3962459421,140,27.8,3962459419,56,Back,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
