id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/20/value
2534686023,117,50,1,12,21,4t4hod56fsj7utpjdor8so5q6,1,44.7,7.2,2023-04-16T15:16:57.020Z,2023-04-17T00:36:21Z,4195854245,286,,4195854389,233,124,4195854243,56,Back,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686041,124,7,1,12,21,70nn27vgkt6l48lvv5e66q7ww,1,55.3,92.8,2023-04-16T15:16:57.092Z,2023-04-17T00:36:22Z,4196992165,384,,4195854335,285,,4195854367,233,117,4197248085,178,,4195854333,56,Left,,,,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686051,125,49,1,12,22,70nn27vgkt6l48lvv5e66q7ww,1,51.6,90.2,2023-04-16T15:16:58.018Z,2023-04-17T00:57:01Z,,,,,,,,,,,,,,,,,,,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686069,126,1,1,12,23,70nn27vgkt6l48lvv5e66q7ww,1,49.9,88.5,2023-04-16T15:16:59.196Z,2023-04-17T00:57:00Z,4195854429,212,13.7,4195854427,141,68.6,4195854425,140,47.7,4197248611,178,,4195854431,213,4.5,4195854423,56,Back,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686155,127,1,1,12,25,70nn27vgkt6l48lvv5e66q7ww,1,50.6,66.9,2023-04-16T15:17:01.176Z,2023-04-17T00:56:59Z,4197248875,178,,4195854937,56,Back,4195854941,141,32.9,4195854939,140,42.5,4195854945,213,4.4,4195854943,212,24.6,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686197,128,1,1,12,33,70nn27vgkt6l48lvv5e66q7ww,1,77.5,7.3,2023-04-16T15:17:09.729Z,2023-04-17T00:56:58Z,4195855111,140,64.1,4195855117,213,2.7,4195855109,56,Right,4197248955,178,,4195855113,141,16.4,4195855115,212,15.4,,,,,,,31ur1f7xmxndnnabhrxyov6xh,Igor Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686215,118,45,1,12,36,4t4hod56fsj7utpjdor8so5q6,0,30.1,83.5,2023-04-16T15:17:11.968Z,2023-04-17T00:56:57Z,4195855487,233,129,4195855197,56,Back,4195855199,285,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686243,129,3,1,12,36,70nn27vgkt6l48lvv5e66q7ww,1,69.9,16.5,2023-04-16T15:17:11.968Z,2023-04-17T00:56:57Z,4195855373,286,,4195855457,233,118,4195855371,56,Right,4197249079,178,,4197017091,465,,,,,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686251,130,61,1,12,38,70nn27vgkt6l48lvv5e66q7ww,0,73,27.6,2023-04-16T15:17:13.965Z,2023-04-17T00:56:56Z,4195855419,56,Center,4197249293,178,,,,,,,,,,,,,,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686273,119,49,1,12,39,4t4hod56fsj7utpjdor8so5q6,1,27.3,62.9,2023-04-16T15:17:15.588Z,2023-04-17T00:56:56Z,,,,,,,,,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686365,120,1,1,12,39,4t4hod56fsj7utpjdor8so5q6,1,27.4,62.9,2023-04-16T15:17:15.658Z,2023-04-17T00:56:56Z,4195855845,140,34.3,4195855851,213,5.3,4195855849,212,14.1,4197251339,178,,4195855847,141,45.1,4195855843,56,Back,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686467,121,1,1,12,44,4t4hod56fsj7utpjdor8so5q6,1,43.2,34.6,2023-04-16T15:17:20.227Z,2023-04-17T00:56:55Z,4195856287,213,5.5,4195856281,140,62.0,4197251455,178,,4195856283,141,6.4,4195856279,56,Right,4195856285,212,27.5,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686545,122,1,1,12,50,4t4hod56fsj7utpjdor8so5q6,1,72.8,22.2,2023-04-16T15:17:25.913Z,2023-04-17T00:56:52Z,4195856653,212,15.8,4195856655,213,0.9,4197251621,178,,4195856651,141,40.3,4195856649,140,82.3,4195856647,56,Center,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534688749,134,50,1,12,51,4t4hod56fsj7utpjdor8so5q6,1,83,41.5,2023-04-16T15:17:26.899Z,2023-04-17T00:56:52Z,4195867713,286,,4195868121,233,132,4195867711,56,Center,,,,,,,,,,,,,,,,2xmc0gsdslrnsu6ua40kbh32t,K. Volland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686751,132,7,1,12,51,70nn27vgkt6l48lvv5e66q7ww,0,17,58.5,2023-04-16T15:17:27.324Z,2023-04-17T00:56:52Z,4197018299,385,,4195868105,233,134,4195857621,285,,4195857619,56,Back,4197251897,178,,,,,,,,,,,38cotevgsirv0csora7bar3vu,B. Meité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686559,123,61,1,12,51,4t4hod56fsj7utpjdor8so5q6,1,82.4,40.7,2023-04-16T15:17:27.361Z,2023-04-17T00:56:52Z,4195856701,56,Center,4197252611,178,,,,,,,,,,,,,,,,,,,,2xmc0gsdslrnsu6ua40kbh32t,K. Volland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534900453,962,49,1,12,52,70nn27vgkt6l48lvv5e66q7ww,1,14.1,42.8,2023-04-16T15:17:28.366Z,2023-04-17T00:56:51Z,,,,,,,,,,,,,,,,,,,,,,,,,31ur1f7xmxndnnabhrxyov6xh,Igor Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686747,131,1,1,12,52,70nn27vgkt6l48lvv5e66q7ww,0,14,42.9,2023-04-16T15:17:28.415Z,2023-04-17T00:56:51Z,4197252757,178,,4195857601,141,73.8,4197019003,1,,4195857605,213,0.8,4195857597,56,Back,4197019001,157,,4195857599,140,33.7,4195857603,212,29.5,31ur1f7xmxndnnabhrxyov6xh,Igor Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534900537,895,49,1,12,55,4t4hod56fsj7utpjdor8so5q6,1,64.8,24.2,2023-04-16T15:17:31.292Z,2023-04-17T00:56:50Z,,,,,,,,,,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686653,124,1,1,12,56,4t4hod56fsj7utpjdor8so5q6,1,64.7,22.9,2023-04-16T15:17:32.605Z,2023-04-17T00:56:50Z,4195857155,56,Center,4197252937,178,,4195857161,212,15.1,4195857159,141,44.3,4195857163,213,1.8,4195857157,140,60.8,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686699,125,1,1,12,59,4t4hod56fsj7utpjdor8so5q6,1,59.9,52.1,2023-04-16T15:17:35.055Z,2023-04-17T00:56:49Z,4197253081,178,,4195857383,56,Left,4195857385,140,61.9,4195857391,213,1.5,4195857387,141,84.1,4195857389,212,21.9,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686727,126,1,1,13,2,4t4hod56fsj7utpjdor8so5q6,1,60.5,85.2,2023-04-16T15:17:38.086Z,2023-04-17T00:56:48Z,4195857531,213,4.6,4195857525,140,59.6,4197253143,178,,4195857529,212,7.7,4195857527,141,73.9,4195857521,56,Center,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686761,127,1,1,13,2,4t4hod56fsj7utpjdor8so5q6,1,59.5,75.5,2023-04-16T15:17:38.730Z,2023-04-17T00:56:47Z,4195857681,141,83.0,4197253191,178,,4195857683,212,10.0,4195857677,56,Left,4195857679,140,67.7,4195857685,213,0.5,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686795,128,1,1,13,5,4t4hod56fsj7utpjdor8so5q6,1,69.8,89.8,2023-04-16T15:17:40.848Z,2023-04-17T00:56:47Z,4195857855,140,71.4,4197253405,178,,4195857853,56,Left,4195857861,213,1.2,4195857859,212,4.3,4195857857,141,95.7,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686843,129,1,1,13,8,4t4hod56fsj7utpjdor8so5q6,1,72.5,98.8,2023-04-16T15:17:44.016Z,2023-04-17T00:56:46Z,4195858025,56,Left,4195858031,212,15.1,4197253489,178,,4195858029,141,79.4,4195858033,213,4.2,4195858027,140,65.6,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686905,130,1,1,13,10,4t4hod56fsj7utpjdor8so5q6,0,63.8,85.8,2023-04-16T15:17:46.549Z,2023-04-17T00:56:45Z,4197253521,178,,4195858335,56,Center,4195858343,213,5.6,4195858337,140,77.5,4195858339,141,69.0,4195858341,212,18.4,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534954583,1766,67,1,13,11,70nn27vgkt6l48lvv5e66q7ww,1,20.7,29.3,2023-04-16T15:17:47.408Z,2023-04-17T00:56:44Z,4197303547,233,1476,,,,,,,,,,,,,,,,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534954581,1476,67,1,13,11,4t4hod56fsj7utpjdor8so5q6,0,79.3,70.7,2023-04-16T15:17:47.409Z,2023-04-17T00:56:44Z,4197303565,233,1766,,,,,,,,,,,,,,,,,,,,,,2xmc0gsdslrnsu6ua40kbh32t,K. Volland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686895,133,8,1,13,11,70nn27vgkt6l48lvv5e66q7ww,1,21.5,33.2,2023-04-16T15:17:47.445Z,2023-04-17T00:56:43Z,4197020073,385,,4197253641,178,,4195858247,56,Back,,,,,,,,,,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686921,131,43,1,13,14,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-04-16T15:17:49.856Z,2023-04-16T15:19:31Z,4195858413,286,0,4195866231,144,50,4195858499,233,133,4195858411,56,Center,,,,,,,,,,,,,2xmc0gsdslrnsu6ua40kbh32t,K. Volland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686951,132,1,1,13,14,4t4hod56fsj7utpjdor8so5q6,0,79.4,79.2,2023-04-16T15:17:50.203Z,2023-04-17T00:56:43Z,4197020649,224,,4197020651,20,,4195858577,56,Center,4195858583,212,23.5,4195858585,213,5.4,4195858579,140,93.2,4195858581,141,52.0,4195858573,2,,28x7i681wkjueanvkevew3bh1,A. Golovin,4197253867,178,,4195858575,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686959,134,12,1,13,16,70nn27vgkt6l48lvv5e66q7ww,1,6.6,46.3,2023-04-16T15:17:51.837Z,2023-04-17T00:56:42Z,4195858607,213,1.7,4195858601,140,6.2,4195858617,15,,4195858605,212,2.7,4195858599,56,Back,4195858603,141,50.2,4197254161,178,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534686981,133,16,1,13,17,4t4hod56fsj7utpjdor8so5q6,1,94.6,50.2,2023-04-16T15:17:52.787Z,2023-04-16T21:50:11Z,4195863337,458,,4197254569,178,,4195863329,102,48.8,4195858747,16,,4195863347,281,28x7i681wkjueanvkevew3bh1,4197023385,395,0.6,4195863331,103,5.1,4195863339,136,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,4195863333,214,,4195863327,78,4195863335,328,4195861371,374,2023-04-16 16:17:52.091,4195861367,21,4195863349,282,4197023387,396,4195863341,230,99.4,,146,,,,50.5,4195858749,56,Center,4195863345,280,PASS_LOST,4195861375,375,13:16.353,4195863343,231,50.7,4195858745,22,,
2534689319,135,1,1,15,37,70nn27vgkt6l48lvv5e66q7ww,1,50.1,50.3,2023-04-16T15:20:13.678Z,2023-04-16T21:16:16Z,4197023689,189,,4195870437,56,Back,4195870441,141,55.6,4195870439,140,36.9,4195870447,279,G,4195870445,213,2.9,4197192675,178,,4195870443,212,14.3,8vlfwoquq3v68mb9ax1pk5fkk,B. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534689357,136,1,1,15,42,70nn27vgkt6l48lvv5e66q7ww,1,40,50.4,2023-04-16T15:20:17.861Z,2023-04-17T00:56:42Z,4197192267,178,,4197023803,189,,4195870593,56,Back,4195870595,140,35.1,4195870601,213,1.8,4195870597,141,83.8,4195870599,212,23.3,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534689379,137,1,1,15,43,70nn27vgkt6l48lvv5e66q7ww,1,33.9,80.1,2023-04-16T15:20:19.730Z,2023-04-17T00:56:42Z,4195870739,213,0.7,4195870723,56,Back,4195870725,140,47.1,4197192961,178,,4195870729,141,95.8,4195870733,212,17.5,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534689401,138,1,1,15,45,70nn27vgkt6l48lvv5e66q7ww,1,47.8,94.5,2023-04-16T15:20:21.057Z,2023-04-17T00:56:41Z,4195870827,141,85.1,4195870829,212,9.7,4195870823,56,Left,4197193345,178,,4195870825,140,54.8,4195870831,213,5.6,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534689489,139,1,1,15,46,70nn27vgkt6l48lvv5e66q7ww,1,55,81.9,2023-04-16T15:20:21.851Z,2023-04-17T00:56:41Z,4197193531,178,,4195871207,212,12.9,4195871201,56,Left,4195871209,213,0.6,4195871203,140,64.9,4195876769,210,15,4195871205,141,93.1,,,,8vlfwoquq3v68mb9ax1pk5fkk,B. Dieng,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2534689495,140,15,1,15,51,70nn27vgkt6l48lvv5e66q7ww,1,86.1,69,2023-04-16T15:20:27.381Z,2023-04-17T00:56:39Z,4195876813,146,89.7,4195871237,64,,4195876815,147,65.2,4195876797,29,,4195876811,215,,4195876819,231,53.3,4195876801,55,139,4197193767,178,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,4195875143,20,,4195876809,103,4195871239,56,4195876795,76,,4195876817,230,4195871235,22,4195877073,233,4195875147,82,,,,19,Center,96.8,135,4195876807,102,52.9,,,,,,,,,,,,,
2534689507,135,10,1,15,51,4t4hod56fsj7utpjdor8so5q6,1,11.6,35.2,2023-04-16T15:20:27.480Z,2023-04-17T00:56:38Z,4197193829,178,,4195871293,56,Back,4195875377,233,140,4195871291,94,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534689535,136,49,1,15,53,4t4hod56fsj7utpjdor8so5q6,1,20.7,36.8,2023-04-16T15:20:28.923Z,2023-04-17T00:56:38Z,,,,,,,,,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534689601,137,3,1,15,54,4t4hod56fsj7utpjdor8so5q6,1,22.4,29.8,2023-04-16T15:20:30.305Z,2023-04-17T00:56:37Z,4195871611,56,Back,4195871613,285,,4197194201,178,,4195871659,233,141,4197025099,465,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534689549,141,45,1,15,54,70nn27vgkt6l48lvv5e66q7ww,0,77.6,70.2,2023-04-16T15:20:30.305Z,2023-04-17T00:56:37Z,4195871437,286,,4195871679,233,137,4195871435,56,Center,,,,,,,,,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534689753,139,3,1,15,57,4t4hod56fsj7utpjdor8so5q6,0,35.4,27.6,2023-04-16T15:20:33.690Z,2023-04-17T00:56:36Z,4197025561,465,,4195872301,286,,4197194635,178,,4195872299,56,Back,4195872491,233,143,4195875959,211,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534689643,138,43,1,15,58,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-04-16T15:20:34.355Z,2023-04-16T15:21:09Z,4195871781,56,Back,4195874407,144,3,4195871785,286,0,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534941729,969,67,1,16,0,70nn27vgkt6l48lvv5e66q7ww,1,52.5,71.6,2023-04-16T15:20:35.754Z,2023-04-17T00:56:36Z,4197246787,233,899,,,,,,,,,,,,,,,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534941721,899,67,1,16,0,4t4hod56fsj7utpjdor8so5q6,0,47.5,28.4,2023-04-16T15:20:35.755Z,2023-04-17T00:56:35Z,4197246813,233,969,,,,,,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534689741,142,61,1,16,0,70nn27vgkt6l48lvv5e66q7ww,0,52.1,69.9,2023-04-16T15:20:35.825Z,2023-04-17T00:56:35Z,4197197031,178,,4195872227,56,Center,,,,,,,,,,,,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534689793,140,1,1,16,3,4t4hod56fsj7utpjdor8so5q6,1,68.7,31.9,2023-04-16T15:20:39.723Z,2023-04-17T00:56:33Z,4195872475,212,19.4,4195872473,141,15.3,4197197123,178,,4195872469,56,Right,4195872477,213,5.7,4195872471,140,83.7,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534689817,141,3,1,16,7,4t4hod56fsj7utpjdor8so5q6,1,85.1,17.5,2023-04-16T15:20:42.864Z,2023-04-17T00:56:32Z,4197197245,178,,4195872575,286,,4195875985,233,143,4195872573,56,Right,4197026629,465,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534689785,143,45,1,16,7,70nn27vgkt6l48lvv5e66q7ww,0,14.9,82.5,2023-04-16T15:20:42.864Z,2023-04-17T00:56:32Z,4195872443,56,Back,4195872447,285,,4195872519,233,141,,,,,,,,,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534689853,142,1,1,16,9,4t4hod56fsj7utpjdor8so5q6,0,94.8,17.5,2023-04-16T15:20:44.936Z,2023-04-17T00:56:31Z,4195872759,141,41.7,4195872751,2,,4195872763,213,1.5,4195872757,140,95.2,4195872755,56,Center,4197027285,20,,4197197303,178,,4197027283,224,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,4195872761,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534689885,144,12,1,16,9,70nn27vgkt6l48lvv5e66q7ww,1,5.3,56.4,2023-04-16T15:20:45.727Z,2023-04-17T00:56:31Z,4195872913,56,Back,4195872915,140,4.1,4195872917,141,71.8,4195872923,213,1.7,4197197567,178,,4195872919,212,10.5,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534689895,145,49,1,16,11,70nn27vgkt6l48lvv5e66q7ww,1,2.2,73.3,2023-04-16T15:20:46.827Z,2023-04-17T00:56:31Z,,,,,,,,,,,,,,,,,,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534689911,146,1,1,16,11,70nn27vgkt6l48lvv5e66q7ww,1,2.5,72.7,2023-04-16T15:20:46.991Z,2023-04-17T00:56:30Z,4195873041,213,5.2,4195873039,212,4.6,4195873037,141,66.7,4197197889,178,,4195873035,140,4.5,4195873033,56,Back,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534689945,147,1,1,16,13,70nn27vgkt6l48lvv5e66q7ww,1,5.1,64.7,2023-04-16T15:20:49.179Z,2023-04-17T00:56:29Z,4195873197,212,24.1,4195873183,56,Back,4197198079,178,,4195873193,141,79.0,4195873187,140,26.1,4195873201,213,0.4,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534689985,148,1,1,16,15,70nn27vgkt6l48lvv5e66q7ww,1,24.3,78.6,2023-04-16T15:20:50.939Z,2023-04-17T00:56:29Z,4195873379,141,97.9,4195873383,213,1.0,4195873377,140,31.6,4195873375,56,Back,4197198417,178,,4195873381,212,15.2,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534689993,149,50,1,16,16,70nn27vgkt6l48lvv5e66q7ww,1,29.2,96.9,2023-04-16T15:20:52.385Z,2023-04-17T00:56:29Z,4195873417,285,,4195873505,233,143,4195873415,56,Back,,,,,,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534689999,143,7,1,16,17,4t4hod56fsj7utpjdor8so5q6,0,70.8,3.1,2023-04-16T15:20:53.281Z,2023-04-17T00:56:28Z,4195873447,56,Right,4195873449,286,,4197028901,385,,4195873485,233,149,4197198873,178,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534902525,963,61,1,16,17,70nn27vgkt6l48lvv5e66q7ww,1,28.7,98.6,2023-04-16T15:20:53.308Z,2023-04-17T00:56:28Z,4197199015,178,,4197029229,56,Back,,,,,,,,,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534690009,144,49,1,16,19,4t4hod56fsj7utpjdor8so5q6,1,76.5,7,2023-04-16T15:20:54.793Z,2023-04-17T00:56:28Z,,,,,,,,,,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534690077,145,1,1,16,21,4t4hod56fsj7utpjdor8so5q6,1,78.1,30,2023-04-16T15:20:57.352Z,2023-04-17T00:56:27Z,4195873819,141,48.5,4195873823,213,1.8,4195873817,140,74.7,4195873815,56,Center,4195873821,212,13.1,4197199429,178,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534690097,146,1,1,16,24,4t4hod56fsj7utpjdor8so5q6,0,75.5,41.5,2023-04-16T15:20:59.907Z,2023-04-17T00:56:26Z,4195873915,140,100.0,4195873921,213,5.9,4195873913,56,Center,4197199581,178,,4195873919,212,29.1,4195873911,155,,4195873917,141,25.0,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534690105,147,5,1,16,27,4t4hod56fsj7utpjdor8so5q6,0,101.2,25.7,2023-04-16T15:21:02.919Z,2023-04-16T21:19:34Z,4195873963,56,Center,4195873965,346,,4195873975,233,150,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534690095,150,5,1,16,27,70nn27vgkt6l48lvv5e66q7ww,1,-1.2,74.3,2023-04-16T15:21:02.919Z,2023-04-16T21:19:35Z,4195873905,346,,4195873967,233,147,4195873903,56,Back,,,,,,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
