id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2527618679,7,1,1,0,26,71ajatxnuhc5cnm3xvgdky49w,0,83.2,93.7,2023-04-02T15:05:50.076Z,2023-04-03T02:33:07Z,4158311345,140,89.6,4159091359,224,,4158311351,213,4.9,4158311349,212,31.5,4158311343,56,Center,4158311341,155,,4159091361,72,,4158311339,2,,17acodpsoxkhha2iem2465ivp,T. Delaine,4159870051,178,4158311347,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527618695,5,12,1,0,27,4t4hod56fsj7utpjdor8so5q6,1,8.1,48.6,2023-04-02T15:05:51.635Z,2023-04-03T02:33:07Z,4158311441,141,45.4,4158311439,140,14.4,4159870335,388,,4158311443,212,7.0,4158311437,56,Back,4158311445,213,6.0,4158311457,15,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527618739,6,1,1,0,29,4t4hod56fsj7utpjdor8so5q6,1,15.9,42.6,2023-04-02T15:05:53.455Z,2023-04-03T02:33:07Z,4158311723,212,13.1,4158311711,56,Back,4159871233,178,,4158311725,213,2.8,4158311707,3,,4158311715,140,4.1,4158311719,141,48.9,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527618745,7,52,1,0,31,4t4hod56fsj7utpjdor8so5q6,1,1.5,49.1,2023-04-02T15:05:54.890Z,2023-04-03T02:33:06Z,4159093135,377,,4159871947,178,,,,,,,,,,,,,,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527618777,8,1,1,0,34,4t4hod56fsj7utpjdor8so5q6,1,7.8,52,2023-04-02T15:05:57.971Z,2023-04-03T02:33:06Z,4159872115,178,,4158311937,140,19.9,4158311933,123,,4158311939,141,85.9,4158311941,212,26.3,4158311943,213,1.1,4158311935,56,Back,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527618811,9,1,1,0,38,4t4hod56fsj7utpjdor8so5q6,1,19.1,86.9,2023-04-02T15:06:02.338Z,2023-04-03T02:33:05Z,4158312109,213,5.4,4158312105,141,69.0,4158312107,212,16.4,4158312103,140,29.6,4159872289,178,,4158312101,56,Back,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527618865,10,1,1,0,41,4t4hod56fsj7utpjdor8so5q6,1,28.1,66.1,2023-04-02T15:06:04.891Z,2023-04-03T02:33:04Z,4158312389,56,Back,4158312395,212,35.8,4158312397,213,4.8,4159872451,178,,4158312391,140,30.6,4160178451,1,,4158312393,141,13.6,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527618909,11,1,1,0,45,4t4hod56fsj7utpjdor8so5q6,1,43,8.8,2023-04-02T15:06:09.432Z,2023-04-03T02:33:03Z,4158312585,140,59.7,4159872547,178,,4158312589,212,17.8,4158312583,56,Right,4158312591,213,6.1,4158312587,141,4.7,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527618919,12,1,1,0,49,4t4hod56fsj7utpjdor8so5q6,1,45.4,2.3,2023-04-02T15:06:12.793Z,2023-04-03T02:33:02Z,4158312659,213,2.9,4158312655,141,3.6,4158312657,212,3.9,4158312651,56,Back,4159875245,178,,4158312653,140,41.8,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527618937,13,1,1,0,49,4t4hod56fsj7utpjdor8so5q6,1,38.2,2,2023-04-02T15:06:13.600Z,2023-04-03T02:33:02Z,4158312781,212,12.9,4158312747,56,Back,4158312785,213,0.8,4158312779,141,15.3,4158312777,140,46.9,4159875427,178,,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527618951,14,1,1,0,50,4t4hod56fsj7utpjdor8so5q6,1,42,16.1,2023-04-02T15:06:14.369Z,2023-04-03T02:33:02Z,4158312825,213,4.4,4158312815,56,Back,4158312819,140,39.5,4158312823,212,9.7,4158312821,141,2.4,4159875827,178,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619019,15,1,1,0,53,4t4hod56fsj7utpjdor8so5q6,1,37.1,3.9,2023-04-02T15:06:16.743Z,2023-04-03T02:33:01Z,4158313155,141,6.3,4159875983,178,,4158313159,213,0.0,4158313151,56,Right,4158313153,140,81.4,4158313157,212,46.5,4158313149,155,,4158313161,1,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619021,16,50,1,0,57,4t4hod56fsj7utpjdor8so5q6,1,83.2,4.6,2023-04-02T15:06:20.939Z,2023-04-03T02:33:00Z,4158565823,233,8,4158313181,286,,4158313179,56,Right,,,,,,,,,,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619035,8,7,1,0,58,71ajatxnuhc5cnm3xvgdky49w,1,16.8,95.4,2023-04-02T15:06:21.811Z,2023-04-03T02:33:00Z,4158313253,56,Back,4158313309,233,16,4159876649,178,,4158313259,285,,4158313247,167,,4159096667,385,,,,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619041,9,5,1,0,58,71ajatxnuhc5cnm3xvgdky49w,0,22.6,101.6,2023-04-02T15:06:22.281Z,2023-04-02T23:18:35Z,4158313275,56,Back,4158313817,233,17,4158313277,347,,,,,,,,,,,,,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619137,17,5,1,0,58,4t4hod56fsj7utpjdor8so5q6,1,77.4,-1.6,2023-04-02T15:06:22.281Z,2023-04-02T23:18:34Z,4158313773,347,,4158313771,56,Right,4158313803,233,9,,,,,,,,,,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619157,18,1,1,1,7,4t4hod56fsj7utpjdor8so5q6,1,76,0,2023-04-02T15:06:31.209Z,2023-04-03T02:32:59Z,4158313871,213,0.7,4158313867,141,10.3,4158313863,56,Right,4158313861,107,,4158313869,212,12.3,4158313865,140,84.6,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619177,19,1,1,1,8,4t4hod56fsj7utpjdor8so5q6,1,82.8,10.6,2023-04-02T15:06:32.164Z,2023-04-03T02:32:59Z,4158313969,141,4.1,4158313973,213,4.4,4158313971,212,4.6,4159877569,178,,4158313965,140,81.6,4158313963,56,Right,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619183,20,1,1,1,9,4t4hod56fsj7utpjdor8so5q6,0,78.5,0.3,2023-04-02T15:06:32.841Z,2023-04-03T02:32:59Z,4158314007,213,0.5,4158314003,141,13.0,4158313997,155,,4158314001,140,94.6,4159877841,178,,4158314005,212,19.0,4158313999,56,Right,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619187,10,49,1,1,11,71ajatxnuhc5cnm3xvgdky49w,1,9.5,93.4,2023-04-02T15:06:35.089Z,2023-04-03T02:32:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619219,11,1,1,1,11,71ajatxnuhc5cnm3xvgdky49w,1,9.2,93.4,2023-04-02T15:06:35.217Z,2023-04-03T02:32:58Z,4159878471,178,,4158314167,56,Back,4158314175,213,5.1,4158314173,212,12.2,4158314169,140,14.0,4158314171,141,77.0,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619233,12,1,1,1,12,71ajatxnuhc5cnm3xvgdky49w,0,14,77.9,2023-04-02T15:06:36.562Z,2023-04-03T02:32:58Z,4158314255,56,Back,4158314275,1,,4159878855,178,,4158314261,141,89.0,4158314257,140,29.4,4158314267,212,17.8,4158314271,213,0.4,4158314251,157,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619237,21,49,1,1,14,4t4hod56fsj7utpjdor8so5q6,1,68.1,8.6,2023-04-02T15:06:38.153Z,2023-04-03T02:32:57Z,,,,,,,,,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619269,22,1,1,1,16,4t4hod56fsj7utpjdor8so5q6,1,67.2,10.6,2023-04-02T15:06:40.130Z,2023-04-03T02:32:56Z,4158314429,212,27.4,4158314425,140,53.8,4158314431,213,2.1,4159880757,178,,4158314427,141,45.1,4158314423,56,Center,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619285,23,1,1,1,18,4t4hod56fsj7utpjdor8so5q6,0,54.6,40.7,2023-04-02T15:06:42.231Z,2023-04-03T02:32:56Z,4159880877,178,,4158314555,212,24.5,4158314547,155,,4158314551,140,75.0,4158314553,141,23.3,4158314557,213,5.8,4158314549,56,Center,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619347,13,1,1,1,20,71ajatxnuhc5cnm3xvgdky49w,1,27.9,82.7,2023-04-02T15:06:44.499Z,2023-04-03T02:32:55Z,4158314869,56,Back,4158314875,212,14.5,4159881111,388,,4158314877,213,0.7,4158314873,141,95.9,4158314867,3,,4158314871,140,38.8,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619351,14,1,1,1,23,71ajatxnuhc5cnm3xvgdky49w,0,44.8,91.5,2023-04-02T15:06:46.743Z,2023-04-03T02:32:55Z,4158314897,141,90.7,4159881297,388,,4158314891,168,,4158314899,212,2.0,4158314895,140,43.0,4158317673,3,,4158314893,56,Back,4158317303,233,28,bndkgzdolm2c3iteenkv8s3it,H. Diallo,4158314901,213,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619331,24,61,1,1,23,4t4hod56fsj7utpjdor8so5q6,1,54,7.3,2023-04-02T15:06:46.863Z,2023-04-03T02:32:54Z,4158314775,56,Right,4159881551,388,,4159881549,21,,,,,,,,,,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527924683,1053,67,1,1,24,4t4hod56fsj7utpjdor8so5q6,1,56.8,11.4,2023-04-02T15:06:48.314Z,2023-04-03T02:39:06Z,4159943585,233,1018,,,,,,,,,,,,,,,,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527924679,1018,67,1,1,24,71ajatxnuhc5cnm3xvgdky49w,0,43.2,88.6,2023-04-02T15:06:48.315Z,2023-04-03T02:32:54Z,4159943589,233,1053,,,,,,,,,,,,,,,,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619357,25,1,1,1,24,4t4hod56fsj7utpjdor8so5q6,0,56.3,8.9,2023-04-02T15:06:48.393Z,2023-04-03T02:39:06Z,4158314931,56,Right,4158314937,212,5.5,4158314935,141,10.0,4159881697,178,,4158571299,233,411,4158314939,213,0.1,4158570685,236,,4158314933,140,61.5,4rlw04tze791jwt623h5ikg5x,R. Aguilar,4158570687,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527669237,411,74,1,1,25,71ajatxnuhc5cnm3xvgdky49w,1,44.1,89.1,2023-04-02T15:06:48.921Z,2023-04-03T02:32:53Z,4158571335,233,25,4158570779,56,Back,4158571247,285,,4159881763,178,,,,,,,,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619379,26,1,1,1,28,4t4hod56fsj7utpjdor8so5q6,1,59,10.3,2023-04-02T15:06:51.843Z,2023-04-03T02:32:52Z,4158315037,140,69.0,4158315043,213,5.8,4159882893,178,,4158315041,212,11.8,4158315039,141,2.4,4158315035,56,Right,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619383,27,61,1,1,28,4t4hod56fsj7utpjdor8so5q6,1,59.2,8.4,2023-04-02T15:06:52.146Z,2023-04-03T02:32:52Z,4158315053,56,Right,4159883069,178,,,,,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619367,15,1,1,1,29,71ajatxnuhc5cnm3xvgdky49w,0,38.9,92.4,2023-04-02T15:06:52.828Z,2023-04-03T02:32:52Z,4158314987,212,2.5,4158314981,56,Back,4158315215,286,,4158314989,213,4.2,4158315209,236,,4158315211,233,28,4158314985,141,89.2,4158314983,140,37.7,17acodpsoxkhha2iem2465ivp,T. Delaine,4159883283,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619411,28,74,1,1,29,4t4hod56fsj7utpjdor8so5q6,1,59.4,8.7,2023-04-02T15:06:52.955Z,2023-04-03T02:32:51Z,4158315173,56,Right,4158315223,233,15,4158315175,285,,4159883527,178,,,,,,,,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619387,16,43,1,1,29,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-04-02T15:06:53.526Z,2023-04-02T16:02:33Z,4158315067,213,0,4158315063,141,91.7,4158315061,140,34.1,4158315059,56,Back,4158315065,212,3.4,4158573019,144,1,,,,,,,17acodpsoxkhha2iem2465ivp,T. Delaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619447,29,44,1,1,31,4t4hod56fsj7utpjdor8so5q6,1,59.7,15.1,2023-04-02T15:06:54.702Z,2023-04-03T02:39:06Z,4158315375,233,17,4158315353,286,,4158315351,56,Right,,,,,,,,,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619413,17,44,1,1,31,71ajatxnuhc5cnm3xvgdky49w,0,40.3,84.9,2023-04-02T15:06:54.703Z,2023-04-03T02:32:50Z,4158315179,285,,4158315177,56,Back,4158315393,233,29,,,,,,,,,,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619477,30,1,1,1,31,4t4hod56fsj7utpjdor8so5q6,1,59.8,17.2,2023-04-02T15:06:54.806Z,2023-04-03T02:39:07Z,4158315529,141,27.1,4158315533,213,0.5,4158315525,56,Center,4158315531,212,13.7,4159883983,388,,4158315527,140,71.2,4158315523,3,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619493,31,1,1,1,32,4t4hod56fsj7utpjdor8so5q6,1,64,19.2,2023-04-02T15:06:55.974Z,2023-04-03T02:32:49Z,4158315621,56,Right,4159885495,178,,4158315623,140,87.9,4158315627,212,25.5,4158315625,141,12.5,4158315629,213,6.1,4158315619,155,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619589,32,1,1,1,39,4t4hod56fsj7utpjdor8so5q6,1,85.1,14.8,2023-04-02T15:07:03.059Z,2023-04-03T02:32:48Z,4158316141,141,3.3,4158316139,140,83.7,4158316143,212,8.0,4158316137,56,Right,4159885719,178,,4158316145,213,4.5,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527619627,33,1,1,1,45,4t4hod56fsj7utpjdor8so5q6,1,82.7,4.2,2023-04-02T15:07:09.583Z,2023-04-03T02:32:47Z,4158316337,140,77.4,4158316335,56,Right,4159886123,178,,4158316339,141,5.4,4158316341,212,5.6,4158316343,213,3.0,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
