id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2475551981,112,44,1,12,44,2cjpmotqo8phcqfpgo9xf4gel,0,37.7,63.1,2022-10-22T15:12:56.847Z,2022-10-23T02:14:15Z,3862858873,56,Back,3862859051,233,171,3862858875,285,,,,,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475552119,172,1,1,12,44,121le8unjfzug3iu9pgkqa1c7,1,61.9,37.5,2022-10-22T15:12:57.016Z,2022-10-23T02:14:15Z,3862859549,3,,3862859551,56,Back,3862859561,212,21.2,3864916817,388,,3862859565,213,2.3,3862859557,141,61.1,3862859555,140,48.7,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475552133,173,49,1,12,47,121le8unjfzug3iu9pgkqa1c7,1,48.4,61,2022-10-22T15:12:59.803Z,2022-10-23T02:14:15Z,,,,,,,,,,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475552307,174,1,1,12,51,121le8unjfzug3iu9pgkqa1c7,1,36.7,71.5,2022-10-22T15:13:03.745Z,2022-10-23T02:14:13Z,3862860621,140,43.8,3862860625,212,9.1,3862860627,213,5.7,3862860619,56,Back,3862860623,141,63.9,3864917691,178,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475552483,175,1,1,12,54,121le8unjfzug3iu9pgkqa1c7,1,44.4,59.7,2022-10-22T15:13:06.952Z,2022-10-23T02:14:12Z,3864917877,178,,3862861567,56,Back,3862861575,141,76.9,3862861571,140,48.8,3862861579,212,12.6,3862861583,213,1.2,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475552663,176,1,1,12,58,121le8unjfzug3iu9pgkqa1c7,1,50.5,72.6,2022-10-22T15:13:10.636Z,2022-10-23T02:14:11Z,3864917985,178,,3862862613,141,3.8,3862862621,1,,3862862605,196,,3862862607,56,Right,3862862619,213,5.2,3862862617,212,52.3,3862862603,155,,412hlm2edd05jd1ad597brcvd,H. Aouar,3862862609,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475552717,177,1,1,13,2,121le8unjfzug3iu9pgkqa1c7,1,67.3,7.6,2022-10-22T15:13:15.593Z,2022-10-23T02:14:10Z,3862862891,212,12.0,3862862885,140,64.4,3862862887,141,24.7,3864918209,178,,3862862897,213,1.8,3862862883,56,Center,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475552769,178,1,1,13,4,121le8unjfzug3iu9pgkqa1c7,1,61.1,24.3,2022-10-22T15:13:16.919Z,2022-10-23T02:14:10Z,3862863183,141,10.6,3862863179,56,Right,3862863185,212,9.3,3862863187,213,4.7,3862863181,140,61.4,3864918391,178,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475552849,179,1,1,13,5,121le8unjfzug3iu9pgkqa1c7,1,58.3,14.1,2022-10-22T15:13:18.190Z,2022-10-23T02:14:10Z,3862863587,140,73.6,3864918605,178,,3862863597,213,5.9,3862863595,212,17.3,3862863591,141,4.7,3862863581,56,Right,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475552867,180,1,1,13,7,121le8unjfzug3iu9pgkqa1c7,0,69.2,5.3,2022-10-22T15:13:20.237Z,2022-10-23T02:14:08Z,3864918783,178,,3862863693,140,76.2,3862864017,286,,3862864009,233,113,3862863769,213,0.3,3862864007,236,,3862863695,141,8.6,3862863697,212,7.7,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,3862863691,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475552901,113,74,1,13,7,2cjpmotqo8phcqfpgo9xf4gel,1,29.4,93.5,2022-10-22T15:13:20.372Z,2022-10-23T02:14:08Z,3862864153,233,180,3862863853,56,Back,3864919031,178,,3862863855,285,,,,,,,,,,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475553117,181,1,1,13,11,121le8unjfzug3iu9pgkqa1c7,1,60.4,2.7,2022-10-22T15:13:24.457Z,2022-10-23T02:14:07Z,3862864983,140,46.1,3862864987,212,15.0,3862864985,141,1.4,3862864981,56,Back,3862864989,213,3.2,3864919237,178,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475553247,182,1,1,13,14,121le8unjfzug3iu9pgkqa1c7,1,40.2,4.3,2022-10-22T15:13:27.443Z,2022-10-23T02:14:06Z,3862865683,1,,3862865679,212,34.1,3862865675,140,18.5,3864919395,178,,3862865677,141,41.6,3862865681,213,2.3,3862865673,56,Back,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475553319,183,1,1,13,18,121le8unjfzug3iu9pgkqa1c7,1,19.9,42.8,2022-10-22T15:13:31.225Z,2022-10-23T02:14:06Z,3864919565,178,,3862866029,212,22.9,3862866023,56,Back,3862866031,213,1.0,3862866027,141,71.7,3862866025,140,31.1,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475553441,184,1,1,13,21,121le8unjfzug3iu9pgkqa1c7,1,30.9,65.2,2022-10-22T15:13:34.175Z,2022-10-23T02:14:05Z,3864919713,178,,3862866681,141,48.1,3862866677,56,Back,3862866685,213,4.6,3862866679,140,29.1,3862866683,212,11.8,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475553609,185,1,1,13,23,121le8unjfzug3iu9pgkqa1c7,1,29.7,47.3,2022-10-22T15:13:36.457Z,2022-10-23T02:14:04Z,3862867511,141,27.4,3864919851,178,,3862867509,140,33.4,3862867507,56,Back,3862867513,212,14.1,3862867515,213,5.0,,,,,,,aftis8f2ahy7dhk5bp8co4q1h,J. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475553691,186,1,1,13,28,121le8unjfzug3iu9pgkqa1c7,1,39.4,21.7,2022-10-22T15:13:40.940Z,2022-10-23T02:14:03Z,3862867893,141,4.3,3862867897,212,19.7,3864919949,178,,3862867891,140,54.4,3862867903,213,5.6,3862867889,56,Right,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475553735,187,1,1,13,30,121le8unjfzug3iu9pgkqa1c7,1,53.3,3.8,2022-10-22T15:13:43.230Z,2022-10-23T02:14:02Z,3862868121,140,61.3,3862868123,141,17.9,3864920095,178,,3862868119,56,Right,3862868127,213,0.9,3862868125,212,12.7,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475553763,188,1,1,13,31,121le8unjfzug3iu9pgkqa1c7,1,57.3,13.8,2022-10-22T15:13:44.030Z,2022-10-23T02:14:02Z,3864920381,178,,3862868265,56,Right,3862868267,140,55.7,3862868273,213,3.7,3862868271,212,2.0,3862868327,156,,3862868269,141,12.3,,,,d9zax4y92d85x7j63kg7ckvkl,M. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475553913,189,1,1,13,32,121le8unjfzug3iu9pgkqa1c7,1,52.9,10.7,2022-10-22T15:13:44.982Z,2022-10-23T02:14:02Z,3862869021,56,Center,3862869039,212,9.9,3862869025,140,52.5,3862869043,213,1.6,3862869031,141,25.3,3864920515,178,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475554015,190,1,1,13,34,121le8unjfzug3iu9pgkqa1c7,1,50.4,22.9,2022-10-22T15:13:46.706Z,2022-10-23T02:14:01Z,3862869543,213,3.2,3862869539,141,21.8,3862869533,56,Back,3862869541,212,10.8,3864920615,178,,3862869537,140,40.1,,,,,,,412hlm2edd05jd1ad597brcvd,H. Aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475554211,191,1,1,13,36,121le8unjfzug3iu9pgkqa1c7,1,37.3,20.2,2022-10-22T15:13:49.568Z,2022-10-23T02:14:00Z,3862870653,140,20.8,3864920833,178,,3862870657,212,25.8,3862870655,141,48.4,3862870651,56,Back,3862870659,213,2.3,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475554407,192,1,1,13,42,121le8unjfzug3iu9pgkqa1c7,1,21.7,51.6,2022-10-22T15:13:55.339Z,2022-10-23T02:13:58Z,3862871743,212,19.0,3864921065,178,,3862871739,140,28.1,3862871745,213,5.1,3862871741,141,25.5,3862871737,56,Back,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475554501,193,1,1,13,47,121le8unjfzug3iu9pgkqa1c7,1,35,20.9,2022-10-22T15:13:59.703Z,2022-10-23T02:13:57Z,3862872189,155,,3862872199,141,37.3,3862872201,212,43.8,3862872197,140,75.3,3862872205,1,,3864921391,178,,3862872193,56,Center,3862872203,213,0.3,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475554527,194,1,1,13,49,121le8unjfzug3iu9pgkqa1c7,1,71.2,37.1,2022-10-22T15:14:01.679Z,2022-10-23T02:13:57Z,3864921635,388,,3862872329,140,69.2,3862872335,213,2.6,3862872333,212,2.4,3862872325,3,,3862872327,56,Center,3862872331,141,38.8,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475554647,195,1,1,13,51,121le8unjfzug3iu9pgkqa1c7,1,69.8,40.5,2022-10-22T15:14:03.820Z,2022-10-23T02:13:56Z,3862872915,141,81.8,3864921805,178,,3862872919,212,29.5,3862872923,213,1.3,3862872911,140,78.4,3862872909,56,Left,,,,,,,d9zax4y92d85x7j63kg7ckvkl,M. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475554761,196,1,1,13,53,121le8unjfzug3iu9pgkqa1c7,1,78.7,80.6,2022-10-22T15:14:06.199Z,2022-10-23T02:13:56Z,3864922053,178,,3863954543,224,,3862873521,56,Center,3862873525,141,29.1,3862873519,155,,3862873527,212,40.8,3862873535,1,,3862873529,213,5.3,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,3862873517,2,,3863954545,72,,3862873523,140,98.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475554815,197,1,1,13,56,121le8unjfzug3iu9pgkqa1c7,0,99.4,29.4,2022-10-22T15:14:08.959Z,2022-10-23T02:31:32Z,3862873809,3,,3862873811,56,Center,3862873819,213,2.6,3864922251,388,,3862873813,140,92.0,3862873817,212,9.0,3862873815,141,36.1,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475554833,114,49,1,13,57,2cjpmotqo8phcqfpgo9xf4gel,1,6,63.3,2022-10-22T15:14:10.274Z,2022-10-23T02:13:55Z,,,,,,,,,,,,,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475554913,115,1,1,13,58,2cjpmotqo8phcqfpgo9xf4gel,1,3.8,69.9,2022-10-22T15:14:11.453Z,2022-10-23T02:13:54Z,3864922589,178,,3862874327,56,Back,3862874333,141,57.3,3862874329,140,4.1,3862874335,212,8.6,3862874337,213,4.7,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475555033,116,1,1,14,0,2cjpmotqo8phcqfpgo9xf4gel,0,1.9,57.4,2022-10-22T15:14:12.654Z,2022-10-23T02:13:54Z,3862874873,140,30.0,3862874881,1,,3862874875,141,91.2,3862874877,212,37.4,3862874869,157,,3862874871,56,Back,3862874879,213,0.7,3864922703,178,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475555137,198,1,1,14,2,121le8unjfzug3iu9pgkqa1c7,1,65.5,7,2022-10-22T15:14:15.419Z,2022-10-23T02:13:53Z,3862875357,140,79.2,3862875381,212,14.4,3862875391,213,0.1,3862875371,141,8.5,3864922901,178,,3862875347,56,Right,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475555155,199,49,1,14,6,121le8unjfzug3iu9pgkqa1c7,1,78.8,7.7,2022-10-22T15:14:18.962Z,2022-10-23T02:13:53Z,,,,,,,,,,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475555343,200,2,1,14,7,121le8unjfzug3iu9pgkqa1c7,1,84.9,8.2,2022-10-22T15:14:20.137Z,2022-10-23T02:13:52Z,3862878843,7,79dz7zni5fcgh5e70spoj2j8p,3862876543,56,Center,3862876539,2,,3862876545,140,91.2,3864923379,178,,3862876549,141,42.8,3863956385,224,,3863956387,20,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475555623,117,55,1,14,7,2cjpmotqo8phcqfpgo9xf4gel,1,11.3,43.8,2022-10-22T15:14:20.138Z,2022-10-23T02:13:52Z,,,,,,,,,,,,,,,,,,,,,,,,,1k6t5y26ufw2e6gh33tni45ey,E. Tchato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475555363,201,43,1,14,9,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-10-22T15:14:22.527Z,2022-10-22T15:14:33Z,3862876635,22,0,3862876637,17,0,3862877189,20,0,3862876639,56,Center,3862878605,144,15,,,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475555403,202,43,1,14,11,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-10-22T15:14:23.631Z,2022-10-22T15:14:29Z,3862876881,73,0,3862876879,56,Center,3862877823,144,6,,,,,,,,,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475556447,118,1,1,14,33,2cjpmotqo8phcqfpgo9xf4gel,1,12.6,56.1,2022-10-22T15:14:46.561Z,2022-10-23T02:13:52Z,3862882087,141,53.3,3864923485,178,,3862882083,140,27.3,3862882079,56,Back,3862882073,5,,3862882089,212,15.6,3862882091,213,6.2,3862882075,241,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475556521,119,1,1,14,37,2cjpmotqo8phcqfpgo9xf4gel,1,22.8,57.7,2022-10-22T15:14:50.456Z,2022-10-23T02:13:50Z,3862882435,141,37.3,3864923527,178,,3862882429,56,Back,3862882441,213,5.1,3862882439,212,14.8,3862882431,140,27.6,,,,,,,cr1n1i96xlepbvk90nl87o4yc,K. Fayad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475556557,120,1,1,14,40,2cjpmotqo8phcqfpgo9xf4gel,1,22.9,25.8,2022-10-22T15:14:52.781Z,2022-10-23T02:13:49Z,3862882629,212,14.8,3864923595,178,,3862882627,141,10.7,3862882625,140,33.1,3862882631,213,5.5,3862882623,56,Back,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475556649,121,1,1,14,42,2cjpmotqo8phcqfpgo9xf4gel,1,28.8,9.1,2022-10-22T15:14:55.160Z,2022-10-23T02:13:48Z,3862883123,212,8.4,3862883125,213,2.7,3862883121,141,14.5,3862883113,56,Back,3862883117,140,21.6,3864923605,178,,,,,,,,1k6t5y26ufw2e6gh33tni45ey,E. Tchato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475556807,122,1,1,14,44,2cjpmotqo8phcqfpgo9xf4gel,0,19.1,13.9,2022-10-22T15:14:57.580Z,2022-10-23T02:13:48Z,3862883931,155,,3864923707,178,,3862883947,1,,3862883945,213,0.2,3862883941,212,42.1,3862883933,56,Center,3862883937,141,27.5,3862883935,140,58.2,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475556905,203,12,1,14,48,121le8unjfzug3iu9pgkqa1c7,1,34.6,77.8,2022-10-22T15:15:01.526Z,2022-10-23T02:13:47Z,3862884387,213,1.6,3862884543,167,,3862884385,212,15.9,3862884379,56,Back,3864923951,178,,3862884383,141,100.0,3862884381,140,33.8,3862884731,15,,aftis8f2ahy7dhk5bp8co4q1h,J. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475556943,123,5,1,14,50,2cjpmotqo8phcqfpgo9xf4gel,1,61,-0.6,2022-10-22T15:15:03.495Z,2022-10-22T23:49:51Z,3862884583,56,Right,3862884587,347,,3862884703,233,204,,,,,,,,,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475556923,204,5,1,14,50,121le8unjfzug3iu9pgkqa1c7,0,39,100.6,2022-10-22T15:15:03.495Z,2022-10-22T23:49:51Z,3862884453,56,Back,3862884459,347,,3862884825,233,123,,,,,,,,,,,,,,,,aftis8f2ahy7dhk5bp8co4q1h,J. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475557021,124,1,1,14,52,2cjpmotqo8phcqfpgo9xf4gel,1,66.8,0,2022-10-22T15:15:05.367Z,2022-10-23T02:13:47Z,3862885061,56,Right,3862885069,213,0.6,3862885059,107,,3862885063,140,76.4,3862885065,141,9.5,3862885067,212,12.3,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475557187,125,2,1,14,54,2cjpmotqo8phcqfpgo9xf4gel,1,80.2,4.6,2022-10-22T15:15:06.662Z,2022-10-23T02:13:47Z,3864864963,178,,3862885869,140,88.5,3862885863,56,Right,3862885875,141,14.5,3862887981,7,16idj1wxzcbvuaov5duvpqhyi,,,,,,,,,,1k6t5y26ufw2e6gh33tni45ey,E. Tchato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475557225,205,55,1,14,54,121le8unjfzug3iu9pgkqa1c7,1,18.2,92.4,2022-10-22T15:15:06.663Z,2022-10-23T02:13:46Z,,,,,,,,,,,,,,,,,,,,,,,,,aftis8f2ahy7dhk5bp8co4q1h,J. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475557241,126,43,1,14,57,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-10-22T15:15:10.370Z,2022-10-22T15:15:58Z,3862886095,286,0,3862886175,211,0,3862895285,144,3,3862886093,56,Right,,,,,,,,,,,,,1k6t5y26ufw2e6gh33tni45ey,E. Tchato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475557249,206,43,1,14,58,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-10-22T15:15:10.952Z,2022-10-22T15:15:13Z,3862886123,56,Back,3862886509,144,6,3862886125,73,0,,,,,,,,,,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475558069,207,1,1,15,15,121le8unjfzug3iu9pgkqa1c7,1,8.7,68.7,2022-10-22T15:15:28.353Z,2022-10-23T02:13:46Z,3862890449,213,4.8,3862890437,5,,3862890441,56,Back,3862890447,212,19.9,3862890439,241,,3862890445,141,39.6,3862890443,140,10.8,3864865259,178,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475558195,208,1,1,15,18,121le8unjfzug3iu9pgkqa1c7,1,17.1,38.1,2022-10-22T15:15:31.605Z,2022-10-23T02:13:45Z,3862891137,212,18.8,3862891135,141,64.6,3862891133,140,22.1,3862891139,213,1.3,3864865415,178,,3862891131,56,Back,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475558293,209,1,1,15,22,121le8unjfzug3iu9pgkqa1c7,1,23.9,58,2022-10-22T15:15:34.844Z,2022-10-23T02:13:44Z,3862891577,140,38.6,3862891583,213,1.0,3862891575,56,Back,3862891579,141,96.2,3862891581,212,30.2,3864865565,178,,,,,,,,aftis8f2ahy7dhk5bp8co4q1h,J. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475558405,210,1,1,15,26,121le8unjfzug3iu9pgkqa1c7,1,41.6,94.6,2022-10-22T15:15:38.813Z,2022-10-23T02:13:43Z,3862892153,213,3.4,3862892149,141,90.6,3862892145,56,Back,3862892151,212,12.2,3862892147,140,30.3,3864865693,178,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475558505,211,1,1,15,28,121le8unjfzug3iu9pgkqa1c7,1,35.1,82.5,2022-10-22T15:15:41.161Z,2022-10-23T02:13:42Z,3864865791,178,,3862892665,56,Back,3862892667,140,30.6,3862892673,213,4.3,3862892671,212,12.0,3862892669,141,66.3,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475558657,212,1,1,15,32,121le8unjfzug3iu9pgkqa1c7,1,36.3,54.3,2022-10-22T15:15:45.169Z,2022-10-23T02:13:40Z,3862893503,56,Back,3864865857,178,,3862893505,140,34.8,3862893511,213,4.6,3862893507,141,33.7,3862893509,212,14.1,,,,,,,aftis8f2ahy7dhk5bp8co4q1h,J. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475558835,213,1,1,15,36,121le8unjfzug3iu9pgkqa1c7,1,44.2,21.2,2022-10-22T15:15:49.036Z,2022-10-23T02:13:39Z,3862894525,141,4.1,3862894527,212,16.2,3864865939,178,,3862894523,140,54.9,3862894529,213,5.5,3862894521,56,Right,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475558977,214,1,1,15,41,121le8unjfzug3iu9pgkqa1c7,1,42.3,18.4,2022-10-22T15:15:54.343Z,2022-10-23T02:13:37Z,3862895205,212,29.2,3862895207,213,1.8,3862895203,141,60.5,3864866203,178,,3862895199,56,Back,3862895201,140,37.0,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475559085,215,1,1,15,45,121le8unjfzug3iu9pgkqa1c7,1,41.3,63.4,2022-10-22T15:15:58.125Z,2022-10-23T02:13:36Z,3862895745,56,Left,3862895751,141,96.0,3862895747,140,52.2,3864866379,178,,3862895759,213,1.1,3862895755,212,24.9,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475559235,216,1,1,15,48,121le8unjfzug3iu9pgkqa1c7,1,51.5,90.7,2022-10-22T15:16:00.915Z,2022-10-23T02:13:35Z,3862896515,213,5.2,3862896513,212,4.5,3862896507,56,Left,3864866473,178,,3862896509,140,53.4,3862896511,141,84.8,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475559263,218,61,1,15,51,121le8unjfzug3iu9pgkqa1c7,0,56.6,90.2,2022-10-22T15:16:04.010Z,2022-10-23T02:13:33Z,3862896647,56,Left,3864866549,178,,,,,,,,,,,,,,,,,,,,412hlm2edd05jd1ad597brcvd,H. Aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475559255,217,43,1,15,52,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-10-22T15:16:05.295Z,2022-10-22T15:16:10Z,3862896609,285,0,3862896607,56,Left,3862897607,144,45,,,,,,,,,,,,,,,,412hlm2edd05jd1ad597brcvd,H. Aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
