id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,assist,qualifier/13/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2531146923,6,1,1,0,9,750ustvk4jfqmo8q4gnrcxy7z,1,34.2,66.1,2023-04-09T15:05:14.507Z,2023-04-10T02:53:31Z,4177003341,212,9.3,4177003333,56,Back,4177003339,141,52.6,4178294087,178,,4177003343,213,4.9,4177003337,140,35.6,4177003329,155,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531146925,7,50,1,0,11,750ustvk4jfqmo8q4gnrcxy7z,1,40.4,54.8,2023-04-09T15:05:15.724Z,2023-04-10T02:35:36Z,4177003349,286,,4177003347,56,Back,4177003403,233,6,,,,,,,,,,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531146929,6,7,1,0,12,4t4hod56fsj7utpjdor8so5q6,0,59.6,45.2,2023-04-09T15:05:16.714Z,2023-04-10T02:35:36Z,4177003371,285,,4178294681,178,,4177003385,233,7,4177492371,385,,4177003369,56,Center,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531146963,8,1,1,0,13,750ustvk4jfqmo8q4gnrcxy7z,1,50.6,58.2,2023-04-09T15:05:17.751Z,2023-04-10T02:53:31Z,4177003555,213,4.2,4177003549,141,40.9,4177003547,140,44.8,4177003545,56,Back,4178294897,178,,4177003551,212,13.2,,,,,,,e3kdoxu1kwn2w3wwi1rqhvr9x,A. Delort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531146983,9,1,1,0,16,750ustvk4jfqmo8q4gnrcxy7z,1,62.9,40.1,2023-04-09T15:05:21.222Z,2023-04-10T02:53:29Z,4178295059,178,,4177003635,213,5.2,4177003633,212,21.8,4177003629,140,72.5,4177003627,56,Right,4177003631,141,11.7,,,,,,,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531146991,10,1,1,0,19,750ustvk4jfqmo8q4gnrcxy7z,0,73.7,11.9,2023-04-09T15:05:23.768Z,2023-04-10T02:53:29Z,4177003693,56,Right,4177003695,140,89.7,4178295185,178,,4177003701,213,0.2,4177003699,212,17.3,4177003697,141,17.7,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147001,7,49,1,0,20,4t4hod56fsj7utpjdor8so5q6,1,11.5,81,2023-04-09T15:05:25.222Z,2023-04-10T02:53:28Z,,,,,,,,,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390891,855,43,1,0,20,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-04-09T15:05:25.230Z,2023-04-10T00:52:59Z,4178600857,144,67,4178336491,233,854,,,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390887,854,43,1,0,20,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2023-04-09T15:05:25.231Z,2023-04-10T00:52:59Z,4178336507,233,855,4178600861,144,67,,,,,,,,,,,,,,,,,,,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147023,8,1,1,0,22,4t4hod56fsj7utpjdor8so5q6,1,1.9,94.7,2023-04-09T15:05:27.162Z,2023-04-10T02:53:28Z,4178295487,178,,4177003851,140,5.6,4177003857,213,5.5,4177003855,212,5.7,4177003853,141,88.6,4177003849,56,Back,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147043,9,1,1,0,25,4t4hod56fsj7utpjdor8so5q6,1,8,89.7,2023-04-09T15:05:30.102Z,2023-04-10T02:53:27Z,4178295667,178,,4177003973,140,8.2,4177003975,141,83.2,4177003979,213,4.8,4177003977,212,4.4,4177003971,56,Back,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147081,10,1,1,0,27,4t4hod56fsj7utpjdor8so5q6,0,9,88,2023-04-09T15:05:31.973Z,2023-04-10T02:53:26Z,4177004191,155,,4177004201,213,0.2,4177004199,212,40.2,4177004197,141,100.0,4178295697,178,,4177004193,56,Back,4177004195,140,46.3,4177004203,1,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147193,11,5,1,0,30,750ustvk4jfqmo8q4gnrcxy7z,1,53.8,-1.6,2023-04-09T15:05:35.301Z,2023-04-09T22:10:53Z,4177004695,233,11,4177004687,56,Right,4177004689,347,,,,,,,,,,,,,,,,,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147089,11,5,1,0,30,4t4hod56fsj7utpjdor8so5q6,0,46.2,101.6,2023-04-09T15:05:35.301Z,2023-04-09T22:10:53Z,4177004233,56,Back,4177004235,347,,4177004703,233,11,,,,,,,,,,,,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147209,12,1,1,0,42,750ustvk4jfqmo8q4gnrcxy7z,1,53.8,0,2023-04-09T15:05:46.686Z,2023-04-10T02:53:26Z,4177004777,56,Right,4177004783,212,20.2,4177004779,140,72.0,4177004785,213,0.3,4177004775,107,,4177004781,141,7.4,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147217,13,3,1,0,44,750ustvk4jfqmo8q4gnrcxy7z,0,72.3,8.4,2023-04-09T15:05:49.051Z,2023-04-10T02:53:25Z,4177004931,233,12,4177004805,286,,4177004803,56,Right,4177494429,465,,4178296059,178,,,,,,,,,,,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147235,12,7,1,0,44,4t4hod56fsj7utpjdor8so5q6,0,27.7,91.6,2023-04-09T15:05:49.210Z,2023-04-10T02:53:25Z,4177004891,56,Back,4177004897,233,13,4177004893,285,,4178296115,178,,4177494487,385,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147225,14,61,1,0,44,750ustvk4jfqmo8q4gnrcxy7z,1,72.2,7.8,2023-04-09T15:05:49.457Z,2023-04-10T02:53:24Z,4177004827,56,Right,4178296205,178,,,,,,,,,,,,,,,,,,,,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147261,15,1,1,0,47,750ustvk4jfqmo8q4gnrcxy7z,0,71.3,29.9,2023-04-09T15:05:52.366Z,2023-04-10T02:53:23Z,4177005003,140,69.2,4177005005,141,64.3,4177005009,213,1.7,4178296493,178,,4177005007,212,23.5,4177005001,56,Center,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147271,13,49,1,0,48,4t4hod56fsj7utpjdor8so5q6,1,32.2,49.3,2023-04-09T15:05:53.292Z,2023-04-10T02:53:23Z,,,,,,,,,,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147283,14,1,1,0,50,4t4hod56fsj7utpjdor8so5q6,0,30.2,42.5,2023-04-09T15:05:55.039Z,2023-04-10T02:53:22Z,4177005113,56,Center,4178296941,178,,4177005115,140,53.0,4177005121,213,6.1,4177005119,212,24.6,4177005117,141,34.2,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147297,16,49,1,0,52,750ustvk4jfqmo8q4gnrcxy7z,1,46.7,65,2023-04-09T15:05:56.888Z,2023-04-10T02:53:21Z,,,,,,,,,,,,,,,,,,,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147319,17,1,1,0,52,750ustvk4jfqmo8q4gnrcxy7z,1,46.9,65.2,2023-04-09T15:05:56.918Z,2023-04-10T02:53:21Z,4177005293,213,0.6,4177005289,141,82.3,4177005287,140,64.3,4177005291,212,21.7,4177005285,56,Left,4178297295,178,,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147327,18,3,1,0,55,750ustvk4jfqmo8q4gnrcxy7z,0,70.7,82.3,2023-04-09T15:06:00.447Z,2023-04-10T02:53:19Z,4177005333,286,,4177496301,465,,4177005331,56,Left,4177005407,233,15,4178297803,178,,,,,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147329,15,7,1,0,55,4t4hod56fsj7utpjdor8so5q6,1,29.3,17.7,2023-04-09T15:06:00.549Z,2023-04-10T02:53:19Z,4177496445,383,,4178297903,178,,4177005341,56,Back,4177005343,285,,4177005389,233,18,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147337,16,49,1,0,56,4t4hod56fsj7utpjdor8so5q6,1,29.9,16.7,2023-04-09T15:06:01.102Z,2023-04-10T02:53:19Z,,,,,,,,,,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147347,17,1,1,0,56,4t4hod56fsj7utpjdor8so5q6,1,29.8,16.9,2023-04-09T15:06:01.599Z,2023-04-10T02:53:18Z,4177005421,141,24.4,4177005417,56,Back,4177005419,140,26.3,4177005425,213,2.2,4178298157,178,,4177005423,212,6.3,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147375,18,1,1,0,59,4t4hod56fsj7utpjdor8so5q6,1,30.7,26.8,2023-04-09T15:06:03.629Z,2023-04-10T02:53:17Z,4177005545,140,36.8,4177005551,213,0.6,4178298305,178,,4177005543,56,Back,4177005549,212,7.7,4177005547,141,33.1,,,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147381,19,1,1,1,1,4t4hod56fsj7utpjdor8so5q6,0,37.7,28.1,2023-04-09T15:06:06.011Z,2023-04-10T02:53:16Z,4177005573,140,53.8,4177005575,141,0.0,4177005577,212,25.9,4178298501,178,,4177005579,213,5.4,4177005571,56,Right,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147445,19,5,1,1,3,750ustvk4jfqmo8q4gnrcxy7z,1,46.4,101.4,2023-04-09T15:06:08.542Z,2023-04-09T22:12:18Z,4177005851,233,20,4177005841,56,Back,4177005843,347,,,,,,,,,,,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147385,20,5,1,1,3,4t4hod56fsj7utpjdor8so5q6,0,53.6,-1.4,2023-04-09T15:06:08.542Z,2023-04-09T22:12:18Z,4177005589,56,Right,4177005859,233,19,4177005591,347,,,,,,,,,,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147499,20,1,1,1,8,750ustvk4jfqmo8q4gnrcxy7z,1,42.6,100,2023-04-09T15:06:13.302Z,2023-04-10T02:53:16Z,4177006003,140,25.2,4177006005,141,90.5,4177155421,189,,4177006001,56,Back,4177005999,107,,4177006009,213,3.5,4177006007,212,19.8,,,,bxb5trtzllty8eqteifyw4zit,S. Corchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147523,21,1,1,1,15,750ustvk4jfqmo8q4gnrcxy7z,1,23.8,78.6,2023-04-09T15:06:19.937Z,2023-04-10T02:53:14Z,4178298751,178,,4177006163,140,11.5,4177006165,141,60.5,4177006161,56,Back,4177006169,213,3.9,4177006167,212,17.8,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147581,22,1,1,1,19,750ustvk4jfqmo8q4gnrcxy7z,1,13.3,57.3,2023-04-09T15:06:23.978Z,2023-04-10T02:53:13Z,4178298851,178,,4177006437,213,0.9,4177006431,140,23.2,4177006429,56,Back,4177006433,141,77.3,4177006435,212,17.1,,,,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147595,23,1,1,1,21,750ustvk4jfqmo8q4gnrcxy7z,1,21.5,77.4,2023-04-09T15:06:26.350Z,2023-04-10T02:53:12Z,4177006489,213,0.5,4177006487,212,13.8,4177006481,56,Back,4178298949,178,,4177006485,141,86.3,4177006483,140,33.3,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147611,24,1,1,1,23,750ustvk4jfqmo8q4gnrcxy7z,1,29.7,83,2023-04-09T15:06:28.207Z,2023-04-10T02:53:12Z,4177006575,213,4.8,4177006573,212,2.5,4178299207,178,,4177006569,140,30.0,4177006567,56,Back,4177006571,141,79.3,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147623,25,1,1,1,25,750ustvk4jfqmo8q4gnrcxy7z,1,25.3,70.1,2023-04-09T15:06:30.386Z,2023-04-10T02:53:11Z,4177006635,56,Back,4177006641,212,14.6,4178300169,178,,4177006643,213,0.8,4177006639,141,85.1,4177006637,140,35.3,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147641,26,1,1,1,29,750ustvk4jfqmo8q4gnrcxy7z,1,39,90.7,2023-04-09T15:06:33.761Z,2023-04-10T02:53:10Z,4177006735,56,Left,4178301079,178,,4177006741,212,19.5,4177006743,213,6.1,4177006739,141,86.6,4177006737,140,57.4,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147703,27,1,1,1,31,750ustvk4jfqmo8q4gnrcxy7z,1,56.1,87,2023-04-09T15:06:35.650Z,2023-04-10T02:53:09Z,4178301229,178,,4177007047,56,Left,4177007049,140,66.2,4177007053,212,12.5,4177007055,213,0.6,4177007051,141,96.6,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531238699,844,3,1,1,32,750ustvk4jfqmo8q4gnrcxy7z,0,66.1,99.2,2023-04-09T15:06:37.023Z,2023-04-10T02:53:08Z,4177498675,467,adb8skc3qbvgunhzd9651lij8,4177498673,465,,4177498671,286,,4178301347,178,,4177498669,56,Left,,,,,,,,,,bxb5trtzllty8eqteifyw4zit,S. Corchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147709,28,4,1,1,33,750ustvk4jfqmo8q4gnrcxy7z,1,71.8,99.7,2023-04-09T15:06:38.233Z,2023-04-10T02:53:08Z,4177007089,233,21,4177007069,152,,4177007067,56,Left,4177007065,294,,4177007071,286,,4177007063,13,,,,,,,,bxb5trtzllty8eqteifyw4zit,S. Corchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147691,21,4,1,1,33,4t4hod56fsj7utpjdor8so5q6,0,28.2,0.3,2023-04-09T15:06:38.234Z,2023-04-10T02:53:08Z,4177007007,285,,4177006999,13,,4178301559,178,,4177007001,294,,4177007105,233,28,4177007003,56,Back,4177007005,152,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147959,29,1,1,2,1,750ustvk4jfqmo8q4gnrcxy7z,1,71.1,98.5,2023-04-09T15:07:05.769Z,2023-04-10T02:53:07Z,4177008289,2,,4177499737,223,,4177008293,155,,4177008295,152,,4177008297,56,Center,4177008301,141,64.0,4178301815,178,,4177499739,20,,1n0y675l767w55pipq5lgj1zp,F. Mollet,4177008303,212,27.7,4177008305,213,5.3,4177008299,140,85.2,4177008291,5,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147971,30,61,1,2,2,750ustvk4jfqmo8q4gnrcxy7z,0,83.2,56,2023-04-09T15:07:07.082Z,2023-04-10T02:53:07Z,4178302057,388,,4177008349,56,Center,,,,,,,,,,,,,,,,,,,e3kdoxu1kwn2w3wwi1rqhvr9x,A. Delort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147965,22,52,1,2,3,4t4hod56fsj7utpjdor8so5q6,1,3,49.1,2023-04-09T15:07:08.535Z,2023-04-10T02:53:07Z,4178302163,178,,4177501331,376,,,,,,,,,,,,,,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531148091,23,1,1,2,16,4t4hod56fsj7utpjdor8so5q6,1,3.8,49.8,2023-04-09T15:07:20.862Z,2023-04-10T02:53:06Z,4177008919,189,,4177008905,56,Back,4177008911,212,22.2,4177008903,123,,4178302229,178,,4177008909,141,69.0,4177008907,140,20.9,4177008913,213,0.6,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
