id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId
2522356233,1,34,16,0,0,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2023-03-19T13:09:52.063Z,2023-03-19T15:03:31Z,4109604607,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4109832729,197,15912,4109604603,130,18,4109604601,59,"1, 21, 26, 4, 25, 8, 28, 19, 16, 29, 24, 11, 14, 15, 34, 35, 37, 38, 42, 90",4109604599,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4109808805,194,azuc3tma44xyrbgf5y279o1xx,4109604597,30,"8govqd0xf8ijst50tgypaep5h, 2kgvn1lt5yjsixg13fj0cidt6, 7sep6mx2s67mh5fr3raxu7aei, azuc3tma44xyrbgf5y279o1xx, 7cp51c8zn7y08iyk0hc9ix5nt, vja0xo3xiuax8eh0b6q3y09, e7e68wlpiqqohpg71oh4vrbl6, 6j0ogojh2b7poyceg7i3k09yi, 5o0h8eeydl8t92qp3ywekqh1x, 3n9jnuteyjx6w6dxviuead0b9, 7fcq014jmdb0uqldcts6tglat, dxeju5zcb6j8etdgwq0kweor9, 5ak9fwtqlr2pll0nsv5br7p7u, 5q0q6f1hk7afy5i4hmkf9xj9x, arxx7w4m4s1lxhnpim9vvvehg, c0dvcjq2rfqs3jj5g5v2m5zsa, cjgrtf1xc97ir3b64cnl9ecyc, boru4r6jmb64ybfjlnbbtwdn8, 2e0ipswbkv4vf7lav6ee1j3oq, 8pgocmr00qw7b9919c8zh4bmx",4109604605,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522362431,1,34,16,0,0,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2023-03-19T13:16:25.903Z,2023-03-19T13:55:18Z,4109636389,59,"1, 2, 25, 19, 18, 3, 14, 80, 11, 17, 37, 7, 9, 10, 12, 21, 22, 23, 29, 34",4109804639,197,15136,4109662655,194,3hiehiu25aufrc0q9890haqc5,4109636391,130,7,4109636395,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4109636387,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",4109636385,30,"6oi4a3g56xe76g0gg38knmzmd, 31ur1f7xmxndnnabhrxyov6xh, 538zux65h0l9028fpf4v1g0r9, 3hiehiu25aufrc0q9890haqc5, 38cotevgsirv0csora7bar3vu, 996i59930r3kd4xk48x9fsp2h, 7c5uk1ts8jlu88p1x6wubuz8p, 44o5mjglkzqxctz07ust9bcru, 8vlfwoquq3v68mb9ax1pk5fkk, 60no437awq8i5th7nlffh3dn9, 2zvbw080n4yro1phgv39ri3qi, 2abpo4w3jcxp1wzp50yypxsrt, 466ev7tumk8flx0gz9d0h15d6, 2qkesslfmzmgt7igvgosixg8a, e32urdrdkp44zmnt6ptg0k12i, e83sc1gnj31vgpo9u6fknmfvt, 2tc8y9du64tjno62zll2jhy7e, 4pzjvj5jwm7p0siz055ixe40l, 8n0560evn4ni29dw9xece45ey, 82vd1yj7qfu886hun5t9ee4mh",4109636393,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399519,2,32,1,0,0,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2023-03-19T14:00:35.533Z,2023-03-19T22:57:41Z,4109822639,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399507,2,32,1,0,0,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2023-03-19T14:00:35.533Z,2023-03-19T14:00:35Z,4109822583,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399585,3,1,1,0,0,bx0cdmzr2gwr70ez72dorx82p,1,50.1,49.9,2023-03-19T14:00:35.562Z,2023-03-19T23:07:33Z,4111884259,178,,4109823005,279,S,4109822999,141,48.2,4109822997,140,42.2,4109823001,212,8.4,4109822995,56,Back,4109823003,213,3.3,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522404009,39,1,1,0,1,bx0cdmzr2gwr70ez72dorx82p,1,41.9,48.8,2023-03-19T14:00:37.058Z,2023-03-20T04:12:24Z,4109844987,213,3.5,4111884605,178,,4109844983,141,43.9,4109844981,140,33.8,4109844979,56,Back,4109844985,212,9.1,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399647,4,1,1,0,3,bx0cdmzr2gwr70ez72dorx82p,1,36.4,46.9,2023-03-19T14:00:38.705Z,2023-03-20T04:12:23Z,4111884645,178,,4109823299,213,4.8,4109823293,140,38.0,4109823295,141,28.3,4109823291,56,Back,4109823297,212,12.8,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399679,5,1,1,0,5,bx0cdmzr2gwr70ez72dorx82p,1,38,29.2,2023-03-19T14:00:40.956Z,2023-03-20T04:12:22Z,4109823445,56,Back,4109823447,140,25.9,4109823451,212,15.7,4111884661,178,,4109823449,141,15.6,4109823455,213,3.8,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399693,6,1,1,0,6,bx0cdmzr2gwr70ez72dorx82p,1,30.1,21,2023-03-19T14:00:41.899Z,2023-03-20T04:12:21Z,4111884737,178,,4109823505,212,13.5,4109823501,140,20.1,4109823499,56,Back,4109823503,141,33.4,4109823507,213,2.5,,,,,,,vja0xo3xiuax8eh0b6q3y09,P. Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522399697,7,1,1,0,9,bx0cdmzr2gwr70ez72dorx82p,1,24.4,36.9,2023-03-19T14:00:44.891Z,2023-03-20T04:12:21Z,4109823539,141,10.4,4109823543,213,4.6,4109823537,140,23.2,4109823535,56,Back,4111884859,178,,4109823541,212,18.1,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
