id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/16/value,qualifier/14/value,qualifier/17/value
2512790813,4,1,1,0,8,3c3jcs7vc1t6vz5lev162jyv7,0,24.2,83.9,2023-02-26T14:00:15.011Z,2023-02-27T07:17:32Z,4058985737,212,18.6,4061240113,178,,4058985731,56,Back,4058985735,141,64.3,4058985739,213,5.5,4058985729,157,,4058985741,1,,4058985733,140,36.6,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512797507,40,1,1,0,10,4aghw9tyi8ba3ju1ne83gmf9w,1,62.8,33,2023-02-26T14:00:16.957Z,2023-02-27T07:17:31Z,4059017729,213,1.3,4059017723,140,66.8,4059017721,56,Center,4059017727,212,15.3,4059017725,141,54.6,4061240127,178,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512835201,327,1,1,0,11,4aghw9tyi8ba3ju1ne83gmf9w,1,62.7,48.6,2023-02-26T14:00:18.565Z,2023-02-27T07:17:30Z,4059201085,212,25.5,4059201081,140,57.0,4059201087,213,1.8,4061240193,178,,4059201079,56,Left,4059201083,141,85.1,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512790993,8,2,1,0,16,4aghw9tyi8ba3ju1ne83gmf9w,1,56.6,89.1,2023-02-26T14:00:22.949Z,2023-02-27T07:17:29Z,4061240241,178,,4058986603,56,Center,4058986717,7,1lnktjxx0mux4beo28cl54j1m,4058986605,140,72.7,4058986607,141,61.4,,,,,,,,,,8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791021,5,55,1,0,16,3c3jcs7vc1t6vz5lev162jyv7,1,28.3,48.8,2023-02-26T14:00:22.950Z,2023-02-27T07:17:28Z,,,,,,,,,,,,,,,,,,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791347,6,1,1,0,35,3c3jcs7vc1t6vz5lev162jyv7,1,14.9,43,2023-02-26T14:00:42.018Z,2023-02-27T07:17:28Z,4058988317,140,17.1,4058988311,5,,4058988315,56,Back,4058988323,213,4.8,4058988321,212,19.5,4058988319,141,14.5,4061240267,178,,4058988313,241,,89sv092huj2obzdazmft854a1,Y. Diouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791409,7,1,1,0,37,3c3jcs7vc1t6vz5lev162jyv7,1,15.1,15.8,2023-02-26T14:00:44.791Z,2023-02-27T07:17:27Z,4061240275,178,,4058988703,213,2.0,4058988699,141,36.8,4058988701,212,15.9,4058988695,56,Back,4058988697,140,8.5,,,,,,,8zo4abj7d3ut3cry9tcsoglw,C. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791481,8,1,1,0,41,3c3jcs7vc1t6vz5lev162jyv7,1,8.2,48.6,2023-02-26T14:00:48.086Z,2023-02-27T07:17:26Z,4061240293,178,,4058988997,141,80.8,4058988995,140,13.0,4058988993,56,Back,4058988999,212,22.5,4058989001,213,1.3,,,,,,,89sv092huj2obzdazmft854a1,Y. Diouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791511,9,1,1,0,45,3c3jcs7vc1t6vz5lev162jyv7,1,20.1,85.8,2023-02-26T14:00:52.504Z,2023-02-27T07:17:25Z,4058989159,56,Back,4058989163,141,84.6,4058989161,140,35.2,4058989167,213,6.2,4058989165,212,15.9,4061240305,178,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513216123,913,67,1,0,46,3c3jcs7vc1t6vz5lev162jyv7,1,41.5,79.3,2023-02-26T14:00:53.666Z,2023-02-27T07:17:24Z,4061250703,233,946,,,,,,,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513216121,946,67,1,0,46,4aghw9tyi8ba3ju1ne83gmf9w,0,58.5,20.7,2023-02-26T14:00:53.667Z,2023-02-27T07:17:24Z,4061250729,233,913,,,,,,,,,,,,,,,,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791521,10,1,1,0,46,3c3jcs7vc1t6vz5lev162jyv7,0,40.4,78.8,2023-02-26T14:00:53.673Z,2023-02-27T07:17:24Z,4058989201,56,Back,4058989205,141,85.6,4061240341,178,,4058989209,213,2.4,4058989267,236,,4058989273,286,,4058989207,212,6.9,4058989269,233,9,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,4058989203,140,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791531,9,74,1,0,46,4aghw9tyi8ba3ju1ne83gmf9w,1,59,20.6,2023-02-26T14:00:53.738Z,2023-02-27T07:17:23Z,4058989235,285,,4061240367,178,,4058989233,56,Right,4058989317,233,10,,,,,,,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791547,11,1,1,0,48,3c3jcs7vc1t6vz5lev162jyv7,0,37.6,88.1,2023-02-26T14:00:55.145Z,2023-02-27T07:17:23Z,4058989339,212,5.4,4058989337,141,95.2,4058989341,213,2.1,4058989335,140,35.2,4058989333,56,Back,4061240419,178,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791593,10,8,1,0,49,4aghw9tyi8ba3ju1ne83gmf9w,1,59.5,4.9,2023-02-26T14:00:56.230Z,2023-02-27T07:17:22Z,4058989469,56,Right,4061240445,178,,4060290587,385,,,,,,,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791615,11,5,1,0,49,4aghw9tyi8ba3ju1ne83gmf9w,0,58,-1.5,2023-02-26T14:00:56.784Z,2023-02-27T04:02:58Z,4058989561,56,Right,4058989877,233,12,4058989563,347,,,,,,,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791655,12,5,1,0,49,3c3jcs7vc1t6vz5lev162jyv7,1,42,101.5,2023-02-26T14:00:56.784Z,2023-02-27T04:02:57Z,4058989835,233,11,4058989801,56,Back,4058989803,347,,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791729,13,1,1,0,57,3c3jcs7vc1t6vz5lev162jyv7,1,45.8,100,2023-02-26T14:01:04.067Z,2023-02-27T07:17:22Z,4058990155,140,46.2,4058990151,107,,4058990157,141,94.2,4058990161,213,4.8,4058990159,212,5.0,4058990153,56,Back,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791751,14,3,1,0,58,3c3jcs7vc1t6vz5lev162jyv7,0,50.4,89.7,2023-02-26T14:01:05.645Z,2023-02-27T07:17:21Z,4061240497,178,,4058990219,286,,4058990365,233,12,4060300637,464,,4058990217,56,Left,,,,,,,,,,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791719,12,7,1,0,58,4aghw9tyi8ba3ju1ne83gmf9w,1,49.6,10.3,2023-02-26T14:01:05.667Z,2023-02-27T07:17:20Z,4058990121,285,,4058990119,56,Back,4061240531,178,,4060300937,384,,4058990309,233,14,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791723,13,49,1,0,59,4aghw9tyi8ba3ju1ne83gmf9w,1,52.9,3.7,2023-02-26T14:01:06.356Z,2023-02-27T07:17:20Z,,,,,,,,,,,,,,,,,,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791743,14,1,1,0,59,4aghw9tyi8ba3ju1ne83gmf9w,1,53.5,4.6,2023-02-26T14:01:06.825Z,2023-02-27T07:17:19Z,4058990199,56,Right,4061240585,178,,4058990203,141,17.3,4058990205,212,13.8,4058990207,213,0.7,4058990201,140,63.7,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791755,15,1,1,1,0,4aghw9tyi8ba3ju1ne83gmf9w,1,62.6,11.1,2023-02-26T14:01:07.626Z,2023-02-27T07:17:19Z,4058990239,212,9.1,4058990241,213,2.1,4058990233,56,Center,4058990237,141,22.4,4058990257,156,,4058990235,140,57.9,4061240601,178,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791783,16,1,1,1,1,4aghw9tyi8ba3ju1ne83gmf9w,0,56.7,18.6,2023-02-26T14:01:08.443Z,2023-02-27T07:17:18Z,4058990407,56,Right,4058990411,140,65.1,4058990405,155,,4058990415,141,14.6,4058990419,212,9.2,4058990421,213,6.0,4061240639,178,,,,,eswivc2a0iwwdly6ft8eh0ogl,B. Dejaegere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791815,15,44,1,1,3,3c3jcs7vc1t6vz5lev162jyv7,1,34.6,85.6,2023-02-26T14:01:10.136Z,2023-02-27T07:17:18Z,4058990757,233,18,4058990565,285,,4058990561,56,Back,,,,,,,,,,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791827,18,44,1,1,3,4aghw9tyi8ba3ju1ne83gmf9w,0,65.4,14.4,2023-02-26T14:01:10.137Z,2023-02-27T07:17:17Z,4058990783,233,15,4058990587,56,Right,4058990589,286,,,,,,,,,,,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791841,16,1,1,1,3,3c3jcs7vc1t6vz5lev162jyv7,0,34.2,87,2023-02-26T14:01:10.232Z,2023-02-27T07:17:17Z,4058990679,3,,4058990681,56,Back,4058990687,212,5.3,4058990685,141,94.2,4058990683,140,36.1,4058990689,213,1.2,4061240683,388,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512881231,656,61,1,1,3,4aghw9tyi8ba3ju1ne83gmf9w,1,65.8,14.6,2023-02-26T14:01:10.259Z,2023-02-27T07:17:16Z,4061240727,15,,4059435639,56,Right,4061240729,388,,,,,,,,,,,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791809,17,43,1,1,3,4aghw9tyi8ba3ju1ne83gmf9w,1,0,0,2023-02-26T14:01:10.609Z,2023-02-26T14:01:24Z,4058990535,56,Right,4058991597,144,44,4058990537,286,0,,,,,,,,,,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791845,17,49,1,1,4,3c3jcs7vc1t6vz5lev162jyv7,1,32.9,88.2,2023-02-26T14:01:11.788Z,2023-02-27T07:17:16Z,,,,,,,,,,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791891,18,1,1,1,6,3c3jcs7vc1t6vz5lev162jyv7,0,32.5,95.9,2023-02-26T14:01:13.546Z,2023-02-27T07:17:15Z,4058990933,56,Back,4058990939,212,17.1,4058990941,213,6.1,4061240759,178,,4058990937,141,91.3,4058990935,140,48.5,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791903,19,49,1,1,8,4aghw9tyi8ba3ju1ne83gmf9w,1,47.9,10,2023-02-26T14:01:15.458Z,2023-02-27T07:17:14Z,,,,,,,,,,,,,,,,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791913,20,1,1,1,8,4aghw9tyi8ba3ju1ne83gmf9w,0,47.9,10,2023-02-26T14:01:15.485Z,2023-02-27T07:17:14Z,4061240785,178,,4058991055,141,19.4,4059444451,155,,4058991057,212,23.7,4058991051,56,Right,4058991053,140,69.6,4058991059,213,0.3,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791929,19,49,1,1,9,3c3jcs7vc1t6vz5lev162jyv7,1,32.7,80.5,2023-02-26T14:01:16.551Z,2023-02-27T07:17:13Z,,,,,,,,,,,,,,,,,,,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512791977,20,1,1,1,10,3c3jcs7vc1t6vz5lev162jyv7,1,33.4,85.8,2023-02-26T14:01:17.839Z,2023-02-27T07:17:12Z,4058991389,213,4.9,4058991383,140,34.9,4061240857,178,,4058991385,141,76.2,4058991381,56,Back,4058991387,212,6.7,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512792073,21,1,1,1,14,3c3jcs7vc1t6vz5lev162jyv7,1,39.6,67.1,2023-02-26T14:01:21.031Z,2023-02-27T07:17:11Z,4058991843,213,4.6,4058991837,140,37.0,4058991835,56,Back,4061240869,178,,4058991839,141,23.6,4058991841,212,29.7,,,,,,,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512792117,22,1,1,1,21,3c3jcs7vc1t6vz5lev162jyv7,1,51.3,9.3,2023-02-26T14:01:28.282Z,2023-02-27T07:17:09Z,4058992033,140,43.3,4061240889,178,,4058992039,213,2.4,4058992035,141,21.6,4058992037,212,11.9,4058992031,56,Back,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512792161,23,1,1,1,23,3c3jcs7vc1t6vz5lev162jyv7,1,41.4,29.7,2023-02-26T14:01:30.828Z,2023-02-27T07:17:08Z,4058992257,213,1.7,4058992251,140,39.3,4058992249,56,Back,4061240905,178,,4058992255,212,21.7,4058992253,141,61.5,,,,,,,8zo4abj7d3ut3cry9tcsoglw,C. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512792293,24,1,1,1,28,3c3jcs7vc1t6vz5lev162jyv7,1,42.1,66.5,2023-02-26T14:01:35.495Z,2023-02-27T07:17:07Z,4058992867,141,32.0,4058992871,213,4.6,4058992865,140,39.2,4058992869,212,23.7,4061240919,178,,4058992863,56,Back,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512792381,25,1,1,1,33,3c3jcs7vc1t6vz5lev162jyv7,1,49.8,19.3,2023-02-26T14:01:40.681Z,2023-02-27T07:17:06Z,4058993283,141,4.8,4061240939,178,,4058993285,212,18.7,4058993281,140,64.9,4058993287,213,5.7,4058993279,56,Right,,,,,,,8zo4abj7d3ut3cry9tcsoglw,C. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512792481,26,1,1,1,36,3c3jcs7vc1t6vz5lev162jyv7,1,73.6,4.9,2023-02-26T14:01:43.823Z,2023-02-27T07:17:04Z,4058993733,141,28.9,4058993729,56,Center,4058994519,154,,4061240947,178,,4058993735,212,18.0,4058994517,210,13,4058993737,213,1.1,4058993731,140,80.9,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512792503,28,13,1,1,38,3c3jcs7vc1t6vz5lev162jyv7,1,83.3,35.8,2023-02-26T14:01:45.782Z,2023-02-27T07:17:04Z,4058994559,230,97.5,4058994547,29,,4058993853,63,,4061240969,178,,4060307941,215,,4058993857,56,Center,4058994551,55,26,4058994555,102,71.1,cmrdm4nnd62inlvsnc52vkicp,J. Ito,4058994545,73,,,4058994561,231,47.7,4058993851,22,4058994207,20,4058994557,103,11.1,4058994549,154,,,,,,,,,,,,,,,,,,,,,,
2512792447,21,5,1,1,41,4aghw9tyi8ba3ju1ne83gmf9w,1,-1,32.8,2023-02-26T14:01:48.327Z,2023-02-27T04:04:48Z,4058993587,56,Back,4058993589,346,,4058993813,233,27,,,,,,,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512792487,27,5,1,1,41,3c3jcs7vc1t6vz5lev162jyv7,0,101,67.2,2023-02-26T14:01:48.327Z,2023-02-27T04:04:48Z,4058993769,346,,4058993767,56,Center,4058993867,233,21,,,,,,,,,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512792863,22,1,1,1,54,4aghw9tyi8ba3ju1ne83gmf9w,1,4.4,48.2,2023-02-26T14:02:01.507Z,2023-02-27T07:17:03Z,4058995621,212,11.6,4058995619,141,31.4,4058995613,124,,4058995615,56,Back,4059530959,189,,4058995617,140,6.4,4058995629,237,,4058995623,213,4.9,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
