id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/14/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2479350851,6,1,1,0,14,9bxav814mkuhueiyivyive82d,1,33,22.1,2022-10-30T12:00:20.464Z,2022-10-30T22:41:38Z,3883032207,140,57.9,3883032211,212,26.3,3885143845,178,,3883032213,213,0.1,3883032209,141,26.8,3883032205,56,Center,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479350857,7,61,1,0,15,9bxav814mkuhueiyivyive82d,1,55.8,21.6,2022-10-30T12:00:21.640Z,2022-10-30T22:41:37Z,3885143905,178,,3883032247,56,Center,,,,,,,,,,,,,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479350893,8,1,1,0,17,9bxav814mkuhueiyivyive82d,0,51.3,14,2022-10-30T12:00:23.102Z,2022-10-30T22:41:37Z,3883032385,141,25.5,3883032389,213,1.0,3883032381,56,Center,3883032387,212,9.2,3883032383,140,55.9,3885144011,178,,,,,,,,aujgya83jg4eylvm7hjjbbasq,L. Sinayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479764171,996,67,1,0,18,6xjy1q2m55iiwe8g1r1yffbc9,1,45.4,83.5,2022-10-30T12:00:24.024Z,2022-10-30T22:41:37Z,3885242929,233,830,,,,,,,,,,,,,,,,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479764167,830,67,1,0,18,9bxav814mkuhueiyivyive82d,0,54.6,16.5,2022-10-30T12:00:24.025Z,2022-10-30T22:41:36Z,3885242939,233,996,,,,,,,,,,,,,,,,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479350841,6,8,1,0,18,6xjy1q2m55iiwe8g1r1yffbc9,1,45.9,79.6,2022-10-30T12:00:24.054Z,2022-10-30T22:41:36Z,3883032143,56,Back,3884397835,384,,3885144091,178,,,,,,,,,,,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479350891,7,49,1,0,20,6xjy1q2m55iiwe8g1r1yffbc9,1,54.4,84.9,2022-10-30T12:00:26.676Z,2022-10-30T22:41:36Z,,,,,,,,,,,,,,,,,,,,,,,,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479350919,8,1,1,0,22,6xjy1q2m55iiwe8g1r1yffbc9,1,57.4,94.9,2022-10-30T12:00:28.353Z,2022-10-30T22:41:35Z,3883032517,140,53.8,3883032521,212,3.8,3883032515,56,Left,3885144697,178,,3883032523,213,3.1,3883032519,141,95.4,,,,,,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479350947,9,1,1,0,23,6xjy1q2m55iiwe8g1r1yffbc9,1,51.8,99.1,2022-10-30T12:00:29.365Z,2022-10-30T22:41:34Z,3883032657,213,5.0,3883032655,212,10.4,3883032649,56,Left,3883032651,140,54.6,3883032653,141,84.5,3885145083,178,,,,,,,,3qcyotm0vljybir8poi67stsl,Y. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479350969,10,1,1,0,24,6xjy1q2m55iiwe8g1r1yffbc9,1,50.7,89.3,2022-10-30T12:00:30.828Z,2022-10-30T22:41:33Z,3883032773,141,81.8,3883032777,213,3.6,3883032775,212,12.3,3883032771,140,40.0,3885145329,178,,3883032769,56,Back,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351023,11,1,1,0,28,6xjy1q2m55iiwe8g1r1yffbc9,1,30.2,76.7,2022-10-30T12:00:34.603Z,2022-10-30T22:41:32Z,3885145529,178,,3883033037,141,37.3,3883033035,140,37.2,3883033033,56,Back,3883033041,213,5.0,3883033039,212,27.8,,,,,,,i0pvdl0hx7idtfi0xymygmp5,C. Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351037,12,1,1,0,32,6xjy1q2m55iiwe8g1r1yffbc9,1,29,30.5,2022-10-30T12:00:38.364Z,2022-10-30T22:41:32Z,3883033099,56,Back,3883033103,141,10.6,3883033101,140,41.9,3885145707,178,,3883033105,212,19.1,3883033107,213,5.5,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351065,13,1,1,0,35,6xjy1q2m55iiwe8g1r1yffbc9,1,37,5.5,2022-10-30T12:00:41.086Z,2022-10-30T22:41:31Z,3885145883,178,,3883033283,140,24.9,3883033287,212,18.1,3883033289,213,2.4,3883033281,56,Back,3883033285,141,24.4,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351095,14,1,1,0,37,6xjy1q2m55iiwe8g1r1yffbc9,1,19.9,27.6,2022-10-30T12:00:43.103Z,2022-10-30T22:41:31Z,3883033397,140,23.0,3883033401,212,24.5,3883033403,213,1.4,3883033395,56,Back,3885145993,178,,3883033399,141,63.3,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351115,15,1,1,0,41,6xjy1q2m55iiwe8g1r1yffbc9,1,25.5,70.4,2022-10-30T12:00:47.124Z,2022-10-30T22:41:30Z,3883033505,213,1.0,3885146131,178,,3883033501,141,93.8,3883033499,140,34.3,3883033497,56,Back,3883033503,212,18.4,,,,,,,i0pvdl0hx7idtfi0xymygmp5,C. Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351169,16,1,1,0,43,6xjy1q2m55iiwe8g1r1yffbc9,0,35.6,95.4,2022-10-30T12:00:49.340Z,2022-10-30T22:41:29Z,3883033743,56,Center,3883033751,213,5.7,3883033749,212,41.3,3883033747,141,63.7,3883033753,1,,3883033745,140,69.2,3885146261,178,,,,,3qcyotm0vljybir8poi67stsl,Y. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479764759,846,67,1,0,46,9bxav814mkuhueiyivyive82d,1,35,35.6,2022-10-30T12:00:52.178Z,2022-10-30T22:41:29Z,3885246217,233,1014,,,,,,,,,,,,,,,,,,,,,,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479764753,1014,67,1,0,46,6xjy1q2m55iiwe8g1r1yffbc9,0,65,64.4,2022-10-30T12:00:52.179Z,2022-10-30T22:41:29Z,3885246243,233,846,,,,,,,,,,,,,,,,,,,,,,1xxlgx6g07x3r0zwzywm26sq1,B. Moussiti-Oko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351195,9,8,1,0,46,9bxav814mkuhueiyivyive82d,1,34.2,36.7,2022-10-30T12:00:52.182Z,2022-10-30T22:41:28Z,3885146379,178,,3883033901,56,Back,3884401027,384,,,,,,,,,,,,,,,,,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351199,10,49,1,0,48,9bxav814mkuhueiyivyive82d,1,39.6,21.7,2022-10-30T12:00:54.101Z,2022-10-30T22:41:28Z,,,,,,,,,,,,,,,,,,,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351209,11,1,1,0,48,9bxav814mkuhueiyivyive82d,1,39.7,22.4,2022-10-30T12:00:54.171Z,2022-10-30T22:41:28Z,3883034003,141,55.3,3883034009,213,1.8,3883033999,56,Back,3885146845,178,,3883034001,140,35.5,3883034005,212,22.8,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351251,12,1,1,0,50,9bxav814mkuhueiyivyive82d,1,37.5,47.5,2022-10-30T12:00:56.434Z,2022-10-30T22:41:27Z,3883034253,213,2.1,3885147405,178,,3883034247,140,26.7,3883034245,56,Back,3883034249,141,78.7,3883034251,212,24.1,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351325,13,1,1,0,53,9bxav814mkuhueiyivyive82d,1,27.3,71,2022-10-30T12:00:59.750Z,2022-10-30T22:41:26Z,3883034661,213,3.7,3883034653,56,Back,3883034659,212,25.1,3883034657,141,51.8,3883034655,140,6.9,3885147533,178,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351367,14,1,1,0,59,9bxav814mkuhueiyivyive82d,0,12.6,45.7,2022-10-30T12:01:05.512Z,2022-10-30T22:41:24Z,3883034855,140,52.1,3883034863,1,,3883034851,155,,3883034857,141,35.4,3885147639,178,,3883034859,212,42.1,3883034853,56,Center,3883034861,213,6.1,2t05pfvho7i9w9w01zcz3gz4l,B. Costil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351357,17,44,1,1,2,6xjy1q2m55iiwe8g1r1yffbc9,1,44.1,59.9,2022-10-30T12:01:08.348Z,2022-10-30T22:41:24Z,3883034817,285,,3883034891,233,15,3883034815,56,Back,,,,,,,,,,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351371,15,44,1,1,2,9bxav814mkuhueiyivyive82d,0,55.9,40.1,2022-10-30T12:01:08.349Z,2022-10-30T22:41:24Z,3883034883,56,Center,3883034961,233,17,3883034885,286,,,,,,,,,,,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351379,18,1,1,1,2,6xjy1q2m55iiwe8g1r1yffbc9,0,44.2,61.5,2022-10-30T12:01:08.410Z,2022-10-30T22:41:24Z,3885148365,178,,3883034921,140,56.0,3883034925,212,13.9,3883034917,3,,3883034929,213,5.8,3883034919,56,Center,3883034923,141,52.2,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351415,19,4,1,1,4,6xjy1q2m55iiwe8g1r1yffbc9,1,52.3,54.1,2022-10-30T12:01:10.092Z,2022-10-30T22:41:23Z,3883035435,233,16,3883035117,294,,3883035121,152,,3883035115,13,,3883035123,286,,3883035119,56,Center,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351461,16,4,1,1,4,9bxav814mkuhueiyivyive82d,0,47.7,45.9,2022-10-30T12:01:10.093Z,2022-10-30T22:41:23Z,3883035447,233,19,3885148593,178,,3883035415,294,,3883035421,285,,3883035417,56,Back,3883035419,152,,3883035413,13,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351579,20,1,1,1,19,6xjy1q2m55iiwe8g1r1yffbc9,1,51.4,50.6,2022-10-30T12:01:25.083Z,2022-10-30T22:41:22Z,3883036005,5,,3883036021,141,37.7,3883036011,152,,3883036015,56,Center,3883036027,213,4.9,3885149315,178,,3883036019,140,53.0,3883036023,212,8.9,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351623,21,1,1,1,20,6xjy1q2m55iiwe8g1r1yffbc9,1,51.8,39.6,2022-10-30T12:01:26.411Z,2022-10-30T22:41:22Z,3883036213,213,3.4,3883036209,141,33.9,3883036205,56,Back,3885149467,178,,3883036207,140,38.5,3883036211,212,14.5,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351651,22,1,1,1,24,6xjy1q2m55iiwe8g1r1yffbc9,1,33.3,36.2,2022-10-30T12:01:30.556Z,2022-10-30T22:41:21Z,3883036363,140,42.8,3883036369,213,5.2,3883036367,212,23.5,3885149645,178,,3883036365,141,4.9,3883036361,56,Back,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351705,23,1,1,1,26,6xjy1q2m55iiwe8g1r1yffbc9,1,39.7,2.8,2022-10-30T12:01:32.568Z,2022-10-30T22:41:20Z,3883036657,212,7.5,3885150057,178,,3883036655,141,13.5,3883036651,56,Back,3883036653,140,41.5,3883036659,213,1.3,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479611777,756,45,1,1,28,9bxav814mkuhueiyivyive82d,0,61.7,88.6,2022-10-30T12:01:34.583Z,2022-10-30T22:41:19Z,3884691305,233,889,3884407255,285,,3884407251,56,Left,,,,,,,,,,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479611769,889,3,1,1,28,6xjy1q2m55iiwe8g1r1yffbc9,1,38.3,11.4,2022-10-30T12:01:34.583Z,2022-10-30T22:41:19Z,3884407191,56,Back,3884407477,465,,3884691269,233,756,3885150193,178,,3884407193,286,,,,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351727,24,1,1,1,29,6xjy1q2m55iiwe8g1r1yffbc9,1,40.5,9.5,2022-10-30T12:01:35.653Z,2022-10-30T22:41:18Z,3885150411,178,,3883036765,56,Right,3883036773,213,6.2,3883036767,140,53.4,3883036771,212,13.6,3883036769,141,8.7,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351737,25,1,1,1,30,6xjy1q2m55iiwe8g1r1yffbc9,1,49.4,5.1,2022-10-30T12:01:36.803Z,2022-10-30T22:41:18Z,3883036827,141,2.1,3883036825,140,57.0,3883036823,56,Right,3883036831,213,6.0,3885152695,178,,3883036829,212,8.2,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351751,26,1,1,1,31,6xjy1q2m55iiwe8g1r1yffbc9,1,50.6,0.1,2022-10-30T12:01:37.233Z,2022-10-30T22:41:18Z,3883036915,213,0.9,3883036911,141,6.2,3883036909,140,54.0,3883036913,212,5.5,3883036905,56,Right,3885153163,178,,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351791,17,45,1,1,32,9bxav814mkuhueiyivyive82d,0,42.2,96.9,2022-10-30T12:01:38.677Z,2022-10-30T22:25:52Z,3883037119,56,Back,3883037121,285,,3883037197,233,27,,,,,,,,,,,,,,,,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351797,27,3,1,1,32,6xjy1q2m55iiwe8g1r1yffbc9,1,57.8,3.1,2022-10-30T12:01:38.677Z,2022-10-30T22:25:53Z,3884408263,465,,3883037149,286,,3885153421,178,,3883037147,56,Right,3883037183,233,17,,,,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351805,28,4,1,1,35,6xjy1q2m55iiwe8g1r1yffbc9,1,76.2,6.8,2022-10-30T12:01:41.361Z,2022-10-30T22:41:17Z,3883037171,295,,3883037169,13,,3883037175,152,,3883037177,286,,3883037371,233,18,3883037173,56,Right,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351849,18,4,1,1,35,9bxav814mkuhueiyivyive82d,0,23.8,93.2,2022-10-30T12:01:41.362Z,2022-10-30T22:41:16Z,3883037369,285,,3885153529,178,,3883037363,295,,3883037391,233,28,3883037361,13,,3883037365,56,Back,3883037367,152,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479352487,29,1,1,2,27,6xjy1q2m55iiwe8g1r1yffbc9,1,72.8,10.9,2022-10-30T12:02:33.122Z,2022-10-30T22:41:16Z,3883040733,212,26.3,3883040725,152,,3883042591,210,13,3884409895,20,,3883040727,56,Center,3883040729,140,89.7,3883042593,154,,3883040719,2,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,1,3883040731,141,39.5,3883040721,5,3885153655,178,3884409891,224,3883040735,213,0.8,3883040723,155,,,,,,,,,,,,,,,,,,,,
2479352489,30,13,1,2,28,6xjy1q2m55iiwe8g1r1yffbc9,1,90,38.8,2022-10-30T12:02:34.289Z,2022-10-30T22:41:15Z,3883041917,24,,3883042633,147,61.2,3883042629,146,99.3,3883042619,55,29,3883040745,56,Center,3883040743,17,,3885153839,388,,3883042637,231,48.5,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,3883041923,328,,3883042635,230,3883042625,103,3883042617,154,3883042615,29,,3883041929,153,97.8,5.6,3883041919,15,3883042613,73,3883042623,102,73.9,,,,,,,,,,,
2479352617,31,2,1,2,28,6xjy1q2m55iiwe8g1r1yffbc9,1,90.3,38.4,2022-10-30T12:02:34.368Z,2022-10-30T22:41:15Z,3885154383,21,,3883041791,7,9higgl848a37qflh0sts05tjp,3883041453,141,65.1,3883041451,140,93.9,3883041449,56,Center,3885154381,178,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479352637,19,55,1,2,28,9bxav814mkuhueiyivyive82d,1,8.4,46,2022-10-30T12:02:34.369Z,2022-10-30T22:41:14Z,,,,,,,,,,,,,,,,,,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
