id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2473207677,9,1,1,0,11,2b3mar72yy8d6uvat1ka6tn3r,0,45.7,29.2,2022-10-16T18:45:20.486Z,2022-10-17T03:59:17Z,3850511275,212,8.7,3851332461,21,,3850511271,140,37.8,3850511277,213,3.4,3850511269,56,Back,3850511273,141,25.5,3851332459,178,,3850511281,156,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207691,3,61,1,0,12,27xvwccz8kpmqsefjv2b2sc0o,1,64.3,69.5,2022-10-16T18:45:21.092Z,2022-10-17T03:59:17Z,3850511345,56,Center,3851332689,178,,,,,,,,,,,,,,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207725,4,1,1,0,13,27xvwccz8kpmqsefjv2b2sc0o,1,60.3,62.9,2022-10-16T18:45:22.927Z,2022-10-17T03:59:16Z,3850511535,212,12.8,3850511527,3,,3851332973,388,,3850511531,140,72.3,3850511533,141,66.6,3850511537,213,0.2,3850511529,56,Center,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207731,5,1,1,0,14,27xvwccz8kpmqsefjv2b2sc0o,0,68.9,59.7,2022-10-16T18:45:23.802Z,2022-10-17T03:59:16Z,3850511585,168,,3850511589,140,79.4,3850511593,212,11.4,3850511583,3,,3850511587,56,Center,3850511591,141,64.1,3850511595,213,0.3,3851333599,178,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207751,10,1,1,0,16,2b3mar72yy8d6uvat1ka6tn3r,1,25.1,39.6,2022-10-16T18:45:25.008Z,2022-10-17T03:59:16Z,3850511671,140,26.4,3850511675,212,14.7,3851333817,178,,3850511677,213,1.5,3850511669,56,Back,3850511673,141,61.1,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207771,11,1,1,0,20,2b3mar72yy8d6uvat1ka6tn3r,1,30.3,74.7,2022-10-16T18:45:29.294Z,2022-10-17T03:59:14Z,3850511831,141,63.9,3851334199,178,,3850511827,56,Back,3850511835,213,5.4,3850511829,140,36.3,3850511833,212,9.7,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207777,12,50,1,0,21,2b3mar72yy8d6uvat1ka6tn3r,1,40.3,69.4,2022-10-16T18:45:30.805Z,2022-10-17T03:59:13Z,3850512033,233,6,3850511861,286,,3850511857,56,Back,,,,,,,,,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207801,6,7,1,0,21,27xvwccz8kpmqsefjv2b2sc0o,0,59.7,30.6,2022-10-16T18:45:30.939Z,2022-10-17T03:59:13Z,3851061925,385,,3851334383,178,,3850512019,233,12,3850512023,285,,3850511985,56,Center,,,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207823,13,1,1,0,23,2b3mar72yy8d6uvat1ka6tn3r,1,36.2,93.7,2022-10-16T18:45:32.819Z,2022-10-17T03:59:13Z,3850512131,213,3.8,3851334491,178,,3850512123,141,77.5,3850512119,56,Back,3850512121,140,22.6,3850512125,212,18.0,,,,,,,54w62kh31qyyu7tipmjlt95g5,Juan Bernat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207851,14,1,1,0,26,2b3mar72yy8d6uvat1ka6tn3r,1,24.8,78.6,2022-10-16T18:45:35.340Z,2022-10-17T03:59:12Z,3850512325,213,3.9,3850512317,56,Back,3851334559,178,,3850512321,141,54.6,3850512323,212,24.7,3850512319,140,7.1,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207889,15,1,1,0,30,2b3mar72yy8d6uvat1ka6tn3r,1,5.5,50.1,2022-10-16T18:45:39.208Z,2022-10-17T03:59:11Z,3850512541,213,4.8,3850512539,212,18.6,3850512535,140,6.9,3851334749,178,,3850512537,141,22.8,3850512533,56,Back,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207913,16,1,1,0,33,2b3mar72yy8d6uvat1ka6tn3r,1,4.7,15.4,2022-10-16T18:45:42.425Z,2022-10-17T03:59:11Z,3851334881,178,,3850512681,212,8.6,3850512677,140,10.8,3850512683,213,5.6,3850512679,141,7.0,3850512675,56,Back,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207931,17,1,1,0,35,2b3mar72yy8d6uvat1ka6tn3r,1,9.2,5.2,2022-10-16T18:45:44.921Z,2022-10-17T03:59:09Z,3850512767,140,9.0,3850512771,212,7.1,3851334963,178,,3850512765,56,Back,3850512769,141,15.6,3850512773,213,1.6,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207961,18,1,1,0,36,2b3mar72yy8d6uvat1ka6tn3r,1,9.3,17.3,2022-10-16T18:45:45.434Z,2022-10-17T03:59:09Z,3851335109,178,,3850512889,56,Back,3850512893,141,4.4,3850512897,213,5.7,3850512891,140,22.2,3850512895,212,16.1,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207981,19,1,1,0,39,2b3mar72yy8d6uvat1ka6tn3r,1,23.1,5.6,2022-10-16T18:45:48.806Z,2022-10-17T03:59:08Z,3850512993,212,13.3,3851335299,178,,3850512989,140,20.4,3850512995,213,1.8,3850512987,56,Back,3850512991,141,24.7,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207989,20,1,1,0,40,2b3mar72yy8d6uvat1ka6tn3r,1,21.8,30.9,2022-10-16T18:45:49.918Z,2022-10-17T03:59:08Z,3850513031,141,23.7,3850513035,213,4.6,3851335441,178,,3850513027,56,Back,3850513033,212,5.0,3850513029,140,21.1,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208003,21,1,1,0,41,2b3mar72yy8d6uvat1ka6tn3r,1,20,23.9,2022-10-16T18:45:50.561Z,2022-10-17T03:59:07Z,3850513093,56,Back,3850513097,141,39.5,3851335615,178,,3850513095,140,27.2,3850513099,212,13.0,3850513103,213,1.0,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208007,22,1,1,0,43,2b3mar72yy8d6uvat1ka6tn3r,1,30.5,48.3,2022-10-16T18:45:52.001Z,2022-10-17T03:59:07Z,3850513117,213,4.1,3850513113,141,37.3,3850513125,156,,3850513109,56,Back,3851335801,178,,3850513111,140,25.4,3850513115,212,9.2,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208029,23,1,1,0,43,2b3mar72yy8d6uvat1ka6tn3r,1,28.2,44,2022-10-16T18:45:52.573Z,2022-10-17T03:59:07Z,3850513217,140,31.1,3850513221,212,5.0,3850513223,213,5.4,3850513215,56,Back,3850513219,141,38.2,3851335951,178,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208047,24,1,1,0,44,2b3mar72yy8d6uvat1ka6tn3r,1,32.4,43.8,2022-10-16T18:45:53.106Z,2022-10-17T03:59:06Z,3850513317,140,29.2,3850513321,212,3.4,3850513315,56,Back,3850513323,213,3.2,3850513319,141,43.6,3851336171,178,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208051,25,1,1,0,45,2b3mar72yy8d6uvat1ka6tn3r,0,30.6,54,2022-10-16T18:45:53.966Z,2022-10-17T03:59:06Z,3850513343,212,7.5,3850513337,56,Back,3850513345,213,5.0,3851336337,178,,3850513339,140,32.3,3850513341,141,43.3,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208049,7,61,1,0,45,27xvwccz8kpmqsefjv2b2sc0o,1,68.5,50.2,2022-10-16T18:45:54.056Z,2022-10-17T03:59:05Z,3851336463,178,,3850513331,56,Center,,,,,,,,,,,,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208065,8,49,1,0,46,27xvwccz8kpmqsefjv2b2sc0o,1,61.3,50.3,2022-10-16T18:45:55.085Z,2022-10-17T03:59:05Z,,,,,,,,,,,,,,,,,,,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208085,9,1,1,0,46,27xvwccz8kpmqsefjv2b2sc0o,1,61.2,50.3,2022-10-16T18:45:55.124Z,2022-10-17T03:59:05Z,3851338623,178,,3850513551,212,16.9,3850513549,141,48.7,3850513545,56,Center,3850513553,213,6.2,3850513547,140,77.3,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208091,10,50,1,0,51,27xvwccz8kpmqsefjv2b2sc0o,1,78.4,23.6,2022-10-16T18:46:00.218Z,2022-10-17T03:59:03Z,3850513571,286,,3850513645,233,26,3850513569,56,Center,,,,,,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208093,26,7,1,0,51,2b3mar72yy8d6uvat1ka6tn3r,1,21.6,76.4,2022-10-16T18:46:00.680Z,2022-10-17T03:59:02Z,3850513575,285,,3850513605,233,10,3851339023,178,,3850513573,56,Back,3851062863,384,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208097,27,49,1,0,52,2b3mar72yy8d6uvat1ka6tn3r,1,19.5,76.7,2022-10-16T18:46:01.305Z,2022-10-17T03:59:02Z,,,,,,,,,,,,,,,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208133,28,1,1,0,53,2b3mar72yy8d6uvat1ka6tn3r,1,21.8,75.2,2022-10-16T18:46:02.855Z,2022-10-17T03:59:00Z,3850513795,140,34.7,3850513799,212,15.3,3851339651,178,,3850513801,213,5.8,3850513793,56,Back,3850513797,141,64.6,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208149,29,1,1,0,55,2b3mar72yy8d6uvat1ka6tn3r,1,34.1,66.2,2022-10-16T18:46:04.192Z,2022-10-17T03:59:00Z,3851340001,178,,3850513909,213,1.1,3850513907,212,8.5,3850513905,141,77.6,3850513903,140,37.5,3850513901,56,Back,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208171,30,1,1,0,56,2b3mar72yy8d6uvat1ka6tn3r,1,41,86.9,2022-10-16T18:46:05.947Z,2022-10-17T03:58:59Z,3850514003,56,Center,3850514007,141,68.5,3851340199,178,,3850514011,213,5.5,3850514005,140,53.8,3850514009,212,18.4,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208225,31,1,1,0,59,2b3mar72yy8d6uvat1ka6tn3r,1,58.9,78.2,2022-10-16T18:46:08.272Z,2022-10-17T03:58:59Z,3851340541,178,,3850514389,212,17.8,3850514385,140,74.3,3850514391,213,0.4,3850514387,141,89.0,3850514383,56,Left,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208235,32,3,1,1,4,2b3mar72yy8d6uvat1ka6tn3r,0,91.8,70.6,2022-10-16T18:46:12.993Z,2022-10-17T03:20:23Z,3850514457,56,Center,3850514489,233,11,3851063161,465,,3851340825,178,,3850514459,286,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208241,11,7,1,1,4,27xvwccz8kpmqsefjv2b2sc0o,1,8.2,29.4,2022-10-16T18:46:13.777Z,2022-10-17T03:20:23Z,3851063211,383,,3851341067,178,,3850514471,285,,3850514481,233,32,3850514469,56,Back,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208249,12,12,1,1,5,27xvwccz8kpmqsefjv2b2sc0o,1,1.9,33.8,2022-10-16T18:46:14.703Z,2022-10-17T03:58:56Z,3851341327,178,,3850514543,212,24.9,3850514589,167,,3850514537,56,Back,3850514541,141,0.0,3850514545,213,5.0,3850514539,140,8.3,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208263,13,5,1,1,7,27xvwccz8kpmqsefjv2b2sc0o,0,11.4,-1.6,2022-10-16T18:46:16.861Z,2022-10-17T00:36:54Z,3850514579,56,Back,3850514613,233,33,3850514581,347,,,,,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208257,33,5,1,1,7,2b3mar72yy8d6uvat1ka6tn3r,1,88.6,101.6,2022-10-16T18:46:16.861Z,2022-10-17T00:36:54Z,3850514591,233,13,3850514561,347,,3850514559,56,Left,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208345,34,1,1,1,13,2b3mar72yy8d6uvat1ka6tn3r,1,80.7,100,2022-10-16T18:46:22.842Z,2022-10-17T03:58:56Z,3850515327,189,,3850515047,107,,3850515053,141,90.8,3850515057,213,4.4,3850515049,56,Left,3850515051,140,78.4,3850515055,212,7.5,,,,54w62kh31qyyu7tipmjlt95g5,Juan Bernat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208355,35,1,1,1,15,2b3mar72yy8d6uvat1ka6tn3r,1,74.4,94.8,2022-10-16T18:46:24.611Z,2022-10-17T03:58:55Z,3850515105,56,Left,3850515109,141,79.9,3850515113,213,5.1,3851341789,178,,3850515107,140,78.1,3850515111,212,10.9,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208361,36,1,1,1,17,2b3mar72yy8d6uvat1ka6tn3r,0,78.5,78,2022-10-16T18:46:26.600Z,2022-10-17T03:58:55Z,3850515163,141,92.7,3850515167,213,1.3,3850515159,56,Left,3850515161,140,81.1,3851342033,178,,3850515165,212,10.4,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208365,14,8,1,1,18,27xvwccz8kpmqsefjv2b2sc0o,1,17.6,13.7,2022-10-16T18:46:27.212Z,2022-10-17T03:58:54Z,3851063385,383,,3851342229,178,,3850515201,56,Back,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208369,15,49,1,1,19,27xvwccz8kpmqsefjv2b2sc0o,1,20.8,7.6,2022-10-16T18:46:28.617Z,2022-10-17T03:58:54Z,,,,,,,,,,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208407,16,1,1,1,20,27xvwccz8kpmqsefjv2b2sc0o,1,24.8,2.6,2022-10-16T18:46:29.464Z,2022-10-17T03:58:53Z,3850515479,56,Back,3850515483,141,29.2,3850515487,213,0.7,3850515481,140,43.4,3851342835,178,,3850515485,212,26.6,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208419,17,1,1,1,25,27xvwccz8kpmqsefjv2b2sc0o,0,56.3,37.6,2022-10-16T18:46:34.858Z,2022-10-17T03:58:51Z,3850515555,56,Center,3850515559,141,52.2,3850515563,213,0.5,3851343191,178,,3850515607,4,,3850515557,140,72.3,3850515561,212,19.5,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
