id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/13/value,qualifier/9/value,keyPass,qualifier/12/value,qualifier/14/value,qualifier/17/value,qualifier/19/value
2443315587,161,1,1,12,55,be2k34rut1lz79jxenabttqlc,1,59.8,51.4,2022-08-07T13:13:00.680Z,2022-08-08T06:42:20Z,3691432825,141,63.6,3691432831,213,0.8,3693717999,178,,3691432821,56,Center,3691432823,140,67.5,3691432829,212,11.6,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443315665,162,1,1,12,56,be2k34rut1lz79jxenabttqlc,1,68,59.2,2022-08-07T13:13:02.432Z,2022-08-08T06:42:20Z,3691433207,56,Center,3691433211,141,60.9,3691433213,212,3.8,3693718077,178,,3691433209,140,71.4,3691433915,210,13,3691433215,213,0.3,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2443315681,164,13,1,12,59,be2k34rut1lz79jxenabttqlc,1,73.7,53.3,2022-08-07T13:13:04.968Z,2022-08-08T06:42:19Z,3691433965,102,47.7,3693718125,178,,3691433973,231,49.5,3691433955,74,,3691433333,56,Center,3691433401,20,,3691433967,103,81.9,3691433971,230,95.5,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,3691433959,29,,3691433969,215,3691433331,18,,3691433961,55,162,3691433329,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443315631,68,5,1,13,0,9bxav814mkuhueiyivyive82d,1,-1.1,51,2022-08-07T13:13:06.326Z,2022-08-08T02:53:36Z,3691433299,233,163,3691433027,56,Back,3691433029,346,,,,,,,,,,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443315673,163,5,1,13,0,be2k34rut1lz79jxenabttqlc,0,101.1,49,2022-08-07T13:13:06.326Z,2022-08-08T02:53:35Z,3691433253,346,,3691433251,56,Center,3691433385,233,68,,,,,,,,,,,,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443316169,69,1,1,13,28,9bxav814mkuhueiyivyive82d,0,4.7,52.6,2022-08-07T13:13:34.165Z,2022-08-08T06:42:18Z,3691436095,212,58.6,3691436103,74,,3691436093,141,77.3,3691436087,124,,3691436099,1,,3691436091,140,58.2,3691436097,213,0.3,3691436089,56,Center,2t05pfvho7i9w9w01zcz3gz4l,B. Costil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443316183,165,44,1,13,31,be2k34rut1lz79jxenabttqlc,1,46.1,22.3,2022-08-07T13:13:37.407Z,2022-08-08T06:42:17Z,3691436157,233,70,3691436137,56,Back,3691436139,285,,,,,,,,,,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443316179,70,44,1,13,31,9bxav814mkuhueiyivyive82d,0,53.9,77.7,2022-08-07T13:13:37.408Z,2022-08-08T06:42:17Z,3691436273,233,165,3691436125,56,Center,3691436127,286,,,,,,,,,,,,,,,,,7aa3k7b1yol8sn30xcl138i51,G. Charbonnier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443316197,166,1,1,13,32,be2k34rut1lz79jxenabttqlc,1,45.8,25.6,2022-08-07T13:13:37.542Z,2022-08-08T06:42:16Z,3691436235,212,7.3,3693718319,388,,3691436231,140,49.0,3691436227,56,Back,3691436237,213,1.1,3691436223,3,,3691436233,141,35.1,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443316217,167,49,1,13,32,be2k34rut1lz79jxenabttqlc,1,49.7,33.8,2022-08-07T13:13:38.300Z,2022-08-08T06:42:16Z,,,,,,,,,,,,,,,,,,,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443316243,168,1,1,13,33,be2k34rut1lz79jxenabttqlc,1,50.1,33.8,2022-08-07T13:13:38.661Z,2022-08-08T06:42:15Z,3691436475,141,32.3,3691436477,212,8.1,3691436471,56,Back,3691436479,213,3.3,3691436473,140,42.4,3693718497,178,,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443316265,169,1,1,13,34,be2k34rut1lz79jxenabttqlc,1,44,29.5,2022-08-07T13:13:39.913Z,2022-08-08T06:42:15Z,3691436585,213,2.8,3691436579,140,32.0,3691436577,56,Back,3693718593,389,,3691436583,212,13.3,3691436581,141,35.8,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443316281,170,1,1,13,36,be2k34rut1lz79jxenabttqlc,1,34,32.1,2022-08-07T13:13:41.711Z,2022-08-08T06:42:14Z,3691436675,141,28.7,3693718657,178,,3691436667,56,Back,3691436681,213,6.0,3691436679,212,7.2,3691436671,140,40.5,,,,,,,avk0vktquq3oum9w6dyodlz6y,Alexsandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443316379,171,1,1,13,38,be2k34rut1lz79jxenabttqlc,1,38.3,26.2,2022-08-07T13:13:43.718Z,2022-08-08T06:42:13Z,3691437187,56,Back,3691437193,212,29.6,3691437189,140,10.3,3693718791,178,,3691437191,141,21.2,3691437195,213,3.3,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443316425,172,1,1,13,45,be2k34rut1lz79jxenabttqlc,1,12.6,23.7,2022-08-07T13:13:51.030Z,2022-08-08T06:42:12Z,3693718899,178,,3691437405,141,23.8,3691437407,212,16.1,3691437401,56,Back,3691437403,140,27.9,3691437409,213,0.0,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443739051,1620,43,1,13,47,be2k34rut1lz79jxenabttqlc,1,0,0,2022-08-07T13:13:52.479Z,2022-08-08T03:41:41Z,3693749669,144,82,3693749619,178,0,,,,,,,,,,,,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443316473,173,1,1,13,47,be2k34rut1lz79jxenabttqlc,1,25,19.1,2022-08-07T13:13:52.505Z,2022-08-08T06:42:12Z,3691437715,212,14.8,3691437717,213,1.2,3691437711,140,30.6,3691437713,141,39.1,3693718951,178,,3691437709,56,Back,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443316545,174,1,1,13,50,be2k34rut1lz79jxenabttqlc,1,31.1,34,2022-08-07T13:13:56.033Z,2022-08-08T06:42:10Z,3693719047,178,,3691438101,56,Back,3691438109,141,60.3,3691438119,213,1.1,3691438113,212,20.2,3691438105,140,40.1,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443316643,175,1,1,13,54,be2k34rut1lz79jxenabttqlc,1,41,68.4,2022-08-07T13:14:00.071Z,2022-08-08T06:42:08Z,3691438661,141,96.8,3691438667,1,,3691438655,155,,3691438663,212,36.9,3693719121,178,,3691438657,56,Left,3691438665,213,0.6,3691438659,140,70.9,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443316653,176,61,1,13,59,be2k34rut1lz79jxenabttqlc,0,78.8,96.2,2022-08-07T13:14:05.261Z,2022-08-08T06:42:07Z,3691438693,56,Left,3693719313,178,,,,,,,,,,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443316657,72,49,1,14,0,9bxav814mkuhueiyivyive82d,1,21.7,3.4,2022-08-07T13:14:06.231Z,2022-08-08T06:42:07Z,,,,,,,,,,,,,,,,,,,,,,,,,247ipjjd0cak2sggwbuorx4yy,B. Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443316647,71,43,1,14,1,9bxav814mkuhueiyivyive82d,1,0,0,2022-08-07T13:14:07.132Z,2022-08-07T13:14:24Z,3691438675,56,Back,3691438677,285,0,3691440187,144,7,3691438737,233,176,,,,,,,,,,,,,247ipjjd0cak2sggwbuorx4yy,B. Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443316693,73,4,1,14,2,9bxav814mkuhueiyivyive82d,1,20.8,8.2,2022-08-07T13:14:07.651Z,2022-08-08T06:42:06Z,3691438927,152,,3691438931,285,,3691590889,295,,3691438923,56,Back,3691438919,13,,3691439023,233,177,,,,,,,247ipjjd0cak2sggwbuorx4yy,B. Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443316697,177,4,1,14,2,be2k34rut1lz79jxenabttqlc,0,79.2,91.8,2022-08-07T13:14:07.652Z,2022-08-08T06:42:06Z,3691438945,152,,3691438947,286,,3691438941,295,,3693719631,178,,3691438939,13,,3691438943,56,Left,3691439053,233,73,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443317223,74,1,1,14,32,9bxav814mkuhueiyivyive82d,0,19.7,10.3,2022-08-07T13:14:37.831Z,2022-08-08T06:42:05Z,3693721319,178,,3691441839,213,0.2,3691441843,1,,3691441831,56,Center,3691441823,5,,3691441833,140,66.4,3691441827,152,,3691441837,212,50.0,2t05pfvho7i9w9w01zcz3gz4l,B. Costil,,3691441835,141,24.7,3691441825,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443317255,178,1,1,14,35,be2k34rut1lz79jxenabttqlc,1,33.3,74.2,2022-08-07T13:14:40.958Z,2022-08-08T06:42:05Z,3691441979,140,42.2,3691441971,3,,3691441989,213,5.8,3691441975,56,Back,3691441983,141,67.4,3691441987,212,10.4,3693721449,388,,,,,avk0vktquq3oum9w6dyodlz6y,Alexsandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443317287,179,1,1,14,37,be2k34rut1lz79jxenabttqlc,1,42.8,69.1,2022-08-07T13:14:42.721Z,2022-08-08T06:42:04Z,3691442157,141,83.3,3691442151,3,,3691442153,56,Back,3691442159,212,12.5,3693721735,178,,3691442161,213,2.3,3691442155,140,35.3,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443317289,180,49,1,14,38,be2k34rut1lz79jxenabttqlc,1,42.8,75.2,2022-08-07T13:14:43.980Z,2022-08-08T06:42:04Z,,,,,,,,,,,,,,,,,,,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443317345,181,1,1,14,39,be2k34rut1lz79jxenabttqlc,1,42.2,79.9,2022-08-07T13:14:45.035Z,2022-08-08T06:42:03Z,3691442423,141,86.0,3691442419,56,Back,3691442427,213,2.8,3691442421,140,30.5,3693721929,178,,3691442425,212,13.0,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443317365,182,1,1,14,42,be2k34rut1lz79jxenabttqlc,1,32.5,78,2022-08-07T13:14:47.580Z,2022-08-08T06:42:02Z,3691442553,213,5.4,3691442551,212,13.5,3691442535,56,Back,3691442543,141,62.9,3691442539,140,40.9,3693722011,178,,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443317399,183,1,1,14,45,be2k34rut1lz79jxenabttqlc,1,43.4,51.5,2022-08-07T13:14:50.896Z,2022-08-08T06:42:01Z,3691442745,141,47.5,3691442753,213,6.1,3691442749,212,19.0,3693722135,178,,3691442737,56,Center,3691442741,140,61.3,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443317465,184,1,1,14,48,be2k34rut1lz79jxenabttqlc,1,63.4,45.9,2022-08-07T13:14:53.746Z,2022-08-08T06:41:59Z,3691443161,1,,3691443155,141,9.1,3693722233,178,,3691443151,56,Right,3691443157,212,38.4,3691443159,213,5.6,3691443153,140,91.2,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443317499,185,1,1,14,52,be2k34rut1lz79jxenabttqlc,0,87,9.9,2022-08-07T13:14:57.461Z,2022-08-08T06:41:59Z,3691443395,212,9.3,3692513077,20,,3691443385,2,,3691443387,155,,3691443393,141,20.8,3691443397,213,0.9,3691443389,56,Right,3692513075,224,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,3693722261,178,,3691443391,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.4,,,,,
2443317505,75,61,1,14,52,9bxav814mkuhueiyivyive82d,1,9.9,78.8,2022-08-07T13:14:57.779Z,2022-08-08T06:41:58Z,3693722379,15,,3693722381,388,,3691443425,56,Back,,,,,,,,,,,,,,,,ea2tv9xaerk3oy6dr45ff3kd1,Q. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443317515,76,6,1,14,52,9bxav814mkuhueiyivyive82d,0,3.2,76.4,2022-08-07T13:14:58.301Z,2022-08-08T02:58:16Z,3691443467,56,Back,3691443589,233,186,3691443495,73,,,,,,,,,,,,,,,,,ea2tv9xaerk3oy6dr45ff3kd1,Q. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443317531,186,6,1,14,52,be2k34rut1lz79jxenabttqlc,1,96.8,23.6,2022-08-07T13:14:58.301Z,2022-08-08T02:58:16Z,3691443551,56,Center,3691443575,233,76,3691443553,75,,,,,,,,,,,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443317897,187,1,1,15,14,be2k34rut1lz79jxenabttqlc,1,99.5,0.5,2022-08-07T13:15:19.571Z,2022-08-08T02:02:21Z,3691445683,212,27.1,3691445675,6,,3691445681,141,20.0,3693666989,178,,3691445679,140,77.0,3691445685,213,2.6,3691445677,56,Right,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443317915,188,1,1,15,16,be2k34rut1lz79jxenabttqlc,1,78.4,22.9,2022-08-07T13:15:21.962Z,2022-08-08T06:41:58Z,3691445785,56,Right,3693667101,178,,3691445789,141,12.7,3691445791,212,15.9,3691445793,213,5.8,3691445787,140,92.0,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443317937,189,1,1,15,18,be2k34rut1lz79jxenabttqlc,0,89.1,9.4,2022-08-07T13:15:24.330Z,2022-08-08T06:41:57Z,3691445969,213,1.3,3691445961,140,94.2,3692513731,20,,3691445959,56,Center,3692513729,224,,3693667141,178,,3691445963,141,42.4,3691445955,2,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,3691445965,212,23.1,3691445957,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443317909,77,12,1,15,19,9bxav814mkuhueiyivyive82d,1,6,60.2,2022-08-07T13:15:25.420Z,2022-08-08T06:41:57Z,3691445753,56,Back,3691445759,212,23.8,3691445757,141,94.5,3693667237,178,,3691445781,15,,3691445755,140,10.7,3691445761,213,1.4,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318035,190,1,1,15,23,be2k34rut1lz79jxenabttqlc,1,89.3,8,2022-08-07T13:15:28.580Z,2022-08-08T06:41:56Z,3691446465,212,6.2,3691446459,56,Right,3691446461,140,88.3,3693667317,178,,3691446467,213,1.7,3691446463,141,17.0,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318061,191,1,1,15,26,be2k34rut1lz79jxenabttqlc,1,98.2,19.3,2022-08-07T13:15:31.631Z,2022-08-08T06:41:55Z,3693667383,178,,3691446605,56,Right,3691446607,140,91.8,3691446611,212,11.5,3691446609,141,5.6,3691446613,213,4.1,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318103,192,1,1,15,28,be2k34rut1lz79jxenabttqlc,1,91.6,3.6,2022-08-07T13:15:34.062Z,2022-08-08T06:41:53Z,3691446853,140,84.2,3691446859,213,2.4,3691446851,56,Right,3691446857,212,10.5,3693667449,178,,3691446855,141,14.0,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318121,193,1,1,15,30,be2k34rut1lz79jxenabttqlc,0,82.9,11.5,2022-08-07T13:15:35.490Z,2022-08-08T06:41:53Z,3691446951,213,1.1,3691446935,2,,3692514455,224,,3691446947,141,39.7,3693667509,178,,3691446939,56,Center,3691446949,212,21.4,3692514457,20,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,3691446943,140,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318167,78,12,1,15,31,9bxav814mkuhueiyivyive82d,1,5.3,60.5,2022-08-07T13:15:36.471Z,2022-08-08T06:41:53Z,3693667601,178,,3691447163,141,82.4,3691447161,140,0.0,3691447167,213,2.0,3691447165,212,16.3,3691447231,167,,3691447159,56,Back,,,,7aa3k7b1yol8sn30xcl138i51,G. Charbonnier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318175,79,6,1,15,32,9bxav814mkuhueiyivyive82d,0,3.5,71.4,2022-08-07T13:15:37.901Z,2022-08-08T02:03:04Z,3691447205,56,Back,3691447357,233,194,3691447207,73,,,,,,,,,,,,,,,,,7aa3k7b1yol8sn30xcl138i51,G. Charbonnier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318193,194,6,1,15,32,be2k34rut1lz79jxenabttqlc,1,96.5,28.6,2022-08-07T13:15:37.901Z,2022-08-08T02:03:04Z,3691447321,75,,3691447353,233,79,3691447317,56,Center,,,,,,,,,,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318465,195,1,1,15,48,be2k34rut1lz79jxenabttqlc,1,99.5,0.5,2022-08-07T13:15:53.551Z,2022-08-08T02:03:09Z,3691448805,212,19.0,3691448803,141,20.0,3691448799,56,Right,3693667691,178,,3691448797,6,,3691448807,213,2.4,3691448801,140,86.5,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318487,196,1,1,15,50,be2k34rut1lz79jxenabttqlc,0,85,21.2,2022-08-07T13:15:55.862Z,2022-08-08T06:11:49Z,3691448921,2,,3691448929,140,90.3,3691448939,213,1.2,3693667771,178,,3692567029,224,,3691448927,56,Center,3692567031,20,,3691448933,141,44.5,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,3691448935,212,16.8,3691448925,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318513,80,12,1,15,51,9bxav814mkuhueiyivyive82d,1,8.5,56.5,2022-08-07T13:15:56.740Z,2022-08-08T06:41:52Z,3691449051,141,55.8,3691449053,212,25.7,3691449047,56,Back,3693667889,178,,3691449055,213,6.3,3691449049,140,33.0,3691449069,15,,,,,7aa3k7b1yol8sn30xcl138i51,G. Charbonnier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318539,197,44,1,15,53,be2k34rut1lz79jxenabttqlc,1,73.2,45.3,2022-08-07T13:15:58.743Z,2022-08-08T06:41:52Z,3691449381,233,81,3691449245,56,Center,3691449247,286,,,,,,,,,,,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318553,81,44,1,15,53,9bxav814mkuhueiyivyive82d,0,26.8,54.7,2022-08-07T13:15:58.744Z,2022-08-08T06:41:52Z,3691449321,285,,3691449319,56,Back,3691449389,233,197,,,,,,,,,,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318567,198,1,1,15,53,be2k34rut1lz79jxenabttqlc,0,73,43.4,2022-08-07T13:15:58.801Z,2022-08-08T06:41:51Z,3691449415,140,89.0,3693668011,388,,3691449413,56,Center,3691449419,212,19.2,3691449411,3,,3691449421,213,0.5,3691449417,141,57.0,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318581,82,12,1,15,54,9bxav814mkuhueiyivyive82d,1,16.3,46.1,2022-08-07T13:16:00.151Z,2022-08-08T06:41:51Z,3691449513,213,4.7,3691449503,56,Back,3691449509,212,27.3,3691449527,15,,3691449507,141,5.9,3691449505,140,15.9,3693668333,388,,,,,ea2tv9xaerk3oy6dr45ff3kd1,Q. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443323049,249,43,1,15,55,be2k34rut1lz79jxenabttqlc,1,0,0,2022-08-07T13:16:00.716Z,2022-08-07T13:20:07Z,3691473215,56,Center,3691473551,144,44,3691473217,286,0,,,,,,,,,,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318603,83,49,1,15,57,9bxav814mkuhueiyivyive82d,1,16.6,21.6,2022-08-07T13:16:03.231Z,2022-08-08T06:41:51Z,,,,,,,,,,,,,,,,,,,,,,,,,3o7ktan6n28fn5fj7gel6qead,Y. M'Changama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318617,84,3,1,16,0,9bxav814mkuhueiyivyive82d,0,7.6,4,2022-08-07T13:16:06.240Z,2022-08-08T06:41:50Z,3693668537,178,,3691449725,56,Back,3692567985,465,,3691450037,233,199,3691449727,285,,,,,,,,,,,3o7ktan6n28fn5fj7gel6qead,Y. M'Changama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318643,199,7,1,16,0,be2k34rut1lz79jxenabttqlc,1,92.4,96,2022-08-07T13:16:06.411Z,2022-08-08T06:41:49Z,3691449935,286,,3691449925,167,,3693668581,178,,3691449995,233,84,3692568023,385,,3691449931,56,Left,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318721,85,5,1,16,2,9bxav814mkuhueiyivyive82d,1,10.4,-1.4,2022-08-07T13:16:07.983Z,2022-08-08T02:04:14Z,3691450375,233,200,3691450355,347,,3691450353,56,Back,,,,,,,,,,,,,,,,3o7ktan6n28fn5fj7gel6qead,Y. M'Changama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318649,200,5,1,16,2,be2k34rut1lz79jxenabttqlc,0,89.6,101.4,2022-08-07T13:16:07.983Z,2022-08-08T02:04:14Z,3691449949,56,Left,3691450379,233,85,3691449951,347,,,,,,,,,,,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318783,86,1,1,16,8,9bxav814mkuhueiyivyive82d,1,6.1,0,2022-08-07T13:16:13.920Z,2022-08-08T06:41:49Z,3691450625,56,Back,3691450633,213,1.1,3691450629,141,12.3,3691450623,107,,3691450627,140,10.6,3691450631,212,10.4,,,,,,,247ipjjd0cak2sggwbuorx4yy,B. Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318797,87,1,1,16,10,9bxav814mkuhueiyivyive82d,1,10.7,4.8,2022-08-07T13:16:15.863Z,2022-08-08T06:41:48Z,3691450683,140,17.1,3691450689,213,6.2,3691450687,212,6.8,3693677627,178,,3691450681,56,Back,3691450685,141,3.5,,,,,,,3o7ktan6n28fn5fj7gel6qead,Y. M'Changama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443526243,730,3,1,16,12,9bxav814mkuhueiyivyive82d,1,18,4.8,2022-08-07T13:16:18.310Z,2022-08-08T06:41:47Z,3692570925,464,,3692570803,56,Back,3693031483,233,937,3692570805,285,,3693677707,178,,,,,,,,,,,247ipjjd0cak2sggwbuorx4yy,B. Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443526247,937,45,1,16,12,be2k34rut1lz79jxenabttqlc,0,82,95.2,2022-08-07T13:16:18.310Z,2022-08-08T06:41:47Z,3693031509,233,730,3692570821,286,,3692570819,56,Left,,,,,,,,,,,,,,,,efcz85z2tvggsucnvivkmsxyh,M. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443318831,88,1,1,16,13,9bxav814mkuhueiyivyive82d,1,17.3,4.2,2022-08-07T13:16:18.751Z,2022-08-08T06:41:47Z,3693677777,178,,3691450865,212,9.5,3691450859,56,Back,3691450861,140,8.4,3691450867,213,3.0,3691450863,141,6.8,,,,,,,247ipjjd0cak2sggwbuorx4yy,B. Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
