id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,assist,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2496610455,85,1,1,6,45,bx0cdmzr2gwr70ez72dorx82p,1,73.3,0,2023-01-11T20:06:55.468Z,2023-01-12T10:39:50Z,3973902745,56,Right,3973902753,213,1.5,3973902751,212,5.9,3973902743,107,,3973902749,141,8.0,3973902747,140,73.5,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610461,86,1,1,6,46,bx0cdmzr2gwr70ez72dorx82p,1,70.8,12.5,2023-01-11T20:06:56.496Z,2023-01-12T10:39:50Z,3973902793,141,4.0,3973902795,212,6.8,3973902791,140,74.3,3973902789,56,Right,3974318739,178,,3973902797,213,5.3,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610499,87,1,1,6,48,bx0cdmzr2gwr70ez72dorx82p,1,71.1,2.8,2023-01-11T20:06:58.498Z,2023-01-12T10:39:48Z,3973902997,56,Right,3973903001,141,11.6,3974318759,178,,3973902999,140,71.7,3973903007,213,1.5,3973903005,212,6.0,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610503,88,4,1,6,50,bx0cdmzr2gwr70ez72dorx82p,1,66.6,12,2023-01-11T20:07:01.079Z,2023-01-12T10:39:47Z,3973903101,233,59,3973903025,56,Right,3973903029,265,,3973903031,286,,3973903023,13,,3973903027,152,,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610517,59,4,1,6,50,2cjpmotqo8phcqfpgo9xf4gel,0,33.4,88,2023-01-11T20:07:01.080Z,2023-01-12T10:39:46Z,3973903085,285,,3973903079,56,Back,3974318805,178,,3973903083,265,,3973903081,152,,3973903105,233,88,3973903077,13,,,,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610613,89,1,1,6,59,bx0cdmzr2gwr70ez72dorx82p,1,62.4,33.8,2023-01-11T20:07:10.067Z,2023-01-12T10:39:46Z,3973903675,56,Center,3973903677,140,59.5,3974318833,178,,3973903679,141,61.5,3973904867,189,,3973903683,213,1.7,3973903671,5,,3973903681,212,19.1,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,3973903673,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610621,90,1,1,7,0,bx0cdmzr2gwr70ez72dorx82p,1,59.3,63.4,2023-01-11T20:07:11.405Z,2023-01-12T10:39:45Z,3974318989,178,,3973903715,141,73.3,3973903717,212,11.9,3973903719,213,0.6,3973903711,56,Center,3973903713,140,68.6,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610629,91,1,1,7,4,bx0cdmzr2gwr70ez72dorx82p,1,74.3,87.6,2023-01-11T20:07:14.765Z,2023-01-12T10:39:43Z,3973903757,140,77.9,3973903763,213,0.7,3973903761,212,4.9,3973903753,56,Left,3973903759,141,92.1,3974319689,178,,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610651,92,1,1,7,8,bx0cdmzr2gwr70ez72dorx82p,1,79.9,95.7,2023-01-11T20:07:18.734Z,2023-01-12T10:39:41Z,3973903929,56,Center,3973903931,140,76.4,3973903935,212,20.1,3973903933,141,66.6,3973903937,213,4.5,3974319933,178,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610655,93,1,1,7,10,bx0cdmzr2gwr70ez72dorx82p,0,77.9,75.7,2023-01-11T20:07:20.725Z,2023-01-12T10:39:40Z,3973903961,56,Center,3973903963,140,78.8,3973903969,213,4.8,3973903967,212,7.0,3973903965,141,65.5,3974320323,178,,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610681,60,8,1,7,10,2cjpmotqo8phcqfpgo9xf4gel,1,20.5,27.5,2023-01-11T20:07:20.917Z,2023-01-12T10:39:40Z,3973904111,56,Back,3974164591,384,,3974320437,178,,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610697,61,49,1,7,11,2cjpmotqo8phcqfpgo9xf4gel,1,16.1,34.1,2023-01-11T20:07:21.643Z,2023-01-12T10:39:39Z,,,,,,,,,,,,,,,,,,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610705,62,1,1,7,12,2cjpmotqo8phcqfpgo9xf4gel,0,16.2,34.3,2023-01-11T20:07:22.778Z,2023-01-12T10:39:39Z,3973910169,212,11.5,3973910161,56,Back,3973910167,141,28.3,3973910165,140,26.4,3973910173,213,5.9,3974320747,178,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610683,94,61,1,7,12,bx0cdmzr2gwr70ez72dorx82p,1,75.5,68.8,2023-01-11T20:07:23.213Z,2023-01-12T10:39:38Z,3974320811,178,,3973904113,56,Center,,,,,,,,,,,,,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496660293,756,3,1,7,13,2cjpmotqo8phcqfpgo9xf4gel,1,27.3,27.8,2023-01-11T20:07:24.369Z,2023-01-12T10:39:37Z,3974164685,56,Back,3974164687,285,,3974182607,233,899,3974164695,464,,3974320979,178,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496660295,899,45,1,7,13,bx0cdmzr2gwr70ez72dorx82p,0,72.7,72.2,2023-01-11T20:07:24.369Z,2023-01-12T10:39:38Z,3974182615,233,756,3974164689,56,Center,3974164691,286,,,,,,,,,,,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610713,63,49,1,7,14,2cjpmotqo8phcqfpgo9xf4gel,1,27.2,28.1,2023-01-11T20:07:24.527Z,2023-01-12T10:39:37Z,,,,,,,,,,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610747,64,1,1,7,17,2cjpmotqo8phcqfpgo9xf4gel,1,27.8,54.7,2023-01-11T20:07:28.009Z,2023-01-12T10:39:34Z,3973904505,213,1.6,3974321157,178,,3973904497,56,Back,3973904499,140,27.1,3973904503,212,19.0,3973904501,141,82.6,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610773,65,1,1,7,19,2cjpmotqo8phcqfpgo9xf4gel,1,33.4,80.8,2023-01-11T20:07:30.007Z,2023-01-12T10:39:34Z,3973904665,56,Back,3973904671,212,11.9,3974321441,178,,3973904673,213,5.3,3973904669,141,65.8,3973904667,140,39.2,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610813,66,1,1,7,22,2cjpmotqo8phcqfpgo9xf4gel,1,47.5,59.1,2023-01-11T20:07:32.746Z,2023-01-12T10:39:33Z,3974321491,178,,3973904907,212,49.0,3973904911,1,,3973904903,140,82.2,3973904901,56,Right,3973904909,213,5.6,3973904899,155,,3973904905,141,11.0,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610815,67,3,1,7,27,2cjpmotqo8phcqfpgo9xf4gel,0,85.9,9.4,2023-01-11T20:07:37.627Z,2023-01-12T10:39:32Z,3974164711,465,,3974321627,178,,3973904925,56,Right,3973905005,233,95,3973904927,286,,,,,,,,,,,yeqnier6uxsc3hcegcuethxw,B. Makouana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610821,95,7,1,7,27,bx0cdmzr2gwr70ez72dorx82p,0,14.1,90.6,2023-01-11T20:07:37.680Z,2023-01-12T10:39:31Z,3973904949,56,Back,3974321661,178,,3974164717,385,,3973904951,285,,3973904979,233,67,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496658317,752,3,1,7,28,2cjpmotqo8phcqfpgo9xf4gel,1,87.8,3.7,2023-01-11T20:07:38.598Z,2023-01-12T10:39:30Z,3974152321,286,,3974164729,465,,3974152319,56,Right,3974152335,233,895,3974321831,178,,,,,,,,,,,yeqnier6uxsc3hcegcuethxw,B. Makouana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496658277,895,45,1,7,28,bx0cdmzr2gwr70ez72dorx82p,0,12.2,96.3,2023-01-11T20:07:38.598Z,2023-01-12T10:39:30Z,3974152131,56,Back,3974152187,285,,3974152339,233,752,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610847,68,1,1,7,30,2cjpmotqo8phcqfpgo9xf4gel,0,93.3,19.5,2023-01-11T20:07:40.969Z,2023-01-12T10:39:29Z,3974164737,224,,3973905115,141,32.2,3974321967,178,,3974164739,20,,3973905107,2,,3973905119,213,1.4,3973905111,56,Center,3973905113,140,95.0,yeqnier6uxsc3hcegcuethxw,B. Makouana,3973905117,212,,,,,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610851,96,61,1,7,30,bx0cdmzr2gwr70ez72dorx82p,1,5.4,67,2023-01-11T20:07:41.338Z,2023-01-12T10:39:29Z,3974322089,21,,3974322091,178,,3973905127,56,Back,,,,,,,,,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610939,97,12,1,7,32,bx0cdmzr2gwr70ez72dorx82p,1,7.6,43.7,2023-01-11T20:07:42.452Z,2023-01-12T10:39:28Z,3973905645,213,0.8,3973905637,56,Back,3973905639,140,21.9,3974322115,178,,3973905641,141,68.4,3973905643,212,22.5,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610909,69,1,1,7,35,2cjpmotqo8phcqfpgo9xf4gel,1,71.8,33.6,2023-01-11T20:07:45.560Z,2023-01-12T10:39:27Z,3973905467,140,74.1,3973905469,141,57.5,3973905473,213,1.4,3973905471,212,16.4,3973905465,56,Center,3974322197,178,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610923,70,1,1,7,36,2cjpmotqo8phcqfpgo9xf4gel,1,75.2,51.4,2023-01-11T20:07:47.190Z,2023-01-12T10:39:26Z,3973905557,140,84.1,3974322275,178,,3973905563,213,1.1,3973905561,212,19.5,3973905559,141,76.6,3973905555,56,Center,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610937,71,1,1,7,39,2cjpmotqo8phcqfpgo9xf4gel,0,86.8,74,2023-01-11T20:07:49.725Z,2023-01-12T10:39:25Z,3973905627,56,Center,3974322319,178,,3973905623,2,,3973905633,212,4.1,3974164791,72,,3973905625,155,,3973905635,213,5.5,3974164789,224,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,3973905629,140,3973905631,141,69.7,3974164811,286,,3974181969,233,3974164809,236,89.5,,,,,,,,,,,,,,,,98,,,,,,,,,,,,
2496610945,98,12,1,7,39,bx0cdmzr2gwr70ez72dorx82p,1,10.5,30.4,2023-01-11T20:07:49.837Z,2023-01-12T10:39:25Z,3974181973,233,71,3973905679,56,Back,3974322349,178,,3974164803,185,,,,,,,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610973,72,6,1,7,41,2cjpmotqo8phcqfpgo9xf4gel,1,88.8,69.8,2023-01-11T20:07:51.451Z,2023-01-12T05:11:01Z,3973905809,73,,3973905807,56,Center,3973905823,233,99,,,,,,,,,,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496610971,99,6,1,7,41,bx0cdmzr2gwr70ez72dorx82p,0,11.2,30.2,2023-01-11T20:07:51.451Z,2023-01-12T05:11:01Z,3973905801,73,,3973905799,56,Back,3973905847,233,72,,,,,,,,,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611287,73,1,1,8,12,2cjpmotqo8phcqfpgo9xf4gel,1,99.5,99.5,2023-01-11T20:08:23.268Z,2023-01-12T05:11:06Z,3973907555,56,Left,3973907553,6,,3974322457,178,,3973907559,141,86.3,3973907557,140,84.8,3973907561,212,17.9,3973907563,213,3.7,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611301,74,1,1,8,14,2cjpmotqo8phcqfpgo9xf4gel,1,85.2,86.3,2023-01-11T20:08:24.561Z,2023-01-12T10:39:24Z,3973907659,141,89.6,3973907663,213,0.7,3974322505,178,,3973907661,212,3.7,3973907657,140,88.0,3973907655,56,Left,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611327,75,1,1,8,15,2cjpmotqo8phcqfpgo9xf4gel,0,89.2,90.6,2023-01-11T20:08:25.737Z,2023-01-12T10:39:24Z,3974164927,223,,3974322541,178,,3973907775,2,,3973907785,212,35.1,3974164929,20,,3973907787,213,5.1,3973907777,155,,3973907779,56,Center,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,3973907789,1,3973907781,140,100.0,3973907783,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611331,76,5,1,8,16,2cjpmotqo8phcqfpgo9xf4gel,0,100.9,41.8,2023-01-11T20:08:27.207Z,2023-01-12T05:11:18Z,3973907865,233,100,3973907813,346,,3973907811,56,Center,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611319,100,5,1,8,16,bx0cdmzr2gwr70ez72dorx82p,1,-0.9,58.2,2023-01-11T20:08:27.207Z,2023-01-12T05:11:18Z,3973907855,233,76,3973907749,56,Back,3973907751,346,,,,,,,,,,,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611517,101,1,1,8,25,bx0cdmzr2gwr70ez72dorx82p,1,2,54.1,2023-01-11T20:08:36.327Z,2023-01-12T10:39:24Z,3973908979,213,5.7,3973908971,141,32.4,3973909021,189,,3973908963,56,Back,3973908967,140,21.4,3973908985,237,,3973908959,124,,3973908975,212,25.2,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611547,102,1,1,8,35,bx0cdmzr2gwr70ez72dorx82p,1,23.9,30.6,2023-01-11T20:08:46.278Z,2023-01-12T10:39:23Z,3974322661,178,,3973909125,141,67.0,3973909121,56,Back,3973909123,140,28.9,3973909129,213,1.4,3973909127,212,25.3,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611565,103,1,1,8,39,bx0cdmzr2gwr70ez72dorx82p,1,32.9,71.2,2023-01-11T20:08:49.538Z,2023-01-12T10:39:22Z,3973909275,213,0.9,3974322725,178,,3973909267,56,Back,3973909269,140,45.5,3973909273,212,21.4,3973909271,141,96.0,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611607,104,1,1,8,41,bx0cdmzr2gwr70ez72dorx82p,1,48.8,95.4,2023-01-11T20:08:52.268Z,2023-01-12T10:39:21Z,3974322881,178,,3973909523,212,10.9,3973909521,141,85.0,3973909517,56,Back,3973909519,140,40.9,3973909525,213,3.8,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611639,105,1,1,8,46,bx0cdmzr2gwr70ez72dorx82p,1,48.7,73,2023-01-11T20:08:57.346Z,2023-01-12T10:39:19Z,3974322963,178,,3973909713,141,78.5,3973909711,140,53.7,3973909717,213,0.6,3973909709,56,Center,3973909715,212,6.4,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611663,106,1,1,8,49,bx0cdmzr2gwr70ez72dorx82p,1,53.7,79.7,2023-01-11T20:09:00.369Z,2023-01-12T10:39:17Z,3973909843,212,14.1,3973909841,141,96.8,3973909839,140,61.3,3974323033,178,,3973909837,56,Left,3973909845,213,1.0,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611677,107,1,1,8,52,bx0cdmzr2gwr70ez72dorx82p,1,62.3,96.5,2023-01-11T20:09:02.480Z,2023-01-12T10:39:16Z,3974323135,178,,3973909959,140,46.6,3973909957,56,Back,3973909963,212,18.3,3973909961,141,84.8,3973909965,213,3.6,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611759,108,1,1,8,55,bx0cdmzr2gwr70ez72dorx82p,1,47.4,77.6,2023-01-11T20:09:05.605Z,2023-01-12T10:39:15Z,3973910513,213,4.4,3973910511,212,26.9,3973910507,140,40.2,3973910509,141,39.7,3974323157,178,,3973910505,56,Back,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496700961,1049,83,1,8,58,2cjpmotqo8phcqfpgo9xf4gel,1,60.7,63.6,2023-01-11T20:09:08.697Z,2023-01-12T10:39:14Z,3974345673,399,462116,,,,,,,,,,,,,,,,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611775,109,1,1,9,1,bx0cdmzr2gwr70ez72dorx82p,1,42.9,52.1,2023-01-11T20:09:12.287Z,2023-01-12T10:39:13Z,3973910645,141,70.5,3973910649,213,1.4,3974323277,178,,3973910641,56,Back,3973910643,140,45.5,3973910647,212,12.8,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611787,110,1,1,9,4,bx0cdmzr2gwr70ez72dorx82p,1,53.1,73.3,2023-01-11T20:09:15.075Z,2023-01-12T10:39:12Z,3973910705,213,0,3974323375,178,,3973910699,140,55.8,3973910703,212,2.8,3973910701,141,73.3,3973910697,56,Center,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611809,111,1,1,9,5,bx0cdmzr2gwr70ez72dorx82p,1,63.4,73.8,2023-01-11T20:09:16.364Z,2023-01-12T10:39:11Z,3974323453,178,,3973910821,56,Center,3973910823,140,52.6,3973910829,213,3.1,3973910827,212,11.3,3973910825,141,74.2,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611871,112,1,1,9,7,bx0cdmzr2gwr70ez72dorx82p,1,56,79,2023-01-11T20:09:18.319Z,2023-01-12T10:39:10Z,3973911195,141,66.6,3974323509,178,,3973911193,140,55.5,3973911191,56,Center,3973911199,213,4.7,3973911197,212,8.4,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611879,113,1,1,9,11,bx0cdmzr2gwr70ez72dorx82p,1,60.7,71.5,2023-01-11T20:09:22.139Z,2023-01-12T10:39:07Z,3973911263,213,3.8,3973911261,212,18.8,3973911253,56,Back,3973911259,141,54.8,3974323611,178,,3973911255,140,46.4,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611899,114,1,1,9,14,bx0cdmzr2gwr70ez72dorx82p,1,46.7,57.6,2023-01-11T20:09:24.688Z,2023-01-12T10:39:07Z,3973911365,56,Center,3973911373,213,1.1,3973911371,212,16.2,3974323685,178,,3973911369,141,78.4,3973911367,140,54.3,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611923,115,1,1,9,16,bx0cdmzr2gwr70ez72dorx82p,1,58,82.2,2023-01-11T20:09:26.955Z,2023-01-12T10:39:06Z,3973911517,213,5.5,3973911509,56,Center,3973911513,141,76.3,3973911511,140,61.6,3974323745,178,,3973911515,212,5.5,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611939,116,1,1,9,17,bx0cdmzr2gwr70ez72dorx82p,1,66.8,78.2,2023-01-11T20:09:27.699Z,2023-01-12T10:39:05Z,3973911619,213,3.3,3973911611,56,Center,3973911613,140,54.2,3973911617,212,13.4,3973911615,141,75.3,3974323807,178,,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611949,117,1,1,9,18,bx0cdmzr2gwr70ez72dorx82p,1,59.6,83.5,2023-01-11T20:09:28.906Z,2023-01-12T10:39:05Z,3973911677,141,69.6,3973911673,140,58.5,3974323857,178,,3973911681,212,9.5,3973911669,56,Center,3973911685,213,4.6,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496611953,118,1,1,9,19,bx0cdmzr2gwr70ez72dorx82p,1,62.1,72.7,2023-01-11T20:09:30.427Z,2023-01-12T10:39:04Z,3973911707,212,5.3,3973911703,140,58.7,3973911701,56,Center,3974323889,178,,3973911709,213,2.3,3973911705,141,78.5,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496612009,119,1,1,9,20,bx0cdmzr2gwr70ez72dorx82p,1,62,85.5,2023-01-11T20:09:31.286Z,2023-01-12T10:39:03Z,3973912065,56,Center,3973912073,213,3.9,3973912071,212,13.2,3974323923,178,,3973912069,141,71.8,3973912067,140,53.1,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496612057,120,1,1,9,25,bx0cdmzr2gwr70ez72dorx82p,1,59.7,79.9,2023-01-11T20:09:35.508Z,2023-01-12T10:39:01Z,3973912329,141,93.2,3973912331,212,10.5,3973912333,213,1.0,3974323969,178,,3973912327,140,64.7,3973912325,56,Left,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496612093,121,1,1,9,30,bx0cdmzr2gwr70ez72dorx82p,1,69.1,87.2,2023-01-11T20:09:40.655Z,2023-01-12T10:38:59Z,3973912537,212,10.8,3973912539,213,3.4,3973912531,56,Left,3973912533,140,59.2,3974324239,178,,3973912535,141,83.0,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496612133,122,1,1,9,33,bx0cdmzr2gwr70ez72dorx82p,1,61.3,76.5,2023-01-11T20:09:43.815Z,2023-01-12T10:38:57Z,3974324297,178,,3973912821,212,51.5,3973912815,56,Right,3973912823,213,5.3,3973912819,141,12.2,3973912813,196,,3973912825,1,,3973912811,155,,azuc3tma44xyrbgf5y279o1xx,Dante,3973912817,140,,,,,,,,,,,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496612135,123,1,1,9,38,bx0cdmzr2gwr70ez72dorx82p,0,88.1,12.8,2023-01-11T20:09:49.387Z,2023-01-12T10:38:56Z,3974164977,224,,3973912841,56,Right,3973912839,155,,3973912849,213,0.7,3973912907,286,,3973912903,233,77,3973912843,140,90.3,3973912847,212,3.0,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,3973912837,2,3974164979,20,,3974324385,178,,3973912845,141,3973912901,236,,,,,,,,,,,,,,,,,15.5,,,,,,,,,,,,
2496612143,77,12,1,9,39,2cjpmotqo8phcqfpgo9xf4gel,1,11.9,83.2,2023-01-11T20:09:49.543Z,2023-01-12T10:38:55Z,3973912909,233,123,3973912893,185,,3974324437,178,,3973912895,56,Back,,,,,,,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
