id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/12/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2452489313,117,45,1,7,40,121le8unjfzug3iu9pgkqa1c7,0,19.3,4.3,2022-08-28T15:12:47.974Z,2022-08-29T02:53:00Z,3740234713,233,59,3740234599,285,,3740234597,56,Back,,,,,,,,,,,,,,,,7ef73s1ryz38blmo3n9p9c82x,J. Reine-Adélaïde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452489329,60,3,1,7,42,3c3jcs7vc1t6vz5lev162jyv7,0,88.5,96.8,2022-08-28T15:12:49.903Z,2022-08-29T02:52:59Z,3740234681,56,Left,3740234757,233,118,3741908847,178,,3741173569,464,,3740234683,286,,,,,,,,,,,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452489337,118,7,1,7,42,121le8unjfzug3iu9pgkqa1c7,1,11.5,3.2,2022-08-28T15:12:49.933Z,2022-08-29T02:52:58Z,3740234749,233,60,3740234733,56,Back,3740234735,285,,3741909273,178,,3741173737,385,,3740234731,167,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452489345,61,6,1,7,44,3c3jcs7vc1t6vz5lev162jyv7,1,92.9,94.8,2022-08-28T15:12:52Z,2022-08-28T21:47:23Z,3740234773,56,Left,3740234815,233,119,3740234775,73,,,,,,,,,,,,,,,,,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452489351,119,6,1,7,44,121le8unjfzug3iu9pgkqa1c7,0,7.1,5.2,2022-08-28T15:12:52Z,2022-08-28T21:47:23Z,3740234797,73,,3740234795,56,Back,3740234821,233,61,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452489777,64,1,1,8,20,3c3jcs7vc1t6vz5lev162jyv7,0,99.9,99.3,2022-08-28T15:13:28.297Z,2022-08-28T21:47:33Z,3740237179,212,27.9,3740237173,56,Center,3740237175,140,95.0,3740237181,213,4.5,3740237177,141,59.0,3740237167,6,,3741910237,178,,3741175249,20,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,3740237169,155,3740237171,223,,,3740237165,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452489805,120,12,1,8,21,121le8unjfzug3iu9pgkqa1c7,1,6.5,37.2,2022-08-28T15:13:29.386Z,2022-08-29T02:52:58Z,3740237303,140,26.7,3741913719,178,,3740237331,15,,3740237311,212,24.9,3740237307,141,56.3,3740237313,213,0.5,3740237301,56,Back,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452489847,65,1,1,8,24,3c3jcs7vc1t6vz5lev162jyv7,1,74,44.1,2022-08-28T15:13:32.601Z,2022-08-29T02:52:57Z,3740237547,140,57.6,3740237553,213,2.9,3740237551,212,17.7,3740237549,141,50.4,3740237545,56,Center,3741913847,178,,,,,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452489879,66,1,1,8,27,3c3jcs7vc1t6vz5lev162jyv7,1,58.3,49.3,2022-08-28T15:13:34.939Z,2022-08-29T02:52:57Z,3740237753,213,3.3,3740237747,140,26.8,3740237745,56,Back,3740237757,1,,3741914227,178,,3740237749,141,41.0,3740237751,212,33.6,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452489905,67,1,1,8,32,3c3jcs7vc1t6vz5lev162jyv7,0,23.4,52.4,2022-08-28T15:13:39.857Z,2022-08-29T02:52:56Z,3740237889,213,0.6,3740237883,140,68.5,3740237891,1,,3740237879,157,,3740237885,141,100.0,3740237887,212,57.7,3741914427,178,,3740237881,56,Left,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452489909,68,5,1,8,35,3c3jcs7vc1t6vz5lev162jyv7,0,65.9,101.2,2022-08-28T15:13:42.909Z,2022-08-28T21:49:27Z,3740237905,56,Left,3740237995,233,121,3740237907,347,,,,,,,,,,,,,,,,,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452489919,121,5,1,8,35,121le8unjfzug3iu9pgkqa1c7,1,34.1,-1.2,2022-08-28T15:13:42.909Z,2022-08-28T21:49:27Z,3740237977,347,,3740237983,233,68,3740237975,56,Back,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490041,122,1,1,8,47,121le8unjfzug3iu9pgkqa1c7,1,32,0,2022-08-28T15:13:55.129Z,2022-08-29T02:52:56Z,3740243159,189,,3740238811,212,10.3,3740238805,56,Back,3740238803,107,,3740238809,141,13.0,3740238807,140,34.3,3740238813,213,1.3,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490067,123,1,1,8,49,121le8unjfzug3iu9pgkqa1c7,1,25.4,10.5,2022-08-28T15:13:56.900Z,2022-08-29T02:52:55Z,3740238895,56,Back,3740238901,212,22.7,3740238899,141,24.4,3741914889,178,,3740243119,189,,3740238903,213,0.4,3740238897,140,45.1,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490077,124,1,1,8,50,121le8unjfzug3iu9pgkqa1c7,1,48.9,28.1,2022-08-28T15:13:57.817Z,2022-08-29T02:52:55Z,3740238967,56,Right,3740238973,212,16.2,3740238975,213,5.1,3741915843,178,,3740238969,140,54.4,3740238971,141,5.8,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490085,125,1,1,8,52,121le8unjfzug3iu9pgkqa1c7,1,50.5,8.5,2022-08-28T15:14:00.068Z,2022-08-29T02:52:54Z,3740239041,56,Back,3740239047,212,11.7,3740239045,141,8.0,3741916229,178,,3740239051,213,3.2,3740239043,140,39.4,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490095,126,1,1,8,54,121le8unjfzug3iu9pgkqa1c7,1,41.9,4.5,2022-08-28T15:14:02.093Z,2022-08-29T02:52:54Z,3740239137,213,1.7,3740239131,140,40.0,3740239129,56,Back,3740239133,141,26.8,3741916401,178,,3740239135,212,15.3,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490127,127,1,1,8,55,121le8unjfzug3iu9pgkqa1c7,1,40.4,21,2022-08-28T15:14:02.973Z,2022-08-29T02:52:53Z,3740239321,212,6.2,3741916615,178,,3740239315,56,Back,3740239319,141,18.1,3740239317,140,46.0,3740239323,213,6.0,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490161,128,1,1,8,57,121le8unjfzug3iu9pgkqa1c7,1,46.8,18.3,2022-08-28T15:14:05.245Z,2022-08-29T02:52:53Z,3740239517,213,1.1,3740239509,56,Left,3741916905,178,,3740239505,155,,3740239511,140,72.4,3740239513,141,92.0,3740239519,1,,3740239507,196,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,3740239515,212,,,,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490201,129,1,1,9,3,121le8unjfzug3iu9pgkqa1c7,1,72.3,80.7,2022-08-28T15:14:11.300Z,2022-08-29T02:52:50Z,3740239703,56,Center,3740239709,212,12.0,3740239711,213,3.8,3740239705,140,63.5,3740239707,141,69.5,3741919065,178,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490223,130,1,1,9,6,121le8unjfzug3iu9pgkqa1c7,1,64.3,63.6,2022-08-28T15:14:14.084Z,2022-08-29T02:52:49Z,3740239867,140,67.8,3740239873,213,4.8,3740239875,1,,3741919229,178,,3740239869,141,7.4,3740239863,155,,3740239871,212,38.4,3740239865,56,Right,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490237,131,1,1,9,10,121le8unjfzug3iu9pgkqa1c7,1,73.1,9.5,2022-08-28T15:14:18.491Z,2022-08-29T02:52:48Z,3740239945,141,23.6,3740239949,213,2.4,3740239943,140,62.2,3740239941,56,Center,3741919717,178,,3740239947,212,14.9,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490253,132,1,1,9,12,121le8unjfzug3iu9pgkqa1c7,1,67.1,19.5,2022-08-28T15:14:20.193Z,2022-08-29T02:52:47Z,3741919987,178,,3740240041,212,8.7,3740240037,140,69.1,3740240035,56,Center,3740240043,213,1.3,3740240039,141,31.9,,,,,,,7ef73s1ryz38blmo3n9p9c82x,J. Reine-Adélaïde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490285,133,1,1,9,14,121le8unjfzug3iu9pgkqa1c7,1,72.5,29.7,2022-08-28T15:14:21.972Z,2022-08-29T02:52:46Z,3740240267,141,10.6,3740240273,213,5.7,3741920071,178,,3740240265,140,90.1,3740240263,56,Right,3740240269,212,22.6,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490287,134,1,1,9,18,121le8unjfzug3iu9pgkqa1c7,0,94.5,25.1,2022-08-28T15:14:26.531Z,2022-08-29T02:52:44Z,3740240287,213,1.0,3740240281,140,97.1,3740240365,233,69,3740240283,141,31.6,3740240285,212,5.2,3741920607,178,,3740240279,56,Center,3740240369,286,,79nno03ww57p02dz5o0g60rqi,Tetê,3740240363,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490297,69,74,1,9,18,3c3jcs7vc1t6vz5lev162jyv7,1,6.1,73.9,2022-08-28T15:14:26.603Z,2022-08-29T02:52:44Z,3741920739,178,,3740240331,285,,3740240329,56,Back,3740240371,233,134,,,,,,,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490293,135,61,1,9,19,121le8unjfzug3iu9pgkqa1c7,1,95.1,25.6,2022-08-28T15:14:26.643Z,2022-08-29T02:52:44Z,3740240323,56,Center,3741921011,178,,,,,,,,,,,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490303,70,5,1,9,20,3c3jcs7vc1t6vz5lev162jyv7,1,-1,68.1,2022-08-28T15:14:28Z,2022-08-28T21:52:00Z,3740240377,346,,3740240375,56,Back,3740240387,233,136,,,,,,,,,,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490307,136,5,1,9,20,121le8unjfzug3iu9pgkqa1c7,0,101,31.9,2022-08-28T15:14:28Z,2022-08-28T21:52:00Z,3740240381,56,Center,3740240391,233,70,3740240383,346,,,,,,,,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490613,71,1,1,9,56,3c3jcs7vc1t6vz5lev162jyv7,1,4.8,50.2,2022-08-28T15:15:03.885Z,2022-08-29T02:52:43Z,3740242141,56,Back,3740242153,237,,3740242147,212,14.3,3740242145,141,36.4,3740242149,213,5.6,3740242143,140,15.1,3740242139,124,,,,,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490671,72,1,1,10,0,3c3jcs7vc1t6vz5lev162jyv7,1,14.1,39.1,2022-08-28T15:15:07.822Z,2022-08-29T02:52:43Z,3741921595,178,,3740242431,56,Back,3740242435,141,57.5,3740242433,140,8.7,3740242437,212,13.7,3740242439,213,2.0,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490701,73,1,1,10,4,3c3jcs7vc1t6vz5lev162jyv7,0,16.6,64.4,2022-08-28T15:15:12.263Z,2022-08-29T02:52:41Z,3740242615,212,52.5,3741921745,178,,3740242607,157,,3740242619,1,,3740242613,141,88.7,3740242611,140,64.1,3740242609,56,Left,3740242617,213,0.3,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490717,137,44,1,10,7,121le8unjfzug3iu9pgkqa1c7,1,38.9,10.8,2022-08-28T15:15:15.354Z,2022-08-29T02:35:47Z,3740242703,285,,3740242749,233,74,3740242701,56,Back,,,,,,,,,,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490705,74,44,1,10,7,3c3jcs7vc1t6vz5lev162jyv7,0,61.1,89.2,2022-08-28T15:15:15.355Z,2022-08-29T02:35:47Z,3740242769,233,137,3740242639,56,Left,3740242641,286,,,,,,,,,,,,,,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490727,138,12,1,10,7,121le8unjfzug3iu9pgkqa1c7,1,34.5,11.1,2022-08-28T15:15:15.458Z,2022-08-29T02:52:41Z,3740242777,212,9.0,3740242773,140,37.3,3740242779,213,5.0,3740242775,141,0.0,3740242827,167,,3741922275,388,,3740242771,56,Back,3740242785,15,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490837,75,5,1,10,9,3c3jcs7vc1t6vz5lev162jyv7,1,64,101,2022-08-28T15:15:17.329Z,2022-08-28T21:52:27Z,3740243325,347,,3740243361,233,139,3740243323,56,Left,,,,,,,,,,,,,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490731,139,5,1,10,9,121le8unjfzug3iu9pgkqa1c7,0,36,-1,2022-08-28T15:15:17.329Z,2022-08-28T21:52:27Z,3740242801,56,Back,3740243371,233,75,3740242803,347,,,,,,,,,,,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490875,76,1,1,10,17,3c3jcs7vc1t6vz5lev162jyv7,1,58.8,100,2022-08-28T15:15:25.397Z,2022-08-29T02:52:41Z,3740243497,1,,3740243475,107,,3740243491,212,24.1,3740243481,140,51.9,3740243493,213,4.4,3740243477,56,Center,3740243487,141,67.9,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490907,77,1,1,10,19,3c3jcs7vc1t6vz5lev162jyv7,1,50.1,68.6,2022-08-28T15:15:27.573Z,2022-08-29T02:52:40Z,3740243641,140,27.2,3740243647,213,3.2,3741922773,178,,3740243645,212,24.1,3740243643,141,66.9,3740243639,56,Back,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490943,78,1,1,10,24,3c3jcs7vc1t6vz5lev162jyv7,1,22.9,65.5,2022-08-28T15:15:31.876Z,2022-08-29T02:52:40Z,3741922861,178,,3740243883,213,5.3,3740243875,56,Back,3740243879,141,36.6,3740243877,140,34.2,3740243881,212,23.0,,,,,,,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452490961,79,1,1,10,27,3c3jcs7vc1t6vz5lev162jyv7,1,31.4,33.9,2022-08-28T15:15:35.065Z,2022-08-29T02:52:39Z,3740243989,56,Back,3740243991,140,41.3,3740243997,213,5.2,3740243995,212,21.6,3740243993,141,6.1,3741922999,178,,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491011,80,1,1,10,29,3c3jcs7vc1t6vz5lev162jyv7,0,44,6.3,2022-08-28T15:15:37.054Z,2022-08-29T02:52:38Z,3741923167,178,,3740244255,56,Right,3740244269,213,0.2,3740244267,212,35.9,3740244259,140,77.4,3740244265,141,17.7,3740244271,1,,,,,afymbx9eo87zau8mo99pakbu,M. Busi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491031,140,49,1,10,33,121le8unjfzug3iu9pgkqa1c7,1,22,82.9,2022-08-28T15:15:40.703Z,2022-08-29T02:52:38Z,,,,,,,,,,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491073,141,1,1,10,33,121le8unjfzug3iu9pgkqa1c7,1,21.8,82.7,2022-08-28T15:15:40.723Z,2022-08-29T02:52:38Z,3740244585,56,Back,3740244589,141,65.0,3740244591,212,19.8,3740244593,213,3.8,3741923603,178,,3740244587,140,6.8,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491107,142,1,1,10,34,121le8unjfzug3iu9pgkqa1c7,1,5,63.6,2022-08-28T15:15:42.526Z,2022-08-29T02:52:37Z,3740244755,56,Back,3740244763,213,0.2,3741923913,178,,3740244759,141,67.8,3740244757,140,20.8,3740244761,212,16.8,,,,,,,7to9ns7mkuji0ciwh1ufkq3md,R. Riou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491119,143,1,1,10,36,121le8unjfzug3iu9pgkqa1c7,1,22.7,68.1,2022-08-28T15:15:43.993Z,2022-08-29T02:52:36Z,3740244817,212,14.8,3740244811,56,Back,3740244813,140,9.0,3740244819,213,3.4,3740244835,156,,3740244815,141,63.2,3741924573,178,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491153,144,1,1,10,37,121le8unjfzug3iu9pgkqa1c7,1,7.8,64.6,2022-08-28T15:15:45.050Z,2022-08-29T02:52:36Z,3740244991,212,29.0,3740244983,155,,3740244989,141,66.0,3740244985,56,Back,3741924707,178,,3740244987,140,35.4,3740244993,213,0.0,,,,7to9ns7mkuji0ciwh1ufkq3md,R. Riou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491165,145,1,1,10,39,121le8unjfzug3iu9pgkqa1c7,0,37.7,58.9,2022-08-28T15:15:47.396Z,2022-08-29T02:52:36Z,3740245043,140,54.7,3740245039,168,,3740245049,213,0.2,3740245045,141,64.3,3740245037,3,,3740245047,212,18.2,3740245041,56,Center,3741924885,178,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491125,81,49,1,10,41,3c3jcs7vc1t6vz5lev162jyv7,1,49,41.3,2022-08-28T15:15:48.835Z,2022-08-29T02:52:35Z,,,,,,,,,,,,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491161,82,1,1,10,41,3c3jcs7vc1t6vz5lev162jyv7,1,48.8,41.1,2022-08-28T15:15:48.893Z,2022-08-29T02:52:35Z,3740245025,141,25.6,3741925225,178,,3740245023,140,55.5,3740245029,213,5.3,3740245021,56,Center,3740245027,212,12.7,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491187,83,1,1,10,43,3c3jcs7vc1t6vz5lev162jyv7,1,53.7,22.3,2022-08-28T15:15:50.673Z,2022-08-29T02:52:35Z,3740245173,140,53.4,3740245179,213,1.6,3740245175,141,33.6,3741925369,178,,3740245177,212,7.7,3740245171,56,Center,,,,,,,afymbx9eo87zau8mo99pakbu,M. Busi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491207,84,1,1,10,45,3c3jcs7vc1t6vz5lev162jyv7,1,48.1,46.1,2022-08-28T15:15:53.297Z,2022-08-29T02:52:34Z,3740245317,140,34.5,3741925559,178,,3740245323,213,2.9,3740245321,212,14.9,3740245315,56,Back,3740245319,141,52.4,,,,,,,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491215,85,1,1,10,49,3c3jcs7vc1t6vz5lev162jyv7,1,39.1,59.1,2022-08-28T15:15:56.800Z,2022-08-29T02:52:33Z,3740245359,213,0.2,3740245353,140,43.9,3740245355,141,60.6,3741925987,178,,3740245357,212,5.1,3740245351,56,Back,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491241,86,1,1,10,50,3c3jcs7vc1t6vz5lev162jyv7,1,46.6,63.1,2022-08-28T15:15:58.032Z,2022-08-29T02:52:32Z,3740245493,212,16.7,3741926171,178,,3740245487,56,Back,3740245495,213,1.6,3740245489,140,45.9,3740245491,141,87.7,,,,,,,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491287,87,1,1,10,53,3c3jcs7vc1t6vz5lev162jyv7,1,48.7,92,2022-08-28T15:16:00.777Z,2022-08-29T02:52:31Z,3740245817,213,0.0,3741926303,178,,3740245809,56,Left,3740245811,140,69.7,3740245813,141,92.9,3740245815,212,22.1,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491307,88,1,1,10,58,3c3jcs7vc1t6vz5lev162jyv7,1,71.2,93.2,2022-08-28T15:16:05.843Z,2022-08-29T02:52:30Z,3740245891,213,4.9,3740245883,56,Center,3740245889,212,23.4,3740245885,140,76.2,3741926693,178,,3740245887,141,59.6,,,,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491325,89,1,1,10,59,3c3jcs7vc1t6vz5lev162jyv7,0,74.6,62,2022-08-28T15:16:06.857Z,2022-08-29T02:52:29Z,3740245951,56,Center,3741926907,178,,3740245957,212,18.0,3740245961,4,,3740245955,141,57.9,3740245959,213,6.1,3740245953,140,91.5,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491327,146,52,1,11,1,121le8unjfzug3iu9pgkqa1c7,1,9.7,37.5,2022-08-28T15:16:09.499Z,2022-08-29T02:52:29Z,3741184815,376,,3741927051,178,,,,,,,,,,,,,,,,,,,,7to9ns7mkuji0ciwh1ufkq3md,R. Riou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491483,90,27,1,11,2,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2022-08-28T15:16:10.459Z,2022-08-28T21:56:00Z,3740246721,203,,3740391745,233,147,3740246719,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491529,147,27,1,11,2,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-08-28T15:16:10.459Z,2022-08-28T21:56:00Z,3740246965,203,,3740246963,201,,3740391763,233,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491759,91,28,1,11,43,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2022-08-28T15:16:50.669Z,2022-08-28T21:56:09Z,3740248295,233,148,3740248179,55,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491779,148,28,1,11,43,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-08-28T15:16:50.669Z,2022-08-28T21:56:09Z,3740248317,233,91,3740248255,55,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491775,92,68,1,11,44,3c3jcs7vc1t6vz5lev162jyv7,0,0,0,2022-08-28T15:16:52.229Z,2022-08-28T21:56:14Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491797,149,68,1,11,44,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-08-28T15:16:52.430Z,2022-08-28T21:56:27Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491861,150,1,1,11,46,121le8unjfzug3iu9pgkqa1c7,1,16.2,37.1,2022-08-28T15:16:54.288Z,2022-08-29T02:52:29Z,3740248745,140,22.8,3740248749,212,18.4,3740248751,213,1.2,3740248743,56,Back,3741929145,178,,3740248747,141,62.1,,,,,,,7to9ns7mkuji0ciwh1ufkq3md,R. Riou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452491897,151,1,1,11,58,121le8unjfzug3iu9pgkqa1c7,1,41.1,67,2022-08-28T15:17:05.855Z,2022-08-29T02:52:26Z,3740248973,212,15.4,3740248969,141,73.7,3741929209,178,,3740248963,140,55.1,3740248977,213,0.3,3740248959,56,Center,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
