id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,keyPass,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2461907411,4,17,1,0,9,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-09-18T13:00:44.553Z,2022-09-19T03:43:16Z,3790335273,33,,3790335275,165,,,,,,,,,,,,,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461929717,156,40,1,0,11,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-09-18T13:00:46.947Z,2022-09-19T04:50:29Z,3790456765,30,"8pgocmr00qw7b9919c8zh4bmx, 8f3bhiy6r5eei1n25exhbwr8p, 7sep6mx2s67mh5fr3raxu7aei, 6j0ogojh2b7poyceg7i3k09yi, 8rfgwq7hbi4a3imda845vdyvp, azuc3tma44xyrbgf5y279o1xx, 3n9jnuteyjx6w6dxviuead0b9, ct32113pfx5q9avf2c0x208ru, e3kdoxu1kwn2w3wwi1rqhvr9x, 7fcq014jmdb0uqldcts6tglat, 8govqd0xf8ijst50tgypaep5h, vja0xo3xiuax8eh0b6q3y09, 5ak9fwtqlr2pll0nsv5br7p7u, 5q0q6f1hk7afy5i4hmkf9xj9x, 99f4n1ws494k96r9ewdcrecbt, 2kgvn1lt5yjsixg13fj0cidt6, e7e68wlpiqqohpg71oh4vrbl6, 2e0ipswbkv4vf7lav6ee1j3oq, dxeju5zcb6j8etdgwq0kweor9",3790456775,194,azuc3tma44xyrbgf5y279o1xx,3790456767,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3790456773,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3790456769,59,"90, 23, 26, 19, 99, 4, 29, 10, 7, 24, 1, 8, 14, 15, 20, 21, 28, 42, 11",3790456771,130,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461908751,7,15,1,1,57,75qj99fhg5c0ztj2tva5u4uii,1,78.4,36.6,2022-09-18T13:02:33.185Z,2022-09-19T06:35:28Z,3790343615,146,86.2,3790343607,102,49.9,3790343613,82,,3790343619,230,99.1,3790343617,147,43.1,3790343605,78,,3790343611,458,,3790343609,103,19,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,3790341997,18,3793150205,178,3790344305,233,5,3790341993,26,3790343621,231,50.2,3790342285,72,3790342001,56,Center,,,,,,,,,,,,,,,
2461909027,5,10,1,1,58,bx0cdmzr2gwr70ez72dorx82p,1,12.8,56.4,2022-09-18T13:02:33.497Z,2022-09-19T06:35:27Z,3790344323,233,7,3790343685,239,,3793150331,15,,3790343409,94,,3790343411,56,Back,3793150329,388,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461909055,6,6,1,1,58,bx0cdmzr2gwr70ez72dorx82p,0,7.6,54.8,2022-09-18T13:02:34.464Z,2022-09-19T03:43:36Z,3790343515,56,Back,3790344467,233,8,3790343517,73,,,,,,,,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461908767,8,6,1,1,58,75qj99fhg5c0ztj2tva5u4uii,1,92.4,45.2,2022-09-18T13:02:34.464Z,2022-09-19T03:43:36Z,3790344161,75,,3790344463,233,6,3790342057,56,Center,,,,,,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461909273,9,1,1,2,23,75qj99fhg5c0ztj2tva5u4uii,0,99.5,0.7,2022-09-18T13:02:59.144Z,2022-09-19T03:43:41Z,3790344653,223,,3793150433,178,,3790344655,56,Center,3790344661,212,29.4,3790344649,6,,3790344659,141,43.6,3790344647,2,,3790344657,140,95.8,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,3790344663,213,3791964503,72,3790344651,155,,,,,,,,,,,,1.7,,,,,,,,,,,,,,
2461909321,7,12,1,2,24,bx0cdmzr2gwr70ez72dorx82p,1,4.2,61.7,2022-09-18T13:03:00.196Z,2022-09-19T06:35:27Z,3790344921,212,33.9,3793150593,178,,3790344917,140,28.5,3790344919,141,94.5,3790344913,56,Back,3790344933,15,,3790344923,213,0.7,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461909417,10,1,1,2,29,75qj99fhg5c0ztj2tva5u4uii,0,69.9,2.7,2022-09-18T13:03:05.257Z,2022-09-19T06:35:26Z,3790345385,141,9.7,3790345383,140,78.0,3790345377,2,,3790345389,213,0.5,3790345387,212,9.7,3790345381,56,Right,3790345379,155,,3791965853,20,,9tdb905kq5becch102boicdex,Y. Valery,3790650673,233,3793150695,178,3790650677,286,,3791965851,224,3790650671,236,,,,,,,8,,,,,,,,,,,,,,
2461909451,8,12,1,2,29,bx0cdmzr2gwr70ez72dorx82p,1,28,94.5,2022-09-18T13:03:05.335Z,2022-09-19T06:35:26Z,3790650701,233,10,3793150763,178,,3790345559,56,Back,3790650635,185,,,,,,,,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461909463,9,5,1,2,32,bx0cdmzr2gwr70ez72dorx82p,0,22.6,101.1,2022-09-18T13:03:08.035Z,2022-09-19T03:44:09Z,3790345843,233,11,3790345633,56,Back,3790345635,347,,,,,,,,,,,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461909497,11,5,1,2,32,75qj99fhg5c0ztj2tva5u4uii,1,77.4,-1.1,2022-09-18T13:03:08.035Z,2022-09-19T03:44:09Z,3790345791,347,,3790345825,233,9,3790345789,56,Right,,,,,,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461909663,12,1,1,2,40,75qj99fhg5c0ztj2tva5u4uii,1,81.1,0,2022-09-18T13:03:16.401Z,2022-09-19T06:35:26Z,3790346713,213,0.4,3790346707,140,87.9,3790346709,141,3.4,3790346711,212,7.7,3790346705,56,Right,3790346703,107,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461909669,13,3,1,2,43,75qj99fhg5c0ztj2tva5u4uii,0,88.6,0.1,2022-09-18T13:03:18.956Z,2022-09-19T06:35:25Z,3790346743,56,Right,3790346745,286,,3790667309,233,10,3791970711,465,,3793151217,178,,,,,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461909679,10,7,1,2,43,bx0cdmzr2gwr70ez72dorx82p,1,11.4,99.9,2022-09-18T13:03:19.484Z,2022-09-19T06:35:24Z,3790346789,285,,3790346833,233,13,3791970917,384,,3790346787,56,Back,3793151415,178,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461909705,11,1,1,2,44,bx0cdmzr2gwr70ez72dorx82p,0,11.7,99.8,2022-09-18T13:03:20.255Z,2022-09-19T06:35:23Z,3790659125,140,12.1,3790659129,212,2.6,3790346919,56,Back,3793151605,178,,3790659127,141,96.0,3790659131,213,4.9,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461909785,15,1,1,2,47,75qj99fhg5c0ztj2tva5u4uii,1,87.8,0.1,2022-09-18T13:03:22.996Z,2022-09-19T06:35:22Z,3790347329,141,4.1,3790347335,213,3.0,3790347325,56,Right,3793151859,178,,3790347331,212,15.8,3790347327,140,73.0,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461909727,14,43,1,2,48,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-09-18T13:03:23.807Z,2022-09-18T13:04:18Z,3790347031,140,87.9,3790352835,144,1,3790347037,213,6.2,3790347029,56,Right,3790347035,212,2.8,3790347033,141,2.8,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461909841,16,1,1,2,49,75qj99fhg5c0ztj2tva5u4uii,1,78.3,0.1,2022-09-18T13:03:24.726Z,2022-09-19T06:35:21Z,3790347629,212,22.8,3790347625,140,57.6,3790347623,56,Right,3790347631,213,2.8,3790347627,141,10.1,3793151971,178,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461909891,17,1,1,2,51,75qj99fhg5c0ztj2tva5u4uii,1,59,11.7,2022-09-18T13:03:26.996Z,2022-09-19T06:35:21Z,3790347903,212,29.1,3793152067,178,,3790347899,140,54.6,3790347905,213,1.7,3790347895,56,Center,3790347901,141,53.9,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461909963,18,1,1,2,55,75qj99fhg5c0ztj2tva5u4uii,1,59.7,56.7,2022-09-18T13:03:30.734Z,2022-09-19T06:35:20Z,3790348321,140,63.3,3790348327,213,1.4,3793152167,178,,3790348319,56,Left,3790348323,141,93.8,3790348325,212,25.5,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461910005,19,1,1,2,59,75qj99fhg5c0ztj2tva5u4uii,1,69.6,94,2022-09-18T13:03:34.755Z,2022-09-19T06:35:19Z,3790348545,213,3.7,3790348539,140,59.9,3790348543,212,12.2,3790348541,141,84.1,3793152319,178,,3790348537,56,Left,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461910053,20,1,1,3,1,75qj99fhg5c0ztj2tva5u4uii,1,61.5,71.7,2022-09-18T13:03:37.235Z,2022-09-19T06:35:18Z,3790348819,213,4.4,3793152393,178,,3790348815,141,34.3,3790348813,140,54.4,3790348811,56,Center,3790348817,212,26.5,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461910113,21,1,1,3,5,75qj99fhg5c0ztj2tva5u4uii,1,51.9,30.1,2022-09-18T13:03:40.515Z,2022-09-19T06:35:17Z,3790349143,56,Right,3790349145,140,64.3,3790349149,212,21.0,3790349147,141,5.8,3790349151,213,5.4,3793152557,178,,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461910141,22,1,1,3,7,75qj99fhg5c0ztj2tva5u4uii,0,62.4,3.2,2022-09-18T13:03:42.734Z,2022-09-19T06:35:17Z,3790349323,1,,3790349315,141,17.3,3790349307,56,Right,3790349321,213,0.2,3790349311,140,100.0,3790349317,212,41.6,3793152687,178,,3790349303,155,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461910195,12,5,1,3,11,bx0cdmzr2gwr70ez72dorx82p,1,-1,84.2,2022-09-18T13:03:46.665Z,2022-09-19T03:45:32Z,3790349591,346,,3790349589,56,Back,3790349607,233,23,,,,,,,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461910147,23,5,1,3,11,75qj99fhg5c0ztj2tva5u4uii,0,101,15.8,2022-09-18T13:03:46.665Z,2022-09-19T03:45:33Z,3790349631,233,12,3790349341,56,Right,3790349343,346,,,,,,,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461910905,13,1,1,3,44,bx0cdmzr2gwr70ez72dorx82p,0,5.1,58.3,2022-09-18T13:04:19.506Z,2022-09-19T06:35:16Z,3790353353,140,53.3,3790353355,141,100.0,3790353361,1,,3790353359,213,0.5,3790353349,155,,3790353357,212,58.4,3790353347,124,,3790353363,74,,8pgocmr00qw7b9919c8zh4bmx,M. Bułka,3790353351,56,,,,,,,,,,,,,,,,Left,,,,,,,,,,,,,,
2461910913,14,5,1,3,47,bx0cdmzr2gwr70ez72dorx82p,0,50.3,101.4,2022-09-18T13:04:22.645Z,2022-09-19T03:45:44Z,3790353387,56,Left,3790353389,347,,3790353533,233,24,,,,,,,,,,,,,,,,8pgocmr00qw7b9919c8zh4bmx,M. Bułka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461910931,24,5,1,3,47,75qj99fhg5c0ztj2tva5u4uii,1,49.7,-1.4,2022-09-18T13:04:22.645Z,2022-09-19T03:45:44Z,3790353495,347,,3790353493,56,Back,3790353511,233,14,,,,,,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461911067,25,1,1,3,51,75qj99fhg5c0ztj2tva5u4uii,1,47.4,0,2022-09-18T13:04:27.134Z,2022-09-19T06:35:16Z,3790354325,212,17.7,3790354327,213,2.5,3790354317,107,,3790354323,141,13.4,3790354321,140,33.5,3790354319,56,Back,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461911099,26,1,1,3,54,75qj99fhg5c0ztj2tva5u4uii,1,32.6,11.2,2022-09-18T13:04:29.716Z,2022-09-19T06:35:15Z,3790354631,140,32.6,3793153493,178,,3790354637,213,1.6,3790354629,56,Back,3790354635,212,31.3,3790354633,141,57.2,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461911211,27,1,1,3,57,75qj99fhg5c0ztj2tva5u4uii,1,34.8,56.6,2022-09-18T13:04:33.046Z,2022-09-19T06:35:14Z,3790355225,1,,3790355215,56,Left,3790355223,213,0.8,3790355219,141,96.5,3793153539,178,,3790355217,140,57.8,3790355221,212,36.3,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461911261,28,1,1,4,2,75qj99fhg5c0ztj2tva5u4uii,1,59.7,95.5,2022-09-18T13:04:37.674Z,2022-09-19T06:35:13Z,3790355499,212,6.9,3793153577,178,,3790355501,213,3.7,3790355495,140,54.0,3790355497,141,90.5,3790355493,56,Left,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461911287,29,1,1,4,4,75qj99fhg5c0ztj2tva5u4uii,1,53.5,82.8,2022-09-18T13:04:39.815Z,2022-09-19T06:35:13Z,3790355639,213,5.4,3793153669,178,,3790355635,141,73.0,3790355633,140,58.9,3790355631,56,Center,3790355637,212,8.7,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461911377,30,1,1,4,4,75qj99fhg5c0ztj2tva5u4uii,1,59.5,71.8,2022-09-18T13:04:40.340Z,2022-09-19T06:35:12Z,3790356115,213,2.0,3790356099,140,55.2,3793153729,178,,3790356097,56,Left,3790356105,141,88.1,3790356111,212,12.0,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461911479,31,1,1,4,8,75qj99fhg5c0ztj2tva5u4uii,1,56.7,76,2022-09-18T13:04:44.215Z,2022-09-19T06:35:11Z,3790356627,1,,3790356621,141,6.4,3790356623,212,51.9,3790356625,213,5.1,3793153817,178,,3790356617,56,Right,3790356613,155,,3790356615,196,,boa0e436nc3u53cumlao9ulex,B. Mendy,3790356619,140,,,,,,,,,,,,,,,,76.9,,,,,,,,,,,,,,
2461911529,32,1,1,4,14,75qj99fhg5c0ztj2tva5u4uii,1,80.3,12.8,2022-09-18T13:04:49.625Z,2022-09-19T06:35:10Z,3790356931,140,79.8,3790356937,213,1.6,3793153889,178,,3790356929,56,Center,3790356933,141,23.6,3790356935,212,7.4,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461911537,33,1,1,4,16,75qj99fhg5c0ztj2tva5u4uii,0,80.2,20.7,2022-09-18T13:04:51.945Z,2022-09-19T06:35:08Z,3790356977,212,5.9,3793154045,178,,3790356971,56,Center,3790356975,141,21.5,3790356973,140,74.6,3790356979,213,3.0,,,,,,,36ylt0kjn7t0vajmelu4mbazu,A. Sima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461911555,15,3,1,4,17,bx0cdmzr2gwr70ez72dorx82p,1,24.8,75.2,2022-09-18T13:04:53.125Z,2022-09-19T06:35:07Z,3793154105,178,,3790357133,233,34,3790357053,285,,3791980723,465,,3790357051,56,Back,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461911553,34,45,1,4,17,75qj99fhg5c0ztj2tva5u4uii,0,75.2,24.8,2022-09-18T13:04:53.125Z,2022-09-19T06:35:08Z,3790357045,286,,3790357043,56,Center,3790357173,233,15,,,,,,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461911561,16,49,1,4,18,bx0cdmzr2gwr70ez72dorx82p,1,29.4,76.6,2022-09-18T13:04:54.124Z,2022-09-19T06:35:07Z,,,,,,,,,,,,,,,,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461911771,17,1,1,4,22,bx0cdmzr2gwr70ez72dorx82p,1,57.6,75.3,2022-09-18T13:04:58.254Z,2022-09-19T06:35:05Z,3790358165,212,23.3,3790358157,56,Left,3790358169,213,0.7,3793154217,178,,3790358161,141,96.8,3790358159,140,74.9,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461911821,18,3,1,4,26,bx0cdmzr2gwr70ez72dorx82p,0,76.8,97.2,2022-09-18T13:05:01.887Z,2022-09-19T06:35:05Z,3790358439,233,36,3790358407,286,,3791982357,465,,3790358405,56,Left,3793154365,178,,,,,,,,,,,e3kdoxu1kwn2w3wwi1rqhvr9x,A. Delort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
