id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2473030187,9,1,1,0,12,17o35s8assv3kamxowzz77k4r,1,27.4,83.3,2022-10-16T15:05:25.851Z,2022-10-17T01:00:19Z,3849569025,140,19.1,3849569023,56,Back,3849569029,212,10.3,3849569031,213,3.7,3849569027,141,75.1,3850972535,178,,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473030235,10,1,1,0,15,17o35s8assv3kamxowzz77k4r,1,16.5,73.5,2022-10-16T15:05:28.788Z,2022-10-17T01:00:18Z,3849569257,141,58.1,3849569261,212,15.6,3849569265,213,5.5,3850972683,178,,3849569255,140,27.5,3849569253,56,Back,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473030265,11,1,1,0,19,17o35s8assv3kamxowzz77k4r,1,35.2,51.5,2022-10-16T15:05:32.408Z,2022-10-17T01:00:17Z,3849569405,56,Center,3849569413,213,0.4,3849569411,212,26.6,3849569409,141,65.4,3849569407,140,58.9,3850972889,178,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473030277,12,1,1,0,20,17o35s8assv3kamxowzz77k4r,1,57.1,65.4,2022-10-16T15:05:33.825Z,2022-10-17T01:00:17Z,3849569483,156,,3849569469,212,1.7,3849569467,141,67.6,3849569471,213,1.1,3850973051,178,,3849569465,140,57.8,3849569463,56,Center,,,,3xbgtth9h7ywlkpdzy8rwkbth,K. Andrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473030293,13,1,1,0,21,17o35s8assv3kamxowzz77k4r,1,55.1,69.8,2022-10-16T15:05:34.589Z,2022-10-17T01:00:16Z,3849569555,213,6.3,3849569551,141,69.5,3849569553,212,8.5,3849569549,140,63.2,3849569547,56,Center,3850973393,178,,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473030331,14,2,1,0,22,17o35s8assv3kamxowzz77k4r,1,59.5,66.2,2022-10-16T15:05:35.295Z,2022-10-17T01:00:16Z,3850973553,178,,3849569771,140,70.0,3849569773,141,92.9,3849571875,7,237j1qagaotsy5j9wo3xqfgtl,3849569769,56,Left,,,,,,,,,,3xbgtth9h7ywlkpdzy8rwkbth,K. Andrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473030401,3,55,1,0,22,4t4hod56fsj7utpjdor8so5q6,1,32.9,49.6,2022-10-16T15:05:35.296Z,2022-10-17T01:00:16Z,,,,,,,,,,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473302073,655,43,1,0,24,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-10-16T15:05:37.548Z,2022-10-16T21:49:58Z,3851051649,144,82,3851051589,178,0,,,,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473030557,15,43,1,0,26,17o35s8assv3kamxowzz77k4r,1,0,0,2022-10-16T15:05:39.017Z,2022-10-16T15:06:15Z,3849570983,213,3.3,3849570979,212,11.8,3849570969,56,Left,3849570971,140,55.8,3849570975,141,90.0,3849572457,144,1,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473030489,4,1,1,0,35,4t4hod56fsj7utpjdor8so5q6,1,33.8,21.4,2022-10-16T15:05:48.467Z,2022-10-17T01:00:15Z,3849570607,5,,3849570615,141,7.1,3849570609,241,,3849570613,140,37.0,3849570611,56,Back,3850974001,178,,3849570619,213,5.0,3849570617,212,10.3,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473030553,5,1,1,0,37,4t4hod56fsj7utpjdor8so5q6,1,37.5,10.6,2022-10-16T15:05:50.606Z,2022-10-17T01:00:15Z,3849570955,140,64.0,3849570953,56,Center,3849570961,213,0.3,3849570959,212,29.4,3849570957,141,24.6,3850974267,178,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473030555,6,50,1,0,39,4t4hod56fsj7utpjdor8so5q6,1,54.9,23.8,2022-10-16T15:05:52.279Z,2022-10-17T01:00:14Z,3849571097,233,16,3849570965,56,Center,3849570967,286,,,,,,,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473030567,16,7,1,0,39,17o35s8assv3kamxowzz77k4r,0,45.1,76.2,2022-10-16T15:05:52.891Z,2022-10-17T01:00:14Z,3850974605,178,,3850573869,385,,3849571041,285,,3849571063,233,6,3849571039,56,Back,,,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473030627,7,2,1,0,42,4t4hod56fsj7utpjdor8so5q6,1,54.9,23.6,2022-10-16T15:05:55.061Z,2022-10-17T01:00:13Z,3849571419,141,60.8,3850975079,178,,3849571417,140,68.4,3849571415,56,Center,3849571413,7,28x7i681wkjueanvkevew3bh1,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473030617,17,55,1,0,42,17o35s8assv3kamxowzz77k4r,1,38.2,83.3,2022-10-16T15:05:55.062Z,2022-10-17T01:00:13Z,,,,,,,,,,,,,,,,,,,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473030891,18,1,1,1,1,17o35s8assv3kamxowzz77k4r,1,26.4,56.3,2022-10-16T15:06:14.743Z,2022-10-17T01:00:12Z,3849572785,5,,3849572797,213,5.0,3849572787,241,,3849572795,212,18.8,3849572793,141,29.9,3849572791,140,31.8,3849572789,56,Back,3850975471,178,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473030955,19,1,1,1,5,17o35s8assv3kamxowzz77k4r,1,29.5,26.9,2022-10-16T15:06:18.735Z,2022-10-17T01:00:11Z,3849573123,141,53.7,3849573121,140,26.9,3849573125,212,18.4,3850975755,178,,3849573119,56,Back,3849573127,213,1.7,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031003,20,1,1,1,12,17o35s8assv3kamxowzz77k4r,1,31.2,47.2,2022-10-16T15:06:25.354Z,2022-10-17T01:00:09Z,3849573387,213,6.0,3850975937,178,,3849573385,212,7.9,3849573383,141,43.9,3849573381,140,38.4,3849573379,56,Back,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031035,21,1,1,1,13,17o35s8assv3kamxowzz77k4r,1,37.8,46.4,2022-10-16T15:06:26.224Z,2022-10-17T01:00:09Z,3849573597,56,Back,3849573599,140,30.2,3849573605,213,3.0,3849573603,212,8.0,3849573601,141,47.8,3850976007,178,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031117,22,1,1,1,16,17o35s8assv3kamxowzz77k4r,1,29.9,45.8,2022-10-16T15:06:29.465Z,2022-10-17T01:00:08Z,3850976069,178,,3849574013,212,31.5,3849574011,141,18.1,3849574009,140,54.0,3849574015,213,5.6,3849574007,56,Right,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473302485,1054,67,1,1,18,17o35s8assv3kamxowzz77k4r,1,55.1,23.2,2022-10-16T15:06:31.941Z,2022-10-17T01:00:08Z,3851054387,233,666,,,,,,,,,,,,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473302481,666,67,1,1,18,4t4hod56fsj7utpjdor8so5q6,0,44.9,76.8,2022-10-16T15:06:31.942Z,2022-10-17T01:00:07Z,3851054391,233,1054,,,,,,,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031143,23,1,1,1,20,17o35s8assv3kamxowzz77k4r,1,49.1,19,2022-10-16T15:06:33.224Z,2022-10-17T01:00:07Z,3850976323,178,,3849574129,212,5.4,3849574133,213,2.7,3849574125,141,22.2,3849574121,56,Back,3849574123,140,44.4,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031201,24,1,1,1,20,17o35s8assv3kamxowzz77k4r,1,47.3,24.9,2022-10-16T15:06:33.835Z,2022-10-17T01:00:06Z,3850976463,178,,3849574423,56,Right,3849574425,140,75.7,3849574427,141,20.0,3849574431,213,6.2,3849574429,212,30.0,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031293,25,1,1,1,25,17o35s8assv3kamxowzz77k4r,1,87.1,27.8,2022-10-16T15:06:38.817Z,2022-10-17T01:00:05Z,3849574879,141,61.1,3849574881,212,22.7,3849574883,213,1.6,3849574877,140,85.5,3849575775,154,,3849575773,210,15,3850976679,178,,3849574875,56,Center,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031301,26,15,1,1,27,17o35s8assv3kamxowzz77k4r,1,85.8,59.1,2022-10-16T15:06:40.228Z,2022-10-17T01:00:05Z,3849575293,20,,3849575873,55,25,3849575889,328,,3849575903,230,98.3,3849575899,146,93.8,3849574907,22,,3849574911,56,Center,3849574909,17,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,3849575869,29,3850976855,178,3849575379,233,8,3849575905,231,49.3,3849575297,82,3849575879,102,48.1,3849575883,103,19,3849824967,80,3849575871,154,3849575901,147,53.6,,,,,,,,,,
2473031337,8,10,1,1,27,4t4hod56fsj7utpjdor8so5q6,1,5.9,47.5,2022-10-16T15:06:40.714Z,2022-10-17T00:33:56Z,3849575101,56,Back,3849575099,94,,3849575437,233,26,3850977251,178,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031345,9,5,1,1,32,4t4hod56fsj7utpjdor8so5q6,0,9.2,-1.4,2022-10-16T15:06:45.835Z,2022-10-16T21:14:51Z,3849575365,233,27,3849575125,347,,3849575123,56,Back,,,,,,,,,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031375,27,5,1,1,32,17o35s8assv3kamxowzz77k4r,1,90.8,101.4,2022-10-16T15:06:45.835Z,2022-10-16T21:14:51Z,3849575311,233,9,3849575267,56,Left,3849575269,347,,,,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031569,28,1,1,1,43,17o35s8assv3kamxowzz77k4r,1,79.9,100,2022-10-16T15:06:56.242Z,2022-10-17T01:00:04Z,3849576407,140,91.9,3849576409,141,85.2,3849576413,213,5.6,3849576411,212,16.9,3849576405,56,Left,3849576403,107,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031619,29,1,1,1,45,17o35s8assv3kamxowzz77k4r,1,83.9,90,2022-10-16T15:06:58.804Z,2022-10-17T01:00:03Z,3850978107,178,,3849576663,213,3.0,3849576661,212,12.3,3849576655,56,Left,3849576659,141,92.5,3849576657,140,72.3,,,,,,,3xbgtth9h7ywlkpdzy8rwkbth,K. Andrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031655,30,1,1,1,48,17o35s8assv3kamxowzz77k4r,1,73.1,86.1,2022-10-16T15:07:01.446Z,2022-10-17T01:00:02Z,3849576827,141,87.0,3849576833,213,3.1,3849576831,212,19.9,3849576817,56,Left,3849576823,140,54.2,3850978375,178,,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031737,31,1,1,1,52,17o35s8assv3kamxowzz77k4r,1,46.3,78.2,2022-10-16T15:07:05.525Z,2022-10-17T01:00:01Z,3850978605,178,,3849577249,56,Back,3849577253,141,51.4,3849577251,140,42.8,3849577257,213,4.5,3849577255,212,18.6,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031757,32,1,1,1,55,17o35s8assv3kamxowzz77k4r,1,41.1,52.3,2022-10-16T15:07:08.246Z,2022-10-17T01:00:01Z,3849577355,141,21.3,3849577353,140,43.9,3849577351,56,Back,3850978743,178,,3849577359,213,4.9,3849577357,212,21.3,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031815,33,1,1,1,57,17o35s8assv3kamxowzz77k4r,1,41.1,21.4,2022-10-16T15:07:10.886Z,2022-10-17T01:00:00Z,3849577675,56,Back,3850978901,178,,3849577683,213,2.7,3849577681,212,32.4,3849577679,141,42.5,3849577685,1,,3849577677,140,13.4,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031887,34,1,1,2,2,17o35s8assv3kamxowzz77k4r,1,17.9,42.8,2022-10-16T15:07:15.336Z,2022-10-17T00:59:59Z,3849578053,56,Back,3849578055,140,23.9,3850979215,178,,3849578061,213,5.1,3849578057,141,22.8,3849578059,212,15.0,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473031939,35,1,1,2,5,17o35s8assv3kamxowzz77k4r,1,29.6,20.5,2022-10-16T15:07:18.614Z,2022-10-17T00:59:58Z,3849578325,155,,3850979429,178,,3849578337,1,,3849578327,56,Center,3849578335,213,0.6,3849578329,140,69.1,3849578331,141,59.9,3849578333,212,49.4,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032001,36,1,1,2,8,17o35s8assv3kamxowzz77k4r,1,67.4,58.1,2022-10-16T15:07:21.445Z,2022-10-17T00:59:58Z,3849578685,212,6.3,3849578681,140,63.4,3849578683,141,51.1,3849578679,56,Center,3850979591,388,,3849578687,213,4.0,3849578673,3,,,,,3xbgtth9h7ywlkpdzy8rwkbth,K. Andrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032005,37,50,1,2,12,17o35s8assv3kamxowzz77k4r,1,71.2,42.3,2022-10-16T15:07:25.544Z,2022-10-17T00:59:56Z,3849578707,56,Center,3849578999,233,10,3849578709,286,,,,,,,,,,,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032039,10,7,1,2,12,4t4hod56fsj7utpjdor8so5q6,1,28.8,57.7,2022-10-16T15:07:25.674Z,2022-10-17T00:59:56Z,3849578885,285,,3849578883,56,Back,3850980189,178,,3850596517,384,,3849578983,233,37,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032047,11,49,1,2,14,4t4hod56fsj7utpjdor8so5q6,1,25.2,54.2,2022-10-16T15:07:27.452Z,2022-10-17T00:59:56Z,,,,,,,,,,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032079,12,1,1,2,14,4t4hod56fsj7utpjdor8so5q6,1,25.5,54.2,2022-10-16T15:07:27.508Z,2022-10-17T00:59:55Z,3849579071,56,Back,3849579073,140,32.1,3849579075,141,51.5,3849579077,212,7.2,3849579079,213,6.0,3850980559,178,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032083,13,1,1,2,15,4t4hod56fsj7utpjdor8so5q6,0,31.5,46.7,2022-10-16T15:07:28.038Z,2022-10-17T00:59:55Z,3849579087,140,36.0,3849579093,213,1.0,3849579091,212,8.7,3849579089,141,57.5,3850980857,178,,3849579085,56,Back,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032073,38,49,1,2,15,17o35s8assv3kamxowzz77k4r,1,65.6,43.8,2022-10-16T15:07:28.855Z,2022-10-17T00:59:55Z,,,,,,,,,,,,,,,,,,,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032119,39,1,1,2,16,17o35s8assv3kamxowzz77k4r,1,63,46,2022-10-16T15:07:29.666Z,2022-10-17T00:59:54Z,3849579279,213,2.9,3849579277,212,17.9,3850981447,178,,3849579275,141,51.4,3849579273,140,46.3,3849579271,56,Back,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473032167,40,1,1,2,19,17o35s8assv3kamxowzz77k4r,1,41.4,56,2022-10-16T15:07:32.671Z,2022-10-17T00:59:53Z,3849579517,213,1.1,3849579515,212,18.6,3849579509,56,Left,3849579513,141,79.7,3849579511,140,50.2,3850981623,178,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
