id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/11/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2482086399,212,1,1,22,26,75qj99fhg5c0ztj2tva5u4uii,1,37.9,24.4,2022-11-05T20:22:33.370Z,2022-11-06T08:23:03Z,3898183611,178,,3897367859,141,68.5,3897367861,212,30.2,3897367857,140,34.5,3897367855,56,Back,3897367863,213,1.7,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086427,213,1,1,22,31,75qj99fhg5c0ztj2tva5u4uii,1,37.5,71,2022-11-05T20:22:39.164Z,2022-11-06T08:23:02Z,3897368031,140,42.0,3897368039,212,14.3,3898183735,178,,3897368029,56,Back,3897368043,213,1.2,3897368035,141,90.9,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482236191,1095,83,1,22,35,3xedluek08t2ka7oypwuullcn,1,54.8,19.3,2022-11-05T20:22:43.046Z,2022-11-06T08:23:01Z,3898225359,399,210456,,,,,,,,,,,,,,,,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086475,214,1,1,22,35,75qj99fhg5c0ztj2tva5u4uii,1,45.2,80.6,2022-11-05T20:22:43.067Z,2022-11-06T08:23:00Z,3897368415,141,48.7,3897368419,213,4.2,3897368413,140,33.3,3897368411,56,Back,3897368417,212,25.0,3898184141,178,,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086505,215,1,1,22,42,75qj99fhg5c0ztj2tva5u4uii,1,33.9,49.6,2022-11-05T20:22:50.080Z,2022-11-06T08:22:58Z,3897368597,213,4.7,3897368589,56,Back,3897368593,141,14.9,3898184255,178,,3897368595,212,23.6,3897368591,140,33.6,,,,,,,akczqgcekziai0uuirql1enrp,I. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086593,216,1,1,22,45,75qj99fhg5c0ztj2tva5u4uii,0,34,12.7,2022-11-05T20:22:53.006Z,2022-11-06T08:22:58Z,3897369153,141,13.4,3897369149,56,Right,3897369155,212,62.1,3898184347,178,,3897369157,213,0.0,3897369151,140,93.1,3897369159,1,,3897369147,155,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086603,259,59,1,22,49,3xedluek08t2ka7oypwuullcn,1,0,0,2022-11-05T20:22:57.206Z,2022-11-06T08:22:57Z,3897369209,56,Back,,,,,,,,,,,,,,,,,,,,,,25cggz2egeqce47yijxadsslx,B. Samba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086607,260,4,1,22,51,3xedluek08t2ka7oypwuullcn,1,9.5,86.4,2022-11-05T20:22:58.751Z,2022-11-06T08:22:57Z,3897369231,152,,3897369229,56,Back,3897369249,233,217,3897369233,265,,3897369237,285,,3897369227,13,,,,,,,,25cggz2egeqce47yijxadsslx,B. Samba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086601,217,4,1,22,51,75qj99fhg5c0ztj2tva5u4uii,0,90.5,13.6,2022-11-05T20:22:58.752Z,2022-11-06T08:22:56Z,3897369203,265,,3897369259,233,260,3897369205,286,,3897369197,13,,3897369199,56,Right,3897369201,152,,3898184559,178,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086771,261,1,1,23,17,3xedluek08t2ka7oypwuullcn,1,14,80.7,2022-11-05T20:23:24.729Z,2022-11-06T08:22:56Z,3897370315,213,4.7,3897370349,189,,3897370309,140,14.5,3897370313,212,15.4,3898184589,178,,3897370307,56,Back,3897370305,152,,3897370303,5,,br7zigajqee6fms35zhm1sb8p,F. Medina,3897370311,141,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086813,262,1,1,23,25,3xedluek08t2ka7oypwuullcn,1,30.3,53.1,2022-11-05T20:23:32.513Z,2022-11-06T08:22:54Z,3898184689,178,,3897370629,141,34.0,3897370631,212,13.0,3897370627,140,31.4,3897370625,56,Back,3897370633,213,4.8,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086857,263,1,1,23,29,3xedluek08t2ka7oypwuullcn,1,42.5,20.7,2022-11-05T20:23:37.188Z,2022-11-06T08:22:52Z,3897370905,140,57.2,3897370917,213,5.7,3898184747,178,,3897370901,56,Right,3897370913,212,18.9,3897370909,141,4.7,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086881,264,1,1,23,33,3xedluek08t2ka7oypwuullcn,1,59.4,1.8,2022-11-05T20:23:41.025Z,2022-11-06T08:22:51Z,3898184949,178,,3897371079,141,18.5,3897371083,213,2.7,3897371075,56,Back,3897371081,212,25.2,3897371077,140,38.0,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086903,265,1,1,23,37,3xedluek08t2ka7oypwuullcn,1,39.6,18.4,2022-11-05T20:23:44.992Z,2022-11-06T08:22:51Z,3897371225,140,36.4,3897371223,56,Back,3898185035,178,,3897371227,141,49.3,3897371229,212,21.3,3897371231,213,1.7,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086925,266,1,1,23,40,3xedluek08t2ka7oypwuullcn,1,39,48.3,2022-11-05T20:23:47.335Z,2022-11-06T08:22:50Z,3897371339,213,1.2,3898185115,178,,3897371331,56,Back,3897371335,141,79.3,3897371333,140,45.8,3897371337,212,22.3,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086935,267,1,1,23,42,3xedluek08t2ka7oypwuullcn,1,48.7,74.9,2022-11-05T20:23:49.503Z,2022-11-06T08:22:49Z,3897371413,212,8.5,3897371415,213,5.9,3897371397,56,Center,3897371403,140,56.1,3898185249,178,,3897371407,141,69.7,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086949,268,1,1,23,43,3xedluek08t2ka7oypwuullcn,1,54,68,2022-11-05T20:23:50.267Z,2022-11-06T08:22:49Z,3897371475,213,2.6,3897371473,212,11.9,3897371465,140,44.4,3897371463,56,Back,3898185383,178,,3897371469,141,77.4,,,,,,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086965,269,1,1,23,44,3xedluek08t2ka7oypwuullcn,1,48,78,2022-11-05T20:23:51.634Z,2022-11-06T08:22:48Z,3897371537,56,Left,3897371543,212,11.5,3897371545,213,0.8,3898185499,178,,3897371541,141,90.2,3897371539,140,55.6,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086975,270,1,1,23,45,3xedluek08t2ka7oypwuullcn,1,54.8,89,2022-11-05T20:23:52.694Z,2022-11-06T08:22:47Z,3897371609,56,Left,3897371615,212,5.6,3897371613,141,81.8,3897371619,213,4.2,3898185611,178,,3897371611,140,52.2,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087031,271,1,1,23,46,3xedluek08t2ka7oypwuullcn,1,51.4,79,2022-11-05T20:23:53.358Z,2022-11-06T08:22:47Z,3897371871,212,10.3,3897371869,141,85.2,3898185695,178,,3897371873,213,2.7,3897371865,140,42.5,3897371863,56,Back,,,,,,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087043,272,1,1,23,46,3xedluek08t2ka7oypwuullcn,1,46.6,85,2022-11-05T20:23:54.024Z,2022-11-06T08:22:47Z,3897371927,141,65.7,3898185847,178,,3897371925,140,52.4,3897371923,56,Center,3897371929,212,14.5,3897371931,213,5.1,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087061,273,1,1,23,49,3xedluek08t2ka7oypwuullcn,1,52.1,63.7,2022-11-05T20:23:56.423Z,2022-11-06T08:22:46Z,3897372037,140,63.1,3897372035,56,Center,3897372043,213,0.6,3898186005,178,,3897372039,141,75.4,3897372041,212,14.0,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087071,274,1,1,23,51,3xedluek08t2ka7oypwuullcn,1,62.9,64.8,2022-11-05T20:23:58.501Z,2022-11-06T08:22:45Z,3897372097,141,82.1,3898186109,178,,3897372093,56,Left,3897372095,140,69.0,3897372101,213,1.1,3897372099,212,13.4,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087083,275,1,1,23,53,3xedluek08t2ka7oypwuullcn,1,74.5,82.8,2022-11-05T20:24:01.081Z,2022-11-06T08:22:44Z,3897372163,141,90.6,3897372165,212,13.2,3897372167,213,0.4,3898186263,178,,3897372159,56,Left,3897372161,140,86.0,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087087,276,1,1,23,56,3xedluek08t2ka7oypwuullcn,0,91.8,84.6,2022-11-05T20:24:03.340Z,2022-11-06T08:22:43Z,3898186335,178,,3897372181,56,Center,3897733245,224,,3897372175,2,,3897372185,141,54.0,3897372177,155,,3897733247,72,,3897372183,140,95.9,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,3897372187,212,21.2,3897372191,213,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087113,219,52,1,23,57,75qj99fhg5c0ztj2tva5u4uii,1,3.3,47,2022-11-05T20:24:04.898Z,2022-11-06T08:22:43Z,3897733309,376,,3898186413,178,,,,,,,,,,,,,,,,,,,,821ma6ofy7t9wtdvu1w6uni09,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087095,218,43,1,23,58,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-11-05T20:24:05.279Z,2022-11-05T20:24:33Z,3897372237,56,Back,3897373723,144,61,,,,,,,,,,,,,,,,,,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087209,220,1,1,24,6,75qj99fhg5c0ztj2tva5u4uii,1,11.5,48.2,2022-11-05T20:24:13.887Z,2022-11-06T08:22:42Z,3897733561,189,,3897372941,141,7.6,3897372939,140,17.9,3898186461,178,,3897372937,56,Back,3897372943,212,28.4,3897372945,213,5.0,3897372935,123,,821ma6ofy7t9wtdvu1w6uni09,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087235,221,1,1,24,10,75qj99fhg5c0ztj2tva5u4uii,0,15.6,6.5,2022-11-05T20:24:17.655Z,2022-11-06T08:22:42Z,3897373059,213,0.2,3897373061,1,,3897373051,56,Right,3897373057,212,40.1,3897373049,155,,3897373055,141,16.7,3898186557,178,,3897373053,140,53.2,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087247,277,1,1,24,12,3xedluek08t2ka7oypwuullcn,1,49.1,78.8,2022-11-05T20:24:20.183Z,2022-11-06T08:22:42Z,3898186667,388,,3897373147,140,57.1,3897373145,56,Center,3897373143,3,,3897373151,141,77.6,3897373157,213,6.2,3897373155,212,8.4,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087251,278,49,1,24,14,3xedluek08t2ka7oypwuullcn,1,54.2,73.3,2022-11-05T20:24:21.773Z,2022-11-06T08:22:41Z,,,,,,,,,,,,,,,,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087297,279,1,1,24,16,3xedluek08t2ka7oypwuullcn,1,48.3,63.5,2022-11-05T20:24:24.072Z,2022-11-06T08:22:40Z,3897373401,140,51.2,3897373407,213,5.1,3898186937,178,,3897373405,212,7.6,3897373399,56,Center,3897373403,141,53.2,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087301,280,1,1,24,17,3xedluek08t2ka7oypwuullcn,1,50.6,56.6,2022-11-05T20:24:24.929Z,2022-11-06T08:22:40Z,3897373427,141,57.9,3897373425,140,47.8,3897373423,56,Back,3897373429,212,3.1,3897373431,213,2.8,3898187049,178,,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087377,281,1,1,24,18,3xedluek08t2ka7oypwuullcn,1,47,59.4,2022-11-05T20:24:25.806Z,2022-11-06T08:22:40Z,3897373789,212,19.4,3897373785,140,38.0,3897373783,56,Back,3897373791,213,4.2,3898187135,178,,3897373787,141,34.5,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087405,282,1,1,24,27,3xedluek08t2ka7oypwuullcn,1,42.6,33.9,2022-11-05T20:24:34.382Z,2022-11-06T08:22:37Z,3897373973,140,35.4,3897373975,141,60.3,3897373977,212,19.5,3898187223,178,,3897373971,56,Back,3897373979,213,2.0,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087415,283,1,1,24,29,3xedluek08t2ka7oypwuullcn,1,38.5,60.2,2022-11-05T20:24:36.824Z,2022-11-06T08:22:37Z,3897374033,212,15.2,3898187481,178,,3897374035,213,1.2,3897374027,56,Back,3897374031,141,81.3,3897374029,140,43.4,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087443,284,1,1,24,31,3xedluek08t2ka7oypwuullcn,1,46.6,81,2022-11-05T20:24:38.667Z,2022-11-06T08:22:36Z,3897374223,141,74.6,3897374219,56,Center,3897374225,212,8.1,3897374227,213,5.7,3897374221,140,53.1,3898187597,178,,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087469,285,2,1,24,35,3xedluek08t2ka7oypwuullcn,1,64.9,81.1,2022-11-05T20:24:42.319Z,2022-11-06T08:22:36Z,3897375181,7,1ad3itgiwcnyw3o9wplhah2hh,3898187769,178,,3897374447,141,70.9,3897374445,140,81.0,3897374443,56,Center,,,,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087569,224,55,1,24,35,75qj99fhg5c0ztj2tva5u4uii,1,26.7,12.1,2022-11-05T20:24:42.320Z,2022-11-06T08:22:35Z,,,,,,,,,,,,,,,,,,,,,,,,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087471,286,43,1,24,38,3xedluek08t2ka7oypwuullcn,1,0,0,2022-11-05T20:24:45.339Z,2022-11-05T20:24:52Z,3897374463,17,0,3897374619,144,39,3897374465,56,Center,3897374471,249,0,3897374461,22,0,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087481,222,43,1,24,40,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-11-05T20:24:47.309Z,2022-11-05T20:24:54Z,3897374507,178,0,3897374511,56,Back,3897374505,173,0,3897374763,144,63,3897374509,182,0,,,,,,,,,,821ma6ofy7t9wtdvu1w6uni09,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087489,223,43,1,24,42,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-11-05T20:24:49.358Z,2022-11-05T20:24:53Z,3897374691,144,49,,,,,,,,,,,,,,,,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087799,225,1,1,25,14,75qj99fhg5c0ztj2tva5u4uii,0,17.6,35.9,2022-11-05T20:25:21.672Z,2022-11-06T08:22:35Z,3897376469,1,,3897376459,140,71.9,3897376457,56,Center,3897376467,213,6.2,3898187921,178,,3897376453,155,,3897376463,212,57.2,3897376451,5,,821ma6ofy7t9wtdvu1w6uni09,Y. Fofana,3897376461,141,29.1,3897376455,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482151601,908,44,1,25,17,3xedluek08t2ka7oypwuullcn,1,33,68.9,2022-11-05T20:25:24.956Z,2022-11-06T08:22:34Z,3897735491,233,774,3897735489,56,Back,3897735495,285,,,,,,,,,,,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482151573,774,44,1,25,17,75qj99fhg5c0ztj2tva5u4uii,0,67,31.1,2022-11-05T20:25:24.957Z,2022-11-06T08:22:34Z,3897735503,233,908,3897735319,286,,3897735317,56,Center,,,,,,,,,,,,,,,,2bfbi3t4aufb47wwt56ilzoyc,A. Salama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087823,287,1,1,25,17,3xedluek08t2ka7oypwuullcn,0,32.2,68.7,2022-11-05T20:25:24.993Z,2022-11-06T08:22:34Z,3897376581,56,Back,3897376589,213,5.5,3897376583,140,32.8,3897376585,141,67.7,3898189213,388,,3897376579,3,,3897376587,212,0.9,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087825,226,61,1,25,17,75qj99fhg5c0ztj2tva5u4uii,1,67.3,29.7,2022-11-05T20:25:25.059Z,2022-11-06T08:22:33Z,3898189461,388,,3898189459,15,,3897376593,56,Center,,,,,,,,,,,,,,,,2bfbi3t4aufb47wwt56ilzoyc,A. Salama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087839,288,49,1,25,20,3xedluek08t2ka7oypwuullcn,1,31.3,88.3,2022-11-05T20:25:27.608Z,2022-11-06T08:22:33Z,,,,,,,,,,,,,,,,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087865,289,1,1,25,21,3xedluek08t2ka7oypwuullcn,1,31.7,87.6,2022-11-05T20:25:28.857Z,2022-11-06T08:22:32Z,3897376821,140,19.9,3897376817,56,Back,3898189623,178,,3897376825,212,12.4,3897376823,141,86.3,3897376827,213,3.2,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087917,290,1,1,25,24,3xedluek08t2ka7oypwuullcn,1,22.8,84.4,2022-11-05T20:25:31.508Z,2022-11-06T08:22:31Z,3897377121,140,18.1,3897377127,213,4.5,3898189803,178,,3897377119,56,Back,3897377125,212,21.0,3897377123,141,54.4,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087941,291,1,1,25,29,3xedluek08t2ka7oypwuullcn,1,23.3,48.9,2022-11-05T20:25:36.281Z,2022-11-06T08:22:30Z,3897377291,213,4.9,3897377287,212,13.7,3897377285,141,29.0,3897377283,140,25.5,3898189889,178,,3897377281,56,Back,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087971,292,1,1,25,33,3xedluek08t2ka7oypwuullcn,1,34,22.1,2022-11-05T20:25:40.766Z,2022-11-06T08:22:29Z,3897377453,212,22.0,3897377449,140,29.7,3897377455,213,1.8,3898189965,178,,3897377451,141,53.7,3897377447,56,Back,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482087993,293,1,1,25,36,3xedluek08t2ka7oypwuullcn,1,34.3,56.9,2022-11-05T20:25:43.784Z,2022-11-06T08:22:28Z,3897377587,213,0.9,3897377579,56,Back,3897377585,212,19.9,3897377583,141,80.1,3898190099,178,,3897377581,140,45.8,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482088045,294,1,1,25,40,3xedluek08t2ka7oypwuullcn,1,51,82.3,2022-11-05T20:25:47.555Z,2022-11-06T08:22:27Z,3897377951,140,59.3,3898190217,178,,3897377957,213,0.3,3897377955,212,9.1,3897377949,56,Left,3897377953,141,86.0,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482088049,295,4,1,25,42,3xedluek08t2ka7oypwuullcn,1,55.6,87.2,2022-11-05T20:25:49.857Z,2022-11-06T08:22:26Z,3897377981,13,,3897377989,286,,3897377991,233,227,3897377987,152,,3897377983,295,,3897377985,56,Left,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482088047,227,4,1,25,42,75qj99fhg5c0ztj2tva5u4uii,0,44.4,12.8,2022-11-05T20:25:49.858Z,2022-11-06T08:22:25Z,3897377971,56,Back,3898190355,178,,3897378015,233,295,3897377965,13,,3897377973,152,,3897377967,295,,3897377975,285,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482088191,296,1,1,25,52,3xedluek08t2ka7oypwuullcn,1,52.4,86,2022-11-05T20:25:59.618Z,2022-11-06T08:22:25Z,3897378801,1,,3897378787,5,,3897378791,56,Back,3897378789,152,,3897378795,141,33.2,3898190527,178,,3897378799,213,4.3,3897378797,212,38.8,br7zigajqee6fms35zhm1sb8p,F. Medina,3897378793,140,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482088219,297,1,1,26,3,3xedluek08t2ka7oypwuullcn,1,41,24,2022-11-05T20:26:10.308Z,2022-11-06T08:22:23Z,3897378939,213,1.6,3897378931,56,Back,3898190689,178,,3897378937,212,30.0,3897378935,141,68.0,3897378933,140,39.1,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482088245,298,1,1,26,6,3xedluek08t2ka7oypwuullcn,1,39.5,65.6,2022-11-05T20:26:13.265Z,2022-11-06T08:22:23Z,3898190811,178,,3897379097,56,Back,3897379105,213,1.2,3897379103,212,19.9,3897379099,140,47.0,3897379101,141,92.4,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482088265,299,1,1,26,9,3xedluek08t2ka7oypwuullcn,1,50.4,93.4,2022-11-05T20:26:16.428Z,2022-11-06T08:22:22Z,3897379181,140,57.5,3897379187,213,0.2,3897379179,56,Left,3897379183,141,95.8,3898190883,178,,3897379185,212,7.6,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482088287,300,1,1,26,11,3xedluek08t2ka7oypwuullcn,1,58.5,95.5,2022-11-05T20:26:18.675Z,2022-11-06T08:22:21Z,3897379323,212,11.5,3898191017,178,,3897379319,140,66.3,3897379325,213,5.5,3897379317,56,Left,3897379321,141,83.7,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482088317,301,1,1,26,12,3xedluek08t2ka7oypwuullcn,1,64.4,84.3,2022-11-05T20:26:19.978Z,2022-11-06T08:22:20Z,3897379515,212,13.0,3897379509,56,Left,3897379513,141,95.3,3897379517,213,0.6,3898191439,178,,3897379511,140,74.5,,,,,,,7h28voyog9dhvitn6hj1omhh,W. Saïd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482088325,302,1,1,26,15,3xedluek08t2ka7oypwuullcn,1,75.6,91.1,2022-11-05T20:26:22.835Z,2022-11-06T08:22:19Z,3898191559,178,,3897379551,140,76.5,3897379557,213,4.9,3897379553,141,81.8,3897379549,56,Left,3897379555,212,6.4,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
