id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value
2493756733,9,1,1,0,22,2b3mar72yy8d6uvat1ka6tn3r,1,38.9,70,2022-12-28T20:03:23.209Z,2022-12-29T04:16:47Z,3958853597,140,38.6,3958853605,213,1.6,3958853603,212,16.3,3959098207,178,,3958853601,141,93.9,3958853595,56,Back,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493756777,10,1,1,0,25,2b3mar72yy8d6uvat1ka6tn3r,1,39.9,95.4,2022-12-28T20:03:25.633Z,2022-12-29T04:16:46Z,3958853859,141,76.2,3958853857,140,31.6,3958853861,212,15.7,3958853863,213,4.1,3959098219,178,,3958853855,56,Back,,,,,,,atlhc604ri3rr4w012otutyj8,E. Bitshiabu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493756793,11,1,1,0,31,2b3mar72yy8d6uvat1ka6tn3r,1,35.9,67.6,2022-12-28T20:03:32.033Z,2022-12-29T04:16:44Z,3959098223,178,,3958853973,56,Back,3958853977,141,42.7,3958853979,212,17.1,3958853975,140,33.4,3958853981,213,4.6,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493756799,12,1,1,0,34,2b3mar72yy8d6uvat1ka6tn3r,1,33.9,40.3,2022-12-28T20:03:35.063Z,2022-12-29T04:16:43Z,3958854059,213,5.1,3958854053,140,43.2,3958854057,212,24.0,3958854051,56,Back,3959098251,178,,3958854055,141,8.0,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493756821,13,1,1,0,36,2b3mar72yy8d6uvat1ka6tn3r,1,44.1,10.2,2022-12-28T20:03:36.828Z,2022-12-29T04:16:42Z,3958854179,56,Back,3958854185,212,14.1,3958854187,213,2.4,3958854183,141,23.9,3958854181,140,34.0,3959098269,178,,,,,,,,cfg0ocm0b2icpagbtnzkrihn9,N. Mukiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493756825,14,1,1,0,40,2b3mar72yy8d6uvat1ka6tn3r,1,35.5,32.3,2022-12-28T20:03:40.768Z,2022-12-29T04:16:41Z,3958854215,140,43.6,3958854221,213,0.8,3958854219,212,12.3,3959098281,178,,3958854213,56,Back,3958854217,141,45.4,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493756835,15,1,1,0,41,2b3mar72yy8d6uvat1ka6tn3r,1,41.9,46.6,2022-12-28T20:03:41.694Z,2022-12-29T04:16:40Z,3959098295,178,,3958854279,56,Back,3959068607,156,,3958854281,140,35.4,3958854285,212,9.8,3958854283,141,36.2,3958854287,213,3.9,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493756879,16,1,1,0,43,2b3mar72yy8d6uvat1ka6tn3r,1,34.7,42.1,2022-12-28T20:03:43.817Z,2022-12-29T04:16:39Z,3959098305,178,,3958854543,56,Back,3958854547,141,74.9,3958854549,212,22.4,3958854551,213,1.7,3958854545,140,32.7,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493756895,17,1,1,0,48,2b3mar72yy8d6uvat1ka6tn3r,1,37.7,73.4,2022-12-28T20:03:49.036Z,2022-12-29T04:16:38Z,3958854655,212,15.7,3958854649,56,Back,3958854651,140,32.7,3959098317,178,,3958854657,213,4.4,3958854653,141,51.6,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493756907,18,1,1,0,51,2b3mar72yy8d6uvat1ka6tn3r,1,34.7,51.5,2022-12-28T20:03:51.472Z,2022-12-29T04:16:37Z,3958854751,213,5.3,3958854745,140,56.4,3958854753,1,,3959098343,178,,3958854743,56,Right,3958854747,141,5.6,3958854749,212,38.6,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493756915,19,1,1,0,54,2b3mar72yy8d6uvat1ka6tn3r,1,56.6,3.3,2022-12-28T20:03:55.339Z,2022-12-29T04:16:36Z,3958854815,213,1.2,3959098367,178,,3958854811,141,12.4,3958854813,212,6.6,3958854807,56,Right,3958854809,140,58.8,,,,,,,cfg0ocm0b2icpagbtnzkrihn9,N. Mukiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493756921,20,1,1,0,56,2b3mar72yy8d6uvat1ka6tn3r,1,57.6,11.2,2022-12-28T20:03:56.875Z,2022-12-29T04:16:35Z,3958854847,140,49.3,3958854849,141,16.4,3958854851,212,9.4,3958854845,56,Back,3958854853,213,2.8,3959098379,178,,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493756935,21,1,1,0,58,2b3mar72yy8d6uvat1ka6tn3r,1,49.6,22.8,2022-12-28T20:03:58.984Z,2022-12-29T04:16:34Z,3958854945,213,2.2,3958854943,212,11.9,3958854941,141,36.5,3958854939,140,42.5,3959098395,178,,3958854937,56,Back,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493756947,22,1,1,1,0,2b3mar72yy8d6uvat1ka6tn3r,1,43.7,39.6,2022-12-28T20:04:00.689Z,2022-12-29T04:16:33Z,3958855001,141,63.9,3959098407,178,,3958855003,212,16.5,3958855005,213,1.6,3958854999,140,43.5,3958854997,56,Back,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493756961,23,1,1,1,1,2b3mar72yy8d6uvat1ka6tn3r,1,42.8,63.8,2022-12-28T20:04:02.061Z,2022-12-29T04:16:33Z,3958855065,56,Left,3959098423,178,,3958855073,213,0.8,3958855069,141,91.2,3958855071,212,26.2,3958855067,140,60.3,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493756981,24,1,1,1,3,2b3mar72yy8d6uvat1ka6tn3r,0,52.4,90.8,2022-12-28T20:04:04.049Z,2022-12-29T04:16:33Z,3958855163,213,5.9,3958855159,141,66.5,3958855157,140,87.1,3958855161,212,40.0,3958855155,56,Center,3958855165,1,,3959098439,178,,,,,atlhc604ri3rr4w012otutyj8,E. Bitshiabu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493756997,3,49,1,1,7,71ajatxnuhc5cnm3xvgdky49w,1,12.3,31.8,2022-12-28T20:04:08.160Z,2022-12-29T04:16:32Z,,,,,,,,,,,,,,,,,,,,,,,,,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493757049,4,1,1,1,15,71ajatxnuhc5cnm3xvgdky49w,0,13.4,35.3,2022-12-28T20:04:15.469Z,2022-12-29T04:16:29Z,3958855585,212,44.5,3958855577,155,,3958855579,56,Back,3958855581,140,48.0,3959098477,178,,3958855589,1,,3958855587,213,0.6,3958855583,141,73.0,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493801835,1171,43,1,1,17,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2022-12-28T20:04:17.601Z,2022-12-29T01:40:17Z,3959123541,144,67,3959108839,233,701,,,,,,,,,,,,,,,,,,,cfg0ocm0b2icpagbtnzkrihn9,N. Mukiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493804649,1395,67,1,1,17,2b3mar72yy8d6uvat1ka6tn3r,1,48.8,31.4,2022-12-28T20:04:17.601Z,2022-12-29T03:43:10Z,3959123575,233,755,,,,,,,,,,,,,,,,,,,,,,cfg0ocm0b2icpagbtnzkrihn9,N. Mukiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493801833,701,43,1,1,17,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2022-12-28T20:04:17.602Z,2022-12-29T01:40:17Z,3959108851,233,1171,3959123535,144,67,,,,,,,,,,,,,,,,,,,egtyl4noukbjkm1va1i11e87o,H. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493804647,755,67,1,1,17,71ajatxnuhc5cnm3xvgdky49w,0,51.2,68.6,2022-12-28T20:04:17.602Z,2022-12-29T03:43:10Z,3959123587,233,1395,,,,,,,,,,,,,,,,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493757061,25,1,1,1,17,2b3mar72yy8d6uvat1ka6tn3r,1,50.6,24.4,2022-12-28T20:04:17.676Z,2022-12-29T04:16:29Z,3958855673,56,Center,3958855677,141,28.6,3959098499,388,,3958855679,212,17.5,3958855671,157,,3958855681,213,0.2,3958855675,140,67.0,3958855683,1,,cfg0ocm0b2icpagbtnzkrihn9,N. Mukiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493757067,26,1,1,1,19,2b3mar72yy8d6uvat1ka6tn3r,1,68.5,27.6,2022-12-28T20:04:20.335Z,2022-12-29T04:16:28Z,3958955569,156,,3958855725,213,2.9,3958855717,56,Center,3958855719,140,62.4,3958855721,141,29.5,3958855715,3,,3958855723,212,6.5,3959098533,388,,3vx94h32ahujciraspdayj9t6,H. Ekitike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493757069,27,49,1,1,21,2b3mar72yy8d6uvat1ka6tn3r,1,64.3,26.3,2022-12-28T20:04:21.648Z,2022-12-29T04:16:28Z,,,,,,,,,,,,,,,,,,,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493757095,28,1,1,1,21,2b3mar72yy8d6uvat1ka6tn3r,1,64.3,26.3,2022-12-28T20:04:21.743Z,2022-12-29T04:16:27Z,3958855869,213,4.5,3959098573,178,,3958855857,56,Right,3958855865,212,5.5,3958855861,141,18.5,3958855859,140,63.0,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493757125,29,1,1,1,25,2b3mar72yy8d6uvat1ka6tn3r,1,64,9.3,2022-12-28T20:04:26.084Z,2022-12-29T04:16:26Z,3958856025,1,,3958856019,141,31.1,3958856017,140,35.2,3958856021,212,33.7,3958856015,56,Back,3958856023,213,2.7,3959098577,178,,,,,cfg0ocm0b2icpagbtnzkrihn9,N. Mukiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493757151,30,1,1,1,31,2b3mar72yy8d6uvat1ka6tn3r,1,33,35.7,2022-12-28T20:04:31.577Z,2022-12-29T04:16:25Z,3958856195,141,65.3,3959098587,178,,3958856191,56,Back,3958856193,140,34.2,3958856197,212,20.2,3958856199,213,1.5,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493757155,31,1,1,1,34,2b3mar72yy8d6uvat1ka6tn3r,1,35.4,80.6,2022-12-28T20:04:35.407Z,2022-12-29T04:16:25Z,3958856215,140,33.6,3958856221,213,1.8,3959098605,178,,3958856217,141,92.0,3958856213,56,Back,3958856219,212,8.0,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493757167,32,1,1,1,36,2b3mar72yy8d6uvat1ka6tn3r,1,33.9,96,2022-12-28T20:04:36.828Z,2022-12-29T04:16:24Z,3958856281,140,16.1,3958856285,212,31.5,3958856279,56,Back,3959098615,178,,3958856287,213,4.1,3958856283,141,58.7,,,,,,,atlhc604ri3rr4w012otutyj8,E. Bitshiabu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493757179,33,1,1,1,39,2b3mar72yy8d6uvat1ka6tn3r,1,16,58.1,2022-12-28T20:04:39.442Z,2022-12-29T04:16:24Z,3958856395,212,16.6,3958856391,140,26.4,3959098635,178,,3958856389,56,Back,3958856397,213,5.4,3958856393,141,39.7,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493757191,34,1,1,1,42,2b3mar72yy8d6uvat1ka6tn3r,1,28.8,39.7,2022-12-28T20:04:42.954Z,2022-12-29T04:16:23Z,3958856469,56,Back,3958856471,140,38.7,3958856475,212,12.7,3959098651,178,,3958856477,213,5.7,3958856473,141,29.0,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493757201,35,1,1,1,45,2b3mar72yy8d6uvat1ka6tn3r,1,39.6,25,2022-12-28T20:04:45.888Z,2022-12-29T04:16:22Z,3958856567,213,5.1,3958856563,141,6.4,3958856561,140,44.2,3958856565,212,13.5,3958856559,56,Back,3959098665,178,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493757211,36,1,1,1,47,2b3mar72yy8d6uvat1ka6tn3r,1,47.8,5,2022-12-28T20:04:47.912Z,2022-12-29T04:16:21Z,3958856631,212,14.5,3958856627,140,59.0,3958856629,141,17.5,3958856633,213,0.6,3959098669,178,,3958856625,56,Right,,,,,,,cfg0ocm0b2icpagbtnzkrihn9,N. Mukiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493757219,37,1,1,1,48,2b3mar72yy8d6uvat1ka6tn3r,1,59.3,16.7,2022-12-28T20:04:49.218Z,2022-12-29T04:16:20Z,3958856675,141,16.3,3959098677,178,,3958856671,56,Right,3958856679,213,6.3,3958856677,212,10.8,3958856673,140,69.6,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493757221,38,61,1,1,49,2b3mar72yy8d6uvat1ka6tn3r,0,64.2,16.6,2022-12-28T20:04:49.848Z,2022-12-29T04:16:19Z,3958856691,56,Right,3959098713,178,,,,,,,,,,,,,,,,,,,,3vx94h32ahujciraspdayj9t6,H. Ekitike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493757229,5,1,1,1,50,71ajatxnuhc5cnm3xvgdky49w,0,34.9,87.8,2022-12-28T20:04:50.691Z,2022-12-29T04:16:19Z,3958856735,140,48.3,3959098735,178,,3958856731,157,,3958856747,1,,3958856741,213,0.4,3958856739,212,15.5,3958856737,141,97.2,3958856733,56,Back,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493757239,39,1,1,1,51,2b3mar72yy8d6uvat1ka6tn3r,1,51,4.4,2022-12-28T20:04:52.393Z,2022-12-29T04:16:18Z,3958856809,141,18.4,3958856813,213,2.1,3958856807,140,46.0,3958856811,212,10.9,3959098839,178,,3958856805,56,Back,,,,,,,cfg0ocm0b2icpagbtnzkrihn9,N. Mukiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493757241,40,1,1,1,52,2b3mar72yy8d6uvat1ka6tn3r,0,48.2,12.8,2022-12-28T20:04:53.374Z,2022-12-29T04:16:18Z,3958856819,140,57.7,3958856823,212,10.4,3958856817,56,Right,3958856825,213,0.3,3958856821,141,17.0,3959098859,178,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493801989,702,43,1,1,53,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2022-12-28T20:04:54.010Z,2022-12-29T01:41:21Z,3959124091,144,67,3959109767,233,1181,,,,,,,,,,,,,,,,,,,egtyl4noukbjkm1va1i11e87o,H. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493804779,756,67,1,1,53,71ajatxnuhc5cnm3xvgdky49w,1,44.3,85.2,2022-12-28T20:04:54.011Z,2022-12-29T04:16:17Z,3959124121,233,1407,,,,,,,,,,,,,,,,,,,,,,egtyl4noukbjkm1va1i11e87o,H. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493801987,1181,43,1,1,53,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2022-12-28T20:04:54.011Z,2022-12-29T01:41:21Z,3959124087,144,67,3959109771,233,702,,,,,,,,,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493804775,1407,67,1,1,53,2b3mar72yy8d6uvat1ka6tn3r,0,55.7,14.8,2022-12-28T20:04:54.012Z,2022-12-29T04:16:17Z,3959124125,233,756,,,,,,,,,,,,,,,,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493757247,6,8,1,1,53,71ajatxnuhc5cnm3xvgdky49w,1,45.1,87.6,2022-12-28T20:04:54.081Z,2022-12-29T04:16:16Z,3958856857,56,Back,3959098877,178,,3959069263,385,,,,,,,,,,,,,,,,,egtyl4noukbjkm1va1i11e87o,H. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493757263,41,1,1,1,55,2b3mar72yy8d6uvat1ka6tn3r,1,54,29.5,2022-12-28T20:04:56.065Z,2022-12-29T04:16:16Z,3959098903,178,,3958856951,141,33.7,3958856959,213,0.6,3958856955,212,5.3,3958856943,56,Center,3958856947,140,58.3,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493757269,42,1,1,1,58,2b3mar72yy8d6uvat1ka6tn3r,1,59.6,25.9,2022-12-28T20:04:58.531Z,2022-12-29T04:16:13Z,3958856981,213,5.5,3959098931,178,,3958856975,140,63.2,3958856973,56,Right,3958856977,141,19.9,3958856979,212,5.6,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
