id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/9/value,keyPass,qualifier/14/value,qualifier/16/value,qualifier/15/value
2449497163,4,1,1,0,54,be2k34rut1lz79jxenabttqlc,1,43.2,61.8,2022-08-21T18:46:08.556Z,2022-08-22T03:29:13Z,3724307471,140,32.5,3724307477,213,4.1,3725301389,178,,3724307473,141,39.1,3724307469,56,Back,3724307475,212,19.1,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449497205,5,1,1,0,57,be2k34rut1lz79jxenabttqlc,1,29.9,37,2022-08-21T18:46:11.158Z,2022-08-22T03:29:12Z,3724307701,213,5.0,3724307695,141,11.9,3724307697,212,17.6,3724307693,140,33.9,3724307691,56,Back,3725301487,178,,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449497291,6,1,1,0,59,be2k34rut1lz79jxenabttqlc,1,34.6,6.1,2022-08-21T18:46:13.598Z,2022-08-22T03:29:11Z,3724308183,212,56.9,3724308187,1,,3724308179,140,88.7,3724308181,141,10.1,3724308175,155,,3724308185,213,0.0,3725301727,178,,3724308177,56,Right,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449696093,1496,83,1,1,6,2b3mar72yy8d6uvat1ka6tn3r,1,3.7,92.5,2022-08-21T18:46:19.873Z,2022-08-22T03:29:11Z,3725439985,399,243526,,,,,,,,,,,,,,,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449497295,7,3,1,1,6,be2k34rut1lz79jxenabttqlc,1,95.8,9.2,2022-08-21T18:46:20.730Z,2022-08-22T03:29:10Z,3724941081,464,,3724308259,233,8,3725301913,178,,3724308255,56,Right,3724308257,286,,,,,,,,,,,fij46jr9fq43444gr1y8tl9l,G. Gudmundsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449497285,8,45,1,1,6,2b3mar72yy8d6uvat1ka6tn3r,0,4.2,90.8,2022-08-21T18:46:20.730Z,2022-08-22T03:29:10Z,3724308273,233,7,3724308151,56,Back,3724308153,285,,,,,,,,,,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449497331,8,1,1,1,7,be2k34rut1lz79jxenabttqlc,1,92.5,11.3,2022-08-21T18:46:21.658Z,2022-08-22T03:29:09Z,3725301987,178,,3724308477,213,3.1,3724308473,141,12.7,3724308471,140,78.7,3724308475,212,14.5,3724308469,56,Right,,,,,,,fij46jr9fq43444gr1y8tl9l,G. Gudmundsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449497363,9,50,1,1,11,be2k34rut1lz79jxenabttqlc,1,79.1,12.7,2022-08-21T18:46:24.803Z,2022-08-22T03:29:08Z,3724308689,286,,3724308767,233,9,3724308687,56,Right,,,,,,,,,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449497339,9,7,1,1,11,2b3mar72yy8d6uvat1ka6tn3r,0,20.9,87.3,2022-08-21T18:46:24.909Z,2022-08-22T03:29:08Z,3725302313,178,,3724308525,285,,3724941307,385,,3724308523,56,Back,3724308739,233,9,,,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449497413,10,1,1,1,12,be2k34rut1lz79jxenabttqlc,1,85.6,2.4,2022-08-21T18:46:25.985Z,2022-08-22T03:29:07Z,3725302565,178,,3724308951,140,73.6,3724308961,213,2.7,3724308949,56,Right,3724308953,141,10.7,3724308957,212,13.8,,,,,,,fij46jr9fq43444gr1y8tl9l,G. Gudmundsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449497479,11,1,1,1,14,be2k34rut1lz79jxenabttqlc,1,67.6,12,2022-08-21T18:46:28.058Z,2022-08-22T03:29:07Z,3724309307,141,25.4,3724309303,56,Center,3725302665,178,,3724309311,213,2.4,3724309305,140,57.8,3724309309,212,13.7,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449497507,12,1,1,1,17,be2k34rut1lz79jxenabttqlc,1,54.3,29.6,2022-08-21T18:46:31.697Z,2022-08-22T03:29:06Z,3725302761,178,,3724309473,56,Center,3724309477,141,75.2,3724309481,213,1.4,3724309475,140,58.0,3724309479,212,31.3,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449497555,13,1,1,1,21,be2k34rut1lz79jxenabttqlc,1,57,79.4,2022-08-21T18:46:34.831Z,2022-08-22T03:29:05Z,3725302913,178,,3724309751,212,16.2,3724309749,141,94.2,3724309753,213,0.7,3724309745,56,Left,3724309747,140,69.1,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449497619,14,1,1,1,25,be2k34rut1lz79jxenabttqlc,1,66.4,87.2,2022-08-21T18:46:39.268Z,2022-08-22T03:29:03Z,3724310039,140,60.4,3724310045,213,3.9,3724310041,141,79.2,3724310037,56,Left,3725303103,178,,3724310043,212,8.3,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449497663,15,1,1,1,29,be2k34rut1lz79jxenabttqlc,1,52.8,78.2,2022-08-21T18:46:42.989Z,2022-08-22T03:29:02Z,3724310291,56,Back,3725303205,178,,3724310297,212,14.5,3724310293,140,41.4,3724310299,213,3.7,3724310295,141,66.2,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449497727,16,1,1,1,31,be2k34rut1lz79jxenabttqlc,1,42.8,65.9,2022-08-21T18:46:45.201Z,2022-08-22T03:29:02Z,3724310597,212,26.8,3725303351,178,,3724310591,140,19.0,3724310595,141,51.5,3724310599,213,3.5,3724310587,56,Back,,,,,,,avk0vktquq3oum9w6dyodlz6y,Alexsandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449497767,17,1,1,1,36,be2k34rut1lz79jxenabttqlc,1,21.4,50,2022-08-21T18:46:50.081Z,2022-08-22T03:29:01Z,3724310821,141,72.8,3724310819,140,26.3,3724310823,212,16.3,3724310817,56,Back,3725303585,178,,3724310825,213,1.3,,,,,,,2ols4tslj83nkbztgkx9s92hh,Léo Jardim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449497823,18,1,1,1,38,be2k34rut1lz79jxenabttqlc,1,28.5,75.4,2022-08-21T18:46:52.605Z,2022-08-22T03:29:00Z,3724311089,140,43.8,3724311093,212,16.2,3725303771,178,,3724311091,141,72.2,3724311095,213,6.1,3724311087,56,Back,,,,,,,avk0vktquq3oum9w6dyodlz6y,Alexsandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449497843,19,1,1,1,41,be2k34rut1lz79jxenabttqlc,1,40.2,80.1,2022-08-21T18:46:54.832Z,2022-08-22T03:28:59Z,3724311199,140,42.2,3724311205,213,1.3,3724311201,141,93.6,3725303977,178,,3724311197,56,Back,3724311203,212,9.4,,,,,,,afaseprhytbymcocemwregzc9,Y. Yazıcı,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449497885,20,1,1,1,42,be2k34rut1lz79jxenabttqlc,1,40.6,94.6,2022-08-21T18:46:56.715Z,2022-08-22T03:28:58Z,3724311435,141,76.4,3724311439,213,4.2,3724311437,212,14.3,3724311433,140,33.7,3725304123,178,,3724311431,56,Back,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449497929,21,1,1,1,45,be2k34rut1lz79jxenabttqlc,1,29.6,77.7,2022-08-21T18:46:59.076Z,2022-08-22T03:28:58Z,3724311627,56,Back,3724311643,213,3.8,3724311631,140,14.7,3725304349,178,,3724311635,141,58.5,3724311639,212,20.4,,,,,,,avk0vktquq3oum9w6dyodlz6y,Alexsandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449497983,22,1,1,1,49,be2k34rut1lz79jxenabttqlc,1,13.7,54.7,2022-08-21T18:47:03.086Z,2022-08-22T03:28:57Z,3724311969,141,81.6,3724311965,56,Back,3724311971,212,23.0,3725304493,178,,3724311973,213,0.9,3724311967,140,27.0,,,,,,,2ols4tslj83nkbztgkx9s92hh,Léo Jardim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449498051,23,1,1,1,52,be2k34rut1lz79jxenabttqlc,0,23.8,89.9,2022-08-21T18:47:06.642Z,2022-08-22T03:28:57Z,3724312341,1,,3724312331,56,Left,3724312337,212,46.4,3724312333,140,68.0,3725304667,178,,3724312329,155,,3724312339,213,0.0,3724312335,141,90.9,avk0vktquq3oum9w6dyodlz6y,Alexsandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449498055,10,49,1,1,57,2b3mar72yy8d6uvat1ka6tn3r,1,23.4,12.9,2022-08-21T18:47:10.880Z,2022-08-22T03:28:56Z,,,,,,,,,,,,,,,,,,,,,,,,,1qywnx1icmb4x7dbhhsck0vrp,P. Kimpembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449498151,11,1,1,1,57,2b3mar72yy8d6uvat1ka6tn3r,1,23.2,12.8,2022-08-21T18:47:10.924Z,2022-08-22T03:28:56Z,3724312947,141,46.9,3724312943,56,Back,3725305031,178,,3724312945,140,5.1,3724312951,213,2.3,3724312949,212,30.0,,,,,,,1qywnx1icmb4x7dbhhsck0vrp,P. Kimpembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449498057,24,43,1,1,57,be2k34rut1lz79jxenabttqlc,1,0,0,2022-08-21T18:47:11.319Z,2022-08-21T18:47:33Z,3724312369,56,Left,3724314141,144,61,,,,,,,,,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449498229,12,1,1,2,0,2b3mar72yy8d6uvat1ka6tn3r,1,6.6,41.5,2022-08-21T18:47:14.349Z,2022-08-22T03:28:55Z,3725305253,178,,3724313435,141,23.4,3724313439,213,5.4,3724313437,212,16.2,3724313433,140,16.7,3724313431,56,Back,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449498367,13,1,1,2,19,2b3mar72yy8d6uvat1ka6tn3r,1,19.6,20,2022-08-21T18:47:33.715Z,2022-08-22T03:28:55Z,3724314295,212,6.6,3724314297,213,0.4,3724314293,141,23.7,3725305367,178,,3724314289,56,Back,3724314291,140,25.4,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449498403,14,1,1,2,22,2b3mar72yy8d6uvat1ka6tn3r,1,24.4,21.8,2022-08-21T18:47:35.835Z,2022-08-22T03:28:54Z,3724314501,140,25.0,3725305447,178,,3724314507,213,4.8,3724314503,141,5.2,3724314499,56,Back,3724314505,212,11.3,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449498439,15,1,1,2,24,2b3mar72yy8d6uvat1ka6tn3r,1,23.3,1.9,2022-08-21T18:47:38.550Z,2022-08-22T03:28:53Z,3724314741,56,Back,3724314743,140,10.3,3724314747,212,14.4,3724314749,213,2.8,3725305521,178,,3724314745,141,8.5,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449685401,913,83,1,2,26,be2k34rut1lz79jxenabttqlc,1,89.2,94.2,2022-08-21T18:47:40.519Z,2022-08-22T03:08:57Z,3725373435,399,61170,,,,,,,,,,,,,,,,,,,,,,afaseprhytbymcocemwregzc9,Y. Yazıcı,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449498457,16,1,1,2,27,2b3mar72yy8d6uvat1ka6tn3r,1,10.3,2.4,2022-08-21T18:47:41.760Z,2022-08-22T03:28:52Z,3724314859,141,18.3,3724314855,56,Back,3724314861,212,11.6,3725305615,178,,3724314857,140,14.4,3724314863,213,1.2,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449498529,17,1,1,2,29,2b3mar72yy8d6uvat1ka6tn3r,1,10.3,19,2022-08-21T18:47:43.366Z,2022-08-22T03:28:51Z,3724315219,212,19.5,3724315209,140,3.8,3724315221,213,1.9,3724315205,56,Back,3724315215,141,45.8,3725305735,178,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449498567,18,1,1,2,32,2b3mar72yy8d6uvat1ka6tn3r,1,4,46.5,2022-08-21T18:47:46.025Z,2022-08-22T03:28:51Z,3724315425,140,25.7,3725305893,178,,3724315429,212,39.3,3724315433,1,,3724315427,141,93.5,3724315423,56,Back,3724315421,155,,3724315431,213,1.0,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449498589,19,1,1,2,35,2b3mar72yy8d6uvat1ka6tn3r,0,27.1,92.5,2022-08-21T18:47:49Z,2022-08-22T03:28:50Z,3724315559,56,Back,3725306029,178,,3724315565,212,12.9,3724315561,140,34.9,3724315567,213,5.4,3724315563,141,77.9,3724315557,155,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449498597,25,49,1,2,37,be2k34rut1lz79jxenabttqlc,1,64.1,19.1,2022-08-21T18:47:51.220Z,2022-08-22T03:28:50Z,,,,,,,,,,,,,,,,,,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449498635,26,1,1,2,37,be2k34rut1lz79jxenabttqlc,1,64.1,19.2,2022-08-21T18:47:51.289Z,2022-08-22T03:28:50Z,3724315861,140,72.7,3725306317,178,,3724315863,141,10.9,3724315867,213,5.7,3724315859,56,Right,3724315865,212,10.6,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449498651,27,1,1,2,39,be2k34rut1lz79jxenabttqlc,0,71.8,7.4,2022-08-21T18:47:53.298Z,2022-08-22T03:28:49Z,3724315965,141,24.7,3725306689,178,,3724315969,213,1.0,3724315967,212,14.3,3724315963,140,79.5,3724315961,56,Center,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449498641,20,49,1,2,42,2b3mar72yy8d6uvat1ka6tn3r,1,17.3,71.8,2022-08-21T18:47:55.819Z,2022-08-22T03:28:49Z,,,,,,,,,,,,,,,,,,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449498667,21,1,1,2,42,2b3mar72yy8d6uvat1ka6tn3r,1,17.3,71.8,2022-08-21T18:47:55.820Z,2022-08-22T03:28:49Z,3724316029,141,62.4,3724316025,56,Back,3724316031,212,6.8,3725307081,178,,3724316027,140,15.0,3724316033,213,4.4,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449498685,22,1,1,2,42,2b3mar72yy8d6uvat1ka6tn3r,1,15.4,64.4,2022-08-21T18:47:56.761Z,2022-08-22T03:28:48Z,3724316185,141,73.3,3724316177,56,Back,3724316189,212,10.2,3724316193,213,2.5,3725307319,178,,3724316181,140,7.6,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449498711,23,1,1,2,45,2b3mar72yy8d6uvat1ka6tn3r,1,7.7,75.2,2022-08-21T18:47:59.222Z,2022-08-22T03:28:47Z,3725307399,178,,3724316291,140,14.9,3724316297,213,1.0,3724316295,212,14.9,3724316293,141,94.1,3724316289,56,Back,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449498721,24,1,1,2,47,2b3mar72yy8d6uvat1ka6tn3r,1,14.8,93.7,2022-08-21T18:48:01.395Z,2022-08-22T03:28:47Z,3724316365,140,32.3,3724316369,212,18.4,3724316367,141,92.1,3724316363,56,Back,3725307621,178,,3724316371,213,6.2,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
