id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2526499341,1,34,16,0,0,9bxav814mkuhueiyivyive82d,1,0,0,2023-04-01T14:07:31.371Z,2023-04-01T15:16:51Z,4152346217,59,"1, 13, 14, 95, 4, 97, 12, 80, 19, 7, 77, 6, 9, 10, 11, 16, 17, 22, 27, 29",4152346227,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4152346231,194,7jj9gwpuk49bsm2ru06qb44wl,4152887759,197,4727,4152346211,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4152346207,30,"6wplm29z7qxxmujyc2ml19gix, tca8ra7ew1b1uny96ku0ql05, 512mx8ixg85cbefyan94g82y1, 5rh9yiue1qnabbwoyweyus5t6, 6ypo3vp0zupq6s1jbk8rbmq51, baogzi00mwdclwbvkd618evv9, 7jj9gwpuk49bsm2ru06qb44wl, 46vm60m1v8o9t0aesa0bpr42y, 1py4bk2ik16w8lil31bghq99m, co59rv08x22hk5itwibbwq191, b187awt0wdxh20fx1rn5vgewa, 3o7ktan6n28fn5fj7gel6qead, 7pv3n0vj8243p1di16regotsl, 6gdoxudvl1rgcn7d19e89p9ed, 9qk1hoxri8dee6yat0cateqxh, cglp4k40r1t672m7j0eb5ktsl, aujgya83jg4eylvm7hjjbbasq, 9br3ebcuzl5b755kwuxgey3md, 8tesu8352jvqfvclei8hykjbp, doc6xdg2vumiyoamostngr36d",4152346221,130,17,4152346235,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526503699,1,34,16,0,0,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2023-04-01T14:09:25.121Z,2023-04-01T15:12:55Z,4152369091,130,17,4152369093,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4152369087,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4152369085,30,"8xdrtww8r5jbxuxtall0wh591, 4hns4p7a45kno60qqzlniycmi, 57sdn53awg8fzbygrwchg6u7e, eznhm6o1jymvzaucjlngbaad, 2smai2vq1r9xnemihvcq0doet, 7etm5qf3sonimtxllrw5xwkid, 3h3g7sne1jjevj0mwyliehm95, c8mp2wwwyvy930vfjnivg2hre, a7rdypucykxo0a9xmcuqzabpx, demp53kye0ium76t240vo8cet, 9bkzl4dx3mci3w86rjpfkwowk, 2ri663cf9ev3wiyuk73e83zf8, 1bs4vwqye00mn2oaxrvfkkt7t, bj37ny1s1gbbe4wrgyz1wag9h, 900q6uo21i95co96snohqofyt, 1jbm4rhckr1gmwld08ey819m, dj2f6zk2cd8u9lt6odoei9cdl, ckcjk3zjpix288d6zihltlst0, 9nhlgi0k783bq8a2704bu6n6d, e0cuitfnnziyrdtuu9j1u2kgk",4152369097,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4152888031,197,15910,4152369089,59,"30, 18, 26, 17, 23, 4, 6, 8, 20, 11, 29, 33, 1, 7, 9, 15, 19, 22, 24, 25",4152369095,194,2smai2vq1r9xnemihvcq0doet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526602793,2,32,1,0,0,9bxav814mkuhueiyivyive82d,1,0,0,2023-04-01T15:00:07.320Z,2023-04-02T02:18:50Z,4152892787,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526602783,2,32,1,0,0,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2023-04-01T15:00:07.320Z,2023-04-01T15:00:09Z,4152892727,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526602847,3,1,1,0,0,9bxav814mkuhueiyivyive82d,1,50.3,50.3,2023-04-01T15:00:07.476Z,2023-04-02T02:27:01Z,4152893051,141,56.0,4152893047,140,32.7,4152893053,212,18.9,4152893059,279,S,4152893045,56,Back,4155885789,178,,4152893057,213,2.9,,,,1py4bk2ik16w8lil31bghq99m,M. Abline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526602903,4,1,1,0,2,9bxav814mkuhueiyivyive82d,1,37.5,56.6,2023-04-01T15:00:09.795Z,2023-04-02T07:38:01Z,4152893271,212,16.9,4155886077,178,,4152893265,56,Back,4152893273,213,2.3,4152893269,141,75.0,4152893267,140,26.7,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526602941,5,1,1,0,4,9bxav814mkuhueiyivyive82d,1,31.8,76.6,2023-04-01T15:00:11.928Z,2023-04-02T07:38:01Z,4152893443,56,Back,4152893455,213,4.4,4152893453,212,25.2,4155886263,178,,4152893447,140,23.5,4152893451,141,41.9,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526602947,6,1,1,0,8,9bxav814mkuhueiyivyive82d,0,24.4,27.3,2023-04-01T15:00:15.576Z,2023-04-02T07:38:00Z,4152893479,141,0.0,4152893475,56,Back,4155886467,178,,4152893481,212,26.5,4152893477,140,41.7,4152893483,213,5.5,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526603143,3,5,1,0,11,3unkqo2g6ag99gd5ynz1j7vse,1,60.6,101.4,2023-04-01T15:00:18.729Z,2023-04-02T02:27:17Z,4152894473,56,Left,4152894511,233,7,4152894475,347,,,,,,,,,,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526602955,7,5,1,0,11,9bxav814mkuhueiyivyive82d,0,39.4,-1.4,2023-04-01T15:00:18.729Z,2023-04-02T02:27:18Z,4152894585,233,3,4152893519,347,,4152893517,56,Back,,,,,,,,,,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526603169,4,1,1,0,22,3unkqo2g6ag99gd5ynz1j7vse,1,55.2,100,2023-04-01T15:00:29.320Z,2023-04-02T07:38:00Z,4152894639,213,5.7,4152894631,56,Left,4152894633,140,64.0,4152894635,141,91.5,4152894629,107,,4152894637,212,11.2,,,,,,,57sdn53awg8fzbygrwchg6u7e,P. Yade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526603183,5,1,1,0,23,3unkqo2g6ag99gd5ynz1j7vse,1,58,88.8,2023-04-01T15:00:31.014Z,2023-04-02T07:37:59Z,4152894689,212,11.2,4155887055,178,,4152894683,56,Back,4152894685,140,47.6,4152894687,141,92.5,4152894691,213,2.9,,,,,,,9bkzl4dx3mci3w86rjpfkwowk,W. Odobert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526603207,6,1,1,0,25,3unkqo2g6ag99gd5ynz1j7vse,1,46,89.3,2023-04-01T15:00:32.892Z,2023-04-02T07:37:58Z,4152894795,140,32.3,4152894797,141,84.5,4152894799,212,14.8,4152894801,213,3.4,4155887179,178,,4152894793,56,Back,,,,,,,57sdn53awg8fzbygrwchg6u7e,P. Yade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526603273,7,1,1,0,27,3unkqo2g6ag99gd5ynz1j7vse,1,29.8,89.2,2023-04-01T15:00:34.673Z,2023-04-02T07:37:58Z,4155887461,178,,4152895091,212,17.2,4152895093,213,4.5,4152895087,140,25.6,4152895085,56,Back,4152895089,141,64.7,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526603327,8,1,1,0,30,3unkqo2g6ag99gd5ynz1j7vse,1,23.3,49.3,2023-04-01T15:00:38.124Z,2023-04-02T07:37:57Z,4152895419,56,Back,4155887687,178,,4152895421,140,39.5,4152895423,141,11.2,4152895425,212,31.0,4152895427,213,5.3,,,,,,,2smai2vq1r9xnemihvcq0doet,A. Rami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527170931,763,83,1,0,34,9bxav814mkuhueiyivyive82d,1,67.7,83.6,2023-04-01T15:00:41.538Z,2023-04-02T07:37:56Z,4155977371,399,493359,,,,,,,,,,,,,,,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526603373,9,1,1,0,34,3unkqo2g6ag99gd5ynz1j7vse,1,32.3,16.4,2023-04-01T15:00:41.560Z,2023-04-02T07:37:56Z,4152895641,212,4.7,4152895635,56,Back,4152895643,213,1.5,4152895639,141,23.3,4152895637,140,32.6,4155887959,178,,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526603399,10,1,1,0,35,3unkqo2g6ag99gd5ynz1j7vse,1,29.6,26.7,2023-04-01T15:00:42.487Z,2023-04-02T07:37:56Z,4152895751,141,16.7,4152895747,56,Back,4152895753,212,9.3,4155888855,178,,4152895755,213,4.0,4152895749,140,23.5,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526603467,11,1,1,0,37,3unkqo2g6ag99gd5ynz1j7vse,1,13.2,23.9,2023-04-01T15:00:44.567Z,2023-04-02T07:37:55Z,4152896113,56,Back,4152896121,213,2.0,4152896119,212,12.3,4155889073,178,,4152896117,141,40.4,4152896115,140,8.3,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526603495,12,1,1,0,38,3unkqo2g6ag99gd5ynz1j7vse,0,4.7,48.2,2023-04-01T15:00:46.159Z,2023-04-02T07:37:55Z,4155889225,178,,4152896281,141,12.4,4152896283,212,49.6,4154258415,157,,4152896279,140,45.9,4152896287,1,,4152896277,56,Back,4152896285,213,5.8,8xdrtww8r5jbxuxtall0wh591,G. Gallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526701219,369,1,1,0,42,9bxav814mkuhueiyivyive82d,1,50.6,86.3,2023-04-01T15:00:50.170Z,2023-04-02T07:37:54Z,4153418007,56,Left,4153418013,212,7.7,4153418011,141,95.4,4153418005,3,,4153418015,213,0.9,4153418009,140,54.9,4155889587,178,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526603601,9,49,1,0,44,9bxav814mkuhueiyivyive82d,1,55.4,93.3,2023-04-01T15:00:51.346Z,2023-04-02T07:37:54Z,,,,,,,,,,,,,,,,,,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526603587,8,1,1,0,47,9bxav814mkuhueiyivyive82d,0,42.5,99.9,2023-04-01T15:00:54.464Z,2023-04-02T07:37:52Z,4152896651,56,Back,4152896653,140,41.3,4152896659,213,3.9,4155890071,178,,4154259913,189,,4152896657,212,1.8,4152896655,141,98.1,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526603831,10,5,1,0,48,9bxav814mkuhueiyivyive82d,1,48,100.9,2023-04-01T15:00:55.816Z,2023-04-02T02:28:33Z,4152897843,56,Back,4152976249,233,13,4152897845,347,,,,,,,,,,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526603903,13,5,1,0,48,3unkqo2g6ag99gd5ynz1j7vse,0,52,-0.9,2023-04-01T15:00:55.816Z,2023-04-02T02:28:32Z,4152898207,347,,4152976291,233,10,4152898205,56,Right,,,,,,,,,,,,,,,,8xdrtww8r5jbxuxtall0wh591,G. Gallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526603883,11,1,1,1,11,9bxav814mkuhueiyivyive82d,1,49.5,100,2023-04-01T15:01:18.831Z,2023-04-02T07:37:51Z,4152898123,213,5.6,4152898113,107,,4152898121,212,8.2,4152898119,141,93.5,4152898117,140,55.8,4152898115,56,Left,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527198261,1701,83,1,1,13,3unkqo2g6ag99gd5ynz1j7vse,1,46.2,6.2,2023-04-01T15:01:20.846Z,2023-04-02T07:37:50Z,4156130029,399,437757,,,,,,,,,,,,,,,,,,,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526603885,12,1,1,1,13,9bxav814mkuhueiyivyive82d,0,53.9,93.8,2023-04-01T15:01:20.898Z,2023-04-02T07:37:50Z,4152898259,286,,4152898127,56,Left,4155890779,178,,4154264779,189,,4152898135,213,6.1,4152898253,236,,4152898129,140,55.8,4152898133,212,2.0,46vm60m1v8o9t0aesa0bpr42y,H. Massengo,4152898255,233,14,4152898131,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526603905,14,74,1,1,13,3unkqo2g6ag99gd5ynz1j7vse,1,45.2,6.3,2023-04-01T15:01:20.900Z,2023-04-02T07:37:50Z,4152898275,233,12,4152898209,56,Back,4154264879,189,,4152898211,285,,4155890905,178,,,,,,,,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526604057,13,5,1,1,15,9bxav814mkuhueiyivyive82d,1,58.1,101,2023-04-01T15:01:22.602Z,2023-04-02T02:28:58Z,4152898969,233,15,4152898943,56,Left,4152898945,347,,,,,,,,,,,,,,,,,46vm60m1v8o9t0aesa0bpr42y,H. Massengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526603917,15,5,1,1,15,3unkqo2g6ag99gd5ynz1j7vse,0,41.9,-1,2023-04-01T15:01:22.602Z,2023-04-02T02:28:58Z,4152898267,347,,4152898265,56,Back,4152898993,233,13,,,,,,,,,,,,,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526604089,14,1,1,1,24,9bxav814mkuhueiyivyive82d,1,63.4,100,2023-04-01T15:01:32.184Z,2023-04-02T07:37:49Z,4152899117,56,Left,4152899115,107,,4152899125,213,5.0,4152899121,141,97.4,4152899123,212,2.2,4152899119,140,64.1,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527171711,937,83,1,1,27,3unkqo2g6ag99gd5ynz1j7vse,1,35.5,0.1,2023-04-01T15:01:35.169Z,2023-04-02T07:37:48Z,4155980961,399,503726,,,,,,,,,,,,,,,,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526604119,15,1,1,1,28,9bxav814mkuhueiyivyive82d,1,63.7,99.9,2023-04-01T15:01:35.564Z,2023-04-02T07:37:47Z,4152899257,140,58.1,4152899263,213,3.2,4155891405,178,,4152899255,56,Left,4152899261,212,5.9,4152899259,141,99.0,,,,,,,1py4bk2ik16w8lil31bghq99m,M. Abline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526604123,16,1,1,1,29,9bxav814mkuhueiyivyive82d,0,55,99.9,2023-04-01T15:01:37.257Z,2023-04-02T07:37:46Z,4152899285,56,Back,4152899289,141,96.2,4152899291,212,18.2,4155891669,178,,4152899287,140,37.8,4152899293,213,3.3,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526604131,16,61,1,1,30,3unkqo2g6ag99gd5ynz1j7vse,1,49.9,3.4,2023-04-01T15:01:37.539Z,2023-04-02T07:37:46Z,4152899327,56,Back,4155891909,178,,,,,,,,,,,,,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526604269,17,1,1,1,36,9bxav814mkuhueiyivyive82d,1,10.1,69.8,2023-04-01T15:01:44.128Z,2023-04-02T07:37:46Z,4155892127,178,,4152899985,140,23.6,4152899987,141,54.9,4152899991,213,5.7,4152899989,212,17.4,4152899983,56,Back,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526604345,18,1,1,1,40,9bxav814mkuhueiyivyive82d,1,29.6,52.5,2023-04-01T15:01:47.653Z,2023-04-02T07:37:45Z,4152900393,155,,4152900405,212,59.6,4152900407,213,5.8,4155892333,178,,4152900397,140,81.1,4152900409,1,,4152900401,141,15.6,4152900395,56,Right,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526604353,19,4,1,1,44,9bxav814mkuhueiyivyive82d,1,72.8,14.5,2023-04-01T15:01:51.341Z,2023-04-02T07:37:44Z,4152901315,265,,4152900439,56,Right,4152901317,286,,4152977087,233,18,4152901311,13,,4152901313,152,,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526604489,18,4,1,1,44,3unkqo2g6ag99gd5ynz1j7vse,0,27.2,85.5,2023-04-01T15:01:51.342Z,2023-04-02T07:37:44Z,4152901067,56,Back,4155892597,178,,4152901071,265,,4152977157,233,19,4152901065,13,,4152901073,285,,4152901069,152,,,,,57sdn53awg8fzbygrwchg6u7e,P. Yade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526604373,17,43,1,1,47,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2023-04-01T15:01:54.428Z,2023-04-01T15:02:00Z,4152901213,144,49,,,,,,,,,,,,,,,,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526605341,20,1,1,2,32,9bxav814mkuhueiyivyive82d,1,74.4,18.1,2023-04-01T15:02:39.768Z,2023-04-02T07:37:43Z,4152905105,2,,4152905107,5,,4152905121,212,28.0,4152905111,152,,4152905123,213,0.9,4152905115,56,Center,4155892719,178,,4152905117,140,91.0,co59rv08x22hk5itwibbwq191,G. Hein,4152905119,141,50.3,4152907941,210,13,1,4152907943,154,4152905109,155,4154289187,72,4154289185,223,,,,,,,,,,,,,,,,,,,,
2526605361,21,44,1,2,33,9bxav814mkuhueiyivyive82d,1,90.5,51.1,2023-04-01T15:02:40.955Z,2023-04-02T07:37:43Z,4152905313,233,19,4152905243,286,,4152905241,56,Center,,,,,,,,,,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526605333,19,44,1,2,33,3unkqo2g6ag99gd5ynz1j7vse,0,9.5,48.9,2023-04-01T15:02:40.956Z,2023-04-02T07:37:42Z,4152905069,56,Back,4152905071,285,,4152905327,233,21,,,,,,,,,,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526605363,22,13,1,2,33,9bxav814mkuhueiyivyive82d,1,92.2,53.3,2023-04-01T15:02:41.087Z,2023-04-02T07:37:42Z,4152907961,55,20,4152905265,17,,4152905267,56,Center,4152907967,102,62.2,4152907959,154,,4152907989,231,49.8,4152907691,24,,4152907955,73,,baogzi00mwdclwbvkd618evv9,R. Raveloson,4152907985,230,97.8,4152907957,29,,,4155893053,388,4152907713,328,4152907699,15,4152907971,103,18.1,,,,,,,,,,,,,,,,,,,
2526605339,20,5,1,2,35,3unkqo2g6ag99gd5ynz1j7vse,1,-0.8,40.7,2023-04-01T15:02:42.635Z,2023-04-02T02:29:47Z,4152905101,56,Back,4152905441,233,23,4152905103,346,,,,,,,,,,,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526605377,23,5,1,2,35,9bxav814mkuhueiyivyive82d,0,100.8,59.3,2023-04-01T15:02:42.635Z,2023-04-02T02:29:46Z,4152905487,233,20,4152905339,346,,4152905337,56,Center,,,,,,,,,,,,,,,,1py4bk2ik16w8lil31bghq99m,M. Abline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606001,21,1,1,3,7,3unkqo2g6ag99gd5ynz1j7vse,0,5.7,62.5,2023-04-01T15:03:14.395Z,2023-04-02T07:12:40Z,4152908457,141,66.2,4152908455,140,56.8,4152908461,213,0.0,4152908463,1,,4152908453,56,Center,4152908451,124,,4152908459,212,53.7,4152908467,74,,8xdrtww8r5jbxuxtall0wh591,G. Gallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606009,24,44,1,3,10,9bxav814mkuhueiyivyive82d,1,44.7,30.8,2023-04-01T15:03:17.644Z,2023-04-02T07:37:41Z,4152908501,56,Back,4152908611,233,22,4152908505,285,,,,,,,,,,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606013,22,44,1,3,10,3unkqo2g6ag99gd5ynz1j7vse,0,55.3,69.2,2023-04-01T15:03:17.645Z,2023-04-02T07:37:41Z,4152908627,233,24,4152908521,56,Center,4152908523,286,,,,,,,,,,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606023,25,1,1,3,10,9bxav814mkuhueiyivyive82d,0,44.5,30.7,2023-04-01T15:03:17.682Z,2023-04-02T07:37:41Z,4152908559,141,25.9,4152908553,3,,4152908563,213,6.0,4152908555,56,Center,4152908561,212,10.9,4152908557,140,54.4,4155893693,388,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606077,23,1,1,3,11,3unkqo2g6ag99gd5ynz1j7vse,0,48.7,74.3,2023-04-01T15:03:19.035Z,2023-04-02T07:37:40Z,4152908797,140,64.7,4155893863,178,,4152908789,3,,4152908807,212,18.0,4154295133,189,,4152908809,213,5.9,4152908793,56,Center,4152908803,141,64.7,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606129,26,1,1,3,13,9bxav814mkuhueiyivyive82d,0,35.5,37.9,2023-04-01T15:03:21.316Z,2023-04-02T07:37:40Z,4152909031,141,39.6,4152909027,56,Center,4152909033,212,18.0,4155894889,178,,4152909025,3,,4152909035,213,0.1,4152909029,140,52.6,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606153,24,1,1,3,15,3unkqo2g6ag99gd5ynz1j7vse,1,50.7,60.2,2023-04-01T15:03:22.887Z,2023-04-02T07:37:40Z,4152909113,56,Center,4152909123,213,0.9,4152909111,3,,4152909119,212,5.2,4155895217,388,,4152909117,141,66.4,4152909115,140,53.6,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606225,25,1,1,3,16,3unkqo2g6ag99gd5ynz1j7vse,1,50,69.7,2023-04-01T15:03:24.253Z,2023-04-02T07:37:39Z,4152909417,56,Center,4152909425,213,1.0,4152909421,141,77.0,4152909413,3,,4155895531,388,,4152909423,212,5.9,4152909419,140,53.1,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606237,26,50,1,3,18,3unkqo2g6ag99gd5ynz1j7vse,1,54.8,92.2,2023-04-01T15:03:26.264Z,2023-04-02T07:37:38Z,4152909463,286,,4152909461,56,Left,4152909757,233,27,,,,,,,,,,,,,,,,57sdn53awg8fzbygrwchg6u7e,P. Yade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606269,27,7,1,3,19,9bxav814mkuhueiyivyive82d,0,45.2,7.8,2023-04-01T15:03:26.637Z,2023-04-02T07:37:38Z,4152909635,285,,4154301235,385,,4155895797,178,,4152909711,233,26,4152909633,56,Back,,,,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606311,27,1,1,3,20,3unkqo2g6ag99gd5ynz1j7vse,1,53,91.6,2023-04-01T15:03:27.769Z,2023-04-02T07:37:38Z,4152909833,212,15.3,4152909827,141,79.5,4152909815,56,Back,4155895923,178,,4152909837,213,3.7,4152909821,140,40.7,,,,,,,57sdn53awg8fzbygrwchg6u7e,P. Yade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606323,28,1,1,3,23,3unkqo2g6ag99gd5ynz1j7vse,1,38.6,77.5,2023-04-01T15:03:30.374Z,2023-04-02T07:37:37Z,4155896043,178,,4152909901,141,71.7,4152909903,212,6.0,4152909899,140,42.9,4152909897,56,Back,4152909905,213,5.6,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526606373,29,1,1,3,24,3unkqo2g6ag99gd5ynz1j7vse,1,42.8,75.4,2023-04-01T15:03:32.077Z,2023-04-02T07:37:36Z,4152910143,141,90.9,4152910139,56,Back,4152910141,140,42.9,4152910147,213,1.6,4152910145,212,10.5,4155896293,178,,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
