id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/14/value,qualifier/8/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2496571093,6,1,1,0,12,3c3jcs7vc1t6vz5lev162jyv7,1,19.8,77,2023-01-11T18:00:20.861Z,2023-01-12T07:27:22Z,3973674279,3,,3974313027,388,,3973674287,212,17.0,3973674285,141,78.2,3973674283,140,36.0,3973674289,213,0.0,3973674281,56,Back,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571073,4,43,1,0,12,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2023-01-11T18:00:21.152Z,2023-01-11T18:02:03Z,3973674171,56,Back,3973674175,285,0,3973676657,144,44,,,,,,,,,,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571065,6,43,1,0,12,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2023-01-11T18:00:21.153Z,2023-01-11T18:02:01Z,3973674139,56,Right,3973674223,233,4,3973676599,144,44,3973674141,286,0,,,,,,,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571097,7,1,1,0,13,3c3jcs7vc1t6vz5lev162jyv7,0,28.5,79.1,2023-01-11T18:00:22.591Z,2023-01-12T07:27:21Z,3973674315,141,92.9,3973674317,212,13.1,3973674309,168,,3973674313,140,37.2,3973674319,213,0.8,3973674307,3,,3973674311,56,Back,3974313083,388,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571095,8,1,1,0,14,6xjy1q2m55iiwe8g1r1yffbc9,0,64.3,13,2023-01-11T18:00:23.628Z,2023-01-12T07:27:21Z,3973674305,1,,3974313143,178,,3973674295,56,Right,3973674301,212,6.8,3973674297,140,70.6,3973674293,157,,3973674303,213,6.1,3973674299,141,11.0,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571101,8,49,1,0,16,3c3jcs7vc1t6vz5lev162jyv7,1,24.5,82.7,2023-01-11T18:00:24.842Z,2023-01-12T07:27:21Z,,,,,,,,,,,,,,,,,,,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571115,9,1,1,0,16,3c3jcs7vc1t6vz5lev162jyv7,0,24.5,82.3,2023-01-11T18:00:25.619Z,2023-01-12T07:27:20Z,3973674399,213,0.1,3973674393,140,70.4,3973674397,212,48.7,3973674395,141,93.0,3973674389,157,,3974313203,178,,3973674401,1,,3973674391,56,Left,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571125,9,12,1,0,20,6xjy1q2m55iiwe8g1r1yffbc9,1,38.2,13.5,2023-01-11T18:00:28.834Z,2023-01-12T07:27:19Z,3973674481,15,,3973674465,213,4.2,3973674463,212,11.7,3973674513,167,,3973674459,140,32.3,3973674461,141,0.0,3974313267,178,,3973674457,56,Back,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571135,10,5,1,0,21,6xjy1q2m55iiwe8g1r1yffbc9,0,34.6,-1.1,2023-01-11T18:00:30.681Z,2023-01-12T04:55:22Z,3973674719,233,10,3973674501,347,,3973674499,56,Back,,,,,,,,,,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571179,10,5,1,0,21,3c3jcs7vc1t6vz5lev162jyv7,1,65.4,101.1,2023-01-11T18:00:30.681Z,2023-01-12T04:55:22Z,3973674713,347,,3973674715,233,10,3973674711,56,Left,,,,,,,,,,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571189,11,1,1,0,30,3c3jcs7vc1t6vz5lev162jyv7,1,51.2,100,2023-01-11T18:00:38.958Z,2023-01-12T07:27:19Z,3973674775,213,3.5,3973674773,212,21.3,3973674771,141,91.2,3973674769,140,32.1,3973674767,56,Back,3973674765,107,,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571217,12,1,1,0,34,3c3jcs7vc1t6vz5lev162jyv7,1,30,82.1,2023-01-11T18:00:43.344Z,2023-01-12T07:27:17Z,3973674923,56,Back,3973674929,212,28.5,3973674925,140,23.2,3974313391,178,,3973674927,141,41.5,3973674931,213,4.5,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571225,13,1,1,0,41,3c3jcs7vc1t6vz5lev162jyv7,1,31.4,31,2023-01-11T18:00:49.870Z,2023-01-12T07:27:16Z,3973674981,213,1.6,3973674973,56,Back,3973674979,212,29.1,3973674977,141,73.8,3973674975,140,30.2,3974313421,178,,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571231,14,1,1,0,44,3c3jcs7vc1t6vz5lev162jyv7,1,36.1,80.1,2023-01-11T18:00:53.707Z,2023-01-12T07:27:15Z,3973675013,141,94.1,3973675017,213,1.6,3973675015,212,9.5,3973675009,56,Back,3974313483,178,,3973675011,140,35.6,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571261,15,1,1,0,47,3c3jcs7vc1t6vz5lev162jyv7,1,40.9,97.7,2023-01-11T18:00:55.822Z,2023-01-12T07:27:14Z,3973675139,56,Back,3974313511,178,,3973675141,140,38.1,3973675143,141,74.8,3973675147,213,4.5,3973675145,212,15.8,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571263,16,4,1,0,49,3c3jcs7vc1t6vz5lev162jyv7,1,42.4,85.9,2023-01-11T18:00:58.400Z,2023-01-12T07:27:12Z,3973675157,152,,3973675155,56,Back,3973675173,233,11,3973675159,286,,3973675153,295,,3973675151,13,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571265,11,4,1,0,49,6xjy1q2m55iiwe8g1r1yffbc9,0,57.6,14.1,2023-01-11T18:00:58.401Z,2023-01-12T07:27:12Z,3973675169,285,,3974313573,178,,3973675163,295,,3973675191,233,16,3973675167,152,,3973675165,56,Right,3973675161,13,,,,,1xxlgx6g07x3r0zwzywm26sq1,B. Moussiti-Oko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571357,17,1,1,1,6,3c3jcs7vc1t6vz5lev162jyv7,1,38.3,75.7,2023-01-11T18:01:15.355Z,2023-01-12T07:27:11Z,3973675705,141,54.2,3973675707,212,15.3,3973675703,140,34.0,3973675709,213,4.4,3973675701,56,Back,3973675697,5,,3974313681,178,,3973675699,152,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496576383,138,1,1,1,9,3c3jcs7vc1t6vz5lev162jyv7,1,38.3,46.3,2023-01-11T18:01:18.735Z,2023-01-12T07:27:11Z,3973704003,212,18.0,3973704005,213,5.2,3974313701,178,,3973703997,56,Back,3973703999,140,45.6,3973704001,141,22.3,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571369,18,1,1,1,15,3c3jcs7vc1t6vz5lev162jyv7,1,63.1,5.5,2023-01-11T18:01:23.740Z,2023-01-12T07:27:09Z,3973675779,141,26.2,3973675775,140,68.9,3973675783,213,1.2,3973675781,212,15.3,3974313721,178,,3973675771,56,Center,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571385,19,1,1,1,16,3c3jcs7vc1t6vz5lev162jyv7,1,71.9,18.3,2023-01-11T18:01:25.603Z,2023-01-12T07:27:08Z,3973675841,56,Right,3974313745,178,,3973675839,155,,3973675845,141,15.9,3973675847,212,23.2,3973675849,213,6.2,3973675843,140,93.9,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571395,20,1,1,1,19,3c3jcs7vc1t6vz5lev162jyv7,0,98.7,17.6,2023-01-11T18:01:28.291Z,2023-01-12T07:27:07Z,3973675919,213,2.0,3973675905,56,Center,3974313773,178,,3973675917,212,21.5,3973675915,141,46.3,3973675897,2,,3973675901,155,,3974043925,20,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,3974043923,224,3973675911,140,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571403,12,12,1,1,21,6xjy1q2m55iiwe8g1r1yffbc9,1,7,56.8,2023-01-11T18:01:30.121Z,2023-01-12T07:27:07Z,3973675985,167,,3973675941,56,Back,3973675947,212,12.2,3973675945,141,69.9,3973675967,15,,3974313829,178,,3973675949,213,2.3,3973675943,140,0.0,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571415,13,6,1,1,23,6xjy1q2m55iiwe8g1r1yffbc9,0,4.4,77.7,2023-01-11T18:01:31.813Z,2023-01-12T04:56:55Z,3973675979,73,,3973676375,233,21,3973675975,56,Back,,,,,,,,,,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571409,21,6,1,1,23,3c3jcs7vc1t6vz5lev162jyv7,1,95.6,22.3,2023-01-11T18:01:31.813Z,2023-01-12T04:56:55Z,3973676369,75,,3973675951,56,Center,3973676371,233,13,,,,,,,,,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571599,22,1,1,2,4,3c3jcs7vc1t6vz5lev162jyv7,1,99.6,0.5,2023-01-11T18:02:13.536Z,2023-01-12T07:05:20Z,3973677019,141,39.7,3974314123,178,,3973677013,224,,3973677017,140,88.4,3973677021,212,29.1,3973722017,154,,3974044491,20,,3973677007,2,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,3973677009,6,3973677015,56,Center,1,3973722015,210,15,3973677023,213,2.0,3973677011,155,,,,,,,,,,,,,,,,,,,,,
2496571863,25,44,1,2,6,3c3jcs7vc1t6vz5lev162jyv7,1,95.7,46,2023-01-11T18:02:15.029Z,2023-01-12T07:27:06Z,3973683433,233,14,3973678507,56,Center,3973678513,286,,,,,,,,,,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571631,14,44,1,2,6,6xjy1q2m55iiwe8g1r1yffbc9,0,4.3,54,2023-01-11T18:02:15.030Z,2023-01-12T07:27:06Z,3973683307,56,Back,3973683441,233,25,3973683309,285,,,,,,,,,,,,,,,,,1xxlgx6g07x3r0zwzywm26sq1,B. Moussiti-Oko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496579059,219,15,1,2,6,3c3jcs7vc1t6vz5lev162jyv7,1,94.1,46.6,2023-01-11T18:02:15.050Z,2023-01-12T07:05:21Z,3973720917,82,,3974314245,178,,3973722031,103,19,3973722019,78,,3973722035,147,47.1,3973720915,328,,3973722029,102,50.6,3973722023,154,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,3973720911,15,3973722037,230,98.9,,3973720533,56,Center,3973720531,17,,3973722025,55,22,3973722021,29,3973720909,25,3973722033,146,93.4,3973722039,231,49.3,3973725701,233,208,,,,,,,
2496579473,208,10,1,2,6,6xjy1q2m55iiwe8g1r1yffbc9,1,5.9,53.9,2023-01-11T18:02:15.104Z,2023-01-12T07:05:02Z,3973725661,56,Back,3973725659,94,,3974314975,15,,3974314973,178,,3973725719,233,219,,,,,,,,,,1xxlgx6g07x3r0zwzywm26sq1,B. Moussiti-Oko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496572081,31,15,1,2,8,3c3jcs7vc1t6vz5lev162jyv7,1,95.6,58.6,2023-01-11T18:02:17.472Z,2023-01-12T07:27:04Z,3973680345,25,,3973681211,103,5.6,3973680351,82,,3973689043,80,,3973681215,139,,3973681225,231,55.1,3973681217,100,,3973681221,147,49.3,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,3973681205,72,3973681223,230,96.5,,3973681209,102,45.7,3973689045,215,,3973689051,101,,3973689041,61,3973679897,56,3973681219,146,99.3,3974315441,178,,3973681213,458,,1,Center,,,,,
2496695073,1362,43,1,2,9,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2023-01-11T18:02:17.968Z,2023-01-12T06:16:57Z,3974355627,144,67,3974329289,233,1295,,,,,,,,,,,,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496695069,1295,43,1,2,9,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2023-01-11T18:02:17.969Z,2023-01-12T06:16:57Z,3974355617,144,67,3974329301,233,1362,,,,,,,,,,,,,,,,,,,crdmczlhynym2z1adqlbt853p,F. Mayembo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496572191,32,61,1,2,9,3c3jcs7vc1t6vz5lev162jyv7,1,98.1,51.2,2023-01-11T18:02:17.972Z,2023-01-12T07:27:04Z,3974316309,178,,3973681265,228,,3973680489,56,Center,,,,,,,,,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496572043,30,16,1,2,9,3c3jcs7vc1t6vz5lev162jyv7,1,98.1,51.1,2023-01-11T18:02:18.463Z,2023-01-12T07:27:03Z,3973682037,102,51.5,3973680439,375,02:09.290,3973682047,231,57,3973682029,78,,3973682041,214,,3973682045,230,96.3,3973682031,29,,3974045341,396,57.4,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,3973682033,55,3973682039,103,3.2,,3973682027,16,,3973679633,56,Center,3973682043,328,,3974045339,395,3973680435,374,3973682025,25,,3974316421,178,,3973680431,20,,,2023-01-11 18:02:18.030,31,96.6,,,
2496571607,23,43,1,2,13,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2023-01-11T18:02:22.015Z,2023-01-11T18:02:26Z,3973677167,144,38,3973677069,22,0,3973677071,17,0,3973677073,56,Center,,,,,,,,,,,,,agwvouyocx93y39g7tmwaojx1,A. Zeneli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571939,27,27,1,2,56,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2023-01-11T18:03:05.047Z,2023-01-12T05:01:51Z,3973678983,207,,3973678981,201,,3973678985,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571789,24,84,1,2,57,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2023-01-11T18:03:06.351Z,2023-01-11T18:04:19Z,3973678047,141,47.6,3973678045,140,93.4,3973678043,56,Center,3973679475,436,2,3973679213,343,2,3973678041,7,433312,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571865,26,43,1,3,29,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2023-01-11T18:03:38.191Z,2023-01-11T18:03:52Z,3973678807,144,1,3973678555,212,6.1,3973678557,213,1.5,3973678553,141,56.3,3973678551,140,92.2,3973678549,56,Center,3973678545,3,0,3973678547,168,0,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571975,28,65,1,3,40,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2023-01-11T18:03:49.595Z,2023-01-12T05:02:41Z,3973679445,336,,3973679215,341,,3973679217,365,24,,,,,,,,,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496572017,29,28,1,3,42,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2023-01-11T18:03:51.009Z,2023-01-12T05:02:50Z,3973679441,55,27,3973679439,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496572047,15,1,1,4,12,6xjy1q2m55iiwe8g1r1yffbc9,1,49.6,48.5,2023-01-11T18:04:21.397Z,2023-01-12T06:41:36Z,3973679657,56,Back,3973685669,279,G,3974317657,178,,3973679659,140,37.5,3973679661,141,57.6,3973679663,212,14.1,3973761229,189,,3973679665,213,2.7,1xxlgx6g07x3r0zwzywm26sq1,B. Moussiti-Oko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496572049,16,1,1,4,14,6xjy1q2m55iiwe8g1r1yffbc9,1,42.1,48.5,2023-01-11T18:04:23.410Z,2023-01-12T07:27:02Z,3973679671,140,21.8,3973679669,56,Back,3974317685,178,,3973679677,213,2.2,3973679675,212,38.5,3974397815,1,,3973679673,141,95.7,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496579365,220,43,1,4,15,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2023-01-11T18:04:23.771Z,2023-01-11T18:29:23Z,3973722885,144,61,3973722699,56,Right,,,,,,,,,,,,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496572051,17,1,1,4,17,6xjy1q2m55iiwe8g1r1yffbc9,0,31.4,97.2,2023-01-11T18:04:26.173Z,2023-01-12T07:27:02Z,3973679683,140,30.9,3973679689,213,4.6,3973679685,141,91.5,3973679687,212,3.9,3974317717,178,,3973679681,56,Back,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
