id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2482747523,8,1,1,0,13,121le8unjfzug3iu9pgkqa1c7,0,27.3,68.2,2022-11-06T19:46:05.782Z,2022-11-07T03:30:55Z,3900886139,212,6.6,3900886135,140,21.4,3900886133,56,Back,3900886137,141,64.7,3900886141,213,3.5,3901513555,178,,,,,,,,412hlm2edd05jd1ad597brcvd,H. Aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482747545,3,49,1,0,14,27xvwccz8kpmqsefjv2b2sc0o,1,74.4,32.8,2022-11-06T19:46:06.548Z,2022-11-07T03:30:54Z,,,,,,,,,,,,,,,,,,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482747569,4,1,1,0,15,27xvwccz8kpmqsefjv2b2sc0o,1,76.5,25.1,2022-11-06T19:46:07.784Z,2022-11-07T03:30:53Z,3900886413,213,2.9,3900886407,140,74.9,3901513645,178,,3900886411,212,1.7,3900886405,56,Center,3900886409,141,25.8,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482747603,5,1,1,0,17,27xvwccz8kpmqsefjv2b2sc0o,0,72.5,28.8,2022-11-06T19:46:09.645Z,2022-11-07T03:30:52Z,3901513683,178,,3900886627,212,32.8,3901665013,1,,3900886623,140,89.4,3900886621,56,Center,3900886629,213,1.0,3900886619,155,,3900886625,141,69.4,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482747625,9,52,1,0,20,121le8unjfzug3iu9pgkqa1c7,1,7,31.9,2022-11-06T19:46:12.925Z,2022-11-07T03:30:52Z,3901513761,388,,3901410647,377,,,,,,,,,,,,,,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482747803,10,1,1,0,33,121le8unjfzug3iu9pgkqa1c7,0,16.7,52.5,2022-11-06T19:46:26.264Z,2022-11-07T03:30:52Z,3900887847,199,,3900887853,141,41.2,3900887851,140,58.2,3900887859,213,6.1,3900887855,212,44.2,3900887849,56,Center,3900887863,1,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482747793,6,44,1,0,37,27xvwccz8kpmqsefjv2b2sc0o,1,36.9,56.4,2022-11-06T19:46:29.413Z,2022-11-07T03:30:51Z,3900887925,233,11,3900887773,56,Back,3900887775,285,,,,,,,,,,,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482747807,11,44,1,0,37,121le8unjfzug3iu9pgkqa1c7,0,63.1,43.6,2022-11-06T19:46:29.414Z,2022-11-07T03:30:51Z,3900887935,233,6,3900887881,56,Center,3900887887,286,,,,,,,,,,,,,,,,,d9zax4y92d85x7j63kg7ckvkl,M. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482747835,7,1,1,0,37,27xvwccz8kpmqsefjv2b2sc0o,1,36.3,56.7,2022-11-06T19:46:29.534Z,2022-11-07T03:30:51Z,3900888041,212,1.6,3900888043,213,5.8,3900888039,141,55.7,3900888035,56,Back,3901513851,388,,3900888033,3,,3900888037,140,37.7,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482747837,8,49,1,0,38,27xvwccz8kpmqsefjv2b2sc0o,1,41.1,56,2022-11-06T19:46:30.524Z,2022-11-07T03:30:50Z,,,,,,,,,,,,,,,,,,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482747887,9,1,1,0,39,27xvwccz8kpmqsefjv2b2sc0o,1,40.1,52.5,2022-11-06T19:46:31.446Z,2022-11-07T03:30:49Z,3901514001,178,,3900888337,213,4.7,3900888333,141,18.9,3900888335,212,22.9,3900888331,140,39.6,3900888329,56,Back,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482747913,10,1,1,0,44,27xvwccz8kpmqsefjv2b2sc0o,1,47,5.7,2022-11-06T19:46:36.845Z,2022-11-07T03:30:48Z,3900888537,213,2.7,3901514059,178,,3900888525,56,Back,3900888529,140,22.3,3900888535,212,28.8,3900888531,141,24.1,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482747977,11,1,1,0,47,27xvwccz8kpmqsefjv2b2sc0o,1,28.7,19,2022-11-06T19:46:39.373Z,2022-11-07T03:30:48Z,3900888877,140,7.7,3900888875,56,Back,3900888879,141,42.2,3900888881,212,27.1,3900888883,213,2.5,3901514097,178,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748027,12,1,1,0,51,27xvwccz8kpmqsefjv2b2sc0o,1,9,47.1,2022-11-06T19:46:44.197Z,2022-11-07T03:30:46Z,3901514119,178,,3900889153,140,23.9,3900889147,56,Back,3900889159,212,36.9,3900889141,155,,3900889161,213,1.1,3900889157,141,96.3,3900889163,1,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748055,13,1,1,0,55,27xvwccz8kpmqsefjv2b2sc0o,1,28.2,98.3,2022-11-06T19:46:48.325Z,2022-11-07T03:30:45Z,3900889403,213,5.9,3900889401,212,10.4,3900889393,155,,3900889399,141,92.3,3900889395,56,Back,3900889397,140,37.3,3901514141,178,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748067,14,1,1,0,58,27xvwccz8kpmqsefjv2b2sc0o,1,45.4,91.8,2022-11-06T19:46:51.246Z,2022-11-07T03:30:44Z,3901514219,178,,3900889447,56,Back,3900889451,140,45.4,3900889465,213,1.6,3900889461,212,2.0,3900889457,141,94.7,,,,,,,bt2h27b7sfmsa5w6tnfp7lw4p,A. Harit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748075,15,1,1,0,59,27xvwccz8kpmqsefjv2b2sc0o,1,49.7,98.5,2022-11-06T19:46:52.286Z,2022-11-07T03:30:44Z,3900889505,140,42.3,3900889509,212,9.1,3900889503,56,Back,3900889507,141,91.4,3900889511,213,3.7,3901514245,178,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748079,16,50,1,1,0,27xvwccz8kpmqsefjv2b2sc0o,1,46.2,93.5,2022-11-06T19:46:52.966Z,2022-11-07T03:30:43Z,3900889927,233,12,3900889531,56,Back,3900889533,286,,,,,,,,,,,,,,,,,bt2h27b7sfmsa5w6tnfp7lw4p,A. Harit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748129,12,7,1,1,1,121le8unjfzug3iu9pgkqa1c7,1,53.8,6.5,2022-11-06T19:46:53.486Z,2022-11-07T03:30:43Z,3901412311,384,,3900889821,56,Right,3900889823,285,,3901514295,178,,3900889901,233,16,,,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748133,13,49,1,1,2,121le8unjfzug3iu9pgkqa1c7,1,47.5,5.5,2022-11-06T19:46:54.568Z,2022-11-07T03:30:43Z,,,,,,,,,,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748155,14,1,1,1,2,121le8unjfzug3iu9pgkqa1c7,1,47.7,5.7,2022-11-06T19:46:54.686Z,2022-11-07T03:30:42Z,3900890003,140,43.3,3900890001,56,Back,3900890009,213,1.8,3900890005,141,33.4,3901514379,178,,3900890007,212,19.4,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748173,15,1,1,1,4,121le8unjfzug3iu9pgkqa1c7,1,46.4,29.9,2022-11-06T19:46:56.446Z,2022-11-07T03:30:42Z,3900890095,213,3.3,3900890089,140,32.9,3900890091,141,25.7,3900890093,212,14.5,3900890087,56,Back,3901514419,178,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748187,16,1,1,1,5,121le8unjfzug3iu9pgkqa1c7,1,37.3,24.5,2022-11-06T19:46:57.641Z,2022-11-07T03:30:42Z,3900890169,56,Center,3900890179,213,6.2,3900890175,141,23.3,3900890173,140,52.6,3901514461,178,,3900890177,212,16.1,,,,,,,aftis8f2ahy7dhk5bp8co4q1h,J. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482787481,425,1,1,1,7,121le8unjfzug3iu9pgkqa1c7,1,56.4,22.7,2022-11-06T19:46:59.923Z,2022-11-07T03:30:41Z,3901092117,212,4.7,3901092103,56,Right,3901092107,140,53.1,3901514563,178,,3901092113,141,18.1,3901092121,213,3.9,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748201,17,1,1,1,9,121le8unjfzug3iu9pgkqa1c7,1,54.1,21.9,2022-11-06T19:47:01.905Z,2022-11-07T03:30:40Z,3900890263,140,51.6,3900890265,141,31.6,3900890269,213,1.9,3901514635,178,,3900890261,56,Center,3900890267,212,7.1,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748213,18,1,1,1,10,121le8unjfzug3iu9pgkqa1c7,0,52.1,31,2022-11-06T19:47:02.640Z,2022-11-07T03:30:40Z,3900890353,141,26.2,3900890355,212,17.9,3900890351,140,68.9,3900890349,56,Center,3900890357,213,6.1,3901514795,178,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748229,17,49,1,1,14,27xvwccz8kpmqsefjv2b2sc0o,1,21.4,76.2,2022-11-06T19:47:07.195Z,2022-11-07T03:30:39Z,,,,,,,,,,,,,,,,,,,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748295,18,1,1,1,16,27xvwccz8kpmqsefjv2b2sc0o,1,20.7,75.6,2022-11-06T19:47:08.812Z,2022-11-07T03:30:39Z,3900890887,140,26.5,3901515083,178,,3900890893,213,1.0,3900890885,56,Back,3900890891,212,12.0,3900890889,141,90.8,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748347,19,1,1,1,19,27xvwccz8kpmqsefjv2b2sc0o,1,31.6,94.8,2022-11-06T19:47:11.405Z,2022-11-07T03:30:38Z,3901515101,178,,3900891159,140,12.4,3900891165,213,3.5,3900891161,141,84.5,3900891163,212,21.3,3900891157,56,Back,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748411,20,1,1,1,23,27xvwccz8kpmqsefjv2b2sc0o,1,13.7,87.9,2022-11-06T19:47:15.765Z,2022-11-07T03:30:37Z,3900891533,213,5.7,3900891531,212,26.6,3900891521,56,Back,3900891519,155,,3901515131,178,,3900891523,140,34.2,3900891527,141,64.9,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748421,21,4,1,1,26,27xvwccz8kpmqsefjv2b2sc0o,1,35,65.1,2022-11-06T19:47:19.228Z,2022-11-07T03:30:36Z,3900891555,13,,3900891559,152,,3900891561,265,,3901664869,286,,3900891557,56,Back,3900891635,233,19,,,,,,,bt2h27b7sfmsa5w6tnfp7lw4p,A. Harit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748431,19,4,1,1,26,121le8unjfzug3iu9pgkqa1c7,0,65,34.9,2022-11-06T19:47:19.229Z,2022-11-07T03:30:36Z,3900891615,152,,3900891611,13,,3900891613,56,Center,3901664863,285,,3900891617,265,,3900891651,233,21,3901515153,178,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748535,22,1,1,1,38,27xvwccz8kpmqsefjv2b2sc0o,1,26.9,66.4,2022-11-06T19:47:30.778Z,2022-11-07T03:30:36Z,3900892269,212,32.9,3900892271,213,5.0,3900892589,189,,3900892263,56,Back,3900892261,152,,3900892265,140,35.2,3901515229,178,,3900892259,5,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,3901664861,1,3900892267,141,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748549,23,1,1,1,40,27xvwccz8kpmqsefjv2b2sc0o,0,40.2,7.5,2022-11-06T19:47:32.718Z,2022-11-07T03:30:35Z,3901515329,178,,3900892347,212,5.8,3900892343,140,41.0,3900892349,213,1.4,3900892345,141,15.9,3900892341,56,Back,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748557,20,61,1,1,40,121le8unjfzug3iu9pgkqa1c7,1,57.3,90,2022-11-06T19:47:32.843Z,2022-11-07T03:30:35Z,3900892385,56,Left,3901515411,178,,,,,,,,,,,,,,,,,,,,412hlm2edd05jd1ad597brcvd,H. Aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748617,21,49,1,1,44,121le8unjfzug3iu9pgkqa1c7,1,26.9,95.1,2022-11-06T19:47:36.806Z,2022-11-07T03:30:34Z,,,,,,,,,,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748633,22,1,1,1,45,121le8unjfzug3iu9pgkqa1c7,1,24.8,93.7,2022-11-06T19:47:37.450Z,2022-11-07T03:30:34Z,3900892847,213,5.1,3900892839,56,Back,3901515687,178,,3900892843,141,80.6,3900892841,140,27.9,3900892845,212,9.5,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748641,23,1,1,1,45,121le8unjfzug3iu9pgkqa1c7,1,25.9,83.4,2022-11-06T19:47:38.326Z,2022-11-07T03:30:33Z,3900892893,141,84.8,3900892895,212,12.7,3900892891,140,13.8,3901515725,178,,3900892897,213,3.1,3900892889,56,Back,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748657,24,1,1,1,47,121le8unjfzug3iu9pgkqa1c7,1,14.7,89.7,2022-11-06T19:47:40.203Z,2022-11-07T03:30:32Z,3900892993,56,Back,3901515769,178,,3900892999,212,13.1,3900892995,140,25.1,3900893001,213,5.7,3900892997,141,79.1,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748705,25,1,1,1,50,121le8unjfzug3iu9pgkqa1c7,1,20.9,81,2022-11-06T19:47:42.397Z,2022-11-07T03:30:32Z,3900893297,213,1.0,3900893289,56,Back,3901515799,178,,3900893293,141,93.5,3900893291,140,26.3,3900893295,212,10.2,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482879735,1543,83,1,1,52,27xvwccz8kpmqsefjv2b2sc0o,1,78.7,4.1,2022-11-06T19:47:44.645Z,2022-11-07T03:30:32Z,3901597365,399,86479,,,,,,,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748713,26,61,1,1,52,121le8unjfzug3iu9pgkqa1c7,0,20.8,94.8,2022-11-06T19:47:44.806Z,2022-11-07T03:30:32Z,3900893331,56,Back,3901515861,178,,,,,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482879755,1544,67,1,1,52,27xvwccz8kpmqsefjv2b2sc0o,1,79.3,5.4,2022-11-06T19:47:44.861Z,2022-11-07T04:24:09Z,3901597509,233,1729,,,,,,,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482879753,1729,67,1,1,52,121le8unjfzug3iu9pgkqa1c7,0,20.7,94.6,2022-11-06T19:47:44.862Z,2022-11-07T03:30:31Z,3901597515,233,1544,,,,,,,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748715,24,3,1,1,53,27xvwccz8kpmqsefjv2b2sc0o,0,79.8,4.9,2022-11-06T19:47:46.127Z,2022-11-07T03:30:31Z,3900893339,286,,3901515913,178,,3901416339,464,,3900893411,233,27,3900893337,56,Right,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482748721,27,7,1,1,54,121le8unjfzug3iu9pgkqa1c7,0,20.2,95.1,2022-11-06T19:47:46.366Z,2022-11-07T03:30:31Z,3901416481,385,,3900893371,285,,3901515961,178,,3900893369,56,Back,3900893393,233,24,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
