id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2497702313,9,1,1,0,10,17o35s8assv3kamxowzz77k4r,1,53.2,62.9,2023-01-15T14:00:17.404Z,2023-01-16T06:21:48Z,3979650117,3,,3979650127,212,20.9,3980668163,388,,3979650119,168,,3979650129,213,0.9,3979650125,141,87.0,3979650121,56,Left,3979650123,140,65.6,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702357,10,1,1,0,15,17o35s8assv3kamxowzz77k4r,1,71.5,89.4,2023-01-15T14:00:22.127Z,2023-01-16T06:21:47Z,3979650359,212,12.6,3979650355,140,73.9,3979650353,56,Center,3980668401,178,,3979650357,141,71.3,3979650361,213,4.9,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702371,11,1,1,0,18,17o35s8assv3kamxowzz77k4r,1,72.1,78.3,2023-01-15T14:00:24.917Z,2023-01-16T06:21:46Z,3979650437,213,2.7,3979650433,141,93.2,3979650431,140,51.6,3979650435,212,23.8,3980668755,178,,3979650429,56,Left,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702407,12,1,1,0,21,17o35s8assv3kamxowzz77k4r,1,50.8,97.2,2023-01-15T14:00:28.495Z,2023-01-16T06:21:45Z,3980668857,178,,3979650627,213,5.8,3979650619,56,Left,3979650621,140,68.8,3979650625,212,21.2,3979650623,141,83.0,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497821195,870,3,1,0,23,17o35s8assv3kamxowzz77k4r,0,61.4,84,2023-01-15T14:00:30.264Z,2023-01-16T06:21:44Z,3980298577,467,8927ird9ax5sj69nadeqaktlh,3980298575,465,,3980298571,56,Left,3980298573,286,,3980669037,178,,,,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702409,13,4,1,0,24,17o35s8assv3kamxowzz77k4r,1,59.9,84.5,2023-01-15T14:00:30.792Z,2023-01-16T06:21:44Z,3979650639,286,,3979650631,13,,3979650635,152,,3979650633,56,Left,3979650637,265,,3979650679,233,3,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702415,3,4,1,0,24,75qj99fhg5c0ztj2tva5u4uii,0,40.1,15.5,2023-01-15T14:00:30.793Z,2023-01-16T06:21:43Z,3979650667,265,,3980669153,178,,3979650663,56,Back,3979650665,152,,3979650731,233,13,3979650661,13,,3979650669,285,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702497,14,1,1,0,29,17o35s8assv3kamxowzz77k4r,1,54.5,94.6,2023-01-15T14:00:36.379Z,2023-01-16T06:21:43Z,3979651059,152,,3979651073,213,4.7,3979651071,212,9.3,3979651065,140,54.0,3979651061,56,Left,3980669315,178,,3979651069,141,80.9,3979651057,5,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702517,15,1,1,0,34,17o35s8assv3kamxowzz77k4r,1,44.7,93.1,2023-01-15T14:00:41.192Z,2023-01-16T06:21:42Z,3979651163,140,53.8,3979651165,141,92.7,3979651161,56,Left,3979651169,213,6.3,3980669349,178,,3979651167,212,9.6,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702579,16,1,1,0,37,17o35s8assv3kamxowzz77k4r,0,54.8,88.5,2023-01-15T14:00:44.305Z,2023-01-16T06:21:40Z,3979651449,56,Center,3980299599,4,,3979651457,213,5.8,3980669429,178,,3979651447,155,,3979651453,141,63.0,3979651451,140,86.3,3979651455,212,37.3,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,3979651459,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702561,4,52,1,0,40,75qj99fhg5c0ztj2tva5u4uii,1,14.4,36.6,2023-01-15T14:00:47.343Z,2023-01-16T06:21:40Z,3980669505,178,,3980300365,377,,,,,,,,,,,,,,,,,,,,cgqunmh8aw465fna15rdve8d1,P. Bernardoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702597,5,1,1,0,46,75qj99fhg5c0ztj2tva5u4uii,1,14.4,43.9,2023-01-15T14:00:53.157Z,2023-01-16T06:21:39Z,3979651593,56,Back,3980669559,178,,3979651591,123,,3979651595,140,15.7,3979651599,212,10.0,3979651601,213,1.4,3979651597,141,58.5,,,,cgqunmh8aw465fna15rdve8d1,P. Bernardoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702619,6,1,1,0,49,75qj99fhg5c0ztj2tva5u4uii,1,16.8,61,2023-01-15T14:00:55.793Z,2023-01-16T06:21:38Z,3980669587,178,,3979651707,212,19.5,3979651701,56,Back,3979651705,141,87.1,3979651703,140,24.6,3979651709,213,1.1,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702631,7,1,1,0,52,75qj99fhg5c0ztj2tva5u4uii,1,22.2,84.4,2023-01-15T14:00:58.831Z,2023-01-16T06:21:37Z,3980677279,178,,3979651761,56,Back,3979651763,140,27.0,3979651767,141,73.5,3979651775,213,5.3,3979651771,212,9.0,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702651,8,1,1,0,53,75qj99fhg5c0ztj2tva5u4uii,1,27,67.2,2023-01-15T14:01:00.004Z,2023-01-16T06:21:37Z,3980677445,178,,3979651885,213,1.2,3979651881,141,88.3,3979651883,212,15.3,3979651879,140,32.1,3979651877,56,Back,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702659,9,1,1,0,55,75qj99fhg5c0ztj2tva5u4uii,1,33.2,90.9,2023-01-15T14:01:02.097Z,2023-01-16T06:21:36Z,3979651909,140,46.3,3980677725,178,,3979651917,212,13.8,3979651907,56,Back,3979651919,213,6.2,3979651913,141,89.3,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702665,10,1,1,0,56,75qj99fhg5c0ztj2tva5u4uii,0,48.6,93.8,2023-01-15T14:01:03.525Z,2023-01-16T06:21:35Z,3979651933,140,44.3,3979651935,141,87.5,3979651937,212,6.2,3979651931,56,Back,3979651939,213,3.9,3980678009,178,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702667,17,49,1,0,57,17o35s8assv3kamxowzz77k4r,1,52.6,6.2,2023-01-15T14:01:04.224Z,2023-01-16T06:21:35Z,,,,,,,,,,,,,,,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702707,18,1,1,1,1,17o35s8assv3kamxowzz77k4r,0,61.4,36.1,2023-01-15T14:01:08.246Z,2023-01-16T06:21:33Z,3980678599,178,,3979652163,141,32.0,3979652165,212,26.1,3979652161,140,86.1,3979652157,155,,3979652167,213,6.2,3979652159,56,Center,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702701,11,52,1,1,4,75qj99fhg5c0ztj2tva5u4uii,1,10.5,63.4,2023-01-15T14:01:10.870Z,2023-01-16T06:21:33Z,3980678671,178,,3980305889,377,,,,,,,,,,,,,,,,,,,,cgqunmh8aw465fna15rdve8d1,P. Bernardoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702773,12,1,1,1,7,75qj99fhg5c0ztj2tva5u4uii,1,15.5,67.1,2023-01-15T14:01:14.240Z,2023-01-16T06:21:32Z,3979652539,213,4.9,3979652523,56,Back,3979652533,212,32.3,3979652521,123,,3979652525,140,20.5,3981025823,1,,3979652573,287,,3980678913,178,,cgqunmh8aw465fna15rdve8d1,P. Bernardoni,3979652527,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702795,13,1,1,1,11,75qj99fhg5c0ztj2tva5u4uii,1,26.3,14.8,2023-01-15T14:01:18.153Z,2023-01-16T06:21:31Z,3979652679,213,5.4,3979652671,140,29.9,3979652675,141,8.6,3979652677,212,5.7,3980679105,178,,3979652669,56,Back,,,,,,,7rvgrqf0ktsepvwpj0osy5pzp,A. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702811,14,1,1,1,12,75qj99fhg5c0ztj2tva5u4uii,1,37,3.1,2023-01-15T14:01:19.330Z,2023-01-16T06:21:31Z,3980679199,178,,3979652787,140,26.0,3979652793,213,2.7,3979652791,212,12.6,3979652785,56,Back,3979652789,141,10.4,,,,,,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702835,15,1,1,1,14,75qj99fhg5c0ztj2tva5u4uii,1,25.6,8.6,2023-01-15T14:01:21.729Z,2023-01-16T06:21:30Z,3979652897,141,29.1,3979652901,213,1.9,3979652895,140,21.4,3979652893,56,Back,3980679375,178,,3979652899,212,14.6,,,,,,,7rvgrqf0ktsepvwpj0osy5pzp,A. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702881,16,1,1,1,17,75qj99fhg5c0ztj2tva5u4uii,1,16.2,26.3,2023-01-15T14:01:24.178Z,2023-01-16T06:21:29Z,3980679431,178,,3979653197,141,62.3,3979653199,212,24.5,3979653195,140,17.3,3979653193,56,Back,3979653201,213,1.5,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702931,17,1,1,1,20,75qj99fhg5c0ztj2tva5u4uii,1,24.6,68.1,2023-01-15T14:01:27.656Z,2023-01-16T06:21:28Z,3979653465,140,26.5,3979653463,56,Back,3979653469,212,14.6,3980680139,178,,3979653467,141,89.3,3979653471,213,1.4,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702947,18,1,1,1,23,75qj99fhg5c0ztj2tva5u4uii,1,37.3,97.7,2023-01-15T14:01:30.663Z,2023-01-16T06:21:27Z,3979653553,213,6.0,3979653551,212,8.1,3979653547,140,44.7,3980680585,178,,3979653549,141,94.1,3979653545,56,Back,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702951,19,1,1,1,25,75qj99fhg5c0ztj2tva5u4uii,0,48,92.7,2023-01-15T14:01:31.840Z,2023-01-16T06:21:27Z,3979653577,212,6.5,3979653565,168,,3979653573,141,100.0,3979653571,140,51.3,3979653581,213,1.0,3980681261,178,,3979653567,56,Left,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703009,19,5,1,1,25,17o35s8assv3kamxowzz77k4r,1,48.6,-1.1,2023-01-15T14:01:32.769Z,2023-01-15T20:22:30Z,3979653921,233,20,3979653897,56,Back,3979653899,347,,,,,,,,,,,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702959,20,5,1,1,25,75qj99fhg5c0ztj2tva5u4uii,0,51.4,101.1,2023-01-15T14:01:32.769Z,2023-01-15T20:22:30Z,3979653615,347,,3979653611,56,Left,3979653959,233,19,,,,,,,,,,,,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703131,20,1,1,1,35,17o35s8assv3kamxowzz77k4r,1,48.1,0,2023-01-15T14:01:42.561Z,2023-01-16T06:21:26Z,3979654513,141,6.7,3979654511,140,67.5,3979654515,212,21.1,3979654507,107,,3979654517,213,0.3,3979654509,56,Right,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912741,1987,83,1,1,38,75qj99fhg5c0ztj2tva5u4uii,1,29.3,94.5,2023-01-15T14:01:45.508Z,2023-01-16T06:21:25Z,3980804871,399,196391,,,,,,,,,,,,,,,,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703135,21,3,1,1,40,17o35s8assv3kamxowzz77k4r,0,67.2,4.7,2023-01-15T14:01:47.281Z,2023-01-16T06:21:24Z,3980681925,178,,3979654591,233,21,3980309085,465,,3979654535,56,Right,3979654537,286,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703141,21,7,1,1,40,75qj99fhg5c0ztj2tva5u4uii,1,32.8,95.3,2023-01-15T14:01:47.715Z,2023-01-16T06:21:24Z,3980682041,178,,3980309149,385,,3979654555,56,Back,3979654553,167,,3979654563,233,21,3979654557,285,,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703233,22,5,1,1,41,17o35s8assv3kamxowzz77k4r,1,67.1,-0.9,2023-01-15T14:01:48.457Z,2023-01-15T20:22:56Z,3979655109,56,Right,3979655117,233,22,3979655111,347,,,,,,,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703153,22,5,1,1,41,75qj99fhg5c0ztj2tva5u4uii,0,32.9,100.9,2023-01-15T14:01:48.457Z,2023-01-15T20:22:57Z,3979655129,233,22,3979654639,56,Back,3979654641,347,,,,,,,,,,,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703309,23,1,1,1,53,17o35s8assv3kamxowzz77k4r,0,71,0,2023-01-15T14:02:00.081Z,2023-01-16T06:21:23Z,3979655487,140,100.0,3979655489,141,11.8,3979655495,1,,3979655485,56,Right,3979655491,212,32.2,3979655483,107,,3979655493,213,0.3,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703287,23,5,1,1,56,75qj99fhg5c0ztj2tva5u4uii,1,-0.8,83.5,2023-01-15T14:02:03.259Z,2023-01-15T20:23:07Z,3979655377,56,Back,3979655379,346,,3979655527,233,24,,,,,,,,,,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703313,24,5,1,1,56,17o35s8assv3kamxowzz77k4r,0,100.8,16.5,2023-01-15T14:02:03.259Z,2023-01-15T20:23:06Z,3979655535,233,23,3979655513,346,,3979655511,56,Right,,,,,,,,,,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703449,24,1,1,2,8,75qj99fhg5c0ztj2tva5u4uii,1,5.7,48.7,2023-01-15T14:02:15.222Z,2023-01-16T05:46:47Z,3979656217,141,69.7,3979656219,212,14.4,3979656215,140,7.1,3979656211,124,,3979656213,56,Back,3979656221,213,1.5,3979656225,237,,,,,cgqunmh8aw465fna15rdve8d1,P. Bernardoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703559,25,1,1,2,10,75qj99fhg5c0ztj2tva5u4uii,1,8.3,69.9,2023-01-15T14:02:17.320Z,2023-01-16T06:21:23Z,3979656707,140,21.7,3979656713,213,0.8,3979656711,212,20.9,3979656709,141,92.7,3979656705,56,Back,3980683067,178,,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497900073,981,83,1,2,15,17o35s8assv3kamxowzz77k4r,1,66.8,1.5,2023-01-15T14:02:22.475Z,2023-01-16T06:21:21Z,3980743123,399,112580,,,,,,,,,,,,,,,,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703569,26,1,1,2,16,75qj99fhg5c0ztj2tva5u4uii,0,38.2,99.3,2023-01-15T14:02:23.318Z,2023-01-16T06:21:20Z,3979656741,56,Back,3979656747,212,5.4,3979656745,141,94.7,3979656743,140,42.4,3979656749,213,5.7,3980683495,178,,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703575,25,8,1,2,16,17o35s8assv3kamxowzz77k4r,1,55.6,8.9,2023-01-15T14:02:23.687Z,2023-01-16T06:21:20Z,3980310599,385,,3979656771,56,Right,3980683681,178,,,,,,,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703649,27,5,1,2,18,75qj99fhg5c0ztj2tva5u4uii,1,38.6,101,2023-01-15T14:02:24.902Z,2023-01-15T20:23:45Z,3979657145,347,,3979657143,56,Back,3979657183,233,27,,,,,,,,,,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
