id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,assist,qualifier/17/value,qualifier/19/value
2484963565,6,1,1,0,8,z1wbqtd0fz5t5eezjvrbld3h,0,31.2,81.6,2022-11-12T20:00:21.652Z,2022-11-13T04:22:30Z,3912882847,178,,3912390041,212,6.3,3912390037,140,30.9,3912390043,213,1.6,3912390039,141,90.9,3912390035,56,Back,,,,,,,49vfeofafswzu1f6rekqjbjhm,L. Ugochukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484963569,6,49,1,0,9,4aghw9tyi8ba3ju1ne83gmf9w,1,67.9,7.7,2022-11-12T20:00:22.396Z,2022-11-13T04:22:30Z,,,,,,,,,,,,,,,,,,,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484963579,7,1,1,0,11,4aghw9tyi8ba3ju1ne83gmf9w,0,78.7,5.5,2022-11-12T20:00:24.134Z,2022-11-13T04:22:29Z,3912390125,213,0.3,3912390107,155,,3912883011,178,,3912390117,141,9.8,3912390121,212,9.6,3912390113,140,87.4,3912390111,56,Right,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484963589,7,8,1,0,11,z1wbqtd0fz5t5eezjvrbld3h,1,18.6,91,2022-11-12T20:00:24.438Z,2022-11-13T04:22:29Z,3912733459,385,,3912883109,178,,3912390183,15,,3912390175,56,Back,,,,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484963593,8,2,1,0,12,4aghw9tyi8ba3ju1ne83gmf9w,1,88.2,7,2022-11-12T20:00:25.875Z,2022-11-13T04:22:28Z,3912390227,141,21.7,3912390225,140,93.3,3912391047,7,1lnktjxx0mux4beo28cl54j1m,3912883195,388,,3912391071,3,,3912390223,56,Center,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484963613,8,55,1,0,12,z1wbqtd0fz5t5eezjvrbld3h,1,10.2,56.7,2022-11-12T20:00:25.876Z,2022-11-13T04:22:28Z,,,,,,,,,,,,,,,,,,,,,,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484963597,9,43,1,0,15,4aghw9tyi8ba3ju1ne83gmf9w,1,0,0,2022-11-12T20:00:28.590Z,2022-11-12T20:00:55Z,3912390245,56,Center,3912390247,346,0,3912391185,144,5,,,,,,,,,,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484963785,9,2,1,0,37,z1wbqtd0fz5t5eezjvrbld3h,1,8.4,73.2,2022-11-12T20:00:50.318Z,2022-11-13T04:22:27Z,3912391349,7,6u2ob6fv950r1qve8uejkq2uh,3912391351,1,,3912391353,5,,3912391361,141,73.0,3912883315,178,,3912391357,56,Center,3912391359,140,65.5,3912391355,241,,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484963789,10,55,1,0,37,4aghw9tyi8ba3ju1ne83gmf9w,1,42.7,27.1,2022-11-12T20:00:50.319Z,2022-11-13T04:22:27Z,3912546757,189,,,,,,,,,,,,,,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484963923,11,1,1,1,15,4aghw9tyi8ba3ju1ne83gmf9w,1,44.5,23.5,2022-11-12T20:01:28.074Z,2022-11-13T04:22:27Z,3912883587,178,,3912392325,213,3.3,3912392317,56,Back,3912392319,140,31.4,3912392315,241,,3912392321,141,20.9,3912392323,212,13.9,3912392313,5,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484963949,12,1,1,1,17,4aghw9tyi8ba3ju1ne83gmf9w,1,32.6,19.3,2022-11-12T20:01:30.381Z,2022-11-13T04:22:26Z,3912392495,213,2.3,3912883637,178,,3912392493,212,23.5,3912392487,56,Back,3912392491,141,45.8,3912392489,140,18.2,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484963977,13,1,1,1,20,4aghw9tyi8ba3ju1ne83gmf9w,1,17.7,43,2022-11-12T20:01:32.923Z,2022-11-13T04:22:25Z,3912392643,141,14.2,3912392641,140,21.5,3912883747,178,,3912392645,212,20.0,3912392639,56,Back,3912392647,213,4.9,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484963989,14,1,1,1,24,4aghw9tyi8ba3ju1ne83gmf9w,0,33.9,7.3,2022-11-12T20:01:37.690Z,2022-11-13T04:22:24Z,3912392741,140,37.0,3912392743,141,4.7,3912392747,213,5.8,3912883801,178,,3912392737,155,,3912392745,212,3.7,3912392739,56,Back,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484963995,10,1,1,1,25,z1wbqtd0fz5t5eezjvrbld3h,1,58,93.4,2022-11-12T20:01:38.254Z,2022-11-13T04:22:23Z,3912392761,140,66.0,3912392763,141,87.5,3912883993,178,,3912392759,56,Left,3912392767,213,5.8,3912392757,3,,3912392765,212,9.3,,,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964001,11,49,1,1,26,z1wbqtd0fz5t5eezjvrbld3h,1,63.1,92.7,2022-11-12T20:01:38.916Z,2022-11-13T04:22:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6u2ob6fv950r1qve8uejkq2uh,A. Gouiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964007,12,1,1,1,27,z1wbqtd0fz5t5eezjvrbld3h,0,59.8,82.6,2022-11-12T20:01:40.684Z,2022-11-13T04:22:21Z,3912392963,236,,3912884113,178,,3912392841,141,80.1,3912392843,212,4.8,3912392965,233,15,3912392969,286,,3912392837,56,Left,3912392839,140,64.1,6u2ob6fv950r1qve8uejkq2uh,A. Gouiri,3912392845,213,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964019,15,74,1,1,27,4aghw9tyi8ba3ju1ne83gmf9w,1,38.7,19.4,2022-11-12T20:01:40.759Z,2022-11-13T04:22:21Z,3912884137,178,,3912392893,56,Back,3912392895,285,,3912392991,233,12,,,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964039,16,49,1,1,29,4aghw9tyi8ba3ju1ne83gmf9w,1,53.7,33.9,2022-11-12T20:01:42.769Z,2022-11-13T04:22:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964045,17,1,1,1,29,4aghw9tyi8ba3ju1ne83gmf9w,1,53.5,34,2022-11-12T20:01:42.791Z,2022-11-13T04:22:20Z,3912393053,140,38.2,3912393061,212,17.4,3912393071,156,,3912393063,213,3.5,3912393051,56,Back,3912393049,155,,3912884453,388,,3912393057,141,24.2,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964059,18,1,1,1,31,4aghw9tyi8ba3ju1ne83gmf9w,1,34.6,29.4,2022-11-12T20:01:44.850Z,2022-11-13T04:22:20Z,3912393173,141,39.7,3912884923,178,,3912393171,140,40.1,3912393169,56,Back,3912393175,212,9.1,3912393177,213,0.9,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964075,19,1,1,1,33,4aghw9tyi8ba3ju1ne83gmf9w,1,40.4,41.9,2022-11-12T20:01:45.971Z,2022-11-13T04:22:19Z,3912884971,178,,3912393283,56,Back,3912393287,141,56.9,3912393291,213,2.5,3912393289,212,18.2,3912393285,140,26.1,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964123,20,1,1,1,36,4aghw9tyi8ba3ju1ne83gmf9w,1,30.3,61.8,2022-11-12T20:01:49.154Z,2022-11-13T04:22:18Z,3912393591,212,26.0,3912393585,56,Back,3912393589,141,92.7,3912393593,213,0.9,3912884993,178,,3912393587,140,44.9,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964141,21,1,1,1,41,4aghw9tyi8ba3ju1ne83gmf9w,1,40.9,81.5,2022-11-12T20:01:54.359Z,2022-11-13T04:22:16Z,3912885085,178,,3912393677,141,40.6,3912393673,56,Back,3912393679,212,30.4,3912393675,140,29.3,3912393681,213,4.3,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964169,22,1,1,1,44,4aghw9tyi8ba3ju1ne83gmf9w,1,33.1,37.6,2022-11-12T20:01:57.581Z,2022-11-13T04:22:15Z,3912393887,141,3.2,3912393889,212,25.1,3912393885,140,41.7,3912393891,213,5.1,3912393883,56,Back,3912885145,178,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964175,23,1,1,1,47,4aghw9tyi8ba3ju1ne83gmf9w,1,48.7,1.9,2022-11-12T20:02:00.321Z,2022-11-13T04:22:14Z,3912393919,140,60.6,3912393917,56,Right,3912393925,212,12.6,3912393927,213,0.1,3912885193,178,,3912393921,141,4.3,,,,,,,eu71261se8nv26xcd39nrdous,K. Keben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964193,24,1,1,1,48,4aghw9tyi8ba3ju1ne83gmf9w,1,57,0.7,2022-11-12T20:02:01.115Z,2022-11-13T04:22:14Z,3912394065,212,7.9,3912885205,178,,3912394067,213,1.2,3912394059,56,Right,3912394063,141,11.5,3912394061,140,59.8,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964195,25,50,1,1,53,4aghw9tyi8ba3ju1ne83gmf9w,1,88.9,14.1,2022-11-12T20:02:06.571Z,2022-11-13T04:22:12Z,3912394171,233,13,3912394075,56,Right,3912394077,286,,,,,,,,,,,,,,,,,eu71261se8nv26xcd39nrdous,K. Keben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964205,13,7,1,1,53,z1wbqtd0fz5t5eezjvrbld3h,1,11.1,85.9,2022-11-12T20:02:06.699Z,2022-11-13T04:22:11Z,3912394151,233,25,3912394145,285,,3912734509,384,,3912885509,178,,3912394143,56,Back,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964207,14,49,1,1,55,z1wbqtd0fz5t5eezjvrbld3h,1,11.1,94.7,2022-11-12T20:02:07.928Z,2022-11-13T04:22:11Z,,,,,,,,,,,,,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964217,15,1,1,1,55,z1wbqtd0fz5t5eezjvrbld3h,0,10.8,98.2,2022-11-12T20:02:08.830Z,2022-11-13T04:22:10Z,3912752549,233,26,3912394199,141,96.6,3912394195,56,Back,3912734597,157,,3912734655,236,,3912394197,140,13.4,3912394203,213,5.9,3912394201,212,2.9,92qqdiryqd8juqdjq8585476y,A. Truffert,3912734599,1,,3912885699,178,3912734657,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964211,26,74,1,1,56,4aghw9tyi8ba3ju1ne83gmf9w,1,87.3,3,2022-11-12T20:02:08.930Z,2022-11-13T04:22:09Z,3912394239,233,15,3912885769,178,,3912394179,285,,3912394177,56,Right,,,,,,,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964239,16,5,1,1,57,z1wbqtd0fz5t5eezjvrbld3h,1,14.2,101.3,2022-11-12T20:02:10.314Z,2022-11-13T01:33:14Z,3912394389,56,Back,3912394391,347,,3912394447,233,27,,,,,,,,,,,,,,,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964221,27,5,1,1,57,4aghw9tyi8ba3ju1ne83gmf9w,0,85.8,-1.3,2022-11-12T20:02:10.314Z,2022-11-13T01:33:15Z,3912394461,233,16,3912394227,56,Right,3912394229,347,,,,,,,,,,,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964347,17,1,1,2,10,z1wbqtd0fz5t5eezjvrbld3h,1,20.2,100,2022-11-12T20:02:22.929Z,2022-11-13T04:22:09Z,3912394999,213,6.1,3912394995,141,95.4,3912394997,212,20.1,3912394993,140,39.0,3912394991,56,Back,3912394989,107,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964355,18,61,1,2,12,z1wbqtd0fz5t5eezjvrbld3h,0,38.8,93.4,2022-11-12T20:02:25.021Z,2022-11-13T04:22:08Z,3912886005,178,,3912395021,56,Back,,,,,,,,,,,,,,,,,,,dw9fzixumboknmucqgqffurmy,A. Kalimuendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964363,19,5,1,2,13,z1wbqtd0fz5t5eezjvrbld3h,0,33.2,101.3,2022-11-12T20:02:26.257Z,2022-11-13T01:33:28Z,3912395091,233,28,3912395055,347,,3912395053,56,Back,,,,,,,,,,,,,,,,dw9fzixumboknmucqgqffurmy,A. Kalimuendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964345,28,5,1,2,13,4aghw9tyi8ba3ju1ne83gmf9w,1,66.8,-1.3,2022-11-12T20:02:26.257Z,2022-11-13T01:33:28Z,3912395067,233,19,3912394985,56,Right,3912394987,347,,,,,,,,,,,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964463,29,1,1,2,23,4aghw9tyi8ba3ju1ne83gmf9w,1,59.2,0,2022-11-12T20:02:36.104Z,2022-11-13T04:22:08Z,3912395579,56,Back,3912395577,107,,3912395587,213,2.8,3912395585,212,25.3,3912395589,1,,3912395581,140,36.4,3912395583,141,11.0,,,,eu71261se8nv26xcd39nrdous,K. Keben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964521,30,1,1,2,26,4aghw9tyi8ba3ju1ne83gmf9w,1,35.4,15.4,2022-11-12T20:02:39.306Z,2022-11-13T04:22:07Z,3912395925,213,1.4,3912395917,56,Back,3912395919,140,39.4,3912886203,178,,3912395921,141,62.1,3912395923,212,32.0,3913027221,1,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964523,31,1,1,2,33,4aghw9tyi8ba3ju1ne83gmf9w,0,55.8,84,2022-11-12T20:02:46.663Z,2022-11-13T04:22:06Z,3912395943,213,4.8,3912395941,212,1.2,3912395937,140,55.9,3912396041,236,,3912396043,233,20,3912396047,286,,3912395935,56,Left,3912395939,141,82.2,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,3912886281,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964537,20,74,1,2,33,z1wbqtd0fz5t5eezjvrbld3h,1,43.3,18.3,2022-11-12T20:02:46.728Z,2022-11-13T04:22:05Z,3912886343,178,,3912396015,285,,3912396097,233,31,3912396013,56,Back,,,,,,,,,,,,,dw9fzixumboknmucqgqffurmy,A. Kalimuendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964567,21,5,1,2,35,z1wbqtd0fz5t5eezjvrbld3h,0,47.1,-1.4,2022-11-12T20:02:48.655Z,2022-11-13T01:33:46Z,3912396179,56,Back,3912396353,233,32,3912396181,347,,,,,,,,,,,,,,,,,dw9fzixumboknmucqgqffurmy,A. Kalimuendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964589,32,5,1,2,35,4aghw9tyi8ba3ju1ne83gmf9w,1,52.9,101.4,2022-11-12T20:02:48.655Z,2022-11-13T01:33:46Z,3912396309,347,,3912396333,233,21,3912396307,56,Left,,,,,,,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964615,33,1,1,2,39,4aghw9tyi8ba3ju1ne83gmf9w,1,52.3,100,2022-11-12T20:02:52.240Z,2022-11-13T04:22:05Z,3912396453,140,39.5,3912396447,56,Back,3912396473,213,3.8,3912396467,212,17.4,3912396459,141,85.4,3912396441,107,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484964661,34,1,1,2,43,4aghw9tyi8ba3ju1ne83gmf9w,1,32.6,71.8,2022-11-12T20:02:56.513Z,2022-11-13T04:22:04Z,3912396709,196,,3912396707,155,,3912396719,213,5.5,3912396715,141,10.3,3912396717,212,61.9,3912396721,1,,3912396713,140,76.0,3912886501,178,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,3912396711,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
