id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/value,qualifier/13/value
2501036767,5,1,1,0,19,z1wbqtd0fz5t5eezjvrbld3h,0,32.7,88.3,2023-01-27T20:00:27.088Z,2023-01-28T04:04:10Z,3997542243,388,,3997165831,140,32.8,3997165837,213,5.7,3997165833,141,88.2,3997165829,56,Back,3997165827,3,,3997165835,212,0.1,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501036777,7,1,1,0,22,70nn27vgkt6l48lvv5e66q7ww,1,57.8,1.9,2023-01-27T20:00:29.728Z,2023-01-28T04:04:09Z,3997165901,213,1.0,3997165895,140,59.9,3997542373,178,,3997165893,56,Right,3997165899,212,3.8,3997165897,141,6.5,3997165891,3,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501036787,8,1,1,0,23,70nn27vgkt6l48lvv5e66q7ww,0,53.2,4.4,2023-01-27T20:00:30.865Z,2023-01-28T04:04:09Z,3997165953,212,24.4,3997165951,141,8.6,3997165955,213,0.1,3997542491,178,,3997165945,155,,3997165947,56,Right,3997165949,140,76.3,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501036827,6,1,1,0,25,z1wbqtd0fz5t5eezjvrbld3h,1,27.9,86,2023-01-27T20:00:32.385Z,2023-01-28T04:04:08Z,3997166151,213,5.3,3997166145,140,32.4,3997166149,212,9.1,3997166143,56,Back,3997542623,178,,3997166147,141,74.5,3997166141,3,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501036829,7,49,1,0,27,z1wbqtd0fz5t5eezjvrbld3h,1,38.3,73.8,2023-01-27T20:00:34.968Z,2023-01-28T04:04:08Z,,,,,,,,,,,,,,,,,,,,,,,,,dzv5f93w5fsnfzohaev6e3rx0,D. Doué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501036837,8,1,1,0,29,z1wbqtd0fz5t5eezjvrbld3h,1,45.1,78.9,2023-01-27T20:00:36.887Z,2023-01-28T04:04:07Z,3997543697,178,,3997166185,141,89.9,3997166187,212,7.5,3997166181,56,Back,3997166189,213,1.5,3997166183,140,45.6,,,,,,,dzv5f93w5fsnfzohaev6e3rx0,D. Doué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501036843,9,1,1,0,32,z1wbqtd0fz5t5eezjvrbld3h,0,49.2,93.9,2023-01-27T20:00:39.138Z,2023-01-28T04:04:06Z,3997166227,212,12.9,3997543761,178,,3997166221,56,Left,3997166229,213,0.1,3997166223,140,61.5,3997166225,141,95.2,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501036847,9,49,1,0,32,70nn27vgkt6l48lvv5e66q7ww,1,37.5,6.4,2023-01-27T20:00:39.890Z,2023-01-28T04:04:05Z,,,,,,,,,,,,,,,,,,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501036907,12,4,1,0,36,70nn27vgkt6l48lvv5e66q7ww,1,45.1,23.1,2023-01-27T20:00:43.530Z,2023-01-28T04:04:03Z,3997166495,13,,3997166499,295,,3997166501,56,Back,3997166619,233,10,3997166509,286,,3997166505,152,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501036929,10,4,1,0,36,z1wbqtd0fz5t5eezjvrbld3h,0,54.9,76.9,2023-01-27T20:00:43.531Z,2023-01-28T04:04:03Z,3997166611,285,,3997166607,56,Center,3997544207,178,,3997166609,152,,3997166705,233,12,3997166603,13,,3997166605,295,,,,,49vfeofafswzu1f6rekqjbjhm,L. Ugochukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501036865,10,43,1,0,37,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2023-01-27T20:00:44.117Z,2023-01-27T20:00:50Z,3997166317,286,0,3997166313,56,Back,3997166567,144,3,,,,,,,,,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501036899,11,43,1,0,37,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2023-01-27T20:00:44.756Z,2023-01-27T20:00:49Z,3997166475,212,16.6,3997166469,56,Center,3997166547,144,1,3997166473,141,25.3,3997166471,140,55.5,3997166477,213,0.2,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501036959,13,1,1,0,49,70nn27vgkt6l48lvv5e66q7ww,1,49.1,25.2,2023-01-27T20:00:56.146Z,2023-01-28T04:04:02Z,3997166837,212,16.7,3997166831,56,Right,3997166833,140,56.5,3997166839,213,5.2,3997166829,152,,3997166835,141,3.5,3997166827,5,,3997544259,178,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501036963,14,1,1,0,52,70nn27vgkt6l48lvv5e66q7ww,1,61.4,5.1,2023-01-27T20:00:59.830Z,2023-01-28T04:04:01Z,3997166847,140,69.0,3997166849,141,6.1,3997166845,56,Right,3997544343,178,,3997166853,213,0.1,3997166851,212,8.0,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501114579,1222,83,1,0,53,z1wbqtd0fz5t5eezjvrbld3h,1,28.6,88.9,2023-01-27T20:01:00.961Z,2023-01-28T04:04:00Z,3997583871,399,458322,,,,,,,,,,,,,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501036969,15,1,1,0,53,70nn27vgkt6l48lvv5e66q7ww,1,71.4,10.9,2023-01-27T20:01:01.031Z,2023-01-28T04:03:59Z,3997166875,141,2.2,3997166871,56,Right,3997166877,212,6.3,3997166879,213,4.4,3997166873,140,69.4,3997544453,178,,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501036983,16,1,1,0,55,70nn27vgkt6l48lvv5e66q7ww,1,71.3,0.4,2023-01-27T20:01:02.178Z,2023-01-28T04:03:58Z,3997166931,141,3.2,3997166933,212,14.4,3997166929,140,57.7,3997544527,178,,3997166927,56,Right,3997166935,213,3.0,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501036991,17,1,1,0,56,70nn27vgkt6l48lvv5e66q7ww,1,57.6,6,2023-01-27T20:01:04.002Z,2023-01-28T04:03:57Z,3997544985,178,,3997166981,141,10.0,3997166983,212,3.8,3997166985,213,0.8,3997166977,56,Right,3997166979,140,60.1,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501036995,18,1,1,0,58,70nn27vgkt6l48lvv5e66q7ww,1,58,16.3,2023-01-27T20:01:05.165Z,2023-01-28T04:03:57Z,3997167017,212,8.3,3997167011,56,Right,3997167013,140,59.7,3997167019,213,4.9,3997167015,141,4.4,3997545049,178,,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501036997,19,1,1,0,58,70nn27vgkt6l48lvv5e66q7ww,1,57.3,6.3,2023-01-27T20:01:05.745Z,2023-01-28T04:03:56Z,3997167037,140,57.1,3997545169,178,,3997167039,141,9.5,3997167035,56,Right,3997167043,213,1.7,3997167041,212,2.2,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037013,20,1,1,1,0,70nn27vgkt6l48lvv5e66q7ww,1,52.3,13.1,2023-01-27T20:01:07.322Z,2023-01-28T04:03:55Z,3997167123,56,Back,3997167129,212,21.4,3997545223,178,,3997167127,141,18.7,3997167131,213,3.0,3997167125,140,32.2,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037025,21,1,1,1,2,70nn27vgkt6l48lvv5e66q7ww,1,31.1,23.8,2023-01-27T20:01:09.699Z,2023-01-28T04:03:55Z,3997167181,141,47.3,3997167183,212,25.2,3997167185,213,2.5,3997167177,56,Back,3997545355,178,,3997167179,140,12.6,,,,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037047,22,1,1,1,6,70nn27vgkt6l48lvv5e66q7ww,1,12.7,51.4,2023-01-27T20:01:13.214Z,2023-01-28T04:03:54Z,3997167301,141,67.5,3997167297,56,Back,3997167307,213,0.9,3997167299,140,20.3,3997167303,212,13.5,3997545399,178,,,,,,,,6oi4a3g56xe76g0gg38knmzmd,V. Mannone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037063,23,1,1,1,8,70nn27vgkt6l48lvv5e66q7ww,1,15.4,71.7,2023-01-27T20:01:15.482Z,2023-01-28T04:03:53Z,3997167371,141,48.8,3997167373,212,17.2,3997545473,178,,3997167369,140,8.5,3997167375,213,4.3,3997167367,56,Back,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037091,24,1,1,1,10,70nn27vgkt6l48lvv5e66q7ww,1,7.1,52.7,2023-01-27T20:01:17.694Z,2023-01-28T04:03:52Z,3997167515,213,5.8,3997167511,141,30.1,3997167517,1,,3997167513,212,31.9,3997167507,56,Back,3997167509,140,33.7,3997545545,178,,3997167505,157,,6oi4a3g56xe76g0gg38knmzmd,V. Mannone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037101,25,1,1,1,13,70nn27vgkt6l48lvv5e66q7ww,1,35,36.4,2023-01-27T20:01:20.140Z,2023-01-28T04:03:51Z,3997167561,213,4.3,3997167555,140,31.4,3997167553,56,Back,3997545605,178,,3997167559,212,8.9,3997167557,141,24.5,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037107,26,1,1,1,16,70nn27vgkt6l48lvv5e66q7ww,0,29.8,33.6,2023-01-27T20:01:23.675Z,2023-01-28T04:03:50Z,3997167569,56,Back,3997545631,178,,3997167575,141,29.9,3997167577,212,11.0,3997167579,213,6.1,3997167573,140,40.0,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037111,11,49,1,1,17,z1wbqtd0fz5t5eezjvrbld3h,1,60.7,62.3,2023-01-27T20:01:24.620Z,2023-01-28T04:03:50Z,,,,,,,,,,,,,,,,,,,,,,,,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037121,12,1,1,1,18,z1wbqtd0fz5t5eezjvrbld3h,1,61.2,70.6,2023-01-27T20:01:25.740Z,2023-01-28T04:03:49Z,3997168593,210,13,3997167667,141,55.5,3997545675,178,,3997167669,212,15.8,3997167663,56,Center,3997167671,213,5.6,3997167665,140,72.6,,,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037159,13,3,1,1,20,z1wbqtd0fz5t5eezjvrbld3h,1,68.4,61.6,2023-01-27T20:01:27.972Z,2023-01-28T04:03:47Z,3997483929,465,,3997167863,286,,3997167869,233,27,3997167861,56,Center,3997545791,178,,,,,,,,,,,dzv5f93w5fsnfzohaev6e3rx0,D. Doué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037127,27,45,1,1,20,70nn27vgkt6l48lvv5e66q7ww,0,31.6,38.4,2023-01-27T20:01:27.972Z,2023-01-28T04:03:47Z,3997167709,285,,3997167707,56,Back,3997167889,233,13,,,,,,,,,,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037181,14,3,1,1,23,z1wbqtd0fz5t5eezjvrbld3h,1,79.7,55.9,2023-01-27T20:01:30.635Z,2023-01-28T04:03:45Z,3997167997,233,28,3997545959,178,,3997167975,56,Center,3997484033,465,,3997167977,286,,,,,,,,,,,dzv5f93w5fsnfzohaev6e3rx0,D. Doué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037165,28,45,1,1,23,70nn27vgkt6l48lvv5e66q7ww,0,20.3,44.1,2023-01-27T20:01:30.635Z,2023-01-28T04:03:45Z,3997168021,233,14,3997167891,56,Back,3997167893,285,,,,,,,,,,,,,,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037185,15,13,1,1,25,z1wbqtd0fz5t5eezjvrbld3h,1,84.1,43.7,2023-01-27T20:01:32.540Z,2023-01-28T04:03:44Z,3997547205,178,,3997167987,17,,3997167989,56,Center,3997168595,84,,3997168081,20,,3997168607,215,,3997168603,102,41.7,3997168609,230,96.6,dzv5f93w5fsnfzohaev6e3rx0,D. Doué,,3997168611,231,49.2,3997167985,22,3997168605,103,2.8,3997168597,29,3997168599,55,12,,,,,,,,,,,,,,,,,,,,,
2501037191,16,5,1,1,26,z1wbqtd0fz5t5eezjvrbld3h,0,100.8,43,2023-01-27T20:01:33.473Z,2023-01-28T01:01:57Z,3997168025,56,Center,3997168027,346,,3997168055,233,29,,,,,,,,,,,,,,,,dzv5f93w5fsnfzohaev6e3rx0,D. Doué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037183,29,5,1,1,26,70nn27vgkt6l48lvv5e66q7ww,1,-0.8,57,2023-01-27T20:01:33.473Z,2023-01-28T01:01:58Z,3997167979,56,Back,3997168029,233,16,3997167981,346,,,,,,,,,,,,,,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037383,30,1,1,1,53,70nn27vgkt6l48lvv5e66q7ww,0,2.8,49.4,2023-01-27T20:02:00.680Z,2023-01-28T04:03:43Z,3997169135,213,0.4,3997169127,56,Back,3997169129,140,17.7,3997169363,189,,3997169139,74,,3997169133,212,16.8,3997169131,141,58.2,3997169125,124,,6oi4a3g56xe76g0gg38knmzmd,V. Mannone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501044885,138,61,1,1,55,z1wbqtd0fz5t5eezjvrbld3h,1,65.9,44.1,2023-01-27T20:02:02.686Z,2023-01-28T04:03:43Z,3997547657,178,,3997208855,56,Center,3997209203,189,,,,,,,,,,,,,,,,,dzv5f93w5fsnfzohaev6e3rx0,D. Doué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037407,31,1,1,1,57,70nn27vgkt6l48lvv5e66q7ww,1,30,60.3,2023-01-27T20:02:04.483Z,2023-01-28T04:03:42Z,3997547747,178,,3997169255,141,41.0,3997169253,140,38.6,3997169259,213,5.3,3997169257,212,15.9,3997169251,56,Back,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037411,32,1,1,1,58,70nn27vgkt6l48lvv5e66q7ww,0,37,45.7,2023-01-27T20:02:05.767Z,2023-01-28T04:03:42Z,3997169275,56,Back,3997169283,213,5.5,3997210243,286,,3997169281,212,3.4,3997210239,233,139,3997169279,141,42.1,3997210237,236,,3997169277,140,39.3,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,3997547837,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501045105,139,74,1,1,58,z1wbqtd0fz5t5eezjvrbld3h,1,61.1,52.2,2023-01-27T20:02:05.823Z,2023-01-28T04:03:41Z,3997210249,233,32,3997210011,285,,3997210009,56,Center,3997547913,178,,,,,,,,,,,,,,49vfeofafswzu1f6rekqjbjhm,L. Ugochukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037421,33,1,1,1,59,70nn27vgkt6l48lvv5e66q7ww,0,25.4,46.4,2023-01-27T20:02:07.064Z,2023-01-28T04:03:41Z,3997169331,1,,3997169325,141,11.5,3997169323,140,69.2,3997169319,157,,3997169329,213,5.8,3997169321,56,Right,3997169327,212,51.8,3997548007,178,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037429,17,49,1,2,2,z1wbqtd0fz5t5eezjvrbld3h,1,42.4,75.7,2023-01-27T20:02:10.074Z,2023-01-28T04:03:40Z,,,,,,,,,,,,,,,,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037455,18,12,1,2,5,z1wbqtd0fz5t5eezjvrbld3h,1,30.7,82.5,2023-01-27T20:02:12.143Z,2023-01-28T04:03:39Z,3997548209,178,,3997169487,141,100.0,3997169491,213,1.4,3997169481,56,Back,3997169489,212,13.6,3997169533,167,,3997169485,140,33.5,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037457,19,5,1,2,6,z1wbqtd0fz5t5eezjvrbld3h,0,33,101.5,2023-01-27T20:02:13.137Z,2023-01-28T01:03:09Z,3997169497,347,,3997169759,233,34,3997169495,56,Back,,,,,,,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501037503,34,5,1,2,6,70nn27vgkt6l48lvv5e66q7ww,1,67,-1.5,2023-01-27T20:02:13.137Z,2023-01-28T01:03:09Z,3997169733,347,,3997169737,233,19,3997169731,56,Right,,,,,,,,,,,,,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
