id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/9/value,qualifier/15/value,qualifier/16/value
2496608215,8,1,1,0,42,2b3mar72yy8d6uvat1ka6tn3r,1,48,4.7,2023-01-11T20:01:34.014Z,2023-01-12T04:47:44Z,3973889099,56,Back,3973889105,212,25.7,3973889101,140,33.4,3974242801,178,,3973889107,213,2.2,3973889103,141,35.1,,,,,,,cfg0ocm0b2icpagbtnzkrihn9,N. Mukiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608263,9,1,1,0,45,2b3mar72yy8d6uvat1ka6tn3r,1,32.5,38.2,2023-01-11T20:01:36.828Z,2023-01-12T04:47:43Z,3973889365,56,Back,3973889373,213,1.3,3973889371,212,16.0,3973889367,140,36.2,3973889369,141,61.1,3974242823,178,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608269,10,1,1,0,50,2b3mar72yy8d6uvat1ka6tn3r,1,38.9,50.6,2023-01-11T20:01:41.640Z,2023-01-12T04:47:41Z,3973889421,56,Back,3973889425,141,65.2,3973889429,213,1.3,3973889423,140,41.6,3973889427,212,10.3,3974242893,178,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608275,11,1,1,0,51,2b3mar72yy8d6uvat1ka6tn3r,1,44.3,62.1,2023-01-11T20:01:42.467Z,2023-01-12T04:47:41Z,3973889469,56,Back,3973889475,141,58.5,3973889477,212,7.9,3973889479,213,3.5,3973889473,140,37.1,3974242917,178,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608291,12,1,1,0,51,2b3mar72yy8d6uvat1ka6tn3r,1,39.6,55.9,2023-01-11T20:01:43.052Z,2023-01-12T04:47:40Z,3973889571,212,25.6,3973889569,141,93.5,3974242939,178,,3973889567,140,38.1,3973889565,56,Back,3973889573,213,1.6,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608313,13,1,1,0,55,2b3mar72yy8d6uvat1ka6tn3r,1,42.7,84.3,2023-01-11T20:01:46.280Z,2023-01-12T04:47:39Z,3973889693,212,9.1,3973889687,56,Back,3973889689,140,36.1,3974242975,178,,3973889695,213,3.8,3973889691,141,75.7,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608351,14,1,1,0,58,2b3mar72yy8d6uvat1ka6tn3r,1,42,72.2,2023-01-11T20:01:49.466Z,2023-01-12T04:47:37Z,3973889937,213,4.5,3973889933,141,24.9,3974243007,178,,3974309625,1,,3973889929,56,Back,3973889931,140,36.0,3973889935,212,32.8,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608369,15,1,1,1,5,2b3mar72yy8d6uvat1ka6tn3r,1,45.6,25.1,2023-01-11T20:01:56.268Z,2023-01-12T04:47:35Z,3974243037,178,,3973890061,212,12.7,3973890057,140,39.0,3973890059,141,40.7,3973890063,213,2.1,3973890055,56,Back,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608375,16,1,1,1,7,2b3mar72yy8d6uvat1ka6tn3r,1,41.7,46.2,2023-01-11T20:01:58.772Z,2023-01-12T04:47:34Z,3973890095,56,Back,3974243075,178,,3973890103,213,1.4,3973890101,212,19.6,3973890099,141,74.4,3973890097,140,45.7,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608395,17,1,1,1,8,2b3mar72yy8d6uvat1ka6tn3r,1,49,75.2,2023-01-11T20:02:00.029Z,2023-01-12T04:47:34Z,3973890165,141,70.2,3973890161,56,Back,3973890163,140,38.5,3973890169,213,3.4,3973890167,212,11.5,3974243127,178,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608415,18,1,1,1,11,2b3mar72yy8d6uvat1ka6tn3r,1,40.4,72.3,2023-01-11T20:02:02.497Z,2023-01-12T04:47:33Z,3973890277,212,20.9,3973890279,213,0.8,3973890273,140,54.3,3974243157,178,,3973890271,56,Left,3973890275,141,94.4,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608427,19,1,1,1,13,2b3mar72yy8d6uvat1ka6tn3r,1,53.4,98.6,2023-01-11T20:02:05.018Z,2023-01-12T04:47:32Z,3973890371,141,86.5,3973890369,140,47.7,3973890367,56,Back,3973890373,212,10.2,3973890377,213,4.1,3974243187,178,,,,,,,,54w62kh31qyyu7tipmjlt95g5,Juan Bernat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608443,20,1,1,1,15,2b3mar72yy8d6uvat1ka6tn3r,1,48.9,88.2,2023-01-11T20:02:06.664Z,2023-01-12T04:47:31Z,3973890447,56,Center,3973890449,140,51.7,3973890453,212,8.7,3973890451,141,76.1,3973890455,213,5.1,3974243211,178,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608461,21,1,1,1,16,2b3mar72yy8d6uvat1ka6tn3r,1,50.4,71.8,2023-01-11T20:02:07.759Z,2023-01-12T04:47:30Z,3973890569,213,1.9,3973890563,140,48.1,3973890567,212,8.4,3973890561,56,Back,3973890565,141,83.6,3974243269,178,,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608483,22,1,1,1,19,2b3mar72yy8d6uvat1ka6tn3r,1,46.6,79.9,2023-01-11T20:02:11.121Z,2023-01-12T04:47:29Z,3974243283,178,,3973890695,140,42.6,3973890701,213,4.5,3973890697,141,46.1,3973890693,56,Back,3973890699,212,23.4,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608501,23,1,1,1,23,2b3mar72yy8d6uvat1ka6tn3r,1,42.4,42.8,2023-01-11T20:02:14.262Z,2023-01-12T04:47:28Z,3973890783,212,21.5,3974243313,178,,3973890781,141,11.3,3973890785,213,4.8,3973890777,56,Back,3973890779,140,43.8,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608511,24,1,1,1,26,2b3mar72yy8d6uvat1ka6tn3r,1,45.8,18.8,2023-01-11T20:02:17.397Z,2023-01-12T04:47:27Z,3973890817,140,33.2,3973890823,213,2.3,3973890819,141,39.4,3974243347,178,,3973890815,56,Back,3973890821,212,19.3,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608533,25,1,1,1,28,2b3mar72yy8d6uvat1ka6tn3r,1,36,37.8,2023-01-11T20:02:19.524Z,2023-01-12T04:47:26Z,3973891013,140,37.7,3973891019,213,1.5,3973891017,212,23.0,3974243377,178,,3973891015,141,71.5,3973891011,56,Back,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608541,26,1,1,1,33,2b3mar72yy8d6uvat1ka6tn3r,1,55.6,89.2,2023-01-11T20:02:25.016Z,2023-01-12T04:47:24Z,3973891069,140,59.3,3973891067,56,Left,3973891075,213,0.9,3973891071,141,96.9,3973891073,212,6.5,3974243403,178,,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608561,27,1,1,1,35,2b3mar72yy8d6uvat1ka6tn3r,1,56.7,99,2023-01-11T20:02:27.073Z,2023-01-12T04:47:23Z,3973891229,56,Back,3973891235,212,14.9,3973891231,140,47.0,3974243419,178,,3973891233,141,83.0,3973891237,213,4.0,,,,,,,54w62kh31qyyu7tipmjlt95g5,Juan Bernat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608581,28,1,1,1,39,2b3mar72yy8d6uvat1ka6tn3r,1,47.5,79.7,2023-01-11T20:02:30.674Z,2023-01-12T04:47:22Z,3973891377,141,90.8,3973891373,56,Left,3973891379,212,9.8,3973891381,213,0.9,3974243437,178,,3973891375,140,53.4,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608599,29,1,1,1,42,2b3mar72yy8d6uvat1ka6tn3r,1,50.3,93.4,2023-01-11T20:02:33.364Z,2023-01-12T04:47:20Z,3974243467,178,,3973891477,56,Back,3973891479,140,39.3,3973891481,141,61.5,3973891485,213,4.2,3973891483,212,24.6,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608615,30,1,1,1,44,2b3mar72yy8d6uvat1ka6tn3r,1,40.9,59.6,2023-01-11T20:02:36.234Z,2023-01-12T04:47:19Z,3973891611,56,Right,3973891615,141,6.1,3973891621,1,,3973891617,212,50.2,3973891619,213,5.5,3973891613,140,73.9,3973891609,155,,3974243517,178,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608629,31,1,1,1,49,2b3mar72yy8d6uvat1ka6tn3r,1,73.4,3.5,2023-01-11T20:02:40.966Z,2023-01-12T04:47:18Z,3973891707,141,15.0,3973891709,212,11.2,3973891703,56,Right,3973891705,140,65.7,3973891711,213,2.4,3974243547,178,,,,,,,,cfg0ocm0b2icpagbtnzkrihn9,N. Mukiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608633,32,1,1,1,52,2b3mar72yy8d6uvat1ka6tn3r,1,63.4,18,2023-01-11T20:02:43.666Z,2023-01-12T04:47:17Z,3973891727,141,17.9,3973891723,56,Right,3973891729,212,10.3,3973891731,213,3.1,3973891725,140,53.6,3974243617,178,,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608635,33,1,1,1,54,2b3mar72yy8d6uvat1ka6tn3r,1,54.9,16.7,2023-01-11T20:02:45.807Z,2023-01-12T04:47:16Z,3973891737,140,56.7,3973891739,141,11.4,3973891743,213,5.2,3973891735,56,Right,3973891741,212,4.1,3974243715,178,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608647,34,1,1,1,55,2b3mar72yy8d6uvat1ka6tn3r,1,56.9,10.4,2023-01-11T20:02:46.530Z,2023-01-12T04:47:15Z,3973891841,140,46.4,3973891845,212,20.7,3974243771,178,,3973891839,56,Back,3973891843,141,36.1,3973891847,213,2.1,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608677,35,1,1,1,58,2b3mar72yy8d6uvat1ka6tn3r,1,51.7,48.6,2023-01-11T20:02:50.075Z,2023-01-12T04:47:14Z,3973892089,56,Center,3974243795,178,,3973892095,212,5.4,3973892091,140,55.1,3973892093,141,54.5,3973892097,213,0.8,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608685,36,1,1,2,5,2b3mar72yy8d6uvat1ka6tn3r,1,57.6,51.2,2023-01-11T20:02:56.953Z,2023-01-12T04:47:11Z,3973892135,140,53.2,3973892141,213,4.4,3974243819,178,,3973892133,56,Center,3973892139,212,14.0,3973892137,141,31.8,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608703,37,1,1,2,7,2b3mar72yy8d6uvat1ka6tn3r,1,52.8,34.2,2023-01-11T20:02:59.008Z,2023-01-12T04:47:10Z,3973892231,56,Right,3973892235,141,17.3,3974243837,178,,3973892233,140,54.3,3973892239,213,4.8,3973892237,212,11.6,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608737,38,1,1,2,11,2b3mar72yy8d6uvat1ka6tn3r,1,54,11.4,2023-01-11T20:03:02.771Z,2023-01-12T04:47:09Z,3974243863,178,,3973892407,141,46.1,3973892409,212,25.8,3973892403,56,Back,3973892411,213,2.0,3973892405,140,44.1,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608763,39,1,1,2,16,2b3mar72yy8d6uvat1ka6tn3r,1,42.7,51.5,2023-01-11T20:03:07.960Z,2023-01-12T04:47:07Z,3973892557,212,17.9,3973892553,140,48.4,3973892559,213,5.1,3974243875,178,,3973892555,141,26.7,3973892551,56,Back,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608765,40,1,1,2,20,2b3mar72yy8d6uvat1ka6tn3r,1,56.4,22.6,2023-01-11T20:03:11.841Z,2023-01-12T04:47:06Z,3973892585,212,10.8,3973892581,140,60.5,3974243893,178,,3973892579,56,Right,3973892583,141,8.0,3973892587,213,5.1,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608779,41,1,1,2,22,2b3mar72yy8d6uvat1ka6tn3r,1,59.8,11.1,2023-01-11T20:03:13.926Z,2023-01-12T04:47:05Z,3973892663,212,15.8,3973892661,141,34.2,3973892665,213,1.7,3973892657,56,Center,3973892659,140,58.2,3974243923,178,,,,,,,,cfg0ocm0b2icpagbtnzkrihn9,N. Mukiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
